econ_compare_comparison_year,econ_compare_region_grouping_scheme,econ_compare_region_a_code,econ_compare_region_b_code,econ_compare_metric_name,econ_compare_metric_value_region_a,econ_compare_metric_value_region_b,econ_compare_absolute_difference,econ_compare_percent_difference,econ_compare_rank_region_a,econ_compare_rank_region_b,econ_compare_percentile_region_a,econ_compare_percentile_region_b,econ_compare_inequality_gini_estimate,econ_compare_cost_of_living_index,econ_compare_housing_affordability_index,econ_compare_tax_burden_index,econ_compare_job_growth_rate_pct,econ_compare_population_growth_rate_pct,econ_compare_composite_score
2016,METRO_TIER,REG_A_01237,REG_B_01237,WAGE_GROWTH,9.345,13.636,-4.291,-31.468,51,80,42.52,22.31,0.4575,85.55,53.103,24.684,19.163,-4.272,57.452
2022,METRO_TIER,REG_A_01238,REG_B_01238,STARTUP_DENSITY,44.82,81.378,-36.558,-44.924,17,46,21.49,13.09,0.3814,121.501,122.597,19.046,-4.485,-2.844,14.068
2025,DISTRICT_CLUSTER,REG_A_01239,REG_B_01239,INFLATION_CPI,76.97,38.871,38.099,98.014,31,16,59.78,29.27,0.2977,106.624,130.011,24.336,-8.203,10.387,96.799
2017,COASTAL_INLAND,REG_A_01240,REG_B_01240,INFLATION_CPI,10.791,65.724,-54.933,-83.581,4,27,38.86,51.42,0.4532,150.505,120.943,12.908,11.551,0.481,96.384
2020,DISTRICT_CLUSTER,REG_A_01241,REG_B_01241,UNEMP_RATE,55.414,78.537,-23.123,-29.442,21,9,18.06,89.77,0.2776,157.818,58.728,7.654,3.954,5.928,11.483
2021,METRO_TIER,REG_A_01242,REG_B_01242,UNEMP_RATE,2.668,22.964,-20.296,-88.382,15,63,28.94,53.33,0.5,88.99,102.626,16.184,15.146,4.752,33.481
2017,COASTAL_INLAND,REG_A_01243,REG_B_01243,HOUSING_AFFORD,47.097,48.862,-1.765,-3.612,63,23,64.14,82.52,0.3952,102.482,52.108,18.357,14.551,6.939,20.587
2016,COASTAL_INLAND,REG_A_01244,REG_B_01244,HOUSING_AFFORD,52.357,0.251,52.106,20759.363,69,40,14.07,70.63,0.5932,115.561,105.616,34.992,-6.316,10.483,93.125
2016,DISTRICT_CLUSTER,REG_A_01245,REG_B_01245,COST_OF_LIVING,24.731,52.671,-27.94,-53.046,28,72,82.84,92.29,0.3943,85.633,92.764,15.706,-0.721,-3.336,22.657
2022,DISTRICT_CLUSTER,REG_A_01246,REG_B_01246,INFLATION_CPI,90.197,74.286,15.911,21.419,63,24,95.94,12.61,0.3504,169.223,45.96,26.402,5.347,13.983,45.551
2024,DISTRICT_CLUSTER,REG_A_01247,REG_B_01247,WAGE_GROWTH,27.544,66.933,-39.389,-58.848,73,97,35.92,45.58,0.368,85.477,101.135,17.212,-1.189,-3.6,91.457
2021,METRO_TIER,REG_A_01248,REG_B_01248,INFLATION_CPI,17.949,21.38,-3.431,-16.048,22,67,69.11,42.25,0.5149,83.561,45.985,33.506,7.196,12.72,12.41
2017,REGION_ZONE,REG_A_01249,REG_B_01249,POP_GROWTH,0.98,13.23,-12.25,-92.593,87,88,46.06,56.92,0.4566,112.018,110.276,13.504,10.582,14.561,6.506
2017,COASTAL_INLAND,REG_A_01250,REG_B_01250,STARTUP_DENSITY,6.289,13.234,-6.945,-52.478,79,60,32.46,44.81,0.2093,135.181,56.219,5.442,2.944,1.861,20.524
2023,DISTRICT_CLUSTER,REG_A_01251,REG_B_01251,WAGE_GROWTH,23.792,24.945,-1.153,-4.622,85,58,2.61,80.13,0.2028,125.934,75.949,21.624,11.479,10.802,76.041
2016,METRO_TIER,REG_A_01252,REG_B_01252,UNEMP_RATE,42.23,54.686,-12.456,-22.777,58,70,14.27,32.49,0.568,134.272,43.328,23.203,18.837,11.035,89.818
2023,DISTRICT_CLUSTER,REG_A_01253,REG_B_01253,POWER_OUTAGE_HOURS,87.386,20.028,67.358,336.319,86,74,85.32,15.0,0.4822,160.541,121.535,20.773,9.807,10.926,51.008
2020,STATE_UT,REG_A_01254,REG_B_01254,HOUSING_AFFORD,27.357,45.919,-18.562,-40.423,80,100,47.68,41.04,0.2229,168.461,80.117,26.868,16.846,5.755,76.908
2018,REGION_ZONE,REG_A_01255,REG_B_01255,UNEMP_RATE,10.456,92.573,-82.117,-88.705,74,87,58.14,5.97,0.3504,142.655,85.22,28.088,4.103,1.36,81.117
2016,REGION_ZONE,REG_A_01256,REG_B_01256,WAGE_GROWTH,67.066,99.344,-32.278,-32.491,30,30,76.53,75.71,0.2243,105.857,87.026,17.44,10.843,6.258,19.638
2021,STATE_UT,REG_A_01257,REG_B_01257,UNEMP_RATE,92.761,91.332,1.429,1.565,24,2,12.96,7.19,0.2522,84.885,90.561,21.412,14.736,-1.485,85.511
2022,REGION_ZONE,REG_A_01258,REG_B_01258,WAGE_GROWTH,53.6,87.593,-33.993,-38.808,59,4,2.4,53.8,0.2814,115.906,71.658,19.184,13.639,-3.259,82.232
2023,REGION_ZONE,REG_A_01259,REG_B_01259,GSDP_PER_CAPITA,85.611,6.919,78.692,1137.332,94,65,58.08,16.92,0.4843,135.707,111.912,31.516,7.105,0.97,87.192
2023,COASTAL_INLAND,REG_A_01260,REG_B_01260,INFLATION_CPI,83.443,43.144,40.299,93.406,14,68,75.05,6.52,0.3197,130.659,112.55,22.077,17.06,-0.338,48.403
2021,DISTRICT_CLUSTER,REG_A_01261,REG_B_01261,GSDP_PER_CAPITA,10.08,75.964,-65.884,-86.731,25,17,22.2,59.19,0.3284,109.25,123.038,17.841,12.758,-1.943,33.966
2023,COASTAL_INLAND,REG_A_01262,REG_B_01262,EXPORT_INTENSITY,8.59,44.967,-36.377,-80.897,27,99,80.55,7.77,0.5401,133.933,58.143,18.6,-5.285,-3.747,47.573
2025,COASTAL_INLAND,REG_A_01263,REG_B_01263,INFLATION_CPI,44.948,40.742,4.206,10.323,8,32,7.93,37.48,0.3521,138.531,76.999,9.548,5.455,5.803,31.057
2024,DISTRICT_CLUSTER,REG_A_01264,REG_B_01264,POWER_OUTAGE_HOURS,27.343,7.691,19.652,255.519,17,82,10.2,54.76,0.4548,89.14,44.061,26.693,3.723,-2.952,58.609
2017,METRO_TIER,REG_A_01265,REG_B_01265,UNEMP_RATE,62.707,97.099,-34.392,-35.42,5,26,98.19,31.36,0.2287,92.56,101.753,27.407,-0.118,12.67,64.503
2024,METRO_TIER,REG_A_01266,REG_B_01266,WAGE_GROWTH,19.19,4.16,15.03,361.298,79,11,9.08,72.66,0.4473,103.015,126.396,32.495,3.208,8.3,94.805
2018,REGION_ZONE,REG_A_01267,REG_B_01267,UNEMP_RATE,69.544,11.627,57.917,498.125,80,40,60.7,14.82,0.5509,130.148,110.409,11.489,15.542,-4.658,90.708
2018,DISTRICT_CLUSTER,REG_A_01268,REG_B_01268,JOB_GROWTH,77.72,38.921,38.799,99.687,81,36,14.51,73.93,0.4594,134.697,129.949,19.083,6.374,6.357,92.798
2016,STATE_UT,REG_A_01269,REG_B_01269,INFLATION_CPI,28.074,23.448,4.626,19.729,69,77,9.04,30.61,0.4425,79.064,130.115,33.356,17.926,9.308,41.038
2018,DISTRICT_CLUSTER,REG_A_01270,REG_B_01270,INFLATION_CPI,57.708,45.256,12.452,27.515,85,24,32.67,82.76,0.2712,94.262,79.362,7.473,6.963,7.843,68.303
2024,STATE_UT,REG_A_01271,REG_B_01271,POWER_OUTAGE_HOURS,40.306,18.599,21.707,116.711,100,56,15.46,96.56,0.4376,124.154,47.122,16.058,-4.966,5.802,70.446
2023,COASTAL_INLAND,REG_A_01272,REG_B_01272,GSDP_PER_CAPITA,21.59,53.87,-32.28,-59.922,78,59,31.66,78.47,0.5384,71.879,73.325,31.152,18.649,0.698,46.406
2024,STATE_UT,REG_A_01273,REG_B_01273,STARTUP_DENSITY,38.204,91.625,-53.421,-58.304,41,81,13.78,49.71,0.2481,169.006,125.724,10.671,7.235,4.997,0.445
2025,COASTAL_INLAND,REG_A_01274,REG_B_01274,EXPORT_INTENSITY,75.732,38.084,37.648,98.855,22,52,2.36,62.07,0.2555,154.79,55.312,8.437,6.382,11.216,17.087
2017,METRO_TIER,REG_A_01275,REG_B_01275,JOB_GROWTH,23.494,95.962,-72.468,-75.517,17,7,6.52,61.31,0.2564,169.061,56.275,10.674,-2.162,1.042,2.952
2016,COASTAL_INLAND,REG_A_01276,REG_B_01276,UNEMP_RATE,14.115,99.972,-85.857,-85.881,35,8,74.62,39.59,0.4111,162.638,90.627,34.007,7.842,4.923,14.486
2024,COASTAL_INLAND,REG_A_01277,REG_B_01277,JOB_GROWTH,40.277,45.29,-5.013,-11.069,17,48,96.02,0.81,0.2305,103.333,49.264,11.809,14.124,8.074,25.06
2022,REGION_ZONE,REG_A_01278,REG_B_01278,HOUSING_AFFORD,34.836,40.212,-5.376,-13.369,83,15,27.3,9.17,0.3044,147.99,96.512,8.228,13.0,6.182,32.644
2016,METRO_TIER,REG_A_01279,REG_B_01279,HOUSING_AFFORD,54.471,55.596,-1.125,-2.024,52,76,43.88,10.45,0.2812,157.895,125.084,15.668,-2.034,11.567,34.573
2016,METRO_TIER,REG_A_01280,REG_B_01280,GSDP_PER_CAPITA,65.203,6.242,58.961,944.585,43,74,77.56,38.74,0.5272,104.223,92.024,19.876,0.231,-3.745,28.844
2022,METRO_TIER,REG_A_01281,REG_B_01281,INFLATION_CPI,44.845,40.577,4.268,10.518,54,82,32.25,56.3,0.4368,166.705,139.88,30.444,17.2,3.719,70.82
2023,COASTAL_INLAND,REG_A_01282,REG_B_01282,JOB_GROWTH,53.449,75.829,-22.38,-29.514,45,96,93.72,23.26,0.3961,147.103,102.187,16.759,-8.995,-1.212,45.524
2020,METRO_TIER,REG_A_01283,REG_B_01283,UNEMP_RATE,37.381,9.099,28.282,310.825,83,87,99.36,32.31,0.5546,124.068,96.815,9.256,0.246,-0.699,63.46
2019,STATE_UT,REG_A_01284,REG_B_01284,INFLATION_CPI,18.784,17.032,1.752,10.287,16,19,74.01,85.61,0.3916,151.293,46.406,25.745,-2.936,1.363,89.525
2017,METRO_TIER,REG_A_01285,REG_B_01285,HOUSING_AFFORD,95.208,96.654,-1.446,-1.496,60,81,81.78,48.4,0.373,111.987,136.352,12.847,-9.251,10.82,38.91
2024,STATE_UT,REG_A_01286,REG_B_01286,POWER_OUTAGE_HOURS,53.69,39.846,13.844,34.744,14,12,97.45,20.15,0.2841,126.336,74.877,8.863,6.412,8.651,16.638
2020,METRO_TIER,REG_A_01287,REG_B_01287,WAGE_GROWTH,68.464,4.231,64.233,1518.152,65,66,4.65,84.21,0.459,143.534,52.214,13.128,6.41,-3.78,15.382
2024,STATE_UT,REG_A_01288,REG_B_01288,HOUSING_AFFORD,47.01,61.586,-14.576,-23.668,2,32,35.86,0.23,0.2949,142.417,78.979,21.873,8.171,-0.566,12.072
2017,REGION_ZONE,REG_A_01289,REG_B_01289,INFLATION_CPI,37.717,85.446,-47.729,-55.859,52,20,91.15,5.4,0.3763,114.122,40.396,7.551,15.593,2.948,60.046
2016,REGION_ZONE,REG_A_01290,REG_B_01290,GSDP_PER_CAPITA,92.127,28.374,63.753,224.688,47,72,46.72,77.43,0.5382,125.965,83.565,28.148,-0.694,-4.065,62.027
2023,METRO_TIER,REG_A_01291,REG_B_01291,UNEMP_RATE,62.78,62.125,0.655,1.054,91,85,67.18,9.2,0.4583,92.801,71.953,32.228,8.544,8.885,33.974
2020,METRO_TIER,REG_A_01292,REG_B_01292,INFLATION_CPI,49.489,82.55,-33.061,-40.05,70,76,36.62,31.97,0.2,140.0,66.797,32.558,18.372,8.365,40.593
2017,STATE_UT,REG_A_01293,REG_B_01293,EXPORT_INTENSITY,58.013,32.937,25.076,76.133,14,65,8.1,0.87,0.3875,136.077,81.126,6.565,10.68,-2.364,37.964
2021,STATE_UT,REG_A_01294,REG_B_01294,JOB_GROWTH,7.45,49.7,-42.25,-85.01,95,51,29.79,73.61,0.2421,132.46,93.322,12.285,0.107,-1.257,65.369
2024,METRO_TIER,REG_A_01295,REG_B_01295,EXPORT_INTENSITY,60.325,50.614,9.711,19.186,3,79,54.81,73.31,0.4523,84.544,137.617,29.055,-9.375,6.789,80.932
2018,REGION_ZONE,REG_A_01296,REG_B_01296,POP_GROWTH,22.642,51.333,-28.691,-55.892,94,28,66.17,88.47,0.3082,136.096,66.278,10.116,9.317,0.014,3.221
2019,STATE_UT,REG_A_01297,REG_B_01297,INFLATION_CPI,45.038,18.529,26.509,143.068,34,45,39.9,40.43,0.5313,167.159,118.232,8.049,7.891,4.065,88.096
2025,COASTAL_INLAND,REG_A_01298,REG_B_01298,GSDP_PER_CAPITA,50.996,32.569,18.427,56.578,60,28,78.28,36.19,0.3943,79.904,94.508,30.77,-0.375,13.726,8.191
2021,METRO_TIER,REG_A_01299,REG_B_01299,GSDP_PER_CAPITA,94.569,17.247,77.322,448.321,31,75,67.95,78.95,0.2005,70.36,78.253,29.635,14.998,-3.588,19.133
2021,DISTRICT_CLUSTER,REG_A_01300,REG_B_01300,WAGE_GROWTH,29.334,25.301,4.033,15.94,75,28,97.9,45.48,0.2333,100.046,43.055,17.283,-1.729,-4.651,22.573
2020,COASTAL_INLAND,REG_A_01301,REG_B_01301,WAGE_GROWTH,8.58,36.841,-28.261,-76.711,66,1,24.45,98.5,0.2578,110.83,92.663,21.271,7.836,12.333,80.389
2017,STATE_UT,REG_A_01302,REG_B_01302,HOUSING_AFFORD,35.718,87.253,-51.535,-59.064,57,94,37.59,54.55,0.4261,123.457,75.806,34.355,6.333,5.491,56.408
2021,REGION_ZONE,REG_A_01303,REG_B_01303,STARTUP_DENSITY,18.906,9.083,9.823,108.147,72,41,92.06,72.83,0.4194,149.409,126.708,14.468,-3.897,10.839,74.354
2022,METRO_TIER,REG_A_01304,REG_B_01304,WAGE_GROWTH,16.355,30.209,-13.854,-45.861,19,18,81.72,74.47,0.2922,160.637,138.221,22.756,-5.155,11.762,38.517
2021,REGION_ZONE,REG_A_01305,REG_B_01305,UNEMP_RATE,12.259,18.379,-6.12,-33.299,16,1,61.9,74.66,0.5568,130.02,105.922,17.596,12.927,12.101,10.008
2021,COASTAL_INLAND,REG_A_01306,REG_B_01306,WAGE_GROWTH,83.829,77.486,6.343,8.186,54,90,80.56,8.32,0.3595,125.247,81.715,32.866,-5.64,-0.438,60.01
2023,METRO_TIER,REG_A_01307,REG_B_01307,POWER_OUTAGE_HOURS,81.812,52.181,29.631,56.785,44,54,38.78,28.99,0.3452,127.659,114.251,26.031,10.93,9.404,94.976
2019,STATE_UT,REG_A_01308,REG_B_01308,COST_OF_LIVING,52.252,26.825,25.427,94.788,84,32,4.41,18.63,0.4005,97.383,110.485,27.193,14.498,-4.791,82.727
2018,REGION_ZONE,REG_A_01309,REG_B_01309,WAGE_GROWTH,16.658,80.387,-63.729,-79.278,63,75,18.08,16.03,0.3467,103.817,109.453,29.658,0.213,-2.147,19.275
2021,METRO_TIER,REG_A_01310,REG_B_01310,POWER_OUTAGE_HOURS,47.108,1.735,45.373,2615.159,83,31,78.14,50.18,0.2775,107.165,74.126,6.715,-0.567,-1.972,77.749
2020,METRO_TIER,REG_A_01311,REG_B_01311,STARTUP_DENSITY,6.756,87.463,-80.707,-92.276,95,3,39.62,47.3,0.4235,101.189,125.718,25.061,15.473,0.147,83.129
2023,REGION_ZONE,REG_A_01312,REG_B_01312,WAGE_GROWTH,32.212,36.167,-3.955,-10.935,87,3,51.08,60.5,0.3481,158.575,97.96,29.056,9.254,0.521,81.71
2022,STATE_UT,REG_A_01313,REG_B_01313,GSDP_PER_CAPITA,11.146,40.456,-29.31,-72.449,44,13,96.96,32.11,0.2243,108.012,98.007,34.527,12.714,6.341,89.634
2025,REGION_ZONE,REG_A_01314,REG_B_01314,POWER_OUTAGE_HOURS,95.211,1.424,93.787,6586.166,36,100,36.5,51.32,0.5792,135.129,125.192,34.213,-7.968,13.241,12.637
2017,METRO_TIER,REG_A_01315,REG_B_01315,JOB_GROWTH,9.336,84.037,-74.701,-88.891,44,46,30.6,71.04,0.4318,87.072,108.973,13.926,9.039,8.556,54.415
2018,STATE_UT,REG_A_01316,REG_B_01316,GSDP_PER_CAPITA,18.078,47.716,-29.638,-62.113,14,85,73.22,95.32,0.4997,148.328,114.424,7.39,9.414,1.232,24.548
2024,REGION_ZONE,REG_A_01317,REG_B_01317,UNEMP_RATE,49.123,1.939,47.184,2433.419,82,93,58.26,86.15,0.4355,83.875,120.688,15.853,17.613,-0.899,5.636
2025,STATE_UT,REG_A_01318,REG_B_01318,STARTUP_DENSITY,41.742,52.732,-10.99,-20.841,4,48,5.98,49.11,0.2175,151.378,85.032,17.611,2.291,7.427,53.101
2024,METRO_TIER,REG_A_01319,REG_B_01319,COST_OF_LIVING,69.972,13.652,56.32,412.54,89,50,75.51,68.89,0.2831,118.442,74.841,13.548,2.975,7.942,55.093
2023,COASTAL_INLAND,REG_A_01320,REG_B_01320,HOUSING_AFFORD,70.215,25.993,44.222,170.13,18,21,97.22,62.27,0.5243,113.082,79.948,28.434,11.927,6.982,1.101
2019,STATE_UT,REG_A_01321,REG_B_01321,STARTUP_DENSITY,20.968,37.483,-16.515,-44.06,93,36,86.46,96.01,0.3986,82.6,42.429,18.883,17.586,9.995,50.359
2017,METRO_TIER,REG_A_01322,REG_B_01322,EXPORT_INTENSITY,11.427,42.831,-31.404,-73.321,40,98,19.27,28.27,0.5131,108.774,42.63,16.915,19.318,5.598,90.874
2025,DISTRICT_CLUSTER,REG_A_01323,REG_B_01323,STARTUP_DENSITY,48.923,18.206,30.717,168.719,25,99,34.4,53.26,0.3283,73.866,65.611,12.639,19.734,11.15,76.742
2017,METRO_TIER,REG_A_01324,REG_B_01324,UNEMP_RATE,62.687,44.665,18.022,40.349,12,32,21.47,77.16,0.2687,91.519,73.814,11.304,-7.599,5.363,67.065
2021,STATE_UT,REG_A_01325,REG_B_01325,EXPORT_INTENSITY,16.272,40.415,-24.143,-59.738,81,93,48.07,46.64,0.3468,132.007,83.722,11.27,-2.9,13.969,15.704
2018,DISTRICT_CLUSTER,REG_A_01326,REG_B_01326,HOUSING_AFFORD,87.276,4.7,82.576,1756.936,28,25,90.04,74.44,0.2719,95.537,66.825,12.632,-6.236,7.883,65.674
2023,STATE_UT,REG_A_01327,REG_B_01327,UNEMP_RATE,45.398,19.647,25.751,131.068,37,59,32.75,77.24,0.4486,156.161,101.989,32.981,-2.919,-2.432,29.062
2023,DISTRICT_CLUSTER,REG_A_01328,REG_B_01328,POWER_OUTAGE_HOURS,77.845,7.723,70.122,907.963,37,22,71.8,0.24,0.3695,155.948,69.211,19.111,0.622,-1.73,21.63
2017,REGION_ZONE,REG_A_01329,REG_B_01329,INFLATION_CPI,48.145,4.904,43.241,881.75,58,68,73.33,74.24,0.3967,87.252,82.336,11.816,0.152,10.562,21.678
2023,STATE_UT,REG_A_01330,REG_B_01330,UNEMP_RATE,40.816,23.463,17.353,73.959,13,12,83.41,10.86,0.3689,122.985,139.49,30.872,-0.725,9.224,69.868
2017,METRO_TIER,REG_A_01331,REG_B_01331,GSDP_PER_CAPITA,4.55,91.365,-86.815,-95.02,33,81,47.19,68.91,0.523,89.767,63.214,33.799,5.742,14.003,82.797
2021,METRO_TIER,REG_A_01332,REG_B_01332,EXPORT_INTENSITY,90.296,23.011,67.285,292.404,84,83,72.74,50.18,0.4799,163.38,114.338,16.053,16.201,8.147,52.72
2023,COASTAL_INLAND,REG_A_01333,REG_B_01333,JOB_GROWTH,1.788,29.245,-27.457,-93.886,67,65,67.69,95.04,0.4883,102.491,67.287,6.279,-4.857,11.732,11.809
2016,STATE_UT,REG_A_01334,REG_B_01334,GSDP_PER_CAPITA,52.934,48.373,4.561,9.429,63,98,62.4,3.23,0.2294,86.427,114.624,31.464,11.258,3.635,45.727
2018,METRO_TIER,REG_A_01335,REG_B_01335,STARTUP_DENSITY,25.625,5.151,20.474,397.476,80,28,70.72,30.47,0.5315,121.464,119.508,11.483,0.819,11.05,40.307
2018,METRO_TIER,REG_A_01336,REG_B_01336,EXPORT_INTENSITY,71.535,79.227,-7.692,-9.709,81,35,43.16,20.01,0.5991,111.85,139.662,15.575,8.508,-2.31,7.29
2022,DISTRICT_CLUSTER,REG_A_01337,REG_B_01337,UNEMP_RATE,97.154,54.974,42.18,76.727,92,75,96.92,60.9,0.2777,166.941,118.945,8.588,7.782,8.976,1.905
2022,REGION_ZONE,REG_A_01338,REG_B_01338,POP_GROWTH,59.829,38.635,21.194,54.857,55,74,45.97,46.06,0.4052,70.771,131.735,26.431,4.694,0.768,35.828
2017,DISTRICT_CLUSTER,REG_A_01339,REG_B_01339,HOUSING_AFFORD,85.264,1.32,83.944,6359.394,67,92,46.14,30.86,0.5749,113.704,139.208,5.672,16.005,8.476,48.903
2023,COASTAL_INLAND,REG_A_01340,REG_B_01340,POP_GROWTH,7.944,91.757,-83.813,-91.342,39,20,59.66,63.01,0.2051,85.812,77.986,8.855,6.244,1.948,69.619
2018,REGION_ZONE,REG_A_01341,REG_B_01341,POP_GROWTH,94.078,72.851,21.227,29.138,62,67,62.76,23.17,0.3595,164.509,47.852,13.694,-8.639,8.075,84.741
2019,REGION_ZONE,REG_A_01342,REG_B_01342,WAGE_GROWTH,58.28,62.965,-4.685,-7.441,94,84,75.07,75.49,0.2698,150.993,131.927,8.045,-3.052,9.632,46.29
2016,REGION_ZONE,REG_A_01343,REG_B_01343,JOB_GROWTH,61.339,94.686,-33.347,-35.219,75,14,2.11,2.31,0.5805,142.416,77.651,31.765,5.856,3.894,42.003
2020,DISTRICT_CLUSTER,REG_A_01344,REG_B_01344,STARTUP_DENSITY,32.848,12.09,20.758,171.696,82,47,18.43,97.33,0.3698,164.708,73.268,11.484,1.451,13.14,74.486
2017,METRO_TIER,REG_A_01345,REG_B_01345,EXPORT_INTENSITY,15.466,7.212,8.254,114.448,56,18,13.16,52.06,0.3688,112.994,120.697,7.716,9.385,8.879,91.879
2019,DISTRICT_CLUSTER,REG_A_01346,REG_B_01346,POP_GROWTH,48.192,44.171,4.021,9.103,82,10,59.74,26.32,0.2572,99.925,92.292,13.631,13.272,4.828,54.061
2020,REGION_ZONE,REG_A_01347,REG_B_01347,EXPORT_INTENSITY,5.521,61.158,-55.637,-90.973,29,51,74.18,98.78,0.4804,88.66,117.398,11.67,-2.619,-2.144,84.495
2017,REGION_ZONE,REG_A_01348,REG_B_01348,INFLATION_CPI,65.178,50.466,14.712,29.152,87,16,17.35,89.0,0.4826,75.068,65.409,33.846,6.167,14.001,88.018
2016,METRO_TIER,REG_A_01349,REG_B_01349,HOUSING_AFFORD,52.192,37.187,15.005,40.35,68,36,43.89,96.19,0.3729,141.765,107.936,27.694,18.662,13.96,0.047
2024,REGION_ZONE,REG_A_01350,REG_B_01350,STARTUP_DENSITY,74.167,1.814,72.353,3988.589,37,7,58.79,26.84,0.2527,98.168,55.523,15.401,-5.718,8.154,60.096
2017,REGION_ZONE,REG_A_01351,REG_B_01351,POWER_OUTAGE_HOURS,3.373,8.141,-4.768,-58.568,8,28,58.02,43.88,0.2488,158.68,118.287,10.503,-0.51,13.89,55.778
2021,METRO_TIER,REG_A_01352,REG_B_01352,POP_GROWTH,35.825,13.247,22.578,170.439,78,1,96.64,41.15,0.3704,158.859,95.783,32.272,4.408,-4.167,36.314
2020,DISTRICT_CLUSTER,REG_A_01353,REG_B_01353,WAGE_GROWTH,27.579,97.38,-69.801,-71.679,57,88,8.6,14.91,0.2715,94.094,67.449,24.836,18.313,-2.443,3.404
2019,METRO_TIER,REG_A_01354,REG_B_01354,INFLATION_CPI,68.072,83.561,-15.489,-18.536,28,21,26.66,60.42,0.4105,165.831,131.735,32.471,18.919,-4.805,90.089
2025,STATE_UT,REG_A_01355,REG_B_01355,UNEMP_RATE,60.612,21.756,38.856,178.599,44,40,83.07,96.33,0.5925,166.361,103.462,32.647,13.472,7.708,96.193
2019,METRO_TIER,REG_A_01356,REG_B_01356,JOB_GROWTH,87.852,16.647,71.205,427.735,9,1,29.73,97.96,0.2932,94.727,97.906,20.172,4.635,-3.894,74.214
2016,STATE_UT,REG_A_01357,REG_B_01357,UNEMP_RATE,71.172,62.967,8.205,13.031,53,97,19.0,78.36,0.3906,81.478,103.965,33.391,-2.548,-0.538,5.872
2017,METRO_TIER,REG_A_01358,REG_B_01358,POWER_OUTAGE_HOURS,88.32,23.477,64.843,276.198,34,83,15.35,64.99,0.3335,129.122,117.854,28.199,3.117,-1.22,75.06
2025,STATE_UT,REG_A_01359,REG_B_01359,EXPORT_INTENSITY,41.69,90.464,-48.774,-53.915,16,87,76.85,51.04,0.3057,155.884,64.956,13.718,18.962,1.042,99.067
2024,COASTAL_INLAND,REG_A_01360,REG_B_01360,UNEMP_RATE,55.024,68.285,-13.261,-19.42,95,76,9.52,3.43,0.2683,116.528,107.077,31.865,17.417,2.941,30.875
2016,COASTAL_INLAND,REG_A_01361,REG_B_01361,EXPORT_INTENSITY,88.751,5.055,83.696,1655.707,82,89,96.53,0.4,0.299,157.731,65.783,28.348,17.461,5.981,33.746
2020,DISTRICT_CLUSTER,REG_A_01362,REG_B_01362,POWER_OUTAGE_HOURS,40.787,44.221,-3.434,-7.766,86,33,0.16,13.35,0.4483,77.153,63.942,20.88,-3.318,12.889,27.016
2025,METRO_TIER,REG_A_01363,REG_B_01363,JOB_GROWTH,13.306,75.881,-62.575,-82.465,67,1,88.32,46.79,0.4247,134.249,79.862,29.616,15.877,0.29,46.962
2016,DISTRICT_CLUSTER,REG_A_01364,REG_B_01364,COST_OF_LIVING,32.899,14.134,18.765,132.765,92,8,80.91,4.38,0.4647,147.415,130.456,32.484,0.827,-4.727,73.366
2023,STATE_UT,REG_A_01365,REG_B_01365,COST_OF_LIVING,15.695,97.157,-81.462,-83.846,23,87,81.01,90.83,0.2323,154.755,44.167,34.809,15.274,8.665,17.114
2016,COASTAL_INLAND,REG_A_01366,REG_B_01366,STARTUP_DENSITY,27.896,6.629,21.267,320.818,13,56,74.98,22.89,0.2318,151.934,86.806,5.392,17.8,12.786,16.595
2023,REGION_ZONE,REG_A_01367,REG_B_01367,EXPORT_INTENSITY,1.774,32.789,-31.015,-94.59,43,87,66.93,19.19,0.2911,124.923,88.698,23.022,11.62,6.606,75.312
2017,DISTRICT_CLUSTER,REG_A_01368,REG_B_01368,JOB_GROWTH,95.634,69.096,26.538,38.407,57,64,26.7,15.53,0.5903,131.787,100.802,18.443,-2.376,9.035,16.544
2023,COASTAL_INLAND,REG_A_01369,REG_B_01369,WAGE_GROWTH,90.392,26.081,64.311,246.582,90,21,13.07,8.04,0.5984,78.273,84.597,19.226,18.166,11.264,68.451
2018,REGION_ZONE,REG_A_01370,REG_B_01370,STARTUP_DENSITY,33.429,90.285,-56.856,-62.974,79,23,88.48,13.01,0.2329,164.814,77.59,32.356,0.835,-4.711,68.694
2021,DISTRICT_CLUSTER,REG_A_01371,REG_B_01371,STARTUP_DENSITY,75.8,16.884,58.916,348.946,31,52,54.79,43.22,0.3859,70.704,113.78,9.027,2.065,0.943,44.936
2017,METRO_TIER,REG_A_01372,REG_B_01372,HOUSING_AFFORD,44.677,83.481,-38.804,-46.482,75,78,30.8,14.61,0.5415,152.801,90.246,6.021,-9.563,-2.292,83.549
2022,METRO_TIER,REG_A_01373,REG_B_01373,UNEMP_RATE,51.985,56.516,-4.531,-8.017,67,73,26.34,67.43,0.2395,164.43,134.726,27.053,-3.112,11.993,80.108
2021,REGION_ZONE,REG_A_01374,REG_B_01374,HOUSING_AFFORD,27.749,66.849,-39.1,-58.49,15,31,45.64,48.28,0.4838,106.099,137.57,24.269,-4.331,-2.239,51.048
2018,REGION_ZONE,REG_A_01375,REG_B_01375,STARTUP_DENSITY,7.058,88.94,-81.882,-92.064,43,95,14.83,28.17,0.2919,133.725,98.469,31.945,2.721,6.188,15.283
