trans_air_reference_month,trans_air_airport_code,trans_air_country_iso2,trans_air_route_pair_code,trans_air_flights_count,trans_air_passengers_count,trans_air_cargo_tonnes,trans_air_delay_minutes_avg,trans_air_cancellation_rate_pct,trans_air_saf_blend_pct,trans_air_co2e_emissions_tonnes,trans_air_ets_covered_flag,trans_air_eu261_claims_count,trans_air_noise_exposure_index,trans_air_ultra_fine_particles_index,trans_air_air_traffic_management_flow_delay_min,trans_air_eurocontrol_network_manager_flag,trans_air_data_source,trans_air_revision_round,trans_air_data_extract_date
2023-07,MUC,HR,MUC-LHR,52626,6938140,127652.33,27.31,7.017,2.091,995738.0,1,63319,1.175,1.1126,3662.6,1,EASA_ENV_REPORT,SECOND,2024-06-25
2023-08,AMS,HU,AMS-AMS,5317,235084,18026.96,21.86,0.245,1.318,115112.06,0,1701,1.157,1.8952,14277.83,1,CORSIA_REPORTING,BENCHMARK,2024-07-31
2023-09,FCO,LU,FCO-WAW,5774,508201,9314.36,16.38,0.772,1.319,88374.87,1,1017,0.5391,0.8947,330.35,1,EUROCONTROL_STATFOR,FLASH,2024-03-02
2023-10,OSL,MT,OSL-MAN,19629,3190064,220411.32,23.72,6.905,1.204,282327.14,0,25415,1.091,0.0687,7973.49,1,AIRPORT_OPERATOR_REPORT,FIRST,2024-02-07
2023-11,ATH,CY,ATH-FRA,64609,5578301,280373.09,19.6,0.33,1.517,1189030.75,1,3978,0.5143,0.3837,11737.5,0,EASA_ENV_REPORT,SECOND,2024-09-19
2023-12,LHR,GR,LHR-VIE,54489,3300375,36228.11,24.42,3.967,0.487,811749.83,1,10879,0.4592,0.6489,1321.88,1,CORSIA_REPORTING,BENCHMARK,2024-03-24
2024-01,BER,MT,BER-SXF,16272,2690055,207034.66,26.26,7.942,2.004,178058.18,1,2273,0.1765,1.677,7368.02,1,EUROCONTROL_STATFOR,FLASH,2024-02-03
2024-02,OTP,HR,OTP-BCN,23520,1873270,284539.83,27.06,3.835,0.573,419597.36,1,6887,0.521,2.1069,12734.73,0,AIRPORT_OPERATOR_REPORT,FIRST,2025-12-20
2024-03,BCN,DK,BCN-ATH,52835,5923909,149846.3,20.1,6.103,1.373,1080048.0,1,13226,0.5612,2.1684,3488.01,1,EASA_ENV_REPORT,SECOND,2025-07-17
2024-04,ARN,FR,ARN-MUC,62254,3713765,152271.15,17.51,1.043,2.225,1275654.22,1,26881,1.0226,1.9147,11943.7,1,CORSIA_REPORTING,BENCHMARK,2024-07-28
2024-05,BRU,HU,BRU-MXP,37941,4235916,36116.32,26.97,5.8,0.445,747929.26,1,17777,1.6888,0.611,5737.54,1,EUROCONTROL_STATFOR,FLASH,2025-03-14
2024-06,GVA,SE,GVA-HEL,23339,3495255,224358.55,3.18,6.76,1.744,243417.05,1,27513,1.3371,0.0675,6579.3,1,AIRPORT_OPERATOR_REPORT,FIRST,2025-04-16
2024-07,SXF,MT,SXF-BUD,44139,2914446,80132.35,20.95,8.716,0.519,625275.22,1,2407,1.4142,0.8405,13071.13,1,EASA_ENV_REPORT,SECOND,2025-02-14
2024-08,SOF,PT,SOF-CPH,57661,7941343,220689.63,21.56,4.015,0.311,701010.16,0,9886,0.5045,2.044,9558.72,1,CORSIA_REPORTING,BENCHMARK,2024-05-27
2024-09,MAD,PL,MAD-GVA,60434,5597999,63948.03,2.36,2.551,2.213,1132088.3,0,6636,1.4678,2.0207,7482.99,1,EUROCONTROL_STATFOR,FLASH,2024-08-11
2024-10,CPH,AT,CPH-OTP,22877,3441189,91420.72,15.05,6.559,2.232,395629.92,1,11226,1.0169,1.9548,14840.26,0,AIRPORT_OPERATOR_REPORT,FIRST,2025-06-19
2024-11,VIE,HR,VIE-OSL,54226,4699849,16196.5,19.65,10.137,0.336,791205.56,0,48114,1.324,0.3055,2975.63,1,EASA_ENV_REPORT,SECOND,2025-04-23
2024-12,ZRH,IT,ZRH-LGW,27393,2406651,2647.76,23.2,1.334,1.921,514058.72,1,4822,1.3234,1.9483,14222.23,0,CORSIA_REPORTING,BENCHMARK,2025-09-24
2025-01,STN,PT,STN-CDG,37800,2839337,74558.83,8.86,4.118,0.117,483249.43,1,25659,1.528,0.8386,1629.1,0,EUROCONTROL_STATFOR,FLASH,2025-07-15
2025-02,BUD,HU,BUD-PRG,78229,8768464,226233.81,14.21,5.705,0.955,1533196.58,1,71102,0.2576,1.0345,5096.78,1,AIRPORT_OPERATOR_REPORT,FIRST,2025-01-13
2025-03,FRA,LV,FRA-STN,75212,8144477,241081.17,10.03,5.999,2.0,1461441.37,1,44034,1.1576,1.8718,8226.65,1,EASA_ENV_REPORT,SECOND,2024-09-07
2025-04,DUB,MT,DUB-MAD,49242,3705059,174568.6,17.59,4.743,2.269,740985.82,1,36832,1.2698,2.1559,11326.67,1,CORSIA_REPORTING,BENCHMARK,2024-07-16
2025-05,PRG,RO,PRG-BRU,90660,10554515,47506.14,21.02,3.938,1.662,1336721.23,1,19278,0.7742,1.9537,4353.81,1,EUROCONTROL_STATFOR,FLASH,2026-02-05
2025-06,HEL,BG,HEL-BER,109386,9794803,23730.61,16.45,5.549,0.303,2264966.42,1,69123,1.4495,0.5547,285.64,1,AIRPORT_OPERATOR_REPORT,FIRST,2025-10-16
2025-07,MAN,AT,MAN-FCO,7505,1093269,49486.14,6.21,2.634,0.561,122902.34,1,10207,1.5307,1.2076,599.69,1,EASA_ENV_REPORT,SECOND,2024-04-25
2025-08,HAM,LT,HAM-LIS,25470,1513764,17150.16,12.43,4.351,0.906,389577.14,1,8300,1.4871,2.1126,2292.29,1,CORSIA_REPORTING,BENCHMARK,2024-04-27
2025-09,CDG,DK,CDG-HAM,107335,13422223,17124.34,22.65,0.752,2.184,1948274.46,0,52392,1.0369,1.6101,9159.22,1,EUROCONTROL_STATFOR,FLASH,2025-12-04
2025-10,MXP,HR,MXP-DUB,57002,9534780,124096.16,24.69,2.422,0.354,1040028.12,1,104464,1.109,1.8658,8728.25,1,AIRPORT_OPERATOR_REPORT,FIRST,2025-10-07
2025-11,WAW,DE,WAW-ZRH,22106,1553843,187414.59,13.18,4.888,1.89,407727.51,1,18114,0.09,0.1693,6107.65,1,EASA_ENV_REPORT,SECOND,2024-06-15
2025-12,LIS,LV,LIS-SOF,57679,8048147,76189.29,6.85,3.704,0.961,737367.13,1,49221,0.1876,1.398,164.56,1,CORSIA_REPORTING,BENCHMARK,2024-09-28
2026-01,LGW,SI,LGW-ARN,35710,6496133,7308.63,3.26,0.521,0.69,502623.07,0,18838,0.5645,0.1124,3417.31,1,EUROCONTROL_STATFOR,FLASH,2025-05-27
2026-02,MUC,PT,MUC-LHR,24638,3306495,107103.81,13.14,2.043,1.473,474534.62,1,35680,0.986,0.978,8416.33,0,AIRPORT_OPERATOR_REPORT,FIRST,2025-03-20
2026-03,AMS,SI,AMS-AMS,150,17342,180409.34,4.16,1.188,1.047,2670.08,1,39,1.1503,2.1591,8166.22,1,EASA_ENV_REPORT,SECOND,2025-04-08
2026-04,FCO,MT,FCO-WAW,7883,859926,103003.68,20.11,1.87,2.237,123961.77,1,5578,1.3458,0.4773,1535.43,1,CORSIA_REPORTING,BENCHMARK,2025-11-09
2026-05,OSL,ES,OSL-MAN,63443,9431916,92780.71,3.56,6.379,1.991,811565.91,1,44902,0.1858,0.339,42.83,1,EUROCONTROL_STATFOR,FLASH,2025-03-31
2026-06,ATH,CZ,ATH-FRA,32748,5352598,138899.8,10.92,2.276,0.295,379011.28,1,2024,1.0757,1.878,4623.67,1,AIRPORT_OPERATOR_REPORT,FIRST,2025-03-25
2026-07,LHR,FR,LHR-VIE,61685,8740095,206618.43,26.27,9.588,1.377,590702.82,1,44278,0.7452,0.5997,5533.4,1,EASA_ENV_REPORT,SECOND,2024-07-12
2026-08,BER,NL,BER-SXF,8604,824991,134365.68,27.79,9.858,0.743,139007.9,1,9518,1.238,0.6233,6074.52,1,CORSIA_REPORTING,BENCHMARK,2025-02-25
2026-09,OTP,LV,OTP-BCN,49063,7398198,180840.81,18.51,1.636,1.203,707819.13,1,53185,1.2262,0.3487,5810.02,1,EUROCONTROL_STATFOR,FLASH,2025-09-21
2026-10,BCN,DK,BCN-ATH,19773,2579543,93358.84,15.94,4.459,2.249,198893.78,1,3070,0.6915,1.8721,2603.25,1,AIRPORT_OPERATOR_REPORT,FIRST,2025-04-07
2026-11,ARN,PT,ARN-MUC,77967,4890778,238631.5,8.06,4.36,1.018,1317818.32,1,16736,0.1287,0.1492,1434.63,1,EASA_ENV_REPORT,SECOND,2025-08-08
2026-12,BRU,PL,BRU-MXP,39071,3412269,5739.98,25.05,2.77,2.253,706129.35,1,7458,0.3747,1.7006,6314.33,1,CORSIA_REPORTING,BENCHMARK,2024-08-04
2016-01,GVA,AT,GVA-HEL,59885,3683220,43595.99,5.4,1.617,0.071,702532.17,1,1327,0.2039,0.2901,7056.58,1,EUROCONTROL_STATFOR,FLASH,2025-08-01
2016-02,SXF,EE,SXF-BUD,38419,6761096,176830.86,17.92,4.236,0.469,747175.72,1,59297,0.5116,0.9412,5030.71,1,AIRPORT_OPERATOR_REPORT,FIRST,2024-05-09
2016-03,SOF,IT,SOF-CPH,24946,1873645,160283.18,15.17,1.028,0.757,519714.49,1,13350,0.7255,0.8141,3349.29,1,EASA_ENV_REPORT,SECOND,2024-08-20
2016-04,MAD,FR,MAD-GVA,81452,11365201,192826.53,6.98,2.994,0.293,1508216.82,1,101382,0.6845,0.4273,3132.53,1,CORSIA_REPORTING,BENCHMARK,2026-02-17
2016-05,CPH,BE,CPH-OTP,65237,6255963,169399.01,25.72,2.328,0.567,907680.13,0,13897,1.7525,1.829,10071.21,1,EUROCONTROL_STATFOR,FLASH,2025-10-01
2016-06,VIE,FI,VIE-OSL,29208,2331526,142490.09,18.47,1.051,0.448,498597.92,1,13158,0.4039,1.4613,14128.51,1,AIRPORT_OPERATOR_REPORT,FIRST,2024-09-17
2016-07,ZRH,LV,ZRH-LGW,5378,330109,22620.03,9.34,1.922,0.274,106994.36,1,675,1.6485,0.7562,3968.35,1,EASA_ENV_REPORT,SECOND,2025-02-20
2016-08,STN,RO,STN-CDG,45447,4499624,158016.8,8.52,2.608,0.701,925667.76,1,4928,1.0194,0.4565,5497.58,1,CORSIA_REPORTING,BENCHMARK,2024-06-27
2016-09,BUD,SI,BUD-PRG,94364,11363481,108056.52,26.44,1.078,0.061,1569594.86,1,19157,0.6906,1.5278,1806.1,1,EUROCONTROL_STATFOR,FLASH,2025-03-20
2016-10,FRA,FR,FRA-STN,75423,4371405,20017.51,9.8,4.464,0.422,956597.49,1,28753,1.2102,0.9958,8381.73,1,AIRPORT_OPERATOR_REPORT,FIRST,2024-10-24
2016-11,DUB,LT,DUB-MAD,102428,14639823,240342.05,2.95,3.393,0.494,1727377.61,1,124065,0.4155,1.6546,7689.21,1,EASA_ENV_REPORT,SECOND,2025-08-27
2016-12,PRG,SK,PRG-BRU,2363,170878,35471.32,16.59,2.668,0.622,35362.36,1,1220,0.6613,0.657,4994.66,1,CORSIA_REPORTING,BENCHMARK,2025-06-04
2017-01,HEL,FR,HEL-BER,58921,9129618,5352.4,6.27,4.956,0.198,1267494.26,1,59841,1.587,1.9102,6162.22,1,EUROCONTROL_STATFOR,FLASH,2025-06-23
2017-02,MAN,DE,MAN-FCO,11572,624105,215530.46,25.02,2.596,0.746,198003.8,1,2113,0.2898,1.195,1107.03,0,AIRPORT_OPERATOR_REPORT,FIRST,2025-05-18
2017-03,HAM,LV,HAM-LIS,59585,4349275,99421.43,24.06,0.686,0.305,804502.76,0,13345,0.9099,2.0774,3570.17,1,EASA_ENV_REPORT,SECOND,2024-12-17
2017-04,CDG,SI,CDG-HAM,32181,2129037,123535.86,23.56,0.7,0.088,586276.3,1,4278,1.1379,1.4836,13385.99,1,CORSIA_REPORTING,BENCHMARK,2025-04-01
2017-05,MXP,PT,MXP-DUB,61591,7855273,115444.94,19.85,7.752,0.11,882869.89,0,41682,0.6394,1.6462,4068.09,1,EUROCONTROL_STATFOR,FLASH,2025-04-10
2017-06,WAW,GR,WAW-ZRH,35229,2545309,193938.4,17.34,6.453,0.797,690125.5,1,30366,0.1155,0.9693,506.48,0,AIRPORT_OPERATOR_REPORT,FIRST,2025-12-20
2017-07,LIS,AT,LIS-SOF,53980,6068299,216718.45,12.91,5.359,0.477,559593.82,1,19517,0.4395,1.2317,2349.75,1,EASA_ENV_REPORT,SECOND,2024-10-06
2017-08,LGW,HR,LGW-ARN,86907,9449683,33854.61,26.19,9.937,0.377,1430891.94,1,20940,1.4579,0.0565,2514.5,0,CORSIA_REPORTING,BENCHMARK,2024-01-10
2017-09,MUC,DK,MUC-LHR,91356,6931831,247960.06,19.63,3.447,0.31,1962136.86,1,5624,1.0753,1.9168,48.0,1,EUROCONTROL_STATFOR,FLASH,2025-10-02
2017-10,AMS,HU,AMS-AMS,20896,1235564,238885.62,11.64,5.826,0.744,436688.64,0,3814,0.8477,1.8507,1694.93,1,AIRPORT_OPERATOR_REPORT,FIRST,2024-12-01
2017-11,FCO,NL,FCO-WAW,67343,10327224,99302.61,20.94,8.33,0.513,1386038.66,1,45995,0.9545,1.8581,14153.59,1,EASA_ENV_REPORT,SECOND,2024-03-25
2017-12,OSL,SE,OSL-MAN,49040,4274358,254031.27,15.6,4.972,0.479,512240.68,1,30799,0.5184,1.2715,7931.64,1,CORSIA_REPORTING,BENCHMARK,2025-04-24
2018-01,ATH,MT,ATH-FRA,100446,13394711,188015.14,14.78,3.967,0.031,1468599.91,1,52239,0.748,1.2788,4090.49,1,EUROCONTROL_STATFOR,FLASH,2025-05-07
2018-02,LHR,PT,LHR-VIE,1540,139316,148194.08,19.25,7.388,0.627,14648.46,1,591,1.188,1.8625,14219.54,1,AIRPORT_OPERATOR_REPORT,FIRST,2026-01-02
2018-03,BER,SI,BER-SXF,89465,8536586,178799.36,10.04,5.453,0.387,1268187.85,1,55661,1.7614,2.1715,1334.9,0,EASA_ENV_REPORT,SECOND,2024-08-22
2018-04,OTP,AT,OTP-BCN,28561,3106081,195449.11,23.88,9.514,0.119,498363.06,1,37196,1.7201,2.1245,8208.24,1,CORSIA_REPORTING,BENCHMARK,2024-04-10
2018-05,BCN,HR,BCN-ATH,1549,146353,10234.17,22.07,5.398,0.032,32916.75,1,85,1.6483,0.0858,6546.57,1,EUROCONTROL_STATFOR,FLASH,2026-01-15
2018-06,ARN,IT,ARN-MUC,41257,4174554,215063.4,21.37,6.747,0.527,863742.32,0,34904,1.4799,0.3385,3932.86,1,AIRPORT_OPERATOR_REPORT,FIRST,2025-03-03
2018-07,BRU,FR,BRU-MXP,83287,8486339,265374.02,20.01,5.203,0.735,1537550.83,1,63419,0.8842,0.5528,5134.81,1,EASA_ENV_REPORT,SECOND,2025-01-15
2018-08,GVA,BE,GVA-HEL,21341,3101852,88500.49,15.68,5.921,0.323,390483.03,1,15594,1.5799,1.2156,6492.29,1,CORSIA_REPORTING,BENCHMARK,2024-03-26
2018-09,SXF,LV,SXF-BUD,57013,6598328,234433.33,27.69,9.725,0.47,883897.54,1,53952,0.9603,0.8309,10723.63,1,EUROCONTROL_STATFOR,FLASH,2024-07-28
2018-10,SOF,MT,SOF-CPH,20237,3597232,188208.97,4.74,3.115,0.804,421214.13,1,17091,0.7438,0.8549,5643.3,1,AIRPORT_OPERATOR_REPORT,FIRST,2025-05-30
2018-11,MAD,RO,MAD-GVA,6838,1089475,34306.93,8.74,2.989,0.308,98727.69,1,4900,0.7685,0.8559,4894.07,1,EASA_ENV_REPORT,SECOND,2024-10-02
2018-12,CPH,BG,CPH-OTP,54557,8050047,244573.3,23.36,4.477,0.064,655169.8,1,19503,1.009,0.1239,9417.32,1,CORSIA_REPORTING,BENCHMARK,2024-02-07
2019-01,VIE,AT,VIE-OSL,80458,9451954,241205.72,8.57,0.127,0.481,1120200.48,1,26012,0.2484,1.193,3997.42,1,EUROCONTROL_STATFOR,FLASH,2024-06-07
2019-02,ZRH,LT,ZRH-LGW,1030,93691,104335.28,15.88,5.22,0.253,12058.33,1,71,0.6459,1.9565,6077.08,0,AIRPORT_OPERATOR_REPORT,FIRST,2024-04-30
2019-03,STN,DK,STN-CDG,61558,9145725,202039.33,15.96,0.141,0.428,773858.32,1,38697,0.607,2.015,11392.74,1,EASA_ENV_REPORT,SECOND,2024-09-16
2019-04,BUD,HR,BUD-PRG,4843,743130,79462.55,17.97,4.42,0.173,105613.84,1,819,0.8866,0.4573,5494.3,1,CORSIA_REPORTING,BENCHMARK,2025-10-17
2019-05,FRA,DE,FRA-STN,1700,183622,168737.06,25.49,5.101,0.192,18398.97,1,193,0.1778,1.8115,443.8,1,EUROCONTROL_STATFOR,FLASH,2024-08-06
2019-06,DUB,LV,DUB-MAD,59717,7682734,9313.28,14.99,3.494,0.033,873866.18,1,77747,0.5694,1.8924,367.36,1,AIRPORT_OPERATOR_REPORT,FIRST,2024-09-19
2019-07,PRG,MT,PRG-BRU,14456,703322,166961.23,26.38,8.356,0.672,256520.86,1,5617,0.2694,0.9004,12716.65,1,EASA_ENV_REPORT,SECOND,2025-10-19
2019-08,HEL,PT,HEL-BER,31381,3512711,201392.97,19.65,9.647,0.781,572596.36,0,12005,0.1465,1.6409,10367.79,1,CORSIA_REPORTING,BENCHMARK,2025-12-26
2019-09,MAN,GR,MAN-FCO,63491,3382871,85525.84,7.95,6.682,0.483,1157771.03,1,32111,0.8796,1.7094,672.19,1,EUROCONTROL_STATFOR,FLASH,2025-06-21
2019-10,HAM,MT,HAM-LIS,5903,305736,71223.97,24.68,1.276,0.661,122119.67,1,640,1.1084,1.9825,6941.11,1,AIRPORT_OPERATOR_REPORT,FIRST,2024-12-01
2019-11,CDG,ES,CDG-HAM,17964,1572100,182670.84,7.07,2.063,0.756,190646.27,1,5771,1.2241,2.0756,1389.23,1,EASA_ENV_REPORT,SECOND,2025-07-06
2019-12,MXP,CZ,MXP-DUB,29876,2891752,20907.58,25.93,3.569,0.527,531530.05,1,5662,1.5806,0.4553,2270.58,1,CORSIA_REPORTING,BENCHMARK,2024-12-24
2020-01,WAW,HU,WAW-ZRH,36399,5612005,104664.02,27.82,2.882,0.704,707968.96,1,52407,0.7559,1.1821,934.84,1,EUROCONTROL_STATFOR,FLASH,2025-04-11
2020-02,LIS,HU,LIS-SOF,17871,1611575,151706.45,16.59,3.463,0.747,369316.28,1,4034,1.0435,1.4016,9223.39,1,AIRPORT_OPERATOR_REPORT,FIRST,2025-01-02
2020-03,LGW,LV,LGW-ARN,44888,6994486,7344.83,22.01,9.274,0.269,785823.71,1,18449,1.5096,1.778,11134.53,1,EASA_ENV_REPORT,SECOND,2024-10-28
2020-04,MUC,DK,MUC-LHR,40927,6752846,67192.62,11.79,5.868,0.771,387724.56,1,55410,0.4819,1.7799,6844.82,1,CORSIA_REPORTING,BENCHMARK,2024-05-06
2020-05,AMS,IE,AMS-AMS,53216,4268768,14479.3,16.75,5.342,0.096,1150237.63,1,34863,1.6371,0.2698,9696.78,1,EUROCONTROL_STATFOR,FLASH,2025-10-24
2020-06,FCO,PL,FCO-WAW,2916,241773,42391.41,10.19,5.117,0.407,31417.55,1,2756,0.4393,0.9929,5541.76,1,AIRPORT_OPERATOR_REPORT,FIRST,2024-01-21
2020-07,OSL,AT,OSL-MAN,54401,8950846,53235.19,10.9,2.113,0.685,977782.44,1,51876,0.0621,1.3931,291.73,1,EASA_ENV_REPORT,SECOND,2025-02-22
2020-08,ATH,HR,ATH-FRA,73619,8504262,208150.01,25.86,0.675,0.68,807298.55,1,2828,0.0544,0.9341,12217.33,1,CORSIA_REPORTING,BENCHMARK,2025-03-31
2020-09,LHR,DK,LHR-VIE,99474,12029278,103303.95,4.68,5.755,0.207,1818943.87,1,21810,1.1995,0.1899,6461.51,1,EUROCONTROL_STATFOR,FLASH,2025-02-13
2020-10,BER,FR,BER-SXF,75815,6739070,151966.19,24.61,9.316,0.211,955272.56,1,32297,1.6448,0.5178,2934.37,1,AIRPORT_OPERATOR_REPORT,FIRST,2024-12-29
2020-11,OTP,BE,OTP-BCN,72655,9070468,142442.03,25.54,5.334,0.113,1489516.21,1,38402,1.1748,1.8946,10818.43,1,EASA_ENV_REPORT,SECOND,2024-04-07
2020-12,BCN,LV,BCN-ATH,26320,3279886,104220.41,16.95,2.669,0.751,338773.45,1,6574,0.3012,0.9404,1097.6,1,CORSIA_REPORTING,BENCHMARK,2024-05-16
2021-01,ARN,MT,ARN-MUC,58688,3553625,8129.55,11.53,4.024,0.269,1018518.95,1,35301,0.7562,1.9776,5104.55,0,EUROCONTROL_STATFOR,FLASH,2024-12-11
2021-02,BRU,PT,BRU-MXP,71495,6541793,194712.05,21.71,2.911,0.723,1073762.54,1,71718,0.8836,1.8954,9619.37,1,AIRPORT_OPERATOR_REPORT,FIRST,2024-09-26
2021-03,GVA,SI,GVA-HEL,27995,4317048,167310.62,13.18,6.852,0.795,296915.99,1,40530,1.6223,2.1616,4319.99,1,EASA_ENV_REPORT,SECOND,2026-01-31
2021-04,SXF,AT,SXF-BUD,2907,281014,81206.18,7.7,0.373,0.044,29476.34,1,755,1.1784,1.3794,1889.35,1,CORSIA_REPORTING,BENCHMARK,2024-12-15
2021-05,SOF,HR,SOF-CPH,87303,10008455,12463.71,22.83,7.946,0.304,1392473.38,1,43710,1.2458,0.0515,11267.47,0,EUROCONTROL_STATFOR,FLASH,2024-01-29
2021-06,MAD,SK,MAD-GVA,20141,976357,188112.11,24.17,8.651,0.597,277362.76,0,11179,0.8673,2.0482,14645.32,1,AIRPORT_OPERATOR_REPORT,FIRST,2025-11-06
2021-07,CPH,FR,CPH-OTP,50044,7416574,34600.78,9.28,3.377,0.485,961961.5,1,75232,0.2027,1.5776,2224.86,1,EASA_ENV_REPORT,SECOND,2024-11-14
2021-08,VIE,DE,VIE-OSL,24923,1924179,210886.37,22.75,4.496,0.654,294729.7,1,7568,0.2566,1.1259,8997.15,1,CORSIA_REPORTING,BENCHMARK,2024-10-16
2021-09,ZRH,LU,ZRH-LGW,3151,441370,172348.38,18.32,7.799,0.243,46957.7,1,3713,0.9677,2.1368,2365.91,1,EUROCONTROL_STATFOR,FLASH,2025-07-13
2021-10,STN,MT,STN-CDG,18473,2004736,30923.36,10.71,6.48,0.648,199788.61,1,3428,0.5898,0.5222,6765.18,1,AIRPORT_OPERATOR_REPORT,FIRST,2024-08-22
2021-11,BUD,CY,BUD-PRG,38905,3250031,90915.55,21.1,4.087,0.283,536748.01,1,32990,0.4359,1.6499,11087.89,1,EASA_ENV_REPORT,SECOND,2025-12-02
2021-12,FRA,GR,FRA-STN,28051,2215336,206284.69,4.34,6.402,0.262,506381.88,1,14682,0.9594,2.0633,3791.1,1,CORSIA_REPORTING,BENCHMARK,2024-06-05
2022-01,DUB,MT,DUB-MAD,18100,1237524,150142.89,19.47,4.239,2.0,297273.06,1,3858,1.4473,1.0546,508.3,1,EUROCONTROL_STATFOR,FLASH,2024-05-25
2022-02,PRG,HR,PRG-BRU,30799,2222628,2431.08,21.61,6.663,1.006,503843.77,1,5190,0.9242,1.1017,3753.99,0,AIRPORT_OPERATOR_REPORT,FIRST,2025-10-27
2022-03,HEL,CZ,HEL-BER,31844,2631435,143042.26,11.72,2.475,1.607,556821.73,1,11400,0.7679,1.7834,6981.06,1,EASA_ENV_REPORT,SECOND,2025-05-16
2022-04,MAN,HU,MAN-FCO,77285,7539578,137986.41,24.84,3.67,0.404,1575794.41,1,29809,0.6239,0.3478,9702.84,1,CORSIA_REPORTING,BENCHMARK,2024-02-18
2022-05,HAM,NL,HAM-LIS,34674,2249138,201322.71,15.44,3.819,0.599,344863.74,1,25733,0.541,1.1945,1425.98,1,EUROCONTROL_STATFOR,FLASH,2025-04-13
2022-06,CDG,LV,CDG-HAM,76338,6586925,73725.79,21.39,9.215,1.092,1498059.49,1,52472,1.4902,0.8419,14490.18,1,AIRPORT_OPERATOR_REPORT,FIRST,2025-01-14
2022-07,MXP,DK,MXP-DUB,61700,5197542,216755.23,24.47,7.938,0.141,937892.15,1,2784,1.0365,1.7431,3486.22,1,EASA_ENV_REPORT,SECOND,2024-06-03
2022-08,WAW,PT,WAW-ZRH,61203,6001878,188580.57,22.07,3.312,0.986,725852.55,1,69668,0.7777,0.562,13047.4,0,CORSIA_REPORTING,BENCHMARK,2024-05-11
2022-09,LIS,PL,LIS-SOF,13189,889216,213278.85,25.29,9.595,2.111,262222.49,1,2379,1.4953,0.0627,9644.0,1,EUROCONTROL_STATFOR,FLASH,2024-07-15
2022-10,LGW,AT,LGW-ARN,29179,1845908,74999.03,15.27,0.531,0.178,280711.38,1,2984,0.2382,1.727,8913.85,1,AIRPORT_OPERATOR_REPORT,FIRST,2024-09-03
2022-11,MUC,EE,MUC-LHR,14860,2258668,121016.29,16.53,1.509,1.598,265650.49,1,19091,0.7868,0.8943,4181.81,1,EASA_ENV_REPORT,SECOND,2024-02-26
2022-12,AMS,IT,AMS-AMS,34525,6191302,233611.52,11.76,1.511,1.441,519059.54,1,15423,1.1812,1.7801,145.34,1,CORSIA_REPORTING,BENCHMARK,2025-05-06
2023-01,FCO,PT,FCO-WAW,93982,11653435,1720.8,13.05,6.554,1.281,1712901.41,1,69437,0.4508,0.609,4476.02,1,EUROCONTROL_STATFOR,FLASH,2024-02-15
2023-02,OSL,BE,OSL-MAN,12678,1069062,141712.98,26.84,4.586,2.174,177659.68,0,10553,0.772,1.4954,13783.25,1,AIRPORT_OPERATOR_REPORT,FIRST,2025-07-26
2023-03,ATH,LV,ATH-FRA,70732,7584261,89873.37,7.72,2.954,0.436,1197969.1,0,32502,0.9135,0.5876,5201.49,1,EASA_ENV_REPORT,SECOND,2024-03-23
2023-04,LHR,LV,LHR-VIE,77337,6868622,121212.55,18.34,6.537,0.038,775553.21,1,4975,1.1537,0.4525,923.91,1,CORSIA_REPORTING,BENCHMARK,2024-05-15
2023-05,BER,RO,BER-SXF,26337,4585795,135465.88,24.29,10.042,1.654,275232.55,1,38468,0.1291,2.0299,38.61,1,EUROCONTROL_STATFOR,FLASH,2025-06-14
2023-06,OTP,BG,OTP-BCN,1555,190682,125394.45,22.31,3.363,1.603,32515.51,1,1419,1.2991,1.8688,10796.9,1,AIRPORT_OPERATOR_REPORT,FIRST,2025-07-26
2023-07,BCN,FR,BCN-ATH,37588,6533666,174839.06,22.91,2.186,0.025,504059.65,1,10228,1.4019,1.5657,3856.57,1,EASA_ENV_REPORT,SECOND,2025-09-16
2023-08,ARN,HR,ARN-MUC,26997,4846861,3771.84,13.75,4.042,1.542,468682.27,1,32156,0.861,0.2803,8279.45,1,CORSIA_REPORTING,BENCHMARK,2026-02-01
2023-09,BRU,DK,BRU-MXP,20597,988593,12345.96,10.23,3.489,0.043,211329.06,1,505,1.4428,1.6706,7522.63,1,EUROCONTROL_STATFOR,FLASH,2024-05-08
2023-10,GVA,HR,GVA-HEL,41359,4362644,90019.52,9.65,0.576,0.625,822390.4,1,11306,0.2032,0.288,4559.99,1,AIRPORT_OPERATOR_REPORT,FIRST,2025-06-25
2023-11,SXF,HU,SXF-BUD,67368,11095783,276171.74,23.06,2.99,1.142,1013307.11,1,97709,0.2013,1.6079,13936.95,1,EASA_ENV_REPORT,SECOND,2024-05-09
2023-12,SOF,LV,SOF-CPH,64333,4468598,87453.49,25.21,9.427,0.576,1004587.64,1,16393,0.4451,1.504,13453.98,1,CORSIA_REPORTING,BENCHMARK,2024-03-26
2024-01,MAD,MT,MAD-GVA,26742,2742269,142022.91,10.89,1.179,2.218,321751.66,1,18719,1.7046,1.6425,3232.57,1,EUROCONTROL_STATFOR,FLASH,2025-02-17
