env_emiss_inventory_year,env_emiss_facility_registry_id,env_emiss_emissions_source_type,env_emiss_ghg_gas_code,env_emiss_emissions_metric_tons,env_emiss_stack_height_m,env_emiss_control_technology_code,env_emiss_operating_hours_annual,env_emiss_throughput_activity_level,env_emiss_emission_factor_used,env_emiss_estimation_method_code,env_emiss_permit_number,env_emiss_compliance_status_code,env_emiss_violation_count,env_emiss_inspection_count,env_emiss_nearby_receptor_distance_m,env_emiss_environmental_justice_screen_score,env_emiss_reporting_program_name,env_emiss_verification_flag,env_emiss_uncertainty_rating
2016,FRS000001250,POINT,CO2,3952.882,255.09,CARBON_CAPTURE,8692,895814.48,DEFAULT,CEMS,PERMIT00001250,IN_COMPLIANCE,5,6,3877.7,77.46,STATE_INVENTORY,0,MEDIUM
2016,FRS000001251,NONPOINT,CO2,2810.447,0.0,NONE,5723,849567.37,SITE_SPECIFIC,ENGINEERING,PERMIT00001251,UNDER_REVIEW,6,5,12355.6,93.52,TRI,0,LOW
2012,FRS000001252,POINT,CH4,945.623,42.62,NONE,2780,1287702.31,MODELLED,EMISSION_FACTOR,PERMIT00001252,NOT_APPLICABLE,10,2,11754.2,1.95,STATE_INVENTORY,0,MEDIUM
2005,FRS000001253,POINT,CO2,3051.834,250.6,OXIDATION_CATALYST,5022,330809.71,MASS_BALANCE,EMISSION_FACTOR,PERMIT00001253,IN_COMPLIANCE,10,3,5218.6,95.99,STATE_INVENTORY,0,MEDIUM
2023,FRS000001254,MOBILE,CO2,1806.886,0.0,ESP,750,1062936.39,DEFAULT,MATERIAL_BALANCE,PERMIT00001254,UNDER_REVIEW,10,5,82.4,15.12,TRI,0,MEDIUM
2009,FRS000001255,AREA,CO2,5305.174,0.0,FGD,7157,849030.65,MASS_BALANCE,EMISSION_FACTOR,PERMIT00001255,OUT_OF_COMPLIANCE,1,7,5766.5,18.95,GHGRP,0,HIGH
2020,FRS000001256,POINT,CH4,1372.948,122.24,ESP,3053,408523.19,SITE_SPECIFIC,MODELED,PERMIT00001256,IN_COMPLIANCE,0,1,211.5,24.11,OTHER,0,HIGH
2011,FRS000001257,POINT,CO2,2147.837,186.58,NONE,4566,1219965.89,MASS_BALANCE,MODELED,PERMIT00001257,IN_COMPLIANCE,10,6,10482.5,26.64,NEI,0,UNKNOWN
2008,FRS000001258,POINT,N2O,4513.913,253.69,OXIDATION_CATALYST,4818,910451.59,STACK_TEST,CEMS,PERMIT00001258,IN_COMPLIANCE,5,6,9805.5,59.48,STATE_INVENTORY,0,MEDIUM
2025,FRS000001259,POINT,SF6,756.95,109.86,NONE,4486,514748.16,DEFAULT,ENGINEERING,PERMIT00001259,IN_COMPLIANCE,8,2,5182.9,9.62,GHGRP,1,LOW
2013,FRS000001260,FUGITIVE,CH4,4357.782,0.0,OXIDATION_CATALYST,3500,998.93,MODELLED,EMISSION_FACTOR,PERMIT00001260,IN_COMPLIANCE,4,3,1922.4,84.8,NEI,0,MEDIUM
2021,FRS000001261,FUGITIVE,CO2,2668.302,0.0,SCR,5848,818001.43,SITE_SPECIFIC,ENGINEERING,PERMIT00001261,IN_COMPLIANCE,3,3,10008.2,83.61,GHGRP,1,LOW
2014,FRS000001262,POINT,CO2,3783.007,229.44,SNCR,8040,1275611.24,DEFAULT,EMISSION_FACTOR,PERMIT00001262,IN_COMPLIANCE,8,5,13817.6,27.9,GHGRP,1,HIGH
2013,FRS000001263,NONPOINT,PFCs,5428.823,0.0,NONE,3416,864448.0,STACK_TEST,MODELED,PERMIT00001263,IN_COMPLIANCE,4,4,145.9,95.47,STATE_INVENTORY,0,MEDIUM
2016,FRS000001264,AREA,CO2,5282.311,0.0,NONE,8746,301367.22,DEFAULT,MATERIAL_BALANCE,PERMIT00001264,OUT_OF_COMPLIANCE,4,7,10551.3,62.54,TRI,0,MEDIUM
2023,FRS000001265,AREA,CO2,5105.176,0.0,NONE,2187,230771.87,SITE_SPECIFIC,CEMS,PERMIT00001265,IN_COMPLIANCE,6,8,5700.4,10.79,STATE_INVENTORY,0,UNKNOWN
2010,FRS000001266,AREA,CO2,2609.938,0.0,NONE,4146,1357101.88,DEFAULT,CEMS,PERMIT00001266,IN_COMPLIANCE,0,6,13239.2,69.57,OTHER,0,LOW
2023,FRS000001267,MOBILE,CO2,16588.644,0.0,SNCR,2656,1021173.39,DEFAULT,MATERIAL_BALANCE,PERMIT00001267,IN_COMPLIANCE,3,4,14378.9,55.58,GHGRP,1,MEDIUM
2010,FRS000001268,AREA,HFCs,1257.514,0.0,OXIDATION_CATALYST,8247,840917.68,MASS_BALANCE,EMISSION_FACTOR,PERMIT00001268,IN_COMPLIANCE,0,7,12237.3,69.55,NEI,0,LOW
2023,FRS000001269,NONPOINT,HFCs,1855.932,0.0,SCR,6357,677752.43,STACK_TEST,EMISSION_FACTOR,PERMIT00001269,IN_COMPLIANCE,8,4,957.6,0.12,NEI,1,UNKNOWN
2009,FRS000001270,NONPOINT,CO2,813.663,0.0,FGD,6534,813934.35,MASS_BALANCE,MATERIAL_BALANCE,PERMIT00001270,IN_COMPLIANCE,8,2,1262.3,35.69,STATE_INVENTORY,0,LOW
2007,FRS000001271,POINT,CO2,3493.117,172.77,SCR,6216,215262.85,MODELLED,MODELED,PERMIT00001271,OUT_OF_COMPLIANCE,4,0,6036.2,25.33,TRI,0,LOW
2023,FRS000001272,MOBILE,CO2,2016.11,0.0,CARBON_CAPTURE,4149,889820.73,STACK_TEST,MODELED,PERMIT00001272,IN_COMPLIANCE,9,6,3100.6,12.57,GHGRP,1,MEDIUM
2022,FRS000001273,POINT,CO2,1624.322,21.23,BAGHOUSE,2321,912862.29,STACK_TEST,CEMS,PERMIT00001273,IN_COMPLIANCE,9,4,14084.5,39.12,OTHER,1,MEDIUM
2011,FRS000001274,POINT,CO2,539.351,215.54,OXIDATION_CATALYST,1367,418530.07,DEFAULT,EMISSION_FACTOR,PERMIT00001274,IN_COMPLIANCE,10,7,12756.7,23.99,NEI,1,MEDIUM
2015,FRS000001275,NONPOINT,CO2,3112.65,0.0,SCR,4440,1351907.12,DEFAULT,ENGINEERING,PERMIT00001275,IN_COMPLIANCE,9,4,14375.8,53.67,STATE_INVENTORY,0,HIGH
2007,FRS000001276,MOBILE,N2O,6144.767,0.0,BAGHOUSE,8146,1213967.21,DEFAULT,EMISSION_FACTOR,PERMIT00001276,IN_COMPLIANCE,7,4,14343.8,82.79,GHGRP,0,LOW
2018,FRS000001277,MOBILE,CO2,1412.019,0.0,NONE,1867,446732.56,MASS_BALANCE,EMISSION_FACTOR,PERMIT00001277,UNDER_REVIEW,0,4,10396.9,33.73,GHGRP,1,MEDIUM
2011,FRS000001278,AREA,CO2,1289.607,0.0,SCR,8504,1316606.31,MASS_BALANCE,EMISSION_FACTOR,PERMIT00001278,NOT_APPLICABLE,7,5,6275.9,23.07,NEI,0,MEDIUM
2016,FRS000001279,POINT,N2O,1217.158,75.87,OXIDATION_CATALYST,6569,90516.45,DEFAULT,MATERIAL_BALANCE,PERMIT00001279,UNDER_REVIEW,8,1,1695.1,58.45,STATE_INVENTORY,1,MEDIUM
2008,FRS000001280,NONPOINT,CH4,642.742,0.0,NONE,5046,1435856.98,MODELLED,ENGINEERING,PERMIT00001280,IN_COMPLIANCE,7,5,1252.7,1.6,NEI,0,LOW
2022,FRS000001281,FUGITIVE,HFCs,4253.309,0.0,NONE,4147,267618.4,MASS_BALANCE,MODELED,PERMIT00001281,IN_COMPLIANCE,4,4,3549.9,86.31,NEI,1,LOW
2019,FRS000001282,POINT,CO2,1034.893,222.4,SNCR,1252,922338.13,STACK_TEST,EMISSION_FACTOR,PERMIT00001282,IN_COMPLIANCE,4,4,11537.6,11.77,OTHER,0,MEDIUM
2012,FRS000001283,AREA,CO2,3661.681,0.0,NONE,1523,1048068.96,SITE_SPECIFIC,MATERIAL_BALANCE,PERMIT00001283,IN_COMPLIANCE,5,4,12156.7,93.74,STATE_INVENTORY,1,LOW
2022,FRS000001284,POINT,CO2,3897.567,26.91,FGD,7556,1116711.34,SITE_SPECIFIC,EMISSION_FACTOR,PERMIT00001284,NOT_APPLICABLE,6,2,7456.4,3.83,GHGRP,1,MEDIUM
2014,FRS000001285,POINT,PFCs,2703.962,42.66,OXIDATION_CATALYST,3916,793931.38,MODELLED,ENGINEERING,PERMIT00001285,OUT_OF_COMPLIANCE,8,7,8465.4,79.77,TRI,1,MEDIUM
2012,FRS000001286,NONPOINT,N2O,2289.362,0.0,NONE,7352,1481839.34,SITE_SPECIFIC,EMISSION_FACTOR,PERMIT00001286,UNDER_REVIEW,4,7,4231.3,47.39,OTHER,1,LOW
2012,FRS000001287,AREA,CO2,2165.61,0.0,NONE,943,234577.55,DEFAULT,EMISSION_FACTOR,PERMIT00001287,OUT_OF_COMPLIANCE,1,5,7458.6,38.86,NEI,0,MEDIUM
2006,FRS000001288,POINT,N2O,2500.917,124.97,OXIDATION_CATALYST,1043,876822.36,DEFAULT,EMISSION_FACTOR,PERMIT00001288,UNDER_REVIEW,8,7,2296.4,75.07,STATE_INVENTORY,0,LOW
2022,FRS000001289,POINT,CO2,2603.855,56.34,ESP,3559,499596.17,MODELLED,ENGINEERING,PERMIT00001289,IN_COMPLIANCE,10,7,9118.2,70.21,TRI,0,LOW
2009,FRS000001290,AREA,CH4,7796.302,0.0,SNCR,7128,1241037.24,SITE_SPECIFIC,CEMS,PERMIT00001290,OUT_OF_COMPLIANCE,4,8,7208.7,9.66,OTHER,0,MEDIUM
2021,FRS000001291,MOBILE,CO2,1469.571,0.0,OXIDATION_CATALYST,1094,604742.9,DEFAULT,EMISSION_FACTOR,PERMIT00001291,IN_COMPLIANCE,9,3,3058.4,75.24,NEI,0,LOW
2024,FRS000001292,POINT,N2O,1227.241,187.41,FGD,2559,1095802.96,MODELLED,EMISSION_FACTOR,PERMIT00001292,NOT_APPLICABLE,6,4,5904.9,70.11,GHGRP,0,HIGH
2005,FRS000001293,AREA,CO2,1637.531,0.0,NONE,4898,658533.95,MASS_BALANCE,ENGINEERING,PERMIT00001293,IN_COMPLIANCE,9,7,8270.0,83.14,OTHER,0,LOW
2025,FRS000001294,AREA,CH4,799.608,0.0,BAGHOUSE,3328,152844.48,DEFAULT,MODELED,PERMIT00001294,OUT_OF_COMPLIANCE,7,3,7171.5,23.75,STATE_INVENTORY,0,MEDIUM
2025,FRS000001295,POINT,CO2,613.931,97.82,ESP,2162,443784.93,DEFAULT,CEMS,PERMIT00001295,IN_COMPLIANCE,2,8,728.7,88.1,OTHER,1,HIGH
2025,FRS000001296,AREA,CO2,2027.807,0.0,NONE,6197,1363482.0,DEFAULT,EMISSION_FACTOR,PERMIT00001296,IN_COMPLIANCE,1,4,12473.0,84.9,NEI,0,UNKNOWN
2012,FRS000001297,MOBILE,CO2,516.801,0.0,SNCR,700,338546.1,SITE_SPECIFIC,EMISSION_FACTOR,PERMIT00001297,NOT_APPLICABLE,0,2,9700.5,84.95,STATE_INVENTORY,0,HIGH
2013,FRS000001298,MOBILE,CH4,10677.074,0.0,SCR,6447,274162.5,MODELLED,MODELED,PERMIT00001298,UNDER_REVIEW,6,0,8656.2,7.35,OTHER,0,MEDIUM
2017,FRS000001299,MOBILE,CO2,1203.525,0.0,BAGHOUSE,5485,1291108.07,DEFAULT,EMISSION_FACTOR,PERMIT00001299,IN_COMPLIANCE,4,2,5385.0,15.59,OTHER,1,HIGH
2007,FRS000001300,MOBILE,CH4,1594.616,0.0,FGD,5891,1337689.66,SITE_SPECIFIC,ENGINEERING,PERMIT00001300,IN_COMPLIANCE,8,2,2160.2,74.31,STATE_INVENTORY,1,UNKNOWN
2023,FRS000001301,NONPOINT,CO2,1123.445,0.0,NONE,8669,1418571.97,MODELLED,EMISSION_FACTOR,PERMIT00001301,IN_COMPLIANCE,0,4,5226.6,53.85,NEI,0,MEDIUM
2020,FRS000001302,NONPOINT,CH4,1587.736,0.0,SCR,5719,1035280.38,MASS_BALANCE,MATERIAL_BALANCE,PERMIT00001302,IN_COMPLIANCE,3,8,12424.6,46.55,GHGRP,0,MEDIUM
2019,FRS000001303,POINT,CO2,1941.143,171.68,OXIDATION_CATALYST,3949,447696.69,MODELLED,ENGINEERING,PERMIT00001303,IN_COMPLIANCE,0,4,5338.4,67.81,STATE_INVENTORY,1,MEDIUM
2017,FRS000001304,NONPOINT,HFCs,1058.878,0.0,NONE,2861,578852.48,DEFAULT,CEMS,PERMIT00001304,IN_COMPLIANCE,0,6,9494.8,92.14,NEI,1,HIGH
2017,FRS000001305,POINT,CO2,1345.051,46.94,CARBON_CAPTURE,6159,1005531.94,DEFAULT,EMISSION_FACTOR,PERMIT00001305,IN_COMPLIANCE,3,0,4802.7,58.44,TRI,0,MEDIUM
2023,FRS000001306,AREA,CO2,2530.917,0.0,SNCR,6451,136677.64,SITE_SPECIFIC,EMISSION_FACTOR,PERMIT00001306,NOT_APPLICABLE,5,3,10025.8,92.78,GHGRP,0,MEDIUM
2022,FRS000001307,POINT,CO2,2336.605,99.51,NONE,4942,1121777.48,MASS_BALANCE,ENGINEERING,PERMIT00001307,IN_COMPLIANCE,0,4,6318.8,31.46,NEI,0,MEDIUM
2018,FRS000001308,POINT,CO2,418.915,230.59,SNCR,8258,1473511.17,MASS_BALANCE,ENGINEERING,PERMIT00001308,IN_COMPLIANCE,5,8,13297.8,87.68,NEI,0,MEDIUM
2013,FRS000001309,NONPOINT,CO2,8421.343,0.0,BAGHOUSE,3473,179959.74,STACK_TEST,EMISSION_FACTOR,PERMIT00001309,IN_COMPLIANCE,5,6,806.9,10.98,GHGRP,0,MEDIUM
2022,FRS000001310,MOBILE,CO2,5886.106,0.0,FGD,1907,285793.97,DEFAULT,ENGINEERING,PERMIT00001310,IN_COMPLIANCE,0,4,13378.1,92.69,STATE_INVENTORY,0,HIGH
2022,FRS000001311,MOBILE,CO2,2048.352,0.0,CARBON_CAPTURE,7722,295948.48,DEFAULT,ENGINEERING,PERMIT00001311,IN_COMPLIANCE,9,0,7690.5,78.41,GHGRP,0,MEDIUM
2025,FRS000001312,MOBILE,CO2,1817.066,0.0,FGD,7450,470021.2,SITE_SPECIFIC,EMISSION_FACTOR,PERMIT00001312,NOT_APPLICABLE,9,8,475.6,80.14,TRI,1,MEDIUM
2006,FRS000001313,MOBILE,CO2,816.606,0.0,NONE,493,1254169.68,DEFAULT,MATERIAL_BALANCE,PERMIT00001313,UNDER_REVIEW,0,0,11842.0,97.27,NEI,0,MEDIUM
2014,FRS000001314,POINT,HFCs,2859.384,239.49,NONE,5785,196779.26,STACK_TEST,ENGINEERING,PERMIT00001314,UNDER_REVIEW,7,5,622.9,79.83,NEI,1,UNKNOWN
2009,FRS000001315,AREA,CH4,4993.356,0.0,NONE,6394,410402.63,MODELLED,ENGINEERING,PERMIT00001315,IN_COMPLIANCE,3,3,3960.3,71.69,NEI,1,LOW
2005,FRS000001316,AREA,CO2,1261.595,0.0,SCR,6417,1146811.58,MODELLED,ENGINEERING,PERMIT00001316,IN_COMPLIANCE,0,3,742.3,63.14,NEI,0,MEDIUM
2024,FRS000001317,AREA,CO2,1677.14,0.0,SCR,2673,414976.54,DEFAULT,MODELED,PERMIT00001317,IN_COMPLIANCE,2,8,13554.2,48.15,TRI,0,LOW
2015,FRS000001318,POINT,CH4,5249.556,100.71,NONE,4780,1183368.5,STACK_TEST,EMISSION_FACTOR,PERMIT00001318,IN_COMPLIANCE,2,3,2697.5,44.59,GHGRP,0,MEDIUM
2005,FRS000001319,NONPOINT,CO2,718.206,0.0,OXIDATION_CATALYST,6571,642191.38,DEFAULT,EMISSION_FACTOR,PERMIT00001319,IN_COMPLIANCE,4,6,5825.6,17.59,GHGRP,0,LOW
2011,FRS000001320,POINT,N2O,4221.971,5.31,NONE,7004,108818.98,MODELLED,MODELED,PERMIT00001320,IN_COMPLIANCE,9,7,8282.2,66.7,GHGRP,0,UNKNOWN
2014,FRS000001321,POINT,N2O,1022.884,240.46,CARBON_CAPTURE,5238,1335931.19,MODELLED,ENGINEERING,PERMIT00001321,IN_COMPLIANCE,8,3,11702.4,10.65,NEI,1,MEDIUM
2009,FRS000001322,POINT,CO2,4306.425,140.07,FGD,3763,345788.07,MASS_BALANCE,MATERIAL_BALANCE,PERMIT00001322,IN_COMPLIANCE,4,2,14504.0,88.02,GHGRP,1,MEDIUM
2005,FRS000001323,POINT,CO2,5389.332,121.01,ESP,7157,752680.9,DEFAULT,EMISSION_FACTOR,PERMIT00001323,IN_COMPLIANCE,9,8,7137.9,34.69,NEI,0,LOW
2021,FRS000001324,POINT,PFCs,332.129,23.89,BAGHOUSE,1998,183395.74,SITE_SPECIFIC,ENGINEERING,PERMIT00001324,IN_COMPLIANCE,3,3,6549.2,31.91,NEI,1,LOW
2023,FRS000001325,MOBILE,CO2,1829.601,0.0,NONE,5311,1118281.64,DEFAULT,MATERIAL_BALANCE,PERMIT00001325,UNDER_REVIEW,6,3,132.1,89.28,NEI,0,HIGH
2006,FRS000001326,MOBILE,CO2,654.316,0.0,BAGHOUSE,237,601684.82,DEFAULT,EMISSION_FACTOR,PERMIT00001326,IN_COMPLIANCE,6,3,13617.6,21.98,GHGRP,0,LOW
2013,FRS000001327,MOBILE,CO2,1260.935,0.0,CARBON_CAPTURE,6673,1497875.43,DEFAULT,CEMS,PERMIT00001327,IN_COMPLIANCE,2,7,3234.5,11.81,NEI,0,LOW
2014,FRS000001328,POINT,N2O,2035.846,14.12,OXIDATION_CATALYST,6784,334937.34,DEFAULT,ENGINEERING,PERMIT00001328,NOT_APPLICABLE,9,1,3494.8,46.4,STATE_INVENTORY,1,HIGH
2013,FRS000001329,POINT,CO2,11799.322,10.2,NONE,4168,674988.46,DEFAULT,ENGINEERING,PERMIT00001329,IN_COMPLIANCE,1,5,7277.6,47.56,NEI,0,LOW
2007,FRS000001330,POINT,CO2,1795.125,234.42,OXIDATION_CATALYST,3541,975423.7,DEFAULT,ENGINEERING,PERMIT00001330,OUT_OF_COMPLIANCE,8,3,11070.2,24.21,STATE_INVENTORY,0,LOW
2005,FRS000001331,POINT,PFCs,1677.613,243.4,NONE,3913,640671.42,STACK_TEST,MODELED,PERMIT00001331,IN_COMPLIANCE,10,0,14314.2,9.33,NEI,1,HIGH
2022,FRS000001332,POINT,SF6,3627.819,126.96,FGD,7884,864011.36,DEFAULT,EMISSION_FACTOR,PERMIT00001332,IN_COMPLIANCE,7,4,5085.9,59.3,GHGRP,0,LOW
2019,FRS000001333,POINT,CO2,2462.417,64.98,BAGHOUSE,2139,282887.23,DEFAULT,MATERIAL_BALANCE,PERMIT00001333,IN_COMPLIANCE,8,3,14432.4,61.16,TRI,0,LOW
2013,FRS000001334,MOBILE,CO2,1828.061,0.0,BAGHOUSE,4976,14930.47,SITE_SPECIFIC,EMISSION_FACTOR,PERMIT00001334,NOT_APPLICABLE,0,8,12023.1,43.42,GHGRP,1,MEDIUM
2020,FRS000001335,NONPOINT,SF6,5182.394,0.0,SCR,3487,1127359.73,MASS_BALANCE,MODELED,PERMIT00001335,OUT_OF_COMPLIANCE,4,8,5085.0,70.01,STATE_INVENTORY,0,LOW
2012,FRS000001336,AREA,SF6,5825.762,0.0,FGD,4342,205010.31,STACK_TEST,CEMS,PERMIT00001336,IN_COMPLIANCE,2,2,2180.6,93.35,STATE_INVENTORY,1,MEDIUM
2018,FRS000001337,POINT,CO2,950.114,53.08,NONE,6371,718758.39,STACK_TEST,MATERIAL_BALANCE,PERMIT00001337,IN_COMPLIANCE,3,4,11734.8,91.53,STATE_INVENTORY,1,MEDIUM
2025,FRS000001338,AREA,CO2,7321.931,0.0,NONE,1275,557970.61,DEFAULT,ENGINEERING,PERMIT00001338,IN_COMPLIANCE,8,4,1057.5,92.72,GHGRP,1,MEDIUM
2005,FRS000001339,AREA,CO2,2926.402,0.0,NONE,8323,1241717.49,SITE_SPECIFIC,MODELED,PERMIT00001339,IN_COMPLIANCE,0,7,6952.6,20.06,NEI,1,HIGH
2020,FRS000001340,POINT,CO2,10070.898,149.91,ESP,4563,1149567.68,DEFAULT,MODELED,PERMIT00001340,IN_COMPLIANCE,8,3,8334.4,59.85,NEI,1,MEDIUM
2008,FRS000001341,AREA,CO2,3260.548,0.0,OXIDATION_CATALYST,640,1428548.07,DEFAULT,CEMS,PERMIT00001341,IN_COMPLIANCE,2,7,945.1,79.39,STATE_INVENTORY,1,MEDIUM
2007,FRS000001342,POINT,CO2,1333.72,126.44,SCR,5139,449214.57,MODELLED,MODELED,PERMIT00001342,NOT_APPLICABLE,5,7,270.3,35.88,TRI,1,MEDIUM
2018,FRS000001343,MOBILE,N2O,735.045,0.0,FGD,3577,1477111.69,DEFAULT,ENGINEERING,PERMIT00001343,IN_COMPLIANCE,8,2,7827.5,82.9,GHGRP,0,UNKNOWN
2007,FRS000001344,AREA,CH4,6003.816,0.0,SNCR,1859,157807.64,DEFAULT,CEMS,PERMIT00001344,IN_COMPLIANCE,0,4,12992.7,20.9,GHGRP,0,MEDIUM
2023,FRS000001345,AREA,N2O,5700.545,0.0,NONE,8511,88369.8,DEFAULT,ENGINEERING,PERMIT00001345,IN_COMPLIANCE,1,0,9588.1,18.52,STATE_INVENTORY,0,MEDIUM
2019,FRS000001346,AREA,CO2,114.758,0.0,CARBON_CAPTURE,4058,1146712.53,DEFAULT,ENGINEERING,PERMIT00001346,IN_COMPLIANCE,3,2,2354.4,54.91,TRI,1,LOW
2014,FRS000001347,POINT,CH4,987.797,214.0,BAGHOUSE,7568,1112450.27,SITE_SPECIFIC,EMISSION_FACTOR,PERMIT00001347,IN_COMPLIANCE,7,5,2339.0,83.0,NEI,0,MEDIUM
2008,FRS000001348,FUGITIVE,CO2,1162.23,0.0,ESP,868,534826.63,SITE_SPECIFIC,EMISSION_FACTOR,PERMIT00001348,NOT_APPLICABLE,6,0,1451.7,7.48,NEI,0,LOW
2005,FRS000001349,POINT,CH4,2124.996,96.29,ESP,1570,1050076.2,SITE_SPECIFIC,CEMS,PERMIT00001349,IN_COMPLIANCE,0,7,12312.5,75.01,NEI,0,MEDIUM
2008,FRS000001350,NONPOINT,N2O,2534.472,0.0,ESP,598,719762.49,DEFAULT,MATERIAL_BALANCE,PERMIT00001350,NOT_APPLICABLE,4,2,8210.2,96.65,NEI,1,UNKNOWN
2023,FRS000001351,NONPOINT,N2O,448.435,0.0,BAGHOUSE,8723,1121164.97,MODELLED,EMISSION_FACTOR,PERMIT00001351,UNDER_REVIEW,6,0,13883.7,6.96,NEI,0,MEDIUM
2009,FRS000001352,AREA,CO2,1383.29,0.0,ESP,7775,984419.72,SITE_SPECIFIC,EMISSION_FACTOR,PERMIT00001352,IN_COMPLIANCE,4,5,9880.7,48.55,NEI,0,MEDIUM
2008,FRS000001353,POINT,CO2,940.215,151.25,NONE,4173,16337.12,DEFAULT,EMISSION_FACTOR,PERMIT00001353,IN_COMPLIANCE,4,0,5709.2,44.71,STATE_INVENTORY,1,LOW
2018,FRS000001354,MOBILE,CO2,351.79,0.0,NONE,6163,1369389.57,MODELLED,ENGINEERING,PERMIT00001354,IN_COMPLIANCE,3,3,4683.9,27.43,TRI,0,MEDIUM
2020,FRS000001355,AREA,CO2,4378.027,0.0,NONE,1934,1099586.05,MODELLED,ENGINEERING,PERMIT00001355,UNDER_REVIEW,4,0,6701.8,7.06,NEI,0,LOW
2014,FRS000001356,POINT,N2O,1412.176,53.7,SCR,812,1444919.04,DEFAULT,MODELED,PERMIT00001356,IN_COMPLIANCE,3,7,11706.1,81.26,STATE_INVENTORY,0,HIGH
2009,FRS000001357,POINT,CO2,437.419,105.98,BAGHOUSE,2771,1353774.53,SITE_SPECIFIC,ENGINEERING,PERMIT00001357,IN_COMPLIANCE,1,6,938.7,63.87,STATE_INVENTORY,0,LOW
2021,FRS000001358,POINT,CO2,567.8,96.95,NONE,7135,412912.67,SITE_SPECIFIC,ENGINEERING,PERMIT00001358,IN_COMPLIANCE,1,7,13706.4,80.91,STATE_INVENTORY,0,HIGH
2012,FRS000001359,POINT,CH4,9042.087,206.61,NONE,1578,1473247.04,DEFAULT,EMISSION_FACTOR,PERMIT00001359,IN_COMPLIANCE,5,8,95.5,44.93,TRI,0,LOW
2017,FRS000001360,AREA,CO2,2605.416,0.0,NONE,4290,1453745.61,STACK_TEST,EMISSION_FACTOR,PERMIT00001360,IN_COMPLIANCE,7,1,10226.6,31.28,GHGRP,0,LOW
2009,FRS000001361,POINT,N2O,1120.154,196.27,SCR,7241,1312196.9,DEFAULT,CEMS,PERMIT00001361,IN_COMPLIANCE,7,7,7268.4,90.14,NEI,1,LOW
2024,FRS000001362,NONPOINT,CH4,510.218,0.0,OXIDATION_CATALYST,5045,319377.81,DEFAULT,EMISSION_FACTOR,PERMIT00001362,IN_COMPLIANCE,2,1,5864.5,32.61,GHGRP,0,HIGH
2008,FRS000001363,NONPOINT,CO2,2828.133,0.0,ESP,7716,819521.94,DEFAULT,CEMS,PERMIT00001363,IN_COMPLIANCE,8,3,5670.6,89.9,TRI,0,HIGH
2009,FRS000001364,POINT,CO2,4245.206,162.65,BAGHOUSE,1467,562981.84,MODELLED,EMISSION_FACTOR,PERMIT00001364,UNDER_REVIEW,1,0,12350.1,63.45,OTHER,0,UNKNOWN
2022,FRS000001365,MOBILE,CO2,5594.148,0.0,NONE,7217,339740.32,DEFAULT,MODELED,PERMIT00001365,IN_COMPLIANCE,7,2,4006.8,34.64,GHGRP,0,MEDIUM
2007,FRS000001366,AREA,CO2,1985.513,0.0,ESP,7002,929579.98,SITE_SPECIFIC,MODELED,PERMIT00001366,IN_COMPLIANCE,8,2,1228.4,8.78,TRI,0,MEDIUM
2008,FRS000001367,AREA,HFCs,1310.924,0.0,NONE,2707,680383.1,SITE_SPECIFIC,MODELED,PERMIT00001367,OUT_OF_COMPLIANCE,1,1,1036.1,68.22,GHGRP,0,UNKNOWN
2023,FRS000001368,POINT,CO2,1144.815,210.92,SCR,7143,1227651.91,SITE_SPECIFIC,EMISSION_FACTOR,PERMIT00001368,IN_COMPLIANCE,9,8,5088.3,48.29,GHGRP,0,HIGH
2012,FRS000001369,AREA,CO2,5559.237,0.0,NONE,622,729541.15,SITE_SPECIFIC,EMISSION_FACTOR,PERMIT00001369,IN_COMPLIANCE,4,0,10688.0,10.27,OTHER,0,MEDIUM
2008,FRS000001370,MOBILE,CO2,1994.353,0.0,SNCR,3331,776441.67,DEFAULT,ENGINEERING,PERMIT00001370,IN_COMPLIANCE,10,3,11211.1,83.45,NEI,0,HIGH
2025,FRS000001371,AREA,CH4,4016.096,0.0,CARBON_CAPTURE,356,1177764.28,DEFAULT,CEMS,PERMIT00001371,IN_COMPLIANCE,2,8,1598.6,67.62,STATE_INVENTORY,0,LOW
2015,FRS000001372,MOBILE,CO2,1010.115,0.0,ESP,6688,394552.84,DEFAULT,ENGINEERING,PERMIT00001372,IN_COMPLIANCE,5,5,14863.5,27.48,GHGRP,0,LOW
2023,FRS000001373,POINT,CO2,921.677,201.92,FGD,4127,199977.97,DEFAULT,ENGINEERING,PERMIT00001373,IN_COMPLIANCE,3,8,4105.0,69.3,STATE_INVENTORY,1,UNKNOWN
2024,FRS000001374,MOBILE,CO2,838.567,0.0,NONE,6836,725998.66,DEFAULT,EMISSION_FACTOR,PERMIT00001374,NOT_APPLICABLE,8,1,12674.5,33.29,GHGRP,0,MEDIUM
2022,FRS000001375,MOBILE,HFCs,2252.293,0.0,SCR,3865,100827.61,MODELLED,ENGINEERING,PERMIT00001375,OUT_OF_COMPLIANCE,9,6,8898.1,38.48,GHGRP,0,HIGH
2024,FRS000001376,FUGITIVE,CH4,5410.67,0.0,ESP,1422,1439177.55,MASS_BALANCE,EMISSION_FACTOR,PERMIT00001376,OUT_OF_COMPLIANCE,1,3,3513.6,8.7,NEI,0,MEDIUM
