tax_excise_reference_month,tax_excise_country_iso2,tax_excise_product_category_code,tax_excise_excise_rate_unit,tax_excise_excise_rate_value,tax_excise_clearances_quantity,tax_excise_excise_revenue_eur,tax_excise_illicit_trade_seizures_count,tax_excise_illicit_trade_seizures_value_eur,tax_excise_track_and_trace_flag,tax_excise_energy_tax_component_eur,tax_excise_carbon_price_component_eur,tax_excise_minimum_excise_compliance_flag,tax_excise_cross_border_purchases_estimate,tax_excise_health_policy_link_flag,tax_excise_retail_price_index,tax_excise_eu_directive_reference,tax_excise_data_source,tax_excise_revision_round,tax_excise_data_extract_date
2024-10,AT,ALCOHOL_BEER,EUR_PER_1000_L,98.6411,3756575.93,356619794.18,568,1590702.76,1,6236346.88,7998094.07,1,710102.6,1,172.257,92_84_EEC,EMCS_AGGREGATE,FIRST,2025-03-19
2024-11,CZ,ALCOHOL_SPIRITS,EUR_PER_HLPA,1745.2364,42698.37,85413093.1,342,4983129.76,0,6475311.9,5277711.67,1,2614.29,1,173.661,92_83_EEC,EUROSTAT_TAX,SECOND,2024-02-06
2024-12,DE,ELECTRICITY,EUR_PER_MWH,2.0559,19757087.85,40750886.11,363,11171987.06,1,31214650.12,14245471.47,1,3536410.77,0,173.74,2011_64_EU,CUSTOMS_SEIZURE_REPORTS,BENCHMARK,2025-03-07
2025-01,LV,ENERGY_FUELS,EUR_PER_1000_L,308.0911,14183401.54,4544095493.72,447,8110998.44,0,3129668269.47,833855898.73,1,2196179.7,0,173.256,2003_96_EC,NATIONAL_EXCISE_ADMIN,FLASH,2025-11-10
2025-02,PL,VAPING_LIQUIDS,EUR_PER_L,0.2803,14674106.27,3807409.59,154,5808648.18,0,72369.66,138505.01,0,720531.12,1,173.548,NATIONAL_ONLY,EMCS_AGGREGATE,FIRST,2024-05-09
2025-03,ES,TOBACCO_FINECUT,EUR_PER_KG,61.7779,1652624.57,90517148.0,476,7370011.48,1,3994287.05,252796.66,1,56560.08,1,174.919,2020_262_EU,EUROSTAT_TAX,SECOND,2025-02-21
2025-04,HR,TOBACCO_CIGARETTES,EUR_PER_1000_CIG,198.1383,3221804.29,708960736.3,688,2821635.71,1,36002296.25,20557461.49,1,119178.38,1,174.032,92_84_EEC,CUSTOMS_SEIZURE_REPORTS,BENCHMARK,2025-08-25
2025-05,FI,ALCOHOL_WINE,EUR_PER_1000_L,104.9148,5711594.77,647077848.19,594,22092092.74,1,42265092.53,10352584.13,1,211924.88,1,174.834,92_83_EEC,NATIONAL_EXCISE_ADMIN,FLASH,2024-07-13
2025-06,IE,ALCOHOL_BEER,EUR_PER_1000_L,68.7979,98365.61,7451395.83,74,2937896.03,0,108139.0,400471.92,1,21410.49,1,176.038,2011_64_EU,EMCS_AGGREGATE,FIRST,2024-05-13
2025-07,MT,ALCOHOL_SPIRITS,EUR_PER_HLPA,1393.0168,111485.55,168999833.25,402,16036381.48,0,18185032.16,11116683.42,1,19378.11,1,176.754,2003_96_EC,EUROSTAT_TAX,SECOND,2024-01-19
2025-08,SK,ELECTRICITY,EUR_PER_MWH,2.6536,2186198.1,6415276.4,558,16849158.18,0,2305519.5,1694089.54,1,274773.78,0,176.599,NATIONAL_ONLY,CUSTOMS_SEIZURE_REPORTS,BENCHMARK,2024-04-14
2025-09,BE,ENERGY_FUELS,EUR_PER_1000_L,855.3203,14427662.83,13503684153.68,334,8375745.85,0,10080275551.72,558865231.35,1,2198209.08,1,178.558,2020_262_EU,NATIONAL_EXCISE_ADMIN,FLASH,2024-02-04
2025-10,DK,VAPING_LIQUIDS,EUR_PER_L,0.5597,9567252.61,5532329.7,7,285039.96,0,614047.1,385510.7,1,2231970.24,1,177.378,92_84_EEC,EMCS_AGGREGATE,FIRST,2024-09-02
2025-11,GR,TOBACCO_FINECUT,EUR_PER_KG,130.6581,546766.73,73216347.24,27,53708.25,1,6295290.51,1752832.5,1,76509.49,1,177.707,92_83_EEC,EUROSTAT_TAX,SECOND,2025-03-04
2025-12,LT,TOBACCO_CIGARETTES,EUR_PER_1000_CIG,160.2025,28008449.91,4225771408.0,524,22774979.68,1,88242437.92,159479759.31,0,585809.83,1,179.537,2011_64_EU,CUSTOMS_SEIZURE_REPORTS,BENCHMARK,2025-07-29
2026-01,PT,ALCOHOL_WINE,EUR_PER_1000_L,76.7032,1045136.69,89789400.86,404,3704619.27,0,6469548.68,1060347.11,1,197030.67,1,179.42,2003_96_EC,NATIONAL_EXCISE_ADMIN,FLASH,2025-04-13
2026-02,SE,ALCOHOL_BEER,EUR_PER_1000_L,15.478,4138121.34,71227547.66,760,23623800.72,0,5768170.65,632742.71,0,56617.41,1,179.886,NATIONAL_ONLY,EMCS_AGGREGATE,FIRST,2024-01-24
2026-03,CY,ALCOHOL_SPIRITS,EUR_PER_HLPA,1409.4168,31563.38,43994854.79,18,175352.17,0,5037717.24,3460266.91,0,4748.43,1,180.546,2020_262_EU,EUROSTAT_TAX,SECOND,2025-10-25
2026-04,FR,ELECTRICITY,EUR_PER_MWH,13.7525,24141202.92,285753575.96,354,5819629.28,0,170492631.67,44825040.49,1,1906464.22,0,181.697,92_84_EEC,CUSTOMS_SEIZURE_REPORTS,BENCHMARK,2024-05-08
2026-05,IT,ENERGY_FUELS,EUR_PER_1000_L,237.285,6355546.3,1690920351.34,537,18645967.55,0,581699246.87,305977511.65,1,1310830.15,0,180.56,92_83_EEC,NATIONAL_EXCISE_ADMIN,FLASH,2024-01-31
2026-06,NL,VAPING_LIQUIDS,EUR_PER_L,0.3851,2433276.92,843656.8,339,11458745.27,0,33590.47,35542.05,1,117789.1,1,181.903,2011_64_EU,EMCS_AGGREGATE,FIRST,2024-05-24
2026-07,SI,TOBACCO_FINECUT,EUR_PER_KG,105.8806,234312.56,24029785.99,1017,30701260.1,1,126214.24,286108.06,1,16504.49,1,181.331,2003_96_EC,EUROSTAT_TAX,SECOND,2026-02-16
2026-08,BG,TOBACCO_CIGARETTES,EUR_PER_1000_CIG,249.1045,31562735.3,8066054761.42,832,26420936.33,1,410920386.13,518433683.79,0,6440718.96,1,183.272,NATIONAL_ONLY,CUSTOMS_SEIZURE_REPORTS,BENCHMARK,2025-12-02
2026-09,EE,ALCOHOL_WINE,EUR_PER_1000_L,38.4344,1204299.34,46638769.67,527,3652533.21,1,4587124.63,1713264.34,1,212496.66,1,183.109,2020_262_EU,NATIONAL_EXCISE_ADMIN,FLASH,2026-02-14
2026-10,HU,ALCOHOL_BEER,EUR_PER_1000_L,5.8643,4816895.36,31703717.28,505,18949798.8,0,3072842.12,1540674.94,1,844115.47,1,184.728,92_84_EEC,EMCS_AGGREGATE,FIRST,2025-05-28
2026-11,LU,ALCOHOL_SPIRITS,EUR_PER_HLPA,824.0703,40531.51,29678787.88,406,14221175.1,0,834664.25,141027.39,1,8838.5,1,184.001,92_83_EEC,EUROSTAT_TAX,SECOND,2024-01-10
2026-12,RO,ELECTRICITY,EUR_PER_MWH,16.2586,7254455.05,104086677.28,210,9197772.22,0,52748002.77,7696626.75,0,1230644.35,0,185.842,2011_64_EU,CUSTOMS_SEIZURE_REPORTS,BENCHMARK,2025-12-27
2018-01,AT,ENERGY_FUELS,EUR_PER_1000_L,489.6264,205057.83,99355784.94,216,5142825.41,0,53958886.89,2278188.59,1,47919.97,1,184.179,2003_96_EC,NATIONAL_EXCISE_ADMIN,FLASH,2024-11-02
2018-02,CZ,VAPING_LIQUIDS,EUR_PER_L,0.17,8399695.31,1541924.13,399,5595316.63,0,33471.87,116697.17,0,953814.55,1,185.636,NATIONAL_ONLY,EMCS_AGGREGATE,FIRST,2025-07-29
2018-03,DE,TOBACCO_FINECUT,EUR_PER_KG,156.0352,1037815.45,143624105.88,327,1065130.2,1,4110227.89,10392096.21,1,248457.12,1,185.55,2020_262_EU,EUROSTAT_TAX,SECOND,2026-01-08
2018-04,LV,TOBACCO_CIGARETTES,EUR_PER_1000_CIG,311.4633,26519655.44,9269891390.88,774,4288080.75,1,114648873.43,678817364.09,1,1898209.57,1,187.521,92_84_EEC,CUSTOMS_SEIZURE_REPORTS,BENCHMARK,2025-05-19
2018-05,PL,ALCOHOL_WINE,EUR_PER_1000_L,16.7141,3002751.85,54800986.25,683,21351586.53,0,888829.1,2056655.14,1,91181.07,1,187.152,92_83_EEC,NATIONAL_EXCISE_ADMIN,FLASH,2024-01-29
2018-06,ES,ALCOHOL_BEER,EUR_PER_1000_L,56.0861,5763397.56,327827408.61,349,1630873.25,0,36726142.54,2694032.72,0,1007859.64,1,186.76,2011_64_EU,EMCS_AGGREGATE,FIRST,2024-07-26
2018-07,HR,ALCOHOL_SPIRITS,EUR_PER_HLPA,482.5925,16046.67,8245890.05,753,2388083.73,0,669736.32,78976.68,1,1477.48,1,187.563,2003_96_EC,EUROSTAT_TAX,SECOND,2024-12-10
2018-08,FI,ELECTRICITY,EUR_PER_MWH,16.8007,13895041.2,226050526.83,291,3135073.55,0,151965785.93,38363558.95,0,2800740.16,0,189.463,NATIONAL_ONLY,CUSTOMS_SEIZURE_REPORTS,BENCHMARK,2025-04-15
2018-09,IE,ENERGY_FUELS,EUR_PER_1000_L,836.9827,15865396.39,12627859244.58,676,27462839.05,1,5937033300.31,3260448634.12,1,3597188.74,0,189.381,2020_262_EU,NATIONAL_EXCISE_ADMIN,FLASH,2024-01-12
2018-10,MT,VAPING_LIQUIDS,EUR_PER_L,0.743,3830282.48,2682974.89,679,6899530.32,0,104191.83,82116.15,1,572633.92,1,190.558,92_84_EEC,EMCS_AGGREGATE,FIRST,2025-07-13
2018-11,SK,TOBACCO_FINECUT,EUR_PER_KG,73.4473,828989.48,56337538.74,511,4455920.66,1,123649.91,557487.58,1,184015.59,1,189.224,92_83_EEC,EUROSTAT_TAX,SECOND,2024-10-23
2018-12,BE,TOBACCO_CIGARETTES,EUR_PER_1000_CIG,145.4326,25977041.44,3592652697.68,769,2891009.59,1,347137402.56,100747019.38,1,2542208.24,1,191.338,2011_64_EU,CUSTOMS_SEIZURE_REPORTS,BENCHMARK,2026-01-09
2019-01,DK,ALCOHOL_WINE,EUR_PER_1000_L,137.7322,4687975.67,714743718.45,270,5590266.72,0,49278869.89,13217317.47,1,1113430.29,1,190.055,2003_96_EC,NATIONAL_EXCISE_ADMIN,FLASH,2025-05-07
2019-02,GR,ALCOHOL_BEER,EUR_PER_1000_L,73.979,211085.58,16924407.43,27,708906.4,0,1822567.55,194307.96,1,6018.97,1,190.579,NATIONAL_ONLY,EMCS_AGGREGATE,FIRST,2026-01-02
2019-03,LT,ALCOHOL_SPIRITS,EUR_PER_HLPA,1048.8991,118263.75,108965064.83,524,5703536.56,0,10077414.24,3743374.79,0,21127.51,1,192.522,2020_262_EU,EUROSTAT_TAX,SECOND,2025-04-09
2019-04,PT,ELECTRICITY,EUR_PER_MWH,7.8595,6034709.2,43071083.05,263,5391259.19,0,12903508.17,3845051.08,1,1201564.57,0,193.337,92_84_EEC,CUSTOMS_SEIZURE_REPORTS,BENCHMARK,2024-12-23
2019-05,SE,ENERGY_FUELS,EUR_PER_1000_L,656.6703,4061166.85,2913180134.81,476,2863914.35,1,1016987700.76,185258446.79,0,957018.1,0,192.605,92_83_EEC,NATIONAL_EXCISE_ADMIN,FLASH,2025-02-02
2019-06,CY,VAPING_LIQUIDS,EUR_PER_L,0.6212,14322021.05,9755188.63,845,12422331.96,0,788525.58,62554.58,1,822354.58,1,192.36,2011_64_EU,EMCS_AGGREGATE,FIRST,2025-03-29
2019-07,FR,TOBACCO_FINECUT,EUR_PER_KG,31.7948,1006583.64,30749715.93,102,3878334.97,0,3435293.46,2256859.74,1,154945.47,1,193.414,2003_96_EC,EUROSTAT_TAX,SECOND,2025-12-18
2019-08,IT,TOBACCO_CIGARETTES,EUR_PER_1000_CIG,246.098,35905795.69,9895594749.64,672,1533425.3,1,986380697.09,36792961.37,1,5608036.58,1,193.605,NATIONAL_ONLY,CUSTOMS_SEIZURE_REPORTS,BENCHMARK,2024-02-18
2019-09,NL,ALCOHOL_WINE,EUR_PER_1000_L,27.2398,411142.46,12200964.55,248,3062593.92,1,1113942.97,234223.68,1,54099.49,1,195.36,2020_262_EU,NATIONAL_EXCISE_ADMIN,FLASH,2025-01-04
2019-10,SI,ALCOHOL_BEER,EUR_PER_1000_L,13.8187,718443.91,10777312.68,25,902766.95,0,1045645.49,273410.4,0,59289.92,1,195.593,92_84_EEC,EMCS_AGGREGATE,FIRST,2024-10-19
2019-11,BG,ALCOHOL_SPIRITS,EUR_PER_HLPA,1749.5636,114819.21,206472158.18,312,5349280.29,0,10225959.81,13614065.01,0,3671.29,1,195.131,92_83_EEC,EUROSTAT_TAX,SECOND,2024-06-18
2019-12,EE,ELECTRICITY,EUR_PER_MWH,10.8378,5548078.59,63087204.75,3,69509.25,0,29255476.02,1889898.39,1,113996.0,1,195.128,2011_64_EU,CUSTOMS_SEIZURE_REPORTS,BENCHMARK,2025-08-13
2020-01,HU,ENERGY_FUELS,EUR_PER_1000_L,630.9118,7202259.63,5094174415.28,134,3558336.31,0,4235019228.94,135159034.71,0,807344.91,0,196.328,2003_96_EC,NATIONAL_EXCISE_ADMIN,FLASH,2025-06-03
2020-02,LU,VAPING_LIQUIDS,EUR_PER_L,0.5486,13598323.55,8118051.42,521,15105772.22,0,417831.01,202110.78,1,2724256.83,1,196.663,NATIONAL_ONLY,EMCS_AGGREGATE,FIRST,2025-03-31
2020-03,RO,TOBACCO_FINECUT,EUR_PER_KG,59.6943,349337.83,21816663.0,955,42201923.9,1,1262208.39,108168.68,0,44228.85,1,197.457,2020_262_EU,EUROSTAT_TAX,SECOND,2024-12-02
2020-04,AT,TOBACCO_CIGARETTES,EUR_PER_1000_CIG,117.3134,24596769.67,2575229358.41,213,8887525.2,1,274035271.05,194118682.83,1,1101363.07,1,199.144,92_84_EEC,CUSTOMS_SEIZURE_REPORTS,BENCHMARK,2024-04-13
2020-05,CZ,ALCOHOL_WINE,EUR_PER_1000_L,108.8411,4222487.25,453032257.97,650,28847438.03,0,4365301.1,35201665.21,0,625991.6,1,198.338,92_83_EEC,NATIONAL_EXCISE_ADMIN,FLASH,2024-10-21
2020-06,DE,ALCOHOL_BEER,EUR_PER_1000_L,80.91,3231579.38,228885115.26,29,1304029.38,0,24166672.58,13560557.22,1,730871.55,1,198.721,2011_64_EU,EMCS_AGGREGATE,FIRST,2024-04-27
2020-07,LV,ALCOHOL_SPIRITS,EUR_PER_HLPA,1724.0174,80691.69,140009797.91,743,25139868.7,0,15655924.78,6007224.75,0,11918.58,1,199.544,2003_96_EC,EUROSTAT_TAX,SECOND,2024-09-13
2020-08,PL,ELECTRICITY,EUR_PER_MWH,2.1403,24134269.16,44273440.48,142,4094908.75,0,19706149.3,13349675.05,1,2394772.9,0,200.729,NATIONAL_ONLY,CUSTOMS_SEIZURE_REPORTS,BENCHMARK,2025-09-18
2020-09,ES,ENERGY_FUELS,EUR_PER_1000_L,832.192,11245236.26,8507594963.77,516,8760458.11,0,4787403532.43,515055105.62,0,1347578.58,0,199.488,2020_262_EU,NATIONAL_EXCISE_ADMIN,FLASH,2025-05-24
2020-10,HR,VAPING_LIQUIDS,EUR_PER_L,0.1689,5956444.93,955356.75,295,2246495.85,1,18392.46,64181.76,1,612658.41,1,200.018,92_84_EEC,EMCS_AGGREGATE,FIRST,2025-02-20
2020-11,FI,TOBACCO_FINECUT,EUR_PER_KG,68.1379,616279.58,38128992.59,832,5618323.63,1,3697840.43,878575.13,1,4889.05,1,201.934,92_83_EEC,EUROSTAT_TAX,SECOND,2025-05-01
2020-12,IE,TOBACCO_CIGARETTES,EUR_PER_1000_CIG,169.0052,4953816.41,715208924.73,253,1689884.78,0,14640489.17,43116536.64,0,1153869.85,1,202.219,2011_64_EU,CUSTOMS_SEIZURE_REPORTS,BENCHMARK,2024-07-26
2021-01,MT,ALCOHOL_WINE,EUR_PER_1000_L,134.548,4680545.09,611379940.26,667,29004438.82,0,22268387.81,3428081.54,1,1045965.24,1,201.291,2003_96_EC,NATIONAL_EXCISE_ADMIN,FLASH,2024-12-08
2021-02,SK,ALCOHOL_BEER,EUR_PER_1000_L,69.4801,4106117.95,309260218.28,246,1152053.23,0,1222604.61,393916.75,1,797929.97,1,202.572,NATIONAL_ONLY,EMCS_AGGREGATE,FIRST,2025-08-20
2021-03,BE,ALCOHOL_SPIRITS,EUR_PER_HLPA,515.9295,47933.58,25825996.65,243,8332297.65,0,2877770.0,1741178.71,1,2625.78,1,202.988,2020_262_EU,EUROSTAT_TAX,SECOND,2025-07-12
2021-04,DK,ELECTRICITY,EUR_PER_MWH,13.1068,22053768.26,294917457.27,366,1815275.64,0,185746260.96,52569109.3,1,4556356.57,0,204.343,92_84_EEC,CUSTOMS_SEIZURE_REPORTS,BENCHMARK,2025-07-10
2021-05,GR,ENERGY_FUELS,EUR_PER_1000_L,374.153,12441852.97,4919759236.44,318,13250407.23,0,3752768806.72,1641232530.7,0,1198518.41,0,69.159,92_83_EEC,NATIONAL_EXCISE_ADMIN,FLASH,2025-04-13
2021-06,LT,VAPING_LIQUIDS,EUR_PER_L,0.4137,6695355.78,3041144.72,821,32055470.21,1,77367.85,155517.95,1,1230137.48,1,69.761,2011_64_EU,EMCS_AGGREGATE,FIRST,2024-10-24
2021-07,PT,TOBACCO_FINECUT,EUR_PER_KG,168.993,1789322.1,281338621.83,780,22888121.12,1,8937883.03,12755663.63,1,275015.89,1,71.498,2003_96_EC,EUROSTAT_TAX,SECOND,2025-08-16
2021-08,SE,TOBACCO_CIGARETTES,EUR_PER_1000_CIG,173.5877,8780701.14,1464337976.77,255,2111128.67,1,4001904.6,72692217.41,0,1621951.37,1,71.894,NATIONAL_ONLY,CUSTOMS_SEIZURE_REPORTS,BENCHMARK,2024-11-06
2021-09,CY,ALCOHOL_WINE,EUR_PER_1000_L,58.6128,5464986.62,321050979.61,601,10076297.61,0,9102141.52,6250821.63,0,528693.81,1,73.068,2020_262_EU,NATIONAL_EXCISE_ADMIN,FLASH,2025-04-26
2021-10,FR,ALCOHOL_BEER,EUR_PER_1000_L,63.6109,4472230.66,255815837.09,309,11705823.07,0,13508796.26,7560369.73,1,348401.06,1,72.34,92_84_EEC,EMCS_AGGREGATE,FIRST,2025-10-03
2021-11,IT,ALCOHOL_SPIRITS,EUR_PER_HLPA,1248.6837,6126.59,6981943.32,849,37279372.72,0,837478.13,47634.38,1,871.01,1,71.685,92_83_EEC,EUROSTAT_TAX,SECOND,2024-07-02
2021-12,NL,ELECTRICITY,EUR_PER_MWH,5.3095,15398768.16,93108165.26,115,844696.06,0,73214458.37,24570967.51,1,1487056.27,0,73.656,2011_64_EU,CUSTOMS_SEIZURE_REPORTS,BENCHMARK,2024-07-01
2022-01,SI,ENERGY_FUELS,EUR_PER_1000_L,304.5777,17224406.89,5676016514.21,197,2550653.78,0,4004609387.96,1091298615.9,0,2798929.31,0,74.44,2003_96_EC,NATIONAL_EXCISE_ADMIN,FLASH,2025-10-01
2022-02,BG,VAPING_LIQUIDS,EUR_PER_L,0.5885,6395326.83,3278192.5,888,34821884.15,0,226541.21,52046.06,1,297286.95,1,75.269,NATIONAL_ONLY,EMCS_AGGREGATE,FIRST,2024-06-28
2022-03,EE,TOBACCO_FINECUT,EUR_PER_KG,164.1396,1372746.92,251233831.28,696,4787118.74,1,29681391.46,1525607.63,0,144868.28,1,73.62,2020_262_EU,EUROSTAT_TAX,SECOND,2024-01-09
2022-04,HU,TOBACCO_CIGARETTES,EUR_PER_1000_CIG,281.0474,14089373.63,3985788032.18,184,3208445.82,1,91547493.45,314702762.06,0,2448379.46,1,74.532,92_84_EEC,CUSTOMS_SEIZURE_REPORTS,BENCHMARK,2026-01-24
2022-05,LU,ALCOHOL_WINE,EUR_PER_1000_L,36.8609,3705358.47,148519040.23,355,7190842.99,1,7919769.37,8669620.87,1,624735.41,1,76.565,92_83_EEC,NATIONAL_EXCISE_ADMIN,FLASH,2025-05-03
2022-06,RO,ALCOHOL_BEER,EUR_PER_1000_L,102.7571,2824866.7,274975427.5,324,5004802.47,0,28745269.33,12639302.99,1,348652.75,1,76.894,2011_64_EU,EMCS_AGGREGATE,FIRST,2024-01-24
2022-07,AT,ALCOHOL_SPIRITS,EUR_PER_HLPA,1072.2158,94979.58,91467358.55,126,5094329.76,0,2315987.6,2490165.58,0,18939.63,1,77.528,2003_96_EC,EUROSTAT_TAX,SECOND,2025-05-23
2022-08,CZ,ELECTRICITY,EUR_PER_MWH,12.3412,23532972.03,290345168.07,827,19893142.28,0,73549621.63,16799456.26,0,5413931.61,1,77.679,NATIONAL_ONLY,CUSTOMS_SEIZURE_REPORTS,BENCHMARK,2025-03-14
2022-09,DE,ENERGY_FUELS,EUR_PER_1000_L,616.9598,6036443.97,3279520156.69,620,19513758.38,0,1282823381.9,884957390.35,0,997825.65,0,77.096,2020_262_EU,NATIONAL_EXCISE_ADMIN,FLASH,2025-11-30
2022-10,LV,VAPING_LIQUIDS,EUR_PER_L,0.1841,7522054.61,1376197.97,378,15978375.82,0,11941.42,80929.99,1,928519.85,1,77.804,92_84_EEC,EMCS_AGGREGATE,FIRST,2026-01-12
2022-11,PL,TOBACCO_FINECUT,EUR_PER_KG,88.4504,1424996.5,119834081.91,659,5793898.78,1,5228348.04,4391253.62,1,75180.63,1,79.582,92_83_EEC,EUROSTAT_TAX,SECOND,2025-12-07
2022-12,ES,TOBACCO_CIGARETTES,EUR_PER_1000_CIG,94.4564,6437493.7,603015546.44,778,29469358.32,1,46878714.28,42312388.39,0,58129.66,1,79.346,2011_64_EU,CUSTOMS_SEIZURE_REPORTS,BENCHMARK,2025-03-16
2023-01,HR,ALCOHOL_WINE,EUR_PER_1000_L,126.5808,3688071.86,487881092.29,313,5321513.38,0,24292916.7,8911039.58,1,145731.14,1,79.068,2003_96_EC,NATIONAL_EXCISE_ADMIN,FLASH,2024-07-30
2023-02,FI,ALCOHOL_BEER,EUR_PER_1000_L,61.3948,261211.24,15093909.97,127,1671637.3,0,1056186.88,861238.41,1,54973.75,1,79.741,NATIONAL_ONLY,EMCS_AGGREGATE,FIRST,2025-02-26
2023-03,IE,ALCOHOL_SPIRITS,EUR_PER_HLPA,468.1941,80274.63,39700182.34,726,27373814.26,0,524700.51,887997.24,1,4357.91,1,80.901,2020_262_EU,EUROSTAT_TAX,SECOND,2025-07-19
2023-04,MT,ELECTRICITY,EUR_PER_MWH,17.2782,16995376.23,263449183.47,493,16833849.91,0,77152813.75,55239729.64,1,859038.75,0,81.589,92_84_EEC,CUSTOMS_SEIZURE_REPORTS,BENCHMARK,2025-03-13
2023-05,SK,ENERGY_FUELS,EUR_PER_1000_L,274.8389,17442312.33,4713542522.39,617,2452465.93,0,1369844397.83,1394053028.06,1,2496662.86,0,81.976,92_83_EEC,NATIONAL_EXCISE_ADMIN,FLASH,2025-05-28
2023-06,BE,VAPING_LIQUIDS,EUR_PER_L,0.2203,9100649.04,2109418.38,645,17526989.2,0,224722.5,137167.87,1,5110.23,1,82.721,2011_64_EU,EMCS_AGGREGATE,FIRST,2025-03-18
2023-07,DK,TOBACCO_FINECUT,EUR_PER_KG,40.4371,2094211.88,82124295.82,86,3531651.82,0,7019144.74,3384799.79,0,207288.76,1,81.866,2003_96_EC,EUROSTAT_TAX,SECOND,2025-08-10
2023-08,GR,TOBACCO_CIGARETTES,EUR_PER_1000_CIG,103.7863,29239970.71,2760002092.36,88,2416937.41,1,33153875.04,65770395.59,0,5270724.63,1,83.168,NATIONAL_ONLY,CUSTOMS_SEIZURE_REPORTS,BENCHMARK,2025-08-22
2023-09,LT,ALCOHOL_WINE,EUR_PER_1000_L,36.6582,4490152.73,156848898.6,636,20266371.77,0,15683639.16,516901.18,1,746654.73,1,82.374,2020_262_EU,NATIONAL_EXCISE_ADMIN,FLASH,2024-06-06
2023-10,PT,ALCOHOL_BEER,EUR_PER_1000_L,22.4803,3199463.94,76168800.0,113,4311491.19,1,4531709.16,4118043.78,1,629131.52,1,82.912,92_84_EEC,EMCS_AGGREGATE,FIRST,2025-06-01
2023-11,SE,ALCOHOL_SPIRITS,EUR_PER_HLPA,869.0412,88028.48,87226444.56,301,1295148.07,0,3270487.98,881559.03,1,12848.19,1,85.054,92_83_EEC,EUROSTAT_TAX,SECOND,2025-04-17
2023-12,CY,ELECTRICITY,EUR_PER_MWH,8.1571,18126116.88,163532646.89,475,11582344.41,0,117063655.56,53225837.72,1,2098375.28,0,85.631,2011_64_EU,CUSTOMS_SEIZURE_REPORTS,BENCHMARK,2025-02-11
2024-01,FR,ENERGY_FUELS,EUR_PER_1000_L,535.3366,1708318.25,957376454.55,612,13349999.78,0,338119834.82,78791379.7,0,31791.97,0,84.209,2003_96_EC,NATIONAL_EXCISE_ADMIN,FLASH,2025-04-06
2024-02,IT,VAPING_LIQUIDS,EUR_PER_L,0.7111,17156536.62,11374867.0,238,6279520.36,0,1308519.77,512615.75,1,1261439.1,1,85.403,NATIONAL_ONLY,EMCS_AGGREGATE,FIRST,2026-02-11
2024-03,NL,TOBACCO_FINECUT,EUR_PER_KG,90.3246,1175070.09,118789330.82,480,4070381.37,1,14165320.57,90144.49,1,228118.1,1,85.569,2020_262_EU,EUROSTAT_TAX,SECOND,2026-02-14
2024-04,SI,TOBACCO_CIGARETTES,EUR_PER_1000_CIG,122.4297,39496298.98,4727696229.48,469,2989180.73,1,361250907.87,302760626.62,1,6863570.39,1,88.0,92_84_EEC,CUSTOMS_SEIZURE_REPORTS,BENCHMARK,2025-12-20
2024-05,BG,ALCOHOL_WINE,EUR_PER_1000_L,89.1461,3493751.29,292109265.77,596,14582143.48,0,34578933.91,9380912.11,1,638749.75,1,87.441,92_83_EEC,NATIONAL_EXCISE_ADMIN,FLASH,2025-03-29
2024-06,EE,ALCOHOL_BEER,EUR_PER_1000_L,57.4369,3861895.08,206834843.21,153,3403680.47,0,7706385.44,8237799.05,1,111512.52,1,86.981,2011_64_EU,EMCS_AGGREGATE,FIRST,2024-06-22
2024-07,HU,ALCOHOL_SPIRITS,EUR_PER_HLPA,2096.629,11388.51,23462578.78,517,9271754.97,0,1690989.12,1431510.17,1,1762.49,1,89.239,2003_96_EC,EUROSTAT_TAX,SECOND,2024-12-14
2024-08,LU,ELECTRICITY,EUR_PER_MWH,5.5927,12308761.31,66506380.88,663,4734645.48,1,22071811.46,13032188.73,1,986951.94,0,88.166,NATIONAL_ONLY,CUSTOMS_SEIZURE_REPORTS,BENCHMARK,2024-04-09
2024-09,RO,ENERGY_FUELS,EUR_PER_1000_L,711.6632,16410682.15,12941170237.59,342,5058814.03,0,9900227426.64,2838614106.13,0,979173.51,0,89.09,2020_262_EU,NATIONAL_EXCISE_ADMIN,FLASH,2026-02-05
2024-10,AT,VAPING_LIQUIDS,EUR_PER_L,0.4299,1055842.6,404523.63,359,13212892.51,0,35783.23,3872.07,1,247209.4,1,88.768,92_84_EEC,EMCS_AGGREGATE,FIRST,2024-03-20
2024-11,CZ,TOBACCO_FINECUT,EUR_PER_KG,44.9325,240589.32,10751172.72,183,785609.0,1,970611.56,851720.25,1,9732.09,1,89.465,92_83_EEC,EUROSTAT_TAX,SECOND,2024-08-22
2024-12,DE,TOBACCO_CIGARETTES,EUR_PER_1000_CIG,271.2374,12222668.74,3025755228.55,925,39201203.22,1,43176112.28,208263537.74,1,39953.36,1,91.43,2011_64_EU,CUSTOMS_SEIZURE_REPORTS,BENCHMARK,2024-09-01
2025-01,LV,ALCOHOL_WINE,EUR_PER_1000_L,64.8443,4184137.32,290960768.39,601,12765662.35,0,23360878.91,7630417.8,1,148383.99,1,91.098,2003_96_EC,NATIONAL_EXCISE_ADMIN,FLASH,2024-06-11
