energy_gen_operating_month,energy_gen_country_iso2,energy_gen_bidding_zone_code,energy_gen_plant_id,energy_gen_unit_id,energy_gen_fuel_type_primary,energy_gen_capacity_mw,energy_gen_net_generation_mwh,energy_gen_capacity_factor_pct,energy_gen_planned_outage_hours,energy_gen_forced_outage_hours,energy_gen_emissions_co2_tons,energy_gen_emissions_nox_tons,energy_gen_emissions_so2_tons,energy_gen_water_withdrawal_m3,energy_gen_cooling_technology_code,energy_gen_renewable_guarantees_of_origin_mwh,energy_gen_grid_operator_entsoe_code,energy_gen_unit_retirement_year,energy_gen_data_extract_date
2020-03,RO,RO_BZ03,RO_PLANT_0299,RO_PLANT_0299_U07,NUCLEAR,1258.51,800460.6,93.65,57.26,64.21,29063.009,108.4074,94.0324,12734231.23,SEA_WATER,0.0,ENTSOE_RO_TSO03,0,2025-07-23
2020-04,AT,AT_BZ04,AT_PLANT_0300,AT_PLANT_0300_U08,WASTE,129.213,17217.81,19.24,57.64,53.95,10644.01,2.3707,2.2568,207596.16,HYBRID,0.0,ENTSOE_AT_TSO04,0,2024-01-06
2020-05,CZ,CZ_BZ05,CZ_PLANT_0301,CZ_PLANT_0301_U01,NUCLEAR,1168.475,614349.74,77.86,96.39,24.78,39963.392,12.7094,19.8974,2986866.69,DRY_COOLING,0.0,ENTSOE_CZ_TSO01,0,2024-07-31
2020-06,DE,DE_BZ06,DE_PLANT_0302,DE_PLANT_0302_U02,WASTE,334.871,104237.97,44.65,11.86,55.73,45844.668,24.7295,0.7811,3883401.93,RECIRCULATING,0.0,ENTSOE_DE_TSO02,0,2024-01-17
2020-07,LV,LV_BZ01,LV_PLANT_0303,LV_PLANT_0303_U03,NUCLEAR,929.02,529444.76,82.63,82.38,18.87,89325.156,60.278,19.1384,9750421.08,ONCE_THROUGH,0.0,ENTSOE_LV_TSO03,0,2024-09-22
2020-08,PL,PL_BZ02,PL_PLANT_0304,PL_PLANT_0304_U04,WASTE,101.602,36250.91,49.98,40.35,9.57,3905.851,2.7248,3.6477,2372530.57,AIR_COOLING,0.0,ENTSOE_PL_TSO04,2040,2025-02-10
2020-09,ES,ES_BZ03,ES_PLANT_0305,ES_PLANT_0305_U05,NUCLEAR,1265.688,782113.78,83.74,68.27,22.63,2702.541,165.7987,15.615,12178230.77,SEA_WATER,0.0,ENTSOE_ES_TSO01,2041,2024-10-08
2020-10,HR,HR_BZ04,HR_PLANT_0306,HR_PLANT_0306_U06,WASTE,487.163,236942.23,63.67,79.79,65.51,149322.678,2.4612,8.4255,2992617.68,HYBRID,0.0,ENTSOE_HR_TSO02,0,2024-06-18
2020-11,FI,FI_BZ05,FI_PLANT_0307,FI_PLANT_0307_U07,NUCLEAR,1253.036,725144.74,83.07,77.85,59.33,354892.806,167.8115,42.8391,4443738.79,DRY_COOLING,0.0,ENTSOE_FI_TSO03,2043,2024-06-14
2020-12,IE,IE_BZ06,IE_PLANT_0308,IE_PLANT_0308_U08,WASTE,476.378,37506.8,10.49,88.86,60.01,28381.804,4.2556,4.2774,2707097.19,RECIRCULATING,0.0,ENTSOE_IE_TSO04,2044,2024-11-07
2021-01,MT,MT_BZ01,MT_PLANT_0309,MT_PLANT_0309_U01,NUCLEAR,695.273,360154.69,74.34,38.45,27.6,104623.598,63.1026,28.4443,1145938.02,ONCE_THROUGH,0.0,ENTSOE_MT_TSO01,0,2024-03-18
2021-02,SK,SK_BZ02,SK_PLANT_0310,SK_PLANT_0310_U02,WASTE,414.669,67040.3,22.13,95.89,54.37,53081.952,11.2,3.2058,805318.07,AIR_COOLING,0.0,ENTSOE_SK_TSO02,0,2025-11-19
2021-03,BE,BE_BZ03,BE_PLANT_0311,BE_PLANT_0311_U03,NUCLEAR,1454.256,785339.46,71.06,15.86,8.23,345843.239,37.3666,93.5196,3755391.57,SEA_WATER,0.0,ENTSOE_BE_TSO03,2047,2025-03-04
2021-04,DK,DK_BZ04,DK_PLANT_0312,DK_PLANT_0312_U04,WASTE,520.071,239612.19,64.05,17.85,57.92,128056.879,3.6615,17.9846,2420474.16,HYBRID,0.0,ENTSOE_DK_TSO04,2048,2024-05-19
2021-05,GR,GR_BZ05,GR_PLANT_0313,GR_PLANT_0313_U05,NUCLEAR,1068.187,724540.6,88.07,54.58,70.45,50773.429,154.332,24.6697,22563387.05,DRY_COOLING,0.0,ENTSOE_GR_TSO01,0,2024-04-11
2021-06,LT,LT_BZ06,LT_PLANT_0314,LT_PLANT_0314_U06,WASTE,12.068,3370.91,38.79,109.48,54.53,2137.745,0.7936,0.121,501452.29,RECIRCULATING,0.0,ENTSOE_LT_TSO02,0,2024-09-07
2021-07,PT,PT_BZ01,PT_PLANT_0315,PT_PLANT_0315_U07,NUCLEAR,1047.357,530367.14,73.58,77.49,36.69,117888.252,14.0053,16.5253,29540273.98,ONCE_THROUGH,0.0,ENTSOE_PT_TSO03,0,2025-02-11
2021-08,SE,SE_BZ02,SE_PLANT_0316,SE_PLANT_0316_U08,WASTE,65.236,17388.98,37.01,91.94,27.78,10086.305,2.9242,2.0285,1036405.03,AIR_COOLING,0.0,ENTSOE_SE_TSO04,0,2024-01-21
2021-09,CY,CY_BZ03,CY_PLANT_0317,CY_PLANT_0317_U01,NUCLEAR,817.082,514672.08,91.2,56.81,1.97,193994.938,93.1733,32.498,28925171.7,SEA_WATER,0.0,ENTSOE_CY_TSO01,2027,2026-02-23
2021-10,FR,FR_BZ04,FR_PLANT_0318,FR_PLANT_0318_U02,WASTE,587.988,90321.18,20.77,103.24,40.95,14038.253,19.2125,10.3711,2098518.92,HYBRID,0.0,ENTSOE_FR_TSO02,0,2025-07-07
2021-11,IT,IT_BZ05,IT_PLANT_0319,IT_PLANT_0319_U03,NUCLEAR,1428.402,1026407.51,93.41,56.09,3.08,293830.137,27.8192,32.1726,5139335.44,DRY_COOLING,0.0,ENTSOE_IT_TSO03,0,2025-08-09
2021-12,NL,NL_BZ06,NL_PLANT_0320,NL_PLANT_0320_U04,WASTE,595.548,62078.1,15.39,112.94,7.76,28195.68,13.4896,4.9402,3464992.77,RECIRCULATING,0.0,ENTSOE_NL_TSO04,2030,2025-12-16
2022-01,SI,SI_BZ01,SI_PLANT_0321,SI_PLANT_0321_U05,NUCLEAR,1013.425,601775.79,77.99,3.65,70.81,114395.508,60.6347,76.108,8641132.31,ONCE_THROUGH,0.0,ENTSOE_SI_TSO01,2031,2024-05-03
2022-02,BG,BG_BZ02,BG_PLANT_0322,BG_PLANT_0322_U06,WASTE,180.16,16757.09,12.72,135.21,56.23,2866.34,1.3021,1.307,1856158.31,AIR_COOLING,0.0,ENTSOE_BG_TSO02,2032,2025-01-29
2022-03,EE,EE_BZ03,EE_PLANT_0323,EE_PLANT_0323_U07,NUCLEAR,632.591,350213.38,80.44,22.32,42.21,63217.598,11.8718,4.8283,20168466.0,SEA_WATER,0.0,ENTSOE_EE_TSO03,2033,2024-09-12
2022-04,HU,HU_BZ04,HU_PLANT_0324,HU_PLANT_0324_U08,WASTE,72.451,23568.49,43.74,50.52,3.5,13786.928,2.5995,0.9886,4348008.18,HYBRID,0.0,ENTSOE_HU_TSO04,2034,2024-04-11
2022-05,LU,LU_BZ05,LU_PLANT_0325,LU_PLANT_0325_U01,NUCLEAR,1210.368,788062.57,88.0,95.4,0.41,39710.456,97.4943,101.8665,8757066.52,DRY_COOLING,0.0,ENTSOE_LU_TSO01,2035,2025-05-16
2022-06,RO,RO_BZ06,RO_PLANT_0326,RO_PLANT_0326_U02,WASTE,105.872,24867.17,31.91,25.4,19.54,8984.763,1.541,2.4847,2097046.83,RECIRCULATING,0.0,ENTSOE_RO_TSO02,2036,2025-01-14
2022-07,AT,AT_BZ01,AT_PLANT_0327,AT_PLANT_0327_U03,NUCLEAR,1156.74,651889.3,74.45,75.31,7.33,65802.294,37.7905,29.0711,528528.12,ONCE_THROUGH,0.0,ENTSOE_AT_TSO03,2037,2026-01-17
2022-08,CZ,CZ_BZ02,CZ_PLANT_0328,CZ_PLANT_0328_U04,WASTE,140.707,50326.01,52.06,94.64,17.32,51530.14,1.2577,2.7122,4299506.46,AIR_COOLING,0.0,ENTSOE_CZ_TSO04,2038,2025-04-18
2022-09,DE,DE_BZ03,DE_PLANT_0329,DE_PLANT_0329_U05,NUCLEAR,1008.76,670328.88,94.26,0.31,46.46,334807.53,11.0467,47.9299,21335893.35,SEA_WATER,0.0,ENTSOE_DE_TSO01,0,2025-07-24
2022-10,LV,LV_BZ04,LV_PLANT_0330,LV_PLANT_0330_U06,WASTE,144.0,48890.43,47.72,12.97,22.75,34371.507,0.5245,4.9687,934734.09,HYBRID,0.0,ENTSOE_LV_TSO02,2040,2024-08-15
2022-11,PL,PL_BZ05,PL_PLANT_0331,PL_PLANT_0331_U07,NUCLEAR,1349.669,707588.82,77.25,52.14,44.43,163598.865,131.6767,92.5241,6489783.14,DRY_COOLING,0.0,ENTSOE_PL_TSO03,0,2025-08-21
2022-12,ES,ES_BZ06,ES_PLANT_0332,ES_PLANT_0332_U08,WASTE,445.988,161829.32,48.92,24.62,67.59,51693.767,21.129,15.0832,3523818.05,RECIRCULATING,0.0,ENTSOE_ES_TSO04,2042,2025-10-09
2023-01,HR,HR_BZ01,HR_PLANT_0333,HR_PLANT_0333_U01,NUCLEAR,737.733,428958.22,83.32,58.31,64.64,13958.136,74.9742,38.3089,13671816.2,ONCE_THROUGH,0.0,ENTSOE_HR_TSO01,0,2024-04-25
2023-02,FI,FI_BZ02,FI_PLANT_0334,FI_PLANT_0334_U02,WASTE,209.104,22291.79,15.01,121.29,24.2,1262.995,4.4071,1.72,486217.47,AIR_COOLING,0.0,ENTSOE_FI_TSO02,2044,2024-03-04
2023-03,IE,IE_BZ03,IE_PLANT_0335,IE_PLANT_0335_U03,NUCLEAR,559.337,354891.78,83.61,15.27,48.19,145743.583,50.3376,39.885,9225479.48,SEA_WATER,0.0,ENTSOE_IE_TSO03,0,2024-09-22
2023-04,MT,MT_BZ04,MT_PLANT_0336,MT_PLANT_0336_U04,WASTE,94.75,16932.2,24.77,71.92,62.67,16558.037,3.9323,2.0597,1872293.34,HYBRID,0.0,ENTSOE_MT_TSO04,0,2024-09-19
2023-05,SK,SK_BZ05,SK_PLANT_0337,SK_PLANT_0337_U05,NUCLEAR,871.306,600092.7,90.89,52.54,6.98,213978.643,120.4156,49.6573,5355344.24,DRY_COOLING,0.0,ENTSOE_SK_TSO01,0,2025-12-22
2023-06,BE,BE_BZ06,BE_PLANT_0338,BE_PLANT_0338_U06,WASTE,294.283,31166.96,14.2,159.13,52.16,16849.329,6.7816,3.0278,1631335.15,RECIRCULATING,0.0,ENTSOE_BE_TSO02,2048,2025-04-05
2023-07,DK,DK_BZ01,DK_PLANT_0339,DK_PLANT_0339_U07,NUCLEAR,1241.559,747922.3,80.37,89.63,11.28,28888.73,153.0137,59.9093,20877866.43,ONCE_THROUGH,0.0,ENTSOE_DK_TSO03,0,2025-03-22
2023-08,GR,GR_BZ02,GR_PLANT_0340,GR_PLANT_0340_U08,WASTE,450.598,60042.84,18.12,19.66,70.88,34834.24,3.707,5.0824,4425145.85,AIR_COOLING,0.0,ENTSOE_GR_TSO04,0,2025-01-17
2023-09,LT,LT_BZ03,LT_PLANT_0341,LT_PLANT_0341_U01,NUCLEAR,1363.314,878630.81,83.32,62.47,34.42,392802.93,55.5215,50.3186,4584800.7,SEA_WATER,0.0,ENTSOE_LT_TSO01,0,2026-01-15
2023-10,PT,PT_BZ04,PT_PLANT_0342,PT_PLANT_0342_U02,WASTE,314.507,93681.88,44.41,56.04,40.0,77114.089,17.6051,9.7293,2684230.77,HYBRID,0.0,ENTSOE_PT_TSO02,2026,2025-12-19
2023-11,SE,SE_BZ05,SE_PLANT_0343,SE_PLANT_0343_U03,NUCLEAR,1301.017,691742.41,74.8,12.25,48.85,268457.215,90.1618,54.279,2836273.83,DRY_COOLING,0.0,ENTSOE_SE_TSO03,2027,2024-06-10
2023-12,CY,CY_BZ06,CY_PLANT_0344,CY_PLANT_0344_U04,WASTE,81.484,13630.98,21.9,97.68,28.46,8598.194,1.6741,0.1465,5381576.03,RECIRCULATING,0.0,ENTSOE_CY_TSO04,0,2024-05-10
2024-01,FR,FR_BZ01,FR_PLANT_0345,FR_PLANT_0345_U05,NUCLEAR,530.224,302895.34,78.49,19.46,17.73,2961.807,18.402,19.9466,21622735.2,ONCE_THROUGH,0.0,ENTSOE_FR_TSO01,0,2024-05-11
2024-02,IT,IT_BZ02,IT_PLANT_0346,IT_PLANT_0346_U06,WASTE,425.895,194357.27,65.58,32.27,3.38,109833.55,11.3933,7.7628,3250853.1,AIR_COOLING,0.0,ENTSOE_IT_TSO02,2030,2024-11-04
2024-03,NL,NL_BZ03,NL_PLANT_0347,NL_PLANT_0347_U07,NUCLEAR,1312.893,871670.83,85.55,42.62,38.73,375216.68,206.0914,79.8746,10828430.44,SEA_WATER,0.0,ENTSOE_NL_TSO03,0,2025-04-24
2024-04,SI,SI_BZ04,SI_PLANT_0348,SI_PLANT_0348_U08,WASTE,190.846,24125.3,18.95,97.71,55.77,12945.76,0.6178,2.8258,1308969.06,HYBRID,0.0,ENTSOE_SI_TSO04,0,2024-11-05
2024-05,BG,BG_BZ05,BG_PLANT_0349,BG_PLANT_0349_U01,NUCLEAR,998.805,564251.4,82.48,21.37,63.36,156948.97,69.9021,25.6258,4362057.19,DRY_COOLING,0.0,ENTSOE_BG_TSO01,0,2024-01-19
2024-06,EE,EE_BZ06,EE_PLANT_0350,EE_PLANT_0350_U02,WASTE,263.047,139043.77,68.82,66.98,41.78,115919.925,22.3918,4.4186,1541413.52,RECIRCULATING,0.0,ENTSOE_EE_TSO02,2034,2024-11-30
2024-07,HU,HU_BZ01,HU_PLANT_0351,HU_PLANT_0351_U03,NUCLEAR,1056.436,646294.14,83.35,14.93,7.87,228109.544,20.3323,29.3596,14807220.53,ONCE_THROUGH,0.0,ENTSOE_HU_TSO03,2035,2024-06-13
2024-08,LU,LU_BZ02,LU_PLANT_0352,LU_PLANT_0352_U04,WASTE,509.871,130352.25,33.7,91.32,69.03,66265.256,27.8184,13.4281,618457.29,AIR_COOLING,0.0,ENTSOE_LU_TSO04,0,2026-01-19
2024-09,RO,RO_BZ03,RO_PLANT_0353,RO_PLANT_0353_U05,NUCLEAR,811.43,518107.73,91.82,85.56,33.94,65333.919,61.8331,60.4112,1512024.26,SEA_WATER,0.0,ENTSOE_RO_TSO01,2037,2024-06-11
2024-10,AT,AT_BZ04,AT_PLANT_0354,AT_PLANT_0354_U06,WASTE,20.767,7804.88,54.81,46.93,48.2,6249.485,0.4303,0.8386,1538253.19,HYBRID,0.0,ENTSOE_AT_TSO02,2038,2024-06-05
2024-11,CZ,CZ_BZ05,CZ_PLANT_0355,CZ_PLANT_0355_U07,NUCLEAR,604.45,400021.21,91.9,33.07,57.13,53784.039,68.9069,19.3582,16790567.44,DRY_COOLING,0.0,ENTSOE_CZ_TSO03,0,2025-01-19
2024-12,DE,DE_BZ06,DE_PLANT_0356,DE_PLANT_0356_U08,WASTE,360.01,69879.23,27.89,7.07,50.65,23149.65,12.0597,4.8486,1989220.59,RECIRCULATING,0.0,ENTSOE_DE_TSO04,2040,2025-11-01
2025-01,LV,LV_BZ01,LV_PLANT_0357,LV_PLANT_0357_U01,NUCLEAR,1460.645,956814.19,89.5,71.09,3.23,71311.591,122.5242,104.0312,10115674.97,ONCE_THROUGH,0.0,ENTSOE_LV_TSO01,2041,2024-03-12
2025-02,PL,PL_BZ02,PL_PLANT_0358,PL_PLANT_0358_U02,WASTE,520.266,232090.75,57.84,57.14,62.13,53335.518,45.4122,8.9355,1205595.63,AIR_COOLING,0.0,ENTSOE_PL_TSO02,2042,2025-05-25
2025-03,ES,ES_BZ03,ES_PLANT_0359,ES_PLANT_0359_U03,NUCLEAR,1514.807,900589.66,87.67,63.16,26.98,175652.956,163.6028,31.6582,2551054.31,SEA_WATER,0.0,ENTSOE_ES_TSO03,0,2024-05-21
2025-04,HR,HR_BZ04,HR_PLANT_0360,HR_PLANT_0360_U04,WASTE,204.1,17000.47,12.48,139.32,64.96,907.184,4.1488,1.5138,3950457.62,HYBRID,0.0,ENTSOE_HR_TSO04,2044,2025-02-12
2025-05,FI,FI_BZ05,FI_PLANT_0361,FI_PLANT_0361_U05,NUCLEAR,542.839,265395.46,70.15,67.1,42.34,44009.341,65.296,33.4757,2089553.63,DRY_COOLING,0.0,ENTSOE_FI_TSO01,0,2025-02-24
2025-06,IE,IE_BZ06,IE_PLANT_0362,IE_PLANT_0362_U06,WASTE,232.28,21825.92,13.79,90.8,29.98,2939.033,5.3648,1.1093,900299.65,RECIRCULATING,0.0,ENTSOE_IE_TSO02,0,2024-06-25
2025-07,MT,MT_BZ01,MT_PLANT_0363,MT_PLANT_0363_U07,NUCLEAR,1541.671,1040607.39,94.3,75.7,0.52,579805.008,237.762,10.5193,8872239.01,ONCE_THROUGH,0.0,ENTSOE_MT_TSO03,2047,2025-10-23
2025-08,SK,SK_BZ02,SK_PLANT_0364,SK_PLANT_0364_U08,WASTE,72.824,5330.63,10.8,62.66,18.33,4018.422,1.1609,0.1243,590138.19,AIR_COOLING,0.0,ENTSOE_SK_TSO04,2048,2025-02-26
2025-09,BE,BE_BZ03,BE_PLANT_0365,BE_PLANT_0365_U01,NUCLEAR,605.934,365613.81,81.73,36.18,59.51,106426.089,13.6931,11.4044,15263413.58,SEA_WATER,0.0,ENTSOE_BE_TSO01,0,2025-05-21
2025-10,DK,DK_BZ04,DK_PLANT_0366,DK_PLANT_0366_U02,WASTE,513.829,227252.36,62.44,13.11,6.74,230480.278,11.1926,2.2164,1250465.24,HYBRID,0.0,ENTSOE_DK_TSO02,2050,2025-05-04
2025-11,GR,GR_BZ05,GR_PLANT_0367,GR_PLANT_0367_U03,NUCLEAR,893.165,611792.52,93.32,59.68,52.69,112826.36,110.3418,14.6496,1284467.7,DRY_COOLING,0.0,ENTSOE_GR_TSO03,2025,2025-06-14
2025-12,LT,LT_BZ06,LT_PLANT_0368,LT_PLANT_0368_U04,WASTE,94.273,31774.41,44.59,83.06,62.34,22096.863,1.8055,2.1567,1244717.58,RECIRCULATING,0.0,ENTSOE_LT_TSO04,2026,2024-09-30
2026-01,PT,PT_BZ01,PT_PLANT_0369,PT_PLANT_0369_U05,NUCLEAR,1345.544,780923.35,76.2,46.06,37.04,39539.861,173.5603,72.0448,5493954.39,ONCE_THROUGH,0.0,ENTSOE_PT_TSO01,2027,2026-01-17
2026-02,SE,SE_BZ02,SE_PLANT_0370,SE_PLANT_0370_U06,WASTE,411.608,81418.86,25.57,45.45,38.91,49104.7,16.9598,10.1462,2802836.41,AIR_COOLING,0.0,ENTSOE_SE_TSO02,2028,2024-07-18
2026-03,CY,CY_BZ03,CY_PLANT_0371,CY_PLANT_0371_U07,NUCLEAR,1620.173,1148614.82,93.35,9.58,12.87,543457.382,217.5915,8.088,15453344.62,SEA_WATER,0.0,ENTSOE_CY_TSO03,0,2025-08-31
2026-04,FR,FR_BZ04,FR_PLANT_0372,FR_PLANT_0372_U08,WASTE,46.74,11504.1,36.28,27.0,18.68,3579.217,1.9687,0.1625,2845701.69,HYBRID,0.0,ENTSOE_FR_TSO04,0,2025-08-15
2026-05,IT,IT_BZ05,IT_PLANT_0373,IT_PLANT_0373_U01,NUCLEAR,1559.553,915552.44,88.39,63.74,6.09,288409.704,216.3555,60.0021,692719.53,DRY_COOLING,0.0,ENTSOE_IT_TSO01,0,2024-05-09
2026-06,NL,NL_BZ06,NL_PLANT_0374,NL_PLANT_0374_U02,WASTE,481.78,174764.73,52.87,25.52,68.34,154450.326,37.9065,15.2838,942127.33,RECIRCULATING,0.0,ENTSOE_NL_TSO02,2032,2025-03-24
2026-07,SI,SI_BZ01,SI_PLANT_0375,SI_PLANT_0375_U03,NUCLEAR,859.793,563906.49,88.51,81.46,56.73,275707.734,107.9968,21.7957,2426841.64,ONCE_THROUGH,0.0,ENTSOE_SI_TSO03,2033,2024-07-04
2026-08,BG,BG_BZ02,BG_PLANT_0376,BG_PLANT_0376_U04,WASTE,90.486,15664.72,22.62,5.83,21.83,9247.656,3.2925,1.8865,2730011.35,AIR_COOLING,0.0,ENTSOE_BG_TSO04,0,2026-02-01
2026-09,EE,EE_BZ03,EE_PLANT_0377,EE_PLANT_0377_U05,NUCLEAR,964.471,626161.75,86.69,108.34,55.19,87133.118,63.041,48.5139,34937169.38,SEA_WATER,0.0,ENTSOE_EE_TSO01,2035,2024-08-15
2026-10,HU,HU_BZ04,HU_PLANT_0378,HU_PLANT_0378_U06,WASTE,254.477,122935.31,69.74,31.41,47.71,87200.377,6.1921,12.8494,1882064.1,HYBRID,0.0,ENTSOE_HU_TSO02,0,2025-01-27
2026-11,LU,LU_BZ05,LU_PLANT_0379,LU_PLANT_0379_U07,NUCLEAR,552.245,338732.14,89.21,47.4,11.34,89721.068,67.3916,16.7653,33938963.44,DRY_COOLING,0.0,ENTSOE_LU_TSO03,0,2025-08-21
2026-12,RO,RO_BZ06,RO_PLANT_0380,RO_PLANT_0380_U08,WASTE,79.892,35688.79,66.89,36.42,43.91,4153.232,3.7314,4.2227,3121675.08,RECIRCULATING,0.0,ENTSOE_RO_TSO04,0,2024-02-24
2017-01,AT,AT_BZ01,AT_PLANT_0381,AT_PLANT_0381_U01,NUCLEAR,1319.765,672591.57,76.87,86.18,65.86,211242.964,121.8287,44.2078,14367554.79,ONCE_THROUGH,0.0,ENTSOE_AT_TSO01,0,2024-12-01
2017-02,CZ,CZ_BZ02,CZ_PLANT_0382,CZ_PLANT_0382_U02,WASTE,362.232,120937.21,43.85,65.23,66.75,41576.002,21.2448,9.27,1846198.54,AIR_COOLING,0.0,ENTSOE_CZ_TSO02,0,2024-01-22
2017-03,DE,DE_BZ03,DE_PLANT_0383,DE_PLANT_0383_U03,NUCLEAR,1391.184,727056.26,73.55,14.08,17.28,304641.221,123.9202,42.4685,19199796.29,SEA_WATER,0.0,ENTSOE_DE_TSO03,2041,2026-02-11
2017-04,LV,LV_BZ04,LV_PLANT_0384,LV_PLANT_0384_U04,WASTE,363.406,78683.4,31.26,85.08,63.53,38337.186,3.3598,7.5267,378993.3,HYBRID,0.0,ENTSOE_LV_TSO04,2042,2024-09-06
2017-05,PL,PL_BZ05,PL_PLANT_0385,PL_PLANT_0385_U05,NUCLEAR,701.783,406832.55,74.81,87.27,21.74,80647.044,68.5278,25.8349,5903246.51,DRY_COOLING,0.0,ENTSOE_PL_TSO01,2043,2025-08-24
2017-06,ES,ES_BZ06,ES_PLANT_0386,ES_PLANT_0386_U06,WASTE,486.619,92224.64,28.19,69.54,25.6,93869.501,13.5727,4.7615,180292.43,RECIRCULATING,0.0,ENTSOE_ES_TSO02,2044,2025-03-13
2017-07,HR,HR_BZ01,HR_PLANT_0387,HR_PLANT_0387_U07,NUCLEAR,910.68,505886.74,77.54,85.14,32.74,205179.033,77.7536,62.6156,29093151.94,ONCE_THROUGH,0.0,ENTSOE_HR_TSO03,2045,2024-01-29
2017-08,FI,FI_BZ02,FI_PLANT_0388,FI_PLANT_0388_U08,WASTE,437.406,57088.5,19.55,163.28,2.07,22524.039,6.1608,4.7191,120557.81,AIR_COOLING,0.0,ENTSOE_FI_TSO04,2046,2025-07-04
2017-09,IE,IE_BZ03,IE_PLANT_0389,IE_PLANT_0389_U01,NUCLEAR,1543.601,878386.76,83.65,91.18,42.88,20834.079,11.864,70.1446,23571430.63,SEA_WATER,0.0,ENTSOE_IE_TSO01,0,2025-03-21
2017-10,MT,MT_BZ04,MT_PLANT_0390,MT_PLANT_0390_U02,WASTE,324.699,103989.16,42.12,4.58,12.48,36623.527,12.9446,2.5726,794373.56,HYBRID,0.0,ENTSOE_MT_TSO02,2048,2024-05-19
2017-11,SK,SK_BZ05,SK_PLANT_0391,SK_PLANT_0391_U03,NUCLEAR,465.468,285091.62,84.37,18.48,9.07,54791.757,55.0326,6.2928,4304524.66,DRY_COOLING,0.0,ENTSOE_SK_TSO03,0,2024-10-13
2017-12,BE,BE_BZ06,BE_PLANT_0392,BE_PLANT_0392_U04,WASTE,295.138,84126.55,42.3,13.51,65.9,67328.213,6.1336,1.9262,147151.62,RECIRCULATING,0.0,ENTSOE_BE_TSO04,0,2025-09-19
2018-01,DK,DK_BZ01,DK_PLANT_0393,DK_PLANT_0393_U05,NUCLEAR,828.09,538563.38,92.74,26.26,33.85,296055.204,87.8967,58.6069,5703943.13,ONCE_THROUGH,0.0,ENTSOE_DK_TSO01,2025,2025-11-25
2018-02,GR,GR_BZ02,GR_PLANT_0394,GR_PLANT_0394_U06,WASTE,282.399,129178.16,68.94,2.14,55.09,27625.303,2.5052,12.4583,5464922.88,AIR_COOLING,0.0,ENTSOE_GR_TSO02,2026,2024-04-26
2018-03,LT,LT_BZ03,LT_PLANT_0395,LT_PLANT_0395_U07,NUCLEAR,1021.456,652470.04,93.85,70.06,16.94,328874.712,160.7955,24.0543,12182665.89,SEA_WATER,0.0,ENTSOE_LT_TSO03,2027,2024-06-27
2018-04,PT,PT_BZ04,PT_PLANT_0396,PT_PLANT_0396_U08,WASTE,398.641,187422.47,68.01,15.4,53.8,168837.605,27.5412,13.5298,3403770.67,HYBRID,0.0,ENTSOE_PT_TSO04,0,2024-01-29
2018-05,SE,SE_BZ05,SE_PLANT_0397,SE_PLANT_0397_U01,NUCLEAR,1181.115,692294.39,75.46,20.79,53.64,53035.332,124.5879,5.2536,9396143.7,DRY_COOLING,0.0,ENTSOE_SE_TSO01,0,2025-08-22
2018-06,CY,CY_BZ06,CY_PLANT_0398,CY_PLANT_0398_U02,WASTE,408.879,179183.39,63.09,33.23,46.23,124738.377,10.2583,11.3055,2040501.8,RECIRCULATING,0.0,ENTSOE_CY_TSO02,2030,2024-09-09
2018-07,FR,FR_BZ01,FR_PLANT_0399,FR_PLANT_0399_U03,NUCLEAR,487.544,295667.55,87.06,39.32,39.78,128730.33,69.6418,1.9362,7213793.83,ONCE_THROUGH,0.0,ENTSOE_FR_TSO03,0,2026-01-08
2018-08,IT,IT_BZ02,IT_PLANT_0400,IT_PLANT_0400_U04,WASTE,500.389,117473.87,35.18,92.35,51.44,46524.523,25.5485,9.0457,2450978.32,AIR_COOLING,0.0,ENTSOE_IT_TSO04,0,2024-09-18
2018-09,NL,NL_BZ03,NL_PLANT_0401,NL_PLANT_0401_U05,NUCLEAR,846.245,472702.01,73.93,58.53,3.29,145081.737,72.0812,45.8869,782782.31,SEA_WATER,0.0,ENTSOE_NL_TSO01,2033,2025-03-02
2018-10,SI,SI_BZ04,SI_PLANT_0402,SI_PLANT_0402_U06,WASTE,490.423,96413.04,29.39,33.8,44.33,85598.347,6.0331,10.4397,1150888.87,HYBRID,0.0,ENTSOE_SI_TSO02,2034,2024-10-17
2018-11,BG,BG_BZ05,BG_PLANT_0403,BG_PLANT_0403_U07,NUCLEAR,1018.643,637975.58,83.57,34.98,10.55,344946.636,99.4351,40.3325,1398370.44,DRY_COOLING,0.0,ENTSOE_BG_TSO03,2035,2025-09-20
2018-12,EE,EE_BZ06,EE_PLANT_0404,EE_PLANT_0404_U08,WASTE,143.571,39030.5,36.46,86.2,18.36,25320.306,2.7956,1.6705,1228018.82,RECIRCULATING,0.0,ENTSOE_EE_TSO04,2036,2024-09-10
2019-01,HU,HU_BZ01,HU_PLANT_0405,HU_PLANT_0405_U01,NUCLEAR,359.073,234095.24,86.86,42.6,33.3,42945.378,43.5252,13.2996,12214610.36,ONCE_THROUGH,0.0,ENTSOE_HU_TSO01,0,2024-05-25
2019-02,LU,LU_BZ02,LU_PLANT_0406,LU_PLANT_0406_U02,WASTE,523.591,201012.57,51.57,102.14,58.61,172590.267,25.6206,5.5028,2237120.95,AIR_COOLING,0.0,ENTSOE_LU_TSO02,2038,2025-05-21
