soc_case_report_month,soc_case_state_ut_code,soc_case_district_lgd_code,soc_case_program_code,soc_case_household_id_hash,soc_case_ration_card_type_code,soc_case_aadhaar_seeded_flag,soc_case_household_size,soc_case_eligible_persons_count,soc_case_participants_count,soc_case_new_applications_count,soc_case_approved_applications_count,soc_case_denied_applications_count,soc_case_recertification_due_count,soc_case_churn_rate_pct,soc_case_average_benefit_inr,soc_case_benefit_duration_months,soc_case_dbt_payment_channel,soc_case_benefit_upi_vpa_hash,soc_case_data_latency_days
2022-04,RJ,228961,PMSBY,c2146faa66204488820d73,PHH,0,8,8,8,35,25,10,28,0.79,3837.83,39,IMPS,f92150dda67d433e97006c06,16
2020-02,UK,439553,NSAP,e7873eca0fe844e7b1114b,NPHH,1,5,7,5,28,0,28,13,15.67,4178.28,53,UPI,1b3c8e34a2ab4ab0813898ef,16
2023-12,BR,396873,JJM,484a08a3748c4514897ccc,SPHH,0,1,1,0,29,26,3,51,9.1,3793.18,46,IMPS,89b5e8551b70458eb1925828,14
2020-02,CH,111157,PMAYG,134cc5363e3b440b92d3f8,AAY,0,5,4,4,84,59,25,63,14.18,4736.65,24,IMPS,e993e9d952144c2a9bca46f3,13
2021-12,HR,826308,PMKISAN,8d1a85c4d0324a98a34dc5,AAY,1,8,7,7,25,5,20,51,13.15,4181.88,21,UPI,90b53b4a1a5c48e7979f46da,0
2024-11,MZ,558760,MGNREGA,d913de939aea49efbe188f,PHH,0,6,6,6,10,0,10,64,17.89,859.86,7,AEPS,a7950ecd452241b09f346a9d,5
2025-06,ML,384627,MGNREGA,7c0460a3ef1842349c32df,NPHH,0,3,3,3,19,0,19,73,8.16,2573.96,49,AEPS,167f8471d3c14b46b6050012,19
2025-12,CH,556470,JJM,8afc60ce01ad463ebdd23d,AAY,1,8,10,10,118,72,46,67,7.98,3688.88,59,AEPS,8abae06d428d41b7a46b077c,15
2025-09,JH,100000,PMSBY,b3dbcd4ba22a475bb1a593,AAY,1,2,3,2,104,92,12,52,5.43,2316.22,30,UPI,2e7e413fede24cadb070cf64,5
2022-11,HP,493289,NSAP,d4d60ef032ae4ee48dd8ad,AAY,1,2,2,2,114,91,23,3,11.44,5014.05,30,UPI,543a3ae51aae47faa9179cbb,14
2020-05,MP,567622,NSAP,a2030590a1ec4496a33ce6,PHH,0,2,1,1,33,0,33,26,9.01,2270.97,51,AEPS,b17d22f1c28647b98b15ab70,15
2024-11,MP,405745,JJM,b114a3a380b1461abc2c03,NPHH,1,8,9,9,53,45,8,34,13.25,5437.84,21,NEFT,ef77fb045b59415091bdc272,15
2024-08,GJ,847341,ICDS,85d888139d5b4307aa0541,SPHH,0,6,6,4,58,12,46,57,6.74,1209.75,24,IMPS,02efba117406465f99dfe6aa,20
2025-12,GJ,324843,PMKISAN,d7f9faa687d9417d9221e7,PHH,1,5,7,5,62,24,38,67,2.79,5070.23,53,NEFT,700f769dc8f24df6839d2b3b,11
2023-07,HP,224042,PMAYG,43f03cc551144c0f8e44cc,AAY,0,6,6,4,3,0,3,51,15.59,1437.49,23,UPI,609e613b983c410fb2bc664c,1
2019-12,MZ,574789,MGNREGA,b6af5b5c6fff45318e8bf2,PHH,1,3,4,3,71,59,12,29,14.99,3573.69,55,IMPS,a5765be293234579b6d83970,17
2022-07,MP,898548,PMJJBY,39cfbe3e6c1340dda7e7b9,SPHH,1,1,3,2,4,0,4,63,6.64,2287.25,10,UPI,82ea88d5f7fc4792962c2bdc,0
2022-02,MN,437749,ICDS,023ea0bcf1154839b644b5,PHH,0,7,7,6,33,0,33,55,12.58,4251.47,30,UPI,64808874b0d84a48bbad9aa7,13
2024-11,UP,141962,ICDS,d4dfa8fc18d94339b25b56,SPHH,0,8,8,6,35,21,14,63,9.12,1618.99,29,IMPS,f314593d1ace457ebe31e51a,16
2021-09,HP,972937,ICDS,8b24279899074a66a66f3b,NPHH,1,1,2,0,80,51,29,47,13.82,5231.54,19,UPI,2bfe8921fedf426293264724,2
2021-04,JK,499867,PMUY,45a9814661bc49cf92512d,AAY,1,1,1,0,107,104,3,51,7.33,3856.22,57,UPI,ec6d9f25906c4bacb634d031,16
2019-07,WB,255634,PMUY,47056d67da72447fa8877c,PHH,1,5,4,3,83,64,19,27,9.87,6235.09,29,AEPS,0cf3cec8cdd74940a467a387,17
2024-11,GJ,654052,PMAYG,432f33d284fb465790c453,AAY,1,1,1,0,52,45,7,31,1.51,4712.98,52,IMPS,5954258a0fc04982af54f215,13
2024-04,KL,387698,PMAYG,c45b73257352434b8cc943,SPHH,1,6,5,3,63,36,27,22,3.56,4065.85,13,IMPS,6de52167b247498c9db1d34a,6
2019-04,GJ,944011,PMKISAN,373f2a0d20b740f7a7a7f1,PHH,0,8,9,7,61,34,27,20,14.18,5440.78,21,UPI,3ab0a1cdd06643d184e07626,4
2022-01,JH,364564,JJM,4f2aaa36f40d4213b888ae,PHH,0,3,2,1,17,0,17,52,7.18,1662.03,29,UPI,86d53d8dc60849438026b384,14
2022-05,MH,595121,ICDS,fe990ffbf49e4103ade861,AAY,1,3,3,2,114,81,33,30,1.11,4223.0,34,NEFT,ee4857a9a0d84787adae68c0,3
2022-04,CG,588977,JJM,87fd3b99891746f891f55c,AAY,0,7,9,8,110,64,46,10,3.43,2720.5,14,NEFT,905d088efd8043d59b32ba28,14
2025-06,AP,318196,PMJJBY,a688873ef5c74f1ba59dad,PHH,1,3,4,3,28,19,9,2,7.7,4911.5,19,NEFT,e2e771503918424cbcad5690,3
2020-01,ML,549351,NSAP,f3941ad03e594b39a41462,SPHH,0,2,3,2,13,3,10,68,13.06,451.71,37,UPI,6fce58778813446c9663acc1,7
2021-02,UP,198164,PMKISAN,a70c00a3b08f43be86beb6,AAY,0,1,2,2,19,9,10,34,6.86,2951.81,17,AEPS,b82c0bf846a94af494f4098f,10
2020-04,KA,679365,MGNREGA,46f7d7ad1bff4a28be3471,AAY,0,7,7,5,75,29,46,46,13.54,4340.55,45,NEFT,bc1d51cbb418421680cc0448,3
2020-09,DN,782485,PMAYG,333fbd9aca8d474dbf53cc,PHH,1,8,9,8,3,0,3,72,15.52,3155.96,29,AEPS,35f497409cd044f8859a9c45,16
2025-05,MH,955000,NSAP,d03316f0a9a74f6bb758f9,SPHH,0,1,1,0,12,11,1,8,6.47,1775.42,58,NEFT,92f45d3d55b343df9a6788dd,14
2025-08,JK,393202,PMKISAN,1f8495de2a8a4bfb888ee4,PHH,0,7,8,8,77,69,8,74,14.51,3178.97,15,NEFT,c02377cab0f144bfbd744afc,0
2019-04,HP,356698,PMKISAN,bfc34a18890c435baf3e78,PHH,1,2,3,1,17,0,17,56,2.72,5568.42,50,UPI,c964a8a19115428195541a26,17
2023-06,PB,593927,PDS,eb898118fa394729b65384,AAY,0,2,4,2,8,0,8,51,7.77,1582.4,29,IMPS,5203b36b7ad34d6c8c93a859,15
2020-08,WB,723493,PMSBY,0974bd529bb444d0a5cc35,SPHH,1,4,6,6,2,0,2,34,2.21,2576.47,6,UPI,117c60f46a184b6cbb3ed2d1,17
2020-05,AS,993217,PMUY,3a1e7ee7290d49cc8f82dc,NPHH,1,4,3,2,84,74,10,56,1.42,6440.08,42,IMPS,7f5b007c72aa47c48a7c4e7a,12
2021-01,LA,122536,ICDS,4829c40fa9824258a58f70,NPHH,0,7,7,5,43,24,19,16,1.63,5959.47,13,AEPS,051f8ccce2af4ca3a17ad6c7,13
2020-05,MH,314474,NSAP,d19d2e1aa04442b0beddb0,SPHH,1,6,7,5,34,7,27,24,2.33,510.6,9,NEFT,5eaee36790cb44e5b5da0f6a,8
2022-06,NL,336149,PMUY,68cc27d1f541466dac0edc,SPHH,0,2,2,0,76,73,3,76,15.13,3588.06,32,AEPS,f2f107cb03a54acf9ea7d5cf,4
2025-12,TN,329843,NSAP,93a9d584b551480abba39a,PHH,0,5,6,5,20,0,20,22,10.01,705.56,47,IMPS,75e55f992c69446fb1ae656d,4
2023-02,TS,517347,PMJJBY,0e41aca4853f469ba3e5e0,AAY,1,8,10,10,62,22,40,57,17.08,6028.21,16,UPI,5a12144178734ea19a8074e5,6
2024-01,AP,885618,ICDS,ede408b634854496b66fb5,PHH,0,6,6,4,58,51,7,74,9.92,3037.58,37,UPI,2ddcaf7442c34167b32f6ce3,6
2022-06,DL,127895,NSAP,533e2572c9a84984b9d1e2,SPHH,0,2,4,2,80,38,42,47,11.5,2894.31,1,IMPS,b2914da7cf1740e1b001e985,15
2019-02,TN,834256,NSAP,caba3f59e1204499bf9299,SPHH,0,2,4,2,74,52,22,23,3.73,1992.27,11,IMPS,e25bf7bd62db4d58a7027df9,11
2019-08,PY,655901,PMSBY,9602de15a01a461b929d64,NPHH,1,4,6,6,81,65,16,67,9.96,3826.68,45,UPI,0299ec54fabf4d55829c3adb,8
2020-11,MZ,653679,PMJJBY,3f4c0f990db94be0a31337,NPHH,0,4,3,2,25,0,25,66,7.24,1198.99,1,IMPS,44cb9363ea524a27a08840b2,15
2020-09,TN,710478,NSAP,eac6ba07027444f2b873b4,AAY,0,3,3,3,16,0,16,43,16.8,5253.52,22,AEPS,859dae42242343bea8a5b521,15
2024-11,ML,203867,PDS,9b3627fe0fe74cbfa079e1,AAY,1,1,1,0,64,53,11,9,16.84,3345.5,30,UPI,ee196cd881c34ac8a1759eff,19
2024-11,JK,772057,PMUY,17252f405ab94bbdbae406,PHH,0,1,1,0,6,0,6,35,3.97,3812.07,4,AEPS,8fd8ca1cb5e54379ae19b9aa,6
2024-12,CH,323318,JJM,63de0b103711457c8032ed,NPHH,0,5,4,4,54,19,35,34,11.35,5512.99,58,IMPS,26f78816a0d4407981416879,5
2023-06,JK,564916,PMAYG,b5041a55e14445f5bb6c05,NPHH,0,8,8,8,75,66,9,15,11.67,1447.92,31,IMPS,c0dfc92ff9cf4413aae53f3b,0
2022-11,OD,709189,PMKISAN,d5fa1f9776ab4e6db301e4,AAY,1,5,4,3,98,65,33,32,10.34,1386.14,20,UPI,164571234de74578b48e4627,3
2023-07,AN,643549,PMUY,1deb0d616266449495c043,AAY,1,4,4,3,78,47,31,12,2.68,2908.97,58,IMPS,8da96ab1ac9d41a8a0d80637,12
2021-11,MP,390812,MGNREGA,5e7818cefae84471841790,SPHH,1,8,10,9,119,106,13,55,11.95,5174.0,33,NEFT,bde5b05bbe174daa8b127c25,16
2023-09,MZ,456458,JJM,0f68188dcdfe4426b0a8e4,SPHH,0,6,8,7,66,45,21,34,14.48,662.98,41,NEFT,2e4a9843baba480ca4426fd7,12
2024-07,WB,528859,PMSBY,55bc68ba971248e2ac3543,NPHH,1,6,8,6,53,12,41,58,6.54,5230.06,6,AEPS,bd80e78e02a143b5bb641e89,20
2024-05,AS,137127,JJM,34806ed302654c60aae6af,NPHH,1,5,4,2,29,21,8,36,9.5,3404.69,10,UPI,7ad0b93c963f42a8bd2b7987,13
2023-04,UP,753437,PDS,aad2d575e13a4f1fab59a3,AAY,1,7,8,6,80,44,36,57,2.54,3782.93,3,UPI,d7d0a2ad88694969842309b7,18
2019-05,AP,189956,ICDS,a8a3ad1abbf74d5ab59e52,AAY,0,5,6,5,97,56,41,58,16.79,3799.19,31,NEFT,d8474f10989d4557869ec6bd,5
2024-01,RJ,512724,NSAP,03855e675acb40679cfc5d,SPHH,1,5,4,2,38,0,38,12,2.42,648.24,50,IMPS,999d6910cead4cd785c6e467,6
2021-07,NL,689495,JJM,67e6b887283141bba8c702,SPHH,0,5,7,5,9,0,9,35,4.15,1848.58,54,UPI,35cc144e57004925bdea8ad6,17
2024-03,MZ,172352,PMKISAN,56fb6c1a483f48eea6f0a6,NPHH,1,7,7,7,1,0,1,59,5.72,4982.84,34,AEPS,a788adb80aec4e1aa301ceee,13
2022-10,NL,995998,MGNREGA,25851cc0371c4536b18967,SPHH,1,8,10,8,75,29,46,47,14.95,2856.06,4,IMPS,756e44c6fe7b4b20a02f9931,10
2025-03,NL,439500,PMAYG,80126efe073d4f1dbad773,SPHH,0,3,2,1,79,56,23,17,12.76,3775.21,37,AEPS,580f08c157f64fd6b3a2b3d8,20
2021-05,MN,114222,PMSBY,a073cd47cd14447382b5be,PHH,0,6,7,6,14,0,14,66,0.62,6158.19,38,NEFT,e1429c04993f478884fa8947,16
2025-07,MZ,692769,PMUY,56505a74eca14a6baec032,AAY,1,1,1,0,2,0,2,15,3.71,586.88,36,UPI,b96f8600d23543f58883cd22,6
2024-11,RJ,601824,PMAYG,e2b5933ed55542c1b5d4da,NPHH,0,5,7,5,78,53,25,79,13.63,3088.02,43,UPI,9f52340c4c0742d4a0cbf110,12
2021-04,WB,676298,PMKISAN,cfdf083a44ed4e3fa1f9a8,NPHH,1,8,9,7,47,16,31,56,7.57,2539.9,33,IMPS,a2927b5a9ec84dfba83154c0,8
2022-05,PB,775907,MGNREGA,437c163497e44faab7554c,AAY,1,6,5,3,50,29,21,25,0.96,959.99,42,IMPS,201dd2e7e1e14283bc1b9d2b,8
2022-09,TS,528069,JJM,faac0b74fea341d3b88b9e,SPHH,0,3,2,1,31,12,19,15,17.37,6194.92,29,IMPS,8e8e79ae06b3466e835ac2da,16
2024-05,DN,844096,ICDS,5ff1bf5d448c40c0a2b821,PHH,1,5,5,4,86,66,20,72,3.15,6261.05,9,AEPS,88d571427f95450b828991d2,14
2023-10,PY,433134,PMKISAN,ce5fab67c4cf488b8cf6d8,PHH,1,3,2,1,89,57,32,41,9.43,2231.23,5,AEPS,3d31afbd01864d5cbfbf0db0,0
2024-12,BR,590683,MGNREGA,addf535efd304b6a94b02a,NPHH,0,4,3,1,6,0,6,64,4.85,6169.64,54,IMPS,ca54483428a74502a87f2e2c,12
2021-08,UP,242663,NSAP,0abaf39d7a3945278e56ec,NPHH,0,2,4,4,10,0,10,66,13.41,518.08,27,UPI,d12b42a7b253479bad33be34,13
2022-07,HP,657923,MGNREGA,d16f70fe1cb84773a95b16,AAY,0,5,7,6,66,33,33,5,14.09,6381.56,20,IMPS,6b66d68a724543d8a068f8d0,10
2022-01,HR,335436,PMAYG,814ee58d23624177883d55,PHH,0,2,3,1,72,52,20,54,7.45,5482.78,18,AEPS,ba5f956ff19f47599eb90992,6
2025-05,AN,727051,JJM,66c6d286289145d3a559e1,NPHH,1,4,6,6,17,0,17,26,12.02,1628.85,4,AEPS,785272c1f7e54e6e85927d4b,13
2021-02,AS,820948,ICDS,29216e7f8e804379814fa4,NPHH,1,8,9,8,18,0,18,72,16.41,4017.19,56,AEPS,6981c7aeaff947a8b2d2fc50,19
2023-02,DN,873068,PMKISAN,a38433db620743889b062e,AAY,1,7,6,6,81,60,21,17,14.76,5249.46,5,UPI,1be8b8c73f0e41c6b26c936e,1
2019-11,WB,936172,PMSBY,16131f47209e49eba6e936,NPHH,0,4,5,5,54,52,2,2,7.76,2279.65,13,NEFT,b78f352da4954ba5b10f6fe0,12
2024-12,PY,210060,PMSBY,4d90b59391d64dc48e896a,PHH,1,8,7,6,14,1,13,53,8.23,2493.26,27,IMPS,b974073f221f40989b31f792,19
2021-09,TR,224192,PMAYG,0458735b6b024cca9814e6,SPHH,1,1,3,3,73,37,36,44,16.02,4199.63,22,UPI,ba7f35120de84a66b9faca6a,8
2021-05,DL,933563,PDS,6c0014c340b74d31864bec,AAY,1,8,8,8,8,4,4,44,1.1,1211.98,3,NEFT,b521fdbac2694fefa59cb6e2,7
2023-01,CG,442744,PDS,8313c7024adc4ceea63bf7,SPHH,0,3,2,1,27,16,11,21,0.9,1032.91,20,UPI,3947385b64cd46378c7a73c2,5
2022-06,JK,123415,PMSBY,29926a9c17db49f3ae70c0,SPHH,1,7,7,6,85,47,38,39,4.1,1848.79,46,UPI,8b413f3b70454e329167554f,4
2024-12,GA,358290,PMJJBY,4a3cd37b7e5146ceb54433,SPHH,1,8,9,9,26,0,26,77,14.98,4895.81,15,UPI,f28becd64c704e7faf7395aa,8
2022-09,KL,852578,PMSBY,7a532294801f4ada95da1e,NPHH,0,5,7,6,7,0,7,61,3.18,2572.92,52,AEPS,d223130136b64e5cae3a5902,16
2022-08,CG,419490,PMJJBY,bfb36b8f9a8e4ba695f5ed,NPHH,1,5,6,6,115,95,20,78,5.49,3445.62,22,AEPS,ed2f08115a814af48691a1fb,3
2019-09,MN,169066,ICDS,81754420fb564f5cae2ec8,NPHH,0,6,5,4,26,1,25,26,11.51,1511.79,1,NEFT,9f640b60407342f0b4f7a6d3,4
2019-02,UK,749897,NSAP,fa2d743d91d44370a4280c,SPHH,1,2,4,4,61,23,38,69,3.72,1503.46,7,UPI,cb6d60935ba540d99be0bb4e,20
2021-10,JH,275165,PMSBY,a9e881391a2e45aeb0031e,NPHH,1,2,4,4,98,75,23,30,5.8,4332.8,48,NEFT,7c16ce0351044e4fa4cfdb2b,20
2025-12,CH,417521,MGNREGA,12bfe09c9ebe4d71a5f11c,SPHH,1,3,3,2,118,110,8,74,8.67,971.93,24,NEFT,2fe561509cb04d3ca3088099,4
2025-06,SK,103504,PMUY,83f58985c419424db90c4e,SPHH,1,4,5,3,97,76,21,69,4.49,4440.61,58,UPI,1cdf6427f57c4d63bba5253b,8
2023-05,TN,641796,JJM,a404c42c46c04dcc933481,SPHH,0,6,8,7,40,28,12,13,17.87,2784.35,47,IMPS,69c9c0cd7df049a1b6d521d8,8
2023-05,LA,500730,JJM,ac21b99ca90140b9878c3c,NPHH,1,3,3,2,102,68,34,77,3.36,4461.88,2,AEPS,fd1c2332ac894edda9189bfb,6
2021-09,ML,880343,PMUY,7d21de126da5486f877643,AAY,0,5,4,3,1,0,1,48,15.37,2666.72,19,AEPS,a5b1636d943945d49a3a19f4,3
2020-03,MP,400922,MGNREGA,954aa8d2d1734cbf9c8712,SPHH,1,1,1,1,39,9,30,62,8.73,5545.52,43,AEPS,334580dc81ed4ab68e79754b,1
2019-01,PY,284144,PMAYG,3818ed88315f4a00982d01,PHH,0,1,2,2,23,17,6,46,2.76,644.45,4,AEPS,9a00ec5a33384206a495a6d1,12
2021-05,RJ,249393,ICDS,7907ff2ebce340fc97af4d,NPHH,0,8,10,9,63,15,48,17,2.57,5838.44,59,UPI,2fc8187655cc4229b2bbc628,0
2021-03,TN,280142,PMSBY,e195d7235cef47999f93c7,AAY,1,7,8,7,106,74,32,78,9.26,1965.7,10,IMPS,eb98193af416490b98fe7a49,13
2020-05,KA,505980,PMSBY,0b31936b3fec43db960b05,SPHH,0,7,8,7,92,86,6,9,6.69,563.76,48,IMPS,71aedf8ed2994876b2f58648,1
2020-10,HR,178449,MGNREGA,572fa849fd834eb1840552,AAY,1,3,3,1,119,72,47,64,4.61,3786.91,50,UPI,750cc000844e48ccaaf7689f,3
2019-03,GJ,462133,PMKISAN,47db306906b643f7bbad08,NPHH,1,5,5,4,16,0,16,16,17.28,1691.0,30,UPI,201aef69b41c43c4a8963ed5,0
2023-04,HP,869212,ICDS,ab9f562380f44a81b6fcd4,NPHH,0,6,5,5,90,60,30,62,8.61,3147.06,48,IMPS,cf0cc67e1932456b9236d41c,8
2025-06,HR,790894,JJM,319636f94abd4c0383d2ac,AAY,0,3,3,2,86,83,3,33,16.75,5274.35,53,IMPS,e5c400bdfc7a4f6ba9ef021a,6
2023-11,UK,673533,PDS,99bee15752c94e92b9b050,NPHH,1,6,7,6,54,45,9,18,3.37,5207.59,44,UPI,7ef9999038cf4ca89ea880d5,6
2022-02,AS,903816,MGNREGA,1f5139a2cd294566a27e2c,PHH,1,6,8,8,11,0,11,18,3.71,4022.39,42,NEFT,f7bec04cd46742f08c9fdd93,6
2021-12,TN,802192,PMKISAN,c586720e073643c79abb97,NPHH,0,4,6,5,12,0,12,25,10.93,6362.81,23,UPI,159ff674f4ae4f9388ec3a31,19
2021-02,LD,687309,JJM,eae5b01520cf445da94ca9,SPHH,1,4,6,4,109,79,30,72,5.22,3175.26,18,UPI,8861e78fbbf845d1bccc8394,9
2019-12,WB,876759,ICDS,6622f151610c4010adaf04,AAY,1,3,2,1,35,0,35,61,3.74,544.21,52,IMPS,2bfed9b2dee541db9f414c72,16
2023-03,MN,211969,PDS,885fed3375a34dc38aca83,AAY,0,7,9,8,76,55,21,53,2.16,5380.44,14,IMPS,737023e53fe842758512c1b8,4
2022-12,AS,836431,PMKISAN,61b117195e81482a9b4d0e,PHH,1,8,7,7,113,94,19,50,1.83,1672.02,25,AEPS,3631c4de2e974efd80daa719,10
2019-01,DN,365851,PDS,3ace3403268845d1b71c7f,AAY,1,8,9,9,59,19,40,33,13.68,1392.68,31,AEPS,9de65a783736435c9167636c,1
2021-11,AP,759755,ICDS,81f4410d0d2748dda66eb2,AAY,0,7,9,9,25,22,3,72,5.44,734.06,24,UPI,250b5cc25eaa4fa687386540,5
2020-12,TR,921985,PMUY,758f6a0c2b4546e7b75f77,NPHH,1,3,5,3,58,36,22,21,17.62,2332.98,23,NEFT,5d2923c835274b1595663394,1
2020-03,TR,546422,NSAP,ea7785222b9d462385d79b,NPHH,1,7,8,6,27,0,27,75,3.7,2322.19,36,AEPS,e6e1304258664aed82d88d9f,0
2023-12,GJ,179860,JJM,e733f240bae94bde918ad2,PHH,1,2,2,1,21,10,11,30,6.7,2177.18,20,UPI,1faaa183a2a44c1a9c1b4aa1,3
2022-09,UK,433205,PMSBY,0b4a28697d924c1da09699,AAY,0,8,9,7,97,82,15,27,7.06,3977.8,59,AEPS,895ecfc1f64c4fecac100125,3
2023-06,GJ,466169,JJM,ee7d169e6b304af48934ea,AAY,0,3,4,3,41,18,23,38,9.25,4959.56,11,AEPS,8fabf3bc272d4f8b96eff845,6
2023-12,HP,943060,MGNREGA,54e85ec43e854766afa456,NPHH,0,4,5,4,82,79,3,59,15.74,6114.15,23,UPI,e1b6112c442748ec82e239a2,15
2025-11,CH,948253,PMUY,0375ba438e024bf3a93f77,PHH,1,1,1,0,87,84,3,57,15.11,883.11,50,UPI,1ac4a47bcfb141489415d78f,3
2024-08,PY,611618,PMKISAN,79cf27a23bdf405fafdd78,AAY,1,1,1,1,65,53,12,61,0.67,1232.37,29,IMPS,0e978aed632f4c73be35a19b,12
2023-05,JH,955597,ICDS,7767993abfb44dbf9aad6d,PHH,0,4,5,4,64,20,44,7,7.66,3957.02,42,NEFT,bd69664789d64f87a81211a0,7
2025-02,LA,492661,PMJJBY,6dd70048f1cb40fba8c824,PHH,1,5,4,2,21,10,11,12,14.99,908.44,39,AEPS,e0ad54322eb24ff0ad35c190,8
2022-05,JK,470082,PMKISAN,4bb46c7b8ea54d19a64b8e,SPHH,1,1,3,2,63,27,36,67,0.5,2598.74,20,IMPS,68352b72849042cdb3d8becf,19
2025-11,WB,852855,PMKISAN,4d4f327ce94349228b9b0a,PHH,0,7,6,4,90,69,21,78,9.84,4172.22,44,IMPS,954b387b64804345bac035fe,9
2024-04,GA,700656,PMAYG,651f19129d854b3ea0dc8d,NPHH,0,1,3,3,23,0,23,10,5.04,5139.38,15,UPI,3a0d5707b828487983ccb2d8,5
2023-07,KA,570138,PDS,11a885fc7fec4a4bb5179c,SPHH,0,8,7,7,27,11,16,72,7.72,1649.12,45,NEFT,f80e1050ac5e4728858ed6f1,4
2025-04,TR,511070,NSAP,b8c1cab04b0d489db7970c,NPHH,1,3,4,4,82,39,43,20,7.86,4441.51,8,UPI,8856b1133a0b47d5a8d0a20b,3
2022-08,PY,735044,PMUY,42f3781c11ea499daed862,PHH,0,4,4,3,117,99,18,78,7.36,4304.39,41,UPI,bfb3634ec0354c75a79a03ea,16
2024-01,CH,778113,PMKISAN,908f083ad62842279a5519,SPHH,1,2,3,1,47,8,39,79,16.11,5629.62,7,UPI,165b72ec67a9438997e386e8,13
2020-12,ML,541530,ICDS,67a82f7a08a1444b80d0a5,PHH,1,7,7,6,99,58,41,50,9.89,2245.23,52,AEPS,8b0133cc89c74d82b4872c8e,5
2025-09,HP,128423,PMUY,e9f38e436d3d4c059f986d,SPHH,1,6,8,7,21,0,21,15,16.32,4950.57,37,UPI,6b1ee3dd7bab4ee08d9f0c01,10
2023-05,LD,191652,PMSBY,84845d581f6841b69bb3a6,SPHH,0,1,1,0,68,35,33,63,13.22,4962.4,3,IMPS,d9399d96d89a46558788c2f5,10
2024-06,JH,229741,PDS,8e54b843535444c1ac382f,PHH,1,1,3,2,113,108,5,8,6.64,1783.01,7,IMPS,6ff2afdbae62462e8a97323c,0
2022-03,MP,515878,NSAP,27f57010631e4672b49fb3,NPHH,0,5,6,4,52,28,24,26,9.14,4151.18,12,UPI,8684d3f068f64c5b996c54ec,19
2025-01,LD,652778,PMAYG,2f40548bbaf1425d877186,NPHH,0,7,9,9,60,42,18,51,7.32,4486.0,57,AEPS,115a78a9eb024bba9ff5b20b,16
2019-07,RJ,823389,PMKISAN,8723312702834e74b8774e,NPHH,0,1,1,1,18,0,18,5,15.0,2001.46,35,IMPS,05c52465846b40bb9befb793,11
2019-10,JH,309296,PMKISAN,411426f45e43477d87b80a,AAY,1,2,1,0,63,17,46,31,3.78,3101.16,17,UPI,f1d9ce08be4b43639eac75f8,15
2022-07,AP,807937,PMJJBY,fcee987c215b4a8aae57e6,SPHH,1,5,5,4,70,31,39,63,16.89,3001.82,17,UPI,4075e89c73e54cf0bb66e884,2
2024-02,ML,699446,PMAYG,9785ed8eb7bb4900a92386,AAY,0,1,1,1,117,70,47,7,10.66,5095.76,2,IMPS,5e840902643841c7b0bcf985,20
2024-08,PY,146491,PMKISAN,d732d08462ad42eda1a75b,AAY,0,3,5,3,24,0,24,29,11.21,304.29,12,IMPS,4b3bfa7a309e444b84a59f2a,13
2022-01,ML,416100,PMKISAN,600ffacdb86e41e79399e4,NPHH,1,1,3,3,43,5,38,0,9.54,3406.36,51,NEFT,462c0414630f42c8b74d8b7e,19
2023-07,UP,372393,MGNREGA,d8d2c608cf434fc192707d,AAY,1,4,4,4,77,48,29,52,10.2,1442.91,36,NEFT,3564d534872c48509edb55a4,18
2022-11,JH,897980,PMJJBY,200ef5bac0514be385136c,NPHH,0,6,8,8,113,103,10,6,12.18,4310.42,22,UPI,0a44c7c8a1c94b3da1969ca7,12
2025-09,WB,929076,MGNREGA,0051e980357b40778d9c6a,PHH,0,4,3,3,28,0,28,22,11.96,4518.29,2,UPI,6be62e80e99e4076bf5ed47e,6
2023-07,WB,837332,MGNREGA,32ae210611e743e090a858,PHH,1,3,4,2,83,74,9,41,4.25,3406.98,21,IMPS,2dacc602d5334147971d8dfe,14
2021-12,SK,575205,NSAP,a74a3e9940154957a862e5,AAY,1,4,3,1,105,96,9,17,10.69,3660.58,23,NEFT,5a53d676fbd84ee188193640,10
2025-10,WB,543553,PMJJBY,aeebfb65016c4b079a64f8,SPHH,0,5,6,5,75,32,43,18,6.71,2253.36,7,NEFT,e415cebdab1541c69d4a6a6f,8
2019-10,RJ,380337,PDS,8adce02656e04331869b08,SPHH,1,2,2,0,51,46,5,66,11.65,2242.6,36,NEFT,689fbdf51024497f876bba40,14
2025-11,MH,795604,JJM,1f537fad1ca94d0781e9d2,PHH,1,1,1,1,28,21,7,62,10.09,4919.73,39,IMPS,da9382b61ebc49d7afe71504,18
2020-01,UK,177653,PMUY,ce4e3273381741dd97fb99,NPHH,0,2,2,1,34,9,25,6,3.64,1116.73,59,NEFT,2e2d3f3d1a394613a6c87f98,3
2021-01,DN,344023,PMJJBY,e7fa6049de064b12b76126,PHH,1,8,8,8,6,0,6,68,13.36,5083.32,22,NEFT,b79efd74a51844939bab6b16,11
2024-10,DN,221688,NSAP,4dcdaeac48b64336b10d3f,SPHH,1,6,8,6,18,16,2,37,8.5,4361.08,17,NEFT,fdfea77f54fe44b3bb8ae3e6,16
2024-02,HR,544833,PMJJBY,684e81bca610420797d2f9,PHH,0,2,4,3,52,34,18,11,10.15,5783.74,49,IMPS,73ae98c1d7214fada3f35ba4,6
