econ_output_release_quarter,econ_output_country_iso2,econ_output_region_nuts_code,econ_output_nace_section,econ_output_gdp_current_eur,econ_output_gdp_chain_linked_eur,econ_output_gva_current_eur,econ_output_gva_chain_linked_eur,econ_output_gdp_per_capita_eur,econ_output_household_income_disposable_eur,econ_output_productivity_gva_per_hour_eur,econ_output_investment_gfcf_eur,econ_output_government_consumption_eur,econ_output_export_goods_services_eur,econ_output_import_goods_services_eur,econ_output_eurostat_table_code,econ_output_revision_round,econ_output_seasonal_adjustment_flag,econ_output_reference_base_year,econ_output_data_extract_date
2025Q3,IE,AT344,O,2457872468.3,2439499503.58,2298837906.67,2281653749.11,936.24,933002246.6,159.678476,676007839.72,602594278.12,886678144.93,1151674015.6,nama_10_gdp,SECOND,0,2015,2024-04-14
2026Q2,PL,SE89,T,2487126022.27,2343303129.28,2338535822.12,2203305446.06,944.07,1075222033.2,79.132601,631581053.56,639117162.11,934134985.22,507169008.49,nama_10r_3gva,BENCHMARK,1,2020,2025-11-13
2018Q1,AT,SE632,D,2495762773.68,2598684644.86,2150559989.92,2239246166.58,944.15,1109270489.07,153.441149,567095549.5,555071188.86,713330643.6,1044848247.39,namq_10_gdp,FLASH,0,2015,2024-12-05
2019Q4,EE,HR182,I,2535094300.04,2743874627.69,2384971031.13,2581387800.84,957.8,1117635393.31,106.677083,543613936.73,650773770.31,572906179.29,520408338.78,nama_10_gdp,FIRST,1,2020,2024-07-13
2020Q3,IT,RO40,N,2536108454.22,2734443537.7,2470342460.2,2663534347.26,954.3,1247261008.95,117.793487,424413043.76,529578056.86,929424281.96,1208013446.83,nama_10r_3gdp,SECOND,0,2015,2025-02-24
2021Q2,PT,LT23,S,2573634285.52,2546609803.28,2442673440.88,2417024114.8,964.9,1014354538.38,102.560229,470635141.11,580139443.92,1113298231.47,557504613.7,nama_10_gdp,BENCHMARK,1,2020,2024-12-01
2022Q1,BE,DE4,C,2590689133.81,2756660955.1,2520281452.72,2681742624.35,969.77,1274476727.41,105.540591,580944478.78,592200728.08,574523719.89,1011846732.05,nama_10r_3gva,FLASH,0,2015,2025-02-25
2023Q4,FI,IT6,H,2624751018.38,2387649948.93,2540294846.52,2310822938.28,977.83,991923137.87,94.637927,523780549.93,407609039.74,981001443.36,1076480261.16,namq_10_gdp,FIRST,1,2020,2024-10-15
2024Q3,LV,SE5,M,2662040072.31,2592535173.8,2601351947.6,2533431593.97,989.95,1019275745.42,115.916351,566951986.91,531833199.97,846688065.94,1330964529.68,nama_10_gdp,SECOND,0,2015,2025-12-19
2025Q2,RO,SK392,R,2679089556.69,2893554567.47,2606101073.64,2814723250.33,992.01,1343218078.42,229.362409,460627088.57,560233174.53,1405412996.84,600727398.1,nama_10r_3gdp,BENCHMARK,1,2020,2024-04-23
2026Q1,BG,IT91,B,2711500611.26,2811649241.84,2555475778.51,2649861668.98,1004.26,1095729211.72,89.206364,461782447.86,516083118.36,1392920721.02,693113301.77,nama_10_gdp,FLASH,0,2015,2025-01-10
2018Q4,FR,EE756,G,2725824692.07,2931448474.04,2600314134.41,2796469972.38,1003.48,1016026923.15,69.196383,687368898.84,500021690.95,755164286.38,1240249271.4,nama_10r_3gva,FIRST,1,2020,2024-01-28
2019Q3,LT,BE74,L,2745962606.83,2964106073.17,2550527087.53,2753144857.53,1011.07,975781443.71,85.775786,522291003.18,552680140.06,1338510526.09,1092970958.48,namq_10_gdp,SECOND,0,2015,2026-02-24
2020Q2,SK,LU843,Q,2784956108.25,2984116374.51,2411272250.19,2583709302.95,1019.58,1397169034.82,155.510786,495770232.22,462517816.13,802842610.82,578320599.91,nama_10_gdp,BENCHMARK,1,2020,2024-06-01
2021Q1,HR,PL47,A,2793450777.06,2630109838.13,2515363266.34,2368282887.82,1022.64,1170251611.99,88.425308,767902373.97,705886039.79,1466834432.66,791732672.18,nama_10r_3gdp,FLASH,0,2015,2024-08-21
2022Q4,DE,AT4,F,2838221537.58,2768696621.1,2653434483.21,2588436100.11,1033.48,1331365165.23,111.184721,688369682.08,448794624.16,1185054710.66,582443985.93,nama_10_gdp,FIRST,1,2020,2024-02-29
2023Q3,LU,EE4,K,2844402785.83,2702748662.34,2769235859.42,2631325124.56,1034.09,1079705843.16,118.854187,585524588.81,556279487.87,1327946741.47,1201104651.36,nama_10r_3gva,SECOND,0,2015,2024-08-16
2024Q2,SI,GR23,P,2880651016.61,2699437948.12,2576759680.41,2414663499.45,1044.79,1175530881.08,143.876558,708410191.8,516042899.73,1477034389.28,1124635900.09,namq_10_gdp,BENCHMARK,1,2020,2025-03-16
2025Q1,CY,FI246,U,2911719676.11,2770871523.02,2650540768.26,2522326580.97,1052.15,1087417721.99,85.42837,570198215.62,589084590.49,1071452765.95,658610369.0,nama_10_gdp,FLASH,0,2015,2025-01-07
2026Q4,GR,IE8,E,2915793604.66,3152330789.3,2855760144.84,3087427250.36,1048.57,1398016914.77,78.31728,716168959.69,668357686.88,1454682058.33,1217414311.47,nama_10r_3gdp,FIRST,1,2020,2025-11-27
2018Q3,MT,BG63,J,2962200372.6,2704168263.4,2678443200.03,2445128683.34,1064.81,1262197282.46,115.075478,720682139.85,461181335.37,827468622.9,999136191.7,nama_10_gdp,SECOND,0,2015,2025-07-15
2019Q2,ES,RO536,O,2975284340.47,3002870663.45,2786770797.21,2812609255.15,1066.82,1466865162.69,100.687776,540067476.52,685494579.48,1202413515.33,718364709.41,nama_10r_3gva,BENCHMARK,1,2020,2024-05-08
2020Q1,CZ,SE83,T,2992778582.95,2675405804.65,2798359587.64,2501604203.84,1069.56,1038039479.64,105.599133,719600193.16,476221921.45,1371943835.15,954595739.05,namq_10_gdp,FLASH,0,2015,2025-09-14
2021Q4,HU,IE2,D,3032630571.0,2981037225.72,2665898474.16,2620544245.46,1078.12,1043312324.04,103.281098,589076901.93,446603810.68,1178359681.41,1445292796.58,nama_10_gdp,FIRST,1,2020,2024-03-05
2022Q3,NL,CZ79,I,3048753995.65,3228028838.17,2717024466.94,2876792731.0,1083.22,1139592516.89,90.231842,748914372.66,546609445.3,1112919286.66,1231241053.25,nama_10r_3gdp,SECOND,0,2015,2025-06-19
2023Q2,SE,FR2,N,3063369998.62,2949643320.34,2886691670.07,2779524120.94,1086.54,1112238760.43,187.231718,499292094.31,642892818.8,867337799.0,1342875649.2,nama_10_gdp,BENCHMARK,1,2020,2025-11-15
2024Q1,DK,IE9,S,3095529900.11,3330007081.41,2894871105.57,3114148980.11,1091.95,1268396339.42,124.45182,623775492.24,749599692.3,739709078.18,1501793971.42,nama_10r_3gva,FLASH,0,2015,2024-11-05
2025Q4,IE,HU62,C,3119429265.19,3043159425.11,2693822002.96,2627958232.41,1097.34,1578258549.16,135.005912,852467604.43,754695859.94,1503648482.59,1207654172.68,namq_10_gdp,FIRST,1,2020,2024-06-30
2026Q3,PL,DE1,H,3156486009.51,3130223199.31,2978453187.58,2953671658.2,1107.97,1317185705.23,168.880217,694214614.15,456017725.3,1561380915.39,1162481962.09,nama_10_gdp,SECOND,0,2015,2025-11-11
2018Q2,AT,PT555,M,3182580661.72,3166363386.27,3032745960.8,3017292188.59,1112.73,1214710414.7,152.000527,647810580.84,673338093.93,825198639.39,834995790.53,nama_10r_3gdp,BENCHMARK,1,2020,2025-11-12
2019Q1,EE,EE821,R,3185831035.09,3190731538.05,2771780097.7,2776043700.02,1111.43,1637037979.06,75.8368,512863175.13,553888391.73,1212798096.64,882711421.4,nama_10_gdp,FLASH,0,2015,2024-06-16
2020Q4,IT,IE127,B,3225800017.75,3349926026.78,2831212923.54,2940155560.71,1121.49,1496504006.4,139.295796,529535626.44,504107530.63,786721132.09,1202599561.29,nama_10r_3gva,FIRST,1,2020,2025-12-26
2021Q3,PT,SI36,G,3235493293.67,3096847707.72,2959011859.62,2832213904.61,1122.96,1283454291.6,79.728399,822204686.99,596742934.65,717249070.19,1017819146.65,namq_10_gdp,SECOND,0,2015,2025-11-09
2022Q2,BE,RO45,L,3275065774.76,2938782119.46,2850087216.33,2557440346.64,1134.84,1358038635.88,126.887299,834370851.21,789129709.64,1433445813.24,937965759.53,nama_10_gdp,BENCHMARK,1,2020,2024-12-22
2023Q1,FI,LT947,Q,3286322922.06,3054899444.51,3155459407.19,2933251362.93,1136.31,1136814428.19,115.120304,649837193.09,844392194.92,1276907483.53,1328717804.8,nama_10r_3gdp,FLASH,0,2015,2024-07-02
2024Q4,LV,NL41,A,3333245757.5,2994782690.86,3148984197.19,2829231341.95,1147.46,1615768070.93,158.932866,849043932.46,538501329.58,1767309413.37,714241048.38,nama_10_gdp,FIRST,1,2020,2024-06-28
2025Q3,RO,DE84,F,3353987060.94,3081965610.65,2910531652.9,2674476168.2,1151.16,1507608700.18,109.008464,890316368.93,653310903.23,969238302.92,1370888229.9,nama_10r_3gva,SECOND,0,2015,2025-11-10
2026Q2,BG,CZ493,K,3384460722.5,3269044805.66,3153350003.17,3045815358.34,1157.15,1373717443.18,162.589876,884930741.09,658729684.87,1051352454.0,1172160546.98,namq_10_gdp,BENCHMARK,1,2020,2024-04-02
2018Q1,FR,SE59,P,3391955998.22,3416671535.27,2973329868.01,2994995079.64,1156.85,1259833056.23,136.992682,645396976.24,560773864.55,1760633479.7,1074096686.1,nama_10_gdp,FLASH,0,2015,2025-09-04
2019Q4,LT,SK23,U,3422576614.28,3082313045.31,3236774618.81,2914982995.76,1166.46,1447056570.45,122.999796,880484598.99,856047716.2,1161942807.05,981421614.94,nama_10r_3gdp,FIRST,1,2020,2025-12-22
2020Q3,SK,BG6,E,3452134310.37,3152007750.11,3015044812.41,2752918560.29,1173.4,1523041541.42,94.22524,763803885.27,854434629.7,1881955908.42,1623712905.87,nama_10_gdp,SECOND,0,2015,2025-07-21
2021Q2,HR,PL9,J,3470974493.95,3304041671.0,3201787230.44,3047800682.34,1174.73,1217100928.4,86.388255,593207365.48,828520176.5,1244303549.07,872413211.2,nama_10r_3gva,BENCHMARK,1,2020,2024-10-21
2022Q1,DE,ES970,O,3490920446.75,3343633191.56,3078369633.83,2948488526.33,1177.92,1320952233.12,209.076597,701322232.05,676213691.06,1215638214.14,1494608274.43,namq_10_gdp,FLASH,0,2015,2026-02-05
2023Q4,LU,HR586,T,3534790312.1,3172896847.11,3272533318.2,2937489845.39,1191.72,1747132646.21,190.607712,582875599.73,506332182.95,1633218462.99,732905399.61,nama_10_gdp,FIRST,1,2020,2024-07-26
2024Q3,SI,SI329,D,3551072591.38,3350672673.48,3174683847.45,2995524912.78,1193.26,1603382664.15,210.276915,624592068.11,501635648.75,1748467504.42,978051679.03,nama_10r_3gdp,SECOND,0,2015,2024-05-08
2025Q2,CY,AT84,I,3562719610.35,3847975545.79,3486314280.79,3765452677.91,1194.59,1823061092.13,103.045472,995279573.51,914319850.56,1118751958.29,1764050836.11,nama_10_gdp,BENCHMARK,1,2020,2025-08-03
2026Q1,GR,PT49,N,3602693813.37,3246868564.78,3354644722.75,3023318400.21,1204.31,1713323234.18,104.997705,871324589.27,553196919.36,890667227.06,1454937799.74,nama_10r_3gva,FLASH,0,2015,2025-04-29
2018Q4,MT,SE52,S,3634214385.33,3390821244.01,3520167010.13,3284411929.19,1211.77,1405403641.07,281.112551,674419616.23,676550866.96,864427251.82,1295637858.7,namq_10_gdp,FIRST,1,2020,2024-05-23
2019Q3,ES,CZ30,C,3646774577.32,3665667907.81,3366299718.89,3383739955.95,1212.27,1757199375.75,228.789039,1020296331.66,541688145.53,1389268381.54,1877352376.83,nama_10_gdp,SECOND,0,2015,2025-04-16
2020Q2,CZ,LU34,H,3672915663.01,3643563330.95,3592664183.33,3563953185.92,1219.54,1488074342.18,114.556591,726006957.56,592326792.95,1332984456.91,1101989765.04,nama_10r_3gdp,BENCHMARK,1,2020,2024-05-20
2021Q1,HU,CZ7,M,3704076663.4,3371171233.38,3334494046.01,3034805007.38,1225.58,1898522683.31,294.010746,948773365.47,630945818.03,1969218941.8,984437578.31,nama_10_gdp,FLASH,0,2015,2025-06-01
2022Q4,NL,IE499,R,3718939246.74,3884019978.35,3199551655.01,3341577187.83,1225.38,1625295524.79,139.041561,991567822.17,822464115.54,1314878072.32,1855213146.65,nama_10r_3gva,FIRST,1,2020,2026-02-15
2023Q3,SE,MT19,B,3751672940.11,3602680181.38,3573471286.83,3431555572.49,1232.19,1615569993.11,198.486252,662093089.08,728815281.03,1521286010.35,1140475359.74,namq_10_gdp,SECOND,0,2015,2024-07-07
2024Q2,DK,CY661,G,3768191630.67,3980581255.58,3649169734.07,3854850831.81,1237.97,1572960614.98,123.56903,810244121.88,648272824.84,1449327623.98,1044849142.53,nama_10_gdp,BENCHMARK,1,2020,2024-10-04
2025Q1,IE,SI459,L,3811696257.9,4143050874.41,3527956422.72,3834645247.96,1249.13,1341252137.45,101.991244,727041404.06,765763236.93,2071762053.54,1967311028.04,nama_10r_3gdp,FLASH,0,2015,2024-02-28
2026Q4,PL,SK163,Q,3815469699.64,3953435379.97,3438059112.42,3562377794.47,1246.79,1302062972.57,232.178994,670423612.45,770786492.61,1006794511.72,1169543488.92,nama_10_gdp,FIRST,1,2020,2025-02-22
2018Q3,AT,DK57,A,3843022137.08,3728241618.76,3391309682.61,3290020574.91,1251.01,1825450451.24,232.680976,973863029.74,814236928.25,1717615248.37,809690366.64,nama_10r_3gva,SECOND,0,2015,2025-04-05
2019Q2,EE,BE6,F,3876071441.39,3598158040.82,3550007298.46,3295472619.4,1259.67,1419135492.78,100.679433,869400618.04,895202403.52,866319249.75,1985137848.7,namq_10_gdp,BENCHMARK,1,2020,2024-08-07
2020Q1,IT,LV607,K,3912256446.81,3562316603.43,3704244468.58,3372910685.43,1267.25,1849562073.23,112.88967,1058402630.35,871836305.36,2013628855.22,1692900242.95,nama_10_gdp,FLASH,0,2015,2025-07-29
2021Q4,PT,RO671,P,3936391749.29,3927579902.6,3770552297.92,3762111692.69,1271.7,1338939103.12,303.493578,689130156.01,1016049533.96,1190782499.05,859833770.71,nama_10r_3gdp,FIRST,1,2020,2025-11-27
2022Q3,BE,MT71,U,3961718065.09,3897355517.77,3429551667.91,3373834759.77,1278.37,1414295003.72,140.690666,718597083.04,577822281.17,2118338666.34,1787064833.39,nama_10_gdp,SECOND,0,2015,2024-09-12
2023Q2,FI,HU42,E,3982893850.43,3568992778.92,3712847160.63,3327009255.87,1280.09,1892492179.95,123.166169,747416221.17,817668233.87,2020321757.98,1852636903.2,nama_10r_3gva,BENCHMARK,1,2020,2025-03-13
2024Q1,LV,LT421,J,3989692229.72,3663635823.07,3555285891.69,3264731213.35,1280.28,1762059533.81,283.068851,648446038.94,988233408.95,1021670986.83,806079036.83,namq_10_gdp,FLASH,0,2015,2025-07-05
2025Q4,RO,IE251,O,4033971930.69,4375908048.42,3565914341.96,3868175965.79,1288.68,1692002690.92,211.691675,966950203.27,704808929.25,1947463423.25,1782755220.4,nama_10_gdp,FIRST,1,2020,2025-11-25
2026Q3,BG,RO1,T,4053759635.71,3663027577.41,3529806631.81,3189577132.63,1290.95,1416163115.02,289.384999,976406596.02,586657125.63,1083614063.63,1025200550.76,nama_10r_3gdp,SECOND,0,2015,2024-01-28
2018Q2,FR,LU74,D,4070070330.15,4235275109.26,3633881817.49,3781381637.96,1294.96,1725670175.19,158.337358,822307620.44,817125245.48,1999522513.87,1833854902.81,nama_10_gdp,BENCHMARK,1,2020,2025-12-05
2019Q1,LT,LU175,I,4092854857.73,4386553924.3,3532448537.01,3785933420.81,1299.91,1496271899.3,191.058238,808978211.31,653767434.41,2070559652.03,1271161642.82,nama_10r_3gva,FLASH,0,2015,2024-03-19
2020Q4,SK,EE80,N,4112063760.39,3731316886.81,3976977123.91,3608738279.76,1301.9,1763323119.99,198.702547,1138150754.58,986059701.52,1236111197.92,1883203912.09,namq_10_gdp,FIRST,1,2020,2025-05-12
2021Q3,HR,HU1,S,4135041813.4,4032517199.65,3636627133.15,3546460259.64,1303.27,1476878386.46,111.281324,762854047.31,592533279.16,1401693586.86,1900431855.49,nama_10_gdp,SECOND,0,2015,2024-12-17
2022Q2,DE,DE717,C,4169374955.53,3893233527.2,3871390499.68,3614984848.1,1312.35,1508568204.7,120.147036,1156079862.23,591829791.42,1846758397.55,835761752.48,nama_10r_3gdp,BENCHMARK,1,2020,2025-04-12
2023Q1,LU,PL11,H,4207900593.39,4133243195.59,3723810090.26,3657741521.13,1323.04,1498237124.48,109.628999,698150126.57,715580611.1,1663335739.42,1796924175.74,nama_10_gdp,FLASH,0,2015,2025-09-07
2024Q4,SI,CY565,M,4221633090.71,3784402842.3,4067376695.42,3646122625.08,1321.49,2008603481.67,143.265993,985108371.91,777820946.54,2032037059.88,2128507478.03,nama_10r_3gva,FIRST,1,2020,2024-04-27
2025Q3,CY,DE5,R,4259056940.46,4503516322.8,4083824645.49,4318226125.53,1328.96,1692705350.21,271.719382,1098266135.92,1032623691.08,1697337105.84,1871031821.41,namq_10_gdp,SECOND,0,2015,2025-10-16
2026Q2,GR,ES859,B,4268708674.39,4055540671.14,3998395445.03,3798726168.39,1329.04,2120083048.0,166.97884,766646097.19,693245603.15,2300810942.67,1604866153.95,nama_10_gdp,BENCHMARK,1,2020,2024-12-15
2018Q1,MT,IT637,G,4297773165.6,4411142593.53,3890297270.76,3992918037.16,1337.73,2086321192.16,150.944722,961294765.69,720263450.99,2079345527.26,1628750916.97,nama_10r_3gdp,FLASH,0,2015,2025-02-04
2019Q4,ES,GR19,L,4326175228.78,4307676877.08,4161811635.74,4144016088.57,1341.84,1553561435.82,163.111472,931035997.49,868815291.44,1498670773.16,1902263452.79,nama_10_gdp,FIRST,1,2020,2024-01-20
2020Q3,CZ,DK1,Q,4349572388.34,3943073391.04,3965798173.35,3595165652.02,1346.4,1562109425.77,110.940071,907100032.42,737639606.78,2318351094.95,2019857667.0,nama_10r_3gva,SECOND,0,2015,2025-08-21
2021Q2,HU,BE37,A,4372365469.58,4113776902.3,4062113683.1,3821873894.18,1350.08,1935421876.96,113.867657,903765408.88,1054532129.47,1953793419.69,998269329.77,namq_10_gdp,BENCHMARK,1,2020,2024-02-07
2022Q1,NL,EE73,F,4388148076.25,4616610298.93,4058444962.22,4269741696.19,1350.74,2152821903.41,219.855254,895106071.69,772180690.55,1780101234.66,1372637419.08,nama_10_gdp,FLASH,0,2015,2024-04-25
2023Q4,SE,EE42,K,4434921592.01,4693993086.97,4011178517.85,4245496530.84,1364.06,1940461146.14,167.216436,921815271.23,914906529.69,1083452158.85,1393474585.26,nama_10r_3gdp,FIRST,1,2020,2025-03-07
2024Q3,DK,IE58,P,4458299344.0,4563087705.29,4083744391.52,4179729171.75,1366.83,2246740285.56,121.247894,845073233.07,1120389003.77,2062095664.91,1243752518.41,nama_10_gdp,SECOND,0,2015,2025-09-26
2025Q2,IE,SE2,U,4481055683.22,4388040723.15,3936664772.13,3854949939.18,1371.03,2020997753.86,292.331693,995999032.1,766701796.36,1553826572.42,2041761575.8,nama_10r_3gva,BENCHMARK,1,2020,2024-10-01
2026Q1,PL,BE22,E,4499705570.81,4692510824.73,4050977008.6,4224554954.64,1370.19,1733171554.73,235.097026,1029652026.37,865136925.99,2179246351.93,1701669568.28,namq_10_gdp,FLASH,0,2015,2026-01-11
2018Q4,AT,IE210,J,4512366595.41,4186215549.13,4244327548.32,3937550197.37,1371.99,1936776984.35,113.073244,962897056.4,1158756114.65,1727979502.13,2040947091.95,nama_10_gdp,FIRST,1,2020,2025-08-19
2019Q3,EE,HR66,O,4552280096.12,4405526788.78,4341034134.0,4201090830.21,1382.01,1765544407.71,317.985645,1114249568.86,1170592998.51,2385531397.9,1690760934.47,nama_10r_3gdp,SECOND,0,2015,2024-07-20
2020Q2,IT,CY362,T,4587627132.92,4498925618.16,4300179830.71,4217036093.51,1388.29,2278525212.89,365.662054,1036911451.46,701291937.11,1445563688.46,2347285123.61,nama_10_gdp,BENCHMARK,1,2020,2024-12-10
2021Q1,PT,DK860,D,4586563534.38,4507785609.76,4444050126.31,4367719984.32,1382.91,2335607672.71,148.182303,1037779778.11,815705264.96,1065508312.95,2065102881.11,nama_10r_3gva,FLASH,0,2015,2025-02-01
2022Q4,BE,GR4,I,4617268632.43,4703805012.74,4057022782.46,4133059091.89,1391.36,1906377615.99,114.831581,1252771982.8,760360432.85,1177028295.88,2338672030.78,namq_10_gdp,FIRST,1,2020,2025-09-19
2023Q3,FI,CY85,N,4647443390.73,4853184401.79,4018594047.47,4196496075.08,1396.76,2070646001.81,241.688152,838757250.64,1146749300.56,1202678373.71,1471191652.49,nama_10_gdp,SECOND,0,2015,2024-10-24
2024Q2,LV,SI3,S,4676457984.08,4590375169.03,4026455157.97,3952337397.08,1402.11,2205582344.68,205.083329,904824029.07,703415710.7,1593210926.8,981330618.89,nama_10r_3gdp,BENCHMARK,1,2020,2025-07-18
2025Q1,RO,NL12,C,4689191268.98,4600868923.84,4072005092.79,3995307637.17,1403.32,1756334375.19,167.457953,1196555869.34,791606769.26,1909261076.89,1641844571.84,nama_10_gdp,FLASH,0,2015,2024-12-21
2026Q4,BG,PT428,H,4721648076.08,5027292629.8,4437806839.91,4725077612.57,1407.27,2072748273.1,125.896253,923942465.71,688152994.14,1199299925.07,2045108623.76,nama_10r_3gva,FIRST,1,2020,2026-01-21
2018Q3,FR,PL3,M,4748837659.96,4952289048.27,4363440714.94,4550380790.56,1411.92,2417400547.27,119.539731,845759622.96,943145155.84,1707381843.59,2032546113.07,namq_10_gdp,SECOND,0,2015,2025-07-20
2019Q2,LT,LU703,R,4775048417.84,4497883483.88,4320209285.08,4069445226.49,1419.84,1936742761.69,115.407795,870510540.51,999713613.6,2528993990.61,1406176056.78,nama_10_gdp,BENCHMARK,1,2020,2024-01-24
2020Q1,SK,EE841,B,4803093718.17,4905485846.0,4692265797.53,4792295300.92,1422.47,2265589159.22,135.70934,1320854631.27,869786559.58,1317881219.21,1000743697.14,nama_10r_3gdp,FLASH,0,2015,2025-06-25
2021Q4,HR,NL4,G,4817568299.47,5011649858.22,4489345395.37,4670204097.93,1424.7,2075826089.97,124.056065,864416275.75,1179561193.8,1078706794.62,2408463207.32,nama_10_gdp,FIRST,1,2020,2025-06-29
2022Q3,DE,DE89,L,4846900180.39,4817642773.0,4299082428.38,4273131820.5,1430.83,2021455714.03,113.248997,809053091.1,796346745.31,2376329355.26,1768629876.27,nama_10r_3gva,SECOND,0,2015,2024-05-27
2023Q2,LU,BE65,Q,4874273954.99,4568794877.83,4540058802.56,4255525560.06,1433.15,2142678540.88,240.166244,1152629122.62,1261757847.3,1272995315.29,995161450.89,namq_10_gdp,BENCHMARK,1,2020,2025-10-20
2024Q1,SI,BG475,A,4890011244.99,5257565154.31,4477420893.89,4813962768.9,1434.87,1697757991.32,124.752907,1018093778.46,1037573069.83,1353367357.8,1318183365.84,nama_10_gdp,FLASH,0,2015,2024-06-25
2025Q4,CY,RO518,F,4911426092.24,5251632902.6,4642817796.45,4964418529.92,1437.88,2436499467.32,233.425219,1363166587.28,729078567.95,1267101698.99,1755739019.5,nama_10r_3gdp,FIRST,1,2020,2024-10-25
2026Q3,GR,CY39,K,4958633117.3,4458740976.39,4616366368.89,4150978990.4,1447.27,2245582539.94,141.090718,906301505.53,963425775.51,1571577609.62,1778705845.64,nama_10_gdp,SECOND,0,2015,2024-01-02
2018Q2,MT,CY2,P,4985793561.74,5310930856.22,4458131842.14,4748858866.36,1453.26,1903972759.99,199.528425,1220430917.43,766494218.49,2439837423.07,1118186437.9,nama_10r_3gva,BENCHMARK,1,2020,2026-02-01
2019Q1,ES,FR137,U,4990697319.81,5097714648.86,4527186792.93,4624264897.98,1450.08,2372027226.31,132.848402,1388072345.55,748801927.8,2262092726.38,1749412061.94,namq_10_gdp,FLASH,0,2015,2026-02-08
2020Q4,CZ,AT323,E,5031963401.86,4659950487.39,4391680074.95,4067003289.05,1459.81,2484126526.74,147.063516,1051882606.57,1188619712.2,1318168824.3,1462265381.93,nama_10_gdp,FIRST,1,2020,2024-04-24
2021Q3,HU,LU751,J,5052039998.46,5346219748.31,4493961899.44,4755644821.14,1463.08,2097751679.75,261.332485,867832791.85,1232022809.06,1311098244.0,2430997534.27,nama_10r_3gdp,SECOND,0,2015,2024-05-02
2022Q2,NL,SI34,O,5088144693.29,5197829809.08,4645151170.53,4745286676.63,1467.64,2207492717.61,156.903836,1072686856.37,1293233753.13,1159391583.93,1540459045.11,nama_10_gdp,BENCHMARK,1,2020,2024-06-21
2023Q1,SE,CY655,T,5106794415.55,5331983702.87,4704581073.9,4912034355.34,1472.67,2619811781.45,150.800698,924125568.47,902332821.37,2651803457.12,2318371647.79,nama_10r_3gva,FLASH,0,2015,2024-04-14
