care_quality_reporting_period,care_quality_measure_id,care_quality_numerator_count,care_quality_denominator_count,care_quality_risk_adjustment_model,care_quality_star_rating_value,care_quality_hospital_acquired_infection_rate,care_quality_surgical_complication_rate,care_quality_mortality_30day_rate,care_quality_patient_experience_score,care_quality_timely_effective_care_score,care_quality_medication_error_rate,care_quality_falls_with_injury_rate,care_quality_pressure_injury_rate,care_quality_sepsis_bundle_compliance,care_quality_stroke_bundle_compliance,care_quality_readmission_observed_expected,care_quality_equity_stratification_applied,care_quality_public_reporting_flag,care_quality_data_validation_status
2108-02,MEAS001154,73034,112860,CMS_READM,1.7,0.46,2.896,9.46,72.58,82.48,8.505,3.273,3.134,86.95,81.46,1.312,0,0,PASS
2108-03,MEAS001155,107582,118478,CUSTOM_XGB,3.0,1.133,4.836,6.74,64.81,79.99,6.375,3.335,2.918,81.14,80.96,1.308,0,1,WARN
2108-04,MEAS001156,140308,179760,APR_DRG,3.8,2.744,5.602,10.19,77.77,91.4,5.884,3.819,1.02,50.24,91.85,1.102,0,1,PASS
2108-05,MEAS001157,108940,192610,APR_DRG,1.5,1.832,4.986,16.8,71.09,70.79,4.842,0.781,1.169,53.74,45.7,1.16,1,0,PASS
2108-06,MEAS001158,4285,20101,HCC,2.5,3.131,7.336,11.02,85.74,81.59,5.402,2.318,3.945,63.96,74.08,0.747,0,1,PASS
2108-07,MEAS001159,97668,175465,HCC,4.1,3.179,6.276,16.77,93.05,93.19,5.842,0.735,3.954,97.8,59.79,0.693,0,1,PASS
2108-08,MEAS001160,37191,42559,CUSTOM_XGB,1.2,2.407,6.71,15.93,73.57,65.97,6.354,5.207,0.271,52.88,54.05,1.109,1,0,PASS
2108-09,MEAS001161,47263,141460,CUSTOM_XGB,3.8,2.235,2.463,2.27,71.56,94.19,0.388,5.859,2.421,50.6,91.01,0.894,1,1,PASS
2108-10,MEAS001162,44774,199514,CUSTOM_XGB,3.7,2.602,1.447,14.0,85.82,56.69,0.351,2.266,4.497,85.69,52.01,1.039,1,1,PASS
2108-11,MEAS001163,80666,202015,HCC,4.4,1.556,7.353,5.48,79.66,54.42,6.89,6.473,5.137,90.27,71.86,1.049,1,1,WARN
2108-12,MEAS001164,65615,81924,HCC,3.9,0.615,2.231,11.37,63.1,95.67,5.279,5.304,2.584,86.5,79.94,1.133,0,1,PASS
2109-01,MEAS001165,78897,173594,CUSTOM_XGB,1.4,3.163,3.367,9.41,86.22,89.95,4.616,5.078,1.923,87.54,77.58,0.645,0,1,PASS
2109-02,MEAS001166,163855,202045,CUSTOM_GLM,3.9,2.188,2.562,3.84,86.95,93.62,6.601,3.615,4.523,91.5,52.68,1.272,0,1,PASS
2109-03,MEAS001167,98026,128761,CMS_READM,2.3,3.103,6.5,9.5,76.92,70.45,3.134,5.624,3.618,46.52,90.53,0.932,1,1,PASS
2109-04,MEAS001168,40711,63176,APR_DRG,1.6,0.314,3.217,3.53,52.65,87.83,8.702,4.981,0.961,43.95,58.12,0.749,1,0,PASS
2109-05,MEAS001169,120390,227959,APR_DRG,4.3,0.88,3.99,7.26,90.14,46.28,7.101,4.057,4.466,40.54,43.84,1.122,0,1,PASS
2109-06,MEAS001170,20652,95167,CUSTOM_GLM,1.5,2.514,5.411,11.57,70.98,53.64,8.22,3.506,2.709,82.12,78.21,1.035,1,1,PASS
2109-07,MEAS001171,35385,43227,CUSTOM_GLM,3.1,1.542,0.757,7.67,83.19,94.95,5.749,4.634,5.104,89.91,56.25,1.264,1,1,PASS
2109-08,MEAS001172,99043,143939,APR_DRG,1.3,2.709,5.344,14.32,80.54,49.35,3.483,1.647,0.326,65.44,47.84,1.123,1,1,PASS
2109-09,MEAS001173,52168,79064,CMS_READM,2.9,0.631,1.293,4.18,87.33,67.53,3.063,6.047,4.768,42.06,48.86,0.999,0,0,PASS
2109-10,MEAS001174,136944,152675,CUSTOM_GLM,2.1,1.46,3.567,12.29,65.46,74.2,1.225,5.593,1.944,71.09,77.27,0.766,0,1,PASS
2109-11,MEAS001175,114196,129644,CMS_READM,1.2,1.079,5.773,13.56,85.82,81.71,6.505,4.0,1.233,50.36,92.42,1.389,0,0,PASS
2109-12,MEAS001176,7465,12559,CMS_READM,2.4,0.42,0.588,14.59,53.24,55.85,5.886,1.686,3.237,87.14,36.87,0.885,1,1,PASS
2110-01,MEAS001177,52399,132730,HCC,3.3,1.45,2.063,11.34,51.42,44.38,2.151,5.715,3.652,73.5,34.71,0.827,0,1,PASS
2110-02,MEAS001178,27173,103755,CMS_READM,4.9,2.547,5.778,14.32,78.26,41.07,2.355,4.843,1.97,82.32,84.11,1.287,1,1,PASS
2110-03,MEAS001179,86413,149060,APR_DRG,4.3,3.157,3.263,14.93,93.08,53.98,7.885,1.018,1.93,40.08,38.61,1.016,0,1,PASS
2110-04,MEAS001180,104784,223350,CUSTOM_XGB,1.4,0.615,2.079,10.14,93.6,63.54,0.472,3.827,5.044,70.15,44.13,0.681,1,1,PASS
2110-05,MEAS001181,103069,199303,CUSTOM_GLM,3.7,1.536,7.494,3.87,76.39,83.59,3.866,1.875,1.867,65.67,32.68,0.886,1,1,PASS
2110-06,MEAS001182,112520,189377,APR_DRG,2.8,0.761,5.59,14.67,51.01,81.41,6.16,5.014,1.662,52.15,57.61,1.342,1,1,FAIL
2110-07,MEAS001183,14720,24018,HCC,1.6,2.224,1.102,8.73,67.86,68.5,3.049,4.214,4.265,65.16,55.15,0.961,1,0,PASS
2110-08,MEAS001184,111583,146264,CUSTOM_XGB,2.0,2.936,4.896,10.38,86.94,96.69,7.566,0.113,2.682,87.52,36.8,1.304,0,0,PASS
2110-09,MEAS001185,110725,161559,HCC,1.7,2.125,2.002,6.49,59.29,56.27,6.801,5.834,1.131,92.7,69.68,1.185,1,0,PASS
2110-10,MEAS001186,11481,23122,CUSTOM_XGB,1.7,2.392,2.353,4.77,48.31,48.3,2.977,5.149,1.208,51.69,72.64,0.623,1,1,WARN
2110-11,MEAS001187,192540,246004,APR_DRG,2.0,1.236,5.812,15.66,94.58,83.89,3.206,5.578,3.205,70.44,53.26,1.106,0,1,PASS
2110-12,MEAS001188,51029,81099,APR_DRG,2.4,2.29,5.98,3.64,78.28,63.36,6.811,6.031,4.096,42.08,64.36,1.3,1,1,PASS
2111-01,MEAS001189,64188,213856,HCC,2.7,0.435,4.862,2.63,68.7,73.14,4.254,6.289,2.641,86.68,57.97,1.19,1,1,PASS
2111-02,MEAS001190,97581,121015,CMS_READM,1.3,2.176,5.908,9.35,73.85,85.25,5.43,4.84,4.445,64.71,31.25,0.991,0,1,PASS
2111-03,MEAS001191,98389,112343,CUSTOM_XGB,3.7,2.932,2.794,14.27,72.25,53.19,7.492,4.452,0.655,78.14,82.76,0.974,0,1,PASS
2111-04,MEAS001192,23156,91219,CUSTOM_XGB,4.5,2.049,1.882,12.98,92.24,90.34,0.526,6.035,3.801,67.28,32.24,1.018,1,0,WARN
2111-05,MEAS001193,35499,76000,APR_DRG,4.4,0.296,2.033,2.17,87.03,87.22,3.068,0.495,0.417,43.77,33.2,0.811,0,1,PASS
2111-06,MEAS001194,40465,71222,CMS_READM,3.7,2.135,6.33,4.72,60.31,59.49,2.566,5.902,2.364,89.14,59.27,0.817,1,1,WARN
2111-07,MEAS001195,119117,192846,CMS_READM,2.9,2.926,2.907,7.51,65.06,45.6,7.228,3.802,3.807,48.51,43.52,1.209,0,1,PASS
2111-08,MEAS001196,77906,185828,CUSTOM_GLM,3.8,0.733,0.987,10.77,77.86,50.7,3.035,3.274,1.4,58.04,66.89,0.789,0,1,PASS
2111-09,MEAS001197,6828,8482,CUSTOM_GLM,1.5,2.892,0.96,10.35,62.73,93.69,6.115,2.86,3.71,86.24,76.2,1.018,0,1,PASS
2111-10,MEAS001198,70541,118832,HCC,1.7,2.134,5.36,6.41,54.59,77.28,4.614,5.193,3.12,91.08,34.54,0.866,0,1,PASS
2111-11,MEAS001199,54174,239157,CUSTOM_XGB,4.9,1.787,1.372,10.03,73.15,67.73,3.778,2.479,2.506,74.75,67.97,1.145,0,0,PASS
2111-12,MEAS001200,34314,45856,CUSTOM_GLM,4.8,3.333,3.823,8.43,67.49,40.04,5.891,0.854,4.015,36.99,52.2,1.117,0,0,WARN
2112-01,MEAS001201,98029,227611,CMS_READM,1.7,3.204,7.066,7.76,61.91,61.55,4.232,3.068,3.454,49.79,94.24,0.951,0,1,PASS
2112-02,MEAS001202,141194,240858,CUSTOM_XGB,4.3,1.37,5.523,14.9,59.87,63.28,3.821,4.933,1.835,86.85,49.39,0.624,0,1,PASS
2112-03,MEAS001203,104162,139894,CUSTOM_GLM,3.4,1.145,0.847,16.74,58.54,60.63,0.724,2.339,1.926,97.45,55.94,0.704,1,1,PASS
2112-04,MEAS001204,47499,154508,CUSTOM_GLM,2.7,2.388,1.935,10.7,52.87,52.46,5.241,2.935,0.879,90.22,77.62,1.2,1,1,WARN
2112-05,MEAS001205,98683,131349,CMS_READM,4.1,0.366,5.88,14.84,72.68,54.52,8.844,5.101,0.894,83.59,65.87,0.873,1,0,PASS
2112-06,MEAS001206,104601,151754,APR_DRG,4.6,0.738,2.103,2.63,54.04,69.93,5.376,0.237,4.189,71.49,84.01,0.906,0,1,PASS
2112-07,MEAS001207,3823,7820,CMS_READM,3.6,2.879,1.317,16.73,59.39,57.15,3.575,2.199,2.741,89.86,95.08,1.314,1,0,WARN
2112-08,MEAS001208,96858,143711,CMS_READM,2.4,1.444,7.042,13.67,80.07,97.67,1.169,0.505,0.339,96.2,67.17,0.821,1,0,WARN
2112-09,MEAS001209,10705,13889,CUSTOM_XGB,4.7,1.017,7.257,9.58,84.23,59.14,0.618,3.487,3.506,58.71,80.82,1.244,1,0,PASS
2112-10,MEAS001210,104358,180213,HCC,4.8,2.838,4.023,15.3,92.91,62.12,8.113,4.919,2.049,96.52,60.08,0.679,0,1,PASS
2112-11,MEAS001211,72948,88013,CUSTOM_GLM,2.4,0.554,3.805,6.92,78.22,74.22,5.004,0.206,1.993,86.78,41.99,1.297,0,1,PASS
2112-12,MEAS001212,1327,4564,CUSTOM_GLM,1.7,2.961,1.683,11.9,86.7,66.08,3.609,0.166,0.917,78.01,78.4,1.217,0,1,PASS
2113-01,MEAS001213,138213,212759,HCC,1.5,2.868,3.079,4.75,79.5,61.14,1.414,4.926,2.685,72.0,64.72,0.721,1,0,PASS
2113-02,MEAS001214,51179,238882,CUSTOM_GLM,3.7,2.888,2.338,11.11,58.1,96.04,3.772,1.28,4.088,92.84,30.25,1.214,0,1,PASS
2113-03,MEAS001215,31785,46213,CUSTOM_GLM,3.4,0.182,2.166,16.48,52.64,77.89,7.088,2.307,0.838,92.03,95.01,1.224,0,1,PASS
2113-04,MEAS001216,29560,128602,CUSTOM_XGB,2.9,1.89,7.111,3.6,84.71,57.15,7.457,6.008,2.989,69.79,58.04,0.658,1,1,PASS
2113-05,MEAS001217,142781,195990,CMS_READM,3.9,3.017,0.496,14.74,74.71,44.67,7.278,0.828,1.802,35.93,97.87,1.378,1,1,PASS
2113-06,MEAS001218,45379,179981,APR_DRG,1.4,1.91,2.83,7.08,79.8,75.45,4.913,1.738,0.525,37.0,70.79,1.366,0,1,PASS
2113-07,MEAS001219,129559,246533,CUSTOM_XGB,4.5,2.433,0.928,9.94,74.95,91.79,7.054,1.548,2.453,46.92,39.4,0.778,0,1,PASS
2113-08,MEAS001220,13355,14334,APR_DRG,3.0,2.61,3.219,12.55,73.19,90.2,4.297,0.26,2.694,76.67,61.63,1.251,0,1,PASS
2113-09,MEAS001221,79256,126136,HCC,5.0,1.175,4.567,12.65,45.18,89.07,4.48,1.942,0.495,74.48,35.95,0.615,0,1,PASS
2113-10,MEAS001222,56464,161755,APR_DRG,3.3,3.303,0.989,16.78,55.28,74.61,6.67,3.256,0.169,60.59,53.92,1.196,1,1,PASS
2113-11,MEAS001223,54469,71459,CMS_READM,1.3,0.333,4.058,5.44,86.35,50.49,7.627,5.232,0.446,81.19,97.75,1.313,0,1,PASS
2113-12,MEAS001224,60233,208009,APR_DRG,4.0,1.186,4.597,3.38,64.43,88.3,8.556,0.668,1.747,56.63,73.49,1.087,0,1,WARN
2114-01,MEAS001225,161638,175175,HCC,1.7,2.173,3.628,3.22,49.57,67.5,5.16,6.096,3.708,81.1,89.78,0.751,0,1,PASS
2114-02,MEAS001226,66252,100417,APR_DRG,3.9,0.828,6.502,13.06,91.52,67.59,5.837,0.778,5.04,97.37,86.74,1.114,1,1,PASS
2114-03,MEAS001227,83560,246728,CUSTOM_XGB,2.6,3.192,6.624,5.44,70.9,56.54,8.726,3.447,0.342,57.56,73.25,0.853,0,1,PASS
2114-04,MEAS001228,55963,237537,CMS_READM,2.3,0.715,4.61,8.3,55.87,77.89,1.854,4.866,0.801,64.86,30.33,0.871,0,1,PASS
2114-05,MEAS001229,86114,224190,CUSTOM_GLM,4.1,0.649,2.306,6.64,79.56,58.69,5.517,1.101,1.296,82.85,42.39,1.283,0,0,PASS
2114-06,MEAS001230,89247,121173,APR_DRG,3.7,2.792,2.89,8.49,83.12,55.43,5.064,0.258,4.786,87.64,76.21,1.118,1,0,PASS
2114-07,MEAS001231,86233,183940,CUSTOM_GLM,1.5,0.789,1.601,8.61,60.55,61.64,0.808,6.297,0.439,57.32,64.72,1.385,1,0,PASS
2114-08,MEAS001232,61412,121537,CUSTOM_XGB,3.5,0.788,3.453,12.54,68.11,89.56,5.85,4.529,4.572,37.31,58.13,0.969,0,0,PASS
2114-09,MEAS001233,10579,27735,APR_DRG,4.4,0.41,4.723,5.07,61.15,48.07,2.336,1.233,2.169,62.3,78.71,1.124,0,1,PASS
2114-10,MEAS001234,106305,113928,HCC,3.1,2.801,3.651,4.71,81.81,59.34,6.413,3.802,3.634,66.42,89.03,1.047,1,1,FAIL
2114-11,MEAS001235,70103,134613,APR_DRG,2.0,1.265,2.976,8.24,58.38,80.22,5.539,1.588,3.763,68.13,46.75,0.816,1,0,PASS
2114-12,MEAS001236,22749,25057,CUSTOM_XGB,2.4,1.673,6.152,9.06,56.98,68.08,1.358,4.54,4.395,94.25,33.54,1.325,0,1,PASS
2115-01,MEAS001237,104180,158153,HCC,2.5,1.379,6.382,4.68,87.47,59.88,3.167,3.333,3.648,39.76,43.3,1.133,1,0,WARN
2115-02,MEAS001238,55941,147226,CUSTOM_GLM,1.3,0.899,5.898,17.13,91.23,66.83,2.214,1.053,4.191,74.44,44.67,1.113,0,1,WARN
2115-03,MEAS001239,87622,141553,CUSTOM_GLM,2.6,1.346,2.453,13.15,92.35,82.9,4.657,5.089,0.005,71.63,30.71,1.079,0,1,WARN
2115-04,MEAS001240,62977,182266,CUSTOM_XGB,2.1,1.096,3.378,3.73,73.69,40.63,3.357,4.798,2.153,62.13,59.71,0.695,1,1,PASS
2115-05,MEAS001241,80977,88252,CUSTOM_XGB,4.8,2.881,3.366,13.88,83.29,44.28,8.154,4.179,1.438,82.11,42.41,1.31,0,1,PASS
2115-06,MEAS001242,83836,222077,APR_DRG,2.3,2.932,2.677,11.11,51.44,73.89,5.068,0.337,3.799,72.74,38.58,1.163,1,1,PASS
2115-07,MEAS001243,131184,162416,CMS_READM,1.3,3.323,1.497,3.34,86.39,78.29,4.248,4.552,4.235,69.3,48.99,1.263,0,1,PASS
2115-08,MEAS001244,103184,165330,CUSTOM_XGB,2.7,3.118,1.636,7.17,50.0,93.85,6.911,3.756,1.006,51.55,84.47,0.747,1,1,PASS
2115-09,MEAS001245,137678,158983,APR_DRG,2.3,2.461,0.845,2.88,91.73,63.93,4.587,6.208,3.585,48.3,36.19,0.682,1,0,PASS
2115-10,MEAS001246,80772,217663,CMS_READM,3.1,2.364,7.076,9.04,88.48,59.11,5.047,1.29,0.959,71.62,78.24,1.297,1,1,PASS
2115-11,MEAS001247,37454,122053,CUSTOM_XGB,2.8,0.439,2.294,14.57,60.09,61.19,2.567,2.135,4.897,55.8,42.07,1.1,1,1,PASS
2115-12,MEAS001248,124476,168204,CUSTOM_GLM,4.7,0.315,7.499,11.0,88.9,73.03,7.807,6.094,1.28,66.84,54.36,0.898,1,1,PASS
2116-01,MEAS001249,130681,208867,HCC,1.7,2.601,5.789,4.8,68.51,42.58,3.981,2.82,5.168,71.6,96.74,1.05,1,1,WARN
2116-02,MEAS001250,79329,162093,CMS_READM,3.8,3.225,1.503,4.04,77.33,54.52,0.566,4.74,0.842,56.38,44.37,0.921,0,1,PASS
2116-03,MEAS001251,135797,163802,HCC,3.1,3.379,4.053,8.63,93.2,58.83,2.558,4.478,2.859,77.43,84.89,0.933,0,1,PASS
2116-04,MEAS001252,103258,196251,CUSTOM_GLM,4.3,3.136,3.398,8.21,49.58,91.91,1.572,3.462,2.753,70.43,65.65,0.72,1,0,PASS
2116-05,MEAS001253,40642,79868,CUSTOM_GLM,3.5,1.784,7.462,16.55,51.07,78.88,0.638,3.963,4.136,44.81,79.5,0.65,1,1,PASS
2116-06,MEAS001254,74665,119522,CUSTOM_XGB,2.5,3.365,1.265,15.46,78.09,44.95,1.217,6.182,2.447,96.34,78.93,0.787,1,0,WARN
2116-07,MEAS001255,75496,97985,CUSTOM_XGB,1.3,3.209,0.857,7.08,85.94,87.99,1.736,6.348,3.404,45.95,70.98,1.083,1,0,PASS
2116-08,MEAS001256,62842,82135,APR_DRG,1.3,2.278,7.117,5.15,64.46,65.06,8.94,3.697,1.399,61.86,51.73,1.222,0,1,PASS
2116-09,MEAS001257,116345,156123,HCC,3.2,0.664,4.385,3.67,83.81,74.19,1.202,5.107,4.052,69.22,40.04,1.088,1,1,PASS
2116-10,MEAS001258,52427,72437,CUSTOM_GLM,4.7,3.284,5.378,4.35,71.56,76.38,2.3,2.072,3.576,90.5,61.47,0.816,1,0,WARN
2116-11,MEAS001259,67080,240751,CMS_READM,1.3,0.653,5.072,12.45,54.29,88.47,8.693,4.802,1.075,78.44,37.11,0.81,0,1,PASS
2116-12,MEAS001260,28779,51392,APR_DRG,2.9,1.822,0.484,17.81,47.39,66.5,2.131,6.069,4.222,90.37,69.03,1.386,1,0,PASS
2117-01,MEAS001261,106,375,CMS_READM,2.9,3.232,3.537,15.5,68.01,55.84,4.217,3.394,4.41,74.41,53.2,1.034,0,1,FAIL
2117-02,MEAS001262,79513,116682,CUSTOM_XGB,3.2,2.276,3.426,14.29,48.06,81.22,4.878,0.945,0.145,64.99,67.3,0.728,1,0,PASS
2117-03,MEAS001263,83927,131118,CUSTOM_GLM,1.5,0.743,0.804,6.65,52.76,49.54,7.73,3.188,0.782,47.87,69.45,0.615,0,1,PASS
2117-04,MEAS001264,83252,93336,CUSTOM_GLM,1.6,1.136,5.272,8.07,73.65,42.9,2.756,4.432,1.342,55.73,70.02,1.288,0,1,PASS
2117-05,MEAS001265,72906,135584,CUSTOM_XGB,3.4,0.943,6.231,14.29,92.34,60.01,5.5,4.64,2.504,60.94,97.39,0.866,0,1,WARN
2117-06,MEAS001266,152384,199296,CUSTOM_GLM,2.2,0.694,7.171,7.12,46.73,41.95,0.105,6.212,0.019,57.5,85.27,0.879,0,1,PASS
2117-07,MEAS001267,32211,132401,APR_DRG,2.7,2.463,0.212,7.92,63.67,64.67,6.955,0.741,0.33,79.99,33.53,0.879,0,1,PASS
2117-08,MEAS001268,131499,157504,CUSTOM_XGB,4.5,1.828,0.651,3.56,73.76,40.87,7.708,1.076,4.244,77.1,79.49,1.093,0,1,PASS
2117-09,MEAS001269,2540,6215,HCC,4.3,2.384,7.205,15.86,72.42,51.24,7.583,5.858,0.916,88.26,75.95,1.346,0,1,WARN
2117-10,MEAS001270,167628,229951,CUSTOM_GLM,4.0,2.357,3.441,14.2,87.12,56.53,0.787,3.584,1.742,44.15,89.66,1.389,1,1,PASS
2117-11,MEAS001271,55886,60154,APR_DRG,4.3,0.223,5.918,11.76,90.53,52.85,7.863,5.564,1.704,64.98,56.85,0.677,0,0,PASS
2117-12,MEAS001272,58999,84552,CUSTOM_XGB,4.4,2.154,7.27,7.04,73.06,63.14,3.504,5.784,0.12,79.56,74.47,0.65,1,1,PASS
2118-01,MEAS001273,13931,27627,CUSTOM_XGB,4.3,3.122,7.026,15.76,60.83,64.66,7.824,1.196,0.309,46.9,51.92,1.273,0,0,PASS
2118-02,MEAS001274,9296,12533,CUSTOM_GLM,4.3,0.632,4.247,5.3,81.54,40.76,6.541,3.954,3.049,92.04,72.84,0.606,0,1,PASS
2118-03,MEAS001275,144085,178322,CMS_READM,1.3,0.213,5.515,4.74,65.93,73.97,6.548,6.458,3.839,69.22,53.75,1.194,1,0,PASS
2118-04,MEAS001276,55973,70457,APR_DRG,1.3,0.95,2.999,14.15,63.45,43.94,0.59,2.678,0.582,92.9,42.43,1.033,1,1,WARN
2118-05,MEAS001277,50611,202712,CMS_READM,3.2,2.056,1.695,4.39,91.65,44.74,1.224,4.799,4.182,79.11,84.69,0.715,0,1,PASS
2118-06,MEAS001278,101819,112836,HCC,1.1,0.389,4.008,16.22,68.28,46.08,6.141,2.87,0.397,88.47,45.85,1.278,1,1,PASS
2118-07,MEAS001279,137516,162627,CUSTOM_GLM,1.1,2.142,3.292,11.53,57.04,92.6,3.088,5.333,3.743,79.56,36.69,1.386,0,1,PASS
2118-08,MEAS001280,221490,247350,CUSTOM_GLM,2.9,2.103,1.216,4.95,51.16,91.8,4.244,5.703,3.728,78.27,55.76,0.96,1,1,PASS
2118-09,MEAS001281,44370,50532,CMS_READM,4.5,2.832,0.79,4.83,70.43,62.34,1.388,3.647,0.79,88.01,39.46,0.741,1,1,PASS
2118-10,MEAS001282,16932,50274,APR_DRG,3.6,0.179,7.094,3.37,67.01,81.54,4.779,3.641,1.342,36.37,57.81,0.994,1,0,PASS
2118-11,MEAS001283,110940,151228,HCC,3.4,0.586,6.758,14.33,90.6,76.54,8.483,1.596,1.567,39.44,61.77,0.86,0,1,PASS
2118-12,MEAS001284,27484,134470,CMS_READM,1.1,2.875,4.53,12.7,62.8,54.34,7.333,1.012,2.577,83.57,36.9,0.642,1,1,PASS
2119-01,MEAS001285,44691,133991,CUSTOM_GLM,3.0,0.948,4.785,3.9,90.43,87.87,7.047,4.078,0.983,85.04,48.54,0.76,1,1,PASS
2119-02,MEAS001286,39772,61388,APR_DRG,1.1,2.217,4.192,2.49,73.45,80.17,5.371,1.892,1.746,62.27,61.52,0.615,1,1,PASS
2119-03,MEAS001287,40897,86367,APR_DRG,1.1,3.449,3.823,3.06,48.82,73.02,3.977,5.153,3.579,36.2,44.24,1.324,0,1,PASS
2119-04,MEAS001288,89900,100300,CUSTOM_GLM,1.9,2.641,5.238,7.18,56.82,91.95,0.584,1.03,3.934,73.58,86.01,0.899,0,1,PASS
2119-05,MEAS001289,33898,153015,CMS_READM,1.0,2.205,5.788,3.68,69.52,65.61,1.324,2.281,3.035,54.43,46.77,0.668,1,1,PASS
2119-06,MEAS001290,80254,166726,CUSTOM_XGB,3.7,3.465,2.098,3.98,73.62,52.42,0.823,1.374,4.528,52.43,41.19,1.312,0,1,PASS
2119-07,MEAS001291,35953,173421,CMS_READM,1.9,1.904,1.024,6.17,71.0,62.45,8.389,2.347,2.063,94.79,55.43,1.059,1,0,WARN
2119-08,MEAS001292,158158,226797,APR_DRG,2.6,1.283,5.082,12.31,81.81,48.83,2.854,4.429,1.011,60.17,48.79,0.867,1,1,PASS
2119-09,MEAS001293,106620,177657,CMS_READM,4.3,1.967,3.096,8.81,90.5,73.13,3.555,0.59,0.99,63.92,71.75,1.188,0,0,PASS
2119-10,MEAS001294,32578,104597,HCC,3.4,1.66,7.303,11.71,45.44,54.45,2.626,4.993,3.472,72.34,60.72,0.659,0,1,PASS
2119-11,MEAS001295,39866,135772,CMS_READM,3.6,1.147,0.79,11.89,54.14,82.52,8.658,3.283,0.836,60.17,84.49,1.257,0,1,FAIL
2119-12,MEAS001296,136823,161330,CUSTOM_GLM,4.8,0.926,3.608,2.31,53.52,63.88,8.278,4.873,5.096,56.01,70.69,1.377,0,1,FAIL
2120-01,MEAS001297,76202,115707,CUSTOM_GLM,1.5,1.957,2.446,5.87,63.7,92.0,4.391,5.32,3.026,56.11,71.0,0.798,1,0,FAIL
2120-02,MEAS001298,99088,122689,HCC,1.8,3.102,3.858,6.71,77.34,66.85,3.617,4.488,0.788,68.17,94.36,1.119,1,0,PASS
2120-03,MEAS001299,108387,168756,HCC,2.6,2.42,5.965,16.38,94.79,71.21,4.723,1.242,4.488,68.36,36.74,0.652,0,1,PASS
2120-04,MEAS001300,117313,221730,HCC,3.1,1.985,3.1,17.89,91.27,79.6,6.497,1.49,4.972,58.23,74.83,1.077,1,1,PASS
2120-05,MEAS001301,114837,168084,HCC,3.7,1.098,6.261,13.68,46.3,44.52,1.22,1.604,0.879,94.17,62.25,0.668,0,1,PASS
2120-06,MEAS001302,25116,36785,HCC,1.7,1.322,0.44,8.0,87.19,71.15,2.759,1.847,4.349,80.05,72.78,1.098,0,1,PASS
2120-07,MEAS001303,51724,130040,APR_DRG,3.8,0.254,2.782,9.17,63.03,88.33,4.467,0.357,2.602,50.6,79.01,1.138,1,1,PASS
2120-08,MEAS001304,74105,220709,CMS_READM,1.1,3.224,6.324,15.4,94.19,52.64,2.327,1.716,2.299,40.65,72.59,1.052,1,1,PASS
2120-09,MEAS001305,96821,139993,CMS_READM,1.4,0.953,7.462,12.59,57.9,95.41,2.891,0.437,2.788,81.8,72.48,1.307,0,1,PASS
2120-10,MEAS001306,159606,215119,CUSTOM_GLM,3.7,0.775,0.258,10.29,92.2,60.13,5.813,0.978,2.81,76.56,47.98,0.707,1,0,WARN
2120-11,MEAS001307,36988,49911,CMS_READM,5.0,1.872,3.177,5.83,50.09,62.1,7.522,2.504,1.525,70.14,47.03,1.187,0,1,PASS
2120-12,MEAS001308,5452,17197,CMS_READM,4.4,1.379,0.886,7.05,55.01,75.69,6.486,4.759,3.988,37.82,57.63,1.388,0,1,PASS
2121-01,MEAS001309,134359,161185,CUSTOM_XGB,4.3,1.095,2.77,16.46,64.82,96.45,3.038,2.878,3.165,46.68,51.27,1.303,0,0,PASS
2121-02,MEAS001310,110075,170435,HCC,1.5,1.749,4.243,10.26,85.71,65.12,5.685,1.564,2.331,77.25,30.85,1.231,1,1,PASS
2121-03,MEAS001311,2152,9131,APR_DRG,1.2,1.347,6.433,5.57,79.02,79.36,1.592,1.517,0.184,44.91,65.39,1.24,0,1,PASS
2121-04,MEAS001312,149954,215269,APR_DRG,1.8,3.11,4.051,8.7,90.67,69.56,5.443,3.831,1.993,92.94,34.33,1.273,0,1,PASS
2121-05,MEAS001313,33246,101248,HCC,1.0,1.213,2.236,9.46,94.0,46.65,7.451,3.903,3.528,65.42,49.19,1.316,0,1,PASS
2121-06,MEAS001314,57243,109321,APR_DRG,4.6,1.067,1.143,13.2,73.09,48.36,1.213,5.183,2.34,49.36,85.18,0.746,1,1,PASS
2121-07,MEAS001315,7265,35431,CUSTOM_GLM,1.0,0.485,2.939,3.1,85.99,90.01,2.278,2.182,4.037,75.08,40.19,0.677,1,0,PASS
2121-08,MEAS001316,42913,136323,HCC,2.9,2.027,3.307,11.07,77.52,86.38,6.339,6.121,2.106,55.21,51.4,0.836,0,1,PASS
2121-09,MEAS001317,10624,18083,CMS_READM,3.0,1.335,1.52,9.26,84.77,87.91,8.837,0.162,2.447,50.09,80.55,1.315,0,0,PASS
2121-10,MEAS001318,3441,4962,HCC,2.2,3.077,6.245,4.36,54.27,52.32,4.588,1.294,0.12,39.76,88.32,1.059,1,1,PASS
2121-11,MEAS001319,181162,220544,HCC,3.9,0.851,6.916,7.51,54.41,64.44,2.167,5.291,3.245,72.64,76.16,1.003,1,1,PASS
2121-12,MEAS001320,51612,145790,HCC,1.4,1.4,1.954,4.14,93.17,71.41,5.266,5.67,2.319,58.33,86.74,1.211,1,1,PASS
