care_quality_reporting_period,care_quality_measure_id,care_quality_numerator_count,care_quality_denominator_count,care_quality_risk_adjustment_model,care_quality_star_rating_value,care_quality_hospital_acquired_infection_rate,care_quality_surgical_complication_rate,care_quality_mortality_30day_rate,care_quality_patient_experience_score,care_quality_timely_effective_care_score,care_quality_medication_error_rate,care_quality_falls_with_injury_rate,care_quality_pressure_injury_rate,care_quality_sepsis_bundle_compliance,care_quality_stroke_bundle_compliance,care_quality_readmission_observed_expected,care_quality_equity_stratification_applied,care_quality_public_reporting_flag,care_quality_data_validation_status
2024-04,QMEAS-695,342,90317,CustomRA,4.02,11.833,6.582,13.53,10.4,96.0,23.734,9.025,14.65,90.84,46.18,0.553,Y,N,NotSubmitted
2023-08,QMEAS-299,30922,101429,None,4.65,1.132,4.069,3.507,80.16,67.9,2.837,3.936,4.134,93.56,35.28,1.861,Y,Y,FailedChecks
2024-08,QMEAS-593,14279,45421,DRG,4.98,7.956,4.1,11.531,62.68,28.94,5.268,3.734,11.324,89.98,41.72,0.429,Y,N,Validated
2025-03,QMEAS-819,39241,74027,DRG,4.86,0.425,11.557,20.268,8.75,0.8,17.735,1.278,5.639,77.21,55.91,1.938,N,Y,FailedChecks
2024-09,QMEAS-834,47178,4129,APRDRG,3.93,11.516,11.513,5.342,13.73,70.26,10.933,7.023,6.214,28.14,23.51,0.744,N,Y,Validated
2021-05,QMEAS-797,13780,55588,None,2.6,3.923,2.268,9.755,51.93,68.97,24.606,9.108,14.7,52.75,73.26,0.371,N,N,Provisional
2021-09,QMEAS-474,20931,93140,DRG,4.19,3.832,3.526,3.052,40.52,79.38,1.202,7.611,0.834,70.67,74.88,0.619,N,N,Provisional
2021-03,QMEAS-612,27291,9220,DRG,2.08,9.89,7.449,19.09,1.24,13.59,0.218,1.363,13.237,86.81,53.92,1.221,Y,N,NotSubmitted
2024-02,QMEAS-926,19058,47564,APRDRG,1.14,8.464,8.003,20.006,39.01,10.57,6.681,6.601,11.508,88.58,58.06,1.132,N,N,Provisional
2023-06,QMEAS-569,1088,89295,CustomRA,3.47,8.646,8.227,9.078,44.55,69.8,3.601,6.935,0.344,61.31,33.44,2.106,Y,N,Provisional
2022-10,QMEAS-156,43533,53735,CustomRA,1.38,4.792,14.032,19.291,9.9,20.86,18.728,9.761,0.94,92.17,87.0,0.882,Y,N,Validated
2022-01,QMEAS-711,27498,74553,CustomRA,1.35,5.972,8.263,8.649,94.9,29.05,3.731,3.934,12.933,37.19,49.1,1.849,Y,Y,Provisional
2020-08,QMEAS-293,23474,64546,CustomRA,4.82,3.22,10.084,17.48,14.77,6.0,7.818,4.264,0.496,80.81,75.23,0.343,Y,Y,Validated
2021-08,QMEAS-262,18806,32998,CustomRA,3.42,5.17,15.842,10.023,61.38,22.39,24.185,6.544,2.515,73.32,44.06,1.868,Y,N,Provisional
2020-07,QMEAS-254,46704,7558,DRG,3.94,11.967,13.124,7.656,40.08,83.3,5.441,0.062,9.785,47.92,71.22,1.564,Y,Y,NotSubmitted
2025-03,QMEAS-557,29443,65841,DRG,1.36,10.613,2.251,6.023,6.11,92.36,3.034,5.816,4.534,30.33,47.75,1.17,N,N,FailedChecks
2020-03,QMEAS-779,15367,89818,CustomRA,4.26,4.93,5.181,21.556,21.51,20.17,19.302,4.097,13.572,38.9,78.23,1.858,Y,Y,Provisional
2023-08,QMEAS-230,477,75366,HCC,3.44,2.369,6.484,5.23,60.55,11.21,14.089,5.733,5.403,55.42,50.68,0.834,Y,Y,Validated
2024-05,QMEAS-659,42264,50173,CustomRA,3.83,6.826,7.604,3.581,32.66,84.05,16.449,4.084,6.328,50.47,89.54,0.418,Y,N,Provisional
2022-11,QMEAS-808,30262,83504,CustomRA,1.82,0.76,11.474,0.13,75.81,33.44,23.143,1.155,6.864,85.58,49.7,1.831,N,Y,Provisional
2024-12,QMEAS-648,19524,59350,None,4.02,8.968,4.196,9.535,30.65,10.82,18.845,9.728,1.732,31.1,53.4,0.32,N,Y,Validated
2021-10,QMEAS-578,34297,29705,HCC,4.98,3.208,9.174,0.421,66.49,32.32,14.615,2.232,5.369,52.91,23.28,1.857,N,N,FailedChecks
2021-11,QMEAS-923,41761,101191,CustomRA,3.47,7.712,16.52,6.209,13.34,47.81,3.736,8.472,3.281,30.01,39.92,1.026,N,N,FailedChecks
2021-08,QMEAS-480,29910,108594,None,2.92,10.723,4.005,3.677,60.11,68.13,12.696,5.752,9.409,36.12,30.87,2.184,Y,N,Provisional
2020-03,QMEAS-513,25195,58917,APRDRG,2.65,4.301,16.971,15.671,70.86,12.67,18.642,9.788,10.694,20.47,26.96,1.835,N,Y,Provisional
2020-03,QMEAS-191,47338,98328,HCC,2.16,10.956,6.654,12.467,46.44,67.75,10.321,9.314,5.467,98.25,71.92,1.079,N,N,NotSubmitted
2021-11,QMEAS-403,25870,20561,APRDRG,2.25,11.072,6.162,13.577,89.18,26.12,1.385,0.131,0.55,25.08,23.98,1.813,N,N,Validated
2024-10,QMEAS-407,4942,97504,DRG,3.59,9.807,7.55,10.791,16.01,0.87,8.522,4.839,10.749,27.84,38.92,0.566,N,Y,NotSubmitted
2021-04,QMEAS-880,33440,96503,None,3.04,11.985,10.657,10.946,48.37,31.73,19.884,0.158,0.66,95.27,29.16,1.017,Y,Y,NotSubmitted
2023-04,QMEAS-177,34523,13833,DRG,4.22,6.552,9.189,2.862,11.59,93.31,0.094,1.704,7.125,67.59,39.09,0.736,N,N,NotSubmitted
2023-03,QMEAS-330,802,86904,None,1.84,9.537,10.906,21.432,83.36,55.42,17.048,6.096,10.056,41.78,24.37,1.724,Y,N,FailedChecks
2023-11,QMEAS-861,34347,22079,DRG,2.37,11.221,11.516,1.416,84.99,3.38,1.566,3.322,8.18,59.65,51.82,1.168,N,N,Validated
2024-02,QMEAS-523,11575,45918,HCC,5.0,8.891,6.973,13.644,33.7,5.8,12.526,0.804,13.621,76.82,70.42,0.805,Y,N,Validated
2020-06,QMEAS-765,22725,1928,DRG,1.56,10.508,4.469,8.629,36.11,79.74,22.853,6.325,10.868,51.15,53.29,0.762,N,Y,Provisional
2025-01,QMEAS-857,29630,117871,HCC,2.76,11.999,9.948,5.214,49.74,48.47,20.969,9.474,5.194,38.72,54.02,1.731,N,N,Provisional
2021-12,QMEAS-440,32722,74072,HCC,4.74,2.575,5.307,9.709,57.54,80.61,0.733,8.017,14.785,36.18,31.62,1.508,Y,Y,Validated
2020-04,QMEAS-851,14198,56634,HCC,4.89,0.002,15.154,21.493,56.71,98.33,21.616,0.53,1.423,45.47,97.76,1.333,N,Y,NotSubmitted
2025-09,QMEAS-747,41732,100768,None,1.71,3.86,8.721,20.589,49.22,18.55,17.169,5.327,0.272,67.23,98.67,1.443,Y,N,Validated
2025-01,QMEAS-746,32305,53688,CustomRA,1.66,8.389,5.249,5.511,21.2,16.34,11.563,4.829,8.456,28.4,70.37,2.152,N,Y,FailedChecks
2023-11,QMEAS-837,8637,66105,HCC,1.58,1.105,12.242,20.339,12.85,51.86,22.795,1.188,9.283,71.38,32.98,1.541,N,N,Provisional
2021-02,QMEAS-240,42328,14459,APRDRG,1.34,4.226,11.498,6.999,40.99,93.75,11.299,7.893,8.897,54.76,72.93,2.199,Y,N,Validated
2020-09,QMEAS-828,46040,55505,None,1.9,2.104,4.3,16.431,99.53,63.94,6.058,2.556,1.273,96.06,81.22,1.772,N,N,Provisional
2020-01,QMEAS-478,15983,34604,DRG,1.11,8.714,10.835,2.195,26.46,1.63,4.845,7.541,2.591,98.04,78.66,1.994,N,Y,FailedChecks
2022-11,QMEAS-957,21299,35499,HCC,3.23,8.201,15.783,5.203,47.72,83.77,24.713,6.504,11.427,32.25,44.09,2.164,N,Y,Validated
2020-05,QMEAS-797,4226,57013,None,4.46,6.976,6.539,20.423,70.42,99.86,2.501,5.273,0.496,30.19,52.78,0.959,Y,N,FailedChecks
2020-03,QMEAS-695,29413,48381,None,3.78,6.164,14.263,6.917,14.18,16.22,16.964,7.702,14.551,34.09,22.32,1.806,Y,Y,Validated
2021-11,QMEAS-521,47084,61108,DRG,3.15,11.05,8.9,18.665,34.92,54.87,12.812,2.193,9.537,34.64,49.6,1.358,N,Y,FailedChecks
2025-04,QMEAS-740,41693,55218,CustomRA,3.5,9.471,1.149,20.592,97.41,46.09,9.108,4.339,8.532,98.74,38.31,0.787,Y,N,FailedChecks
2024-08,QMEAS-533,5095,1977,DRG,3.88,1.277,14.73,6.598,69.93,12.23,24.757,2.215,7.57,88.38,66.15,1.762,Y,N,Validated
2021-10,QMEAS-722,25566,45332,APRDRG,3.62,10.171,8.312,0.643,47.69,28.83,24.531,2.328,9.174,30.12,41.86,0.781,Y,N,Validated
2021-01,QMEAS-675,17122,19361,HCC,4.06,4.791,11.354,14.146,33.2,55.9,16.132,5.611,12.56,44.4,81.21,0.822,Y,Y,FailedChecks
2020-12,QMEAS-354,8706,85120,DRG,3.49,7.737,9.068,14.933,84.76,44.48,12.469,0.829,2.005,38.07,66.58,0.344,Y,N,Validated
2024-12,QMEAS-263,18695,108121,None,3.44,9.18,1.29,9.753,7.59,74.3,14.449,3.618,10.833,23.3,69.33,0.937,N,Y,NotSubmitted
2021-03,QMEAS-661,27658,5064,HCC,1.26,0.787,5.015,16.686,85.83,23.17,24.996,2.48,12.218,33.8,43.21,1.389,N,Y,FailedChecks
2024-07,QMEAS-556,5932,84711,HCC,4.92,6.578,17.613,1.088,66.98,12.21,12.857,0.036,3.667,96.15,61.31,1.71,Y,Y,Provisional
2025-04,QMEAS-136,468,7038,HCC,1.28,4.541,16.464,10.025,36.04,15.49,24.42,1.939,7.376,88.01,76.36,1.319,N,N,FailedChecks
2025-03,QMEAS-821,41924,111847,CustomRA,1.61,11.575,7.31,10.468,15.06,0.36,12.166,5.963,13.726,52.01,77.28,1.327,N,N,Validated
2024-05,QMEAS-570,46742,104998,CustomRA,4.37,9.943,6.098,1.011,62.79,92.06,19.565,9.392,14.587,87.6,57.06,0.599,N,N,FailedChecks
2021-10,QMEAS-811,44737,49304,None,4.72,2.273,6.287,7.636,35.18,55.84,14.061,3.245,2.162,82.0,94.58,1.907,N,Y,FailedChecks
2024-07,QMEAS-996,9094,47714,DRG,2.63,1.193,9.423,12.867,1.24,34.45,4.539,6.198,14.546,52.12,21.4,1.28,Y,N,Provisional
2023-02,QMEAS-150,30691,61139,HCC,3.59,10.735,2.628,16.269,38.13,18.68,0.219,2.304,14.007,32.25,90.68,1.642,N,Y,FailedChecks
2021-11,QMEAS-930,21206,104874,CustomRA,4.22,5.612,10.022,18.836,37.32,74.2,14.735,9.263,0.363,64.03,75.85,2.132,N,N,FailedChecks
2020-06,QMEAS-534,20754,99703,None,3.79,1.504,2.772,16.363,68.5,31.71,15.79,6.504,11.462,25.63,39.57,1.298,N,N,Validated
2020-12,QMEAS-507,15724,49113,DRG,2.95,6.577,8.091,16.316,27.12,92.42,19.399,7.708,0.295,89.39,41.12,1.582,Y,Y,Provisional
2024-02,QMEAS-997,11573,111706,APRDRG,1.08,5.785,17.165,12.954,1.05,10.57,16.43,9.483,10.47,72.18,93.94,1.189,N,N,Validated
2021-05,QMEAS-134,179,82430,None,2.2,0.377,13.487,4.469,52.64,84.35,21.58,4.424,6.8,38.53,52.41,0.413,Y,Y,Provisional
2021-01,QMEAS-229,25680,79472,DRG,1.83,11.78,17.065,21.583,68.18,81.12,8.215,6.015,9.24,76.99,26.15,0.958,Y,Y,Provisional
2023-11,QMEAS-762,31180,58746,APRDRG,2.4,10.935,9.68,0.932,31.57,19.14,8.845,1.555,3.357,71.2,64.44,1.449,N,Y,Validated
2021-04,QMEAS-831,24107,35059,CustomRA,1.46,10.0,9.108,3.421,73.87,62.15,4.386,9.593,0.382,76.8,26.82,0.77,N,N,NotSubmitted
2020-03,QMEAS-334,30467,29534,CustomRA,1.25,9.446,17.082,14.299,4.62,15.43,7.739,2.06,3.475,60.23,22.09,0.793,N,N,Provisional
2020-01,QMEAS-815,32356,2680,APRDRG,3.08,2.123,10.898,0.731,34.71,89.22,9.738,0.221,0.724,97.13,67.3,2.169,N,N,NotSubmitted
2022-07,QMEAS-294,42376,34096,HCC,4.64,3.475,3.497,2.259,1.32,84.97,13.353,8.612,9.096,26.88,24.28,0.975,Y,N,FailedChecks
2020-10,QMEAS-141,19586,90868,APRDRG,3.63,4.955,16.375,6.331,81.25,76.34,19.077,9.0,4.019,63.46,55.96,2.111,N,Y,Validated
2023-03,QMEAS-995,42931,71521,HCC,1.67,4.264,5.512,12.134,58.22,11.36,13.586,4.887,8.741,30.2,46.16,0.87,Y,N,Validated
2025-05,QMEAS-463,23237,1259,CustomRA,1.19,9.673,13.879,17.228,56.92,57.29,9.297,2.057,6.952,90.53,73.72,1.872,Y,Y,FailedChecks
2025-02,QMEAS-893,33818,102569,HCC,2.16,3.398,5.141,0.631,10.74,41.5,4.296,3.752,8.693,22.49,64.36,2.029,Y,Y,Validated
2023-04,QMEAS-194,12618,111600,CustomRA,2.55,8.009,11.294,6.731,69.45,56.42,11.675,3.201,0.488,96.92,78.51,1.601,N,Y,NotSubmitted
2023-01,QMEAS-367,33170,75617,HCC,4.92,4.413,9.689,18.747,81.92,27.73,13.151,7.06,7.698,48.85,65.84,1.976,N,Y,Validated
2024-02,QMEAS-100,31658,63001,CustomRA,1.96,1.646,13.608,6.546,99.99,58.24,11.484,5.611,2.994,49.99,61.24,1.507,Y,Y,Provisional
2020-11,QMEAS-690,42376,113394,DRG,3.48,4.333,12.209,3.381,81.36,43.51,24.588,6.143,3.235,68.69,34.51,1.225,Y,N,NotSubmitted
2024-05,QMEAS-671,25416,24983,HCC,2.63,6.052,2.047,10.151,13.32,10.49,19.642,0.477,5.791,58.18,25.87,1.473,N,N,FailedChecks
2020-05,QMEAS-611,4529,55454,HCC,2.27,11.932,10.304,16.813,90.04,38.13,6.056,9.353,7.305,64.98,77.86,2.142,Y,N,Provisional
2024-10,QMEAS-305,20676,117983,APRDRG,2.05,11.223,16.913,8.874,18.59,66.95,7.05,9.627,6.916,38.27,91.07,1.039,Y,N,FailedChecks
2025-06,QMEAS-891,40542,82468,HCC,4.59,4.373,6.75,3.841,7.24,37.56,18.151,0.914,0.541,22.73,20.39,0.666,Y,N,NotSubmitted
2022-04,QMEAS-447,38284,104516,DRG,4.86,7.749,14.134,10.044,53.18,15.94,14.351,3.964,7.245,76.42,28.88,1.826,N,N,Validated
2022-08,QMEAS-367,36989,51850,HCC,4.14,7.998,14.073,8.918,93.43,40.92,16.946,9.638,4.84,81.27,52.67,1.233,N,Y,NotSubmitted
2022-11,QMEAS-183,7527,19252,HCC,3.55,10.634,0.22,9.936,41.59,30.85,17.675,8.115,7.325,78.58,32.39,1.384,N,N,FailedChecks
2021-10,QMEAS-337,5982,48063,CustomRA,1.02,9.066,14.485,10.987,68.0,57.54,18.642,4.857,1.187,64.02,77.01,1.513,Y,Y,NotSubmitted
2022-04,QMEAS-832,40611,75045,None,2.82,10.458,12.364,0.463,88.27,26.47,5.014,7.904,6.217,37.37,94.89,1.022,Y,N,NotSubmitted
2020-12,QMEAS-459,14912,40002,HCC,1.62,5.938,5.069,5.159,68.28,50.77,3.899,6.902,11.139,58.83,29.13,0.858,N,N,Validated
2020-05,QMEAS-670,46812,116884,None,3.89,1.578,7.494,0.435,71.45,25.93,11.629,8.62,4.183,34.66,73.85,0.66,Y,N,FailedChecks
2023-12,QMEAS-922,33099,81050,DRG,2.2,8.996,16.022,21.004,69.0,4.74,7.666,7.341,14.303,56.93,55.99,1.457,Y,N,Validated
2024-05,QMEAS-133,11639,26638,APRDRG,3.45,8.873,9.07,9.591,91.88,94.63,10.649,0.721,7.852,35.74,35.28,2.112,Y,Y,Provisional
2023-08,QMEAS-620,26015,29429,APRDRG,1.04,0.396,17.863,17.575,85.72,53.79,6.732,9.137,0.814,69.1,36.42,0.846,Y,N,Provisional
2024-09,QMEAS-119,27761,14997,CustomRA,3.26,3.769,4.793,15.968,12.46,21.43,17.66,5.694,5.504,69.6,66.63,1.962,N,Y,Validated
2025-07,QMEAS-271,45009,90990,CustomRA,2.22,3.141,13.757,18.097,73.99,44.11,2.311,3.89,6.101,98.4,26.81,1.759,Y,N,FailedChecks
2025-08,QMEAS-553,31741,8895,CustomRA,2.43,4.65,3.385,14.582,40.92,41.81,14.191,3.841,1.108,61.17,74.21,0.332,N,N,NotSubmitted
2023-10,QMEAS-445,32176,18745,None,4.93,1.685,16.09,14.597,61.2,74.24,11.135,8.203,12.578,91.61,88.38,2.017,Y,Y,NotSubmitted
2020-01,QMEAS-230,7377,41548,DRG,4.84,10.869,13.565,9.151,77.59,12.82,23.335,2.14,11.92,45.71,57.13,0.92,N,Y,NotSubmitted
2021-02,QMEAS-191,35636,4922,DRG,1.8,6.427,3.862,0.954,69.72,27.0,12.1,1.288,14.389,31.97,56.24,1.775,Y,N,FailedChecks
2023-06,QMEAS-549,10082,72472,CustomRA,4.8,7.026,11.3,20.134,44.89,89.89,5.003,7.256,8.039,27.22,49.68,0.906,Y,Y,FailedChecks
2021-03,QMEAS-483,7543,115099,CustomRA,4.53,2.318,14.652,2.671,20.53,26.1,18.28,3.804,13.434,79.77,63.13,1.27,N,N,FailedChecks
2020-01,QMEAS-587,49568,30182,None,1.57,1.412,8.592,12.237,76.04,24.29,18.474,9.774,9.387,77.73,61.01,0.309,Y,N,Provisional
2021-01,QMEAS-230,48879,33830,HCC,1.94,2.155,13.941,11.235,43.4,83.1,22.013,5.837,11.926,51.0,80.04,2.174,N,N,Provisional
2023-01,QMEAS-590,3816,94750,HCC,4.52,0.539,16.617,18.087,84.13,92.15,23.188,8.597,7.155,92.87,88.42,1.044,N,N,FailedChecks
2025-08,QMEAS-387,33941,11917,HCC,4.01,11.778,6.846,14.611,28.48,73.37,20.613,0.224,0.388,90.04,58.19,0.702,N,Y,Provisional
2021-01,QMEAS-953,46038,40822,HCC,3.22,5.636,16.535,21.714,96.04,42.18,5.508,0.919,3.157,87.33,98.06,1.199,Y,N,Validated
2025-07,QMEAS-143,39515,30806,None,5.0,2.659,13.79,4.557,61.66,14.74,3.643,3.732,8.677,38.89,54.75,1.001,N,Y,Validated
2020-11,QMEAS-257,12113,104990,HCC,4.53,9.051,4.869,1.098,39.0,94.27,4.474,7.757,10.324,36.36,89.17,0.966,Y,N,Validated
2020-10,QMEAS-297,8238,53892,DRG,4.67,10.759,3.579,1.336,37.65,25.23,4.05,0.218,8.067,42.61,81.91,0.856,Y,Y,Provisional
2022-05,QMEAS-539,34185,35052,CustomRA,2.63,3.416,0.197,2.341,62.41,55.73,14.495,8.509,9.908,76.95,73.85,0.546,N,Y,NotSubmitted
2020-01,QMEAS-203,26431,17735,APRDRG,3.46,10.944,7.474,9.736,52.72,72.67,13.033,5.634,9.286,73.58,41.87,1.378,N,N,Provisional
2023-08,QMEAS-805,43543,73431,HCC,4.54,0.037,3.033,11.051,29.18,74.02,2.79,1.888,8.783,38.04,88.89,1.727,Y,Y,FailedChecks
2023-08,QMEAS-368,25646,9035,HCC,3.01,5.363,4.53,1.321,27.2,11.38,6.78,8.531,1.582,55.92,81.31,0.496,N,N,Provisional
2023-06,QMEAS-308,42386,104436,CustomRA,1.17,4.973,12.664,10.447,97.87,68.43,9.549,4.162,1.444,65.93,38.54,1.757,Y,Y,FailedChecks
2021-03,QMEAS-913,458,57845,APRDRG,1.68,2.1,1.971,2.883,84.15,92.39,9.165,3.622,4.086,73.31,99.19,1.432,N,Y,Provisional
2023-08,QMEAS-114,15202,36330,DRG,2.57,8.479,6.444,17.653,92.55,56.75,11.624,2.056,7.509,58.06,78.84,0.876,N,Y,Validated
2023-09,QMEAS-939,32845,25181,None,1.69,4.118,17.703,19.415,3.93,69.2,21.38,7.335,2.133,38.4,85.6,1.759,N,N,FailedChecks
2023-08,QMEAS-493,23703,62455,None,3.12,2.057,8.671,13.197,8.88,15.42,4.473,3.886,1.349,80.12,77.86,1.39,N,N,FailedChecks
2021-03,QMEAS-871,28297,13224,CustomRA,4.42,4.092,14.333,6.449,24.02,80.24,9.894,9.323,9.805,25.11,39.75,1.343,N,N,FailedChecks
2022-10,QMEAS-874,43497,110896,CustomRA,3.22,11.881,17.332,17.678,43.65,96.36,23.367,3.145,12.678,53.14,45.02,1.788,Y,Y,Validated
2021-11,QMEAS-459,24096,115107,None,2.8,3.183,5.813,12.288,68.73,32.5,15.301,7.364,1.748,46.3,42.51,1.764,Y,Y,NotSubmitted
2022-04,QMEAS-948,20861,42337,CustomRA,2.21,9.383,7.824,8.475,0.25,37.92,22.142,0.087,7.967,69.85,22.7,1.281,Y,Y,NotSubmitted
2020-03,QMEAS-598,40476,41371,None,1.64,6.136,12.526,8.957,46.72,7.84,22.851,2.334,12.286,53.52,49.11,0.971,Y,N,Provisional
2024-04,QMEAS-825,43252,65055,APRDRG,2.2,6.463,11.941,18.243,57.5,30.05,2.313,7.315,1.771,49.62,44.21,1.061,N,Y,Provisional
2024-04,QMEAS-809,502,34035,HCC,4.52,1.71,17.871,9.915,95.37,67.03,19.752,7.177,11.511,91.66,84.12,0.328,N,Y,Provisional
2024-01,QMEAS-610,33434,87447,CustomRA,1.52,10.026,5.244,14.646,42.56,85.65,1.824,2.606,11.751,68.04,90.36,1.859,Y,N,Validated
2025-06,QMEAS-597,44202,25872,CustomRA,4.86,0.906,2.269,12.181,38.18,8.82,21.344,0.316,13.436,24.62,95.21,0.855,N,N,Validated
2024-07,QMEAS-135,15204,93103,DRG,2.71,0.971,17.5,17.0,86.15,87.41,14.249,2.868,10.313,47.52,39.4,0.92,N,N,FailedChecks
2020-01,QMEAS-614,37063,18672,HCC,1.14,11.725,11.82,0.55,45.97,81.92,17.173,4.884,9.265,88.95,35.32,1.504,N,N,Validated
2021-05,QMEAS-676,17633,103986,HCC,4.65,1.38,1.92,13.45,20.69,68.87,17.467,4.432,7.687,51.65,30.44,0.457,Y,N,FailedChecks
2024-09,QMEAS-368,40207,95360,HCC,3.36,4.527,8.028,19.861,78.44,30.37,23.182,9.606,5.013,33.69,42.71,1.424,Y,N,Provisional
2022-10,QMEAS-495,47504,38723,None,1.18,7.692,14.416,16.133,8.83,16.69,4.749,6.062,11.572,86.5,53.58,0.396,Y,N,Validated
2025-08,QMEAS-881,993,100858,CustomRA,3.22,1.023,12.6,15.843,97.82,23.47,11.704,6.455,1.459,22.21,62.1,1.568,N,N,Provisional
2021-06,QMEAS-777,34046,24736,None,1.4,9.601,3.227,10.986,90.57,1.83,4.332,6.003,10.545,56.23,49.68,1.338,N,N,Provisional
2023-07,QMEAS-617,19503,12276,None,4.86,5.999,10.004,2.967,27.57,45.0,14.476,9.601,4.958,70.97,62.71,1.753,Y,N,NotSubmitted
2025-11,QMEAS-271,45625,118817,DRG,3.37,10.325,5.049,5.519,69.0,7.75,10.282,6.509,2.723,49.72,57.39,0.974,N,N,Validated
2020-01,QMEAS-479,4185,50071,None,4.64,9.622,9.871,4.257,72.51,26.21,11.455,0.009,14.806,79.35,95.74,0.674,N,Y,NotSubmitted
2022-12,QMEAS-989,43385,118376,None,3.67,7.746,0.949,10.528,88.56,65.8,3.998,9.751,11.206,54.34,43.03,0.668,N,N,Provisional
2023-07,QMEAS-589,38548,99014,None,1.34,2.468,12.071,1.908,47.07,96.5,5.788,6.047,10.343,52.58,22.25,1.802,Y,Y,Validated
2020-07,QMEAS-895,38993,71838,DRG,4.39,10.363,7.344,0.273,0.29,57.0,11.812,8.862,11.543,48.98,28.48,1.721,N,Y,Provisional
2020-09,QMEAS-343,37572,60072,HCC,2.67,7.063,4.256,10.332,41.16,9.24,14.649,7.693,4.283,20.43,33.56,0.672,N,N,Validated
2021-12,QMEAS-508,4041,18030,HCC,2.39,0.483,0.567,10.571,54.74,23.62,22.945,4.231,10.728,21.34,97.72,1.291,N,Y,Validated
2020-11,QMEAS-880,12300,79316,APRDRG,1.58,8.991,6.903,18.559,83.93,94.73,19.238,4.428,6.736,98.0,56.23,1.998,Y,N,Provisional
2021-04,QMEAS-985,8575,79157,CustomRA,3.12,4.273,8.458,5.784,53.08,10.65,12.479,8.063,6.539,78.48,90.16,1.614,Y,Y,NotSubmitted
2025-07,QMEAS-497,20237,31180,DRG,4.68,9.311,6.286,13.239,12.4,56.7,17.579,1.328,13.519,20.32,88.16,1.255,Y,Y,NotSubmitted
2021-10,QMEAS-297,30625,114082,HCC,1.85,11.443,3.433,3.133,70.09,46.84,18.78,3.18,11.271,56.3,43.63,0.755,N,N,FailedChecks
2023-07,QMEAS-654,13421,99816,HCC,3.11,9.662,8.442,17.421,49.92,17.65,3.509,1.645,5.259,59.99,84.57,0.816,Y,N,NotSubmitted
2025-08,QMEAS-382,42382,49697,DRG,4.21,8.636,3.497,15.639,79.69,0.85,23.372,5.194,7.805,89.12,55.43,0.762,N,Y,Validated
2025-07,QMEAS-811,20019,71049,DRG,2.26,8.907,6.484,13.139,80.97,61.16,2.701,9.542,6.0,72.73,83.11,1.206,Y,Y,Provisional
2021-02,QMEAS-995,7645,42149,DRG,4.87,11.18,16.445,1.526,13.19,61.85,21.541,4.461,5.259,36.44,83.73,0.52,Y,N,Validated
2025-05,QMEAS-144,4023,83490,HCC,2.86,4.224,17.909,9.479,20.36,91.66,8.745,8.497,12.429,39.77,80.84,0.753,N,N,FailedChecks
2024-08,QMEAS-828,38940,96939,None,1.11,8.427,12.262,6.597,10.48,24.86,12.131,6.352,0.999,28.59,95.64,1.381,N,Y,FailedChecks
2021-12,QMEAS-673,4085,50511,HCC,2.82,11.235,17.363,8.567,68.28,16.53,8.567,8.708,4.627,84.77,68.75,1.48,Y,N,NotSubmitted
2024-08,QMEAS-666,4687,111364,CustomRA,1.28,9.123,17.083,21.456,41.43,68.3,22.395,5.324,5.275,32.94,38.4,1.562,N,N,NotSubmitted
2021-10,QMEAS-196,37861,84730,None,1.6,2.255,15.685,8.52,42.8,87.12,4.784,1.64,11.618,70.3,36.7,1.459,Y,N,NotSubmitted
2021-05,QMEAS-236,39994,58601,CustomRA,1.24,7.069,9.818,4.994,45.72,25.75,16.949,6.508,3.776,99.35,96.22,1.545,Y,N,Validated
2023-02,QMEAS-955,27146,50474,HCC,3.37,7.892,11.844,0.319,5.52,54.59,9.252,8.321,13.457,65.59,32.6,0.682,N,N,FailedChecks
2025-10,QMEAS-984,36147,69142,CustomRA,1.71,5.854,11.2,9.335,10.53,18.94,4.207,8.82,12.351,20.66,85.92,0.771,N,Y,FailedChecks
2023-02,QMEAS-624,32955,95621,APRDRG,1.14,8.187,11.847,15.242,28.9,63.28,22.141,5.074,7.604,67.18,98.82,0.928,N,Y,Provisional
2021-01,QMEAS-154,16103,72522,APRDRG,1.41,2.012,10.458,21.638,56.84,70.17,10.676,4.394,10.358,78.21,82.14,1.795,N,N,FailedChecks
2024-05,QMEAS-703,38115,107173,DRG,4.36,11.563,17.447,8.692,92.16,20.47,23.005,0.169,9.308,64.94,57.92,1.736,Y,N,Provisional
2022-07,QMEAS-577,46674,115771,HCC,4.36,0.508,10.197,17.518,56.73,33.61,9.26,6.156,6.306,53.03,89.21,2.106,Y,Y,Validated
2025-10,QMEAS-423,32172,37871,DRG,2.84,4.505,9.683,9.625,85.85,14.72,14.694,8.907,8.786,85.97,51.69,1.332,Y,N,Validated
2024-12,QMEAS-579,11020,105552,CustomRA,2.39,9.331,11.619,0.523,43.67,6.53,18.057,0.665,6.902,22.64,38.68,0.584,N,Y,Provisional
2020-03,QMEAS-516,13391,88829,HCC,4.83,0.698,6.107,9.298,14.45,95.59,21.07,3.425,1.682,98.24,86.17,1.895,N,N,FailedChecks
2024-09,QMEAS-271,1100,4824,HCC,1.49,3.574,0.999,15.447,88.87,43.84,23.32,2.09,4.857,31.03,41.7,1.881,N,N,FailedChecks
