trans_rail_reference_month,trans_rail_country_iso2,trans_rail_operator_code,trans_rail_origin_station_code,trans_rail_destination_station_code,trans_rail_passenger_km_million,trans_rail_freight_tonne_km_million,trans_rail_on_time_performance_pct,trans_rail_delay_minutes_avg,trans_rail_cancelled_services_count,trans_rail_ticket_price_index,trans_rail_capacity_train_km_million,trans_rail_electrified_network_share_pct,trans_rail_ertms_equipped_km,trans_rail_cross_border_service_flag,trans_rail_night_train_service_flag,trans_rail_rail_freight_corridor_code,trans_rail_data_source,trans_rail_data_quality_flag,trans_rail_data_extract_date
2025-12,CY,CY_RAIL_OP024,CYST144,GRST104,4660.78,4928.37,82.76,1.2,163,116.73,147.178,65.07,1912.37,1,0,RFC4_ATLANTIC,OPERATOR_REPORTING,1,2025-09-14
2026-01,FR,FR_RAIL_OP025,FRST145,MTST105,3800.23,3173.76,69.63,16.38,253,99.19,102.746,42.76,915.55,1,0,RFC5_BALTIC_ADRIATIC,EUROSTAT_RAIL,1,2025-08-01
2026-02,IT,IT_RAIL_OP026,ITST146,ESST106,3848.84,130.9,73.53,18.16,1026,102.0,90.559,42.36,4790.06,0,1,RFC6_MEDITERRANEAN,ERA_PERFORMANCE_REPORT,1,2025-08-09
2026-03,NL,NL_RAIL_OP027,NLST147,CZST107,48.81,3593.63,76.51,22.18,292,109.21,84.49,96.4,4559.4,1,0,RFC7_ORIENT_EASTMED,INFRA_MANAGER_DATA,1,2024-01-18
2026-04,SI,SI_RAIL_OP028,SIST148,HUST108,4244.57,1514.61,85.08,11.03,131,139.91,54.569,86.27,7893.83,0,1,RFC8_NORTH_SEA_BALTIC,OPERATOR_REPORTING,1,2024-02-29
2026-05,BG,BG_RAIL_OP029,BGST149,NLST109,650.44,4033.65,85.93,7.82,257,140.99,37.787,47.23,4971.01,1,1,RFC9_RHINE_DANUBE,EUROSTAT_RAIL,1,2024-06-05
2026-06,EE,EE_RAIL_OP030,EEST150,SEST110,1697.3,387.52,93.18,3.07,156,111.15,112.337,65.42,6095.88,1,0,RFC10_ALPINE_WEST_BALKANS,ERA_PERFORMANCE_REPORT,1,2024-06-26
2026-07,HU,HU_RAIL_OP031,HUST151,DKST111,972.07,4460.53,89.79,4.91,383,88.47,15.224,52.03,2518.63,1,1,RFC1_RHINE_ALPINE,INFRA_MANAGER_DATA,1,2024-01-13
2026-08,LU,LU_RAIL_OP032,LUST152,IEST112,4682.37,510.01,78.53,4.2,538,133.41,54.522,98.7,1674.71,0,0,RFC2_NSEA_MED,OPERATOR_REPORTING,1,2025-02-13
2026-09,RO,RO_RAIL_OP033,ROST153,PLST113,528.76,3626.96,72.28,5.38,908,97.46,69.36,86.6,1399.76,0,0,RFC3_SCAND_MED,EUROSTAT_RAIL,1,2025-12-09
2026-10,AT,AT_RAIL_OP034,ATST154,ATST114,788.93,1167.81,70.85,22.25,1057,114.98,80.314,93.38,3676.32,0,0,RFC4_ATLANTIC,ERA_PERFORMANCE_REPORT,0,2026-02-04
2026-11,CZ,CZ_RAIL_OP035,CZST155,EEST115,985.15,753.01,70.55,23.32,1002,133.15,65.392,97.65,5210.46,1,0,RFC5_BALTIC_ADRIATIC,INFRA_MANAGER_DATA,1,2024-12-30
2026-12,DE,DE_RAIL_OP036,DEST156,ITST116,2358.95,4216.69,84.04,1.66,548,123.59,35.063,34.21,3195.03,1,0,RFC6_MEDITERRANEAN,OPERATOR_REPORTING,1,2025-10-23
2016-01,LV,LV_RAIL_OP037,LVST157,PTST117,4734.82,870.93,95.46,4.46,112,127.8,80.064,95.46,9181.59,1,0,RFC7_ORIENT_EASTMED,EUROSTAT_RAIL,1,2024-01-25
2016-02,PL,PL_RAIL_OP038,PLST158,BEST118,5271.68,3547.55,82.05,14.24,497,129.22,32.46,48.65,5124.25,0,0,RFC8_NORTH_SEA_BALTIC,ERA_PERFORMANCE_REPORT,1,2024-05-05
2016-03,ES,ES_RAIL_OP039,ESST159,FIST119,4139.59,1471.86,77.74,22.36,189,122.23,86.123,62.48,7947.75,0,0,RFC9_RHINE_DANUBE,INFRA_MANAGER_DATA,1,2025-02-04
2016-04,HR,HR_RAIL_OP040,HRST160,LVST120,1596.6,3208.4,78.1,6.03,656,139.51,22.047,59.51,1703.32,1,1,RFC10_ALPINE_WEST_BALKANS,OPERATOR_REPORTING,1,2025-10-21
2016-05,FI,FI_RAIL_OP041,FIST161,ROST121,4249.5,1916.38,83.17,6.66,627,133.88,6.716,42.57,1456.71,0,0,RFC1_RHINE_ALPINE,EUROSTAT_RAIL,1,2024-03-05
2016-06,IE,IE_RAIL_OP042,IEST162,BGST122,743.99,1648.27,97.48,8.47,656,121.26,14.833,32.79,3854.04,1,1,RFC2_NSEA_MED,ERA_PERFORMANCE_REPORT,1,2024-02-29
2016-07,MT,MT_RAIL_OP043,MTST163,FRST123,1281.93,4660.6,92.21,8.24,115,137.73,5.017,60.34,676.44,1,0,RFC3_SCAND_MED,INFRA_MANAGER_DATA,1,2024-04-05
2016-08,SK,SK_RAIL_OP044,SKST164,LTST124,685.65,4391.39,75.65,21.98,284,100.02,59.98,41.36,987.54,0,0,RFC4_ATLANTIC,OPERATOR_REPORTING,1,2025-03-12
2016-09,BE,BE_RAIL_OP045,BEST165,SKST125,3057.18,271.84,88.16,5.88,339,137.18,53.535,36.74,2592.71,0,0,RFC5_BALTIC_ADRIATIC,EUROSTAT_RAIL,1,2024-11-02
2016-10,DK,DK_RAIL_OP046,DKST166,HRST126,556.29,4727.06,84.06,13.27,377,102.74,21.271,71.15,1046.37,1,0,RFC6_MEDITERRANEAN,ERA_PERFORMANCE_REPORT,1,2024-09-08
2016-11,GR,GR_RAIL_OP047,GRST167,DEST127,126.15,3083.63,91.97,0.96,115,120.27,138.627,69.96,9634.35,1,0,RFC7_ORIENT_EASTMED,INFRA_MANAGER_DATA,1,2024-11-25
2016-12,LT,LT_RAIL_OP048,LTST168,LUST128,3368.98,719.85,70.44,1.61,896,87.31,6.483,40.31,3149.97,0,0,RFC8_NORTH_SEA_BALTIC,OPERATOR_REPORTING,1,2025-02-28
2017-01,PT,PT_RAIL_OP049,PTST169,SIST129,3698.54,4255.39,91.1,13.43,451,139.28,52.545,71.95,8249.34,1,0,RFC9_RHINE_DANUBE,EUROSTAT_RAIL,1,2025-05-09
2017-02,SE,SE_RAIL_OP050,SEST170,CYST130,1047.71,6172.66,72.05,13.98,312,108.46,97.43,60.56,6154.37,1,1,RFC10_ALPINE_WEST_BALKANS,ERA_PERFORMANCE_REPORT,0,2025-06-22
2017-03,CY,CY_RAIL_OP051,CYST171,GRST131,635.69,1702.99,97.96,1.8,89,144.85,33.642,44.67,1596.23,0,0,RFC1_RHINE_ALPINE,INFRA_MANAGER_DATA,1,2025-05-27
2017-04,FR,FR_RAIL_OP052,FRST172,MTST132,3822.06,437.16,76.83,16.07,457,100.91,26.413,86.34,133.65,1,0,RFC2_NSEA_MED,OPERATOR_REPORTING,1,2025-08-06
2017-05,IT,IT_RAIL_OP053,ITST173,ESST133,3287.2,6331.61,80.85,10.8,661,132.41,20.926,30.37,2915.54,0,0,RFC3_SCAND_MED,EUROSTAT_RAIL,1,2024-07-29
2017-06,NL,NL_RAIL_OP054,NLST174,CZST134,3749.95,1408.19,92.42,9.05,178,102.86,49.55,64.54,3012.5,1,1,RFC4_ATLANTIC,ERA_PERFORMANCE_REPORT,1,2024-10-23
2017-07,SI,SI_RAIL_OP055,SIST175,HUST135,2411.27,1273.43,68.58,17.09,438,129.4,79.839,80.04,7139.32,0,1,RFC5_BALTIC_ADRIATIC,INFRA_MANAGER_DATA,1,2024-09-02
2017-08,BG,BG_RAIL_OP056,BGST176,NLST136,5264.51,3557.26,74.99,6.35,348,105.11,74.445,92.96,855.73,0,0,RFC6_MEDITERRANEAN,OPERATOR_REPORTING,1,2025-07-16
2017-09,EE,EE_RAIL_OP057,EEST177,SEST137,513.04,6362.23,76.23,7.6,56,132.13,20.609,96.48,5783.08,1,0,RFC7_ORIENT_EASTMED,EUROSTAT_RAIL,1,2025-01-07
2017-10,HU,HU_RAIL_OP058,HUST178,DKST138,6065.31,2456.61,95.77,10.13,470,140.61,79.748,65.76,9844.63,1,0,RFC8_NORTH_SEA_BALTIC,ERA_PERFORMANCE_REPORT,1,2025-10-31
2017-11,LU,LU_RAIL_OP059,LUST179,IEST139,2211.32,3538.37,82.06,12.79,232,91.54,84.599,70.23,4071.55,0,0,RFC9_RHINE_DANUBE,INFRA_MANAGER_DATA,1,2025-11-19
2017-12,RO,RO_RAIL_OP060,ROST180,PLST140,6207.06,677.22,71.83,2.62,631,123.84,93.262,65.59,1994.23,0,0,RFC10_ALPINE_WEST_BALKANS,OPERATOR_REPORTING,1,2025-03-12
2018-01,AT,AT_RAIL_OP001,ATST181,ATST141,1449.91,1494.57,92.44,2.26,602,114.47,75.651,78.56,7332.89,0,0,RFC1_RHINE_ALPINE,EUROSTAT_RAIL,1,2024-07-09
2018-02,CZ,CZ_RAIL_OP002,CZST182,EEST142,4849.39,3637.18,74.91,22.76,362,144.43,36.513,51.97,687.98,0,0,RFC2_NSEA_MED,ERA_PERFORMANCE_REPORT,1,2025-08-12
2018-03,DE,DE_RAIL_OP003,DEST183,ITST143,4346.75,3525.05,91.99,0.43,590,92.06,29.406,42.05,27.56,1,0,RFC3_SCAND_MED,INFRA_MANAGER_DATA,1,2024-04-21
2018-04,LV,LV_RAIL_OP004,LVST184,PTST144,4158.7,3382.09,94.13,11.58,600,111.01,77.395,34.7,4323.43,1,0,RFC4_ATLANTIC,OPERATOR_REPORTING,1,2025-04-10
2018-05,PL,PL_RAIL_OP005,PLST185,BEST145,4077.57,2254.48,69.47,19.67,581,86.78,7.798,49.55,3911.99,1,0,RFC5_BALTIC_ADRIATIC,EUROSTAT_RAIL,1,2024-03-18
2018-06,ES,ES_RAIL_OP006,ESST186,FIST146,4485.51,137.38,92.2,1.27,383,133.65,98.74,64.22,1221.82,0,0,RFC6_MEDITERRANEAN,ERA_PERFORMANCE_REPORT,1,2024-06-24
2018-07,HR,HR_RAIL_OP007,HRST187,LVST147,1032.61,5805.78,87.49,7.18,170,101.51,35.245,59.17,113.55,0,0,RFC7_ORIENT_EASTMED,INFRA_MANAGER_DATA,1,2025-10-30
2018-08,FI,FI_RAIL_OP008,FIST188,ROST148,159.88,1904.39,93.94,2.0,55,132.63,82.267,82.93,788.02,0,0,RFC8_NORTH_SEA_BALTIC,OPERATOR_REPORTING,1,2024-10-14
2018-09,IE,IE_RAIL_OP009,IEST189,BGST149,5415.06,884.81,75.73,20.35,25,118.44,3.736,85.08,6768.7,1,0,RFC9_RHINE_DANUBE,EUROSTAT_RAIL,1,2024-08-23
2018-10,MT,MT_RAIL_OP010,MTST190,FRST150,4332.39,2096.52,79.0,12.69,352,131.78,87.363,68.09,3075.53,1,0,RFC10_ALPINE_WEST_BALKANS,ERA_PERFORMANCE_REPORT,1,2025-06-15
2018-11,SK,SK_RAIL_OP011,SKST191,LTST151,2708.13,4448.95,95.26,13.27,32,123.93,89.311,41.22,4001.82,0,0,RFC1_RHINE_ALPINE,INFRA_MANAGER_DATA,1,2025-09-09
2018-12,BE,BE_RAIL_OP012,BEST192,SKST152,490.64,78.4,88.04,1.98,597,109.21,52.64,35.36,3871.25,0,0,RFC2_NSEA_MED,OPERATOR_REPORTING,1,2026-02-20
2019-01,DK,DK_RAIL_OP013,DKST193,HRST153,4133.86,4846.29,73.84,9.1,1052,107.05,19.768,92.57,4687.05,0,0,RFC3_SCAND_MED,EUROSTAT_RAIL,1,2025-11-20
2019-02,GR,GR_RAIL_OP014,GRST194,DEST154,3590.43,4505.22,81.67,5.09,163,114.72,55.573,37.64,116.11,0,0,RFC4_ATLANTIC,ERA_PERFORMANCE_REPORT,1,2026-01-20
2019-03,LT,LT_RAIL_OP015,LTST195,LUST155,4754.39,5366.47,76.72,2.37,638,127.33,125.419,89.89,9458.51,1,0,RFC5_BALTIC_ADRIATIC,INFRA_MANAGER_DATA,1,2024-01-10
2019-04,PT,PT_RAIL_OP016,PTST196,SIST156,1940.97,2966.47,91.9,2.75,538,90.82,86.003,41.91,3702.79,1,0,RFC6_MEDITERRANEAN,OPERATOR_REPORTING,1,2025-10-04
2019-05,SE,SE_RAIL_OP017,SEST197,CYST157,3500.02,4461.25,75.67,10.03,601,95.02,29.511,55.94,6342.95,0,0,RFC7_ORIENT_EASTMED,EUROSTAT_RAIL,1,2025-07-21
2019-06,CY,CY_RAIL_OP018,CYST198,GRST158,2116.51,4447.25,79.47,0.75,52,137.05,3.423,87.08,9357.29,1,0,RFC8_NORTH_SEA_BALTIC,ERA_PERFORMANCE_REPORT,1,2025-02-14
2019-07,FR,FR_RAIL_OP019,FRST199,MTST159,3979.88,3142.83,76.53,3.8,605,120.99,103.453,90.92,6846.77,1,0,RFC9_RHINE_DANUBE,INFRA_MANAGER_DATA,1,2024-10-15
2019-08,IT,IT_RAIL_OP020,ITST200,ESST160,1369.41,1090.93,94.26,3.75,422,86.61,69.685,68.43,10189.56,0,1,RFC10_ALPINE_WEST_BALKANS,OPERATOR_REPORTING,1,2024-05-31
2019-09,NL,NL_RAIL_OP021,NLST201,CZST161,125.22,2156.93,89.0,5.6,607,98.11,46.627,85.02,8791.63,1,0,RFC1_RHINE_ALPINE,EUROSTAT_RAIL,1,2025-10-01
2019-10,SI,SI_RAIL_OP022,SIST202,HUST162,1490.67,3130.14,82.78,12.24,553,98.71,79.957,84.46,3304.04,0,0,RFC2_NSEA_MED,ERA_PERFORMANCE_REPORT,1,2025-03-06
2019-11,BG,BG_RAIL_OP023,BGST203,NLST163,1223.68,2201.43,87.77,12.68,58,138.25,137.439,85.92,2118.55,1,0,RFC3_SCAND_MED,INFRA_MANAGER_DATA,1,2024-03-15
2019-12,EE,EE_RAIL_OP024,EEST204,SEST164,4297.69,565.46,95.52,11.55,590,111.77,13.479,89.93,8761.3,1,0,RFC4_ATLANTIC,OPERATOR_REPORTING,0,2024-05-08
2020-01,HU,HU_RAIL_OP025,HUST205,DKST165,3086.55,2307.7,97.65,11.26,514,100.46,60.412,84.43,6786.73,0,0,RFC5_BALTIC_ADRIATIC,EUROSTAT_RAIL,1,2025-02-22
2020-02,LU,LU_RAIL_OP026,LUST206,IEST166,3065.98,4310.31,93.5,2.42,174,100.75,10.489,32.26,5705.57,1,0,RFC6_MEDITERRANEAN,ERA_PERFORMANCE_REPORT,1,2025-05-15
2020-03,RO,RO_RAIL_OP027,ROST207,PLST167,2687.26,823.92,68.17,7.31,840,105.64,71.289,55.09,1789.31,1,0,RFC7_ORIENT_EASTMED,INFRA_MANAGER_DATA,1,2026-02-23
2020-04,AT,AT_RAIL_OP028,ATST208,ATST168,5191.67,3323.19,83.51,7.85,180,117.5,69.583,91.67,4383.39,0,1,RFC8_NORTH_SEA_BALTIC,OPERATOR_REPORTING,0,2025-04-12
2020-05,CZ,CZ_RAIL_OP029,CZST209,EEST169,771.74,4230.28,85.79,6.61,69,137.96,83.965,36.75,4862.41,1,0,RFC9_RHINE_DANUBE,EUROSTAT_RAIL,1,2026-01-06
2020-06,DE,DE_RAIL_OP030,DEST210,ITST170,800.14,4953.92,77.84,7.26,334,89.86,109.805,93.72,10183.47,0,0,RFC10_ALPINE_WEST_BALKANS,ERA_PERFORMANCE_REPORT,1,2024-09-23
2020-07,LV,LV_RAIL_OP031,LVST211,PTST171,4427.72,2373.89,83.17,13.38,600,116.51,70.539,63.91,9177.07,1,0,RFC1_RHINE_ALPINE,INFRA_MANAGER_DATA,0,2024-05-02
2020-08,PL,PL_RAIL_OP032,PLST212,BEST172,1363.72,3946.54,73.61,9.65,797,122.67,67.475,40.51,1917.96,0,0,RFC2_NSEA_MED,OPERATOR_REPORTING,1,2024-12-16
2020-09,ES,ES_RAIL_OP033,ESST213,FIST173,3456.27,4099.82,69.16,2.12,879,133.94,70.491,36.45,907.49,1,0,RFC3_SCAND_MED,EUROSTAT_RAIL,1,2025-10-02
2020-10,HR,HR_RAIL_OP034,HRST214,LVST174,4271.3,3662.91,69.59,21.01,66,142.9,39.619,52.4,978.67,0,0,RFC4_ATLANTIC,ERA_PERFORMANCE_REPORT,1,2024-12-19
2020-11,FI,FI_RAIL_OP035,FIST215,ROST175,1661.92,5192.75,69.31,8.64,507,138.54,26.025,69.05,7729.76,1,0,RFC5_BALTIC_ADRIATIC,INFRA_MANAGER_DATA,1,2024-03-26
2020-12,IE,IE_RAIL_OP036,IEST216,BGST176,2037.56,1654.28,89.26,10.74,160,115.34,34.191,32.48,3701.89,0,0,RFC6_MEDITERRANEAN,OPERATOR_REPORTING,1,2025-08-04
2021-01,MT,MT_RAIL_OP037,MTST217,FRST177,4926.53,5462.16,96.86,2.88,65,144.17,61.87,92.84,671.33,1,0,RFC7_ORIENT_EASTMED,EUROSTAT_RAIL,1,2024-12-01
2021-02,SK,SK_RAIL_OP038,SKST218,LTST178,375.97,3127.43,97.42,4.57,167,116.03,42.794,41.39,1892.61,1,1,RFC8_NORTH_SEA_BALTIC,ERA_PERFORMANCE_REPORT,1,2024-10-03
2021-03,BE,BE_RAIL_OP039,BEST219,SKST179,378.02,2160.33,81.26,13.05,155,135.6,12.861,64.82,8292.35,1,0,RFC9_RHINE_DANUBE,INFRA_MANAGER_DATA,1,2025-09-08
2021-04,DK,DK_RAIL_OP040,DKST220,HRST180,4987.64,3292.59,80.04,5.65,558,105.95,135.709,41.62,571.1,1,0,RFC10_ALPINE_WEST_BALKANS,OPERATOR_REPORTING,1,2024-07-01
2021-05,GR,GR_RAIL_OP041,GRST221,DEST181,4877.57,2315.03,81.26,10.83,499,86.12,6.533,73.23,8707.58,1,0,RFC1_RHINE_ALPINE,EUROSTAT_RAIL,1,2024-06-17
2021-06,LT,LT_RAIL_OP042,LTST222,LUST182,995.16,2612.63,77.57,5.93,301,119.3,111.744,91.84,8864.35,1,0,RFC2_NSEA_MED,ERA_PERFORMANCE_REPORT,1,2024-12-27
2021-07,PT,PT_RAIL_OP043,PTST223,SIST183,2705.02,2523.25,76.44,10.83,57,120.74,59.98,55.0,3890.3,0,1,RFC3_SCAND_MED,INFRA_MANAGER_DATA,1,2025-12-05
2021-08,SE,SE_RAIL_OP044,SEST224,CYST184,3814.24,2858.38,86.24,1.46,673,92.21,88.995,84.08,4921.89,1,0,RFC4_ATLANTIC,OPERATOR_REPORTING,1,2025-08-26
2021-09,CY,CY_RAIL_OP045,CYST225,GRST185,3581.22,1572.46,85.5,2.94,62,89.65,71.474,31.78,3914.45,1,0,RFC5_BALTIC_ADRIATIC,EUROSTAT_RAIL,1,2025-03-11
2021-10,FR,FR_RAIL_OP046,FRST226,MTST186,1143.98,2570.12,72.0,13.67,1022,115.08,2.788,64.81,5701.67,1,1,RFC6_MEDITERRANEAN,ERA_PERFORMANCE_REPORT,1,2024-05-10
2021-11,IT,IT_RAIL_OP047,ITST227,ESST187,4669.16,1356.76,74.8,13.4,348,103.04,47.625,61.57,2456.9,1,0,RFC7_ORIENT_EASTMED,INFRA_MANAGER_DATA,1,2026-02-19
2021-12,NL,NL_RAIL_OP048,NLST228,CZST188,1158.42,4785.28,87.87,1.89,523,118.14,26.851,73.61,3402.35,1,0,RFC8_NORTH_SEA_BALTIC,OPERATOR_REPORTING,1,2025-03-15
2022-01,SI,SI_RAIL_OP049,SIST229,HUST189,1735.72,4018.27,87.13,7.37,617,139.25,102.533,46.48,5055.13,0,0,RFC9_RHINE_DANUBE,EUROSTAT_RAIL,1,2025-11-19
2022-02,BG,BG_RAIL_OP050,BGST230,NLST190,1962.09,1457.68,87.19,0.91,576,90.92,138.295,47.32,1908.03,1,1,RFC10_ALPINE_WEST_BALKANS,ERA_PERFORMANCE_REPORT,1,2025-02-14
2022-03,EE,EE_RAIL_OP051,EEST231,SEST191,688.87,4344.69,90.18,4.19,620,135.8,44.119,52.42,1225.9,0,0,RFC1_RHINE_ALPINE,INFRA_MANAGER_DATA,1,2024-06-04
2022-04,HU,HU_RAIL_OP052,HUST232,DKST192,107.83,3893.29,78.35,11.81,261,103.99,77.457,73.2,6277.99,1,0,RFC2_NSEA_MED,OPERATOR_REPORTING,1,2024-03-29
2022-05,LU,LU_RAIL_OP053,LUST233,IEST193,2588.09,4153.87,81.04,10.85,559,144.27,52.857,56.33,5893.37,1,0,RFC3_SCAND_MED,EUROSTAT_RAIL,1,2025-09-06
2022-06,RO,RO_RAIL_OP054,ROST234,PLST194,379.11,661.86,88.45,12.39,318,135.52,14.631,57.18,3378.61,1,0,RFC4_ATLANTIC,ERA_PERFORMANCE_REPORT,1,2025-07-15
2022-07,AT,AT_RAIL_OP055,ATST235,ATST195,1381.66,1436.01,77.29,16.91,367,101.04,118.381,31.04,2174.63,0,1,RFC5_BALTIC_ADRIATIC,INFRA_MANAGER_DATA,1,2024-08-16
2022-08,CZ,CZ_RAIL_OP056,CZST236,EEST196,1694.35,2810.15,93.19,13.76,654,113.06,35.373,52.85,5700.55,1,1,RFC6_MEDITERRANEAN,OPERATOR_REPORTING,1,2024-05-27
2022-09,DE,DE_RAIL_OP057,DEST237,ITST197,4718.17,2353.79,68.55,7.39,562,85.67,51.459,72.2,8374.35,1,1,RFC7_ORIENT_EASTMED,EUROSTAT_RAIL,1,2025-11-08
2022-10,LV,LV_RAIL_OP058,LVST238,PTST198,2180.64,3358.37,97.99,14.35,535,138.14,4.488,60.37,2172.58,1,0,RFC8_NORTH_SEA_BALTIC,ERA_PERFORMANCE_REPORT,1,2025-12-15
2022-11,PL,PL_RAIL_OP059,PLST239,BEST199,2718.77,3774.15,79.96,12.92,654,90.32,100.479,58.9,3518.31,1,0,RFC9_RHINE_DANUBE,INFRA_MANAGER_DATA,1,2025-02-20
2022-12,ES,ES_RAIL_OP060,ESST240,FIST200,1017.76,719.45,90.89,1.98,255,140.95,41.741,69.45,8298.52,1,0,RFC10_ALPINE_WEST_BALKANS,OPERATOR_REPORTING,1,2025-08-03
2023-01,HR,HR_RAIL_OP001,HRST241,LVST201,2723.06,637.85,79.94,13.44,134,133.68,89.093,38.51,52.33,1,0,RFC1_RHINE_ALPINE,EUROSTAT_RAIL,0,2025-02-07
2023-02,FI,FI_RAIL_OP002,FIST242,ROST202,6120.04,5579.8,92.72,9.92,185,142.22,100.704,80.6,5806.02,1,0,RFC2_NSEA_MED,ERA_PERFORMANCE_REPORT,1,2026-01-25
2023-03,IE,IE_RAIL_OP003,IEST243,BGST203,2769.84,338.42,83.08,7.92,377,112.6,80.528,75.64,5022.31,1,0,RFC3_SCAND_MED,INFRA_MANAGER_DATA,1,2024-09-25
2023-04,MT,MT_RAIL_OP004,MTST244,FRST204,5886.69,3383.9,80.65,14.19,404,97.55,55.678,76.93,1817.12,0,0,RFC4_ATLANTIC,OPERATOR_REPORTING,1,2025-09-21
2023-05,SK,SK_RAIL_OP005,SKST245,LTST205,194.38,378.78,78.11,6.53,289,96.73,114.609,67.02,7368.55,0,0,RFC5_BALTIC_ADRIATIC,EUROSTAT_RAIL,1,2024-11-13
2023-06,BE,BE_RAIL_OP006,BEST246,SKST206,4623.15,792.79,68.8,8.78,51,92.95,22.05,32.26,3759.47,0,0,RFC6_MEDITERRANEAN,ERA_PERFORMANCE_REPORT,0,2024-06-17
2023-07,DK,DK_RAIL_OP007,DKST247,HRST207,2718.83,229.79,92.22,4.76,230,142.47,32.261,66.71,409.22,1,0,RFC7_ORIENT_EASTMED,INFRA_MANAGER_DATA,1,2025-07-28
2023-08,GR,GR_RAIL_OP008,GRST248,DEST208,4715.34,2541.45,75.63,11.48,191,88.33,109.969,73.63,3245.16,0,0,RFC8_NORTH_SEA_BALTIC,OPERATOR_REPORTING,1,2025-04-01
2023-09,LT,LT_RAIL_OP009,LTST249,LUST209,2153.54,3452.88,78.14,2.98,644,103.01,23.769,82.25,9387.13,0,0,RFC9_RHINE_DANUBE,EUROSTAT_RAIL,1,2025-12-15
2023-10,PT,PT_RAIL_OP010,PTST250,SIST210,3844.19,5327.33,82.34,6.94,320,115.4,39.209,56.84,6664.63,1,0,RFC10_ALPINE_WEST_BALKANS,ERA_PERFORMANCE_REPORT,1,2024-02-15
2023-11,SE,SE_RAIL_OP011,SEST251,CYST211,3018.92,586.88,74.44,5.88,625,136.31,60.805,31.27,4451.05,0,0,RFC1_RHINE_ALPINE,INFRA_MANAGER_DATA,1,2024-12-04
2023-12,CY,CY_RAIL_OP012,CYST252,GRST212,2472.32,138.55,94.49,10.14,294,88.63,7.198,84.53,6994.25,1,1,RFC2_NSEA_MED,OPERATOR_REPORTING,1,2024-10-09
2024-01,FR,FR_RAIL_OP013,FRST253,MTST213,5224.53,692.48,81.85,5.82,651,91.79,65.778,80.91,8769.14,1,0,RFC3_SCAND_MED,EUROSTAT_RAIL,1,2025-11-13
2024-02,IT,IT_RAIL_OP014,ITST254,ESST214,1523.45,77.11,84.28,4.07,477,113.09,14.822,73.55,4260.59,1,0,RFC4_ATLANTIC,ERA_PERFORMANCE_REPORT,1,2024-11-21
2024-03,NL,NL_RAIL_OP015,NLST255,CZST215,2332.13,444.62,83.16,13.25,388,127.53,92.881,80.12,5250.25,0,0,RFC5_BALTIC_ADRIATIC,INFRA_MANAGER_DATA,1,2024-10-19
2024-04,SI,SI_RAIL_OP016,SIST256,HUST216,3104.74,4683.58,92.63,4.11,59,128.26,21.355,85.74,4735.54,1,0,RFC6_MEDITERRANEAN,OPERATOR_REPORTING,1,2025-03-10
2024-05,BG,BG_RAIL_OP017,BGST257,NLST217,6645.22,1727.58,88.75,0.91,456,127.97,12.987,88.23,5899.01,0,0,RFC7_ORIENT_EASTMED,EUROSTAT_RAIL,1,2024-09-17
2024-06,EE,EE_RAIL_OP018,EEST258,SEST218,2022.86,877.46,77.74,13.49,68,143.46,3.792,94.54,5197.61,0,0,RFC8_NORTH_SEA_BALTIC,ERA_PERFORMANCE_REPORT,1,2025-12-28
2024-07,HU,HU_RAIL_OP019,HUST259,DKST219,3729.99,4026.84,73.79,14.3,520,103.61,70.407,67.23,7994.52,0,0,RFC9_RHINE_DANUBE,INFRA_MANAGER_DATA,1,2026-01-08
2024-08,LU,LU_RAIL_OP020,LUST260,IEST220,1953.09,3544.75,83.13,3.85,254,142.37,148.393,82.48,9387.77,1,1,RFC10_ALPINE_WEST_BALKANS,OPERATOR_REPORTING,1,2024-08-21
2024-09,RO,RO_RAIL_OP021,ROST261,PLST221,5140.57,338.67,90.31,0.4,389,112.18,113.35,69.24,6409.07,1,0,RFC1_RHINE_ALPINE,EUROSTAT_RAIL,1,2024-11-06
2024-10,AT,AT_RAIL_OP022,ATST262,ATST222,3198.52,4506.1,89.89,12.15,290,112.46,23.832,79.32,9716.73,0,0,RFC2_NSEA_MED,ERA_PERFORMANCE_REPORT,1,2026-02-13
2024-11,CZ,CZ_RAIL_OP023,CZST263,EEST223,982.38,86.28,88.45,11.58,369,92.57,2.121,85.41,5419.51,1,1,RFC3_SCAND_MED,INFRA_MANAGER_DATA,1,2026-01-02
2024-12,DE,DE_RAIL_OP024,DEST264,ITST224,1678.08,4612.91,97.61,4.86,500,106.77,104.526,72.5,1386.78,1,1,RFC4_ATLANTIC,OPERATOR_REPORTING,1,2024-10-20
2025-01,LV,LV_RAIL_OP025,LVST265,PTST225,1307.37,3159.57,83.6,12.37,466,107.49,19.858,34.96,2632.56,1,0,RFC5_BALTIC_ADRIATIC,EUROSTAT_RAIL,1,2024-11-29
2025-02,PL,PL_RAIL_OP026,PLST266,BEST226,5201.1,241.7,75.85,13.11,87,134.97,64.952,43.8,2354.57,1,0,RFC6_MEDITERRANEAN,ERA_PERFORMANCE_REPORT,1,2025-03-06
