env_ets_reference_date,env_ets_phase_code,env_ets_allowance_type_code,env_ets_auction_platform_code,env_ets_allowances_auctioned_count,env_ets_allowances_surrendered_count,env_ets_allowances_in_circulation_count,env_ets_msr_intake_count,env_ets_msr_release_count,env_ets_allowance_price_eur_per_t,env_ets_price_change_pct,env_ets_verified_emissions_tco2,env_ets_covered_installations_count,env_ets_sector_coverage_code,env_ets_free_allocation_tco2,env_ets_innovation_fund_disbursed_eur,env_ets_modernisation_fund_disbursed_eur,env_ets_cbam_transition_flag,env_ets_data_source,env_ets_data_extract_date
2015-02-16,PHASE_3,EUAA,ICE,23497704,22456855,41871003543,42131458,8084060,10.26,6.431,36392525,2025,INDUSTRY,12397729,28127837.44,6251058.02,0,MARKET_DATA_PROVIDER,2024-07-01
2015-03-01,PHASE_3,EUA,EEX,23559742,22196050,41917530700,44239266,12087400,11.05,0.488,40515181,2268,MULTI_SECTOR,11922754,202049580.92,15934707.27,0,EEX_AUCTION_DATA,2024-02-24
2015-03-14,PHASE_3,EUAA,NATIONAL_PLATFORM,23445613,19792447,41946265564,16936348,10416169,9.03,2.607,45162127,1954,AVIATION,5850826,231625891.52,207685811.86,0,EC_ETS_REPORTING,2025-07-21
2015-03-27,PHASE_3,EUA,EXCH_CENTRAL,23522597,21378475,41972230897,4598685,7522920,10.62,5.237,26537941,2198,POWER,4833975,159000327.18,157620332.18,0,EUTL_AGGREGATE,2025-06-22
2015-04-09,PHASE_3,EUAA,ICE,23695456,15956404,41989596120,20739882,531405,4.84,-6.004,44119329,2090,MARITIME_PILOT,11284529,114148610.28,183362943.67,0,MARKET_DATA_PROVIDER,2026-01-11
2015-04-22,PHASE_3,EUA,EEX,23583770,20194046,42054130696,15488569,17988191,8.12,-0.133,46872635,1908,INDUSTRY,14890706,192386709.36,74639077.23,0,EEX_AUCTION_DATA,2025-10-10
2015-05-05,PHASE_3,EUAA,NATIONAL_PLATFORM,23718668,19291126,42063875215,15883978,13786086,9.45,-4.99,34794280,2181,MULTI_SECTOR,12813358,81056117.03,206778025.64,0,EC_ETS_REPORTING,2024-06-10
2015-05-18,PHASE_3,EUA,EXCH_CENTRAL,23679497,22306598,42128946453,25952652,15833737,4.68,0.056,62804768,2204,AVIATION,19896476,4463275.86,202438617.44,0,EUTL_AGGREGATE,2024-02-15
2015-05-31,PHASE_3,EUAA,ICE,23578969,17491161,42154946236,26061722,5494531,7.36,-2.261,46595814,2169,POWER,17497423,20297627.21,58462132.69,0,MARKET_DATA_PROVIDER,2025-06-25
2015-06-13,PHASE_3,EUA,EEX,23646146,23527519,42180739035,11223847,6679762,8.89,2.049,44603705,1969,MARITIME_PILOT,8640326,146542091.08,55730853.0,0,EEX_AUCTION_DATA,2024-02-11
2015-06-26,PHASE_3,EUAA,NATIONAL_PLATFORM,23717311,24350158,42243520323,3415970,6735204,7.28,-6.506,35965759,2240,INDUSTRY,11901575,128783890.24,73564185.97,0,EC_ETS_REPORTING,2025-08-25
2015-07-09,PHASE_3,EUA,EXCH_CENTRAL,23748687,20850009,42275519367,11173777,3126065,7.21,4.406,28608152,1732,MULTI_SECTOR,8398633,13734748.96,98246905.93,0,EUTL_AGGREGATE,2024-11-22
2015-07-22,PHASE_3,EUAA,ICE,23849194,19353315,42302556710,48615466,13449428,10.23,-7.401,58191349,1769,AVIATION,18908908,65262705.79,20777247.6,0,MARKET_DATA_PROVIDER,2024-08-28
2015-08-04,PHASE_3,EUA,EEX,23814441,21641131,42323439985,32392035,9384029,4.73,-2.353,58895845,2080,POWER,5827452,2008275.01,57628461.5,0,EEX_AUCTION_DATA,2025-05-27
2015-08-17,PHASE_3,EUAA,NATIONAL_PLATFORM,23846647,22149701,42360304211,9317663,9583008,10.86,5.149,30829520,2022,MARITIME_PILOT,4593120,346081775.39,10572120.12,0,EC_ETS_REPORTING,2025-09-14
2015-08-30,PHASE_3,EUA,EXCH_CENTRAL,23855570,22845741,42410697167,12342433,8676084,11.13,4.449,41105554,1952,INDUSTRY,9933449,133839666.18,183536863.89,0,EUTL_AGGREGATE,2025-03-04
2015-09-12,PHASE_3,EUAA,ICE,23749768,17179820,42446202814,44499680,13864138,11.54,-2.338,37269567,1975,MULTI_SECTOR,6736444,138741783.23,59326268.36,0,MARKET_DATA_PROVIDER,2024-11-03
2015-09-25,PHASE_3,EUA,EEX,23911990,20803464,42474892570,12189059,1459479,7.73,-5.163,38128760,1815,AVIATION,4590679,237618060.16,65255737.27,0,EEX_AUCTION_DATA,2024-11-13
2015-10-08,PHASE_3,EUAA,NATIONAL_PLATFORM,23932558,19599994,42508870836,28431959,4851567,6.17,2.852,30740010,1736,POWER,2101061,154489580.53,87670306.4,0,EC_ETS_REPORTING,2024-03-20
2015-10-21,PHASE_3,EUA,EXCH_CENTRAL,24016927,16753927,42558509943,42812468,9902332,9.92,4.225,37315893,2039,MARITIME_PILOT,3813455,113907990.42,134015565.12,0,EUTL_AGGREGATE,2024-07-28
2015-11-03,PHASE_3,EUAA,ICE,23921475,18430383,42562224918,28910347,17159929,4.2,-7.365,52241096,2002,INDUSTRY,4725049,91696917.24,53393452.37,0,MARKET_DATA_PROVIDER,2025-12-06
2015-11-16,PHASE_3,EUA,EEX,23939858,24694950,42605238572,35120725,9221207,5.9,0.128,75775845,1921,MULTI_SECTOR,8151103,307236992.87,27008857.26,0,EEX_AUCTION_DATA,2024-09-06
2015-11-29,PHASE_3,EUAA,NATIONAL_PLATFORM,23911078,22318540,42643163843,43070599,10425205,8.76,5.665,38410023,2162,AVIATION,5089316,163003459.81,26619583.35,0,EC_ETS_REPORTING,2024-08-21
2015-12-12,PHASE_3,EUA,EXCH_CENTRAL,23925785,15625859,42674348863,37218236,3587015,6.85,1.179,40126933,1923,POWER,15978997,346894924.5,129483627.55,0,EUTL_AGGREGATE,2026-01-30
2015-12-25,PHASE_3,EUAA,ICE,23975210,19316574,42702958104,15579477,15217367,6.67,3.625,38301304,2271,MARITIME_PILOT,4732959,48025793.17,224942947.41,0,MARKET_DATA_PROVIDER,2025-09-06
2016-01-07,PHASE_3,EUA,EEX,24054175,23747365,42730835018,17385200,9842426,24.87,-7.269,62450543,2089,INDUSTRY,24308985,274679748.39,77374309.45,0,EEX_AUCTION_DATA,2025-02-01
2016-01-20,PHASE_3,EUAA,NATIONAL_PLATFORM,23914382,16986490,42791445099,46372867,10984740,27.17,-7.152,67976302,1811,MULTI_SECTOR,17985258,31083601.22,107049636.72,0,EC_ETS_REPORTING,2025-05-22
2016-02-02,PHASE_3,EUA,EXCH_CENTRAL,23999731,19468001,42824652106,27289457,17083055,7.72,1.232,64495293,1744,AVIATION,11625691,211058936.11,164206137.33,0,EUTL_AGGREGATE,2025-09-13
2016-02-15,PHASE_3,EUAA,ICE,23955077,17089206,42840948224,20058956,10932531,14.25,4.108,36381754,1842,POWER,6779667,97274220.92,62501239.22,0,MARKET_DATA_PROVIDER,2024-04-10
2016-02-28,PHASE_3,EUA,EEX,24194751,23839718,42896660352,49789597,3815342,24.38,-5.635,75800320,2226,MARITIME_PILOT,24008927,149018339.6,57852475.75,0,EEX_AUCTION_DATA,2024-01-18
2016-03-12,PHASE_3,EUAA,NATIONAL_PLATFORM,24049178,16349343,42903579751,31547043,17506661,16.6,-4.275,64235630,2192,INDUSTRY,26681844,341350900.04,83771808.41,0,EC_ETS_REPORTING,2025-12-04
2016-03-25,PHASE_3,EUA,EXCH_CENTRAL,24091851,21755278,42956441902,34075386,13043974,8.43,0.004,72646146,2248,MULTI_SECTOR,31146019,55207636.64,55543791.28,0,EUTL_AGGREGATE,2025-02-25
2016-04-07,PHASE_3,EUAA,ICE,24098300,22130757,42967935956,741735,16059558,17.61,2.593,34189850,1783,AVIATION,3728188,267102175.14,142242346.5,0,MARKET_DATA_PROVIDER,2026-02-16
2016-04-20,PHASE_3,EUA,EEX,24228010,17343251,1016563280,58343930,8138689,21.28,2.316,58435215,2051,POWER,5960591,199464294.95,238434432.29,0,EEX_AUCTION_DATA,2025-05-22
2016-05-03,PHASE_3,EUAA,NATIONAL_PLATFORM,24174816,21511040,1047276925,20138814,2422299,12.19,5.273,58883394,2218,MARITIME_PILOT,8652865,171869045.45,224151146.77,0,EC_ETS_REPORTING,2025-09-26
2016-05-16,PHASE_3,EUA,EXCH_CENTRAL,24308812,22657191,1092805234,58319684,9086180,26.78,-0.376,42100011,2264,INDUSTRY,13282431,331148017.58,190584739.15,0,EUTL_AGGREGATE,2024-09-16
2016-05-29,PHASE_3,EUAA,ICE,24264402,23434375,1115281391,9325086,1591176,7.7,2.513,29652419,2156,MULTI_SECTOR,6236059,40078739.11,109330038.05,0,MARKET_DATA_PROVIDER,2024-05-29
2016-06-11,PHASE_3,EUA,EEX,24205917,22799002,1187684830,42129509,16726257,24.01,0.845,67865017,2021,AVIATION,16866957,245462702.74,73677319.14,0,EEX_AUCTION_DATA,2025-07-29
2016-06-24,PHASE_3,EUAA,NATIONAL_PLATFORM,24304607,16809982,1181646473,17987932,9106451,16.98,-2.23,30772486,1818,POWER,6831512,74056653.6,201264732.38,0,EC_ETS_REPORTING,2024-07-14
2016-07-07,PHASE_3,EUA,EXCH_CENTRAL,24371537,17005725,1217838664,2352052,5215488,27.29,6.231,55655919,2006,MARITIME_PILOT,3301280,31597243.25,210806359.22,0,EUTL_AGGREGATE,2025-04-20
2016-07-20,PHASE_3,EUAA,ICE,24238071,20824653,1252201793,40217070,3730270,11.0,-1.032,23085796,2210,INDUSTRY,5883780,125618713.03,161150400.56,0,MARKET_DATA_PROVIDER,2025-08-14
2016-08-02,PHASE_3,EUA,EEX,24350888,16142865,1311399651,42069532,9236713,17.93,2.606,25739731,2161,MULTI_SECTOR,9960477,279100861.44,113804922.98,0,EEX_AUCTION_DATA,2025-04-15
2016-08-15,PHASE_3,EUAA,NATIONAL_PLATFORM,24377902,22475969,1329899208,49149712,1558133,11.72,2.659,66442294,2263,AVIATION,10921792,120359563.46,29536939.65,0,EC_ETS_REPORTING,2024-08-20
2016-08-28,PHASE_3,EUA,EXCH_CENTRAL,24397115,25334062,1359804938,57651533,15456541,20.31,6.322,69401447,1954,POWER,5044373,117080962.47,71514378.66,0,EUTL_AGGREGATE,2024-11-15
2016-09-10,PHASE_3,EUAA,ICE,24383215,16541634,1419060009,8604405,5003577,7.25,-0.623,77460177,1776,MARITIME_PILOT,13535601,190995876.52,186865973.59,0,MARKET_DATA_PROVIDER,2025-06-03
2016-09-23,PHASE_3,EUA,EEX,24492250,25139564,1439716470,16768080,12984455,19.96,-3.073,35596594,1988,INDUSTRY,13302223,36305629.2,189695524.81,0,EEX_AUCTION_DATA,2025-02-16
2016-10-06,PHASE_3,EUAA,NATIONAL_PLATFORM,24371786,19372824,1496159626,22392295,12805557,10.12,4.825,57209676,2052,MULTI_SECTOR,15656881,58637481.92,22986050.08,0,EC_ETS_REPORTING,2025-04-23
2016-10-19,PHASE_3,EUA,EXCH_CENTRAL,24572109,17490639,1537863230,10745763,8457063,12.33,-7.055,24236530,1763,AVIATION,10837709,127738687.94,216911368.37,0,EUTL_AGGREGATE,2024-08-30
2016-11-01,PHASE_3,EUAA,ICE,24400462,23229248,1543434989,12750075,17004424,11.9,-5.856,49558642,1949,POWER,15638917,78048475.81,154095829.1,0,MARKET_DATA_PROVIDER,2026-01-01
2016-11-14,PHASE_3,EUA,EEX,24377386,22411142,1580702899,32170815,2533108,10.97,2.869,58233367,2233,MARITIME_PILOT,13977486,340772811.46,73001410.04,0,EEX_AUCTION_DATA,2026-01-29
2016-11-27,PHASE_3,EUAA,NATIONAL_PLATFORM,24629405,22655788,1610861501,60739752,15875893,26.66,-0.522,64687694,1888,INDUSTRY,4642489,45472030.48,190756867.71,0,EC_ETS_REPORTING,2026-02-09
2016-12-10,PHASE_3,EUA,EXCH_CENTRAL,24558305,17258190,1679820023,34210242,11449355,24.94,2.671,42608315,2094,MULTI_SECTOR,10148613,131574714.3,194447143.54,0,EUTL_AGGREGATE,2024-07-17
2016-12-23,PHASE_3,EUAA,ICE,24516515,24910020,1707688551,20441799,10403992,25.03,-1.78,34959399,2255,AVIATION,12098836,117001840.66,18102629.26,0,MARKET_DATA_PROVIDER,2025-12-17
2017-01-05,PHASE_3,EUA,EEX,24599260,20678996,1732433040,2207954,14842810,19.1,-0.323,54453076,2193,POWER,17415503,125367588.9,236128682.65,0,EEX_AUCTION_DATA,2024-08-31
2017-01-18,PHASE_3,EUAA,NATIONAL_PLATFORM,24636919,18056991,1768652538,28219242,17911330,27.47,-6.909,30371932,2313,MARITIME_PILOT,7300027,168391566.58,158939263.45,0,EC_ETS_REPORTING,2024-09-13
2017-01-31,PHASE_3,EUA,EXCH_CENTRAL,24664703,24394054,1791554306,52495021,11393839,14.71,2.219,62388018,1892,INDUSTRY,3856648,1198970.02,94126831.64,0,EUTL_AGGREGATE,2025-09-06
2017-02-13,PHASE_3,EUAA,ICE,24567419,25447754,1807965108,60189515,13396270,26.0,-1.353,75005040,1789,MULTI_SECTOR,5144863,238422062.62,159864432.42,0,MARKET_DATA_PROVIDER,2024-02-22
2017-02-26,PHASE_3,EUA,EEX,24603474,19852729,1868069405,2547896,16996476,25.06,5.944,65212918,1806,AVIATION,28368307,281382165.96,13457797.8,0,EEX_AUCTION_DATA,2024-05-15
2017-03-11,PHASE_3,EUAA,NATIONAL_PLATFORM,24604230,22273236,1895048145,41062189,12803498,16.46,5.078,22717121,2132,POWER,3724600,203523254.03,32323379.9,0,EC_ETS_REPORTING,2024-09-30
2017-03-24,PHASE_3,EUA,EXCH_CENTRAL,24775557,23087673,1912113896,36327664,9985942,26.91,-1.405,39447744,2228,MARITIME_PILOT,15454116,337291279.63,75922510.88,0,EUTL_AGGREGATE,2026-02-02
2017-04-06,PHASE_3,EUAA,ICE,24803766,18887232,1950607957,12321458,2281304,17.15,2.198,69437512,1907,INDUSTRY,11997391,220139769.82,154826014.24,0,MARKET_DATA_PROVIDER,2025-08-06
2017-04-19,PHASE_3,EUA,EEX,24727387,20588557,2006940619,39300772,11435306,11.15,-0.617,53362599,1752,MULTI_SECTOR,11034556,232303190.08,8929204.19,0,EEX_AUCTION_DATA,2025-09-03
2017-05-02,PHASE_3,EUAA,NATIONAL_PLATFORM,24791983,18092249,2032849417,31475437,15886468,12.11,-0.544,48920495,2185,AVIATION,3639958,97867114.01,65531588.82,0,EC_ETS_REPORTING,2024-05-28
2017-05-15,PHASE_3,EUA,EXCH_CENTRAL,24834138,24090420,2052037676,57369743,9672285,23.21,0.483,39739011,2327,POWER,11875783,117375954.0,153390775.1,0,EUTL_AGGREGATE,2025-02-10
2017-05-28,PHASE_3,EUAA,ICE,24706754,23546802,2130119310,23082627,12574757,20.61,-5.345,64622612,2148,MARITIME_PILOT,19161311,13701571.23,99371579.7,0,MARKET_DATA_PROVIDER,2025-06-28
2017-06-10,PHASE_3,EUA,EEX,24760049,17752750,2157829871,23924126,17436633,19.95,7.493,77174419,2139,INDUSTRY,14000297,197735172.65,204035018.96,0,EEX_AUCTION_DATA,2024-06-29
2017-06-23,PHASE_3,EUAA,NATIONAL_PLATFORM,24918702,19068009,2169867482,57021560,14376403,19.67,6.246,42441064,1956,MULTI_SECTOR,10324121,184719677.84,73421028.64,0,EC_ETS_REPORTING,2025-05-11
2017-07-06,PHASE_3,EUA,EXCH_CENTRAL,24831843,18543455,2213328442,6475660,12584489,25.5,5.107,25669521,2256,AVIATION,5269381,41762467.49,92502654.22,0,EUTL_AGGREGATE,2024-06-10
2017-07-19,PHASE_3,EUAA,ICE,24903064,18528085,2236340753,61037572,5916768,7.06,2.339,38056121,1836,POWER,3404407,356582634.39,144541118.65,0,MARKET_DATA_PROVIDER,2025-06-02
2017-08-01,PHASE_3,EUA,EEX,24821169,24470310,2260592123,10194794,9290807,22.52,-6.768,63643237,2114,MARITIME_PILOT,22940260,253083537.07,92538878.01,0,EEX_AUCTION_DATA,2025-06-01
2017-08-14,PHASE_3,EUAA,NATIONAL_PLATFORM,24805067,18627087,2313101052,1642643,16952795,16.28,-2.666,59279133,1815,INDUSTRY,17550161,235759416.43,224632252.13,0,EC_ETS_REPORTING,2026-01-01
2017-08-27,PHASE_3,EUA,EXCH_CENTRAL,25030106,20312330,2349591068,28818440,4367763,7.81,-5.217,55957014,1804,MULTI_SECTOR,17062182,325154811.43,140472515.34,0,EUTL_AGGREGATE,2025-12-01
2017-09-09,PHASE_3,EUAA,ICE,25062754,25206221,2398794385,30879762,15406916,17.24,-5.083,41268690,1834,AVIATION,9907870,29502280.57,140993318.35,0,MARKET_DATA_PROVIDER,2026-01-22
2017-09-22,PHASE_3,EUA,EEX,25025946,23256659,2402696287,60260445,11037845,9.26,-6.701,53461813,2072,POWER,8177882,82015840.9,8413663.85,0,EEX_AUCTION_DATA,2025-07-21
2017-10-05,PHASE_3,EUAA,NATIONAL_PLATFORM,25086491,21135029,2453170593,9822658,3948542,13.43,2.089,80024289,1933,MARITIME_PILOT,9340955,147747855.26,237668421.45,0,EC_ETS_REPORTING,2024-07-31
2017-10-18,PHASE_3,EUA,EXCH_CENTRAL,24915077,22811191,2511055390,17702420,3351609,27.9,2.779,53916574,2019,INDUSTRY,8740128,132759026.5,18826134.85,0,EUTL_AGGREGATE,2024-04-07
2017-10-31,PHASE_3,EUAA,ICE,24911016,19880636,2513996802,17559488,13939031,14.59,4.82,31433510,1917,MULTI_SECTOR,8083572,293654895.01,94627351.04,0,MARKET_DATA_PROVIDER,2024-07-08
2017-11-13,PHASE_3,EUA,EEX,24999752,26092508,2562722356,27631543,8306358,24.94,6.093,54526589,2011,AVIATION,11479270,192186166.33,118187598.89,0,EEX_AUCTION_DATA,2024-06-10
2017-11-26,PHASE_3,EUAA,NATIONAL_PLATFORM,25095920,26279537,2598956550,1534824,6616877,7.41,-2.559,35379814,1765,POWER,5280652,327760384.35,113535358.05,0,EC_ETS_REPORTING,2025-03-29
2017-12-09,PHASE_3,EUA,EXCH_CENTRAL,25049782,21984038,2655697933,1224228,16353179,8.96,7.24,79624901,2219,MARITIME_PILOT,19231433,245504260.28,189067036.23,0,EUTL_AGGREGATE,2025-04-16
2017-12-22,PHASE_3,EUAA,ICE,25068838,24336952,2689276614,47069192,9434834,15.1,-7.485,39677033,1756,INDUSTRY,16202295,89813963.25,134587889.66,0,MARKET_DATA_PROVIDER,2024-12-05
2018-01-04,PHASE_3,EUA,EEX,25082044,20176474,2724106133,33795272,7777759,18.37,2.446,35081516,2126,MULTI_SECTOR,6605902,227596419.89,145840548.12,0,EEX_AUCTION_DATA,2024-12-29
2018-01-17,PHASE_3,EUAA,NATIONAL_PLATFORM,25202222,19871316,2732666790,14340429,15853688,16.45,5.405,50261766,1997,AVIATION,9746259,332693449.67,237656230.28,0,EC_ETS_REPORTING,2024-07-19
2018-01-30,PHASE_3,EUA,EXCH_CENTRAL,25214542,19447039,2763812283,7267091,14407160,26.88,-6.923,45705736,2170,POWER,14135663,274388656.17,66885335.31,0,EUTL_AGGREGATE,2024-10-29
2018-02-12,PHASE_3,EUAA,ICE,25168518,25339735,2796500886,23355641,15318905,9.45,0.934,54523497,1971,MARITIME_PILOT,23112538,73184073.76,190518718.34,0,MARKET_DATA_PROVIDER,2025-09-05
2018-02-25,PHASE_3,EUA,EEX,25268683,25591716,2857469532,52748408,15925818,14.06,-1.208,51758344,2197,INDUSTRY,9717640,164903773.48,139511887.36,0,EEX_AUCTION_DATA,2024-07-04
2018-03-10,PHASE_3,EUAA,NATIONAL_PLATFORM,25123865,16557709,2864026379,16749307,11512266,17.7,-4.203,44477042,2176,MULTI_SECTOR,12942758,111073984.22,77028653.68,0,EC_ETS_REPORTING,2025-02-18
2018-03-23,PHASE_3,EUA,EXCH_CENTRAL,25139956,20074663,2914939684,62338173,2613079,18.07,3.223,28217547,2244,AVIATION,9298793,309712110.49,79542381.26,0,EUTL_AGGREGATE,2024-04-19
2018-04-05,PHASE_3,EUAA,ICE,25230974,23474604,2927097639,37986087,442718,15.2,-4.995,41745039,1812,POWER,12580989,8377174.59,28769954.65,0,MARKET_DATA_PROVIDER,2024-10-03
2018-04-18,PHASE_3,EUA,EEX,25305773,24618741,3006861022,35653656,11907648,25.68,-7.027,47974681,2339,MARITIME_PILOT,17024507,298946509.3,218343645.44,0,EEX_AUCTION_DATA,2025-08-07
2018-05-01,PHASE_3,EUAA,NATIONAL_PLATFORM,25429255,23509962,3007279329,24285713,2181697,19.87,-3.814,39886381,2260,INDUSTRY,16661192,240815867.27,211999528.51,0,EC_ETS_REPORTING,2024-09-06
2018-05-14,PHASE_3,EUA,EXCH_CENTRAL,25256591,16901747,3047073001,40880526,8077305,24.0,1.874,31506019,2210,MULTI_SECTOR,5084233,197712540.17,129327874.18,0,EUTL_AGGREGATE,2024-07-20
2018-05-27,PHASE_3,EUAA,ICE,25419669,24653966,3090920002,21260410,8992966,26.32,4.588,74536861,2235,AVIATION,10210980,253467778.34,206383450.53,0,MARKET_DATA_PROVIDER,2024-08-19
2018-06-09,PHASE_3,EUA,EEX,25467861,19607088,3129562628,19951193,7259028,26.53,-3.974,61055750,2049,POWER,5932751,201321811.11,34147895.25,0,EEX_AUCTION_DATA,2024-09-03
2018-06-22,PHASE_3,EUAA,NATIONAL_PLATFORM,25466845,25480553,3143313263,30351254,7644031,16.73,4.128,52989679,2105,MARITIME_PILOT,11488659,196599446.05,214897529.23,0,EC_ETS_REPORTING,2026-02-04
2018-07-05,PHASE_3,EUA,EXCH_CENTRAL,25427644,23875813,3218749746,49580673,16182999,8.38,4.197,50317436,2171,INDUSTRY,18779526,302541368.77,58603541.56,0,EUTL_AGGREGATE,2025-01-05
2018-07-18,PHASE_3,EUAA,ICE,25336720,19760671,3213185517,13174059,10148693,18.67,2.247,54243963,1856,MULTI_SECTOR,15819732,267750282.17,77361993.81,0,MARKET_DATA_PROVIDER,2024-10-12
2018-07-31,PHASE_3,EUA,EEX,25467286,26283534,3242130227,43543333,14195845,12.15,6.565,38282719,2142,AVIATION,3302307,47052465.75,168201251.37,0,EEX_AUCTION_DATA,2024-09-17
2018-08-13,PHASE_3,EUAA,NATIONAL_PLATFORM,25541736,26005578,3289887876,40012320,4798818,19.46,-6.186,78232678,1792,POWER,9098723,26486787.23,44032006.63,0,EC_ETS_REPORTING,2024-07-29
2018-08-26,PHASE_3,EUA,EXCH_CENTRAL,25558763,24551774,3345621791,58857548,2181097,12.6,-7.424,45497612,2339,MARITIME_PILOT,4879978,14398253.33,86204431.56,0,EUTL_AGGREGATE,2025-12-23
2018-09-08,PHASE_3,EUAA,ICE,25464788,17171250,3376683451,52513507,7441898,8.07,-3.611,49877579,2258,INDUSTRY,9080859,72874295.06,142527916.23,0,MARKET_DATA_PROVIDER,2025-12-28
2018-09-21,PHASE_3,EUA,EEX,25516006,16801460,3403492739,17828864,1721226,20.03,-7.299,50670061,1819,MULTI_SECTOR,8745155,43630466.04,87718895.89,0,EEX_AUCTION_DATA,2025-05-30
2018-10-04,PHASE_3,EUAA,NATIONAL_PLATFORM,25510160,23305123,3446108183,11967049,9317780,14.93,-5.063,51759827,1810,AVIATION,19448585,68412076.3,121352780.93,0,EC_ETS_REPORTING,2025-01-02
2018-10-17,PHASE_3,EUA,EXCH_CENTRAL,25485311,16666161,3452224324,53519097,13428068,8.08,4.362,42171809,1775,POWER,15677202,35276747.97,209615200.77,0,EUTL_AGGREGATE,2024-12-25
2018-10-30,PHASE_3,EUAA,ICE,25564770,18824022,3534070502,3650440,6717026,15.21,-3.891,50894593,1915,MARITIME_PILOT,5526150,333155136.38,148998723.81,0,MARKET_DATA_PROVIDER,2024-07-06
2018-11-12,PHASE_3,EUA,EEX,25579583,18315438,3529186305,52068898,1138604,24.69,2.298,31224240,1988,INDUSTRY,7316494,322633309.96,30751576.52,0,EEX_AUCTION_DATA,2024-02-26
2018-11-25,PHASE_3,EUAA,NATIONAL_PLATFORM,25694037,25212781,3598960558,47425025,15987486,16.69,-4.244,37472142,2092,MULTI_SECTOR,4229056,136564700.27,46766282.08,0,EC_ETS_REPORTING,2025-03-30
2018-12-08,PHASE_3,EUA,EXCH_CENTRAL,25568618,18892629,3600484524,4521508,11364082,8.16,-5.235,70891923,1806,AVIATION,7211287,87049330.64,77481438.88,0,EUTL_AGGREGATE,2025-01-04
2018-12-21,PHASE_3,EUAA,ICE,25566883,22101547,3638224754,45356603,3425643,10.82,-7.15,45056519,2066,POWER,10573540,33498267.78,215419222.51,0,MARKET_DATA_PROVIDER,2025-04-04
2019-01-03,PHASE_3,EUA,EEX,25762711,25173708,3694715686,33855106,36221,39.21,1.669,76839802,2174,MARITIME_PILOT,8553591,158753090.75,146270678.51,0,EEX_AUCTION_DATA,2025-02-07
2019-01-16,PHASE_3,EUAA,NATIONAL_PLATFORM,25724028,20339687,3730623790,198140127,12537836,54.51,-3.026,40710629,1844,INDUSTRY,8455306,327038557.82,154783613.28,0,EC_ETS_REPORTING,2025-02-01
2019-01-29,PHASE_3,EUA,EXCH_CENTRAL,25647885,18853624,3738037546,123016558,3752354,61.32,3.43,24510404,1939,MULTI_SECTOR,7959087,38044005.99,69679456.51,0,EUTL_AGGREGATE,2024-05-19
2019-02-11,PHASE_3,EUAA,ICE,25805425,24067126,3792799944,188014861,150538,38.96,4.762,26319352,1824,AVIATION,4223404,318584135.69,4072430.77,0,MARKET_DATA_PROVIDER,2024-10-10
2019-02-24,PHASE_3,EUA,EEX,25712326,26197021,3849485253,101379884,7969077,31.69,-1.862,27412795,2243,POWER,5528781,122605298.37,26486625.11,0,EEX_AUCTION_DATA,2024-07-06
2019-03-09,PHASE_3,EUAA,NATIONAL_PLATFORM,25745249,25599315,3858074792,239013570,6440877,59.07,-7.126,52848405,2194,MARITIME_PILOT,11319940,190595688.29,209147675.37,0,EC_ETS_REPORTING,2024-11-08
2019-03-22,PHASE_3,EUA,EXCH_CENTRAL,25939702,24930695,3883005437,119048657,3211748,33.95,-0.882,70511990,2102,INDUSTRY,26288790,296051790.23,176496675.03,0,EUTL_AGGREGATE,2024-01-07
2019-04-04,PHASE_3,EUAA,ICE,25903197,19378281,3918322260,45940960,5387380,33.4,-5.122,79952572,1971,MULTI_SECTOR,35713780,117317255.45,3169874.23,0,MARKET_DATA_PROVIDER,2025-11-18
2019-04-17,PHASE_3,EUA,EEX,25731366,23680802,3950908296,211890743,14980587,50.74,-6.013,70576530,1807,AVIATION,6900181,98895549.73,125561341.03,0,EEX_AUCTION_DATA,2024-07-09
2019-04-30,PHASE_3,EUAA,NATIONAL_PLATFORM,25990133,23117473,4015606333,117130475,14446314,63.05,-7.222,79707810,2251,POWER,33251407,242215576.05,410898.8,0,EC_ETS_REPORTING,2025-10-26
2019-05-13,PHASE_3,EUA,EXCH_CENTRAL,25878215,22100811,4016083409,240182918,9918533,53.9,0.352,66895717,1994,MARITIME_PILOT,7488863,146435475.76,40631853.28,0,EUTL_AGGREGATE,2024-08-07
2019-05-26,PHASE_3,EUAA,ICE,25994062,20594669,4045209633,89243124,6713913,35.18,-1.303,62623232,2089,INDUSTRY,25470903,173765936.05,28035975.02,0,MARKET_DATA_PROVIDER,2025-11-25
2019-06-08,PHASE_3,EUA,EEX,25847943,26223105,4084566031,125895476,10757413,27.22,-1.448,80106286,2170,MULTI_SECTOR,26248644,244555457.57,210349189.64,0,EEX_AUCTION_DATA,2024-03-08
2019-06-21,PHASE_3,EUAA,NATIONAL_PLATFORM,25935811,17383479,4161853341,73599398,7901482,28.96,5.023,42533308,1828,AVIATION,3962512,258466472.56,136675363.94,0,EC_ETS_REPORTING,2024-10-25
2019-07-04,PHASE_3,EUA,EXCH_CENTRAL,25986738,21567505,4162573685,80155129,14642644,48.53,6.872,33371324,2136,POWER,6527526,201744783.36,188188752.93,0,EUTL_AGGREGATE,2025-12-03
