econ_output_mospi_release_quarter,econ_output_district_cluster_code,econ_output_industry_nic_2,econ_output_gross_output_current_inr,econ_output_gross_output_real_chain,econ_output_value_added_current_inr,econ_output_value_added_real_chain,econ_output_personal_income_total,econ_output_per_capita_income,econ_output_compensation_of_employees,econ_output_proprietors_income,econ_output_rental_income_persons,econ_output_dividends_interest_rent,econ_output_transfer_receipts,econ_output_contributions_ncoial_insurance,econ_output_price_deflator_index,econ_output_employment_full_time_equiv,econ_output_productivity_index,econ_output_data_revision_indicator,econ_output_benchmark_year
2019-Q3,DCL101059,72,37563256231.9,138611012651.72,32557514476.04,26437836837.57,107226736728.5,169717.59,34885720370.29,28613902536.25,4101442732.48,15859168599.07,4383497310.13,3021499372.58,172.294,1107704,110.715,R1,2013
2020-Q4,DCL101060,94,154733945332.53,109717652965.77,31288823070.16,78037243244.5,175391848739.37,323656.8,14911339453.37,9179099688.88,7040629749.04,9205121348.78,12293826172.6,5667791276.83,128.324,194786,73.15,R3,2011
2025-Q4,DCL101061,25,196624870728.66,42801904212.61,47018940274.94,84975056455.51,76565602935.69,300180.42,4074809267.18,20781819146.0,6893765798.57,19931052432.21,8920521850.87,7206246242.39,99.574,1188311,84.615,R3,2016
2018-Q1,DCL101062,16,104691576921.59,7468770187.72,344575738.29,4172219051.15,69376426972.5,233096.99,37615310948.72,17151579867.09,854978555.99,12317871693.55,990731029.98,6945926876.23,127.104,1394950,135.159,R1,2017
2024-Q3,DCL101063,25,17464499418.22,94972194898.53,79763094045.64,58338465729.39,943369396.56,101255.86,45253320483.91,15222951399.8,8133286798.97,4478466609.5,6642302764.37,2997627154.28,185.58,2913849,85.175,R3,2019
2016-Q1,DCL101064,98,18831479216.47,62125407931.05,102482864482.78,41426953884.11,170243566770.65,131956.63,46166618618.45,18041766730.33,2757792627.44,3074161382.87,3949683850.93,4980313291.4,112.275,2429462,147.037,R3,2016
2019-Q3,DCL101065,76,83712649271.12,50130714780.68,14711386081.36,22779274910.6,22638816238.43,397045.24,57442504312.31,6499347389.46,9139464164.55,4128460504.45,2828532026.35,5444603073.02,167.179,1982933,87.455,R2,2020
2021-Q2,DCL101066,45,68453364190.47,107451850391.44,22413112507.72,80466735485.53,1241718867.56,187050.86,43837294177.12,1822224724.06,4528108345.81,15773516785.38,12762096430.46,4353986562.87,143.685,336128,61.229,R1,2011
2025-Q1,DCL101067,47,174282386766.74,122227278597.86,87188603291.57,894024567.47,38326056799.69,396394.61,26957334925.4,4883950354.22,7982166333.42,13920410229.13,6327277849.24,5557071808.66,133.316,1648221,111.357,R0,2014
2020-Q2,DCL101068,33,59232432341.75,60123844524.63,18314773065.11,53617731432.0,139027248701.49,417384.08,68590118209.39,12192074167.64,3061847566.37,5215129344.39,7735826244.87,1907808367.71,122.579,494807,97.872,R1,2018
2020-Q4,DCL101069,80,47413455150.51,84339579565.37,87621838658.2,57105772682.98,126013079238.03,412088.44,10198163447.67,5406400472.31,168312394.27,13150056388.16,139719361.23,786162692.73,93.45,2764777,155.009,R2,2011
2023-Q1,DCL101070,62,128567070876.0,114806629920.02,63919660040.9,49203743452.2,108151045714.7,347952.22,41238028076.28,4382621914.34,6755133243.64,748320685.19,6960333546.8,5199504034.32,126.919,1286115,60.65,R0,2017
2017-Q3,DCL101071,77,67632138194.12,44730399282.46,50259267615.45,24643121351.02,29894413114.43,325236.79,5736259441.22,4744474647.44,5624175637.17,6897636945.88,3264626751.01,6285984428.36,158.293,143187,85.442,R0,2016
2016-Q4,DCL101072,86,150913650677.15,64474164041.11,110095654559.12,22862163355.26,26153842966.29,192115.92,46913827888.31,112867854.5,3792738489.59,15275570660.3,14139175779.23,5451282389.81,135.166,2251043,116.087,R3,2013
2017-Q1,DCL101073,47,136482886973.08,17501984428.22,33381908980.39,85566251375.17,115569478951.35,52988.31,40067056085.78,22143613403.85,7478067827.1,17005433060.07,10074825592.97,724918549.18,127.554,2117552,72.353,R0,2015
2023-Q2,DCL101074,12,13577493155.65,133262248093.19,49422639038.39,21902839890.79,150900198509.73,383184.41,27913024350.89,8338076544.24,6537018742.75,16511400725.11,8259449753.95,6462306787.47,95.431,1459454,64.33,R1,2014
2018-Q1,DCL101075,97,147884061805.14,12863605539.59,41623556001.24,84559354090.24,40214488053.14,318524.64,30803127470.62,15558039609.12,2827896363.39,13564139848.66,2470501981.21,205481882.37,185.739,1749741,159.921,R1,2013
2023-Q2,DCL101076,34,58468021674.68,133396035448.37,97039766855.61,44280901882.69,13436357346.49,78085.75,36756996972.51,10831399118.24,4092902579.49,8000840713.92,233655018.57,4593069641.36,179.476,839333,123.339,R0,2016
2016-Q3,DCL101077,61,132084676376.62,4659676139.23,17041146116.73,75789485101.53,126995691001.05,321728.49,19614308801.12,745679473.1,6042314451.65,12501637832.81,2470481038.93,5984512316.21,175.958,1769144,129.848,R3,2013
2017-Q3,DCL101078,86,147464720968.68,26050550273.36,78579145440.87,41027154137.37,92610571208.63,90556.21,22225477328.42,3195778190.0,6051550166.75,10549996057.48,14247643948.33,5911805144.39,156.415,972439,100.444,R1,2021
2021-Q2,DCL101079,70,96756857844.72,131022490157.47,69462606159.64,89934379214.97,13453589719.69,404005.9,48195565781.09,21152633522.76,6730637496.88,3791765390.22,12805531577.14,537171641.52,161.835,1029351,143.177,R2,2018
2017-Q3,DCL101080,94,114784712691.26,134982926722.94,98432404896.32,2862604697.78,26708408176.15,227009.01,27920096089.35,15060069037.33,9020812684.48,15037830433.64,1532655074.03,7580957962.47,111.998,2954290,124.626,R3,2014
2017-Q3,DCL101081,71,17501350645.05,27217188886.83,60570489707.37,64047079231.17,117353786163.26,205046.67,68466512904.24,23840171083.33,763525819.15,6145534202.69,3005101109.77,4950750987.42,140.779,2882244,116.058,R1,2018
2022-Q4,DCL101082,65,64048308275.17,37200782973.73,1700012082.39,8601598991.08,174958191576.95,147130.81,17568361321.25,14072464319.1,1934386866.43,9570479601.78,7431312462.4,6091823752.43,105.718,617969,70.234,R2,2013
2022-Q3,DCL101083,29,100337127124.17,114359197714.4,52319981189.79,88750000131.43,155506276477.04,72290.7,37017523287.96,23555415940.28,1780898916.33,11968203089.54,14684320811.67,937771310.23,104.601,625947,92.522,R1,2013
2020-Q4,DCL101084,53,101558966273.0,68978400541.69,65896343600.36,87009549671.99,38448655219.15,281667.33,40585105332.71,2641527090.29,4889345281.91,12369807413.96,9819679584.77,5623288863.73,127.491,494201,136.247,R2,2019
2021-Q3,DCL101085,42,42886639933.76,138265516821.16,21983464248.83,39271757221.02,7842354554.3,330402.23,48386235126.7,25974859454.73,9722238306.87,15815485459.24,12699130171.91,5672760032.35,120.291,1048939,65.502,R2,2017
2017-Q1,DCL101086,46,6408290999.38,57716537762.07,78818425121.1,41887569392.71,74854322927.83,368027.71,65219084679.88,28472044152.22,802798568.96,8655034818.18,1751603996.02,3481317411.87,146.559,1063739,64.416,R1,2020
2019-Q2,DCL101087,57,31630388781.46,33425713049.24,57783491268.96,33903376279.42,20349882914.22,158252.86,34574856616.4,19386965703.38,1994710315.12,2882941149.28,11042220988.84,5429063571.57,121.814,1765974,84.569,R0,2011
2023-Q2,DCL101088,39,107892269021.81,66573336718.07,59228484398.92,79640114099.37,68247011578.15,156243.59,35532685064.86,8483770814.04,6798161172.26,11760658330.78,7164718209.42,5706248025.43,178.025,174642,132.552,R3,2016
2020-Q3,DCL101089,72,176229806827.77,74501030081.01,102848810766.64,77129602025.56,122974890373.55,285986.06,41658095770.06,8407673831.9,793367509.06,12989649568.24,10044498972.1,5174115269.66,168.644,1272464,130.095,R1,2021
2018-Q4,DCL101090,22,75511481765.39,80470985835.13,57559950546.05,16242400251.85,10450725316.49,372766.43,63273978741.11,12185858401.37,1929257142.28,9132588125.0,4741881724.57,1832083110.93,163.466,1600094,101.393,R2,2012
2019-Q2,DCL101091,02,92890368870.03,78311372153.42,7566487356.8,56753652623.14,43829530921.75,387035.22,32616876149.85,13085588491.77,7572865429.45,1601349170.45,14941634167.71,170111809.37,132.415,566294,98.045,R0,2013
2024-Q2,DCL101092,98,144542513085.07,14865332280.57,44651001893.06,15940393957.73,103874534516.24,150739.42,67814735780.41,16796369565.16,2166304941.93,6147467415.97,6699155107.39,2539712682.42,156.807,888374,146.315,R0,2017
2025-Q2,DCL101093,11,3862279689.32,63169566341.51,75725156437.96,77174322347.13,134050921633.34,203868.77,8907349590.71,23254689034.11,8055481236.97,18179942980.73,5182794739.77,7090417559.68,178.743,1724480,134.568,R2,2013
2022-Q1,DCL101094,47,171514498216.24,31938167019.8,83477373025.63,11129060157.93,27906388467.87,336350.47,35446750676.02,18558196340.41,8420172003.67,11555195098.39,11721360185.22,7061137347.76,184.827,2849353,142.96,R1,2016
2016-Q1,DCL101095,71,160361564161.5,87173910331.86,18130696627.89,28851806487.09,149638308261.82,348705.43,19566609396.35,20287246248.23,4963342967.8,17138696169.69,2326362673.62,7081656640.91,180.536,2507910,108.019,R3,2014
2016-Q1,DCL101096,24,43244888591.47,32771054179.99,96681597044.25,21054223236.98,6135268078.88,400564.6,42282423681.22,21049586428.59,9070607703.24,7545184512.95,13719852873.35,5177545866.31,156.969,2450937,157.457,R3,2022
2016-Q1,DCL101097,02,665534982.63,4377102052.33,103396006257.55,24090873863.61,16448145431.43,51484.35,55842982510.12,14051082915.09,6064392412.23,997407364.76,10292196909.46,2247417866.7,154.311,23932,107.487,R0,2023
2021-Q1,DCL101098,38,48332059745.96,108996077093.82,95126249639.92,8445800039.41,100521631028.54,180098.88,27874358304.12,23507848272.94,5936131595.38,1705977648.34,7092278216.17,6870167395.64,147.963,2210600,92.252,R0,2017
2017-Q4,DCL101099,04,5719120750.61,46939881032.81,8796036904.41,52430319098.51,7164836267.53,221870.82,5952417562.65,19821543862.33,1251219822.05,15676947000.62,8083800731.1,380638010.32,101.642,518358,132.088,R1,2023
2023-Q2,DCL101100,19,162491284312.2,132573444755.66,87990919225.42,82357686936.34,96856556690.9,138900.07,40661946298.49,12443078546.44,8454446932.47,5302502435.53,10436640966.17,159973392.71,145.213,184822,72.858,R3,2016
2021-Q3,DCL101101,25,181745096850.67,86597317132.13,42848776174.11,76831214257.93,79949770260.77,360790.47,46026172282.43,2195100365.14,659673257.94,8940885493.79,3564956364.62,2002589259.71,137.617,2766875,85.499,R2,2021
2022-Q4,DCL101102,11,165209288339.54,104067882887.14,115532214906.37,28130041608.66,3257772296.88,259060.36,49807976687.54,26167952824.94,6838033164.27,16197500659.1,2964897942.5,4267796664.46,154.142,160783,143.576,R0,2023
2020-Q3,DCL101103,81,138863627714.42,46883613507.14,84488112587.56,15276642846.12,167536960412.29,173182.02,24239053234.59,11312744540.56,4006672184.9,11871092139.24,3089116171.63,6600148387.1,140.033,2866595,158.941,R0,2014
2025-Q3,DCL101104,57,116444972422.33,76927316925.19,57109185176.1,9720346525.28,58017814878.18,188083.65,9473350995.44,20529439325.99,2780114869.84,14162584720.34,8121976212.68,1292613337.63,132.374,2751597,82.819,R3,2021
2017-Q3,DCL101105,96,74150244989.76,144089678798.81,71184208822.58,20589649109.57,163934536198.55,221117.11,40938040715.85,21028824937.93,7292477116.56,14520177301.4,13587281897.18,3525137083.55,181.285,1069990,142.825,R0,2014
2024-Q2,DCL101106,64,35574087593.82,93700333003.74,106163839512.69,4387012436.41,89630155403.41,356238.47,1209951700.92,14525864364.22,291677933.75,4611403142.07,10327674490.1,4398929431.28,152.535,2257784,69.166,R0,2017
2024-Q2,DCL101107,13,186851312515.28,106172310517.48,82882990822.15,74031637166.83,32362833723.45,111622.92,26358181011.75,4661007944.86,1176331870.0,17042374829.94,274201129.6,1623127128.66,173.733,604015,61.032,R0,2018
2016-Q1,DCL101108,52,190866682728.93,116608429972.7,66758203703.09,82899859686.46,35051698200.6,343581.51,51550016517.68,1438143143.08,187830860.82,2750251570.59,12872176806.97,5910444780.75,98.083,54439,88.476,R3,2023
2018-Q3,DCL101109,85,46274564610.97,37209932936.79,58523975027.88,6525192087.27,172016799922.24,123605.67,1692637468.97,18373557791.56,2444652303.45,11369168720.34,14377816433.87,6147344690.68,146.761,1802431,138.647,R0,2017
2023-Q1,DCL101110,92,181088179774.48,113159713563.49,25079625606.75,70515398378.92,15672925103.01,89841.46,12018705940.86,26473183644.58,3440356452.04,18192880465.41,8082869549.83,5780649613.42,164.925,844411,67.203,R1,2016
2024-Q4,DCL101111,53,64476055099.15,23291311397.18,38808563155.31,49246515912.89,34762147880.13,290028.52,54151520873.71,13438398751.2,6690643032.3,17139928553.74,2147061258.58,7053659971.11,173.234,1813654,124.314,R1,2023
2022-Q3,DCL101112,33,194122937130.11,49879479452.54,40013741735.83,24499977576.73,116764804550.68,376516.32,36274575176.59,7196872239.75,9263108560.38,13255356369.47,12925899215.63,5620818100.13,134.56,2941139,62.638,R3,2016
2017-Q1,DCL101113,89,67387261207.1,147537309593.3,2825200918.68,21879748227.21,53413948843.18,368066.53,25379440269.06,10097922552.8,2177983137.82,7952576086.86,11390521726.37,6227584109.49,114.236,353141,138.957,R0,2015
2017-Q1,DCL101114,67,14531375242.42,98185218379.08,60566051843.73,38856922968.69,172906684458.28,353469.6,64340193439.87,20768389563.21,6751928883.24,3354512273.57,13405687099.3,3349249069.75,113.232,1877152,70.004,R0,2023
2019-Q2,DCL101115,04,86596660296.18,137984079843.91,103278992418.01,26987094117.13,32592453566.65,140234.75,58836510355.97,15188151577.97,7760603717.5,230218956.38,391709504.87,4287081986.98,177.54,73788,69.187,R2,2020
2017-Q2,DCL101116,45,64174765705.84,88259161728.1,46368033799.02,20530262873.92,98377306067.79,140529.01,50706538117.9,815427542.11,5287136516.07,4054681555.4,13947678762.71,7833717744.03,122.747,2505706,120.875,R0,2021
2025-Q2,DCL101117,13,92981545225.47,72472202007.96,70214229805.84,82308118172.35,106838570224.47,279839.43,41079884573.41,21920822655.2,3685095632.38,18476208902.22,1784231789.35,369351527.39,123.608,2424644,150.764,R1,2017
2024-Q4,DCL101118,36,74628568997.14,130301406570.31,21033740120.47,81038125091.26,64825910808.59,184298.32,6785802556.52,22241700164.75,4110430388.19,17602620600.49,708757008.63,889033023.53,185.202,1506429,105.111,R2,2018
2016-Q3,DCL101119,39,164990638593.27,113013409111.61,30302664295.99,49294841404.18,167875298938.03,196773.95,5870324252.59,16313248620.03,3372377722.79,11269924683.17,7926002133.64,1532094809.44,148.704,1770553,81.616,R1,2021
2017-Q1,DCL101120,15,55837177316.46,37229350732.37,82450020448.71,44042149901.23,22277893140.57,307765.65,66480578461.52,2304904138.75,8025434456.16,11823251968.66,7531851153.6,6429982844.42,130.899,1796184,151.365,R3,2020
2016-Q4,DCL101121,16,88524400415.32,115114977181.86,23259894760.66,85290304996.7,114980679594.62,314824.18,65767720675.76,28836482015.53,2010417177.15,5459274930.46,12726852436.78,2783992074.28,130.262,367737,126.339,R3,2012
2025-Q2,DCL101122,93,36302900190.08,109128982074.93,117803918360.61,1826884220.81,131610264911.5,237489.69,766315557.51,15081056587.8,1079147630.48,13230929441.36,4172197903.0,1785469764.47,125.841,414353,123.844,R2,2018
2023-Q2,DCL101123,34,145002292270.59,128309896261.04,95563286579.58,34350755011.08,111888565120.01,75078.56,26744362172.23,25750784761.69,1631937905.98,1692021118.56,13669259518.21,1554418456.89,150.041,1480440,68.391,R2,2017
2022-Q3,DCL101124,71,94695189908.57,97342136628.84,119402792994.85,12565032845.48,158560821293.6,52600.73,27175059169.17,22723371533.81,5028593161.13,1548926182.64,8521495526.3,2430427577.86,116.604,2155002,64.439,R3,2015
2019-Q4,DCL101125,14,101823335894.98,6103922287.02,103466219819.03,59148048980.73,50500584543.98,148105.66,68936454254.31,22087588242.44,8126666405.23,3364345327.72,11660150125.18,2093026316.81,122.815,889322,80.453,R0,2023
2017-Q2,DCL101126,40,151667958041.21,41961974621.61,2057910499.56,73889293369.9,82806659701.7,244978.52,26358873972.59,22586972360.23,7423301997.22,2762736426.24,6816475171.23,6253040075.36,120.19,2632782,155.469,R0,2018
2020-Q2,DCL101127,93,145111919634.29,149960391927.43,99827856967.63,56927707888.49,58377310963.8,285025.34,45190430034.55,12793581575.87,7834772470.01,16921526529.92,11745595693.04,2779426662.57,104.86,2209731,79.076,R0,2018
2016-Q2,DCL101128,01,190653217080.46,109429565376.88,89314938920.68,41066770845.48,168733408120.35,280616.61,35709442960.85,22099558912.11,3952135295.13,13824132367.22,6317385122.33,5263681619.14,188.563,542200,62.504,R3,2012
2019-Q4,DCL101129,32,40800993248.61,5591892974.95,11226034459.46,73129314917.06,40737062627.75,159714.71,19324977245.26,12202345217.57,1998311755.86,8009284863.18,6597554610.74,2146922290.87,98.459,559882,77.776,R3,2015
2022-Q4,DCL101130,76,102839593192.02,88478258247.02,29908631802.31,74487258379.83,29351255815.87,396888.8,6644069624.55,17008255123.21,9950235120.53,19027169218.52,6034342152.21,5598595088.1,108.398,1280059,85.12,R2,2016
2017-Q3,DCL101131,69,66474134311.42,96308295545.58,60851266476.3,11625031870.52,44396002274.09,184295.5,13933803168.65,10406379857.1,7801847580.79,1037446955.38,5918069764.62,7230868728.52,155.05,2424125,98.324,R2,2019
2016-Q4,DCL101132,95,65762381810.85,31007102223.46,81624356207.74,70415460392.62,176555272699.1,131493.18,44337769504.12,1356356188.04,4003295952.02,1292621203.86,6648608050.97,7909118083.35,184.25,1469230,82.639,R1,2012
2017-Q4,DCL101133,82,66959146254.38,96045225241.05,99988457524.25,497714815.51,6964794095.87,150448.93,3464740323.36,26480116920.06,9019553952.6,7090331745.69,278180372.15,1473030621.32,169.883,1350244,149.869,R1,2014
2020-Q1,DCL101134,79,83960957508.95,22138845557.53,68613326002.01,34505217765.22,146765945675.0,172044.85,49639453165.87,25575799900.88,6399913241.28,9582160766.27,7978759478.24,6307449939.76,149.137,584625,84.21,R3,2022
2021-Q1,DCL101135,02,115370513497.38,93799535883.18,73248542288.38,13277443118.06,20933367578.72,97423.5,5968418592.13,19112687301.03,5463624623.64,18765769790.52,6280989759.67,5898155758.12,182.441,1289476,111.053,R2,2016
2023-Q2,DCL101136,78,32032165597.35,76920593122.55,114633095234.15,9450259772.16,46284937476.22,142244.91,32259082357.09,3731087011.76,6451982635.36,15541483650.18,8085435299.64,5779471607.52,182.247,1003110,118.626,R1,2016
2021-Q1,DCL101137,33,104159256783.23,58889451040.72,28540820949.47,31162775632.58,73762615672.22,304374.11,17263599901.29,27092433958.18,6032037312.29,148285060.99,2238553053.49,5940550578.09,172.671,947570,154.515,R2,2013
2017-Q4,DCL101138,33,68964910223.68,67996331419.26,15424075787.75,9658742383.86,141605802795.16,265517.78,34339800042.59,3987422731.63,6332177953.93,781629861.76,9430827912.94,4110179231.83,127.494,2535820,157.434,R2,2011
2020-Q2,DCL101139,52,71124043300.36,93777747312.56,95753860040.7,44865969580.75,18046896801.89,138196.93,37995271713.76,10204233443.34,8840696557.02,6165234822.09,5100758631.98,955602163.63,175.793,1078422,68.116,R1,2022
2017-Q3,DCL101140,55,38552342599.01,112300986651.88,11282539757.11,48275512911.02,116300442904.27,384360.0,49275975693.51,23794876096.42,4365464682.7,19844126611.03,12253285913.68,5614733408.01,99.623,347458,93.28,R0,2023
2018-Q4,DCL101141,12,84677107614.26,136682203527.02,26750317965.41,10838962021.15,107557121029.09,201025.12,37593038014.65,11091194255.11,4259378087.43,10597605225.89,11884787919.84,2539072146.51,134.594,1327238,129.116,R2,2014
