gov_cohesion_programme_period_code,gov_cohesion_fund_code,gov_cohesion_programme_id,gov_cohesion_region_nuts_code,gov_cohesion_thematic_objective_code,gov_cohesion_priority_axis_code,gov_cohesion_allocated_eur,gov_cohesion_committed_eur,gov_cohesion_spent_eur,gov_cohesion_absorption_rate_pct,gov_cohesion_project_count,gov_cohesion_beneficiary_type_code,gov_cohesion_state_aid_flag,gov_cohesion_green_spending_share_pct,gov_cohesion_digital_spending_share_pct,gov_cohesion_urban_dimension_flag,gov_cohesion_audit_irregularities_eur,gov_cohesion_anti_fraud_cases_count,gov_cohesion_data_source,gov_cohesion_data_extract_date
2021_2027,ERDF,2021_2027_ERDF_PRG_062,DK18,TO1_RDI,PA_02,1189365377.65,897437024.0,240450819.1,20.22,1964,UNIVERSITY,0,52.02,20.57,0,99833001.36,22,MANAGING_AUTHORITY_REPORTING,2024-06-23
2014_2020,ERDF,2014_2020_ERDF_PRG_063,DK26,TO1_RDI,PA_03,5367305937.48,4032953815.39,3293758413.84,61.37,1879,HEALTH_PROVIDER,0,38.94,19.49,0,17173289.34,49,ECA_AUDIT_SUMMARY,2025-09-04
2021_2027,ERDF,2021_2027_ERDF_PRG_064,HU522,TO1_RDI,PA_04,6967267485.64,3410170110.36,2945269066.73,42.27,1960,OTHER,0,33.78,38.98,0,52697151.08,33,OLAF_CASES_DB,2024-07-29
2014_2020,ERDF,2014_2020_ERDF_PRG_065,PT859,TO1_RDI,PA_05,6413989591.12,5097438573.76,2654314020.61,41.38,1856,SME,1,45.03,51.92,0,111321376.92,47,COHESION_OPEN_DATA,2025-06-27
2021_2027,ERDF,2021_2027_ERDF_PRG_066,BG4,TO1_RDI,PA_06,1218034912.19,957500178.87,615726490.85,50.55,1332,UTILITY,1,33.6,43.84,1,61005584.45,0,MANAGING_AUTHORITY_REPORTING,2025-03-14
2014_2020,ERDF,2014_2020_ERDF_PRG_067,LU645,TO1_RDI,PA_07,2670730753.8,1393534720.55,568858512.54,21.3,2109,MINISTRY,0,34.33,51.37,0,110443033.72,6,ECA_AUDIT_SUMMARY,2024-06-24
2021_2027,ERDF,2021_2027_ERDF_PRG_068,CZ11,TO1_RDI,PA_08,3279984751.98,2773911331.86,2261604643.18,68.95,1718,REGIONAL_AUTHORITY,0,8.19,45.87,0,44695861.96,41,OLAF_CASES_DB,2025-08-16
2014_2020,ERDF,2014_2020_ERDF_PRG_069,SK66,TO1_RDI,PA_09,2738735141.55,1643991538.44,892652374.92,32.59,1415,NGO,0,30.11,16.77,0,26425832.1,15,COHESION_OPEN_DATA,2024-04-30
2021_2027,ERDF,2021_2027_ERDF_PRG_070,MT5,TO1_RDI,PA_10,474192927.04,390271146.17,81937576.22,17.28,1404,TRANSPORT_OPERATOR,0,41.84,17.28,1,72579820.86,36,MANAGING_AUTHORITY_REPORTING,2024-10-28
2014_2020,ERDF,2014_2020_ERDF_PRG_071,EE445,TO1_RDI,PA_11,6837835141.02,5771880457.14,4746986291.6,69.42,1294,MUNICIPALITY,0,17.08,7.71,1,77750767.95,5,ECA_AUDIT_SUMMARY,2025-06-10
2021_2027,ERDF,2021_2027_ERDF_PRG_072,LT186,TO1_RDI,PA_12,9785609298.48,4870181507.45,3818724002.26,39.02,1468,UNIVERSITY,0,5.71,26.56,0,109354372.06,56,OLAF_CASES_DB,2025-11-29
2014_2020,ERDF,2014_2020_ERDF_PRG_073,CY263,TO1_RDI,PA_01,4665182974.04,3929954949.97,765342563.86,16.41,2049,HEALTH_PROVIDER,0,53.99,49.15,0,68601788.44,17,COHESION_OPEN_DATA,2024-06-30
2021_2027,ERDF,2021_2027_ERDF_PRG_074,MT63,TO1_RDI,PA_02,5900624209.08,5823464833.21,1607468945.76,27.24,1429,OTHER,0,8.46,21.19,0,37185333.55,14,MANAGING_AUTHORITY_REPORTING,2024-10-16
2014_2020,ERDF,2014_2020_ERDF_PRG_075,AT84,TO1_RDI,PA_03,2958434361.89,1797997383.52,1056960822.8,35.73,1624,SME,0,13.79,14.19,0,69518995.56,26,ECA_AUDIT_SUMMARY,2026-01-09
2021_2027,ERDF,2021_2027_ERDF_PRG_076,BG6,TO1_RDI,PA_04,8336354925.31,5131957433.02,1715466112.78,20.58,1445,UTILITY,0,53.54,17.83,0,112941152.47,27,OLAF_CASES_DB,2025-12-13
2014_2020,ERDF,2014_2020_ERDF_PRG_077,DE245,TO1_RDI,PA_05,1649589779.66,760540644.99,217579376.73,13.19,1908,MINISTRY,0,37.88,28.82,0,79720201.1,53,COHESION_OPEN_DATA,2024-02-16
2021_2027,ERDF,2021_2027_ERDF_PRG_078,CZ4,TO1_RDI,PA_06,4623059686.63,2378015456.8,1337295607.27,28.93,1854,REGIONAL_AUTHORITY,0,16.65,44.21,1,63201121.53,57,MANAGING_AUTHORITY_REPORTING,2025-07-14
2014_2020,ERDF,2014_2020_ERDF_PRG_079,PL556,TO1_RDI,PA_07,8674375423.02,4142059878.78,1665988215.37,19.21,2071,NGO,1,18.9,18.19,0,6899014.45,31,ECA_AUDIT_SUMMARY,2026-01-21
2021_2027,ERDF,2021_2027_ERDF_PRG_080,CY3,TO1_RDI,PA_08,3549635156.29,3391035246.43,3124386691.08,88.02,1448,TRANSPORT_OPERATOR,1,33.04,19.43,0,83487131.72,44,OLAF_CASES_DB,2026-01-24
2014_2020,ERDF,2014_2020_ERDF_PRG_081,CY69,TO1_RDI,PA_09,843526154.21,541996146.06,448985008.43,53.23,1692,MUNICIPALITY,0,9.41,41.94,0,10092250.47,35,COHESION_OPEN_DATA,2024-12-23
2021_2027,ERDF,2021_2027_ERDF_PRG_082,CY48,TO1_RDI,PA_10,3541495722.24,1316828448.98,551190374.15,15.56,2178,UNIVERSITY,0,60.81,4.46,0,78998091.96,59,MANAGING_AUTHORITY_REPORTING,2025-03-09
2014_2020,ERDF,2014_2020_ERDF_PRG_083,AT836,TO1_RDI,PA_11,1228654313.48,957490967.35,436629778.76,35.54,1722,HEALTH_PROVIDER,0,32.28,38.61,1,64938235.83,66,ECA_AUDIT_SUMMARY,2024-11-05
2021_2027,ERDF,2021_2027_ERDF_PRG_084,MT804,TO1_RDI,PA_12,7279230718.72,6546002662.82,3110101806.62,42.73,2051,OTHER,0,55.94,8.85,1,45185795.9,0,OLAF_CASES_DB,2026-02-21
2014_2020,ERDF,2014_2020_ERDF_PRG_085,DE472,TO1_RDI,PA_01,7092354135.17,4716836006.94,1603539521.31,22.61,1993,SME,1,34.73,33.59,1,85301936.78,18,COHESION_OPEN_DATA,2025-07-20
2021_2027,ERDF,2021_2027_ERDF_PRG_086,DK475,TO1_RDI,PA_02,7037704979.7,6778935715.44,5475836629.88,77.81,2121,UTILITY,1,55.99,43.93,1,28684105.08,29,MANAGING_AUTHORITY_REPORTING,2024-10-11
2014_2020,ERDF,2014_2020_ERDF_PRG_087,LV50,TO1_RDI,PA_03,5792820518.45,3232754418.92,2999670418.87,51.78,1353,MINISTRY,0,9.44,19.28,0,30631597.44,40,ECA_AUDIT_SUMMARY,2025-07-19
2021_2027,ERDF,2021_2027_ERDF_PRG_088,CY89,TO1_RDI,PA_04,6271276377.53,4636622724.61,3142291504.77,50.11,1504,REGIONAL_AUTHORITY,0,36.06,34.3,0,53744753.38,25,OLAF_CASES_DB,2026-02-20
2014_2020,ERDF,2014_2020_ERDF_PRG_089,DE80,TO1_RDI,PA_05,4553091704.02,2120056889.74,1456829806.85,32.0,1364,NGO,0,27.2,51.2,0,113874830.18,0,COHESION_OPEN_DATA,2025-08-01
2021_2027,ERDF,2021_2027_ERDF_PRG_090,LV514,TO1_RDI,PA_06,7260408020.75,4496990313.31,2082828016.37,28.69,2159,TRANSPORT_OPERATOR,0,28.37,32.81,0,92972949.12,0,MANAGING_AUTHORITY_REPORTING,2025-03-30
2014_2020,ERDF,2014_2020_ERDF_PRG_091,LU57,TO1_RDI,PA_07,3533366908.01,3580640602.99,1603850053.4,45.39,1472,MUNICIPALITY,1,54.41,18.06,0,44016365.92,45,ECA_AUDIT_SUMMARY,2024-11-25
2021_2027,ERDF,2021_2027_ERDF_PRG_092,NL66,TO1_RDI,PA_08,2062921184.1,882121955.21,395407164.2,19.17,2080,UNIVERSITY,0,51.45,34.48,0,82069754.63,47,OLAF_CASES_DB,2025-08-07
2014_2020,ERDF,2014_2020_ERDF_PRG_093,LT611,TO1_RDI,PA_09,3807531983.96,2745779115.68,2302671547.18,60.48,1308,HEALTH_PROVIDER,0,41.28,10.54,0,109874593.42,6,COHESION_OPEN_DATA,2025-07-02
2021_2027,ERDF,2021_2027_ERDF_PRG_094,LV97,TO1_RDI,PA_10,4113390653.74,1623993705.67,1523084582.65,37.03,2044,OTHER,0,33.9,32.22,1,99983176.44,8,MANAGING_AUTHORITY_REPORTING,2024-10-22
2014_2020,ERDF,2014_2020_ERDF_PRG_095,BG157,TO1_RDI,PA_11,9104922171.23,4750671275.21,2354993488.17,25.87,1313,SME,0,18.72,14.25,0,122252207.5,23,ECA_AUDIT_SUMMARY,2024-06-20
2021_2027,ERDF,2021_2027_ERDF_PRG_096,IE14,TO1_RDI,PA_12,8705654477.58,4658776873.03,3671952453.3,42.18,1372,UTILITY,1,23.43,37.34,0,39668417.84,1,OLAF_CASES_DB,2024-01-24
2014_2020,ERDF,2014_2020_ERDF_PRG_097,EE283,TO1_RDI,PA_01,6316864847.99,5912705384.96,3338594857.29,52.85,2071,MINISTRY,1,53.27,37.89,0,148372815.66,41,COHESION_OPEN_DATA,2025-10-05
2021_2027,ERDF,2021_2027_ERDF_PRG_098,PT62,TO1_RDI,PA_02,6980611502.47,4422158459.75,3840053815.99,55.01,1854,REGIONAL_AUTHORITY,0,64.59,8.23,0,16209184.35,32,MANAGING_AUTHORITY_REPORTING,2024-12-31
2014_2020,ERDF,2014_2020_ERDF_PRG_099,ES43,TO1_RDI,PA_03,7063269249.84,3424716840.76,1754535950.17,24.84,2134,NGO,0,21.41,11.73,0,62720131.39,29,ECA_AUDIT_SUMMARY,2025-03-26
2021_2027,ERDF,2021_2027_ERDF_PRG_100,AT790,TO1_RDI,PA_04,3011271316.5,1569086151.67,521225807.11,17.31,1901,TRANSPORT_OPERATOR,1,14.67,4.29,0,66373009.22,32,OLAF_CASES_DB,2025-01-17
2014_2020,ERDF,2014_2020_ERDF_PRG_101,IE372,TO1_RDI,PA_05,5318771305.42,2823261133.64,1529447311.94,28.76,1306,MUNICIPALITY,0,37.24,33.41,0,64564199.62,43,COHESION_OPEN_DATA,2026-02-14
2021_2027,ERDF,2021_2027_ERDF_PRG_102,HU43,TO1_RDI,PA_06,5775852768.46,4062877043.65,773788483.1,13.4,1857,UNIVERSITY,0,9.31,8.9,1,61537981.79,24,MANAGING_AUTHORITY_REPORTING,2024-08-18
2014_2020,ERDF,2014_2020_ERDF_PRG_103,RO7,TO1_RDI,PA_07,6477920206.94,5301244099.95,3760708109.17,58.05,1386,HEALTH_PROVIDER,1,63.9,31.28,0,115623870.19,60,ECA_AUDIT_SUMMARY,2025-03-01
2021_2027,ERDF,2021_2027_ERDF_PRG_104,LU9,TO1_RDI,PA_08,9157937429.12,4336621537.76,1115883709.89,12.18,1917,OTHER,0,32.87,10.44,0,9665390.36,57,OLAF_CASES_DB,2024-10-02
2014_2020,ERDF,2014_2020_ERDF_PRG_105,PT14,TO1_RDI,PA_09,6905594707.7,5715630767.71,3964943289.74,57.42,2020,SME,0,43.9,39.83,0,91736010.0,0,COHESION_OPEN_DATA,2026-01-09
2021_2027,ERDF,2021_2027_ERDF_PRG_106,MT9,TO1_RDI,PA_10,6243805811.7,6175783838.43,2154009626.83,34.5,1606,UTILITY,0,55.91,17.55,1,67131546.01,46,MANAGING_AUTHORITY_REPORTING,2025-01-04
2014_2020,ERDF,2014_2020_ERDF_PRG_107,FI843,TO1_RDI,PA_11,7684226787.07,7484553402.08,4389434041.32,57.12,1409,MINISTRY,0,17.58,36.67,0,81394541.87,41,ECA_AUDIT_SUMMARY,2025-01-17
2021_2027,ERDF,2021_2027_ERDF_PRG_108,SE16,TO1_RDI,PA_12,3868620275.18,3243968446.92,3079138696.03,79.59,1553,REGIONAL_AUTHORITY,0,35.99,17.98,1,71947234.94,32,OLAF_CASES_DB,2024-08-15
2014_2020,ERDF,2014_2020_ERDF_PRG_109,FR33,TO1_RDI,PA_01,6286495727.71,2712093500.78,1461244404.16,23.24,1963,NGO,0,21.75,16.35,0,106238298.6,42,COHESION_OPEN_DATA,2025-03-25
2021_2027,ERDF,2021_2027_ERDF_PRG_110,MT800,TO1_RDI,PA_02,7074231014.95,5229934643.65,4926198750.53,69.64,1855,TRANSPORT_OPERATOR,1,26.39,14.73,1,28164857.88,48,MANAGING_AUTHORITY_REPORTING,2024-04-02
2014_2020,ERDF,2014_2020_ERDF_PRG_111,DK739,TO1_RDI,PA_03,4497386841.01,2613336285.43,2276569228.92,50.62,1460,MUNICIPALITY,0,17.63,29.48,0,78039036.13,9,ECA_AUDIT_SUMMARY,2024-12-07
2021_2027,ERDF,2021_2027_ERDF_PRG_112,BE78,TO1_RDI,PA_04,7412523393.36,7002574487.4,4708846427.49,63.53,2111,UNIVERSITY,1,45.52,38.68,1,93099368.05,29,OLAF_CASES_DB,2025-07-28
2014_2020,ERDF,2014_2020_ERDF_PRG_113,GR38,TO1_RDI,PA_05,1682676388.3,1215389776.41,439765342.41,26.13,1503,HEALTH_PROVIDER,0,58.81,14.85,0,100556260.28,7,COHESION_OPEN_DATA,2024-12-12
2021_2027,ERDF,2021_2027_ERDF_PRG_114,LV88,TO1_RDI,PA_06,7132294949.98,3160682202.33,2560003575.99,35.89,2021,OTHER,0,26.13,33.14,1,69088249.35,1,MANAGING_AUTHORITY_REPORTING,2025-05-04
2014_2020,ERDF,2014_2020_ERDF_PRG_115,HU80,TO1_RDI,PA_07,5688866927.08,3770329313.57,1828016259.85,32.13,2015,SME,0,58.24,37.72,0,36586656.77,46,ECA_AUDIT_SUMMARY,2025-07-03
2021_2027,ERDF,2021_2027_ERDF_PRG_116,PT920,TO1_RDI,PA_08,4580477883.23,2473494940.1,1348697374.89,29.44,1388,UTILITY,0,41.94,21.0,1,59536918.38,10,OLAF_CASES_DB,2025-01-28
2014_2020,ERDF,2014_2020_ERDF_PRG_117,BE484,TO1_RDI,PA_09,6950912383.94,6998844837.4,6341001774.42,91.23,1828,MINISTRY,0,19.89,49.98,0,48751861.11,41,COHESION_OPEN_DATA,2024-10-11
2021_2027,ERDF,2021_2027_ERDF_PRG_118,CY19,TO1_RDI,PA_10,2407901273.85,2241887499.21,1510658964.18,62.74,1485,REGIONAL_AUTHORITY,1,13.99,36.69,0,17330570.69,41,MANAGING_AUTHORITY_REPORTING,2025-11-24
2014_2020,ERDF,2014_2020_ERDF_PRG_119,HU24,TO1_RDI,PA_11,6807654974.87,4337403596.37,3360353324.0,49.36,2173,NGO,0,63.98,48.61,0,76854950.69,11,ECA_AUDIT_SUMMARY,2025-02-21
2021_2027,ERDF,2021_2027_ERDF_PRG_120,FR94,TO1_RDI,PA_12,5268083226.95,3657868805.36,1181568159.18,22.43,1693,TRANSPORT_OPERATOR,0,53.1,28.26,0,83459260.61,54,OLAF_CASES_DB,2024-12-08
2014_2020,ERDF,2014_2020_ERDF_PRG_121,SK618,TO1_RDI,PA_01,1426659365.66,1295330645.76,1144274028.92,80.21,2146,MUNICIPALITY,0,59.32,3.79,0,74756409.38,21,COHESION_OPEN_DATA,2025-01-20
2021_2027,ERDF,2021_2027_ERDF_PRG_122,LV54,TO1_RDI,PA_02,3256628742.84,1976546681.23,398136624.42,12.23,1443,UNIVERSITY,0,20.55,41.59,1,19765792.12,22,MANAGING_AUTHORITY_REPORTING,2026-02-25
2014_2020,ERDF,2014_2020_ERDF_PRG_123,FR348,TO1_RDI,PA_03,177497443.77,103987201.0,91674332.84,51.65,1751,HEALTH_PROVIDER,0,14.0,8.43,0,93542481.79,5,ECA_AUDIT_SUMMARY,2026-01-31
2021_2027,ERDF,2021_2027_ERDF_PRG_124,EE8,TO1_RDI,PA_04,9719902907.78,6034638584.97,5425389739.13,55.82,1951,OTHER,0,6.7,25.08,1,108527698.79,52,OLAF_CASES_DB,2025-09-25
2014_2020,ERDF,2014_2020_ERDF_PRG_125,RO98,TO1_RDI,PA_05,1430411000.28,1032773901.71,614645088.82,42.97,1921,SME,0,41.42,8.63,0,4129842.16,38,COHESION_OPEN_DATA,2024-05-28
2021_2027,ERDF,2021_2027_ERDF_PRG_126,BG18,TO1_RDI,PA_06,7598868617.39,6914998860.11,2687067803.28,35.36,1815,UTILITY,0,54.92,45.92,0,84344218.79,46,MANAGING_AUTHORITY_REPORTING,2024-12-23
2014_2020,ERDF,2014_2020_ERDF_PRG_127,SE29,TO1_RDI,PA_07,3234098883.98,1178951764.37,590290229.78,18.25,2049,MINISTRY,0,17.18,26.24,0,82359317.42,12,ECA_AUDIT_SUMMARY,2024-02-14
2021_2027,ERDF,2021_2027_ERDF_PRG_128,LT863,TO1_RDI,PA_08,2489954677.64,1448045867.12,690527719.9,27.73,2219,REGIONAL_AUTHORITY,0,57.19,10.79,0,101254172.7,26,OLAF_CASES_DB,2024-07-19
2014_2020,ERDF,2014_2020_ERDF_PRG_129,SE369,TO1_RDI,PA_09,10716004637.56,6390557972.91,2127454551.25,19.85,1641,NGO,0,43.41,24.18,1,96046554.95,26,COHESION_OPEN_DATA,2026-01-23
2021_2027,ERDF,2021_2027_ERDF_PRG_130,FI105,TO1_RDI,PA_10,7798922325.97,4936789341.28,2756155690.75,35.34,2155,TRANSPORT_OPERATOR,1,20.63,5.49,0,16290039.9,10,MANAGING_AUTHORITY_REPORTING,2024-04-11
2014_2020,ERDF,2014_2020_ERDF_PRG_131,DK153,TO1_RDI,PA_11,1503757907.01,1180888319.08,766696269.93,50.99,1660,MUNICIPALITY,0,27.93,9.9,1,52483569.87,51,ECA_AUDIT_SUMMARY,2026-02-05
2021_2027,ERDF,2021_2027_ERDF_PRG_132,HU248,TO1_RDI,PA_12,9099244993.51,5954866048.82,2009716090.33,22.09,2229,UNIVERSITY,1,49.41,18.64,0,30464283.15,6,OLAF_CASES_DB,2025-04-26
2014_2020,ERDF,2014_2020_ERDF_PRG_133,RO2,TO1_RDI,PA_01,2776539270.08,1050511146.0,558586402.46,20.12,1838,HEALTH_PROVIDER,0,31.46,14.48,1,63182379.73,15,COHESION_OPEN_DATA,2026-01-19
2021_2027,ERDF,2021_2027_ERDF_PRG_134,DE92,TO1_RDI,PA_02,2968947049.16,1257404844.74,1024385871.35,34.5,2040,OTHER,1,45.56,7.11,1,166437837.99,8,MANAGING_AUTHORITY_REPORTING,2025-05-08
2014_2020,ERDF,2014_2020_ERDF_PRG_135,CY86,TO1_RDI,PA_03,6538278180.18,3674756936.77,2935078757.95,44.89,1405,SME,0,7.28,51.32,0,56037478.57,28,ECA_AUDIT_SUMMARY,2025-05-14
2021_2027,ERDF,2021_2027_ERDF_PRG_136,HU29,TO1_RDI,PA_04,8436719736.36,5523648351.3,3237526282.02,38.37,1671,UTILITY,1,52.64,40.0,1,196485202.35,38,OLAF_CASES_DB,2024-07-07
2014_2020,ERDF,2014_2020_ERDF_PRG_137,LU30,TO1_RDI,PA_05,6318316030.53,2262827489.83,1398619383.52,22.14,1855,MINISTRY,1,50.64,10.53,1,157422566.66,56,COHESION_OPEN_DATA,2025-10-30
2021_2027,ERDF,2021_2027_ERDF_PRG_138,PL34,TO1_RDI,PA_06,6272972851.34,6298476170.69,3624235877.0,57.78,2038,REGIONAL_AUTHORITY,0,47.1,36.52,0,56391125.32,38,MANAGING_AUTHORITY_REPORTING,2024-11-16
2014_2020,ERDF,2014_2020_ERDF_PRG_139,AT13,TO1_RDI,PA_07,3504790464.33,1930049095.19,482885286.84,13.78,2131,NGO,1,49.54,35.66,1,206804787.68,48,ECA_AUDIT_SUMMARY,2024-07-11
2021_2027,ERDF,2021_2027_ERDF_PRG_140,IT85,TO1_RDI,PA_08,712291742.04,279007706.0,61220511.18,8.59,1452,TRANSPORT_OPERATOR,1,23.8,19.96,1,90714901.73,32,OLAF_CASES_DB,2024-12-13
2014_2020,ERDF,2014_2020_ERDF_PRG_141,BE844,TO1_RDI,PA_09,4909685611.51,3774255834.62,3420342423.32,69.67,2098,MUNICIPALITY,0,42.54,25.73,1,98158390.48,17,COHESION_OPEN_DATA,2025-12-29
2021_2027,ERDF,2021_2027_ERDF_PRG_142,BE854,TO1_RDI,PA_10,7041403468.95,6510714328.17,4852145256.32,68.91,1886,UNIVERSITY,0,28.32,41.73,1,36315566.92,5,MANAGING_AUTHORITY_REPORTING,2024-12-06
2014_2020,ERDF,2014_2020_ERDF_PRG_143,RO478,TO1_RDI,PA_11,2014431997.61,1741161675.77,699786821.3,34.74,1359,HEALTH_PROVIDER,1,63.57,3.89,0,22590577.99,9,ECA_AUDIT_SUMMARY,2024-11-06
2021_2027,ERDF,2021_2027_ERDF_PRG_144,ES64,TO1_RDI,PA_12,5171484320.79,2691463176.14,918355777.69,17.76,1725,OTHER,0,19.09,13.02,1,10271246.4,0,OLAF_CASES_DB,2025-11-01
2014_2020,ERDF,2014_2020_ERDF_PRG_145,ES12,TO1_RDI,PA_01,1478699302.56,558134075.28,230631692.5,15.6,2203,SME,0,51.38,48.28,1,82443353.47,57,COHESION_OPEN_DATA,2024-03-23
2021_2027,ERDF,2021_2027_ERDF_PRG_146,EE73,TO1_RDI,PA_02,3071340266.8,2323711648.65,1167528508.49,38.01,2032,UTILITY,1,7.88,41.63,0,190059376.58,42,MANAGING_AUTHORITY_REPORTING,2024-11-24
2014_2020,ERDF,2014_2020_ERDF_PRG_147,HU318,TO1_RDI,PA_03,2345553325.49,2201304472.39,912500780.75,38.9,1595,MINISTRY,0,56.57,6.87,0,28178844.69,32,ECA_AUDIT_SUMMARY,2024-03-31
2021_2027,ERDF,2021_2027_ERDF_PRG_148,LV656,TO1_RDI,PA_04,6133618529.7,3065430329.78,2535911729.08,41.34,1578,REGIONAL_AUTHORITY,1,25.32,6.23,0,19593968.31,1,OLAF_CASES_DB,2025-11-05
2014_2020,ERDF,2014_2020_ERDF_PRG_149,HR817,TO1_RDI,PA_05,269903327.66,142767990.4,57945164.2,21.47,2184,NGO,0,23.81,12.87,0,62636637.36,28,COHESION_OPEN_DATA,2024-12-26
2021_2027,ERDF,2021_2027_ERDF_PRG_150,SK93,TO1_RDI,PA_06,4851764508.24,2229350361.74,1519435367.66,31.32,1549,TRANSPORT_OPERATOR,0,49.66,44.24,0,31755886.01,56,MANAGING_AUTHORITY_REPORTING,2024-01-23
2014_2020,ERDF,2014_2020_ERDF_PRG_151,DE957,TO1_RDI,PA_07,5968920157.01,4208729319.31,2181446077.18,36.55,2124,MUNICIPALITY,0,35.99,15.42,1,90272522.15,34,ECA_AUDIT_SUMMARY,2025-05-08
2021_2027,ERDF,2021_2027_ERDF_PRG_152,SE868,TO1_RDI,PA_08,4206362545.11,3932691338.94,2998745725.79,71.29,1442,UNIVERSITY,0,64.7,3.49,1,92270100.58,7,OLAF_CASES_DB,2025-01-18
2014_2020,ERDF,2014_2020_ERDF_PRG_153,PT51,TO1_RDI,PA_09,2998241300.27,2365811769.27,1163576977.24,38.81,1676,HEALTH_PROVIDER,1,7.08,16.65,1,145366484.07,13,COHESION_OPEN_DATA,2024-08-29
2021_2027,ERDF,2021_2027_ERDF_PRG_154,SI81,TO1_RDI,PA_10,5899179654.94,5692176726.35,2175026482.54,36.87,1389,OTHER,1,57.13,38.1,1,15989189.04,8,MANAGING_AUTHORITY_REPORTING,2025-06-06
2014_2020,ERDF,2014_2020_ERDF_PRG_155,SE54,TO1_RDI,PA_11,8523865167.58,8154573514.97,1872086745.29,21.96,1580,SME,1,19.48,36.06,1,26716603.53,33,ECA_AUDIT_SUMMARY,2025-06-20
2021_2027,ERDF,2021_2027_ERDF_PRG_156,BG593,TO1_RDI,PA_12,6933516125.05,5418079517.15,2302671444.3,33.21,1813,UTILITY,1,55.61,45.29,0,61830823.29,24,OLAF_CASES_DB,2025-07-27
2014_2020,ERDF,2014_2020_ERDF_PRG_157,EE220,TO1_RDI,PA_01,9162936106.77,7146654663.26,4149287289.66,45.28,1989,MINISTRY,0,38.72,33.86,0,80234772.69,39,COHESION_OPEN_DATA,2025-10-20
2021_2027,ERDF,2021_2027_ERDF_PRG_158,AT130,TO1_RDI,PA_02,1711551206.06,1226759706.87,736425544.62,43.03,1532,REGIONAL_AUTHORITY,0,46.21,13.97,0,105315235.12,58,MANAGING_AUTHORITY_REPORTING,2024-11-01
2014_2020,ERDF,2014_2020_ERDF_PRG_159,PT2,TO1_RDI,PA_03,1944483136.6,1251094502.36,374661752.05,19.27,1642,NGO,0,50.65,34.0,0,75069960.17,54,ECA_AUDIT_SUMMARY,2024-04-10
2021_2027,ERDF,2021_2027_ERDF_PRG_160,RO74,TO1_RDI,PA_04,2449287931.48,1134397060.85,878742257.51,35.88,1933,TRANSPORT_OPERATOR,0,42.15,23.65,1,16453438.7,7,OLAF_CASES_DB,2025-06-27
2014_2020,ERDF,2014_2020_ERDF_PRG_161,LT280,TO1_RDI,PA_05,6664229244.14,3214880300.34,1575737589.16,23.64,1912,MUNICIPALITY,0,31.03,5.17,0,59687860.37,13,COHESION_OPEN_DATA,2024-05-28
2021_2027,ERDF,2021_2027_ERDF_PRG_162,RO5,TO1_RDI,PA_06,1346424360.15,1354904093.92,550094263.12,40.86,2014,UNIVERSITY,0,19.55,8.99,1,12328796.03,19,MANAGING_AUTHORITY_REPORTING,2025-02-02
2014_2020,ERDF,2014_2020_ERDF_PRG_163,DK29,TO1_RDI,PA_07,3442190353.28,1244030768.47,1024507149.61,29.76,1857,HEALTH_PROVIDER,0,16.72,51.56,0,100104275.15,0,ECA_AUDIT_SUMMARY,2025-12-24
2021_2027,ERDF,2021_2027_ERDF_PRG_164,GR267,TO1_RDI,PA_08,2114485031.55,1709024299.61,720897300.47,34.09,1427,OTHER,0,61.16,22.55,0,110027313.82,59,OLAF_CASES_DB,2025-04-10
2014_2020,ERDF,2014_2020_ERDF_PRG_165,HR652,TO1_RDI,PA_09,8042342320.27,6298122967.72,1857405929.97,23.1,1693,SME,0,49.35,5.21,0,51122516.85,58,COHESION_OPEN_DATA,2025-11-21
2021_2027,ERDF,2021_2027_ERDF_PRG_166,LV415,TO1_RDI,PA_10,4813762893.37,3966147584.31,3174450855.94,65.95,1793,UTILITY,1,64.26,36.27,0,166985484.98,12,MANAGING_AUTHORITY_REPORTING,2025-04-17
2014_2020,ERDF,2014_2020_ERDF_PRG_167,IE170,TO1_RDI,PA_11,8334929840.63,6466906159.36,4211367835.37,50.53,1651,MINISTRY,0,63.33,26.72,0,69366993.07,0,ECA_AUDIT_SUMMARY,2025-09-18
2021_2027,ERDF,2021_2027_ERDF_PRG_168,DK17,TO1_RDI,PA_12,8935397059.83,8861955444.58,8147769072.84,91.19,2223,REGIONAL_AUTHORITY,0,47.53,33.67,0,46753569.86,8,OLAF_CASES_DB,2025-12-12
2014_2020,ERDF,2014_2020_ERDF_PRG_169,MT2,TO1_RDI,PA_01,1525290797.32,1362379844.11,1180804962.59,77.42,2263,NGO,0,53.34,13.92,0,82250697.46,24,COHESION_OPEN_DATA,2025-05-03
2021_2027,ERDF,2021_2027_ERDF_PRG_170,DK80,TO1_RDI,PA_02,7897118349.2,7226052429.8,3228949490.24,40.89,1852,TRANSPORT_OPERATOR,1,62.54,11.49,1,113547479.32,15,MANAGING_AUTHORITY_REPORTING,2024-08-16
2014_2020,ERDF,2014_2020_ERDF_PRG_171,SK87,TO1_RDI,PA_03,5545165736.01,4588391819.88,3330803940.52,60.07,1778,MUNICIPALITY,0,64.92,13.95,1,70722820.41,36,ECA_AUDIT_SUMMARY,2024-04-25
