soc_outcome_cohort_start_date,soc_outcome_participant_id_hash,soc_outcome_baseline_employment_flag,soc_outcome_employment_6mo_flag,soc_outcome_employment_12mo_flag,soc_outcome_earnings_change_usd,soc_outcome_housing_stability_score,soc_outcome_food_security_improvement_flag,soc_outcome_healthcare_utilization_change,soc_outcome_school_attendance_change,soc_outcome_recidivism_change_flag,soc_outcome_benefit_exit_reason_code,soc_outcome_program_completion_flag,soc_outcome_case_management_contacts_count,soc_outcome_barrier_resolution_index,soc_outcome_cost_per_participant_usd,soc_outcome_return_on_investment_ratio,soc_outcome_impact_estimate_method,soc_outcome_confidence_level_pct,soc_outcome_evidence_rating_code
2018-12-11,6e0461246b215962,1,1,0,-10093.32,49.07,0,3.078,7.375,0,OTHER,1,70,0.2079,4395.55,6.0038,SYNTH_CONTROL,56.08,VERY_HIGH
2018-12-12,65b56918a4252dd9,0,0,1,13532.55,26.01,0,2.7168,12.818,0,SANCTION,1,274,0.7613,12869.46,4.0387,RCT,54.13,MODERATE
2018-12-13,9b09c09b24e525d6,1,1,0,58205.17,25.43,1,0.4472,-5.547,0,INELIGIBLE,1,174,0.2007,24454.1,0.0113,OTHER,77.49,LOW
2018-12-14,7363c8ed3e57807f,1,0,0,44780.67,21.03,0,4.0674,12.652,0,EARNINGS_UP,0,129,0.7594,15675.98,-0.2006,OTHER,81.29,HIGH
2018-12-15,8524f1bbafae4d86,0,1,0,-10555.8,23.76,0,-3.2689,-11.498,0,EARNINGS_UP,0,148,0.6697,22496.43,4.5041,MATCHING,98.95,VERY_HIGH
2018-12-16,604229dafd944639,1,0,0,61229.53,39.18,0,-2.3007,13.216,0,OTHER,1,280,0.296,12904.21,1.8779,OTHER,99.3,HIGH
2018-12-17,b41e97de1cefd831,1,1,1,43876.16,42.59,1,2.8734,-11.956,0,OTHER,0,270,0.3671,6665.16,0.9523,QUASI_EXPERIMENT,62.8,LOW
2018-12-18,e17c9ff66bce0c44,1,0,0,-1820.97,0.04,1,4.588,10.477,0,TIME_LIMIT,0,287,0.2977,5984.64,1.4492,MATCHING,90.56,MODERATE
2018-12-19,74deb7df482ea756,1,1,1,22663.01,36.61,1,-2.7554,-12.845,0,EARNINGS_UP,0,123,0.1209,16611.0,6.9545,OTHER,75.69,MODERATE
2018-12-20,081912c00b033fe0,1,0,1,24095.06,4.14,0,2.0685,-13.251,0,EARNINGS_UP,1,264,0.2233,22526.25,0.7981,OTHER,94.91,LOW
2018-12-21,3941c852038ad0c2,0,1,1,8670.06,28.55,1,-2.0606,12.251,0,INELIGIBLE,1,45,0.4161,19575.2,0.5414,DIFF_IN_DIFF,54.92,LOW
2018-12-22,db72467e65b815bc,1,1,1,36210.99,11.52,0,1.4115,11.905,0,VOLUNTARY_EXIT,1,136,0.5294,3948.37,4.4603,MATCHING,83.18,MODERATE
2018-12-23,0297b6091cd9166b,0,1,1,79484.64,97.49,0,0.2554,8.856,0,INELIGIBLE,0,235,0.4443,24599.88,7.4284,OTHER,57.51,HIGH
2018-12-24,c6cf3d9684cc6b41,0,0,0,76451.94,92.6,1,-4.1301,13.853,0,VOLUNTARY_EXIT,1,130,0.5133,20825.75,0.6001,REGRESSION,68.67,MODERATE
2018-12-25,54fdf6c9fb266119,1,0,1,64701.75,79.94,1,2.267,-11.313,0,MOVED_OUT,0,86,0.389,21741.64,5.4198,RCT,87.84,LOW
2018-12-26,0f819053b863cf47,1,1,1,-2474.7,96.01,1,-3.7479,-5.541,0,VOLUNTARY_EXIT,1,220,0.9029,1346.93,0.7689,OTHER,59.57,MODERATE
2018-12-27,4d7267dbee82a2df,1,1,1,-1700.83,78.64,0,2.3878,-4.112,0,INELIGIBLE,1,44,0.6405,17166.05,2.1542,QUASI_EXPERIMENT,65.08,MODERATE
2018-12-28,4c0a5d6922cbc59c,0,0,1,35761.18,96.48,1,-1.7996,-10.446,0,OTHER,1,210,0.0444,3422.19,0.141,OTHER,88.1,MODERATE
2018-12-29,4b36788f005d5651,0,0,0,41699.03,65.6,0,4.3721,-2.744,0,INELIGIBLE,1,218,0.3988,9870.14,2.0482,QUASI_EXPERIMENT,91.31,HIGH
2018-12-30,739aa9cc10015752,0,0,1,-8829.06,47.41,0,-4.9295,-8.571,0,OTHER,0,35,0.5207,23004.54,-0.8189,DIFF_IN_DIFF,50.72,MODERATE
2018-12-31,0236238e4934143d,0,0,1,30292.19,87.79,1,-0.5456,8.516,0,INELIGIBLE,0,10,0.1328,22956.04,-0.5368,OTHER,60.27,HIGH
2019-01-01,c828472f93f016aa,1,0,0,63453.16,52.35,1,-1.8415,-3.615,1,OTHER,0,66,0.7144,6016.95,1.5995,SYNTH_CONTROL,76.95,LOW
2019-01-02,fc5183b2d565c7b7,1,0,1,12924.86,96.34,0,-0.8408,-4.286,0,TIME_LIMIT,1,266,0.8168,14604.55,0.3437,OTHER,63.17,HIGH
2019-01-03,65a8c34abed51249,1,1,1,-11930.22,3.92,0,-1.0543,-2.489,0,INELIGIBLE,0,87,0.9907,24091.02,1.4452,OTHER,52.49,LOW
2019-01-04,7dcc790111dd75ac,0,0,0,6447.15,64.9,0,2.1367,10.555,0,MOVED_OUT,0,221,0.7222,428.85,6.4758,OTHER,73.18,HIGH
2019-01-05,23b81e4f42056381,0,0,0,19893.11,90.88,0,-3.2133,14.128,0,VOLUNTARY_EXIT,1,98,0.0509,13481.69,5.2858,REGRESSION,67.06,HIGH
2019-01-06,e21cda76028498bf,1,0,0,6729.2,3.77,1,-1.4556,3.775,0,EARNINGS_UP,1,152,0.1484,16162.79,3.341,MATCHING,76.65,LOW
2019-01-07,fac2326ad19993f0,1,1,1,53074.47,21.31,0,-4.8545,10.306,0,SANCTION,1,7,0.5976,15194.54,2.9157,OTHER,95.94,MODERATE
2019-01-08,8002253fcc68408e,0,1,0,42008.08,30.94,0,4.6754,4.629,0,SANCTION,0,135,0.1838,1184.65,-0.6862,REGRESSION,96.03,MODERATE
2019-01-09,e515445b517d6969,0,0,1,-4411.66,64.29,0,2.5406,-14.831,0,SANCTION,0,48,0.705,6967.3,0.7761,SYNTH_CONTROL,67.42,MODERATE
2019-01-10,c85550f272413ad1,0,0,1,-492.46,74.04,0,2.1001,-0.961,1,OTHER,1,214,0.1647,2290.31,2.9906,DIFF_IN_DIFF,59.04,VERY_HIGH
2019-01-11,afff44cc8300c7ee,1,0,1,-6145.27,40.81,0,3.3749,-6.082,0,VOLUNTARY_EXIT,0,231,0.7932,22643.03,7.2958,DIFF_IN_DIFF,70.35,HIGH
2019-01-12,68b22e9d90f6038e,1,0,0,26214.93,59.88,1,3.3422,-7.95,0,TIME_LIMIT,1,132,0.2201,9196.6,5.7953,REGRESSION,89.22,MODERATE
2019-01-13,0b1c5c464d7b2995,1,0,0,16791.14,88.2,0,3.4239,0.622,0,EARNINGS_UP,1,224,0.4088,15255.48,0.8205,QUASI_EXPERIMENT,73.12,HIGH
2019-01-14,28e8cc18f053dded,0,0,0,73419.16,30.23,1,-0.7729,13.707,0,INELIGIBLE,1,288,0.0825,14595.65,7.5948,SYNTH_CONTROL,88.02,HIGH
2019-01-15,14af1f195d4d9307,1,0,0,-4415.34,61.09,0,-4.1898,-12.988,0,EARNINGS_UP,1,71,0.5528,23835.11,1.3456,QUASI_EXPERIMENT,65.0,LOW
2019-01-16,dc5e609f231a6880,0,1,1,41739.88,44.48,0,2.6392,14.801,1,EARNINGS_UP,0,252,0.864,8193.6,2.9285,SYNTH_CONTROL,55.25,LOW
2019-01-17,225d056214d10e91,0,0,0,60946.67,79.61,0,1.5051,-3.11,0,EARNINGS_UP,0,255,0.0802,10609.77,6.4151,SYNTH_CONTROL,93.19,LOW
2019-01-18,01e836ce65b07335,1,1,1,58244.39,13.41,0,-1.6868,-9.167,0,TIME_LIMIT,0,48,0.9742,8596.59,0.029,MATCHING,79.93,MODERATE
2019-01-19,c303193e75107a1b,0,0,1,78716.81,94.97,0,-0.4888,-0.943,1,OTHER,0,130,0.7288,3778.0,4.6413,MATCHING,57.2,MODERATE
2019-01-20,2d50df737654f52c,1,0,1,24540.88,41.96,0,-3.9535,-12.961,0,MOVED_OUT,1,194,0.2783,2149.14,5.5345,MATCHING,77.46,HIGH
2019-01-21,241e5edba9588cab,0,0,1,62055.24,70.38,1,1.7018,-6.739,0,EARNINGS_UP,0,34,0.4729,2564.75,3.0944,REGRESSION,82.31,MODERATE
2019-01-22,318ca710342765b7,0,1,0,-12032.33,29.64,0,-0.1436,-1.479,0,VOLUNTARY_EXIT,0,206,0.1805,14878.33,1.0127,SYNTH_CONTROL,70.93,MODERATE
2019-01-23,855b8ac6d6976a18,0,0,1,-15078.87,25.0,0,1.9025,7.384,0,VOLUNTARY_EXIT,0,298,0.643,4803.91,-0.7923,OTHER,91.95,MODERATE
2019-01-24,86414af23ce16393,1,0,1,43644.36,61.87,0,3.6694,13.597,0,VOLUNTARY_EXIT,0,10,0.3097,2714.68,5.4906,OTHER,62.23,MODERATE
2019-01-25,b780e1a52c2fba31,1,1,1,61699.37,32.14,1,-4.7222,12.182,0,SANCTION,1,225,0.5879,11996.41,6.401,DIFF_IN_DIFF,81.8,LOW
2019-01-26,4495dd0ee4ca8558,0,0,0,10894.35,76.01,0,4.3196,13.913,0,VOLUNTARY_EXIT,0,58,0.0972,22588.46,4.7733,QUASI_EXPERIMENT,58.83,MODERATE
2019-01-27,dfd72711e9206521,0,1,0,51242.23,17.76,0,1.2639,-7.529,0,VOLUNTARY_EXIT,0,164,0.7587,22545.37,0.0158,QUASI_EXPERIMENT,54.24,LOW
2019-01-28,ec00065c6dc26c1b,0,1,0,41683.41,26.96,0,-0.2928,-6.428,0,VOLUNTARY_EXIT,0,263,0.5764,16555.68,1.953,MATCHING,67.15,HIGH
2019-01-29,4d26fd6eb25b13e2,1,0,0,37172.95,43.01,1,-2.0487,-9.121,0,OTHER,1,117,0.2918,4712.87,2.5706,SYNTH_CONTROL,97.81,MODERATE
2019-01-30,2753cb8a2375acad,0,0,1,7908.88,3.38,1,-4.9424,13.832,1,MOVED_OUT,0,15,0.818,2371.54,6.0296,OTHER,57.9,LOW
2019-01-31,1b6f0a71c7891992,1,1,1,-7740.05,62.01,0,-2.0922,4.707,0,EARNINGS_UP,0,270,0.0571,17376.2,2.5229,REGRESSION,53.42,HIGH
2019-02-01,de0d7566462db9dd,1,0,0,54955.22,28.16,1,-0.1813,4.232,0,OTHER,0,6,0.4871,20632.91,5.286,REGRESSION,60.95,MODERATE
2019-02-02,5320f94a1e407378,0,1,1,22612.43,59.93,0,2.2867,0.151,0,VOLUNTARY_EXIT,0,122,0.0324,17788.35,5.9287,SYNTH_CONTROL,82.05,VERY_HIGH
2019-02-03,a08598ed337b1902,0,1,0,77851.55,27.9,1,-0.0863,2.256,0,OTHER,0,120,0.5165,11470.35,1.0814,REGRESSION,92.57,MODERATE
2019-02-04,ed1097eeebd27c92,1,1,0,-3950.55,68.03,1,-2.4769,10.379,0,INELIGIBLE,1,224,0.678,22626.21,3.5287,QUASI_EXPERIMENT,57.06,VERY_HIGH
2019-02-05,b8e8a4f4fbf060ed,0,0,0,35555.79,42.94,0,-3.6268,-3.555,0,INELIGIBLE,0,206,0.693,10931.19,0.7585,DIFF_IN_DIFF,92.64,HIGH
2019-02-06,18cac961ab388a80,0,0,1,30520.68,69.12,0,-3.0888,8.136,0,INELIGIBLE,1,96,0.7827,13368.56,3.6841,OTHER,85.71,MODERATE
2019-02-07,d431729a93d2d051,0,0,1,6648.34,48.65,0,0.7071,7.715,0,TIME_LIMIT,1,230,0.8298,9487.51,3.4622,REGRESSION,96.88,HIGH
2019-02-08,b7b4c3e42077e46c,0,1,0,71506.59,99.85,0,2.6323,8.806,0,INELIGIBLE,1,299,0.3875,24554.73,6.3075,QUASI_EXPERIMENT,90.88,LOW
2019-02-09,86d71ade879aac50,0,1,0,11649.68,29.66,1,4.4097,10.959,0,MOVED_OUT,1,218,0.4929,7526.89,0.7167,SYNTH_CONTROL,55.2,MODERATE
2019-02-10,37626adfc5aabc30,1,0,1,-5277.66,26.99,1,2.5615,-0.608,0,VOLUNTARY_EXIT,1,290,0.5987,2219.43,3.0184,MATCHING,58.25,LOW
2019-02-11,dfa491fe98ba4e50,0,0,1,-14578.87,28.24,1,-2.4722,-0.556,1,EARNINGS_UP,1,4,0.3308,20100.02,7.0666,MATCHING,52.23,MODERATE
2019-02-12,d467c9fa6bd71619,0,1,1,27997.21,79.95,0,-2.9405,-7.203,0,EARNINGS_UP,1,96,0.0901,10130.1,5.1149,OTHER,55.39,MODERATE
2019-02-13,d2357d317f54cd29,0,0,1,222.87,4.49,0,-1.4043,-7.337,1,OTHER,0,41,0.6169,7865.9,0.5023,MATCHING,53.16,MODERATE
2019-02-14,89c934a09964cc4a,0,0,0,1637.4,26.12,0,4.3802,-3.082,0,SANCTION,1,101,0.3129,5495.05,4.3787,REGRESSION,61.53,HIGH
2019-02-15,d8a4f2381c142839,0,0,1,13402.72,15.84,0,0.6998,2.618,0,EARNINGS_UP,1,101,0.1005,12202.52,6.5839,DIFF_IN_DIFF,71.34,HIGH
2019-02-16,a46ec209b52d9b1d,1,0,1,-11504.41,34.17,0,-2.4052,14.561,0,EARNINGS_UP,0,26,0.9749,22644.98,1.7683,MATCHING,66.77,HIGH
2019-02-17,823d8b3b0b62d0d6,1,1,0,24058.1,94.83,0,-2.8036,12.344,0,EARNINGS_UP,0,82,0.6813,11824.28,6.7282,REGRESSION,91.72,HIGH
2019-02-18,f4307f31400b9f0a,0,1,1,37459.79,70.87,0,-1.8517,-5.278,0,VOLUNTARY_EXIT,1,47,0.4484,10016.03,0.6462,DIFF_IN_DIFF,68.71,MODERATE
2019-02-19,3e9a4d49743e8ff3,0,0,1,-9120.46,22.19,0,-0.7055,7.721,0,VOLUNTARY_EXIT,1,12,0.9464,9832.35,3.1156,RCT,71.32,LOW
2019-02-20,449e4993bfb5bd10,1,1,1,-16974.11,36.78,0,2.8496,4.296,0,INELIGIBLE,1,114,0.6142,1540.05,-0.4774,SYNTH_CONTROL,96.35,MODERATE
2019-02-21,effd892803e425b2,0,1,0,37521.93,38.93,0,-4.0626,4.973,0,VOLUNTARY_EXIT,1,19,0.5606,17935.78,2.4961,QUASI_EXPERIMENT,76.58,MODERATE
2019-02-22,cf22d1346f7762e6,0,0,0,2978.94,19.85,1,3.3285,-4.907,0,OTHER,1,122,0.4348,17735.31,1.0781,SYNTH_CONTROL,71.76,MODERATE
2019-02-23,7667edb40f4c5c29,0,0,0,8077.7,88.61,0,3.936,-11.725,0,EARNINGS_UP,0,244,0.485,22576.08,1.3208,SYNTH_CONTROL,93.91,MODERATE
2019-02-24,4a0ca901af1a7bdf,0,0,0,-4623.19,75.23,0,-0.9198,-14.338,0,OTHER,1,235,0.0668,6063.91,6.9937,QUASI_EXPERIMENT,79.65,LOW
2019-02-25,5e4c6ccc775104ff,0,0,0,56215.56,69.09,1,4.8481,-11.209,0,INELIGIBLE,1,244,0.2494,7777.73,6.0311,MATCHING,72.84,LOW
2019-02-26,798da4a402386eca,0,0,0,-8314.33,89.74,0,-3.0833,-4.984,0,SANCTION,0,195,0.1961,23346.1,6.9191,SYNTH_CONTROL,62.99,MODERATE
2019-02-27,86543a56191dfc71,0,1,1,-8383.13,65.51,0,-2.5173,14.963,0,EARNINGS_UP,1,255,0.0495,15903.18,1.8598,QUASI_EXPERIMENT,65.42,MODERATE
2019-02-28,e995d28b11a7c5e3,0,0,1,-15711.4,94.1,1,2.5671,12.928,0,INELIGIBLE,1,185,0.4762,4242.45,6.1022,MATCHING,69.27,MODERATE
2019-03-01,4716b4a009701f80,0,0,0,33124.03,0.31,0,4.5629,9.015,0,VOLUNTARY_EXIT,0,46,0.1108,10439.08,3.293,OTHER,56.46,MODERATE
2019-03-02,c9dd81f76c4221f0,0,1,1,18518.94,34.91,0,2.9401,-13.363,0,SANCTION,1,27,0.4544,23135.39,4.6212,SYNTH_CONTROL,83.0,HIGH
2019-03-03,61a3230e82b7a4d1,0,1,1,19320.91,42.38,0,-3.215,-6.349,1,EARNINGS_UP,1,39,0.1405,13587.09,4.1337,OTHER,91.74,HIGH
2019-03-04,3b5e851f26425c31,0,1,1,41235.87,11.89,1,-2.5851,-4.505,0,EARNINGS_UP,1,241,0.079,5971.57,5.9238,MATCHING,99.42,MODERATE
2019-03-05,eb7baf83592cc183,1,1,1,16905.88,33.18,0,-3.6097,3.009,0,TIME_LIMIT,1,38,0.0322,14161.49,6.347,MATCHING,79.78,VERY_HIGH
2019-03-06,ffce43a1e6e9a467,1,0,1,33615.95,55.34,0,-1.3083,-12.239,0,TIME_LIMIT,1,51,0.4702,12328.79,-0.879,MATCHING,76.78,MODERATE
2019-03-07,f7b897b67ba8a0b6,1,1,0,33075.11,45.8,0,-2.5988,7.148,0,EARNINGS_UP,1,66,0.0313,3424.09,5.2,SYNTH_CONTROL,95.01,MODERATE
2019-03-08,8b9a36f06e213e23,0,0,1,74573.52,28.86,0,4.8464,-4.537,0,TIME_LIMIT,1,272,0.9908,1042.52,0.2205,REGRESSION,94.91,LOW
2019-03-09,1df68f2bfde76b50,0,1,1,61065.31,12.75,1,-2.3494,-0.594,0,VOLUNTARY_EXIT,1,158,0.2725,2288.86,3.7651,REGRESSION,53.08,LOW
2019-03-10,34c4604796ba48f4,0,0,0,-15662.7,44.84,0,-3.589,-5.454,0,VOLUNTARY_EXIT,1,174,0.138,11883.81,1.4134,QUASI_EXPERIMENT,85.73,MODERATE
2019-03-11,4842349f2089b7a5,1,0,1,37638.97,22.46,0,-2.5614,-10.032,0,VOLUNTARY_EXIT,0,67,0.0394,19129.56,6.543,DIFF_IN_DIFF,92.14,VERY_HIGH
2019-03-12,b0911c25149db2c6,1,0,0,-2099.88,29.34,0,-3.1134,-0.554,0,INELIGIBLE,0,195,0.3232,15774.4,-0.5884,REGRESSION,61.57,HIGH
2019-03-13,e738f56340c3f5cb,0,0,1,18410.79,16.3,1,0.7847,3.299,1,INELIGIBLE,1,197,0.3487,14571.01,4.8573,QUASI_EXPERIMENT,81.77,MODERATE
2019-03-14,302b6cb6757f7e89,1,1,1,12127.7,88.91,1,-1.5043,3.034,0,SANCTION,0,21,0.8677,17618.98,5.7282,QUASI_EXPERIMENT,82.31,LOW
2019-03-15,30160c0fc50cfd89,0,0,0,31553.59,32.64,0,2.2215,7.249,0,SANCTION,1,251,0.7418,6241.55,7.2087,QUASI_EXPERIMENT,61.95,LOW
2019-03-16,132c077e419d4677,0,0,0,56631.67,25.8,0,0.7248,-10.478,1,INELIGIBLE,0,248,0.1372,2831.31,4.9662,REGRESSION,62.92,MODERATE
2019-03-17,c783085226ee2a5e,1,0,1,40054.1,66.7,0,-4.694,4.53,0,TIME_LIMIT,1,279,0.9867,11934.55,7.7102,OTHER,59.91,LOW
2019-03-18,6f738acbb11cbab8,0,0,0,34364.98,87.45,1,1.6131,1.287,0,EARNINGS_UP,0,199,0.9533,1731.54,5.0569,MATCHING,72.94,HIGH
2019-03-19,0cd8ed7d778b1423,0,0,0,75240.88,26.39,1,-0.4882,-1.921,0,OTHER,0,183,0.4165,736.12,7.2153,REGRESSION,90.53,MODERATE
2019-03-20,8823f5de298a80d9,1,1,0,14269.4,47.22,0,4.0338,-8.663,0,INELIGIBLE,1,139,0.1466,17496.36,-0.8444,REGRESSION,97.95,VERY_HIGH
2019-03-21,3307860ccfca4ad1,1,1,0,2862.89,29.34,0,3.7524,14.48,0,OTHER,0,275,0.4155,17873.99,0.5014,REGRESSION,72.57,HIGH
2019-03-22,57cd8f8199326d25,0,1,1,-17509.54,48.26,0,0.1343,3.38,0,EARNINGS_UP,1,186,0.718,13584.59,6.1694,RCT,91.8,MODERATE
2019-03-23,383e5c29483397e4,1,0,0,-11134.31,18.4,0,-3.9062,-1.474,0,SANCTION,0,115,0.3636,1994.42,0.0783,MATCHING,80.74,HIGH
2019-03-24,f356d0106d6c72d3,0,1,0,45635.36,80.61,0,-3.4305,4.556,0,OTHER,0,208,0.9896,14669.49,4.0194,QUASI_EXPERIMENT,97.21,LOW
2019-03-25,828e8150f8d92eb3,0,1,1,44912.16,45.34,0,-3.8784,-11.538,0,VOLUNTARY_EXIT,1,49,0.5072,18051.86,6.8836,OTHER,58.59,HIGH
2019-03-26,b7f549242b2fbc84,0,0,0,53195.06,30.18,1,4.6267,-3.988,0,INELIGIBLE,0,162,0.0074,15605.2,-0.9758,OTHER,54.82,HIGH
2019-03-27,eff186521c9bba26,1,0,1,19609.4,10.7,1,-0.0968,0.49,0,SANCTION,1,225,0.7825,13881.59,4.7011,OTHER,55.06,VERY_HIGH
2019-03-28,2f0b7912a58b1b9d,1,0,1,62092.71,70.43,0,-3.5168,13.633,0,TIME_LIMIT,0,43,0.8194,23179.5,5.9448,RCT,80.66,MODERATE
2019-03-29,c42b1e3016610195,0,1,0,-8277.2,87.1,0,-0.6283,-14.837,0,SANCTION,1,64,0.7427,3483.22,-0.4623,OTHER,59.27,HIGH
2019-03-30,c6892905213bd2ce,1,0,0,54564.7,84.01,0,-2.2276,8.267,0,TIME_LIMIT,0,39,0.6661,18819.99,5.7022,REGRESSION,65.06,HIGH
2019-03-31,d550ba26e02e422d,0,0,0,12159.53,79.62,1,-4.1012,-4.578,0,EARNINGS_UP,0,143,0.9812,4285.82,5.3133,OTHER,66.85,VERY_HIGH
2019-04-01,fa23c5b9c50f1ecd,0,0,1,7125.66,85.9,1,-2.1321,-3.405,0,SANCTION,1,206,0.4316,24671.02,7.9457,SYNTH_CONTROL,50.9,HIGH
2019-04-02,746163f91dc3aa43,1,1,0,69977.88,15.86,0,0.9559,2.543,0,SANCTION,0,230,0.4041,1455.52,-0.2329,DIFF_IN_DIFF,79.74,HIGH
2019-04-03,4c2fab3ae815bf29,0,0,0,40763.73,1.45,1,4.5162,-13.691,0,EARNINGS_UP,1,5,0.8782,17348.95,5.6842,QUASI_EXPERIMENT,60.53,MODERATE
2019-04-04,ca6fb5e206b19008,1,1,1,77660.96,3.65,1,0.735,2.791,1,INELIGIBLE,1,18,0.3355,5318.69,5.4087,SYNTH_CONTROL,72.14,LOW
2019-04-05,34f67a988861c55c,1,1,0,3518.53,3.14,1,-2.7391,1.08,0,INELIGIBLE,1,286,0.8573,15302.69,4.3842,MATCHING,67.22,HIGH
2019-04-06,9899bbd8c1e1938c,1,0,0,69282.52,27.37,1,-0.9945,13.217,0,VOLUNTARY_EXIT,0,82,0.7494,13902.02,-0.6517,DIFF_IN_DIFF,53.4,MODERATE
2019-04-07,647ee8a969655c9a,1,0,0,18943.05,24.47,1,-3.8272,5.388,0,TIME_LIMIT,1,74,0.8788,22069.37,5.9196,REGRESSION,77.8,MODERATE
2019-04-08,bd488f017659b6e1,1,0,1,43930.06,39.02,1,4.0641,1.974,0,EARNINGS_UP,0,128,0.0076,12040.15,6.6124,QUASI_EXPERIMENT,88.26,HIGH
2019-04-09,994d9212553a3c2a,0,1,1,9115.85,75.5,0,1.8901,-7.122,0,SANCTION,0,87,0.8457,6992.98,5.21,OTHER,76.82,VERY_HIGH
2019-04-10,41ae862cba50f613,1,0,1,33438.63,32.13,0,-4.1655,-5.22,0,MOVED_OUT,1,70,0.8981,2977.49,7.732,DIFF_IN_DIFF,99.49,LOW
2019-04-11,07aa1e98a0fffbbd,0,1,1,34019.48,97.51,0,2.1778,11.857,0,VOLUNTARY_EXIT,1,255,0.2001,13165.25,2.7016,DIFF_IN_DIFF,66.59,MODERATE
2019-04-12,28d7e083b9140f06,0,0,0,-8145.6,64.13,0,4.2389,-4.782,1,EARNINGS_UP,1,204,0.3866,9514.52,4.5608,REGRESSION,60.65,HIGH
2019-04-13,2da7a11221dd9f5a,1,0,1,50556.88,6.16,1,-4.7889,6.499,0,OTHER,0,109,0.0031,12912.85,5.4557,SYNTH_CONTROL,84.96,LOW
2019-04-14,063073083ce33d99,0,1,0,-13463.93,87.44,1,-0.5262,4.638,0,TIME_LIMIT,1,140,0.8618,9630.83,0.2965,QUASI_EXPERIMENT,75.22,LOW
2019-04-15,b7ba7eae7224363c,0,1,1,-7581.96,80.04,0,-2.815,1.384,0,VOLUNTARY_EXIT,1,134,0.0679,10769.93,1.3815,DIFF_IN_DIFF,52.38,MODERATE
2019-04-16,e2a2481846e24bbc,1,0,0,66062.13,61.76,0,4.0412,-0.533,0,EARNINGS_UP,1,173,0.6891,21665.77,6.9197,RCT,80.14,MODERATE
2019-04-17,140003c3c369fbc0,0,0,0,23000.04,84.11,1,2.3484,2.89,0,VOLUNTARY_EXIT,1,58,0.7476,17744.65,0.4327,SYNTH_CONTROL,93.9,MODERATE
2019-04-18,d74de6c9d1aaf59f,0,1,1,45901.92,9.86,1,2.5103,-5.947,1,OTHER,1,194,0.1364,6439.08,0.7736,SYNTH_CONTROL,83.84,VERY_HIGH
2019-04-19,c8f932128d6427ac,1,0,1,63654.03,36.91,0,-2.8318,14.754,1,SANCTION,1,277,0.1421,18486.69,7.207,QUASI_EXPERIMENT,71.72,MODERATE
2019-04-20,5d11c027427ce0a3,1,0,0,7013.22,16.82,1,1.5034,-8.234,0,INELIGIBLE,1,130,0.1478,8986.97,4.9766,OTHER,70.57,MODERATE
2019-04-21,6d6a184e9a4b0f48,0,1,1,40262.02,94.29,0,3.9428,0.132,0,EARNINGS_UP,1,264,0.339,20571.04,1.7565,RCT,88.55,MODERATE
2019-04-22,b859e39ba685cda1,1,1,1,23167.35,85.35,0,1.0175,-4.084,0,VOLUNTARY_EXIT,1,19,0.5074,15096.05,1.2331,RCT,67.29,HIGH
2019-04-23,f490b1227eb8cd40,0,0,1,71175.04,89.69,0,-2.8044,-8.644,0,MOVED_OUT,1,121,0.3661,14939.09,6.2382,QUASI_EXPERIMENT,53.13,VERY_HIGH
2019-04-24,02d98dbcf01ae1c1,0,0,1,-5778.86,49.77,0,1.9541,-11.203,0,INELIGIBLE,1,257,0.1085,11977.25,3.353,DIFF_IN_DIFF,91.98,HIGH
2019-04-25,5cb96830dcbfd482,1,0,1,8129.3,58.8,0,0.6559,-2.865,0,EARNINGS_UP,0,53,0.0896,14463.4,7.9065,QUASI_EXPERIMENT,68.49,LOW
2019-04-26,ce5bc245eb9239db,0,0,0,42479.89,0.89,0,1.8362,3.571,0,SANCTION,1,98,0.3869,8377.99,6.7554,DIFF_IN_DIFF,98.69,LOW
2019-04-27,f82aa16216a0e307,1,0,1,66944.92,15.69,1,-1.1375,-13.834,0,VOLUNTARY_EXIT,1,17,0.8817,14642.4,6.8287,OTHER,58.57,MODERATE
2019-04-28,e96e476f5d3d82f1,0,0,1,57572.35,12.28,0,-4.0499,3.59,1,VOLUNTARY_EXIT,1,270,0.421,18886.83,-0.7914,SYNTH_CONTROL,99.45,LOW
2019-04-29,9146c493b89a230b,0,0,0,-18578.73,26.94,1,-3.1235,9.405,0,TIME_LIMIT,1,98,0.7723,1944.28,4.5152,REGRESSION,77.17,HIGH
2019-04-30,5f3d15d9619a9a73,0,1,0,-1746.0,84.27,0,4.1177,4.101,0,OTHER,1,190,0.1046,3090.84,4.8653,QUASI_EXPERIMENT,57.13,MODERATE
2019-05-01,b34016d5c6455d81,0,1,1,50801.6,81.15,1,4.2067,-13.686,0,EARNINGS_UP,1,294,0.7045,9702.36,0.7281,MATCHING,91.77,LOW
2019-05-02,5dc0bff8dd4f00a5,0,1,1,12139.98,63.29,0,2.2427,-4.621,1,SANCTION,1,62,0.621,9345.48,2.7507,QUASI_EXPERIMENT,93.45,LOW
2019-05-03,0ffe2bac2d23844a,1,0,1,78641.75,46.8,1,-0.0626,-13.039,0,EARNINGS_UP,0,290,0.952,10219.17,6.6286,SYNTH_CONTROL,84.44,HIGH
