biz_trade_shipment_month,biz_trade_port_of_entry_code,biz_trade_hs_code_6,biz_trade_trade_direction_code,biz_trade_trade_value_usd,biz_trade_trade_weight_kg,biz_trade_country_partner_code,biz_trade_transport_mode_code,biz_trade_containerized_flag,biz_trade_freight_rate_index,biz_trade_customs_clearance_hours,biz_trade_inspection_rate_pct,biz_trade_tariff_rate_effective_pct,biz_trade_trade_remedy_flag,biz_trade_origin_supply_chain_risk,biz_trade_destination_demand_index,biz_trade_seasonality_factor,biz_trade_re_export_flag,biz_trade_trade_finance_constraint_flag,biz_trade_data_release_version
2111-07,MIA,367558,EXPORT,2269940250.28,82873639.29,GB,AIR,1,116.37,239.82,24.602,30.213,0,98.43,58.39,0.7151,0,0,REL0001135
2111-08,CHI,397702,REEXPORT,7165769441.84,21517440.4,ES,OCEAN,1,87.13,116.1,22.937,25.859,0,22.34,23.86,1.2583,1,0,REL0001136
2111-09,NOR,410480,IMPORT,5767547767.54,27780892.61,IT,OCEAN,0,113.93,56.64,19.856,49.775,0,99.22,36.73,1.3167,0,0,REL0001137
2111-10,SEA,478215,IMPORT,3623109247.68,14388556.82,JP,OCEAN,1,242.82,206.88,17.645,6.531,0,46.72,36.56,1.3258,0,0,REL0001138
2111-11,OAK,485219,IMPORT,5341171086.82,70951942.3,GB,AIR,0,98.8,3.45,30.871,18.735,1,7.55,6.78,0.8886,0,0,REL0001139
2111-12,NOR,651992,IMPORT,1974879258.35,72605388.36,NL,OCEAN,1,223.58,186.12,5.347,13.606,0,8.2,24.42,1.4666,0,1,REL0001140
2112-01,LAX,718021,EXPORT,247305130.51,59067486.08,TH,OCEAN,0,121.96,223.71,26.954,18.136,0,88.89,48.61,0.9232,0,1,REL0001141
2112-02,OAK,242714,IMPORT,4772990493.87,1195139.06,GB,AIR,0,117.96,156.42,20.386,32.185,0,87.68,44.67,0.6317,0,0,REL0001142
2112-03,SAV,977528,EXPORT,997768013.83,82143987.36,DE,OCEAN,0,115.43,103.57,8.889,20.33,1,67.28,80.38,1.2674,0,0,REL0001143
2112-04,HOU,305156,IMPORT,3934403379.52,70719159.32,BR,RAIL,1,148.08,172.46,5.951,40.234,0,15.3,23.91,1.367,0,1,REL0001144
2112-05,MIA,383108,EXPORT,6933344756.51,21911778.17,CA,AIR,1,176.35,172.26,24.318,1.09,0,15.02,12.99,1.0841,1,0,REL0001145
2112-06,SEA,661229,IMPORT,4744732637.09,10731287.38,TW,TRUCK,1,247.2,26.18,25.604,18.133,1,75.12,61.87,0.8818,0,0,REL0001146
2112-07,SAV,228160,EXPORT,6917549072.4,35336986.47,IN,RAIL,1,104.42,198.67,1.054,3.351,0,6.37,38.26,0.8099,0,0,REL0001147
2112-08,HOU,172482,EXPORT,6730329138.08,342746.57,CA,OCEAN,0,97.06,145.49,9.534,43.649,0,58.21,92.21,0.6345,0,0,REL0001148
2112-09,LGB,483306,EXPORT,3455140569.89,47029534.52,CN,OCEAN,1,122.71,60.51,25.439,36.71,0,77.83,72.2,1.359,0,1,REL0001149
2112-10,SEA,916023,IMPORT,4987324490.36,29072339.68,DE,OCEAN,1,188.91,122.22,23.53,15.702,0,80.14,5.55,0.8826,0,0,REL0001150
2112-11,MIA,485227,IMPORT,5201500736.36,80903538.31,NL,AIR,1,192.23,133.62,10.104,41.87,0,58.75,58.3,0.9139,0,0,REL0001151
2112-12,LAX,563778,IMPORT,283612469.22,73574952.38,AU,OCEAN,1,74.7,63.85,22.263,1.127,0,61.03,80.34,1.1656,0,0,REL0001152
2113-01,NOR,254669,EXPORT,5655523994.56,49478708.83,JP,RAIL,1,51.83,210.33,1.266,31.739,1,66.12,8.78,0.6676,0,1,REL0001153
2113-02,SEA,751674,IMPORT,7830080787.94,55948551.86,DE,OCEAN,1,66.93,116.01,22.928,43.984,0,86.2,85.94,1.086,0,0,REL0001154
2113-03,NYC,280603,EXPORT,7047801289.99,74752649.62,MY,AIR,1,190.3,115.78,1.235,39.077,0,49.23,8.14,0.9583,0,0,REL0001155
2113-04,NOR,495197,IMPORT,6172008022.34,66472821.64,FR,OCEAN,0,154.5,227.88,11.694,32.792,0,96.3,22.21,0.8139,0,0,REL0001156
2113-05,LAX,854263,IMPORT,4435620898.84,50154251.42,IT,PIPELINE,1,181.66,107.89,18.998,49.596,0,80.86,67.59,0.6698,0,1,REL0001157
2113-06,OAK,441029,IMPORT,2553438274.41,12039416.52,TW,OCEAN,0,200.84,23.23,30.74,6.659,0,75.14,84.65,0.813,0,1,REL0001158
2113-07,SEA,405281,EXPORT,204130323.3,57863236.63,MX,PIPELINE,1,168.82,238.53,10.231,15.897,0,9.24,84.8,0.7531,0,0,REL0001159
2113-08,MIA,999562,IMPORT,7690246771.57,43369261.62,JP,AIR,1,131.21,179.42,28.104,28.183,0,68.6,63.42,1.3102,0,0,REL0001160
2113-09,LAX,971272,IMPORT,7950703319.89,49506820.75,ID,TRUCK,1,77.43,90.96,22.446,39.607,1,78.74,37.66,0.7968,0,0,REL0001161
2113-10,LGB,464002,EXPORT,4995821483.57,40533711.03,BR,OCEAN,1,153.01,171.72,14.014,14.541,1,65.37,42.09,0.8948,0,0,REL0001162
2113-11,HOU,383006,EXPORT,1965077907.05,70220809.36,IN,OCEAN,1,114.37,85.58,22.784,7.3,0,50.6,2.41,1.2476,0,0,REL0001163
2113-12,SAV,106964,IMPORT,3615324300.18,12342507.7,FR,RAIL,1,235.23,176.34,7.927,19.199,0,4.02,49.43,1.3868,0,1,REL0001164
2114-01,NYC,822694,IMPORT,3210909936.7,16086761.96,MX,OCEAN,1,104.0,39.39,33.986,3.274,0,22.62,35.1,1.4194,0,1,REL0001165
2114-02,NYC,279082,IMPORT,4800017202.07,52916058.2,FR,OCEAN,0,69.67,95.48,26.318,47.457,0,45.1,2.04,1.001,0,1,REL0001166
2114-03,SEA,402308,IMPORT,6594518286.16,12198953.1,KR,AIR,1,223.87,30.02,29.563,40.335,0,6.38,10.62,1.129,0,0,REL0001167
2114-04,CHI,815354,IMPORT,1239117596.41,81751196.36,ES,OCEAN,0,64.14,237.61,6.869,17.164,1,5.12,64.59,1.4771,0,0,REL0001168
2114-05,NOR,444282,REEXPORT,3341924166.03,683015.31,VN,OCEAN,1,110.84,94.43,28.784,16.056,0,7.84,37.72,1.0511,1,0,REL0001169
2114-06,HOU,417388,REEXPORT,7471951858.38,40490161.78,GB,OCEAN,1,87.39,115.64,18.92,46.174,0,39.1,7.11,1.074,1,0,REL0001170
2114-07,LGB,999099,EXPORT,112909675.57,4505489.74,ID,OCEAN,1,244.93,195.84,29.515,8.38,0,21.42,50.85,0.7489,0,0,REL0001171
2114-08,HOU,339285,REEXPORT,1756874615.4,49173133.33,SG,OCEAN,0,95.66,73.1,5.769,35.123,1,80.81,31.33,0.5307,1,0,REL0001172
2114-09,MIA,134055,IMPORT,7816016778.66,30382999.93,FR,OCEAN,1,232.06,69.72,32.849,12.624,0,85.5,19.41,0.9664,0,0,REL0001173
2114-10,MIA,856992,REEXPORT,5148016057.59,6755058.18,ES,OCEAN,1,151.13,145.33,31.758,15.913,0,64.29,49.52,1.1456,1,0,REL0001174
2114-11,SAV,189906,IMPORT,7809566888.56,65815370.26,DE,AIR,0,224.39,223.92,0.866,14.914,0,76.26,88.42,0.8784,0,0,REL0001175
2114-12,CHI,791231,IMPORT,7294911090.59,7905430.59,FR,RAIL,1,202.09,143.48,2.305,19.924,0,48.51,24.54,1.4416,0,0,REL0001176
2115-01,OAK,175104,IMPORT,7688880969.05,24432416.24,KR,RAIL,0,51.36,162.95,27.364,49.034,0,49.73,54.08,1.1292,0,0,REL0001177
2115-02,HOU,711395,EXPORT,155997798.22,8005682.01,MX,OCEAN,1,222.01,184.08,12.141,45.763,0,16.92,35.92,0.5028,0,1,REL0001178
2115-03,LGB,823273,EXPORT,992703938.27,52611721.35,TH,AIR,1,88.19,130.92,0.306,10.816,0,63.15,1.81,1.1578,0,0,REL0001179
2115-04,OAK,930453,IMPORT,3244881272.25,79799384.79,IN,OCEAN,1,213.1,81.03,18.312,33.258,0,87.72,42.85,1.3592,0,1,REL0001180
2115-05,NOR,816846,IMPORT,958024981.66,34010764.76,FR,PIPELINE,0,245.35,189.86,3.321,30.107,0,8.49,64.51,1.3258,0,0,REL0001181
2115-06,CHI,980269,EXPORT,528593532.91,57683335.44,IT,AIR,1,174.52,44.83,24.855,17.486,0,42.49,68.09,1.1459,0,0,REL0001182
2115-07,MIA,558627,EXPORT,5638264547.13,14924487.96,IT,OCEAN,1,106.19,67.04,21.588,28.07,0,55.01,89.37,0.6223,0,0,REL0001183
2115-08,LGB,376184,IMPORT,70183504.73,41597186.12,IN,OCEAN,1,168.66,236.04,22.381,0.481,0,34.94,69.73,1.2883,0,0,REL0001184
2115-09,HOU,248491,EXPORT,2099352787.7,27335665.28,KR,AIR,1,104.78,172.53,7.876,14.811,0,71.41,56.35,1.187,0,1,REL0001185
2115-10,CHI,394471,IMPORT,6735295410.18,6974428.24,ES,AIR,0,224.04,235.05,5.721,19.983,0,32.86,51.98,0.7385,0,0,REL0001186
2115-11,NOR,792781,EXPORT,769522139.75,73869746.21,ID,RAIL,1,62.25,18.35,10.688,10.014,0,9.57,37.43,1.025,0,0,REL0001187
2115-12,SAV,366597,EXPORT,6107191477.42,4609061.86,AU,OCEAN,1,218.06,169.62,2.033,45.659,0,61.98,7.89,1.28,0,1,REL0001188
2116-01,SAV,780515,REEXPORT,3535307268.98,32823189.22,GB,OCEAN,1,164.74,14.42,7.547,37.214,0,32.03,15.74,0.7701,1,1,REL0001189
2116-02,LAX,544569,EXPORT,6884580127.72,45852902.09,DE,OCEAN,1,169.15,214.6,13.919,47.019,0,62.01,30.11,1.386,0,0,REL0001190
2116-03,LAX,336563,IMPORT,6507144634.39,36825064.34,NL,TRUCK,1,83.01,226.7,15.965,18.212,0,86.15,7.11,1.0037,0,1,REL0001191
2116-04,LGB,489231,EXPORT,1795022340.97,24250498.15,GB,OCEAN,0,227.39,107.25,23.602,40.302,0,15.42,7.08,1.431,0,1,REL0001192
2116-05,MIA,246552,IMPORT,5806968309.29,20013684.1,MX,AIR,1,99.11,184.31,20.457,24.309,0,88.52,22.65,0.8201,0,0,REL0001193
2116-06,LGB,989422,IMPORT,4083717990.91,59170875.7,CN,OCEAN,1,232.79,228.7,32.848,35.755,1,64.73,54.2,0.6593,0,0,REL0001194
2116-07,NOR,717944,EXPORT,590096474.25,82787990.75,VN,OCEAN,1,89.09,103.92,31.08,18.021,0,49.91,77.33,1.1326,0,1,REL0001195
2116-08,HOU,265533,EXPORT,5486669623.8,81620472.41,IN,OCEAN,0,114.2,73.26,14.639,31.529,0,99.09,87.44,0.8285,0,0,REL0001196
2116-09,SAV,959649,IMPORT,1607843905.34,7981754.41,ES,OCEAN,0,199.43,140.65,11.297,33.862,0,61.43,10.54,1.1461,0,1,REL0001197
2116-10,MIA,935614,IMPORT,5199881855.21,69984086.94,MX,OCEAN,1,91.98,50.19,13.207,48.458,0,47.56,57.12,0.6497,0,0,REL0001198
2116-11,LAX,851077,IMPORT,6506325842.52,72492026.65,MY,OCEAN,1,243.32,152.22,1.731,40.264,0,83.81,8.77,1.1487,0,0,REL0001199
2116-12,SEA,424342,EXPORT,1772265236.49,28210876.92,ES,AIR,1,77.46,184.89,4.521,34.602,0,64.18,42.13,0.8614,0,0,REL0001200
2117-01,MIA,499982,IMPORT,1877305856.82,58652704.07,TH,OCEAN,1,107.07,187.01,29.15,42.198,0,0.06,88.08,1.353,0,0,REL0001201
2117-02,CHI,251964,IMPORT,1854934241.14,73295721.89,VN,OCEAN,0,164.17,200.27,3.242,13.347,0,67.18,78.44,1.2531,0,0,REL0001202
2117-03,MIA,991603,IMPORT,4335209159.87,81864588.55,ES,TRUCK,0,182.85,207.69,28.078,15.189,0,53.53,48.03,0.9166,0,0,REL0001203
2117-04,SAV,482800,IMPORT,1228362565.89,70564464.57,IT,RAIL,0,61.05,215.8,31.164,44.946,0,6.33,86.69,0.8949,0,0,REL0001204
2117-05,HOU,952646,REEXPORT,4075121345.42,29140767.87,TH,OCEAN,0,70.74,33.66,22.972,13.129,0,25.43,8.33,1.1308,1,1,REL0001205
2117-06,SAV,459250,IMPORT,6927304197.58,5919773.92,AU,AIR,0,144.64,179.71,2.614,15.183,0,36.38,70.87,0.9762,0,1,REL0001206
2117-07,LGB,236566,EXPORT,7357681138.41,36874639.91,IN,TRUCK,1,167.47,178.57,11.774,18.609,0,70.18,94.91,1.3817,0,0,REL0001207
2117-08,HOU,489893,EXPORT,7494439096.14,56764881.74,IN,OCEAN,1,243.06,218.3,23.369,40.128,0,33.04,72.64,0.7971,0,1,REL0001208
2117-09,HOU,143850,IMPORT,4070299076.45,33871289.5,ID,RAIL,1,248.45,171.84,0.589,6.579,0,41.56,84.96,0.8911,0,1,REL0001209
2117-10,HOU,383942,IMPORT,6779932448.13,32891766.93,MX,OCEAN,1,102.73,213.0,28.263,27.903,0,66.1,23.29,0.9876,0,0,REL0001210
2117-11,SAV,132643,REEXPORT,897297133.88,14777326.66,NL,OCEAN,0,166.99,230.13,18.98,9.132,0,56.17,43.81,1.2644,1,1,REL0001211
2117-12,NOR,130542,EXPORT,3105714927.96,61455008.56,KR,RAIL,1,230.12,72.33,16.035,25.883,0,73.31,66.54,0.5651,0,1,REL0001212
2118-01,OAK,104236,IMPORT,1710612298.14,57787017.11,ES,OCEAN,1,104.78,15.05,30.472,26.641,0,16.03,50.7,1.232,0,0,REL0001213
2118-02,SAV,284114,IMPORT,2271156993.05,29086014.09,KR,PIPELINE,1,59.34,86.06,22.525,44.41,0,15.6,10.18,0.9644,0,0,REL0001214
2118-03,HOU,860782,IMPORT,6472080093.86,11012957.31,IN,OCEAN,0,108.16,53.25,19.892,7.823,1,97.43,87.46,1.47,0,0,REL0001215
2118-04,LGB,615371,EXPORT,1510743855.08,23936835.78,SG,OCEAN,1,158.87,58.4,14.11,49.357,1,69.78,73.07,1.1188,0,0,REL0001216
2118-05,NOR,595558,EXPORT,2285509167.93,56915892.92,TW,AIR,1,207.0,62.61,7.431,49.049,1,12.98,74.55,1.4923,0,0,REL0001217
2118-06,NOR,948584,EXPORT,6114646487.44,47249215.29,IN,OCEAN,1,122.9,90.54,3.55,39.186,0,81.09,12.79,0.5375,0,0,REL0001218
2118-07,MIA,445861,REEXPORT,5880581317.83,62563916.42,JP,OCEAN,1,178.38,103.4,6.56,31.408,1,92.16,20.87,0.6374,1,1,REL0001219
2118-08,LGB,157134,IMPORT,5910676315.82,69784141.85,SG,TRUCK,1,93.37,49.75,30.515,44.668,0,65.88,30.2,1.4525,0,0,REL0001220
2118-09,LAX,600528,IMPORT,7110645448.83,54128519.46,VN,AIR,1,204.88,163.93,34.131,16.604,0,37.82,21.09,1.0155,0,0,REL0001221
2118-10,NYC,972114,IMPORT,1066134399.02,24575855.53,VN,AIR,1,128.94,210.18,7.408,42.825,0,72.44,26.53,0.9172,0,0,REL0001222
2118-11,SEA,983291,IMPORT,1814678015.75,63978477.8,CA,TRUCK,1,62.32,78.39,0.745,37.605,0,40.17,1.96,1.3648,0,0,REL0001223
2118-12,OAK,513158,IMPORT,1822216711.21,42050926.82,DE,RAIL,0,207.72,169.16,3.306,1.915,0,17.59,52.41,1.4697,0,1,REL0001224
2119-01,NOR,575312,IMPORT,7705981079.77,29925634.08,CA,OCEAN,1,244.75,201.88,18.436,48.554,0,89.59,15.97,0.597,0,0,REL0001225
2119-02,SEA,812328,IMPORT,2938867604.44,74818854.75,JP,AIR,1,78.56,200.48,1.607,25.516,0,70.62,57.23,0.8572,0,1,REL0001226
2119-03,OAK,335929,IMPORT,6273440741.53,32181228.14,NL,OCEAN,1,86.89,12.53,20.824,49.07,0,73.87,64.84,1.2342,1,0,REL0001227
2119-04,SEA,888929,IMPORT,1574820698.13,7887280.61,TW,AIR,1,249.41,206.08,3.776,37.59,0,96.89,20.62,0.7361,0,0,REL0001228
2119-05,NOR,272865,IMPORT,2426519219.39,82205141.4,SG,AIR,1,176.89,204.55,15.978,12.374,0,17.04,14.4,0.6648,0,1,REL0001229
2119-06,OAK,894941,EXPORT,1335084221.84,72129981.6,MX,OCEAN,0,212.7,187.38,0.551,47.419,0,81.09,21.12,0.867,0,0,REL0001230
2119-07,HOU,182053,IMPORT,7486621349.53,81894242.02,KR,OCEAN,1,191.21,186.96,5.682,8.191,0,65.35,85.11,1.3378,0,0,REL0001231
2119-08,LGB,400534,IMPORT,1809451764.78,80109766.9,MY,OCEAN,0,153.09,170.58,31.158,44.733,0,41.39,11.71,1.1287,0,0,REL0001232
2119-09,HOU,855820,IMPORT,5068592534.78,37307380.95,VN,OCEAN,0,51.99,68.06,11.406,36.943,0,96.08,20.06,1.2337,0,1,REL0001233
2119-10,OAK,605955,IMPORT,2131704307.64,72287804.38,CN,OCEAN,0,72.93,203.56,26.386,2.791,0,72.64,71.25,1.323,0,0,REL0001234
2119-11,MIA,897453,EXPORT,1924366333.95,37125564.57,CA,AIR,0,146.25,93.42,30.954,40.663,1,33.96,53.86,0.808,0,0,REL0001235
2119-12,LGB,466919,EXPORT,6570768385.15,81184198.18,BR,AIR,1,230.94,120.08,7.94,47.307,0,6.14,40.28,0.7184,0,0,REL0001236
2120-01,OAK,700666,REEXPORT,5186247869.18,17162593.43,ES,OCEAN,0,167.58,84.65,21.341,5.777,0,67.74,18.78,0.8922,1,1,REL0001237
2120-02,LGB,732624,EXPORT,5279805877.74,10746278.68,ES,OCEAN,1,101.13,205.94,16.019,41.266,0,78.41,10.32,0.5694,0,0,REL0001238
2120-03,OAK,906775,IMPORT,6089011964.73,80770835.42,ID,TRUCK,1,204.99,91.32,20.632,28.659,0,86.7,9.54,0.6846,1,0,REL0001239
2120-04,SAV,193805,IMPORT,1621785319.24,14313570.21,CA,OCEAN,1,71.77,171.0,9.614,45.212,0,74.48,90.97,0.6373,0,0,REL0001240
2120-05,NYC,484152,IMPORT,5918450596.69,4580559.86,GB,OCEAN,0,97.09,119.27,20.411,2.101,0,86.18,7.95,1.1653,0,0,REL0001241
2120-06,HOU,436102,EXPORT,7100076779.08,66176113.9,SG,OCEAN,0,123.39,179.19,17.886,28.333,0,4.78,41.59,0.8303,0,0,REL0001242
2120-07,OAK,511004,EXPORT,5101097785.41,45212925.4,DE,RAIL,1,245.15,144.11,29.38,35.353,1,79.24,90.86,0.6968,0,0,REL0001243
2120-08,MIA,394754,IMPORT,5682576164.5,14254306.54,DE,RAIL,0,122.42,33.18,29.718,25.798,0,99.06,43.68,1.0197,0,0,REL0001244
2120-09,MIA,379401,IMPORT,921330563.6,73957734.06,NL,TRUCK,1,94.25,194.21,33.918,28.38,0,21.12,78.57,0.9148,0,0,REL0001245
2120-10,SAV,985560,EXPORT,2520338352.47,28961184.59,NL,RAIL,1,193.59,42.22,1.705,12.534,0,64.99,73.41,0.9424,0,0,REL0001246
2120-11,HOU,596935,IMPORT,2346677190.2,53530980.67,MY,TRUCK,1,75.4,38.15,16.536,40.322,0,48.77,69.82,0.5197,0,0,REL0001247
2120-12,HOU,432437,IMPORT,1545318870.43,71607053.13,MX,TRUCK,1,112.4,13.7,18.702,46.963,1,90.56,3.09,0.7766,0,0,REL0001248
2121-01,MIA,340770,IMPORT,7630044782.4,62004861.93,MY,AIR,1,116.1,114.61,34.53,44.13,0,11.15,47.62,1.0271,0,0,REL0001249
2121-02,SEA,295409,IMPORT,478252933.43,63719064.88,MY,OCEAN,1,90.73,100.65,1.914,5.266,1,78.07,64.59,1.0355,0,0,REL0001250
2121-03,OAK,560524,EXPORT,1096799805.6,58023651.0,JP,OCEAN,0,176.88,86.8,30.346,13.984,0,17.13,36.93,1.4261,0,0,REL0001251
2121-04,OAK,603831,EXPORT,8870974.58,53445684.86,IN,AIR,1,56.73,186.21,27.23,9.937,0,10.79,80.7,0.9541,0,0,REL0001252
2121-05,SEA,996419,EXPORT,1690868740.55,57416542.0,TH,OCEAN,0,238.13,55.56,14.044,33.904,0,1.8,74.84,0.8586,0,0,REL0001253
2121-06,CHI,801299,EXPORT,3975436647.22,3705646.18,AU,RAIL,1,249.45,152.28,3.018,49.51,0,9.86,23.49,0.5299,0,0,REL0001254
2121-07,SAV,820471,EXPORT,2312666576.42,72629091.4,NL,AIR,0,231.78,93.17,13.736,1.093,0,85.61,61.09,0.6219,0,0,REL0001255
2121-08,SEA,892343,EXPORT,5882603527.3,5856744.3,JP,OCEAN,1,189.52,126.83,3.793,25.257,0,60.87,73.01,1.3967,0,0,REL0001256
2121-09,LGB,968520,IMPORT,3738199740.03,82675374.53,ES,OCEAN,0,102.91,198.59,10.241,4.5,0,25.89,94.45,1.3024,0,0,REL0001257
2121-10,OAK,416341,REEXPORT,3022118569.26,59527593.6,SG,AIR,1,159.66,92.14,31.201,17.699,0,14.32,75.24,1.4933,1,0,REL0001258
2121-11,SEA,736857,IMPORT,7568745591.51,10902365.61,TW,OCEAN,1,71.8,206.09,0.78,4.961,0,12.79,41.38,1.3999,1,0,REL0001259
2121-12,NYC,735143,IMPORT,2394445414.91,28668237.41,VN,OCEAN,0,214.04,202.69,18.75,0.735,0,49.91,27.7,1.1519,0,0,REL0001260
2122-01,HOU,731203,EXPORT,3545443572.85,9436499.2,MX,OCEAN,1,237.08,157.2,24.226,15.252,0,36.02,8.88,0.5737,0,0,REL0001261
2122-02,NYC,863712,IMPORT,547036937.71,64527545.8,GB,TRUCK,1,229.2,5.24,20.153,41.283,0,89.19,52.8,1.2098,0,0,REL0001262
2122-03,CHI,614313,IMPORT,3284320710.93,36138291.42,DE,AIR,0,144.07,78.67,2.917,36.439,0,41.81,16.78,1.153,0,0,REL0001263
2122-04,CHI,730685,EXPORT,6527566773.33,14065684.92,MY,AIR,1,196.29,25.4,18.576,26.338,0,67.76,57.97,1.2962,0,0,REL0001264
2122-05,NYC,162424,REEXPORT,407886850.35,69614386.39,BR,RAIL,1,184.14,138.49,0.089,41.335,0,86.48,19.0,1.1698,1,0,REL0001265
2122-06,NYC,137612,IMPORT,369223373.78,77103968.01,TH,OCEAN,0,92.53,97.87,2.809,43.151,0,87.5,54.81,1.4905,0,0,REL0001266
2122-07,NYC,348812,IMPORT,4637349241.4,75891919.11,CA,AIR,1,84.68,10.62,29.086,3.684,1,54.7,86.39,1.0414,0,1,REL0001267
2122-08,SAV,219654,IMPORT,2548731157.84,77085206.36,KR,OCEAN,1,54.44,18.99,23.326,30.664,1,68.57,20.53,0.9845,0,0,REL0001268
2122-09,SEA,600782,IMPORT,1591829126.49,42991435.26,DE,PIPELINE,1,58.72,218.64,9.631,49.445,0,76.68,47.0,1.1698,0,1,REL0001269
2122-10,LGB,431236,EXPORT,4749138743.83,47629637.53,JP,AIR,1,60.36,36.81,20.596,27.265,0,14.6,39.8,0.8657,0,0,REL0001270
2122-11,SEA,388043,EXPORT,4051643918.97,41101887.98,FR,OCEAN,0,90.16,121.51,6.61,44.636,0,94.1,67.82,0.718,0,0,REL0001271
2122-12,SAV,388119,EXPORT,725747665.84,14936397.72,TW,TRUCK,1,191.11,228.16,28.548,21.541,0,32.17,1.89,1.2011,0,0,REL0001272
2123-01,LAX,204309,IMPORT,168349469.57,78574563.8,FR,PIPELINE,1,144.36,52.57,7.334,43.184,0,65.16,3.65,1.1143,0,0,REL0001273
2123-02,CHI,911906,IMPORT,2331178889.4,17222353.93,CA,OCEAN,1,180.31,185.73,26.438,32.099,0,80.17,6.95,0.787,0,0,REL0001274
2123-03,SEA,798525,IMPORT,7920768702.56,71054710.09,CN,TRUCK,1,102.09,112.32,11.938,43.068,0,90.68,99.94,1.1432,0,1,REL0001275
2123-04,SEA,927180,EXPORT,113580955.1,21161079.69,JP,POSTAL,0,178.18,85.5,17.541,14.804,0,5.01,5.54,0.5086,0,0,REL0001276
2123-05,LGB,441027,IMPORT,3832291404.48,49040023.71,NL,OCEAN,0,79.23,239.49,10.591,13.427,0,49.79,86.83,1.2149,0,0,REL0001277
2123-06,NOR,684500,EXPORT,3544755720.7,74647391.36,TW,AIR,0,86.16,156.68,13.116,9.035,0,4.77,6.32,1.1321,0,0,REL0001278
2123-07,CHI,901084,IMPORT,2936274786.58,82703656.32,DE,AIR,0,184.33,202.78,13.369,34.053,0,74.09,86.85,0.6828,0,1,REL0001279
2123-08,OAK,412179,EXPORT,3489017426.87,13926131.95,IN,RAIL,0,201.73,195.72,13.126,7.876,0,10.33,31.57,1.3736,0,0,REL0001280
2123-09,NYC,344591,IMPORT,2564937564.58,54244002.98,GB,OCEAN,1,182.48,24.28,25.633,21.211,0,95.84,67.27,0.5147,0,0,REL0001281
2123-10,NOR,715504,EXPORT,648743257.26,1675459.81,MY,TRUCK,1,92.95,47.85,12.038,46.335,0,78.36,84.97,1.0071,0,0,REL0001282
2123-11,NYC,121744,EXPORT,470806476.93,23101487.89,NL,AIR,1,126.45,99.55,21.282,47.37,0,7.24,18.73,1.3189,0,0,REL0001283
2123-12,HOU,624187,EXPORT,7275781794.42,77108936.81,KR,TRUCK,1,143.51,196.38,4.71,38.308,0,42.75,76.49,0.9438,0,0,REL0001284
2124-01,OAK,443689,IMPORT,4039278734.54,59097892.72,DE,AIR,1,80.83,182.39,32.624,6.876,0,2.7,3.62,1.3592,0,1,REL0001285
2124-02,SEA,531165,EXPORT,1125740537.45,52860685.71,IT,TRUCK,1,216.88,13.63,33.816,38.548,0,92.31,26.04,0.7248,0,0,REL0001286
2124-03,LGB,717584,EXPORT,1367416432.92,44702193.29,DE,POSTAL,0,213.09,142.02,2.8,9.532,0,61.77,70.3,1.0022,0,0,REL0001287
2124-04,NYC,652992,EXPORT,474647059.57,83616556.52,SG,TRUCK,0,138.63,29.87,32.239,40.783,0,4.2,8.93,1.3092,0,0,REL0001288
2124-05,CHI,625303,IMPORT,4738412253.0,6284430.65,SG,RAIL,1,131.14,198.23,11.029,42.955,0,7.24,44.61,0.8693,0,0,REL0001289
2124-06,MIA,951182,EXPORT,2652352417.15,35093406.15,BR,TRUCK,0,216.88,206.84,33.264,11.563,0,20.32,99.76,0.8933,0,1,REL0001290
2124-07,SEA,398197,IMPORT,5432516114.34,40122000.03,FR,OCEAN,0,151.19,208.31,28.964,9.15,0,9.18,21.88,1.0907,0,0,REL0001291
2124-08,NOR,940764,REEXPORT,390616387.78,60365094.23,KR,OCEAN,1,88.42,85.44,26.027,21.356,0,23.76,46.75,0.8456,1,0,REL0001292
2124-09,LAX,167497,EXPORT,5161561432.32,30439012.75,GB,TRUCK,0,175.21,68.41,10.454,0.418,0,4.2,4.73,1.3637,0,0,REL0001293
2124-10,SEA,454785,IMPORT,3330299427.73,59633490.56,IT,TRUCK,1,91.55,175.47,30.867,17.662,1,21.02,89.59,1.0057,0,0,REL0001294
2124-11,MIA,373101,REEXPORT,2907475845.51,40301346.82,IN,OCEAN,1,96.58,226.84,25.035,48.631,0,7.38,3.78,1.4952,1,1,REL0001295
2124-12,NOR,564714,EXPORT,932904699.86,37632251.42,KR,TRUCK,1,77.51,95.94,10.721,39.198,0,39.98,65.72,1.4899,0,0,REL0001296
2125-01,LAX,937777,EXPORT,3842075659.95,78430030.53,IN,RAIL,1,170.28,3.6,4.223,25.096,0,0.46,21.74,1.4415,0,0,REL0001297
2125-02,MIA,299256,EXPORT,5100758028.15,63209771.97,JP,OCEAN,1,148.84,200.84,5.399,21.294,0,61.45,98.4,1.2707,0,0,REL0001298
2125-03,LGB,953254,IMPORT,5624880657.56,83564916.22,BR,AIR,0,135.48,100.49,5.333,14.426,0,15.56,65.45,1.2159,0,0,REL0001299
2125-04,NOR,835507,IMPORT,7697852519.94,661838.83,CA,OCEAN,0,62.18,169.54,11.928,22.482,0,17.61,81.37,0.5108,0,0,REL0001300
