imm_refugee_arrival_month,imm_refugee_resettlement_agency_id,imm_refugee_case_size,imm_refugee_nationality_code,imm_refugee_refugee_category_code,imm_refugee_special_immigrant_visa_flag,imm_refugee_screening_completed_flag,imm_refugee_medical_clearance_flag,imm_refugee_travel_loan_amount_usd,imm_refugee_initial_cash_assistance_usd,imm_refugee_housing_placement_days,imm_refugee_school_enrollment_within_30d,imm_refugee_employment_within_90d,imm_refugee_english_training_enrollment,imm_refugee_healthcare_linkage_within_30d,imm_refugee_trauma_services_referral_flag,imm_refugee_secondary_migration_within_1yr,imm_refugee_public_benefit_uptake_rate,imm_refugee_self_sufficiency_score,imm_refugee_followup_contact_count
2116-06,AGY0001206,5,ET,SIV_REF,0,0,1,756.135,347.76,69,0.1475,0.5688,0.1128,0.5477,0,0,0.228,46.36,2
2116-07,AGY0001207,4,UA,USRAP_SPECIAL,1,1,1,4066.716,1587.33,84,0.1902,0.0069,0.8958,0.7746,0,0,0.3249,65.81,13
2116-08,AGY0001208,5,VE,P1,0,1,1,265.987,1554.55,66,0.343,0.9935,0.1608,0.7452,0,0,0.2748,12.54,10
2116-09,AGY0001209,6,SY,USRAP_SPECIAL,0,1,1,2425.538,637.2,87,0.0641,0.226,0.1462,0.0235,1,1,0.1027,10.35,6
2116-10,AGY0001210,8,YE,P3,0,1,1,3138.289,2476.45,67,0.453,0.8297,0.753,0.5402,0,0,0.235,22.64,3
2116-11,AGY0001211,4,UA,P1,0,1,1,1922.5,1.59,35,0.6043,0.8347,0.1402,0.1619,0,0,0.8188,86.06,8
2116-12,AGY0001212,1,ER,P1,0,1,0,2571.511,1984.43,13,0.6525,0.3987,0.6817,0.0522,0,0,0.407,34.73,13
2117-01,AGY0001213,7,SO,P3,0,1,0,2702.912,2041.57,16,0.2761,0.9809,0.7491,0.6934,0,0,0.7687,5.67,20
2117-02,AGY0001214,3,IQ,FAMILY_REUNION,0,1,1,1443.833,438.15,52,0.437,0.5828,0.6943,0.4748,0,0,0.8609,26.96,8
2117-03,AGY0001215,2,BY,FAMILY_REUNION,1,1,1,5824.274,2068.88,23,0.3013,0.806,0.5241,0.3454,0,0,0.2831,53.37,15
2117-04,AGY0001216,2,GT,P2,0,1,1,2683.045,1470.7,17,0.3239,0.4173,0.0789,0.6566,0,1,0.7004,0.09,8
2117-05,AGY0001217,1,VE,P3,0,1,1,4859.126,352.87,74,0.9461,0.1665,0.9997,0.9843,1,0,0.1884,47.22,16
2117-06,AGY0001218,6,CD,P2,0,1,1,1339.467,1757.56,30,0.9864,0.4158,0.7157,0.889,1,1,0.7313,60.22,15
2117-07,AGY0001219,6,SS,P2,0,0,1,3788.568,828.74,63,0.4114,0.6128,0.5595,0.3101,0,0,0.8086,52.66,12
2117-08,AGY0001220,8,VE,SIV_REF,1,0,1,4654.849,650.22,69,0.7617,0.4313,0.1292,0.3656,0,0,0.8231,86.47,6
2117-09,AGY0001221,1,SO,P2,0,1,1,4057.63,1307.87,50,0.1337,0.3265,0.2736,0.1727,0,0,0.0948,52.25,11
2117-10,AGY0001222,2,YE,FAMILY_REUNION,1,1,1,516.761,1644.76,53,0.3096,0.3895,0.7902,0.0584,0,0,0.3345,55.65,6
2117-11,AGY0001223,5,CD,P2,0,1,1,5016.542,260.68,90,0.3407,0.2028,0.1583,0.5289,1,0,0.0196,27.82,6
2117-12,AGY0001224,4,UA,P1,1,1,1,5098.193,1212.94,22,0.505,0.7074,0.4139,0.403,1,0,0.075,87.23,7
2118-01,AGY0001225,6,YE,P3,0,1,0,5297.664,771.84,86,0.8999,0.3488,0.0313,0.9963,0,0,0.6826,73.99,8
2118-02,AGY0001226,8,YE,P1,0,0,1,4424.005,11.18,9,0.4886,0.1773,0.8526,0.0722,0,0,0.3968,76.42,4
2118-03,AGY0001227,8,SY,FAMILY_REUNION,0,0,1,2299.446,875.0,77,0.2838,0.1563,0.6843,0.8162,0,0,0.2172,17.7,11
2118-04,AGY0001228,6,SO,USRAP_SPECIAL,0,0,1,5345.887,1997.87,45,0.9696,0.2631,0.7247,0.9817,0,1,0.1849,60.77,14
2118-05,AGY0001229,6,GT,P2,0,1,1,4121.258,2230.47,47,0.7127,0.8965,0.2645,0.2995,0,0,0.9606,64.8,14
2118-06,AGY0001230,7,ET,FAMILY_REUNION,0,1,1,2175.449,403.25,30,0.3017,0.3016,0.2415,0.0676,0,0,0.3928,49.83,15
2118-07,AGY0001231,3,SS,P2,0,0,1,3859.27,2473.84,56,0.3275,0.5858,0.266,0.8545,1,1,0.7951,36.82,5
2118-08,AGY0001232,6,UA,P2,0,1,0,1811.081,537.56,57,0.5085,0.5556,0.1623,0.214,0,0,0.2404,48.4,1
2118-09,AGY0001233,5,YE,P2,0,1,1,4332.242,886.71,84,0.0868,0.0437,0.143,0.66,0,0,0.0722,47.0,0
2118-10,AGY0001234,6,VE,FAMILY_REUNION,0,1,1,5466.483,113.69,47,0.5757,0.4351,0.3414,0.6674,0,0,0.0183,6.95,4
2118-11,AGY0001235,1,CD,P1,0,1,1,3659.924,1863.68,21,0.4036,0.5464,0.8149,0.1175,1,1,0.8074,15.65,2
2118-12,AGY0001236,2,IQ,P1,1,1,1,5611.675,1169.17,19,0.9369,0.9224,0.1155,0.5902,0,1,0.0985,9.37,5
2119-01,AGY0001237,6,YE,FAMILY_REUNION,0,1,1,2332.836,2100.69,90,0.8033,0.6223,0.177,0.2452,1,1,0.0794,61.53,12
2119-02,AGY0001238,1,ET,P3,1,0,0,5416.837,1157.07,62,0.3288,0.0638,0.7951,0.0324,0,0,0.1111,67.06,3
2119-03,AGY0001239,5,UA,P2,0,1,1,5384.628,251.01,43,0.8751,0.3732,0.9713,0.9016,0,0,0.9916,46.74,11
2119-04,AGY0001240,3,HT,P2,1,1,1,2735.609,1599.26,73,0.4022,0.3835,0.0941,0.4642,0,0,0.7448,77.81,12
2119-05,AGY0001241,8,GT,P3,0,1,1,5240.02,309.75,53,0.4156,0.3985,0.8185,0.2408,0,0,0.6363,28.45,2
2119-06,AGY0001242,3,SD,USRAP_SPECIAL,0,1,1,1706.461,856.36,45,0.149,0.2114,0.6741,0.2392,0,0,0.1547,62.92,10
2119-07,AGY0001243,8,CD,OTHER,1,1,1,241.102,1791.27,43,0.2168,0.6454,0.9458,0.9987,1,0,0.2164,53.55,2
2119-08,AGY0001244,7,YE,OTHER,0,1,1,5765.063,1892.0,51,0.4703,0.5306,0.0337,0.1586,0,0,0.4824,52.86,4
2119-09,AGY0001245,6,HN,P2,1,1,1,4116.364,454.41,76,0.3887,0.0635,0.461,0.2028,1,0,0.5403,43.85,15
2119-10,AGY0001246,3,VE,P1,0,1,1,4013.165,2130.8,41,0.432,0.7833,0.1018,0.8512,0,1,0.9082,58.01,11
2119-11,AGY0001247,1,BY,USRAP_SPECIAL,0,1,1,3146.366,1481.14,4,0.1215,0.4561,0.7381,0.8808,0,0,0.3492,23.56,16
2119-12,AGY0001248,5,MM,P1,0,1,1,2775.037,2439.44,64,0.7518,0.6705,0.608,0.2688,0,0,0.3362,41.72,9
2120-01,AGY0001249,8,MM,P3,0,1,1,5775.858,2334.66,9,0.013,0.6227,0.1474,0.9688,0,0,0.0718,32.32,11
2120-02,AGY0001250,8,HN,P3,0,1,1,5094.989,2129.74,9,0.7007,0.0096,0.1401,0.2772,0,0,0.9314,45.55,3
2120-03,AGY0001251,8,GT,P1,0,1,0,4356.64,1208.89,67,0.2188,0.4295,0.3969,0.2243,0,0,0.7649,53.08,3
2120-04,AGY0001252,6,GT,P3,0,1,1,3608.811,2242.74,12,0.2914,0.1027,0.9876,0.8082,0,0,0.5559,74.95,6
2120-05,AGY0001253,7,CM,P1,0,0,1,5998.262,1026.71,68,0.6242,0.6694,0.3234,0.8162,0,0,0.3624,24.59,9
2120-06,AGY0001254,2,SS,P1,1,1,1,5303.423,1241.88,56,0.4649,0.054,0.1766,0.5979,1,0,0.0322,38.78,9
2120-07,AGY0001255,1,HT,FAMILY_REUNION,0,1,0,3574.614,735.27,89,0.9359,0.5179,0.3733,0.6093,0,1,0.6349,4.02,4
2120-08,AGY0001256,6,ET,P3,0,1,1,141.185,363.55,8,0.0222,0.4515,0.3462,0.0826,0,0,0.2507,98.29,5
2120-09,AGY0001257,7,AF,USRAP_SPECIAL,0,1,1,4255.236,1289.74,6,0.1117,0.1979,0.0679,0.4765,0,1,0.699,86.26,20
2120-10,AGY0001258,7,IQ,P3,0,1,1,5729.847,1750.72,86,0.7365,0.4312,0.3862,0.7633,0,0,0.2379,84.16,11
2120-11,AGY0001259,1,SV,P1,0,1,1,4344.588,1069.69,52,0.2023,0.7951,0.6665,0.5166,0,0,0.5205,66.77,17
2120-12,AGY0001260,3,AF,SIV_REF,0,1,1,5597.649,1692.31,74,0.0464,0.9857,0.5528,0.9634,0,0,0.1266,3.31,3
2121-01,AGY0001261,7,IR,FAMILY_REUNION,0,1,1,463.71,292.95,19,0.2043,0.8713,0.9027,0.6742,1,0,0.2795,39.54,8
2121-02,AGY0001262,1,HT,MEDICAL,0,1,1,5232.901,2474.03,49,0.5149,0.0404,0.7949,0.5967,0,1,0.1593,60.98,7
2121-03,AGY0001263,7,SD,P1,0,1,1,5050.342,937.21,28,0.8153,0.2685,0.921,0.5077,0,0,0.7986,79.68,4
2121-04,AGY0001264,1,SY,FAMILY_REUNION,0,1,1,3811.483,1859.85,4,0.1318,0.177,0.2332,0.0464,0,0,0.7991,24.77,0
2121-05,AGY0001265,6,HN,MEDICAL,0,1,1,1117.464,1444.18,52,0.7568,0.944,0.6595,0.0521,1,0,0.408,87.32,18
2121-06,AGY0001266,6,IR,P2,0,1,1,957.695,128.99,35,0.7061,0.3765,0.5122,0.8591,0,1,0.057,95.1,3
2121-07,AGY0001267,5,IR,P2,0,1,1,2786.726,453.07,45,0.3633,0.0979,0.2968,0.9534,0,0,0.1188,15.25,12
2121-08,AGY0001268,1,CM,P2,0,1,1,2445.207,259.2,56,0.8553,0.7364,0.7238,0.6119,0,0,0.2349,94.33,20
2121-09,AGY0001269,7,HN,P1,0,1,1,3974.998,1944.52,79,0.0364,0.5563,0.4686,0.1324,0,0,0.5843,24.36,15
2121-10,AGY0001270,5,IQ,FAMILY_REUNION,0,1,1,4390.409,1853.62,55,0.8662,0.0697,0.3799,0.0201,1,0,0.6471,20.91,11
2121-11,AGY0001271,4,GT,P1,0,1,0,1618.42,2108.07,61,0.9037,0.5764,0.4844,0.1447,0,0,0.4881,17.74,15
2121-12,AGY0001272,4,GT,MEDICAL,0,1,0,5593.061,346.11,79,0.069,0.421,0.0399,0.9173,0,1,0.7293,59.3,20
2122-01,AGY0001273,5,BY,P2,1,1,1,3863.282,1688.46,90,0.6338,0.1537,0.7451,0.3263,0,1,0.2326,63.48,19
2122-02,AGY0001274,6,IR,FAMILY_REUNION,0,1,1,1261.643,358.82,42,0.1432,0.1305,0.5906,0.7451,1,1,0.2263,5.59,10
2122-03,AGY0001275,8,IQ,P3,0,1,1,4710.594,2110.48,84,0.0506,0.78,0.6775,0.898,0,0,0.7251,21.34,11
2122-04,AGY0001276,5,UA,P2,0,1,0,3464.675,531.96,25,0.0411,0.3895,0.1706,0.6829,0,0,0.8122,8.84,1
2122-05,AGY0001277,3,YE,SIV_REF,0,1,1,4344.086,2220.0,44,0.3615,0.9854,0.5595,0.44,0,0,0.4016,46.01,15
2122-06,AGY0001278,8,YE,P3,0,1,1,3447.237,335.15,2,0.9235,0.6602,0.665,0.6861,1,0,0.9522,25.19,1
2122-07,AGY0001279,3,HN,OTHER,0,1,1,5669.018,70.73,17,0.7303,0.5623,0.1481,0.7537,0,0,0.8784,70.21,0
2122-08,AGY0001280,2,HN,USRAP_SPECIAL,0,1,1,4520.389,1564.31,34,0.429,0.4995,0.0168,0.4904,0,0,0.1552,51.35,18
2122-09,AGY0001281,3,VE,SIV_REF,1,1,1,3662.69,298.04,42,0.4417,0.1496,0.9343,0.985,0,0,0.8691,84.33,20
2122-10,AGY0001282,4,GT,P3,0,1,1,821.611,892.8,44,0.0958,0.2871,0.6591,0.5333,0,0,0.4517,3.62,0
2122-11,AGY0001283,8,YE,P2,1,0,1,853.692,1419.63,38,0.2163,0.4703,0.6011,0.2648,1,1,0.5081,41.5,3
2122-12,AGY0001284,3,MM,OTHER,0,1,1,4440.923,2396.98,10,0.5005,0.3417,0.2975,0.9402,1,0,0.7349,85.89,7
2123-01,AGY0001285,2,CD,P1,0,1,1,1308.464,270.11,55,0.5168,0.9627,0.4606,0.2429,1,0,0.3666,56.16,11
2123-02,AGY0001286,8,SO,FAMILY_REUNION,0,1,1,4129.425,1898.5,25,0.4093,0.4399,0.293,0.9854,0,0,0.5127,78.79,18
2123-03,AGY0001287,8,SS,MEDICAL,0,1,1,2052.626,921.97,86,0.4142,0.0715,0.1262,0.1314,0,0,0.0569,97.07,17
2123-04,AGY0001288,8,ER,P1,0,1,1,5643.877,776.79,89,0.3288,0.9562,0.1104,0.5869,0,0,0.213,37.13,5
2123-05,AGY0001289,4,VE,P1,0,1,1,3842.608,1793.66,13,0.9879,0.1153,0.0032,0.8149,0,0,0.8871,3.74,15
2123-06,AGY0001290,5,HT,MEDICAL,0,1,1,2860.869,1943.56,58,0.2384,0.2443,0.5814,0.4796,0,0,0.1423,48.1,18
2123-07,AGY0001291,5,IQ,P1,0,1,1,2283.51,708.72,84,0.6475,0.456,0.2179,0.7499,1,1,0.4106,83.35,2
2123-08,AGY0001292,1,AF,P1,1,1,0,3895.101,2219.07,34,0.981,0.0761,0.7107,0.7215,0,1,0.2039,16.96,15
2123-09,AGY0001293,1,SS,FAMILY_REUNION,0,1,1,5405.782,345.85,79,0.4867,0.199,0.0959,0.1168,0,0,0.0368,30.14,19
2123-10,AGY0001294,3,SD,P2,0,1,1,5441.173,2376.59,50,0.9302,0.91,0.548,0.8252,0,0,0.6117,17.11,11
2123-11,AGY0001295,4,HN,USRAP_SPECIAL,0,1,1,1762.534,722.48,27,0.1278,0.7358,0.7218,0.7991,1,0,0.2175,6.9,15
2123-12,AGY0001296,8,BY,FAMILY_REUNION,0,1,1,4530.025,292.09,71,0.824,0.0998,0.7948,0.3117,0,0,0.2694,75.95,16
2124-01,AGY0001297,4,YE,OTHER,0,0,1,2922.686,472.2,61,0.1995,0.0529,0.1724,0.5827,0,0,0.7136,35.65,2
2124-02,AGY0001298,2,ET,P3,1,1,1,3138.967,735.49,90,0.557,0.2891,0.3246,0.4506,0,0,0.1431,10.61,20
2124-03,AGY0001299,1,SO,P3,0,1,1,4541.858,1936.97,16,0.4368,0.9922,0.9031,0.1824,0,0,0.36,23.15,2
2124-04,AGY0001300,1,UA,OTHER,0,0,1,1854.109,266.96,0,0.2669,0.8044,0.3694,0.1848,0,0,0.7061,76.86,5
2124-05,AGY0001301,7,MM,SIV_REF,0,1,1,143.56,1980.59,49,0.1346,0.9539,0.6066,0.6605,0,0,0.7244,0.44,20
2124-06,AGY0001302,1,MM,FAMILY_REUNION,0,1,1,2029.781,1615.02,16,0.2987,0.743,0.9978,0.229,0,0,0.2189,77.31,7
2124-07,AGY0001303,5,SV,P3,0,1,1,3493.522,341.94,26,0.877,0.3112,0.6339,0.9342,1,1,0.4412,6.72,10
2124-08,AGY0001304,3,YE,P2,0,0,1,3137.443,142.54,60,0.1581,0.6873,0.6226,0.1732,0,0,0.8,18.15,1
2124-09,AGY0001305,1,CM,P3,1,1,1,4555.964,2480.44,62,0.467,0.925,0.3822,0.2936,0,0,0.7871,23.99,9
2124-10,AGY0001306,6,IQ,SIV_REF,0,1,1,1094.175,1297.08,40,0.8992,0.2411,0.0618,0.5959,0,1,0.2891,8.2,16
2124-11,AGY0001307,5,IQ,FAMILY_REUNION,1,1,0,5649.526,1677.13,77,0.6391,0.7892,0.4779,0.5507,0,0,0.0275,38.44,13
2124-12,AGY0001308,5,MM,SIV_REF,0,1,1,1006.157,667.07,80,0.235,0.4629,0.9497,0.2107,0,0,0.8376,53.11,10
2125-01,AGY0001309,8,VE,SIV_REF,0,1,1,429.288,1984.04,83,0.7187,0.216,0.3071,0.2983,1,0,0.5186,50.72,0
2125-02,AGY0001310,1,GT,FAMILY_REUNION,0,1,1,1519.089,227.96,71,0.7495,0.3999,0.0533,0.2869,0,0,0.6715,4.21,1
2125-03,AGY0001311,2,AF,P3,1,1,1,753.39,1998.21,56,0.6648,0.8883,0.6483,0.3322,0,0,0.7345,74.61,4
2125-04,AGY0001312,5,VE,P3,0,0,1,1245.661,2096.9,16,0.3053,0.8252,0.8818,0.4742,0,0,0.5624,66.31,16
2125-05,AGY0001313,8,IR,P1,0,1,1,5709.122,914.8,78,0.0129,0.6297,0.2256,0.1577,0,0,0.4368,79.88,3
2125-06,AGY0001314,8,SD,P2,0,1,0,1652.103,88.87,11,0.6986,0.7276,0.5811,0.2245,0,0,0.1785,61.0,1
2125-07,AGY0001315,1,SO,P2,0,1,1,2633.584,1208.23,24,0.1138,0.7701,0.4745,0.1645,0,0,0.6657,65.81,5
2125-08,AGY0001316,1,SV,P2,1,1,1,859.865,515.96,27,0.8769,0.4739,0.5137,0.702,0,0,0.7319,60.63,18
2125-09,AGY0001317,5,IR,FAMILY_REUNION,0,1,1,5162.506,1226.08,53,0.3868,0.7686,0.5928,0.279,0,0,0.9824,51.23,12
2125-10,AGY0001318,4,ER,P3,0,1,1,810.037,1281.73,40,0.1223,0.141,0.1384,0.8389,0,1,0.9066,0.08,0
2125-11,AGY0001319,8,IQ,P1,0,0,1,3139.938,1989.14,34,0.8778,0.6046,0.5988,0.7371,0,0,0.7891,15.56,6
2125-12,AGY0001320,5,MM,USRAP_SPECIAL,0,1,1,4136.109,33.03,63,0.6415,0.0796,0.4565,0.2905,0,0,0.8556,4.22,9
2126-01,AGY0001321,1,BY,P2,0,1,1,222.0,1318.59,66,0.8748,0.1304,0.4754,0.6348,0,0,0.6821,15.08,17
2126-02,AGY0001322,1,MM,P3,0,1,1,3319.811,666.57,33,0.0447,0.522,0.728,0.4057,0,0,0.1598,65.42,15
2126-03,AGY0001323,1,SS,OTHER,0,1,1,3214.842,97.58,47,0.3047,0.5345,0.8153,0.0816,1,1,0.2751,70.12,19
2126-04,AGY0001324,6,IQ,P3,0,1,1,3970.773,2153.3,61,0.0049,0.4463,0.6005,0.6421,0,0,0.444,49.19,12
2126-05,AGY0001325,5,SS,FAMILY_REUNION,0,1,1,2529.024,1735.98,6,0.9498,0.0445,0.7436,0.4334,0,0,0.6947,9.0,12
2126-06,AGY0001326,4,SS,P3,0,1,1,2138.155,709.15,35,0.0988,0.024,0.9031,0.3178,0,0,0.09,61.38,2
2126-07,AGY0001327,4,BY,USRAP_SPECIAL,0,1,1,4217.496,1120.34,18,0.8492,0.994,0.2958,0.0946,0,0,0.2784,78.04,0
2126-08,AGY0001328,6,UA,P1,1,1,0,3761.207,1021.97,58,0.1617,0.2098,0.577,0.437,0,0,0.5099,32.61,15
2126-09,AGY0001329,1,HN,P1,0,1,1,193.898,1767.4,48,0.9752,0.7167,0.7646,0.61,0,0,0.5616,85.31,14
2126-10,AGY0001330,6,CM,P1,0,1,1,5480.749,1691.56,88,0.4352,0.4956,0.4718,0.4974,0,1,0.2796,37.43,17
2126-11,AGY0001331,3,BY,FAMILY_REUNION,0,1,1,1221.83,647.88,68,0.6914,0.0227,0.8686,0.1193,0,1,0.3664,11.31,7
2126-12,AGY0001332,5,AF,SIV_REF,0,1,1,5841.891,2467.42,82,0.586,0.5483,0.5378,0.7279,0,0,0.5729,4.06,20
2127-01,AGY0001333,2,AF,P2,0,1,1,1351.732,2217.18,90,0.1339,0.5113,0.997,1.0,0,0,0.8455,16.98,2
2127-02,AGY0001334,6,SV,P1,0,1,1,3479.533,1450.54,49,0.9175,0.7664,0.3413,0.1292,0,0,0.8433,46.57,15
2127-03,AGY0001335,4,ER,P2,0,1,1,3947.074,2240.17,45,0.8369,0.6748,0.3863,0.5023,0,0,0.0817,5.33,20
2127-04,AGY0001336,3,CD,OTHER,0,1,1,3372.315,1212.09,12,0.6094,0.8833,0.8554,0.1873,0,0,0.5857,46.86,6
2127-05,AGY0001337,2,ET,P1,0,0,0,5108.816,2244.1,83,0.2777,0.0156,0.7192,0.5696,0,0,0.0915,27.22,8
2127-06,AGY0001338,7,VE,FAMILY_REUNION,0,1,1,6000.867,453.7,45,0.8531,0.5613,0.4728,0.2244,0,0,0.674,92.54,11
2127-07,AGY0001339,5,SO,P2,0,0,1,2315.448,702.49,37,0.6924,0.1397,0.0686,0.0973,0,0,0.5043,72.46,2
2127-08,AGY0001340,6,SO,SIV_REF,0,1,1,177.469,1209.71,13,0.7918,0.1775,0.0073,0.7657,1,0,0.3675,50.88,1
2127-09,AGY0001341,3,SO,P1,0,1,1,5810.05,1034.25,14,0.976,0.6354,0.096,0.0782,0,0,0.3929,82.04,7
2127-10,AGY0001342,7,VE,P3,0,1,1,1108.221,947.37,22,0.3066,0.4052,0.3852,0.6099,0,0,0.7647,93.96,6
2127-11,AGY0001343,4,SV,OTHER,1,1,1,5606.642,2015.85,46,0.4386,0.143,0.4323,0.4877,0,0,0.718,26.69,6
2127-12,AGY0001344,5,SS,USRAP_SPECIAL,1,1,1,4822.553,458.92,55,0.3101,0.5489,0.9208,0.2505,0,0,0.5992,9.06,19
2128-01,AGY0001345,7,SO,P2,0,1,1,5515.944,79.4,69,0.5401,0.454,0.3678,0.0471,0,0,0.6462,59.35,10
2128-02,AGY0001346,3,SD,SIV_REF,0,0,1,5675.985,554.84,32,0.5908,0.2464,0.441,0.3502,0,1,0.124,12.25,8
2128-03,AGY0001347,5,SD,OTHER,1,1,1,660.886,805.75,38,0.0333,0.3768,0.5701,0.8083,0,0,0.3675,64.95,18
2128-04,AGY0001348,2,ET,P1,0,1,1,5412.067,1931.51,43,0.3914,0.1499,0.3929,0.5672,0,0,0.8331,47.83,5
2128-05,AGY0001349,3,UA,P2,0,1,1,2927.758,1197.76,54,0.2082,0.3099,0.9946,0.0465,0,0,0.4742,78.11,3
2128-06,AGY0001350,8,IQ,P1,0,1,1,5274.839,705.95,86,0.518,0.6347,0.4846,0.0863,0,0,0.5578,38.74,3
2128-07,AGY0001351,7,YE,USRAP_SPECIAL,0,1,1,531.38,10.88,60,0.3545,0.5018,0.5577,0.8312,1,0,0.9804,53.0,13
2128-08,AGY0001352,2,BY,P3,0,0,0,134.061,134.99,11,0.6534,0.7086,0.8227,0.8474,1,0,0.1309,77.86,20
2128-09,AGY0001353,8,SV,P2,0,1,1,2946.392,2197.24,10,0.8031,0.8541,0.3185,0.8363,0,1,0.5281,80.46,13
2128-10,AGY0001354,3,SS,SIV_REF,0,1,1,1577.083,2154.7,63,0.1252,0.392,0.2001,0.8479,0,0,0.308,98.64,13
2128-11,AGY0001355,3,SS,OTHER,0,1,1,3899.884,1991.09,9,0.5227,0.5445,0.131,0.2238,0,0,0.5783,33.35,18
2128-12,AGY0001356,7,ET,P3,0,0,1,3699.015,1969.03,6,0.7274,0.8681,0.7526,0.1301,0,0,0.5378,86.12,15
2129-01,AGY0001357,1,IR,FAMILY_REUNION,0,0,0,3068.606,503.38,51,0.5591,0.235,0.2111,0.899,0,0,0.479,97.88,11
2129-02,AGY0001358,6,CD,SIV_REF,0,1,1,3370.017,203.35,40,0.8273,0.0595,0.2594,0.145,0,0,0.6286,58.87,17
2129-03,AGY0001359,8,SD,P1,0,0,1,2725.068,832.18,82,0.6721,0.3023,0.0608,0.3841,0,0,0.4508,96.79,20
2129-04,AGY0001360,5,MM,P2,0,1,1,942.859,253.55,36,0.2456,0.553,0.6137,0.1039,0,0,0.4778,68.92,10
2129-05,AGY0001361,4,SY,P3,0,1,1,479.95,960.11,0,0.0498,0.7197,0.896,0.1811,0,0,0.8916,55.27,16
2129-06,AGY0001362,8,IR,USRAP_SPECIAL,1,1,1,199.081,1931.15,70,0.1804,0.2743,0.9485,0.3565,0,1,0.1875,92.73,19
2129-07,AGY0001363,7,IR,USRAP_SPECIAL,0,1,1,3859.502,1338.55,22,0.3127,0.3895,0.8181,0.4365,1,1,0.8423,60.34,13
2129-08,AGY0001364,6,ET,P1,0,1,1,5594.703,920.8,75,0.5192,0.058,0.8144,0.695,1,0,0.734,85.15,0
2129-09,AGY0001365,3,ET,FAMILY_REUNION,0,1,1,1014.164,1431.26,11,0.3184,0.9246,0.6277,0.1458,1,0,0.1179,33.37,15
2129-10,AGY0001366,8,IQ,SIV_REF,0,1,1,4181.875,62.28,90,0.2015,0.6173,0.9188,0.993,0,0,0.9937,7.17,6
2129-11,AGY0001367,8,SY,SIV_REF,1,1,1,4458.606,928.44,75,0.1747,0.2811,0.4507,0.189,1,1,0.5468,30.94,9
2129-12,AGY0001368,4,CM,P1,0,1,1,5182.757,2074.65,11,0.9755,0.657,0.744,0.7855,0,0,0.532,75.21,5
2130-01,AGY0001369,5,HT,P1,0,1,1,1282.738,1676.61,54,0.7544,0.2493,0.2555,0.778,1,0,0.0207,73.2,9
2130-02,AGY0001370,2,SO,P3,0,1,1,3369.699,55.35,86,0.2633,0.7186,0.9797,0.3017,0,0,0.0503,48.28,8
2130-03,AGY0001371,7,CD,SIV_REF,1,1,1,5423.24,3.82,21,0.1076,0.1268,0.1402,0.2196,0,1,0.8641,52.72,2
2130-04,AGY0001372,5,SS,OTHER,0,1,1,2957.511,75.51,73,0.6929,0.6247,0.3624,0.035,0,0,0.9899,84.02,9
2130-05,AGY0001373,2,VE,P2,0,1,1,664.772,598.6,1,0.3872,0.6375,0.5552,0.5163,0,0,0.5068,9.67,3
2130-06,AGY0001374,4,GT,P2,0,1,1,3828.993,1798.85,44,0.1041,0.779,0.8767,0.7227,1,0,0.7117,59.25,5
2130-07,AGY0001375,8,UA,P1,0,1,1,611.684,885.34,50,0.0459,0.2198,0.921,0.4173,0,0,0.7513,67.28,9
2130-08,AGY0001376,7,ER,FAMILY_REUNION,0,1,1,138.465,616.75,82,0.4671,0.2073,0.3131,0.1909,0,1,0.5335,54.38,15
2130-09,AGY0001377,7,CM,SIV_REF,0,1,1,5044.816,1463.64,61,0.8143,0.2095,0.3938,0.2157,0,1,0.8972,54.37,20
2130-10,AGY0001378,8,CD,MEDICAL,0,1,0,1342.987,147.52,16,0.5742,0.4528,0.6998,0.6264,0,0,0.3255,36.56,0
2130-11,AGY0001379,1,MM,P3,1,1,1,1681.988,305.47,37,0.547,0.4124,0.5795,0.2807,0,0,0.7066,18.89,1
2130-12,AGY0001380,8,UA,P3,0,1,1,3605.589,1546.91,81,0.1115,0.7106,0.9197,0.0818,0,0,0.9559,6.57,12
2131-01,AGY0001381,4,IQ,USRAP_SPECIAL,0,1,1,2267.51,2167.25,89,0.8471,0.0381,0.3871,0.4692,0,1,0.9791,57.14,1
2131-02,AGY0001382,8,SS,P1,0,1,1,5084.551,2085.53,11,0.7776,0.7385,0.9616,0.8127,0,0,0.8652,74.15,4
2131-03,AGY0001383,7,UA,P1,0,1,1,4486.252,2377.28,37,0.1762,0.175,0.0328,0.7425,1,0,0.1725,43.88,6
2131-04,AGY0001384,5,GT,P2,0,0,1,396.633,1528.53,43,0.4288,0.0307,0.4456,0.0493,1,0,0.4559,42.44,0
2131-05,AGY0001385,4,YE,P1,1,1,1,5649.964,613.18,70,0.5852,0.7218,0.8318,0.6693,0,0,0.1768,18.81,16
2131-06,AGY0001386,5,SD,P2,0,1,1,522.235,904.97,81,0.5891,0.424,0.6896,0.6522,1,0,0.0684,40.04,13
2131-07,AGY0001387,2,IQ,USRAP_SPECIAL,0,1,1,1283.066,807.52,2,0.17,0.7067,0.8464,0.8793,1,0,0.1845,97.35,18
2131-08,AGY0001388,1,YE,P2,1,1,1,4280.837,2399.94,16,0.186,0.6769,0.431,0.218,0,0,0.3514,57.23,8
