tech_cyber_incident_date,tech_cyber_reporting_country_iso2,tech_cyber_sector_nis2_code,tech_cyber_entity_size_class,tech_cyber_incident_type_code,tech_cyber_attack_vector_code,tech_cyber_ransomware_flag,tech_cyber_service_disruption_hours,tech_cyber_records_exposed_count,tech_cyber_data_breach_gdpr_notification_flag,tech_cyber_time_to_detect_hours_median,tech_cyber_time_to_recover_hours_median,tech_cyber_financial_loss_eur_estimate,tech_cyber_incident_severity_level,tech_cyber_csirt_involved_flag,tech_cyber_cross_border_impact_flag,tech_cyber_enisa_reporting_flag,tech_cyber_sanctions_imposed_flag,tech_cyber_data_source,tech_cyber_data_extract_date
2018-07-17,MT,BANKING,MEDIUM,DDOS,CLOUD_MISCONFIG,0,138.73,256611,0,154.57,207.63,10401949.87,HIGH,0,0,1,0,INSURANCE_CLAIMS_DB,2025-10-29
2018-07-28,ES,ICT_SERVICE,SMALL,RANSOMWARE,EMAIL,1,108.97,127057,1,144.95,459.03,28674754.0,MEDIUM,0,0,0,0,NATIONAL_AUTHORITY,2025-07-15
2018-08-08,CZ,FOOD,MICRO,INSIDER,THIRD_PARTY,0,6.89,253887,0,63.1,268.41,21598192.87,LOW,0,0,0,0,CSIRT_REPORTING,2024-10-22
2018-08-19,HU,FIN_MARKETS,LARGE,MALWARE,USB,0,195.12,139961,1,82.65,352.78,2935211.71,CRITICAL,1,0,0,0,SECTORAL_REGULATOR,2025-04-20
2018-08-30,NL,PUBLIC_ADMIN,MEDIUM,PHISHING,WEB_APP,0,187.23,70334,0,112.35,89.44,2343836.77,HIGH,0,0,0,0,ENISA_PORTAL,2024-01-29
2018-09-10,SE,CHEMICALS,SMALL,SUPPLY_CHAIN,VULNERABILITY,1,173.97,91988,0,153.2,279.13,30240274.53,MEDIUM,0,0,1,0,INSURANCE_CLAIMS_DB,2024-11-03
2018-09-21,DK,HEALTH,MICRO,DATA_BREACH,RDP,0,195.42,162542,1,31.88,287.02,168248.37,LOW,0,0,0,0,NATIONAL_AUTHORITY,2026-02-12
2018-10-02,IE,SPACE,LARGE,DDOS,CLOUD_MISCONFIG,0,196.47,253990,0,123.37,65.1,17760611.81,CRITICAL,1,1,0,0,CSIRT_REPORTING,2025-04-20
2018-10-13,PL,ENERGY,MEDIUM,RANSOMWARE,EMAIL,1,92.21,113326,1,142.09,64.65,834711.01,HIGH,1,0,0,0,SECTORAL_REGULATOR,2024-11-23
2018-10-24,AT,DRINKING_WATER,SMALL,INSIDER,THIRD_PARTY,0,231.77,239141,0,95.96,143.28,689352.3,MEDIUM,0,0,0,0,ENISA_PORTAL,2025-04-23
2018-11-04,EE,POSTAL,MICRO,MALWARE,USB,0,235.02,96674,1,114.59,242.8,20572911.49,LOW,0,0,0,0,INSURANCE_CLAIMS_DB,2025-10-13
2018-11-15,IT,TRANSPORT,LARGE,PHISHING,WEB_APP,0,48.92,255805,0,5.52,150.96,7356752.87,CRITICAL,1,0,1,0,NATIONAL_AUTHORITY,2025-02-24
2018-11-26,PT,DIGITAL_INFRA,MEDIUM,SUPPLY_CHAIN,VULNERABILITY,0,12.82,252551,0,95.69,447.47,12552641.71,HIGH,1,0,0,0,CSIRT_REPORTING,2024-09-01
2018-12-07,BE,WASTE_WATER,SMALL,DATA_BREACH,RDP,0,76.18,236119,1,153.35,222.58,17171465.74,MEDIUM,0,0,1,0,SECTORAL_REGULATOR,2024-01-08
2018-12-18,FI,BANKING,MICRO,DDOS,CLOUD_MISCONFIG,0,204.8,238970,0,145.64,110.3,6654222.97,LOW,0,0,1,0,ENISA_PORTAL,2025-10-20
2018-12-29,LV,ICT_SERVICE,LARGE,RANSOMWARE,EMAIL,1,47.29,220820,1,92.66,225.84,32608087.79,CRITICAL,1,1,1,1,INSURANCE_CLAIMS_DB,2025-03-08
2019-01-09,RO,FOOD,MEDIUM,INSIDER,THIRD_PARTY,1,35.27,210441,0,148.64,254.04,5867955.09,HIGH,1,1,0,0,NATIONAL_AUTHORITY,2025-01-12
2019-01-20,BG,FIN_MARKETS,SMALL,MALWARE,USB,1,28.15,89190,0,108.48,14.39,5096600.7,MEDIUM,0,0,1,0,CSIRT_REPORTING,2025-12-04
2019-01-31,FR,PUBLIC_ADMIN,MICRO,PHISHING,WEB_APP,0,196.78,182716,0,144.54,185.8,7178974.97,LOW,0,0,1,0,SECTORAL_REGULATOR,2025-09-11
2019-02-11,LT,CHEMICALS,LARGE,SUPPLY_CHAIN,VULNERABILITY,0,76.24,20099,0,165.45,452.75,17259674.54,CRITICAL,1,0,1,0,ENISA_PORTAL,2025-08-01
2019-02-22,SK,HEALTH,MEDIUM,DATA_BREACH,RDP,0,52.57,254391,0,69.41,276.89,8759782.74,HIGH,0,0,0,0,INSURANCE_CLAIMS_DB,2025-03-29
2019-03-05,HR,SPACE,SMALL,DDOS,CLOUD_MISCONFIG,0,32.35,113513,0,140.45,28.52,6348975.95,MEDIUM,0,0,1,0,NATIONAL_AUTHORITY,2025-04-06
2019-03-16,DE,ENERGY,MICRO,RANSOMWARE,EMAIL,1,52.15,144334,1,101.68,173.04,33774725.36,LOW,0,0,1,0,CSIRT_REPORTING,2024-11-28
2019-03-27,LU,DRINKING_WATER,LARGE,INSIDER,THIRD_PARTY,0,136.99,256688,0,95.06,248.62,21025135.38,CRITICAL,0,0,0,0,SECTORAL_REGULATOR,2025-08-18
2019-04-07,SI,POSTAL,MEDIUM,MALWARE,USB,0,48.52,144494,0,77.15,177.75,11127382.55,HIGH,1,1,1,0,ENISA_PORTAL,2024-03-30
2019-04-18,CY,TRANSPORT,SMALL,PHISHING,WEB_APP,0,36.08,160858,1,35.07,189.78,6815473.39,MEDIUM,0,0,1,0,INSURANCE_CLAIMS_DB,2024-09-14
2019-04-29,GR,DIGITAL_INFRA,MICRO,SUPPLY_CHAIN,VULNERABILITY,0,28.95,51733,0,78.43,8.83,1661885.21,LOW,0,0,0,0,NATIONAL_AUTHORITY,2025-09-06
2019-05-10,MT,WASTE_WATER,LARGE,DATA_BREACH,RDP,0,130.29,64461,1,50.75,274.27,14935080.75,CRITICAL,0,1,0,0,CSIRT_REPORTING,2025-02-26
2019-05-21,ES,BANKING,MEDIUM,DDOS,CLOUD_MISCONFIG,0,102.91,239155,0,44.74,177.83,19574403.05,HIGH,1,0,1,0,SECTORAL_REGULATOR,2025-01-24
2019-06-01,CZ,ICT_SERVICE,SMALL,RANSOMWARE,EMAIL,1,233.79,103137,0,70.89,141.71,4103278.44,MEDIUM,0,1,0,0,ENISA_PORTAL,2024-04-09
2019-06-12,HU,FOOD,MICRO,INSIDER,THIRD_PARTY,0,150.71,12860,0,10.8,78.42,20989104.65,LOW,1,0,0,0,INSURANCE_CLAIMS_DB,2025-03-03
2019-06-23,NL,FIN_MARKETS,LARGE,MALWARE,USB,0,108.04,70626,0,1.61,135.27,13714131.87,CRITICAL,1,0,0,0,NATIONAL_AUTHORITY,2025-04-11
2019-07-04,SE,PUBLIC_ADMIN,MEDIUM,PHISHING,WEB_APP,0,49.24,186286,0,1.15,197.7,12344254.62,HIGH,1,0,0,0,CSIRT_REPORTING,2024-06-25
2019-07-15,DK,CHEMICALS,SMALL,SUPPLY_CHAIN,VULNERABILITY,0,66.47,98261,0,129.33,464.06,12744636.28,MEDIUM,0,0,1,0,SECTORAL_REGULATOR,2024-08-08
2019-07-26,IE,HEALTH,MICRO,DATA_BREACH,RDP,0,217.04,50621,1,73.01,181.18,195869.56,LOW,0,0,0,0,ENISA_PORTAL,2024-05-16
2019-08-06,PL,SPACE,LARGE,DDOS,CLOUD_MISCONFIG,0,197.6,188245,0,124.96,103.55,18358242.57,CRITICAL,1,1,1,0,INSURANCE_CLAIMS_DB,2025-08-05
2019-08-17,AT,ENERGY,MEDIUM,RANSOMWARE,EMAIL,1,277.91,249376,1,26.42,285.61,22927213.53,HIGH,1,0,0,0,NATIONAL_AUTHORITY,2024-05-04
2019-08-28,EE,DRINKING_WATER,SMALL,INSIDER,THIRD_PARTY,0,97.5,168039,0,19.3,312.99,20983895.84,MEDIUM,1,0,1,0,CSIRT_REPORTING,2025-11-11
2019-09-08,IT,POSTAL,MICRO,MALWARE,USB,0,84.44,25434,0,151.69,206.66,13277457.14,LOW,0,0,0,0,SECTORAL_REGULATOR,2025-09-20
2019-09-19,PT,TRANSPORT,LARGE,PHISHING,WEB_APP,0,34.64,99834,0,46.83,258.72,14087069.46,CRITICAL,1,0,0,0,ENISA_PORTAL,2024-02-26
2019-09-30,BE,DIGITAL_INFRA,MEDIUM,SUPPLY_CHAIN,VULNERABILITY,0,103.32,199081,0,167.7,319.82,20563831.46,HIGH,1,0,0,0,INSURANCE_CLAIMS_DB,2024-10-10
2019-10-11,FI,WASTE_WATER,SMALL,DATA_BREACH,RDP,0,139.69,199866,1,157.86,359.14,7352182.24,MEDIUM,0,0,0,0,NATIONAL_AUTHORITY,2025-05-26
2019-10-22,LV,BANKING,MICRO,DDOS,CLOUD_MISCONFIG,0,217.36,10687,0,148.02,126.46,8107122.11,LOW,0,1,0,0,CSIRT_REPORTING,2024-10-28
2019-11-02,RO,ICT_SERVICE,LARGE,RANSOMWARE,EMAIL,1,285.37,161868,1,120.55,301.87,32909904.98,CRITICAL,0,1,0,0,SECTORAL_REGULATOR,2025-07-05
2019-11-13,BG,FOOD,MEDIUM,INSIDER,THIRD_PARTY,0,177.26,140212,0,130.71,274.51,6573972.9,HIGH,0,1,0,0,ENISA_PORTAL,2024-04-09
2019-11-24,FR,FIN_MARKETS,SMALL,MALWARE,USB,1,114.86,167994,0,114.42,330.26,34073361.18,MEDIUM,0,0,1,0,INSURANCE_CLAIMS_DB,2024-08-31
2019-12-05,LT,PUBLIC_ADMIN,MICRO,PHISHING,WEB_APP,0,52.88,108228,0,100.53,74.2,2207617.29,LOW,0,0,1,0,NATIONAL_AUTHORITY,2025-04-24
2019-12-16,SK,CHEMICALS,LARGE,SUPPLY_CHAIN,VULNERABILITY,0,36.17,43236,0,4.32,378.71,13293148.35,CRITICAL,1,0,0,0,CSIRT_REPORTING,2025-02-12
2019-12-27,HR,HEALTH,MEDIUM,DATA_BREACH,RDP,0,152.68,63115,0,28.3,238.73,7030068.87,HIGH,1,0,0,0,SECTORAL_REGULATOR,2025-02-02
2020-01-07,DE,SPACE,SMALL,DDOS,CLOUD_MISCONFIG,0,229.04,220529,0,117.89,248.03,14446951.16,MEDIUM,0,0,0,0,ENISA_PORTAL,2025-05-10
2020-01-18,LU,ENERGY,MICRO,RANSOMWARE,EMAIL,1,266.08,15050,1,116.55,42.55,4554957.05,LOW,0,0,0,0,INSURANCE_CLAIMS_DB,2025-09-03
2020-01-29,SI,DRINKING_WATER,LARGE,INSIDER,THIRD_PARTY,0,201.22,159916,0,73.26,162.36,15799030.1,CRITICAL,0,0,1,0,NATIONAL_AUTHORITY,2024-02-09
2020-02-09,CY,POSTAL,MEDIUM,MALWARE,USB,0,81.61,87528,0,94.17,234.53,14526495.62,HIGH,1,0,0,0,CSIRT_REPORTING,2025-04-16
2020-02-20,GR,TRANSPORT,SMALL,PHISHING,WEB_APP,1,312.73,76725,0,37.0,277.83,28516791.61,MEDIUM,0,0,1,0,SECTORAL_REGULATOR,2024-01-26
2020-03-02,MT,DIGITAL_INFRA,MICRO,SUPPLY_CHAIN,VULNERABILITY,0,213.45,230377,0,80.34,254.55,1163435.4,LOW,0,1,0,0,ENISA_PORTAL,2025-01-10
2020-03-13,ES,WASTE_WATER,LARGE,DATA_BREACH,RDP,0,135.48,221806,1,159.16,220.82,10456228.2,CRITICAL,1,0,1,1,INSURANCE_CLAIMS_DB,2026-01-25
2020-03-24,CZ,BANKING,MEDIUM,DDOS,CLOUD_MISCONFIG,0,103.09,250852,0,49.86,115.79,1802261.98,HIGH,1,1,0,0,NATIONAL_AUTHORITY,2025-06-01
2020-04-04,HU,ICT_SERVICE,SMALL,RANSOMWARE,EMAIL,1,177.81,203001,0,56.75,340.39,6140027.67,MEDIUM,0,1,1,0,CSIRT_REPORTING,2025-08-31
2020-04-15,NL,FOOD,MICRO,INSIDER,THIRD_PARTY,0,187.11,105217,0,63.25,245.23,16022522.0,LOW,0,0,0,0,SECTORAL_REGULATOR,2024-11-24
2020-04-26,SE,FIN_MARKETS,LARGE,MALWARE,USB,1,274.48,190035,0,15.75,284.52,5074391.52,CRITICAL,1,0,0,0,ENISA_PORTAL,2024-07-21
2020-05-07,DK,PUBLIC_ADMIN,MEDIUM,PHISHING,WEB_APP,0,208.19,68449,0,53.39,47.27,17678674.3,HIGH,1,0,1,0,INSURANCE_CLAIMS_DB,2024-05-07
2020-05-18,IE,CHEMICALS,SMALL,SUPPLY_CHAIN,VULNERABILITY,0,88.02,166295,0,63.82,259.54,3079453.78,MEDIUM,0,0,0,0,NATIONAL_AUTHORITY,2024-03-24
2020-05-29,PL,HEALTH,MICRO,DATA_BREACH,RDP,0,215.73,88443,0,5.05,86.85,15559619.3,LOW,0,0,0,0,CSIRT_REPORTING,2025-05-13
2020-06-09,AT,SPACE,LARGE,DDOS,CLOUD_MISCONFIG,0,39.31,223667,0,93.32,254.32,7584324.97,CRITICAL,0,0,0,0,SECTORAL_REGULATOR,2024-11-02
2020-06-20,EE,ENERGY,MEDIUM,RANSOMWARE,EMAIL,1,296.45,33261,1,145.35,417.08,14712968.05,HIGH,1,0,0,0,ENISA_PORTAL,2024-09-07
2020-07-01,IT,DRINKING_WATER,SMALL,INSIDER,THIRD_PARTY,0,52.33,24954,1,73.06,192.51,14654549.23,MEDIUM,0,0,0,0,INSURANCE_CLAIMS_DB,2024-02-23
2020-07-12,PT,POSTAL,MICRO,MALWARE,USB,0,12.0,189401,0,156.88,93.59,255774.96,LOW,0,0,1,0,NATIONAL_AUTHORITY,2024-10-30
2020-07-23,BE,TRANSPORT,LARGE,PHISHING,WEB_APP,0,28.24,57953,0,141.68,321.4,5951785.3,CRITICAL,1,0,0,0,CSIRT_REPORTING,2025-12-02
2020-08-03,FI,DIGITAL_INFRA,MEDIUM,SUPPLY_CHAIN,VULNERABILITY,0,57.59,179769,0,161.23,369.41,8053292.02,HIGH,1,0,0,0,SECTORAL_REGULATOR,2024-04-03
2020-08-14,LV,WASTE_WATER,SMALL,DATA_BREACH,RDP,0,107.9,204399,1,47.14,190.34,5781581.52,MEDIUM,0,1,1,0,ENISA_PORTAL,2026-01-23
2020-08-25,RO,BANKING,MICRO,DDOS,CLOUD_MISCONFIG,0,1.5,105476,0,71.71,40.36,12791590.56,LOW,0,1,0,0,INSURANCE_CLAIMS_DB,2024-10-28
2020-09-05,BG,ICT_SERVICE,LARGE,RANSOMWARE,EMAIL,1,18.74,12254,1,91.87,349.71,14567132.81,CRITICAL,1,0,0,1,NATIONAL_AUTHORITY,2025-07-07
2020-09-16,FR,FOOD,MEDIUM,INSIDER,THIRD_PARTY,0,98.35,66854,0,101.49,55.71,11366460.1,HIGH,0,0,0,0,CSIRT_REPORTING,2024-12-02
2020-09-27,LT,FIN_MARKETS,SMALL,MALWARE,USB,1,189.08,161084,0,144.91,305.16,17440071.3,MEDIUM,0,1,0,0,SECTORAL_REGULATOR,2025-06-19
2020-10-08,SK,PUBLIC_ADMIN,MICRO,PHISHING,WEB_APP,0,205.9,9935,0,120.6,346.26,10542413.03,LOW,0,1,1,0,ENISA_PORTAL,2025-06-26
2020-10-19,HR,CHEMICALS,LARGE,SUPPLY_CHAIN,VULNERABILITY,0,140.81,45327,1,111.46,482.12,11149977.1,CRITICAL,1,0,1,1,INSURANCE_CLAIMS_DB,2024-12-09
2020-10-30,DE,HEALTH,MEDIUM,DATA_BREACH,RDP,0,222.03,13571,0,56.47,231.29,19963151.77,HIGH,0,0,1,0,NATIONAL_AUTHORITY,2024-09-21
2020-11-10,LU,SPACE,SMALL,DDOS,CLOUD_MISCONFIG,0,176.0,22563,0,138.99,18.03,11480801.69,MEDIUM,0,0,1,0,CSIRT_REPORTING,2024-03-04
2020-11-21,SI,ENERGY,MICRO,RANSOMWARE,EMAIL,1,259.39,172726,1,122.79,409.49,27957807.69,LOW,0,0,0,0,SECTORAL_REGULATOR,2024-05-28
2020-12-02,CY,DRINKING_WATER,LARGE,INSIDER,THIRD_PARTY,0,201.74,20923,0,111.52,257.28,15685385.4,CRITICAL,1,1,0,0,ENISA_PORTAL,2025-12-01
2020-12-13,GR,POSTAL,MEDIUM,MALWARE,USB,0,88.05,10189,0,76.01,101.42,17609506.72,HIGH,1,0,0,0,INSURANCE_CLAIMS_DB,2025-09-26
2020-12-24,MT,TRANSPORT,SMALL,PHISHING,WEB_APP,0,47.27,64524,0,48.12,54.24,10233498.76,MEDIUM,0,0,0,0,NATIONAL_AUTHORITY,2024-05-12
2021-01-04,ES,DIGITAL_INFRA,MICRO,SUPPLY_CHAIN,VULNERABILITY,0,62.91,29202,0,55.99,394.02,15662276.86,LOW,0,0,0,0,CSIRT_REPORTING,2024-05-29
2021-01-15,CZ,WASTE_WATER,LARGE,DATA_BREACH,RDP,0,203.68,118882,1,96.04,35.99,4012177.47,CRITICAL,1,1,0,0,SECTORAL_REGULATOR,2025-08-02
2021-01-26,HU,BANKING,MEDIUM,DDOS,CLOUD_MISCONFIG,0,68.3,206924,0,7.19,340.15,20545867.38,HIGH,1,0,1,0,ENISA_PORTAL,2025-05-01
2021-02-06,NL,ICT_SERVICE,SMALL,RANSOMWARE,EMAIL,1,140.54,98172,1,97.4,40.34,27202338.64,MEDIUM,1,0,1,0,INSURANCE_CLAIMS_DB,2025-04-14
2021-02-17,SE,FOOD,MICRO,INSIDER,THIRD_PARTY,0,155.11,110529,0,143.91,8.64,783129.8,LOW,0,0,0,0,NATIONAL_AUTHORITY,2026-02-10
2021-02-28,DK,FIN_MARKETS,LARGE,MALWARE,USB,1,80.42,244789,0,8.19,238.52,24870692.33,CRITICAL,1,0,0,0,CSIRT_REPORTING,2024-07-24
2021-03-11,IE,PUBLIC_ADMIN,MEDIUM,PHISHING,WEB_APP,0,171.06,251733,0,142.04,183.44,13687464.07,HIGH,0,1,1,0,SECTORAL_REGULATOR,2025-12-16
2021-03-22,PL,CHEMICALS,SMALL,SUPPLY_CHAIN,VULNERABILITY,0,191.0,21582,0,134.24,10.96,18224122.21,MEDIUM,0,0,0,0,ENISA_PORTAL,2025-10-31
2021-04-02,AT,HEALTH,MICRO,DATA_BREACH,RDP,0,181.51,82281,1,87.65,255.18,12659866.7,LOW,0,0,0,0,INSURANCE_CLAIMS_DB,2024-01-25
2021-04-13,EE,SPACE,LARGE,DDOS,CLOUD_MISCONFIG,0,196.14,239606,0,40.24,51.75,21480745.36,CRITICAL,0,0,0,0,NATIONAL_AUTHORITY,2024-03-29
2021-04-24,IT,ENERGY,MEDIUM,RANSOMWARE,EMAIL,1,223.64,149436,1,120.8,75.96,28310484.95,HIGH,1,0,0,0,CSIRT_REPORTING,2024-04-23
2021-05-05,PT,DRINKING_WATER,SMALL,INSIDER,THIRD_PARTY,0,155.18,188514,0,24.42,214.47,577104.27,MEDIUM,0,0,1,0,SECTORAL_REGULATOR,2025-10-03
2021-05-16,BE,POSTAL,MICRO,MALWARE,USB,0,198.82,161703,0,5.58,137.62,865660.81,LOW,1,0,1,0,ENISA_PORTAL,2025-08-11
2021-05-27,FI,TRANSPORT,LARGE,PHISHING,WEB_APP,1,214.48,106493,0,104.74,92.32,16249242.7,CRITICAL,1,1,1,0,INSURANCE_CLAIMS_DB,2024-04-02
2021-06-07,LV,DIGITAL_INFRA,MEDIUM,SUPPLY_CHAIN,VULNERABILITY,0,150.74,192190,0,148.49,236.28,96846.8,HIGH,1,0,1,0,NATIONAL_AUTHORITY,2024-11-09
2021-06-18,RO,WASTE_WATER,SMALL,DATA_BREACH,RDP,0,132.8,75672,0,83.41,220.55,10862694.08,MEDIUM,0,1,1,0,CSIRT_REPORTING,2025-02-15
2021-06-29,BG,BANKING,MICRO,DDOS,CLOUD_MISCONFIG,0,165.79,167053,0,160.39,296.54,15993810.33,LOW,0,0,0,0,SECTORAL_REGULATOR,2025-11-17
2021-07-10,FR,ICT_SERVICE,LARGE,RANSOMWARE,EMAIL,1,235.02,193254,1,62.03,287.35,20194957.4,CRITICAL,1,0,1,0,ENISA_PORTAL,2024-12-23
2021-07-21,LT,FOOD,MEDIUM,INSIDER,THIRD_PARTY,1,166.07,96032,0,73.78,16.69,10593466.63,HIGH,1,0,1,0,INSURANCE_CLAIMS_DB,2025-12-16
2021-08-01,SK,FIN_MARKETS,SMALL,MALWARE,USB,1,186.15,69985,1,90.17,147.85,7947573.09,MEDIUM,0,0,1,0,NATIONAL_AUTHORITY,2025-12-23
2021-08-12,HR,PUBLIC_ADMIN,MICRO,PHISHING,WEB_APP,0,14.54,252098,0,89.53,19.38,12089581.61,LOW,0,1,0,0,CSIRT_REPORTING,2025-08-18
2021-08-23,DE,CHEMICALS,LARGE,SUPPLY_CHAIN,VULNERABILITY,0,31.5,75301,0,80.5,94.67,26436.88,CRITICAL,1,1,0,0,SECTORAL_REGULATOR,2025-08-30
2021-09-03,LU,HEALTH,MEDIUM,DATA_BREACH,RDP,0,131.66,184924,0,56.62,351.99,15073018.2,HIGH,1,0,0,0,ENISA_PORTAL,2025-09-03
2021-09-14,SI,SPACE,SMALL,DDOS,CLOUD_MISCONFIG,0,40.05,247231,0,145.94,228.55,21195235.72,MEDIUM,0,0,1,0,INSURANCE_CLAIMS_DB,2024-09-11
2021-09-25,CY,ENERGY,MICRO,RANSOMWARE,EMAIL,1,307.31,244238,0,79.72,358.6,19591723.32,LOW,0,0,1,0,NATIONAL_AUTHORITY,2025-04-13
2021-10-06,GR,DRINKING_WATER,LARGE,INSIDER,THIRD_PARTY,0,139.46,221801,0,62.66,138.76,12638046.81,CRITICAL,0,0,0,0,CSIRT_REPORTING,2025-09-13
2021-10-17,MT,POSTAL,MEDIUM,MALWARE,USB,0,157.21,12720,0,109.3,285.28,5330270.97,HIGH,1,0,0,0,SECTORAL_REGULATOR,2025-10-03
2021-10-28,ES,TRANSPORT,SMALL,PHISHING,WEB_APP,0,105.62,175824,0,101.38,272.19,16192999.34,MEDIUM,0,0,0,0,ENISA_PORTAL,2024-05-09
2021-11-08,CZ,DIGITAL_INFRA,MICRO,SUPPLY_CHAIN,VULNERABILITY,0,152.26,65516,0,67.46,198.65,4547620.91,LOW,0,0,0,0,INSURANCE_CLAIMS_DB,2025-11-11
2021-11-19,HU,WASTE_WATER,LARGE,DATA_BREACH,RDP,0,167.35,211656,0,5.23,24.9,17495198.8,CRITICAL,1,0,1,0,NATIONAL_AUTHORITY,2025-09-18
2021-11-30,NL,BANKING,MEDIUM,DDOS,CLOUD_MISCONFIG,0,157.04,88152,0,144.76,248.17,10401294.42,HIGH,1,0,1,0,CSIRT_REPORTING,2024-08-22
2021-12-11,SE,ICT_SERVICE,SMALL,RANSOMWARE,EMAIL,1,7.32,213068,1,106.47,318.25,10718272.82,MEDIUM,0,0,0,0,SECTORAL_REGULATOR,2025-10-07
2021-12-22,DK,FOOD,MICRO,INSIDER,THIRD_PARTY,0,121.38,114363,0,67.38,120.79,13067579.29,LOW,0,0,1,0,ENISA_PORTAL,2024-06-26
2022-01-02,IE,FIN_MARKETS,LARGE,MALWARE,USB,0,191.95,208685,0,116.16,10.8,16439279.13,CRITICAL,1,0,0,0,INSURANCE_CLAIMS_DB,2024-01-12
2022-01-13,PL,PUBLIC_ADMIN,MEDIUM,PHISHING,WEB_APP,0,100.88,90533,0,74.05,293.15,5847111.92,HIGH,1,0,0,0,NATIONAL_AUTHORITY,2024-02-21
2022-01-24,AT,CHEMICALS,SMALL,SUPPLY_CHAIN,VULNERABILITY,0,35.84,25630,0,111.2,216.74,9390307.23,MEDIUM,1,0,0,0,CSIRT_REPORTING,2024-12-17
2022-02-04,EE,HEALTH,MICRO,DATA_BREACH,RDP,0,236.91,67594,0,153.6,2.25,5784732.03,LOW,0,1,0,0,SECTORAL_REGULATOR,2025-04-29
2022-02-15,IT,SPACE,LARGE,DDOS,CLOUD_MISCONFIG,1,259.63,59409,0,90.37,171.06,17922603.92,CRITICAL,1,1,1,0,ENISA_PORTAL,2026-01-16
2022-02-26,PT,ENERGY,MEDIUM,RANSOMWARE,EMAIL,1,212.83,236826,1,80.29,308.49,26087285.92,HIGH,1,0,0,0,INSURANCE_CLAIMS_DB,2024-12-29
2022-03-09,BE,DRINKING_WATER,SMALL,INSIDER,THIRD_PARTY,0,36.26,112681,0,115.76,303.24,13374228.01,MEDIUM,0,0,0,0,NATIONAL_AUTHORITY,2024-03-16
2022-03-20,FI,POSTAL,MICRO,MALWARE,USB,0,18.17,75855,0,133.42,270.28,8130757.58,LOW,0,0,0,0,CSIRT_REPORTING,2024-07-15
2022-03-31,LV,TRANSPORT,LARGE,PHISHING,WEB_APP,0,42.72,98031,0,25.89,205.55,19458456.43,CRITICAL,1,1,0,0,SECTORAL_REGULATOR,2025-02-16
2022-04-11,RO,DIGITAL_INFRA,MEDIUM,SUPPLY_CHAIN,VULNERABILITY,0,208.56,240006,0,27.24,435.36,14282837.96,HIGH,0,0,0,0,ENISA_PORTAL,2025-02-05
2022-04-22,BG,WASTE_WATER,SMALL,DATA_BREACH,RDP,0,98.46,13235,1,58.58,50.0,345102.6,MEDIUM,1,1,0,0,INSURANCE_CLAIMS_DB,2025-06-25
2022-05-03,FR,BANKING,MICRO,DDOS,CLOUD_MISCONFIG,0,37.68,64363,0,85.93,269.38,12595011.96,LOW,0,0,1,0,NATIONAL_AUTHORITY,2024-06-29
2022-05-14,LT,ICT_SERVICE,LARGE,RANSOMWARE,EMAIL,1,135.06,188515,1,133.09,183.56,14989077.25,CRITICAL,1,0,0,1,CSIRT_REPORTING,2024-01-22
2022-05-25,SK,FOOD,MEDIUM,INSIDER,THIRD_PARTY,0,53.73,105283,1,127.65,277.83,21400339.29,HIGH,1,0,0,0,SECTORAL_REGULATOR,2025-07-29
2022-06-05,HR,FIN_MARKETS,SMALL,MALWARE,USB,0,135.82,62457,0,156.93,323.46,12647184.65,MEDIUM,1,0,1,0,ENISA_PORTAL,2025-03-28
2022-06-16,DE,PUBLIC_ADMIN,MICRO,PHISHING,WEB_APP,1,205.96,244462,0,118.73,269.57,23633958.59,LOW,0,0,1,0,INSURANCE_CLAIMS_DB,2025-09-13
2022-06-27,LU,CHEMICALS,LARGE,SUPPLY_CHAIN,VULNERABILITY,0,190.39,232967,0,131.11,218.78,1661979.59,CRITICAL,0,0,0,0,NATIONAL_AUTHORITY,2024-10-17
2022-07-08,SI,HEALTH,MEDIUM,DATA_BREACH,RDP,0,129.79,99557,1,123.84,75.85,16358712.33,HIGH,1,0,0,0,CSIRT_REPORTING,2026-01-24
2022-07-19,CY,SPACE,SMALL,DDOS,CLOUD_MISCONFIG,0,10.5,124485,0,108.59,200.07,18556663.59,MEDIUM,0,0,0,0,SECTORAL_REGULATOR,2024-03-07
2022-07-30,GR,ENERGY,MICRO,RANSOMWARE,EMAIL,1,315.0,194400,1,40.91,108.05,3061349.55,LOW,1,0,1,0,ENISA_PORTAL,2025-11-14
2022-08-10,MT,DRINKING_WATER,LARGE,INSIDER,THIRD_PARTY,0,216.74,45297,0,141.44,299.56,3615746.89,CRITICAL,1,1,0,0,INSURANCE_CLAIMS_DB,2024-10-25
2022-08-21,ES,POSTAL,MEDIUM,MALWARE,USB,0,115.45,245732,0,65.27,206.39,13004122.52,HIGH,1,0,1,0,NATIONAL_AUTHORITY,2026-02-19
2022-09-01,CZ,TRANSPORT,SMALL,PHISHING,WEB_APP,1,116.37,207232,0,23.8,120.83,833105.21,MEDIUM,0,1,0,0,CSIRT_REPORTING,2025-08-17
