civ_leg_act_id,civ_leg_act_type_code,civ_leg_policy_area_code,civ_leg_proposal_date,civ_leg_adoption_date,civ_leg_entry_into_force_date,civ_leg_celex_number,civ_leg_legal_basis_tfeu_article,civ_leg_ordinary_legislative_procedure_flag,civ_leg_council_voting_rule_code,civ_leg_parliament_committee_code,civ_leg_trilogue_rounds_count,civ_leg_amendments_count,civ_leg_impact_assessment_published_flag,civ_leg_delegated_act_flag,civ_leg_implementing_act_flag,civ_leg_transposition_deadline_date,civ_leg_infringement_cases_count,civ_leg_eurlex_url_hash,civ_leg_data_extract_date
ACT_2025_1246,DIRECTIVE,FINANCE,2025-10-02,2026-02-25,2026-02-25,32025L1246,TFEU_91,0,QMV,CULT,7,1281,1,0,0,2028-09-04,88,fa0f87cbc39beb5b2aa1e3de8fcf,2025-01-28
ACT_2012_1247,DECISION,SPACE,2012-02-26,2014-05-17,2014-06-04,32012D1247,TFEU_173,0,UNANIMITY,ENVI,10,1298,1,0,0,,41,41d87f40b267b70511a195db2b15,2025-05-15
ACT_2013_1248,RECOMMENDATION,AGRICULTURE,2013-06-15,2013-10-28,2013-11-09,32013D1248,TFEU_77,1,SIMPLE_MAJORITY,JURI,1,3948,1,1,1,,17,5e1842db3d9a48ee6fa20acfaef2,2024-06-06
ACT_2014_1249,REGULATION,DIGITAL,2014-01-06,2015-03-12,2015-05-26,32014R1249,TFEU_83,1,QMV,IMCO,10,2210,0,0,0,,6,c6d3b1cfb120d8076455a0feb20c,2024-10-08
ACT_2015_1250,DIRECTIVE,MIGRATION,2015-07-27,2016-01-19,2016-03-26,32015L1250,TFEU_352,1,UNANIMITY,TRAN,6,3622,0,0,0,2018-09-20,117,dfbfd248f20639d5dbc7f68ed6ce,2024-02-19
ACT_2016_1251,DECISION,CLIMATE,2016-05-13,2017-11-29,2018-02-22,32016D1251,TFEU_114,0,SIMPLE_MAJORITY,BUDG,8,1747,1,0,0,,74,82e11a2611fa439f7e4e9ba36407,2024-02-20
ACT_2017_1252,RECOMMENDATION,SECURITY,2017-07-22,2018-07-23,2018-08-14,32017D1252,TFEU_192,0,QMV,ITRE,6,3148,0,0,0,,8,d90b1bbf408e00cfde75c694d1b4,2025-09-21
ACT_2018_1253,REGULATION,ENERGY,2018-02-09,2020-01-31,2020-04-17,32018R1253,TFEU_153,1,UNANIMITY,EMPL,2,2130,1,0,1,,16,818e010220ee75b41a4960711c35,2024-03-05
ACT_2019_1254,DIRECTIVE,CONSUMER,2019-09-27,2021-11-24,2022-03-11,32019L1254,TFEU_207,1,SIMPLE_MAJORITY,LIBE,6,2701,1,1,1,2024-10-10,68,4a54b6167810cb059972d772de69,2025-02-04
ACT_2020_1255,DECISION,HEALTH,2020-08-04,2021-10-15,2021-12-16,32020D1255,TFEU_168,0,QMV,AGRI,4,2620,1,0,0,,100,cf84aebb301ffc4eb7133c261818,2024-12-31
ACT_2021_1256,RECOMMENDATION,COMPETITION,2021-12-24,2024-05-25,2024-07-25,32021D1256,TFEU_91,0,UNANIMITY,AFET,4,1490,0,0,0,,18,453f4bfcd81acf03aab4e8ae998d,2025-07-12
ACT_2022_1257,REGULATION,TRANSPORT,2022-01-24,2024-05-21,2024-08-29,32022R1257,TFEU_173,0,SIMPLE_MAJORITY,ECON,8,3632,1,0,0,,35,3c4db59c5520b68c9702c4f0afd2,2025-06-12
ACT_2023_1258,DIRECTIVE,DATA_GOV,2023-11-17,2026-01-28,2026-02-25,32023L1258,TFEU_77,1,QMV,CULT,0,2156,0,0,0,2028-07-02,51,562b97204f49f2a44d4fbb68653a,2025-04-05
ACT_2024_1259,DECISION,FINANCE,2024-10-12,2025-01-06,2025-03-30,32024D1259,TFEU_83,1,UNANIMITY,ENVI,1,393,1,1,0,,19,b181598389e66e1ab743d3e4ee8c,2024-02-23
ACT_2025_1260,RECOMMENDATION,SPACE,2025-12-21,2026-02-25,2026-02-25,32025D1260,TFEU_352,1,SIMPLE_MAJORITY,JURI,1,912,1,0,0,,15,f20b2ccc1a8655d5ee31e948d83b,2025-06-27
ACT_2012_1261,REGULATION,AGRICULTURE,2012-10-08,2015-05-07,2015-07-26,32012R1261,TFEU_114,1,QMV,IMCO,10,1899,1,0,0,,7,007539f2264e022079385d107c85,2024-01-17
ACT_2013_1262,DIRECTIVE,DIGITAL,2013-01-07,2013-11-12,2013-12-23,32013L1262,TFEU_192,1,UNANIMITY,TRAN,8,1782,0,1,0,2015-12-13,62,3187e7b0b4c00d7de2b045b12816,2025-05-08
ACT_2014_1263,DECISION,MIGRATION,2014-07-15,2015-08-19,2015-11-04,32014D1263,TFEU_153,0,SIMPLE_MAJORITY,BUDG,5,1753,0,1,0,,82,8021405509e71794de25e813e32b,2024-06-08
ACT_2015_1264,RECOMMENDATION,CLIMATE,2015-09-25,2017-10-05,2018-01-18,32015D1264,TFEU_207,0,QMV,ITRE,6,0,1,1,0,,19,7d8e904d63fa5897a34088856907,2025-06-12
ACT_2016_1265,REGULATION,SECURITY,2016-12-11,2017-04-20,2017-06-04,32016R1265,TFEU_168,1,UNANIMITY,EMPL,0,2231,1,0,1,,29,22d68aa59e83fe533fb726bde9e8,2025-03-25
ACT_2017_1266,DIRECTIVE,ENERGY,2017-01-03,2017-05-17,2017-07-05,32017L1266,TFEU_91,1,SIMPLE_MAJORITY,LIBE,0,1524,1,0,0,2020-07-05,66,d89fb3d8d4ed6ad1e441a52440cf,2024-01-28
ACT_2018_1267,DECISION,CONSUMER,2018-01-14,2019-09-23,2020-01-05,32018D1267,TFEU_173,0,QMV,AGRI,6,2771,0,0,0,,41,0e18e35a80024d01316bdb6dbffe,2025-01-16
ACT_2019_1268,RECOMMENDATION,HEALTH,2019-10-02,2021-11-10,2021-12-21,32019D1268,TFEU_77,0,UNANIMITY,AFET,2,1797,1,0,0,,20,5e57866adebd516f2a6d4f499474,2024-01-20
ACT_2020_1269,REGULATION,COMPETITION,2020-08-22,2021-10-05,2021-10-17,32020R1269,TFEU_83,1,SIMPLE_MAJORITY,ECON,2,2791,1,0,0,,23,9964a2524810ef886c74cec9bb14,2026-02-17
ACT_2021_1270,DIRECTIVE,TRANSPORT,2021-05-02,2022-11-02,2023-01-03,32021L1270,TFEU_352,0,QMV,CULT,1,3099,1,1,1,2025-02-02,15,d0223e5e1e567ae1d3c20833ced2,2025-01-16
ACT_2022_1271,DECISION,DATA_GOV,2022-10-25,2023-11-05,2024-02-11,32022D1271,TFEU_114,1,UNANIMITY,ENVI,5,3734,1,1,0,,30,ad5ecc5379a5c3902d1fdbfe8741,2025-02-18
ACT_2023_1272,RECOMMENDATION,FINANCE,2023-11-25,2024-11-05,2025-02-13,32023D1272,TFEU_192,1,SIMPLE_MAJORITY,JURI,1,3127,0,0,0,,23,289008b2c9b6fb219e883a0bbb33,2024-12-13
ACT_2024_1273,REGULATION,SPACE,2024-10-08,2024-12-09,2025-02-21,32024R1273,TFEU_153,1,QMV,IMCO,2,8,1,1,0,,16,221220c8d6cae3439e34a1242b04,2024-08-02
ACT_2025_1274,DIRECTIVE,AGRICULTURE,2025-03-20,2025-06-28,2025-10-08,32025L1274,TFEU_207,1,UNANIMITY,TRAN,1,1591,1,0,0,2027-02-10,61,8a5abe3715bc4e755a7eee9be2a7,2025-01-30
ACT_2012_1275,DECISION,DIGITAL,2012-01-11,2013-07-11,2013-09-01,32012D1275,TFEU_168,0,SIMPLE_MAJORITY,BUDG,9,370,1,0,0,,74,93abc488493e4ff670b7abcba2c2,2025-07-22
ACT_2013_1276,RECOMMENDATION,MIGRATION,2013-11-26,2014-05-10,2014-08-05,32013D1276,TFEU_91,1,QMV,ITRE,4,1876,1,1,0,,0,23d93aacf348fc51f75c0221c706,2024-07-30
ACT_2014_1277,REGULATION,CLIMATE,2014-06-23,2015-09-14,2015-12-04,32014R1277,TFEU_173,1,UNANIMITY,EMPL,1,1074,0,0,0,,4,9d4211a911fb9973ed14935fa998,2025-01-03
ACT_2015_1278,DIRECTIVE,SECURITY,2015-03-11,2017-06-23,2017-10-13,32015L1278,TFEU_77,1,SIMPLE_MAJORITY,LIBE,11,3955,1,0,0,2020-10-07,71,8d4f3f03e91f9be290bd7ae0f5da,2025-07-11
ACT_2016_1279,DECISION,ENERGY,2016-12-03,2018-12-01,2019-02-17,32016D1279,TFEU_83,0,QMV,AGRI,6,1267,1,0,0,,69,1233294c12cc0269f76ab8eb4c9a,2024-05-30
ACT_2017_1280,RECOMMENDATION,CONSUMER,2017-04-19,2018-04-10,2018-05-11,32017D1280,TFEU_352,1,UNANIMITY,AFET,9,2283,1,0,0,,31,71e9a5d4bb8d78a05a8431ff6ca5,2024-08-30
ACT_2018_1281,REGULATION,HEALTH,2018-06-04,2020-09-02,2020-11-10,32018R1281,TFEU_114,1,SIMPLE_MAJORITY,ECON,11,2752,1,0,0,,15,8f4861d94d1923a01d18ad59b561,2024-04-22
ACT_2019_1282,DIRECTIVE,COMPETITION,2019-07-04,2021-01-16,2021-04-24,32019L1282,TFEU_192,1,QMV,CULT,1,1837,1,0,0,2023-11-20,95,b54e54d01946499c74b09c15b36e,2024-03-23
ACT_2020_1283,DECISION,TRANSPORT,2020-03-28,2022-08-11,2022-12-07,32020D1283,TFEU_153,0,UNANIMITY,ENVI,11,2651,1,0,0,,67,5f1017c02e9c03d9a95d9484f069,2025-01-22
ACT_2021_1284,RECOMMENDATION,DATA_GOV,2021-08-10,2021-10-13,2022-01-26,32021D1284,TFEU_207,0,SIMPLE_MAJORITY,JURI,11,2950,1,0,0,,24,a61da2643d5e9d8a073be9489dce,2026-02-14
ACT_2022_1285,REGULATION,FINANCE,2022-09-04,2023-12-08,2024-01-22,32022R1285,TFEU_168,1,QMV,IMCO,2,1315,1,1,1,,13,90a9adf722122d42d5c6fb91bb6e,2024-05-26
ACT_2023_1286,DIRECTIVE,SPACE,2023-01-12,2025-08-14,2025-11-09,32023L1286,TFEU_91,1,UNANIMITY,TRAN,0,2178,1,0,0,2028-11-12,6,22989de9850297f337242f9ad395,2025-01-08
ACT_2024_1287,DECISION,AGRICULTURE,2024-11-08,2025-04-14,2025-05-13,32024D1287,TFEU_173,1,SIMPLE_MAJORITY,BUDG,12,3692,1,0,1,,98,d3ce1d98770bc9c340c8d57190a1,2024-02-27
ACT_2025_1288,RECOMMENDATION,DIGITAL,2025-03-14,2026-02-25,2026-02-25,32025D1288,TFEU_77,0,QMV,ITRE,4,4075,0,0,0,,32,4a5a80d6b444b709cadb97d8fe36,2024-12-16
ACT_2012_1289,REGULATION,MIGRATION,2012-11-23,2013-12-03,2014-01-16,32012R1289,TFEU_83,0,UNANIMITY,EMPL,3,1345,1,1,0,,19,986acf36ae32f00122b80357efb8,2024-01-31
ACT_2013_1290,DIRECTIVE,CLIMATE,2013-09-19,2015-07-03,2015-08-27,32013L1290,TFEU_352,1,SIMPLE_MAJORITY,LIBE,5,3444,0,1,0,2017-09-21,38,a832b3fe39db53af585c061d240f,2025-08-22
ACT_2014_1291,DECISION,SECURITY,2014-10-12,2015-10-08,2015-12-11,32014D1291,TFEU_114,1,QMV,AGRI,7,1816,1,0,0,,46,f2743263295dd0e9905ab8754db8,2026-02-22
ACT_2015_1292,RECOMMENDATION,ENERGY,2015-08-25,2016-06-03,2016-09-13,32015D1292,TFEU_192,0,UNANIMITY,AFET,9,3249,1,0,0,,21,17b68727d5a9acc1ed2ccf64e8bd,2024-07-24
ACT_2016_1293,REGULATION,CONSUMER,2016-05-24,2017-01-19,2017-03-06,32016R1293,TFEU_153,1,SIMPLE_MAJORITY,ECON,4,591,0,0,0,,14,75f4c6156bec1364436637aa95e3,2024-02-25
ACT_2017_1294,DIRECTIVE,HEALTH,2017-03-13,2019-02-05,2019-03-09,32017L1294,TFEU_207,1,QMV,CULT,4,2965,1,0,0,2021-07-22,109,dd7209e11b5b5cc795583d47086a,2024-08-06
ACT_2018_1295,DECISION,COMPETITION,2018-02-24,2019-04-06,2019-05-03,32018D1295,TFEU_168,0,UNANIMITY,ENVI,2,106,1,0,1,,58,764632b8b1cc62bb8cfbe5b865ec,2026-01-12
ACT_2019_1296,RECOMMENDATION,TRANSPORT,2019-05-16,2019-09-01,2019-12-08,32019D1296,TFEU_91,0,SIMPLE_MAJORITY,JURI,5,2918,0,0,1,,26,956f61d1a521ecb7830d19efbf5c,2025-08-22
ACT_2020_1297,REGULATION,DATA_GOV,2020-06-25,2022-05-31,2022-09-09,32020R1297,TFEU_173,0,QMV,IMCO,4,2536,1,0,1,,3,85732e15b04c6c2a2c148a7f152b,2026-01-17
ACT_2021_1298,DIRECTIVE,FINANCE,2021-11-06,2023-09-14,2023-11-27,32021L1298,TFEU_77,1,UNANIMITY,TRAN,1,4001,1,0,1,2025-06-04,26,7a4eeb7de8510913ccd4897cc80b,2025-11-27
ACT_2022_1299,DECISION,SPACE,2022-02-26,2022-08-20,2022-10-17,32022D1299,TFEU_83,0,SIMPLE_MAJORITY,BUDG,1,3879,1,0,0,,89,b973ecdca99ae04f104b068c755b,2025-11-11
ACT_2023_1300,RECOMMENDATION,AGRICULTURE,2023-12-28,2026-02-25,2026-02-25,32023D1300,TFEU_352,0,QMV,ITRE,7,3650,1,0,1,,35,a3fb071959b6046a7ebb39a528b6,2025-10-22
ACT_2024_1301,REGULATION,DIGITAL,2024-04-19,2025-10-27,2026-01-08,32024R1301,TFEU_114,1,UNANIMITY,EMPL,10,1553,1,0,0,,26,07e9e4c371a98a23ef90138458d2,2025-05-10
ACT_2025_1302,DIRECTIVE,MIGRATION,2025-06-21,2026-02-25,2026-02-25,32025L1302,TFEU_192,1,SIMPLE_MAJORITY,LIBE,0,4153,1,1,0,2027-05-04,38,ed9bc5c551a25f3d89f0df82d621,2024-01-20
ACT_2012_1303,DECISION,CLIMATE,2012-01-10,2013-07-12,2013-08-17,32012D1303,TFEU_153,1,QMV,AGRI,7,1154,1,0,0,,9,9058121699b15891cb855e2c5d35,2025-11-11
ACT_2013_1304,RECOMMENDATION,SECURITY,2013-10-03,2014-03-07,2014-07-05,32013D1304,TFEU_207,0,UNANIMITY,AFET,6,1419,0,0,0,,13,fcedc2a52b28fde1a464937fe1b4,2025-05-01
ACT_2014_1305,REGULATION,ENERGY,2014-10-05,2015-01-25,2015-03-31,32014R1305,TFEU_168,1,SIMPLE_MAJORITY,ECON,11,2538,1,0,0,,9,da350d2a37225098d62ed968c436,2025-01-12
ACT_2015_1306,DIRECTIVE,CONSUMER,2015-11-02,2016-04-09,2016-05-25,32015L1306,TFEU_91,1,QMV,CULT,11,3682,1,0,0,2017-12-26,64,4880660eeb616c9434c0fa16483c,2024-08-08
ACT_2016_1307,DECISION,HEALTH,2016-03-11,2017-10-05,2017-11-22,32016D1307,TFEU_173,0,UNANIMITY,ENVI,9,2064,1,0,1,,63,e5e7be9d32c5ede5553495cccb0a,2025-08-16
ACT_2017_1308,RECOMMENDATION,COMPETITION,2017-08-17,2018-04-29,2018-08-23,32017D1308,TFEU_77,0,SIMPLE_MAJORITY,JURI,1,290,1,1,0,,34,680dc835042b187ddc2005294943,2024-01-22
ACT_2018_1309,REGULATION,TRANSPORT,2018-10-21,2020-03-22,2020-07-01,32018R1309,TFEU_83,1,QMV,IMCO,0,3846,0,0,0,,28,78906f58f27b80cbfcdaf0347a83,2026-01-07
ACT_2019_1310,DIRECTIVE,DATA_GOV,2019-02-11,2020-12-15,2021-01-28,32019L1310,TFEU_352,1,UNANIMITY,TRAN,10,3103,0,0,1,2023-05-07,72,7dad4c6d6e652dfb5038ea35086e,2025-06-21
ACT_2020_1311,DECISION,FINANCE,2020-11-22,2022-04-24,2022-06-05,32020D1311,TFEU_114,1,SIMPLE_MAJORITY,BUDG,5,549,0,0,1,,119,f96e1b79338b1d5e793e565f0094,2024-09-22
ACT_2021_1312,RECOMMENDATION,SPACE,2021-02-25,2023-01-04,2023-02-15,32021D1312,TFEU_192,0,QMV,ITRE,2,3854,1,1,0,,22,b9f6df2491a01954445ec27808c3,2024-11-17
ACT_2022_1313,REGULATION,AGRICULTURE,2022-07-26,2024-05-24,2024-08-01,32022R1313,TFEU_153,1,UNANIMITY,EMPL,12,497,1,0,0,,13,cd5212c9a8acae07b90a0d2f2a17,2024-06-18
ACT_2023_1314,DIRECTIVE,DIGITAL,2023-02-12,2024-04-06,2024-07-13,32023L1314,TFEU_207,1,SIMPLE_MAJORITY,LIBE,12,1200,1,0,0,2026-03-21,12,8ece455249eefb7436c88eb07028,2025-11-22
ACT_2024_1315,DECISION,MIGRATION,2024-06-21,2025-06-28,2025-07-28,32024D1315,TFEU_168,1,QMV,AGRI,8,3628,0,0,0,,87,9776a44214ec3f76e269f11b191a,2024-02-15
ACT_2025_1316,RECOMMENDATION,CLIMATE,2025-12-15,2026-02-25,2026-02-25,32025D1316,TFEU_91,1,UNANIMITY,AFET,6,3199,1,0,0,,25,450ed56576930efab28b22eb4e8e,2025-03-11
ACT_2012_1317,REGULATION,SECURITY,2012-01-10,2014-03-17,2014-07-12,32012R1317,TFEU_173,1,SIMPLE_MAJORITY,ECON,11,2749,1,0,0,,14,6a1019e1e630a0ecfac58aa55a89,2024-03-07
ACT_2013_1318,DIRECTIVE,ENERGY,2013-12-16,2014-08-04,2014-09-15,32013L1318,TFEU_77,1,QMV,CULT,0,3247,1,0,0,2016-01-29,22,7cc9a0d57423d19ab5cd782b6bb3,2024-09-23
ACT_2014_1319,DECISION,CONSUMER,2014-09-28,2016-11-15,2017-02-11,32014D1319,TFEU_83,1,UNANIMITY,ENVI,8,2248,1,0,1,,23,ee4c4451d965ddcb09678e087be3,2025-07-15
ACT_2015_1320,RECOMMENDATION,HEALTH,2015-04-20,2017-10-24,2018-02-19,32015D1320,TFEU_352,0,SIMPLE_MAJORITY,JURI,7,2800,0,1,0,,0,e414f5d24b1862ab01bd4b51e414,2025-10-09
ACT_2016_1321,REGULATION,COMPETITION,2016-09-06,2018-07-16,2018-10-11,32016R1321,TFEU_114,1,QMV,IMCO,4,3988,0,0,0,,19,dff5a6ffe15b35623439d7b360ea,2024-08-04
ACT_2017_1322,DIRECTIVE,TRANSPORT,2017-09-13,2020-03-30,2020-07-12,32017L1322,TFEU_192,1,UNANIMITY,TRAN,3,712,1,1,0,2022-11-06,99,99d48f65090a5790320a0ff44f2c,2026-02-14
ACT_2018_1323,DECISION,DATA_GOV,2018-12-04,2020-04-12,2020-05-21,32018D1323,TFEU_153,0,SIMPLE_MAJORITY,BUDG,0,1935,1,0,0,,16,3efbf62d2b0784db264e965e4ff1,2024-03-16
ACT_2019_1324,RECOMMENDATION,FINANCE,2019-07-11,2021-07-10,2021-08-18,32019D1324,TFEU_207,0,QMV,ITRE,8,1901,0,0,1,,2,3ad147b909d852da772cdfcdbc64,2024-06-04
ACT_2020_1325,REGULATION,SPACE,2020-03-03,2020-12-03,2021-01-07,32020R1325,TFEU_168,1,UNANIMITY,EMPL,1,1518,1,0,0,,6,cfb4f939e7ebe959fbaa47aac679,2024-11-15
ACT_2021_1326,DIRECTIVE,AGRICULTURE,2021-01-06,2022-05-13,2022-06-03,32021L1326,TFEU_91,0,SIMPLE_MAJORITY,LIBE,7,54,0,0,0,2023-12-14,102,2793eccfd79e80ac8b8b09a65d43,2024-05-29
ACT_2022_1327,DECISION,DIGITAL,2022-05-14,2023-08-22,2023-11-21,32022D1327,TFEU_173,1,QMV,AGRI,10,4082,0,0,0,,67,8cbb2b2c161eabeacb7f857846fe,2024-12-04
ACT_2023_1328,RECOMMENDATION,MIGRATION,2023-04-26,2025-02-07,2025-03-10,32023D1328,TFEU_77,0,UNANIMITY,AFET,9,2594,0,0,0,,7,1a05e854241906766d051a9901ac,2024-09-10
ACT_2024_1329,REGULATION,CLIMATE,2024-10-26,2025-11-22,2025-12-03,32024R1329,TFEU_83,0,SIMPLE_MAJORITY,ECON,11,1777,1,0,0,,25,86e40ff9ba72638137b788df6827,2025-09-04
ACT_2025_1330,DIRECTIVE,SECURITY,2025-01-25,2026-02-25,2026-02-25,32025L1330,TFEU_352,1,QMV,CULT,7,3793,1,0,0,2029-01-21,71,ea1b0193149ff67e35769bf5608f,2026-01-18
ACT_2012_1331,DECISION,ENERGY,2012-08-25,2014-03-05,2014-05-12,32012D1331,TFEU_114,0,UNANIMITY,ENVI,3,807,1,0,0,,44,93bd7d6408ce315ba8f56f4d5a87,2025-10-04
ACT_2013_1332,RECOMMENDATION,CONSUMER,2013-06-01,2015-04-22,2015-07-04,32013D1332,TFEU_192,0,SIMPLE_MAJORITY,JURI,10,2865,1,0,0,,24,6077140cfc566e23435b26c10335,2025-11-11
ACT_2014_1333,REGULATION,HEALTH,2014-09-15,2014-12-10,2015-04-02,32014R1333,TFEU_153,1,QMV,IMCO,0,2504,1,0,1,,21,d610b5f87c7338c3b8eb2e3b2bff,2024-05-05
ACT_2015_1334,DIRECTIVE,COMPETITION,2015-04-12,2016-01-17,2016-05-16,32015L1334,TFEU_207,1,UNANIMITY,TRAN,12,940,0,1,0,2018-03-25,18,3ffdd773a42fd0a313d8cf7069e9,2024-06-02
ACT_2016_1335,DECISION,TRANSPORT,2016-05-04,2018-03-18,2018-06-06,32016D1335,TFEU_168,1,SIMPLE_MAJORITY,BUDG,11,3049,0,0,0,,84,16c90c8bb9026b03a808aba08590,2026-01-20
ACT_2017_1336,RECOMMENDATION,DATA_GOV,2017-10-19,2020-05-21,2020-07-06,32017D1336,TFEU_91,0,QMV,ITRE,10,2514,0,0,1,,15,c53bbc4cbe601231e845ca7a6cd4,2025-03-21
ACT_2018_1337,REGULATION,FINANCE,2018-01-11,2018-07-24,2018-09-05,32018R1337,TFEU_173,1,UNANIMITY,EMPL,6,2312,1,0,0,,5,410f389db6304bcda3d320bffe7e,2026-01-16
ACT_2019_1338,DIRECTIVE,SPACE,2019-08-09,2020-06-02,2020-07-10,32019L1338,TFEU_77,1,SIMPLE_MAJORITY,LIBE,11,2062,0,0,1,2021-08-13,3,6c858b5a34d196e38a3622902e48,2025-04-11
ACT_2020_1339,DECISION,AGRICULTURE,2020-01-18,2022-06-16,2022-09-20,32020D1339,TFEU_83,1,QMV,AGRI,12,2588,1,0,1,,115,e39a81f2c0e0616acf58919d241f,2024-12-13
ACT_2021_1340,RECOMMENDATION,DIGITAL,2021-12-06,2023-01-29,2023-03-10,32021D1340,TFEU_352,1,UNANIMITY,AFET,6,3841,1,0,0,,33,2322406c09aa25dd0a98e1e43b92,2025-11-28
ACT_2022_1341,REGULATION,MIGRATION,2022-08-08,2024-01-14,2024-04-27,32022R1341,TFEU_114,1,SIMPLE_MAJORITY,ECON,7,892,1,0,0,,11,9dc3c4b781384255e2e46b4679fb,2026-02-06
ACT_2023_1342,DIRECTIVE,CLIMATE,2023-07-16,2025-09-08,2025-10-17,32023L1342,TFEU_192,1,QMV,CULT,2,3375,1,0,0,2027-04-14,34,781978ab22ff73a8592638e74b96,2025-05-28
ACT_2024_1343,DECISION,SECURITY,2024-08-09,2025-06-17,2025-08-13,32024D1343,TFEU_153,0,UNANIMITY,ENVI,10,1734,1,0,0,,77,fbf431fb2229efe5e646243ecf8a,2025-12-19
ACT_2025_1344,RECOMMENDATION,ENERGY,2025-07-16,2026-02-25,2026-02-25,32025D1344,TFEU_207,0,SIMPLE_MAJORITY,JURI,1,1215,1,0,0,,25,4b4227fd21c6e391494f6ccfc3bf,2025-05-03
ACT_2012_1345,REGULATION,CONSUMER,2012-11-04,2013-10-17,2013-11-10,32012R1345,TFEU_168,1,QMV,IMCO,11,3901,1,0,0,,16,3db14b44a43dcf63668c77f1c97e,2026-01-01
ACT_2013_1346,DIRECTIVE,HEALTH,2013-09-21,2016-01-14,2016-03-01,32013L1346,TFEU_91,1,UNANIMITY,TRAN,10,535,1,0,0,2017-07-10,82,4e755a37516e9ad292c8f257032b,2024-02-25
ACT_2014_1347,DECISION,COMPETITION,2014-07-02,2016-11-27,2017-03-22,32014D1347,TFEU_173,0,SIMPLE_MAJORITY,BUDG,2,2563,1,0,0,,76,4b0391b869a962e9d9178ac62a3a,2024-09-23
ACT_2015_1348,RECOMMENDATION,TRANSPORT,2015-09-20,2017-06-05,2017-09-22,32015D1348,TFEU_77,1,QMV,ITRE,4,2878,1,0,1,,3,4703cbf783ef8370c8a4c4f02342,2025-02-25
ACT_2016_1349,REGULATION,DATA_GOV,2016-03-02,2016-06-12,2016-08-31,32016R1349,TFEU_83,1,UNANIMITY,EMPL,4,1653,1,0,0,,22,4cb35bf2754c7913ca27ebab29e1,2025-11-15
ACT_2017_1350,DIRECTIVE,FINANCE,2017-01-10,2019-01-10,2019-01-30,32017L1350,TFEU_352,1,SIMPLE_MAJORITY,LIBE,5,768,1,0,1,2021-05-05,70,705b55d707c9d6a1db0319336641,2024-02-23
ACT_2018_1351,DECISION,SPACE,2018-08-23,2021-02-23,2021-06-17,32018D1351,TFEU_114,1,QMV,AGRI,1,2219,1,0,0,,18,ebbd2c565d0c01857ddebe896030,2024-06-13
ACT_2019_1352,RECOMMENDATION,AGRICULTURE,2019-06-13,2021-11-08,2022-01-02,32019D1352,TFEU_192,0,UNANIMITY,AFET,1,2281,1,0,0,,13,c86315294542745500d126c5e1c2,2025-04-16
ACT_2020_1353,REGULATION,DIGITAL,2020-12-01,2022-08-11,2022-09-16,32020R1353,TFEU_153,1,SIMPLE_MAJORITY,ECON,10,2958,1,0,0,,8,6bce4042ef0aa1e3441f0bb8c4e2,2024-09-15
ACT_2021_1354,DIRECTIVE,MIGRATION,2021-01-23,2022-05-09,2022-05-19,32021L1354,TFEU_207,1,QMV,CULT,0,839,0,0,1,2024-01-07,106,f8115748ce77948c216de8318ac5,2025-11-09
ACT_2022_1355,DECISION,CLIMATE,2022-06-03,2024-05-14,2024-07-17,32022D1355,TFEU_168,0,UNANIMITY,ENVI,8,2474,1,1,0,,44,ee836fd5f23346854de85b0e8aff,2026-01-28
ACT_2023_1356,RECOMMENDATION,SECURITY,2023-04-21,2024-01-06,2024-04-08,32023D1356,TFEU_91,1,SIMPLE_MAJORITY,JURI,6,3039,1,0,0,,9,54c7cf38edf677be88d4c05d7a60,2024-02-28
ACT_2024_1357,REGULATION,ENERGY,2024-03-24,2026-01-22,2026-02-25,32024R1357,TFEU_173,1,QMV,IMCO,6,114,1,0,0,,15,c6ed7d3242d7c7d61c9561eda884,2024-09-08
ACT_2025_1358,DIRECTIVE,CONSUMER,2025-02-08,2026-02-25,2026-02-25,32025L1358,TFEU_77,1,UNANIMITY,TRAN,0,3049,1,0,0,2028-09-30,82,f831700ba91d1596cbc30c0f1644,2025-04-30
ACT_2012_1359,DECISION,HEALTH,2012-07-10,2012-09-12,2012-10-25,32012D1359,TFEU_83,0,SIMPLE_MAJORITY,BUDG,0,1221,1,1,0,,90,0cd60d6d511112d5940cf377a7c3,2025-03-02
ACT_2013_1360,RECOMMENDATION,COMPETITION,2013-08-09,2014-01-13,2014-05-08,32013D1360,TFEU_352,0,QMV,ITRE,12,4060,1,0,1,,24,0e01aef91c0d16f94b868be704ab,2024-08-18
ACT_2014_1361,REGULATION,TRANSPORT,2014-05-11,2014-08-18,2014-11-18,32014R1361,TFEU_114,0,UNANIMITY,EMPL,5,3663,1,1,0,,6,f217c130d885a42c3ec90b25d80f,2025-12-19
ACT_2015_1362,DIRECTIVE,DATA_GOV,2015-04-13,2015-11-15,2016-02-05,32015L1362,TFEU_192,1,SIMPLE_MAJORITY,LIBE,10,2821,1,0,0,2017-04-23,50,5870aeeffb53a896997bb3504a6c,2025-12-05
ACT_2016_1363,DECISION,FINANCE,2016-05-26,2016-11-18,2017-01-13,32016D1363,TFEU_153,0,QMV,AGRI,10,3858,0,0,0,,32,c6b0cdb0eb30bff3746f98b77bfe,2024-05-13
