trans_transit_service_date,trans_transit_agency_gtfs_id,trans_transit_route_id,trans_transit_route_type,trans_transit_scheduled_trips_count,trans_transit_actual_trips_count,trans_transit_on_time_performance_pct,trans_transit_headway_minutes_avg,trans_transit_passenger_boardings,trans_transit_passenger_alightings,trans_transit_load_factor_peak,trans_transit_vehicle_km_traveled,trans_transit_vehicle_hours_traveled,trans_transit_revenue_km_traveled,trans_transit_farebox_revenue_inr,trans_transit_fare_evasion_estimate_pct,trans_transit_service_disruption_minutes,trans_transit_accessibility_compliance_pct,trans_transit_operator_absence_rate,trans_transit_customer_complaints_count
2025-09-03,IN-BLR-BMTC,R3520,BUS,409,389,76.69,16.31,153987,153809,0.91,6305.9,246.27,5519.3,2138494,1.78,62,73.47,3.95,6
2020-10-21,IN-MUMBAI-MMRDA,R5982,SUBURBAN_RAIL,186,175,87.91,7.88,85806,80302,1.356,3545.9,153.1,3015.8,1585428,0.0,46,65.49,1.78,2
2019-02-13,IN-MUMBAI-MMRDA,R8039,METRO,156,145,91.13,22.75,136316,126828,1.328,2978.8,167.85,2655.1,1406876,0.66,4,98.39,2.57,3
2024-08-27,IN-MUMBAI-BEST,R9219,FERRY,358,349,82.02,15.15,34296,33102,0.206,6662.4,429.76,6282.8,527447,0.99,14,75.74,2.39,2
2020-10-12,IN-KOL-CTC,R5534,SUBURBAN_RAIL,197,184,91.34,12.01,69171,69347,1.537,3079.4,212.11,2716.1,587105,4.9,160,86.69,1.06,3
2024-08-06,IN-AHM-AMTS,R4912,FERRY,274,264,64.69,2.0,65052,66589,1.175,3969.5,168.63,3658.9,1147163,1.28,76,69.28,0.0,2
2020-11-27,IN-DELHI-DMRC,R7313,SUBURBAN_RAIL,58,56,87.59,16.82,47526,45682,0.87,739.6,41.07,644.9,724568,3.83,49,75.76,3.67,3
2019-05-25,IN-CHN-MTC,R6795,SUBURBAN_RAIL,384,372,84.97,22.96,403326,389988,1.053,4768.4,291.02,4324.3,8369681,2.12,234,72.03,2.9,8
2023-08-07,IN-CHN-MTC,R1775,FERRY,47,30,79.84,13.05,3836,3630,1.053,548.7,26.57,501.0,36499,0.73,187,79.08,3.26,3
2019-10-20,IN-DELHI-DMRC,R4258,SUBURBAN_RAIL,248,234,75.19,15.04,117035,115639,0.926,3267.0,142.09,3043.1,2281362,4.49,5,92.15,3.23,6
2022-05-02,IN-MUMBAI-BEST,R5298,SUBURBAN_RAIL,324,303,70.77,11.42,242319,240340,0.114,6700.7,247.92,6087.6,3872418,1.38,56,64.05,3.02,8
2025-02-25,IN-PUNE-PMPML,R7332,SUBURBAN_RAIL,280,257,74.4,12.89,347207,335018,0.342,3797.4,181.5,3699.3,5359397,3.85,85,91.64,5.74,9
2021-07-05,IN-BLR-BMTC,R2059,METRO,220,217,81.96,11.79,185532,188313,1.144,5911.2,278.01,5768.1,2221943,3.19,228,99.47,1.55,8
2023-06-16,IN-CHN-MTC,R3440,METRO,189,175,80.65,11.67,160461,158814,0.865,2655.0,208.62,2371.9,1614076,1.5,115,86.58,2.49,3
2024-04-16,IN-MUMBAI-MMRDA,R2441,BUS,13,6,74.29,22.04,7168,7170,0.504,131.9,5.65,128.3,153320,1.43,151,87.0,3.01,2
2020-08-12,IN-HYD-TSRTC,R1581,FERRY,321,300,84.23,14.68,61834,60718,0.7,2771.6,103.98,2360.4,1465681,0.02,200,87.17,4.4,4
2019-01-11,IN-DELHI-DTC,R9294,BUS,327,313,80.5,2.0,82179,80534,1.523,1777.5,63.85,1700.2,1186750,3.41,85,66.8,3.61,3
2025-01-14,IN-DELHI-DTC,R9401,SUBURBAN_RAIL,56,40,65.58,10.09,61476,57034,0.522,227.8,11.69,193.7,1331002,4.04,29,68.06,0.98,4
2020-05-31,IN-CHN-MTC,R7486,TRAM,335,317,76.97,14.69,123008,124157,1.107,8634.4,555.12,7634.0,2484116,0.26,75,79.33,7.77,4
2022-11-01,IN-DELHI-DMRC,R9604,BUS,316,307,83.59,13.61,50151,46848,1.083,5813.2,341.7,5715.2,485189,1.51,98,71.95,4.02,2
2021-01-30,IN-KOL-CTC,R9521,FERRY,34,25,69.78,16.18,7739,7787,0.662,157.2,7.5,150.9,169791,3.71,23,70.07,4.43,1
2022-05-22,IN-MUMBAI-BEST,R3641,BRT,211,206,80.01,16.37,17356,17357,1.182,1623.6,79.8,1459.7,226965,2.49,80,74.4,3.6,1
2025-10-17,IN-MUMBAI-MMRDA,R1477,METRO,283,260,90.14,13.29,76238,71470,1.279,2135.6,97.76,1962.6,846760,1.9,243,81.88,1.99,2
2019-12-23,IN-HYD-TSRTC,R1096,BRT,231,221,78.06,12.92,26106,24456,0.542,4090.4,210.51,4007.4,541929,2.64,101,70.0,3.42,2
2023-06-07,IN-BLR-BMTC,R5302,TRAM,381,361,75.43,20.19,156866,156645,0.878,3808.6,145.49,3582.6,3328235,1.87,30,86.24,2.87,8
2023-08-09,IN-KOL-CTC,R3833,BUS,185,168,98.19,7.04,111983,105816,0.826,1011.0,61.46,877.7,2283234,1.19,114,84.83,3.04,5
2022-08-21,IN-MUMBAI-MMRDA,R7230,BUS,279,260,75.21,13.44,169558,164171,0.948,1530.0,80.93,1494.9,3592135,4.12,252,64.11,0.78,5
2020-04-14,IN-DELHI-DMRC,R3281,BRT,47,37,93.48,28.92,21290,21517,1.492,652.3,46.25,607.6,287336,4.46,135,66.72,1.99,2
2026-01-01,IN-BLR-BMTC,R0114,SUBURBAN_RAIL,325,321,61.64,4.96,131495,127304,0.833,3213.4,144.06,3051.3,2679916,1.55,82,78.18,3.29,6
2025-03-09,IN-DELHI-DMRC,R6630,TRAM,100,94,76.74,9.44,9966,9224,1.365,1626.7,110.08,1417.0,113789,1.45,121,87.63,1.04,1
2023-08-19,IN-HYD-TSRTC,R8826,FERRY,189,173,81.05,10.45,26067,26118,0.877,2663.7,172.41,2595.6,519291,1.07,128,79.02,0.71,1
2025-02-07,IN-MUMBAI-BEST,R6530,BUS,201,197,73.27,10.91,47143,44506,1.74,5389.6,410.29,5035.1,543600,3.44,153,82.45,2.57,2
2021-11-01,IN-AHM-AMTS,R3145,FERRY,379,368,68.99,5.28,79959,80980,0.707,8648.1,553.76,7610.8,1825104,2.59,244,68.89,2.59,5
2024-11-25,IN-DELHI-DMRC,R7669,SUBURBAN_RAIL,187,184,99.9,12.95,175828,162367,0.957,3690.5,208.95,3494.4,2501467,5.67,111,65.64,2.0,12
2021-01-13,IN-PUNE-PMPML,R3620,BRT,354,346,96.24,21.53,99251,93055,1.542,5570.2,315.88,5110.1,2072878,2.53,226,81.09,3.13,4
2020-06-25,IN-CHN-MTC,R7688,BUS,110,93,86.25,17.06,53724,50501,1.268,1911.7,76.83,1758.9,1264195,1.5,10,84.34,2.58,3
2022-08-05,IN-MUMBAI-BEST,R1300,FERRY,93,79,84.54,3.24,20372,19302,0.615,1943.1,82.44,1702.7,336100,0.0,136,51.41,3.24,3
2022-04-22,IN-AHM-AMTS,R6211,METRO,240,232,71.24,2.29,235728,221394,0.444,4523.2,322.8,4172.1,5035468,1.12,31,81.45,2.66,5
2021-05-26,IN-MUMBAI-MMRDA,R2203,SUBURBAN_RAIL,135,117,78.34,12.33,140182,135967,1.56,2131.9,138.21,2093.2,2369397,0.61,42,77.41,0.75,6
2019-01-03,IN-DELHI-DTC,R1045,SUBURBAN_RAIL,387,381,85.57,10.52,91240,90851,0.907,3971.6,206.95,3486.9,1509088,3.47,140,83.81,2.64,7
2025-01-15,IN-PUNE-PMPML,R6793,TRAM,398,377,99.9,3.76,202510,186351,1.211,4402.8,184.61,4172.8,1746217,3.39,167,83.24,2.08,13
2024-09-12,IN-KOL-CTC,R4711,BRT,59,49,72.04,14.69,35786,35881,1.272,904.4,32.96,891.2,344142,4.92,53,71.71,1.97,4
2022-07-12,IN-DELHI-DMRC,R5247,TRAM,126,125,82.39,9.71,60257,56140,1.113,2058.1,167.78,1867.3,947631,0.0,189,89.75,5.1,3
2020-02-02,IN-HYD-TSRTC,R6429,SUBURBAN_RAIL,157,157,87.82,22.01,114460,110697,0.434,3889.8,142.94,3543.0,984449,2.06,52,74.4,5.1,4
2022-06-30,IN-CHN-MTC,R9626,BUS,133,110,73.73,2.08,62611,63301,0.678,1846.8,100.32,1695.3,1478548,2.81,181,71.62,7.41,2
2022-03-29,IN-MUMBAI-MMRDA,R9182,BRT,233,215,85.75,4.33,59965,58715,1.32,5691.1,230.53,5160.7,1247932,3.87,175,76.53,1.5,3
2021-09-05,IN-DELHI-DMRC,R1351,METRO,19,4,81.21,17.62,29134,28852,1.12,82.6,2.97,80.1,368786,4.34,67,76.31,6.08,2
2022-04-26,IN-MUMBAI-MMRDA,R0864,TRAM,300,283,89.72,2.0,107701,100793,0.678,3376.3,198.31,3139.9,1992263,2.02,117,68.53,2.93,8
2021-01-10,IN-HYD-TSRTC,R2702,SUBURBAN_RAIL,172,149,88.75,10.19,123179,126679,1.08,943.6,74.06,833.4,1370749,0.0,38,82.97,4.41,3
2021-06-30,IN-CHN-MTC,R3657,BRT,410,405,89.33,12.17,108768,104055,0.637,9921.0,525.34,8641.2,1990076,0.46,250,57.99,1.16,6
2021-02-24,IN-DELHI-DMRC,R4911,TRAM,61,37,79.44,20.81,4480,4206,0.453,695.7,28.5,601.7,41473,5.29,144,70.91,4.55,1
2022-08-18,IN-AHM-AMTS,R2766,METRO,382,363,99.9,10.78,419353,423696,0.906,4461.6,238.19,4282.3,5088248,0.0,143,75.71,2.88,29
2024-04-26,IN-CHN-MTC,R2682,BRT,122,114,86.55,2.0,61233,58546,1.191,1024.8,38.32,915.6,591795,3.24,211,86.13,1.25,2
2025-07-31,IN-AHM-AMTS,R5153,BUS,228,227,77.11,14.18,86977,81825,1.162,2877.7,104.92,2693.7,1728983,3.47,161,100.0,2.61,5
2023-12-03,IN-CHN-MTC,R2749,BUS,158,158,77.2,18.86,91590,84818,0.708,3135.0,169.71,3100.1,998290,5.31,20,71.52,2.12,3
2022-08-14,IN-BLR-BMTC,R9835,METRO,22,10,77.95,7.68,24170,23724,0.73,120.7,4.68,115.9,355989,2.65,183,52.39,6.79,1
2023-10-20,IN-MUMBAI-BEST,R7270,FERRY,325,306,82.04,16.95,36974,34496,0.679,4358.8,203.18,3840.4,722690,4.09,204,77.75,0.0,3
2024-03-17,IN-BLR-BMTC,R4073,BRT,293,277,78.81,22.08,178397,174235,0.717,2353.9,186.71,2034.3,3820970,3.7,131,78.94,0.0,10
2023-01-26,IN-CHN-MTC,R1104,METRO,291,269,81.81,20.82,61106,57939,0.822,6505.4,340.92,6381.0,1178213,4.47,212,69.64,2.0,3
2019-09-23,IN-HYD-TSRTC,R8571,FERRY,314,308,82.29,14.29,10165,9889,0.434,7143.5,532.82,6429.0,131039,0.0,46,74.32,3.84,0
2022-04-26,IN-MUMBAI-MMRDA,R4825,TRAM,289,286,81.84,18.3,136781,137013,1.232,6847.3,338.54,6775.1,1755130,1.13,142,96.22,1.89,8
2022-03-14,IN-DELHI-DTC,R0753,BUS,233,209,92.16,14.01,124072,115795,1.287,3155.5,181.88,2938.4,2453278,3.44,44,65.61,2.94,4
2024-08-24,IN-BLR-BMTC,R9307,METRO,253,252,77.1,18.29,393923,396893,1.272,1576.5,61.97,1550.3,4272704,3.17,226,73.16,4.2,9
2022-04-29,IN-HYD-TSRTC,R6139,BRT,388,386,75.58,3.06,55361,51657,1.448,9173.1,343.45,8709.5,1116136,1.37,151,75.65,2.94,1
2026-01-21,IN-DELHI-DMRC,R3951,BRT,326,313,91.2,5.94,23654,22122,1.145,5184.6,196.15,4964.2,513040,4.27,19,71.03,6.55,1
2022-12-04,IN-MUMBAI-BEST,R8486,FERRY,206,188,78.41,19.21,26342,24795,1.23,3001.1,113.15,2743.8,366359,0.0,43,97.41,2.9,2
2024-12-21,IN-DELHI-DMRC,R9375,BRT,321,308,89.67,3.55,62780,61238,0.8,5902.1,234.11,5542.7,1237114,1.57,191,86.57,2.1,3
2020-10-06,IN-MUMBAI-MMRDA,R6889,FERRY,325,312,74.37,8.39,46465,47512,0.999,2167.3,165.83,2062.1,916595,4.36,67,88.92,3.01,3
2021-09-14,IN-PUNE-PMPML,R7128,TRAM,203,192,91.87,12.33,109985,111573,1.039,4427.1,204.56,3769.5,1121546,1.19,125,83.11,4.41,3
2022-03-11,IN-PUNE-PMPML,R7440,BRT,235,225,81.26,7.26,124292,125784,0.617,5562.4,443.95,5380.0,1399191,1.29,220,79.49,2.61,4
2022-10-18,IN-DELHI-DMRC,R7447,TRAM,36,15,74.06,6.54,16491,15893,1.177,202.1,9.24,199.3,173168,4.39,245,75.1,3.67,2
2025-03-29,IN-DELHI-DMRC,R9527,SUBURBAN_RAIL,57,36,74.8,7.99,32273,31473,1.19,603.7,39.96,574.6,561660,3.76,81,95.04,5.4,2
2023-08-08,IN-HYD-TSRTC,R7671,SUBURBAN_RAIL,54,36,99.19,2.0,28702,26521,0.638,954.4,49.71,858.4,346875,1.38,52,83.97,2.78,2
2019-10-04,IN-MUMBAI-MMRDA,R4350,BRT,211,203,82.02,17.86,145717,136781,1.084,3200.9,168.08,2779.0,2361428,3.27,93,74.13,3.99,3
2020-12-22,IN-DELHI-DTC,R7053,SUBURBAN_RAIL,177,157,99.9,12.99,160048,149580,0.909,3132.6,114.21,2890.3,1320119,3.51,238,92.58,4.55,12
2021-04-30,IN-BLR-BMTC,R4461,TRAM,195,175,71.68,9.45,99787,102562,1.831,1312.1,53.35,1230.0,1093061,2.15,49,88.69,3.45,5
2024-09-04,IN-BLR-BMTC,R3850,FERRY,321,302,64.33,13.99,72444,72546,1.035,5572.7,361.78,5164.6,1583627,4.23,86,77.48,5.74,2
2023-04-06,IN-MUMBAI-MMRDA,R8593,METRO,280,272,85.44,2.0,104605,102895,1.233,5897.0,240.85,5497.8,2023270,3.11,259,100.0,1.75,5
2025-10-06,IN-MUMBAI-MMRDA,R8208,METRO,414,405,76.01,18.26,253307,239729,0.923,7947.8,526.33,6765.3,3832556,4.21,119,77.39,2.38,7
2020-05-19,IN-HYD-TSRTC,R7503,SUBURBAN_RAIL,322,302,74.25,6.92,401405,391020,1.011,3593.0,134.89,3475.0,7231898,2.36,88,95.17,3.28,9
2020-08-17,IN-KOL-CTC,R9522,METRO,418,399,84.95,3.0,380790,371390,1.23,7406.4,497.14,6369.0,7774648,2.31,106,58.88,4.68,15
2022-10-17,IN-MUMBAI-BEST,R4127,BRT,62,40,83.57,10.98,29189,27461,1.016,864.8,62.92,766.6,354837,3.96,1,75.23,0.0,4
2021-11-05,IN-DELHI-DMRC,R2304,SUBURBAN_RAIL,93,91,90.59,2.0,73776,75317,0.841,880.0,69.51,779.1,1669304,3.54,4,88.51,5.02,3
2021-10-26,IN-DELHI-DTC,R9363,SUBURBAN_RAIL,97,76,88.38,2.0,104863,97443,0.945,1399.3,65.35,1220.9,1657226,0.25,58,92.57,2.57,4
2025-09-11,IN-AHM-AMTS,R8425,BRT,142,121,84.63,2.0,63418,62412,1.105,3260.5,228.5,2936.6,557303,0.6,208,80.84,1.51,3
2024-03-20,IN-DELHI-DMRC,R7061,FERRY,349,349,93.25,16.85,47097,44556,1.471,8512.2,332.97,7483.6,717605,1.99,115,89.23,3.45,3
2020-10-07,IN-BLR-BMTC,R0662,TRAM,186,175,95.83,15.79,19398,17962,1.325,1281.4,84.1,1107.8,203673,4.99,153,90.75,0.4,1
2019-06-01,IN-KOL-CTC,R5758,BUS,87,64,85.8,13.0,30252,30178,0.673,781.2,59.3,667.8,581488,1.38,98,78.04,3.89,2
2021-07-24,IN-PUNE-PMPML,R6425,FERRY,243,227,85.64,27.94,16435,15649,0.1,2234.9,168.4,1936.5,257636,1.87,78,86.46,0.0,3
2019-06-29,IN-HYD-TSRTC,R4131,TRAM,169,153,78.3,22.66,65920,66978,0.991,3668.8,135.19,3243.4,803547,0.51,33,79.89,4.02,1
2024-02-18,IN-KOL-CTC,R1877,SUBURBAN_RAIL,50,41,80.55,17.76,16344,15642,1.354,751.2,39.99,712.2,342518,0.22,233,75.01,5.21,3
2019-12-07,IN-PUNE-PMPML,R3471,BUS,229,223,86.39,2.16,149596,139329,0.663,2925.5,213.24,2579.2,3290048,3.76,246,58.01,6.36,5
2025-04-17,IN-AHM-AMTS,R0054,BRT,267,245,81.97,9.96,21953,20697,0.7,2644.0,110.65,2572.9,271331,2.49,257,76.52,4.01,3
2025-09-23,IN-PUNE-PMPML,R9867,TRAM,200,177,77.47,12.02,113544,107168,0.717,3032.9,197.79,2843.7,1322589,0.0,130,100.0,7.03,4
2023-07-06,IN-BLR-BMTC,R7686,BRT,271,254,75.75,10.58,61880,62607,0.527,5578.8,274.92,5015.1,1322148,2.39,75,51.69,2.68,2
2022-05-17,IN-CHN-MTC,R5077,TRAM,351,342,69.6,13.48,99844,92397,0.865,8797.8,490.17,7982.1,1287648,2.78,85,91.13,1.38,5
2025-07-13,IN-DELHI-DMRC,R9057,TRAM,310,300,83.9,20.52,190945,193609,0.909,7633.3,352.87,7304.6,3801497,3.23,61,92.69,0.47,5
2021-03-21,IN-MUMBAI-BEST,R4502,SUBURBAN_RAIL,296,277,67.75,19.75,395947,389284,0.595,7174.4,299.37,6990.7,4683870,3.12,216,59.15,0.69,9
2022-04-06,IN-KOL-CTC,R3903,BUS,81,65,81.6,8.29,24963,24141,1.137,1213.2,67.01,1060.4,367991,4.14,249,68.15,5.2,3
2025-02-24,IN-PUNE-PMPML,R3925,METRO,338,335,73.22,22.34,127297,128874,0.792,2231.0,87.73,2055.3,2085700,1.4,22,78.93,2.65,6
2022-09-26,IN-DELHI-DTC,R6719,BUS,373,350,87.01,4.39,108723,102832,1.151,4807.6,332.56,4338.0,939926,2.65,237,76.3,0.0,3
2020-02-28,IN-HYD-TSRTC,R4043,SUBURBAN_RAIL,152,129,91.24,10.31,107822,110767,1.364,1600.4,61.04,1454.3,1006425,7.68,246,72.03,1.68,4
2025-05-26,IN-MUMBAI-MMRDA,R6058,TRAM,54,35,83.3,20.15,35857,33737,0.625,531.1,19.34,474.9,610556,0.58,219,78.24,2.46,3
2023-01-11,IN-AHM-AMTS,R3819,METRO,410,391,84.75,20.56,431621,432780,1.407,3091.3,144.45,2688.4,6484018,2.77,211,81.19,0.0,7
2024-08-24,IN-MUMBAI-MMRDA,R6918,BUS,145,136,74.74,20.63,43701,41104,0.483,1394.9,112.08,1214.6,410745,2.64,259,94.22,3.49,3
2025-02-19,IN-HYD-TSRTC,R4197,FERRY,47,34,82.22,11.23,938,894,1.279,176.5,8.02,164.4,14138,4.93,89,87.8,2.14,2
2024-10-26,IN-MUMBAI-MMRDA,R3482,TRAM,80,71,84.9,14.26,48562,49911,0.507,687.0,31.06,608.1,951077,2.88,62,59.74,2.68,3
2023-07-20,IN-BLR-BMTC,R7773,BRT,298,291,91.04,15.1,107780,106356,0.608,4695.6,219.22,4055.2,971692,0.0,79,72.66,4.61,6
2024-04-11,IN-AHM-AMTS,R5982,BRT,320,301,89.77,21.08,159706,160338,1.15,3350.9,151.24,2850.3,3053089,1.58,54,92.62,0.06,5
2020-06-19,IN-PUNE-PMPML,R6235,BUS,34,21,74.95,9.44,21362,21624,0.348,135.1,6.26,130.8,472666,2.18,250,80.98,0.59,4
2020-02-02,IN-DELHI-DMRC,R7307,BRT,283,268,94.14,21.53,167738,167484,0.781,3703.7,187.23,3332.9,1586319,5.52,252,50.39,2.99,6
2022-04-08,IN-CHN-MTC,R0331,METRO,66,61,83.56,18.41,75829,73520,1.086,1194.2,96.26,1128.9,945866,3.2,144,97.73,0.0,1
2022-11-27,IN-KOL-CTC,R6027,TRAM,361,358,94.6,16.22,155978,158560,0.482,4348.7,217.48,4092.8,2157243,1.7,31,67.13,3.86,6
2022-01-02,IN-KOL-CTC,R9110,SUBURBAN_RAIL,38,24,84.23,5.77,47937,44244,0.881,254.6,15.53,246.5,837552,0.44,252,98.23,4.36,2
2026-01-09,IN-DELHI-DTC,R4308,TRAM,277,268,78.46,16.38,55013,50734,0.484,2890.9,109.78,2469.6,1094160,1.92,162,69.37,1.34,2
2022-09-18,IN-HYD-TSRTC,R2429,SUBURBAN_RAIL,350,337,77.16,11.86,126432,120837,1.504,4436.8,232.12,3948.3,1300228,2.28,141,70.09,6.29,3
2019-07-20,IN-HYD-TSRTC,R2191,TRAM,109,108,90.79,2.0,61283,61378,1.38,1946.0,93.88,1709.2,800516,3.83,246,72.63,2.56,3
2023-05-03,IN-PUNE-PMPML,R7247,BUS,75,51,98.3,19.83,14573,13624,1.71,824.1,36.96,775.1,172043,0.0,48,68.15,2.45,2
2022-01-26,IN-BLR-BMTC,R2771,BUS,27,13,78.29,2.0,18174,16817,0.875,323.4,18.15,292.6,310581,3.75,127,78.17,5.61,0
2024-11-22,IN-CHN-MTC,R5965,BRT,179,166,76.97,16.4,57144,57514,0.664,3985.7,144.76,3549.1,897977,4.82,227,60.9,4.39,5
2023-02-23,IN-HYD-TSRTC,R1022,FERRY,414,390,76.89,10.36,99243,95709,1.051,4410.5,183.02,4136.5,1712341,2.88,156,71.75,1.89,5
2023-08-04,IN-DELHI-DMRC,R5438,SUBURBAN_RAIL,54,54,81.45,3.51,69795,64687,0.222,1237.3,63.4,1128.0,742010,2.34,2,50.94,5.21,4
2022-07-23,IN-AHM-AMTS,R4723,METRO,412,390,81.19,8.82,593362,558295,0.737,6802.5,294.49,6488.4,11780248,3.92,75,83.9,4.35,15
2025-09-03,IN-MUMBAI-MMRDA,R1472,BUS,338,325,87.85,9.74,106177,108345,0.604,5542.7,289.44,5467.2,1633207,3.12,155,69.75,5.75,4
2023-12-20,IN-MUMBAI-BEST,R2758,FERRY,207,186,72.78,7.63,40706,39834,1.221,2091.5,137.92,2010.5,630684,1.91,200,62.02,4.47,1
2024-10-15,IN-DELHI-DMRC,R7054,METRO,14,9,84.08,6.71,24377,22828,1.146,158.9,6.67,137.0,202088,3.97,49,68.6,5.59,2
2022-12-09,IN-BLR-BMTC,R9199,BUS,17,6,89.67,10.51,12005,11134,1.168,80.3,4.98,76.6,215407,1.32,88,64.63,4.76,2
2023-02-14,IN-CHN-MTC,R8705,BUS,94,88,83.44,19.95,73246,72072,1.318,1051.1,62.25,907.5,1227334,3.66,208,74.88,3.26,3
2025-12-29,IN-DELHI-DTC,R0106,BUS,297,294,99.36,11.03,178303,181791,0.453,1735.0,96.41,1555.7,2684302,1.3,181,73.37,1.55,6
2023-02-17,IN-DELHI-DMRC,R0004,SUBURBAN_RAIL,268,245,81.42,8.07,240700,222251,1.587,2742.6,189.9,2453.0,2936153,3.65,204,79.77,0.18,9
2019-04-27,IN-MUMBAI-BEST,R2775,SUBURBAN_RAIL,98,86,83.06,20.45,130008,131937,0.962,547.3,23.49,480.1,2770102,0.85,157,64.38,3.93,4
2024-05-01,IN-MUMBAI-MMRDA,R3570,BRT,227,211,74.33,14.49,133278,137057,0.639,5777.5,426.67,5679.2,2329592,0.0,94,82.53,2.12,4
2024-05-09,IN-CHN-MTC,R8368,BRT,74,54,81.64,8.81,26179,26953,0.454,536.7,29.95,485.4,465809,3.55,170,75.68,1.17,3
2024-10-08,IN-DELHI-DMRC,R3501,METRO,397,381,78.26,3.49,517152,532282,0.926,8595.3,350.45,7332.9,7521401,2.18,138,88.09,5.1,11
2025-12-10,IN-KOL-CTC,R9285,SUBURBAN_RAIL,54,31,72.81,7.95,23500,24135,1.479,260.2,13.81,256.3,279739,2.03,124,76.91,6.31,3
2022-03-09,IN-BLR-BMTC,R3557,BRT,240,225,77.54,23.16,80128,76687,1.294,2306.4,86.74,2137.6,646036,4.39,170,70.01,2.1,4
2024-08-11,IN-HYD-TSRTC,R0745,TRAM,369,355,93.22,8.81,209988,194079,1.106,8385.0,323.35,8235.4,4436594,0.0,76,85.66,6.16,6
2022-08-17,IN-KOL-CTC,R7259,BRT,378,364,74.39,19.68,173663,167192,0.881,3576.5,146.27,3526.4,2946571,3.25,10,74.31,2.09,7
2024-06-11,IN-HYD-TSRTC,R8942,SUBURBAN_RAIL,368,349,72.39,2.0,188782,187209,0.693,2066.9,100.52,1834.3,4240158,1.73,114,79.74,7.03,5
2022-07-07,IN-MUMBAI-MMRDA,R5817,SUBURBAN_RAIL,323,318,76.2,10.16,54331,50609,0.987,7774.7,620.86,6705.4,1082376,0.41,232,81.62,5.61,3
2021-10-13,IN-PUNE-PMPML,R2774,TRAM,326,312,88.88,3.93,226525,215358,0.726,2034.2,102.27,1991.1,5260990,0.77,101,86.32,6.68,12
2024-12-20,IN-DELHI-DTC,R9508,BUS,394,387,78.27,8.69,155945,143886,0.4,4595.8,242.47,4311.7,1420041,1.34,114,70.89,6.11,5
2024-01-25,IN-MUMBAI-MMRDA,R2026,METRO,44,26,97.34,18.79,30239,30845,1.218,338.7,14.81,323.3,308808,2.52,225,74.45,2.51,3
2022-04-16,IN-CHN-MTC,R2938,BRT,26,3,67.18,15.36,3265,3339,0.517,39.1,1.73,34.6,73098,4.79,134,82.1,4.46,2
2020-04-24,IN-MUMBAI-MMRDA,R9513,FERRY,175,165,74.53,18.43,5474,5498,0.812,865.8,35.73,742.2,124942,2.0,167,77.78,0.74,3
2021-11-24,IN-PUNE-PMPML,R8120,TRAM,325,312,92.34,23.53,149298,153027,1.533,6683.8,253.52,6507.7,2072494,0.95,163,66.48,4.79,6
2025-03-30,IN-KOL-CTC,R4632,SUBURBAN_RAIL,379,377,82.4,9.96,215226,204309,0.616,4033.7,218.06,3877.4,2944867,1.35,94,87.0,1.13,3
2025-11-29,IN-KOL-CTC,R5406,SUBURBAN_RAIL,27,4,86.48,20.3,20178,18755,1.117,42.7,2.78,38.2,329993,1.93,209,72.18,4.6,3
2025-12-12,IN-MUMBAI-BEST,R6656,SUBURBAN_RAIL,317,305,91.91,8.9,102266,94439,1.741,6418.3,482.91,5828.5,2097269,3.79,127,95.67,2.28,3
2019-04-03,IN-MUMBAI-MMRDA,R2426,FERRY,398,386,99.44,10.29,76501,75162,0.833,3342.5,176.57,3294.1,812667,3.37,229,95.55,3.76,3
2019-04-14,IN-KOL-CTC,R4225,SUBURBAN_RAIL,281,263,67.15,8.01,333256,322872,0.607,4233.5,153.93,3923.6,3974504,3.32,46,59.74,0.0,7
2022-05-01,IN-MUMBAI-MMRDA,R9982,FERRY,398,389,81.01,18.29,56202,55991,1.525,2309.6,89.27,2115.4,929703,3.41,99,74.9,4.56,4
2020-10-31,IN-MUMBAI-BEST,R5293,METRO,221,207,63.38,9.35,33336,33504,1.102,1154.1,47.16,1037.6,589249,2.77,7,72.27,3.38,3
2021-08-11,IN-PUNE-PMPML,R9488,BUS,299,296,87.09,8.16,19299,19112,0.387,4530.0,245.76,4193.6,225765,2.99,119,96.95,6.89,4
2025-10-13,IN-BLR-BMTC,R3582,BRT,90,75,79.3,18.94,54716,51960,1.431,1145.6,89.95,1034.1,834536,2.11,174,70.94,0.11,2
2023-04-22,IN-MUMBAI-MMRDA,R7095,FERRY,405,390,75.13,18.55,46441,46429,0.361,8826.8,412.75,8249.4,597752,3.8,82,69.48,1.08,3
2020-10-07,IN-PUNE-PMPML,R0662,SUBURBAN_RAIL,59,43,86.23,11.91,51428,48047,1.291,520.0,22.7,508.2,760552,4.24,67,79.35,1.52,5
2021-02-06,IN-CHN-MTC,R2011,SUBURBAN_RAIL,287,277,77.79,8.44,190169,186492,1.226,3361.8,189.2,2965.6,2944055,1.06,1,87.46,5.13,8
2022-06-27,IN-KOL-CTC,R7904,METRO,311,304,70.14,5.99,97194,100094,0.913,8024.3,302.92,6911.7,1037217,0.0,119,90.85,3.16,6
2021-12-06,IN-KOL-CTC,R1543,BRT,319,301,60.99,2.0,58217,58249,0.1,3949.6,196.07,3437.1,965532,3.71,57,61.89,4.82,4
