travel_tourism_reference_month,travel_tourism_destination_nuts_code,travel_tourism_country_iso2,travel_tourism_accommodation_type_code,travel_tourism_visitor_residency_country_iso2,travel_tourism_domestic_inbound_outbound_code,travel_tourism_nights_spent_count,travel_tourism_arrivals_count,travel_tourism_avg_length_of_stay_nights,travel_tourism_occupancy_rate_pct,travel_tourism_spend_total_eur,travel_tourism_spend_per_night_eur,travel_tourism_seasonality_index,travel_tourism_airbnb_like_listings_count,travel_tourism_short_term_rental_regulatory_flag,travel_tourism_sustainable_tourism_label_flag,travel_tourism_over_tourism_pressure_index,travel_tourism_eurostat_table_code,travel_tourism_data_collection_wave,travel_tourism_data_extract_date
2019-07,GR80,GR,HOTEL,BE,DOMESTIC,859,304,2.83,42.6,56606.66,75.23,1.162,916,1,0,0.0612,tour_dem_ttac,2025W3,2024-04-12
2019-08,HR989,HR,OTHER,HU,INBOUND,1292,212,6.09,47.69,134407.12,94.85,1.016,1077,1,0,0.2262,tour_occ_toor,2025W2,2025-07-21
2019-09,IE34,IE,SHORT_TERM_RENTAL,SK,OUTBOUND,1635,300,5.45,44.27,223718.35,129.34,0.836,1232,1,0,0.6233,tour_occ_arm,2025W1,2024-01-04
2019-10,DK71,DK,HOSTEL,GB,DOMESTIC,1003,204,4.92,32.0,21297.58,18.72,0.781,939,0,0,0.8816,tour_cap_nat,2024W4,2024-03-11
2019-11,LU32,LU,CAMPING,ME,INBOUND,676,115,5.88,56.29,53901.12,71.22,0.96,1163,1,0,0.8514,tour_occ_nim,2024W3,2025-07-15
2019-12,FI71,FI,APARTHOTEL,US,OUTBOUND,1692,309,5.48,43.91,240771.87,134.79,0.886,1171,0,0,0.3492,tour_dem_ttac,2024W2,2024-06-22
2020-01,SE68,SE,HOTEL,FR,DOMESTIC,642,176,3.65,30.5,124089.08,188.95,0.892,1051,1,0,0.7105,tour_occ_toor,2024W1,2024-03-07
2020-02,PT1,PT,OTHER,PL,INBOUND,1079,304,3.55,39.22,256791.49,213.03,1.27,1022,1,0,0.4272,tour_occ_arm,2023W4,2024-02-21
2020-03,RO524,RO,SHORT_TERM_RENTAL,CN,OUTBOUND,922,193,4.78,54.9,91402.03,92.68,1.471,1231,1,1,0.1674,tour_cap_nat,2023W3,2024-03-04
2020-04,IT4,IT,HOSTEL,KE,DOMESTIC,1406,550,2.56,91.94,301403.48,230.06,1.317,1020,0,0,0.7839,tour_occ_nim,2023W2,2024-03-24
2020-05,DE634,DE,CAMPING,TN,INBOUND,1191,402,2.96,32.47,247859.83,181.69,1.276,1261,0,0,0.2253,tour_dem_ttac,2023W1,2024-05-12
2020-06,SK110,SK,APARTHOTEL,DK,OUTBOUND,1815,496,3.66,82.5,102298.22,61.19,1.225,906,0,1,0.948,tour_occ_toor,2022W4,2025-12-24
2020-07,IE711,IE,HOTEL,LU,DOMESTIC,928,218,4.26,36.25,23304.39,28.64,1.532,953,0,0,0.1711,tour_occ_arm,2022W3,2025-04-20
2020-08,DE39,DE,OTHER,BA,INBOUND,1149,407,2.82,55.98,116115.51,91.88,1.496,1018,0,0,0.5082,tour_cap_nat,2022W2,2024-04-21
2020-09,CY247,CY,SHORT_TERM_RENTAL,IR,OUTBOUND,837,341,2.45,64.02,192299.89,206.57,1.441,1150,1,1,0.5114,tour_occ_nim,2022W1,2024-06-22
2020-10,FI224,FI,HOSTEL,RS,DOMESTIC,1567,336,4.66,40.05,391188.88,232.69,1.072,1178,1,0,0.7576,tour_dem_ttac,2026W4,2025-11-15
2020-11,SK36,SK,CAMPING,HR,INBOUND,1623,551,2.95,90.17,46709.43,30.62,1.515,1292,0,1,0.562,tour_occ_toor,2026W3,2025-06-29
2020-12,EE352,EE,APARTHOTEL,IT,OUTBOUND,1399,237,5.9,74.83,265696.04,181.22,1.398,1072,1,0,0.4192,tour_occ_arm,2026W2,2025-09-10
2021-01,HU795,HU,HOTEL,ES,DOMESTIC,1015,258,3.93,41.32,259925.69,253.39,0.715,937,1,0,0.8872,tour_cap_nat,2026W1,2025-11-17
2021-02,PL90,PL,OTHER,GH,INBOUND,1058,289,3.66,55.52,167154.61,160.47,1.296,1049,1,0,0.6075,tour_occ_nim,2025W4,2025-02-18
2021-03,DK29,DK,SHORT_TERM_RENTAL,NG,OUTBOUND,1767,376,4.7,89.19,294457.19,170.95,1.108,1220,1,0,0.857,tour_dem_ttac,2025W3,2025-10-18
2021-04,BE15,BE,HOSTEL,AT,DOMESTIC,1451,303,4.79,33.19,391936.69,239.04,0.949,1211,0,0,0.1105,tour_occ_toor,2025W2,2024-04-15
2021-05,SK866,SK,CAMPING,GR,INBOUND,749,235,3.19,68.62,60422.2,94.73,1.256,946,0,0,0.8306,tour_occ_arm,2025W1,2025-01-15
2021-06,HU871,HU,APARTHOTEL,RO,OUTBOUND,1554,308,5.05,95.73,38256.83,23.19,1.207,1222,1,1,0.7091,tour_cap_nat,2024W4,2024-02-11
2021-07,IE580,IE,HOTEL,EG,DOMESTIC,923,204,4.52,78.54,180817.77,177.02,1.529,1230,0,1,0.3111,tour_occ_nim,2024W3,2025-03-26
2021-08,PL39,PL,OTHER,MD,INBOUND,1190,318,3.74,23.46,130261.49,118.98,0.743,1200,0,1,0.2444,tour_dem_ttac,2024W2,2025-12-22
2021-09,NL2,NL,SHORT_TERM_RENTAL,UA,OUTBOUND,1450,569,2.55,94.71,362278.34,243.18,1.06,1029,0,1,0.1577,tour_occ_toor,2024W1,2024-01-18
2021-10,CZ571,CZ,HOSTEL,FI,DOMESTIC,1914,468,4.09,18.08,421432.17,227.4,1.255,1059,0,0,0.3675,tour_occ_arm,2023W4,2025-12-22
2021-11,SK60,SK,CAMPING,NL,INBOUND,1251,233,5.37,46.45,177724.38,148.18,1.544,1231,1,0,0.6006,tour_cap_nat,2023W3,2024-10-09
2021-12,FI183,FI,APARTHOTEL,CH,OUTBOUND,1058,228,4.64,64.03,143606.56,142.24,1.252,1290,1,1,0.0945,tour_occ_nim,2023W2,2025-11-26
2022-01,SK492,SK,HOTEL,JP,DOMESTIC,1236,500,2.47,74.42,268904.86,222.62,1.289,1233,0,0,0.4531,tour_dem_ttac,2023W1,2025-08-18
2022-02,PL895,PL,OTHER,SY,INBOUND,1099,179,6.14,91.96,50035.24,41.52,0.926,936,0,1,0.777,tour_occ_toor,2022W4,2024-11-23
2022-03,BG734,BG,SHORT_TERM_RENTAL,CZ,OUTBOUND,1888,724,2.61,72.13,351710.57,198.0,0.873,1285,0,0,0.8754,tour_occ_arm,2022W3,2025-06-21
2022-04,EE174,EE,HOSTEL,LT,DOMESTIC,1996,359,5.56,93.48,162851.58,86.68,1.17,1053,1,0,0.739,tour_cap_nat,2022W2,2025-05-20
2022-05,HR49,HR,CAMPING,AL,INBOUND,1527,284,5.38,69.44,39042.68,29.58,1.186,1068,1,1,0.9457,tour_occ_nim,2022W1,2026-02-21
2022-06,LT95,LT,APARTHOTEL,IQ,OUTBOUND,1245,270,4.61,59.31,243591.8,190.95,0.754,932,0,0,0.3521,tour_dem_ttac,2026W4,2024-05-12
2022-07,NL95,NL,HOTEL,PK,DOMESTIC,928,273,3.4,81.46,83532.45,87.9,1.133,1268,1,0,0.9655,tour_occ_toor,2026W3,2025-03-09
2022-08,IT93,IT,OTHER,BG,INBOUND,1395,316,4.41,70.16,191188.71,159.16,0.809,1045,0,0,0.5578,tour_occ_arm,2026W2,2024-11-15
2022-09,LV201,LV,SHORT_TERM_RENTAL,IE,OUTBOUND,1369,234,5.85,54.57,340253.57,248.34,1.279,1125,1,0,0.1877,tour_cap_nat,2026W1,2025-02-14
2022-10,BG83,BG,HOSTEL,SI,DOMESTIC,2060,457,4.51,76.53,372328.73,174.27,1.283,1148,1,0,0.8705,tour_occ_nim,2025W4,2024-06-05
2022-11,RO674,RO,CAMPING,GE,INBOUND,1193,193,6.18,42.11,62140.15,54.46,0.91,989,1,0,0.515,tour_dem_ttac,2025W3,2024-01-16
2022-12,SE726,SE,APARTHOTEL,MK,OUTBOUND,1125,333,3.38,74.28,57325.33,52.16,1.177,1125,0,0,0.39,tour_occ_toor,2025W2,2024-08-08
2023-01,GR82,GR,HOTEL,VN,DOMESTIC,1280,213,6.01,60.5,354537.27,247.06,1.319,1085,0,1,0.4914,tour_occ_arm,2025W1,2025-08-24
2023-02,HR327,HR,OTHER,DE,INBOUND,1474,452,3.26,52.38,369208.22,228.13,1.373,1089,1,0,0.5985,tour_cap_nat,2024W4,2024-05-30
2023-03,IT1,IT,SHORT_TERM_RENTAL,PT,OUTBOUND,1320,264,5.0,20.65,112799.9,77.38,1.171,1124,1,0,0.572,tour_occ_nim,2024W3,2025-03-29
2023-04,LU37,LU,HOSTEL,DZ,DOMESTIC,1846,369,5.0,69.75,315744.67,190.39,1.374,1301,0,0,0.4721,tour_dem_ttac,2024W2,2024-07-26
2023-05,PT325,PT,CAMPING,MA,INBOUND,1409,469,3.0,53.4,96961.87,69.82,1.038,984,1,1,0.3615,tour_occ_toor,2024W1,2024-10-29
2023-06,IT80,IT,APARTHOTEL,TR,OUTBOUND,1447,345,4.19,50.99,297565.68,200.0,0.651,1322,0,0,0.1235,tour_occ_arm,2023W4,2024-12-03
2023-07,PT475,PT,HOTEL,EE,DOMESTIC,1125,503,2.24,69.3,187810.98,159.01,0.882,1153,0,1,0.3619,tour_cap_nat,2023W3,2025-10-19
2023-08,BE50,BE,OTHER,MT,INBOUND,1328,248,5.35,76.69,53699.57,46.68,1.226,1183,0,1,0.5913,tour_occ_nim,2023W2,2025-10-23
2023-09,GR665,GR,SHORT_TERM_RENTAL,BY,OUTBOUND,1533,313,4.9,45.23,350456.08,252.41,0.845,1033,1,0,0.7493,tour_dem_ttac,2023W1,2025-12-29
2023-10,MT831,MT,HOSTEL,IS,DOMESTIC,1853,519,3.57,28.41,311205.87,156.96,1.499,1249,0,0,0.2515,tour_occ_toor,2022W4,2025-06-15
2023-11,ES369,ES,CAMPING,RU,INBOUND,2082,559,3.72,73.44,250818.72,129.61,1.316,1013,1,0,0.0549,tour_occ_arm,2022W3,2025-07-05
2023-12,SI891,SI,APARTHOTEL,CY,OUTBOUND,1535,329,4.67,88.17,104224.49,62.81,0.66,1012,1,0,0.9068,tour_cap_nat,2022W2,2025-04-30
2024-01,AT535,AT,HOTEL,LV,DOMESTIC,1609,438,3.67,71.01,330681.99,214.49,0.899,1334,1,0,0.1807,tour_occ_nim,2022W1,2025-05-13
2024-02,BE6,BE,OTHER,SE,INBOUND,1892,324,5.84,26.99,434966.26,245.48,1.066,1329,0,1,0.2586,tour_dem_ttac,2026W4,2025-07-24
2024-03,RO30,RO,SHORT_TERM_RENTAL,IN,OUTBOUND,2069,457,4.53,81.07,253726.92,136.64,0.949,1225,0,1,0.8223,tour_occ_toor,2026W3,2025-09-24
2024-04,SE6,SE,HOSTEL,NO,DOMESTIC,1816,302,6.01,21.21,78886.75,44.21,1.386,1245,0,1,0.3155,tour_occ_arm,2026W2,2025-04-15
2024-05,BG9,BG,CAMPING,BE,INBOUND,1351,345,3.92,53.61,150374.56,129.75,1.401,992,0,0,0.3708,tour_cap_nat,2026W1,2026-01-28
2024-06,SK344,SK,APARTHOTEL,HU,OUTBOUND,2142,750,2.86,46.95,222716.49,96.61,0.993,1183,1,0,0.6908,tour_occ_nim,2025W4,2024-01-12
2024-07,HR211,HR,HOTEL,SK,DOMESTIC,1386,595,2.33,43.73,380861.29,245.14,1.064,1298,0,0,0.0592,tour_dem_ttac,2025W3,2025-06-28
2024-08,SI5,SI,OTHER,GB,INBOUND,2097,560,3.74,67.27,481383.2,232.44,1.259,989,1,1,0.5452,tour_occ_toor,2025W2,2025-10-17
2024-09,HU520,HU,SHORT_TERM_RENTAL,ME,OUTBOUND,1313,265,4.95,55.26,256313.86,212.63,1.397,1273,1,0,0.606,tour_occ_arm,2025W1,2025-08-10
2024-10,IT40,IT,HOSTEL,US,DOMESTIC,1918,489,3.92,22.8,406870.19,213.83,0.829,1344,1,1,0.8334,tour_cap_nat,2024W4,2025-05-04
2024-11,AT364,AT,CAMPING,FR,INBOUND,1866,325,5.74,46.14,83362.24,46.04,1.345,1147,0,1,0.0846,tour_occ_nim,2024W3,2025-08-20
2024-12,FI53,FI,APARTHOTEL,PL,OUTBOUND,1968,349,5.64,50.25,461469.58,259.27,0.837,1157,0,1,0.8973,tour_dem_ttac,2024W2,2025-11-23
2025-01,FI15,FI,HOTEL,CN,DOMESTIC,1292,585,2.21,91.88,239915.2,197.37,1.139,1125,1,1,0.8962,tour_occ_toor,2024W1,2025-04-20
2025-02,IE136,IE,OTHER,KE,INBOUND,1172,222,5.28,73.16,324817.57,248.54,1.218,1120,1,1,0.513,tour_occ_arm,2023W4,2025-05-15
2025-03,PL799,PL,SHORT_TERM_RENTAL,TN,OUTBOUND,2092,879,2.38,78.81,393447.21,201.35,1.02,1094,0,0,0.3078,tour_cap_nat,2023W3,2025-02-25
2025-04,IE123,IE,HOSTEL,DK,DOMESTIC,1513,389,3.89,29.76,158220.25,111.2,1.374,1149,1,0,0.5946,tour_occ_nim,2023W2,2025-06-01
2025-05,DE993,DE,CAMPING,LU,INBOUND,1270,283,4.49,89.57,36497.26,31.81,1.297,1223,0,1,0.4299,tour_dem_ttac,2023W1,2024-01-28
2025-06,BE64,BE,APARTHOTEL,BA,OUTBOUND,1229,325,3.78,32.01,23157.86,21.13,0.805,1165,0,1,0.6013,tour_occ_toor,2022W4,2024-12-29
2025-07,SI4,SI,HOTEL,IR,DOMESTIC,1292,409,3.16,53.22,224228.86,151.16,1.175,1296,1,1,0.3606,tour_occ_arm,2022W3,2025-02-28
2025-08,IE519,IE,OTHER,RS,INBOUND,2111,424,4.98,74.09,69113.44,28.94,0.853,1024,0,1,0.3234,tour_cap_nat,2022W2,2025-09-12
2025-09,FR960,FR,SHORT_TERM_RENTAL,HR,OUTBOUND,2236,586,3.82,19.83,279535.23,132.52,0.923,1062,1,0,0.0819,tour_occ_nim,2022W1,2024-02-18
2025-10,PL15,PL,HOSTEL,IT,DOMESTIC,1319,476,2.77,32.72,87332.71,70.95,1.373,1214,1,0,0.3902,tour_dem_ttac,2026W4,2025-06-02
2025-11,LT50,LT,CAMPING,ES,INBOUND,1455,311,4.68,53.57,391014.77,234.25,1.163,1317,0,1,0.6256,tour_occ_toor,2026W3,2025-03-10
2025-12,AT646,AT,APARTHOTEL,GH,OUTBOUND,2077,630,3.3,20.65,319023.52,146.34,1.23,1400,1,1,0.1926,tour_occ_arm,2026W2,2025-10-19
2026-01,ES132,ES,HOTEL,NG,DOMESTIC,1454,312,4.66,73.59,209941.95,153.02,1.47,1177,1,1,0.1256,tour_cap_nat,2026W1,2025-07-27
2026-02,LV64,LV,OTHER,AT,INBOUND,2283,423,5.4,56.79,73010.85,32.93,0.964,1307,1,0,0.7425,tour_occ_nim,2025W4,2025-06-28
2026-03,NL969,NL,SHORT_TERM_RENTAL,GR,OUTBOUND,1451,294,4.94,73.33,263829.4,166.03,0.959,1038,1,0,0.5026,tour_dem_ttac,2025W3,2024-11-20
2026-04,SK28,SK,HOSTEL,RO,DOMESTIC,1971,357,5.52,83.5,131918.81,65.17,0.972,1056,0,0,0.2552,tour_occ_toor,2025W2,2026-02-14
2026-05,LT4,LT,CAMPING,EG,INBOUND,1879,438,4.29,95.98,161434.63,84.58,1.488,1374,1,1,0.9374,tour_occ_arm,2025W1,2025-09-29
2026-06,ES976,ES,APARTHOTEL,MD,OUTBOUND,1950,802,2.43,52.18,425585.31,243.64,1.425,1176,0,0,0.6577,tour_cap_nat,2024W4,2025-06-05
2026-07,PT5,PT,HOTEL,UA,DOMESTIC,1298,478,2.72,18.99,192562.83,144.7,1.47,1267,0,0,0.8222,tour_occ_nim,2024W3,2024-06-17
2026-08,AT91,AT,OTHER,FI,INBOUND,1313,512,2.56,67.28,48114.66,39.46,1.311,1400,0,1,0.5853,tour_dem_ttac,2024W2,2024-02-13
2026-09,PT3,PT,SHORT_TERM_RENTAL,NL,OUTBOUND,1534,299,5.13,58.55,242749.11,142.26,1.523,1103,0,1,0.3305,tour_occ_toor,2024W1,2025-11-21
2026-10,LT64,LT,HOSTEL,CH,DOMESTIC,1954,361,5.41,35.26,101068.08,45.84,1.226,1410,1,0,0.3423,tour_occ_arm,2023W4,2024-03-18
2026-11,BE907,BE,CAMPING,JP,INBOUND,1746,485,3.6,77.26,182155.11,96.52,0.661,1210,1,0,0.9776,tour_cap_nat,2023W3,2024-06-26
2026-12,CZ87,CZ,APARTHOTEL,SY,OUTBOUND,1817,521,3.49,20.92,366805.17,212.7,1.407,1124,1,1,0.2832,tour_occ_nim,2023W2,2024-02-25
2018-01,CZ99,CZ,HOTEL,CZ,DOMESTIC,2321,743,3.12,27.19,444554.25,179.6,1.546,1086,0,0,0.6493,tour_dem_ttac,2023W1,2025-04-23
2018-02,SI31,SI,OTHER,LT,INBOUND,2333,419,5.57,64.41,144001.78,56.71,1.219,1432,0,1,0.2493,tour_occ_toor,2022W4,2024-10-30
2018-03,AT21,AT,SHORT_TERM_RENTAL,AL,OUTBOUND,1698,607,2.8,30.52,230497.99,118.5,1.374,1077,1,0,0.6868,tour_occ_arm,2022W3,2024-11-05
2018-04,AT64,AT,HOSTEL,IQ,DOMESTIC,1843,346,5.33,45.16,195771.37,112.1,0.935,1317,1,0,0.6698,tour_cap_nat,2022W2,2025-03-28
2018-05,IE73,IE,CAMPING,PK,INBOUND,1621,297,5.46,30.49,91238.98,62.91,1.004,1240,1,0,0.813,tour_occ_nim,2022W1,2024-11-15
2018-06,SE9,SE,APARTHOTEL,BG,OUTBOUND,1996,559,3.57,28.42,56302.25,26.72,0.952,1395,1,0,0.0639,tour_dem_ttac,2026W4,2025-02-17
2018-07,GR87,GR,HOTEL,IE,DOMESTIC,2036,366,5.56,85.33,257859.27,137.26,1.246,1378,1,0,0.4123,tour_occ_toor,2026W3,2025-06-03
2018-08,AT494,AT,OTHER,SI,INBOUND,1803,354,5.09,43.63,142909.33,72.39,1.058,1171,0,1,0.161,tour_occ_arm,2026W2,2024-04-07
2018-09,GR7,GR,SHORT_TERM_RENTAL,GE,OUTBOUND,1551,314,4.94,85.24,343162.89,220.56,1.051,1341,1,1,0.6151,tour_cap_nat,2026W1,2024-09-20
2018-10,GR48,GR,HOSTEL,MK,DOMESTIC,1896,451,4.2,43.66,159984.27,84.31,1.019,1301,1,0,0.6752,tour_occ_nim,2025W4,2025-08-19
2018-11,SI8,SI,CAMPING,VN,INBOUND,2252,363,6.2,48.79,283813.68,115.51,1.238,1358,0,0,0.653,tour_dem_ttac,2025W3,2025-02-21
2018-12,IT364,IT,APARTHOTEL,DE,OUTBOUND,1940,440,4.41,82.18,55455.26,24.9,1.5,1366,1,1,0.957,tour_occ_toor,2025W2,2024-02-04
2019-01,HR888,HR,HOTEL,PT,DOMESTIC,2138,409,5.23,42.54,246608.24,131.57,0.806,1079,1,0,0.8139,tour_occ_arm,2025W1,2025-08-31
2019-02,PT60,PT,OTHER,DZ,INBOUND,2093,643,3.26,95.89,389090.87,190.42,1.362,1380,0,0,0.1159,tour_cap_nat,2024W4,2025-11-23
2019-03,AT70,AT,SHORT_TERM_RENTAL,MA,OUTBOUND,1514,441,3.43,81.34,72925.07,43.4,1.512,1428,1,1,0.1326,tour_occ_nim,2024W3,2025-10-12
2019-04,DK58,DK,HOSTEL,TR,DOMESTIC,1807,391,4.62,41.34,316715.62,181.43,0.803,1441,0,0,0.9103,tour_dem_ttac,2024W2,2024-09-23
2019-05,LT29,LT,CAMPING,EE,INBOUND,2498,739,3.38,38.57,542237.32,218.83,1.201,1330,0,1,0.8615,tour_occ_toor,2024W1,2025-05-24
2019-06,NL322,NL,APARTHOTEL,MT,OUTBOUND,1633,710,2.3,53.57,229511.31,134.7,1.323,1388,0,1,0.8375,tour_occ_arm,2023W4,2025-05-26
2019-07,GR276,GR,HOTEL,BY,DOMESTIC,2019,900,2.24,30.08,409927.93,220.91,1.429,1462,1,0,0.9155,tour_cap_nat,2023W3,2024-11-08
2019-08,IE775,IE,OTHER,IS,INBOUND,1949,498,3.91,75.69,262903.14,153.5,1.28,1290,1,0,0.4607,tour_occ_nim,2023W2,2024-10-19
2019-09,DK736,DK,SHORT_TERM_RENTAL,RU,OUTBOUND,2397,1066,2.25,69.49,585120.48,214.71,1.279,1440,0,0,0.5795,tour_dem_ttac,2023W1,2024-06-05
2019-10,NL185,NL,HOSTEL,CY,DOMESTIC,1588,506,3.14,91.09,319078.52,197.97,0.891,1310,1,0,0.2575,tour_occ_toor,2022W4,2024-02-20
2019-11,HR22,HR,CAMPING,LV,INBOUND,1995,355,5.62,26.74,159310.23,91.41,1.187,1475,1,0,0.2114,tour_occ_arm,2022W3,2025-01-29
2019-12,LV3,LV,APARTHOTEL,SE,OUTBOUND,1729,323,5.35,94.66,98662.45,58.49,0.915,1298,0,1,0.9632,tour_cap_nat,2022W2,2024-08-12
2020-01,SK159,SK,HOTEL,IN,DOMESTIC,2255,426,5.29,20.33,563043.97,218.98,1.278,1194,1,0,0.5901,tour_occ_nim,2022W1,2024-02-22
2020-02,FI9,FI,OTHER,NO,INBOUND,2612,886,2.95,57.98,87034.36,38.22,0.953,1414,1,0,0.293,tour_dem_ttac,2026W4,2024-01-01
2020-03,PL5,PL,SHORT_TERM_RENTAL,BE,OUTBOUND,2620,586,4.47,43.03,453407.48,189.21,0.885,1343,1,0,0.448,tour_occ_toor,2026W3,2024-11-06
2020-04,BE7,BE,HOSTEL,HU,DOMESTIC,1612,386,4.18,89.22,191179.62,104.07,0.952,1393,0,0,0.7866,tour_occ_arm,2026W2,2024-02-03
2020-05,CY7,CY,CAMPING,SK,INBOUND,2186,480,4.55,54.35,280049.94,119.21,1.266,1310,1,0,0.2289,tour_cap_nat,2026W1,2024-11-16
2020-06,SK8,SK,APARTHOTEL,GB,OUTBOUND,2332,521,4.48,59.57,173922.32,81.76,1.384,1319,0,0,0.933,tour_occ_nim,2025W4,2024-02-15
2020-07,NL36,NL,HOTEL,ME,DOMESTIC,1615,547,2.95,73.04,220987.65,141.42,1.028,1313,1,1,0.935,tour_dem_ttac,2025W3,2025-10-29
2020-08,NL133,NL,OTHER,US,INBOUND,1980,456,4.34,35.97,63879.78,37.88,1.185,1476,1,1,0.8391,tour_occ_toor,2025W2,2025-11-03
2020-09,FR4,FR,SHORT_TERM_RENTAL,FR,OUTBOUND,1706,643,2.65,89.02,144553.82,74.32,1.478,1366,0,1,0.7498,tour_occ_arm,2025W1,2024-03-20
2020-10,SI93,SI,HOSTEL,PL,DOMESTIC,1911,586,3.26,90.39,238065.83,139.05,1.366,1130,1,0,0.1207,tour_cap_nat,2024W4,2024-04-12
2020-11,DK27,DK,CAMPING,CN,INBOUND,2269,464,4.89,67.53,515833.51,239.13,1.215,1479,1,1,0.9656,tour_occ_nim,2024W3,2024-04-16
2020-12,BG42,BG,APARTHOTEL,KE,OUTBOUND,2064,532,3.88,37.37,497424.2,212.23,1.151,1251,1,0,0.1566,tour_dem_ttac,2024W2,2025-02-03
2021-01,HR30,HR,HOTEL,TN,DOMESTIC,2405,479,5.02,34.25,316834.84,144.72,1.282,1423,1,0,0.1805,tour_occ_toor,2024W1,2025-07-07
2021-02,FR53,FR,OTHER,DK,INBOUND,2530,558,4.53,53.02,272458.88,118.44,1.063,1147,0,0,0.9768,tour_occ_arm,2023W4,2025-12-30
2021-03,GR89,GR,SHORT_TERM_RENTAL,LU,OUTBOUND,1861,712,2.61,83.86,240316.77,121.6,1.23,1390,0,0,0.2278,tour_cap_nat,2023W3,2024-02-18
2021-04,IE74,IE,HOSTEL,BA,DOMESTIC,2590,515,5.03,91.39,83132.14,28.15,0.702,1169,1,0,0.6143,tour_occ_nim,2023W2,2026-01-30
2021-05,RO2,RO,CAMPING,IR,INBOUND,2142,473,4.53,19.38,436290.72,220.43,1.221,1341,1,0,0.7103,tour_dem_ttac,2023W1,2025-09-25
2021-06,PL304,PL,APARTHOTEL,RS,OUTBOUND,2706,515,5.25,21.94,523515.47,208.47,0.897,1288,0,0,0.2738,tour_occ_toor,2022W4,2025-04-10
2021-07,EE6,EE,HOTEL,HR,DOMESTIC,2030,757,2.68,81.42,351731.55,201.01,1.021,1307,1,0,0.0534,tour_occ_arm,2022W3,2024-01-18
2021-08,DK6,DK,OTHER,IT,INBOUND,2472,579,4.27,48.15,466559.81,187.92,1.225,1191,1,1,0.6055,tour_cap_nat,2022W2,2025-03-06
2021-09,DE52,DE,SHORT_TERM_RENTAL,ES,OUTBOUND,2031,672,3.02,44.7,453639.0,257.57,1.414,1366,1,0,0.3077,tour_occ_nim,2022W1,2025-02-04
2021-10,BE653,BE,HOSTEL,GH,DOMESTIC,1943,378,5.14,45.71,140668.11,67.9,1.2,1460,1,1,0.9394,tour_dem_ttac,2026W4,2025-12-04
2021-11,IE4,IE,CAMPING,NG,INBOUND,2684,573,4.68,82.1,358789.62,132.21,0.901,1260,1,0,0.2353,tour_occ_toor,2026W3,2024-01-21
2021-12,DK7,DK,APARTHOTEL,AT,OUTBOUND,2664,632,4.22,82.29,521880.92,180.95,0.713,1226,1,0,0.3323,tour_occ_arm,2026W2,2024-01-04
2022-01,SE61,SE,HOTEL,GR,DOMESTIC,2654,469,5.66,84.29,311433.43,109.26,1.145,1529,0,1,0.108,tour_cap_nat,2026W1,2025-09-10
2022-02,IT282,IT,OTHER,RO,INBOUND,2155,356,6.05,35.84,347845.15,156.2,1.419,1148,0,0,0.4049,tour_occ_nim,2025W4,2025-03-31
2022-03,BE2,BE,SHORT_TERM_RENTAL,EG,OUTBOUND,1826,296,6.17,73.61,176361.09,86.41,0.795,1194,0,1,0.8043,tour_dem_ttac,2025W3,2025-06-05
2022-04,LT1,LT,HOSTEL,MD,DOMESTIC,2558,819,3.12,47.92,521877.63,179.43,0.833,1420,0,0,0.8705,tour_occ_toor,2025W2,2024-05-19
2022-05,RO339,RO,CAMPING,UA,INBOUND,2278,393,5.8,24.39,246471.02,98.32,1.361,1446,1,0,0.6787,tour_occ_arm,2025W1,2025-07-08
2022-06,BE73,BE,APARTHOTEL,FI,OUTBOUND,2255,692,3.26,28.92,243324.73,119.1,1.289,1158,0,0,0.8617,tour_cap_nat,2024W4,2025-03-31
2022-07,ES1,ES,HOTEL,NL,DOMESTIC,2179,430,5.07,39.93,236546.04,127.38,1.27,1155,0,0,0.9167,tour_occ_nim,2024W3,2024-03-12
2022-08,BE288,BE,OTHER,CH,INBOUND,2437,763,3.19,86.81,402754.67,181.96,1.154,1197,1,1,0.1053,tour_dem_ttac,2024W2,2025-11-02
2022-09,IT18,IT,SHORT_TERM_RENTAL,JP,OUTBOUND,1991,758,2.63,93.02,334182.46,177.28,1.208,1332,0,1,0.9521,tour_occ_toor,2024W1,2026-01-05
2022-10,DK610,DK,HOSTEL,SY,DOMESTIC,2887,595,4.85,93.41,337279.47,105.67,0.674,1236,0,0,0.8145,tour_occ_arm,2023W4,2024-08-29
2022-11,DK122,DK,CAMPING,CZ,INBOUND,1774,504,3.52,86.97,128812.78,71.31,1.045,1165,1,1,0.6542,tour_cap_nat,2023W3,2024-03-23
2022-12,SK3,SK,APARTHOTEL,LT,OUTBOUND,2862,481,5.95,91.44,404272.82,123.14,0.653,1227,0,1,0.3463,tour_occ_nim,2023W2,2024-01-27
2023-01,FR342,FR,HOTEL,AL,DOMESTIC,1771,388,4.56,53.3,343872.43,189.88,1.043,1382,1,0,0.1118,tour_dem_ttac,2023W1,2025-09-18
2023-02,FR757,FR,OTHER,IQ,INBOUND,2937,501,5.86,25.64,460571.51,178.13,1.451,1218,1,0,0.4992,tour_occ_toor,2022W4,2024-03-04
