labor_part_survey_month,labor_part_cps_rotation_group,labor_part_population_16plus,labor_part_participation_rate_pct,labor_part_employment_population_ratio_pct,labor_part_u6_underemployment_rate_pct,labor_part_part_time_economic_reasons_rate,labor_part_marginally_attached_rate,labor_part_discouraged_worker_rate,labor_part_not_in_labor_force_want_job_rate,labor_part_prime_age_participation_rate,labor_part_older_worker_participation_rate,labor_part_youth_participation_rate,labor_part_disability_labor_force_gap_pct,labor_part_caregiving_barrier_rate,labor_part_school_enrollment_barrier_rate,labor_part_transportation_barrier_rate,labor_part_childcare_constraint_index,labor_part_job_search_intensity_score,labor_part_weighting_method_tag
2021-11,RG7,109991228,49.93,60.15,4.73,12.09,5.33,4.33,1.98,40.36,20.57,38.66,11.58,14.56,28.92,7.74,77.03,0.2646,design_wt
2024-05,RG8,100260184,54.51,60.57,21.58,11.26,2.45,2.01,0.3,59.63,39.8,30.77,5.34,4.82,1.48,7.05,7.68,0.757,calibrated_wt
2022-03,RG1,55653213,43.64,57.26,3.87,10.34,1.69,2.41,5.23,65.44,40.88,12.21,1.84,7.64,12.79,6.28,78.34,0.8203,calibrated_wt
2022-10,RG2,92788136,46.31,41.67,11.8,9.53,1.07,1.11,1.7,75.95,13.45,22.1,12.2,19.11,1.17,17.9,12.49,0.8974,calibrated_wt
2023-03,RG3,60804645,51.33,42.17,7.62,11.74,0.48,2.37,1.1,84.66,38.08,45.31,19.73,4.99,9.95,7.3,36.58,0.8593,post_strat_wt
2022-06,RG4,108059398,64.19,52.12,14.94,7.89,2.26,1.54,3.94,54.7,44.24,27.45,8.89,11.38,10.56,18.27,24.14,0.4703,calibrated_wt
2020-09,RG5,918772,30.71,27.46,9.16,7.92,4.07,3.44,0.38,45.61,16.85,16.36,17.39,20.76,4.29,17.44,25.5,0.6568,raked_wt
2022-05,RG6,74515207,51.47,57.82,26.09,11.51,3.41,3.75,4.23,82.35,31.6,38.63,19.04,3.06,8.89,16.06,82.76,0.5773,design_wt
2020-11,RG7,64641160,64.07,34.93,4.54,13.82,3.68,1.13,5.71,79.75,22.03,35.35,28.56,8.66,25.38,12.72,95.82,0.2822,calibrated_wt
2020-03,RG8,3664407,56.11,25.8,5.48,14.09,5.67,2.33,5.89,40.73,39.51,27.02,21.5,13.76,29.77,16.85,90.99,0.1875,design_wt
2021-03,RG1,95275853,66.47,53.81,23.22,13.76,2.74,0.1,1.49,64.36,13.42,6.62,27.99,17.66,4.1,19.72,44.1,0.4285,raked_wt
2023-01,RG2,54157157,58.7,37.65,6.56,8.59,4.8,2.05,3.59,75.33,23.98,12.39,10.11,9.88,22.54,13.72,24.12,0.5312,raked_wt
2021-10,RG3,31241592,51.73,33.36,14.4,14.53,3.47,3.17,9.95,72.39,28.42,43.57,3.73,8.78,11.65,3.9,42.06,0.0485,raked_wt
2022-12,RG4,26097811,45.16,32.32,29.1,13.53,3.62,0.58,2.98,69.49,35.15,26.82,24.97,0.38,15.04,10.3,42.74,0.7148,calibrated_wt
2020-07,RG5,41502553,38.76,33.87,20.15,12.37,1.59,2.96,5.93,62.85,28.64,20.38,24.74,6.38,31.82,6.55,21.7,0.9505,raked_wt
2021-12,RG6,23020901,64.22,58.23,14.55,9.98,2.48,4.95,9.37,70.55,13.64,38.18,5.37,11.33,18.13,8.41,85.91,0.4856,calibrated_wt
2021-07,RG7,2244691,65.24,50.94,5.09,14.98,0.2,3.66,3.28,82.64,27.53,40.09,28.55,14.61,14.18,1.16,78.4,0.7563,design_wt
2021-10,RG8,63447541,64.92,38.94,14.46,6.16,1.68,3.26,4.36,77.2,30.95,45.78,9.51,0.34,16.6,10.16,40.28,0.5617,calibrated_wt
2020-09,RG1,71576757,46.1,29.7,15.52,13.2,3.17,4.53,8.81,45.71,24.51,52.94,5.92,10.54,32.3,13.92,11.62,0.1961,raked_wt
2021-02,RG2,97537315,56.77,63.59,33.7,4.01,5.96,1.33,3.49,46.7,12.29,33.53,13.56,14.59,24.99,6.21,36.83,0.905,design_wt
2018-06,RG3,34262264,66.62,38.65,23.33,12.72,4.79,2.39,7.82,71.03,40.96,8.33,29.82,2.73,23.1,4.08,44.9,0.7845,post_strat_wt
2022-08,RG4,20693668,38.37,45.18,21.66,7.61,5.62,1.31,9.27,55.64,33.06,12.12,22.54,21.32,8.39,8.03,51.37,0.5527,design_wt
2022-08,RG5,98616868,61.49,35.24,14.65,3.31,2.86,4.11,1.22,54.75,20.24,16.84,29.16,9.16,3.69,4.76,86.21,0.8022,design_wt
2024-12,RG6,75235019,67.78,61.96,22.02,8.52,0.85,2.98,0.83,74.44,41.64,26.22,16.11,11.26,14.46,9.77,24.14,0.384,post_strat_wt
2023-01,RG7,78507532,40.33,63.36,33.43,12.89,4.97,3.19,8.01,56.95,35.3,54.95,14.55,19.74,26.6,12.99,51.78,0.3171,design_wt
2022-04,RG8,5575329,57.87,40.77,13.72,14.31,4.0,0.82,6.58,66.53,22.81,24.72,20.98,24.97,22.28,8.42,22.61,0.655,post_strat_wt
2018-01,RG1,45376933,35.32,32.84,2.42,12.07,5.36,4.87,3.12,79.27,44.48,27.98,18.21,14.09,6.89,17.18,66.28,0.698,design_wt
2021-06,RG2,97369204,47.57,29.73,25.39,7.73,2.79,2.52,2.06,62.01,29.27,33.49,9.31,5.64,31.12,18.33,89.5,0.968,post_strat_wt
2023-08,RG3,10959307,39.25,36.13,28.11,4.15,0.46,3.55,0.18,70.6,22.5,37.81,6.28,4.29,2.61,18.87,58.13,0.6931,design_wt
2023-04,RG4,39810644,59.81,27.82,15.77,7.66,0.72,2.04,8.25,62.55,22.0,10.89,24.01,1.72,24.5,18.67,4.1,0.3855,calibrated_wt
2024-07,RG5,72030110,52.29,30.74,32.01,7.8,3.35,4.3,1.44,50.08,42.35,41.14,18.37,13.5,31.54,12.32,80.81,0.7887,design_wt
2021-12,RG6,116281458,34.74,36.8,3.63,13.45,2.29,4.8,8.63,44.01,16.98,54.23,24.08,13.26,3.47,13.88,26.42,0.5705,design_wt
2024-09,RG7,115440047,44.38,54.22,17.28,4.6,1.82,4.19,7.94,65.9,36.14,36.98,0.78,1.02,26.57,11.58,47.96,0.9111,design_wt
2024-10,RG8,15974607,64.03,39.64,5.88,0.98,2.08,0.71,2.43,54.19,17.69,15.02,24.2,19.33,16.94,13.01,72.42,0.0178,design_wt
2024-03,RG1,68653761,40.05,33.84,25.44,3.8,2.19,1.88,3.38,71.81,13.99,30.96,15.57,16.63,25.92,14.91,32.07,0.6076,raked_wt
2021-10,RG2,114858083,51.75,61.99,11.68,12.61,3.06,0.86,6.21,73.12,35.25,29.58,1.05,3.78,9.84,16.41,25.36,0.9406,post_strat_wt
2018-12,RG3,8712074,59.74,42.0,28.51,11.66,5.52,4.36,2.17,71.59,30.6,37.3,28.79,19.99,22.29,17.39,4.24,0.5177,post_strat_wt
2018-05,RG4,91862957,34.73,51.54,31.35,0.79,3.01,0.13,1.41,42.76,18.62,17.03,23.96,14.04,21.96,16.89,57.94,0.1841,raked_wt
2019-04,RG5,77207802,56.21,31.71,5.65,0.17,2.36,2.17,8.45,59.74,23.01,39.2,9.39,7.41,8.64,10.75,1.66,0.3574,design_wt
2018-04,RG6,110069632,52.34,52.63,3.52,7.54,3.98,1.67,7.81,80.98,17.67,38.51,15.66,16.17,23.67,7.73,44.69,0.1202,post_strat_wt
2018-09,RG7,30350857,31.13,62.37,29.37,0.07,1.36,1.43,9.95,52.01,11.14,16.51,12.43,21.92,15.54,3.54,5.67,0.3996,post_strat_wt
2022-07,RG8,91257393,68.65,55.78,14.41,7.59,1.07,3.35,9.91,62.77,14.24,54.76,0.9,16.08,9.79,19.03,84.69,0.9888,post_strat_wt
2018-12,RG1,93153769,31.75,53.26,5.02,10.89,4.75,0.49,7.76,75.35,34.06,28.7,19.97,13.42,4.07,5.24,93.29,0.9992,design_wt
2021-05,RG2,23417234,40.29,55.44,5.43,1.65,1.27,4.42,2.09,68.91,10.27,28.1,26.06,5.72,0.58,17.87,90.34,0.1097,raked_wt
2022-12,RG3,58900150,32.49,59.97,6.35,6.3,2.5,2.58,9.43,54.49,31.4,31.39,13.16,0.22,10.81,0.02,86.7,0.1831,post_strat_wt
2018-07,RG4,594132,60.06,53.39,17.32,3.59,4.26,1.37,4.39,65.36,40.94,32.97,25.52,15.86,31.32,14.37,99.14,0.5186,calibrated_wt
2024-10,RG5,38443230,48.0,32.61,10.08,6.51,3.38,4.58,1.62,61.85,38.77,50.87,13.89,16.99,34.8,14.88,40.55,0.7796,post_strat_wt
2019-07,RG6,47782434,50.31,58.42,15.98,12.6,0.88,1.24,0.27,67.99,19.42,38.14,10.8,24.61,22.8,18.25,67.25,0.5783,raked_wt
2019-05,RG7,80123940,60.79,43.49,7.55,13.47,1.42,1.37,7.08,52.37,33.7,28.64,8.37,6.23,13.18,4.01,62.94,0.5625,design_wt
2021-12,RG8,115055070,65.84,38.5,33.54,11.69,3.78,4.84,2.47,65.96,10.08,32.58,14.68,13.31,15.49,6.53,58.85,0.5525,post_strat_wt
2022-10,RG1,45673582,37.58,63.01,5.66,1.15,2.99,0.19,1.27,56.89,37.83,32.33,11.65,6.63,15.33,10.73,96.47,0.5608,calibrated_wt
2022-10,RG2,89075003,62.31,57.8,34.28,2.52,3.99,0.74,8.0,56.74,24.36,38.05,25.36,20.79,32.64,9.6,88.15,0.578,post_strat_wt
2020-05,RG3,109529878,37.66,31.58,13.37,11.71,5.5,0.15,9.54,41.74,28.79,44.18,1.43,11.62,20.93,14.77,68.31,0.6399,calibrated_wt
2024-12,RG4,82903857,32.95,61.69,3.22,0.37,2.84,1.01,8.98,74.75,24.87,42.68,29.14,12.51,29.46,18.73,85.59,0.2315,raked_wt
2018-01,RG5,85128943,49.14,62.11,20.89,13.33,0.48,2.18,7.69,80.86,32.6,42.69,11.51,19.36,17.22,3.34,44.54,0.255,design_wt
2024-03,RG6,67102234,53.81,64.11,7.64,12.67,0.34,0.94,3.01,67.95,39.92,24.41,22.57,17.67,9.42,9.6,18.86,0.0313,raked_wt
2020-06,RG7,116475170,39.5,54.92,20.1,9.13,2.06,4.19,6.3,40.8,35.3,36.19,25.09,14.28,6.17,15.25,39.48,0.9587,calibrated_wt
2018-04,RG8,49222735,40.07,55.13,13.5,8.14,3.01,2.67,1.5,52.28,10.31,16.28,13.07,9.97,14.34,16.22,56.42,0.321,raked_wt
2019-12,RG1,89329422,65.65,63.95,7.03,5.86,0.07,0.41,8.85,55.97,31.3,29.8,26.44,16.74,9.15,7.85,48.49,0.2775,raked_wt
2024-06,RG2,5744200,45.73,48.6,15.9,5.08,2.03,1.34,8.82,47.53,18.96,26.79,7.11,24.25,1.02,16.26,63.73,0.2261,design_wt
2022-05,RG3,73252043,36.82,63.14,28.74,5.62,1.84,4.04,7.87,45.66,19.68,48.22,21.56,20.22,28.1,9.3,65.56,0.127,raked_wt
2022-11,RG4,79558841,38.95,38.93,33.73,4.09,2.98,2.6,0.93,55.84,41.51,49.54,25.02,5.6,31.56,18.27,26.32,0.6575,raked_wt
2022-06,RG5,79186059,48.51,55.92,29.53,11.82,1.39,0.64,5.87,43.89,34.09,10.66,28.79,9.38,18.26,14.65,26.93,0.2321,raked_wt
2024-02,RG6,52634012,56.75,47.04,21.58,7.85,1.28,4.87,1.94,40.84,23.34,40.07,29.28,5.34,16.92,1.95,81.31,0.9654,design_wt
2022-01,RG7,21362916,39.56,25.64,6.68,12.86,4.08,0.02,7.21,42.9,27.67,38.39,12.02,8.94,5.91,0.67,43.26,0.6291,raked_wt
2023-03,RG8,66160300,30.97,42.35,9.5,2.79,2.03,2.48,6.92,44.15,44.78,11.5,14.09,20.51,22.15,19.15,71.42,0.8159,calibrated_wt
2018-10,RG1,70616179,57.03,30.77,19.4,0.92,1.31,0.02,3.46,47.55,40.27,34.4,19.81,5.4,5.76,6.0,87.53,0.0148,post_strat_wt
2019-11,RG2,75640354,49.66,36.51,13.33,11.94,2.13,1.85,5.2,76.04,14.16,12.07,4.68,8.48,9.39,8.85,64.15,0.4787,calibrated_wt
2018-11,RG3,51249246,42.3,38.78,5.97,3.85,1.22,0.73,1.93,63.97,35.46,42.7,24.49,15.39,33.74,14.5,65.18,0.0464,design_wt
2019-05,RG4,69918835,53.91,32.88,33.49,7.94,5.88,4.96,2.65,63.13,18.27,19.98,13.83,8.95,14.44,7.95,15.37,0.6534,design_wt
2019-02,RG5,59260218,68.23,43.3,17.04,4.04,4.34,0.56,1.37,66.17,36.08,38.58,9.81,9.78,22.61,9.89,56.75,0.5681,calibrated_wt
2020-01,RG6,6725896,43.73,53.59,25.01,4.51,1.7,3.52,3.11,80.15,13.21,49.35,5.57,13.04,10.91,12.19,32.3,0.1456,design_wt
2023-05,RG7,16140133,32.36,61.94,28.04,0.3,1.44,4.87,0.16,46.82,40.33,50.46,9.57,14.3,34.74,16.2,72.38,0.691,calibrated_wt
2018-08,RG8,52477372,53.52,48.18,29.19,6.71,3.55,4.5,2.24,49.42,10.5,42.92,24.05,7.35,22.07,15.77,78.51,0.9223,design_wt
2022-10,RG1,22819466,48.39,25.96,26.28,5.71,0.28,0.61,0.84,76.75,43.89,16.55,12.73,7.27,28.24,0.14,57.8,0.9517,design_wt
2022-05,RG2,110719442,58.03,63.41,17.82,4.95,5.2,3.84,1.3,66.32,13.6,49.81,24.03,6.16,5.84,15.15,24.37,0.9197,calibrated_wt
2021-09,RG3,95636357,65.41,55.74,31.53,5.36,0.97,2.54,6.09,78.65,37.98,28.88,6.5,3.11,1.49,19.76,60.43,0.7097,calibrated_wt
2019-05,RG4,102313679,35.91,38.54,27.83,12.97,0.28,3.96,2.7,67.68,32.28,24.48,20.26,10.96,30.46,18.8,72.42,0.1943,post_strat_wt
2022-01,RG5,17334292,31.52,55.27,2.52,2.66,2.78,4.72,8.45,61.5,41.29,26.78,13.78,1.51,18.7,8.37,21.69,0.161,calibrated_wt
2019-05,RG6,47776698,49.19,59.26,33.19,8.35,3.44,0.79,6.9,61.63,29.1,39.54,26.99,19.83,30.39,16.3,55.47,0.6037,raked_wt
2024-08,RG7,79711496,43.19,49.89,32.05,10.67,3.53,2.77,1.34,61.36,31.48,21.02,10.72,12.59,27.91,18.98,41.55,0.1264,raked_wt
2022-05,RG8,56486953,52.54,31.39,30.05,6.32,1.46,2.03,9.75,42.62,39.59,9.64,10.14,1.1,34.96,13.21,23.99,0.2815,design_wt
2023-08,RG1,17112626,40.57,28.74,10.82,10.37,4.29,1.35,8.28,44.82,35.97,11.55,25.71,11.77,29.5,15.91,89.23,0.7659,post_strat_wt
2022-05,RG2,57008804,65.22,37.29,5.6,6.37,0.96,1.73,4.63,72.24,12.07,9.44,27.55,23.45,22.33,5.48,0.67,0.2499,design_wt
2021-05,RG3,96021050,61.4,52.18,28.16,7.02,2.97,2.55,5.05,73.16,24.69,12.89,9.65,12.91,24.01,4.61,28.29,0.4375,post_strat_wt
2024-01,RG4,41944283,44.45,57.42,2.51,4.76,2.66,2.4,1.48,82.65,12.89,19.96,14.72,19.1,33.72,12.53,10.88,0.0623,raked_wt
2021-09,RG5,53920519,66.59,38.26,18.97,1.67,5.23,1.81,6.26,82.16,43.88,15.98,28.86,6.77,23.13,6.65,69.25,0.5667,calibrated_wt
2024-07,RG6,85945061,69.12,61.64,13.37,7.44,5.51,4.72,5.12,74.7,12.83,28.49,13.92,1.2,7.87,6.41,43.04,0.8164,design_wt
2023-09,RG7,61642055,49.58,28.33,26.08,2.31,1.46,4.08,1.25,78.48,26.03,25.28,15.45,3.56,5.53,18.86,94.15,0.4708,post_strat_wt
2021-02,RG8,45360369,43.66,64.56,5.19,14.07,1.19,3.43,8.25,51.23,24.12,14.9,20.3,6.07,12.04,19.59,28.87,0.0353,raked_wt
2019-10,RG1,30331491,37.35,63.62,7.39,8.01,3.65,2.46,0.96,43.73,12.8,8.5,23.88,16.4,32.83,6.46,94.38,0.974,design_wt
2024-09,RG2,15967350,69.09,37.66,8.63,1.67,2.31,4.07,6.69,63.78,15.71,48.88,7.69,22.47,30.85,8.88,79.84,0.2229,calibrated_wt
2022-03,RG3,42356232,36.19,53.58,21.28,4.03,1.69,0.94,0.92,84.98,18.34,43.28,20.68,23.15,21.37,0.69,49.64,0.281,design_wt
2022-06,RG4,103689589,47.5,37.52,22.3,10.53,5.91,0.08,4.46,80.57,24.49,36.33,29.48,5.49,6.83,12.05,23.3,0.3327,design_wt
2020-02,RG5,45386377,36.07,58.68,4.07,3.31,4.72,2.6,6.96,62.51,19.92,44.77,27.74,22.73,7.89,8.09,1.84,0.6477,calibrated_wt
2022-07,RG6,12896100,48.43,28.62,27.14,6.0,0.88,0.52,6.45,54.79,38.76,36.31,8.83,21.33,8.63,8.89,34.03,0.9155,design_wt
2024-02,RG7,38345979,45.72,27.33,6.74,8.59,0.58,1.95,3.43,61.21,22.65,51.87,19.87,10.21,19.72,19.45,87.65,0.847,design_wt
2023-06,RG8,60226430,47.25,31.12,32.57,2.08,4.95,3.03,8.28,51.18,29.38,39.41,10.36,8.03,29.66,3.63,76.78,0.2113,post_strat_wt
2018-06,RG1,24138587,56.9,37.9,33.63,8.11,1.56,3.62,4.08,68.79,26.52,5.19,4.4,7.51,21.9,5.28,67.83,0.2456,post_strat_wt
2020-07,RG2,56603094,30.21,53.3,16.23,14.22,0.39,0.65,9.24,46.09,11.56,37.61,26.27,6.13,31.91,16.47,26.08,0.8095,post_strat_wt
2024-04,RG3,79045189,57.4,29.11,26.06,7.71,0.42,4.72,0.13,68.36,31.35,19.99,17.05,11.1,7.21,11.18,28.3,0.4807,post_strat_wt
2018-02,RG4,12786965,44.94,53.12,17.55,12.25,2.82,3.22,1.9,50.92,10.95,42.1,16.96,4.43,15.1,2.6,76.55,0.1557,calibrated_wt
2019-09,RG5,81431622,68.19,35.18,18.67,9.31,5.84,0.69,9.3,76.91,11.53,13.17,25.98,14.26,11.21,11.63,71.9,0.0923,design_wt
2024-05,RG6,60802724,64.14,53.55,24.24,8.46,3.26,0.04,1.55,81.72,15.36,46.41,26.98,17.13,9.97,18.6,48.86,0.9742,calibrated_wt
2020-11,RG7,81471627,44.02,32.82,34.6,10.06,3.14,3.72,8.55,55.83,30.56,42.3,27.24,10.28,19.6,1.61,54.87,0.8567,design_wt
2024-03,RG8,108916003,62.99,62.88,15.35,9.71,1.88,2.86,6.96,42.02,43.29,6.69,25.18,14.37,19.67,16.06,33.63,0.7414,design_wt
2024-08,RG1,119650819,56.13,58.9,21.11,11.53,2.45,2.2,7.05,76.16,41.76,19.27,11.65,15.13,8.45,6.5,3.81,0.8266,calibrated_wt
2023-03,RG2,64764378,51.4,61.23,22.31,9.79,4.81,4.22,4.13,75.97,27.81,31.52,1.43,9.68,24.63,10.41,63.41,0.9501,calibrated_wt
2022-06,RG3,22694361,49.37,60.99,7.52,8.53,1.08,2.17,9.33,58.68,11.67,5.04,3.19,1.25,14.23,19.8,88.59,0.9493,post_strat_wt
2019-02,RG4,67084486,38.46,56.32,31.08,7.2,4.48,2.63,2.9,65.14,42.84,14.11,16.05,9.5,14.86,7.78,86.29,0.6384,design_wt
2020-02,RG5,3076713,44.25,63.62,25.12,2.12,5.44,3.47,5.23,70.3,31.49,27.92,10.78,4.49,6.93,12.31,27.18,0.4702,calibrated_wt
2020-08,RG6,28860697,67.52,52.35,18.98,11.39,4.51,2.49,0.95,49.75,21.59,8.36,29.57,15.14,31.84,15.51,27.39,0.0883,raked_wt
2018-01,RG7,1465620,46.39,60.12,18.95,6.15,2.3,3.91,4.65,48.4,10.17,29.06,13.95,21.63,8.68,8.41,38.0,0.6827,design_wt
2021-04,RG8,39064091,53.75,46.73,20.6,13.04,2.85,3.32,5.0,43.58,42.37,26.4,11.4,19.54,7.82,17.61,9.81,0.8782,raked_wt
2022-03,RG1,47273222,65.21,38.03,5.14,14.39,3.25,3.81,7.0,54.87,11.28,44.21,14.71,6.7,9.79,7.68,73.93,0.4053,raked_wt
2019-07,RG2,95592083,45.47,32.0,18.98,2.37,3.1,1.12,0.74,63.66,35.06,14.72,2.79,6.43,3.47,6.77,32.1,0.4557,post_strat_wt
2019-10,RG3,25625351,53.04,63.44,9.88,14.59,4.16,3.34,8.26,55.1,24.81,12.39,3.12,19.66,20.7,19.21,7.22,0.7953,raked_wt
2022-02,RG4,109916472,65.12,50.67,29.72,8.83,5.77,0.84,3.01,43.2,19.75,19.69,1.05,24.51,5.23,1.1,1.06,0.7365,design_wt
2018-06,RG5,11391247,63.36,33.43,14.62,10.06,0.6,1.66,8.79,59.25,27.1,46.23,4.17,7.7,24.85,10.54,38.82,0.3221,calibrated_wt
2020-07,RG6,64564125,34.27,39.34,34.32,1.42,4.18,0.63,3.09,77.42,40.0,5.78,21.76,13.17,5.79,19.01,98.43,0.8955,calibrated_wt
2023-09,RG7,105308922,32.3,38.47,9.51,7.65,0.72,4.74,2.84,43.19,13.77,44.86,21.94,3.05,21.9,19.08,38.04,0.1268,raked_wt
2021-06,RG8,67123920,36.31,27.96,24.62,6.18,2.51,2.88,7.64,64.28,21.74,11.92,3.98,11.22,7.64,4.15,9.84,0.3378,post_strat_wt
2021-05,RG1,50859657,35.54,27.97,16.41,6.13,1.89,1.47,0.8,48.84,34.04,9.25,0.56,7.22,30.47,10.49,44.81,0.5948,raked_wt
2020-05,RG2,58175537,63.4,40.76,23.28,12.8,3.33,4.07,4.76,65.88,13.45,46.41,28.86,18.57,2.84,15.0,39.36,0.9981,post_strat_wt
2022-06,RG3,113698453,54.21,37.83,5.51,9.76,3.81,3.29,6.13,56.42,38.99,33.54,24.6,12.16,28.11,1.64,89.63,0.9997,design_wt
2024-01,RG4,118899757,45.87,34.36,12.27,1.33,3.57,2.01,5.02,47.72,42.95,31.37,10.78,5.57,6.34,17.46,10.9,0.1578,post_strat_wt
2020-10,RG5,69806801,32.87,40.86,18.94,11.22,5.09,0.67,6.6,63.21,41.98,50.85,29.93,16.51,18.94,11.41,58.57,0.0254,calibrated_wt
2024-01,RG6,36595188,32.99,29.13,16.77,5.05,4.65,3.47,5.38,51.44,10.38,50.1,19.16,16.4,16.26,5.08,63.18,0.7549,design_wt
2021-06,RG7,118681561,38.23,61.05,19.34,8.74,0.19,1.79,2.16,65.35,18.49,42.66,2.08,5.96,19.27,11.28,27.85,0.8802,calibrated_wt
2022-03,RG8,71224029,43.76,36.3,13.06,12.52,4.58,2.18,0.56,59.79,35.03,27.28,27.54,0.53,14.17,8.56,81.1,0.7098,design_wt
2021-12,RG1,24246843,33.54,44.75,19.23,11.67,2.79,1.51,8.62,59.77,15.78,37.43,4.74,3.16,21.02,12.54,78.78,0.3887,design_wt
2018-01,RG2,79949556,46.27,30.5,11.06,5.73,0.5,3.97,0.17,43.9,17.32,26.57,29.79,10.43,30.57,19.15,20.88,0.2981,calibrated_wt
2021-05,RG3,6162199,68.97,43.05,26.45,2.83,0.74,2.76,8.24,57.59,33.26,52.97,5.47,14.95,4.69,3.53,36.23,0.2411,post_strat_wt
2022-03,RG4,47036020,66.11,54.82,8.79,1.67,0.59,3.81,1.01,74.05,42.9,31.41,26.41,20.04,28.47,1.15,82.98,0.5018,post_strat_wt
2020-02,RG5,119675136,32.73,46.29,2.91,8.3,4.05,0.93,5.22,57.94,43.49,45.1,16.58,5.53,2.6,1.66,96.41,0.4524,raked_wt
2019-11,RG6,8277921,55.81,28.97,27.73,5.86,2.15,1.59,9.14,70.24,29.86,19.19,5.63,4.7,12.57,4.57,10.36,0.152,post_strat_wt
2024-05,RG7,115907056,59.44,43.19,10.32,14.05,3.33,0.87,1.62,75.3,26.78,15.32,23.11,8.37,10.67,16.95,73.2,0.2916,post_strat_wt
2021-02,RG8,36773902,57.03,51.6,18.33,0.84,1.74,0.71,8.29,52.63,17.08,54.14,3.43,8.63,15.84,1.16,89.45,0.6911,post_strat_wt
2023-10,RG1,40090280,32.19,29.61,16.45,11.95,3.89,1.1,8.62,75.97,40.1,15.93,21.56,12.62,23.89,1.25,5.99,0.4181,raked_wt
2021-08,RG2,113248386,48.73,30.94,14.56,7.65,1.32,3.77,9.41,55.12,33.51,10.45,26.73,23.81,25.81,13.12,91.53,0.0371,calibrated_wt
2022-01,RG3,2949572,39.69,49.93,27.87,11.84,3.57,2.39,0.75,58.11,17.78,8.72,10.53,19.39,11.93,8.37,46.19,0.1381,post_strat_wt
2020-12,RG4,80236638,59.73,63.82,7.87,3.37,4.65,4.46,8.46,81.63,33.51,18.29,24.39,1.37,19.92,7.99,53.2,0.78,raked_wt
2021-10,RG5,37318496,37.54,37.31,21.03,11.96,4.62,0.7,6.42,55.79,29.95,16.52,25.85,18.76,13.32,9.22,16.92,0.6085,raked_wt
2018-03,RG6,87675277,46.48,54.25,4.5,7.38,5.72,3.88,1.75,60.1,36.95,19.1,8.97,23.55,10.8,4.2,41.87,0.5981,calibrated_wt
2019-11,RG7,17956012,37.5,47.8,8.36,7.86,4.54,1.81,1.95,83.57,35.63,40.9,15.94,13.14,14.55,14.93,90.29,0.5555,raked_wt
2022-03,RG8,10825935,45.88,29.89,10.09,11.27,4.63,4.26,9.15,74.28,18.21,14.05,26.56,21.95,7.83,16.38,78.97,0.2688,post_strat_wt
2022-11,RG1,11520186,57.09,64.27,26.6,5.3,5.04,2.97,6.35,79.58,25.98,47.4,25.15,20.8,22.64,6.01,51.19,0.0241,design_wt
2023-01,RG2,58444900,47.05,56.28,30.96,6.69,2.11,3.97,9.61,59.8,28.21,45.83,11.26,18.96,35.0,12.49,61.19,0.4176,calibrated_wt
2018-03,RG3,66924565,38.12,60.06,9.51,6.9,0.95,4.5,9.4,66.2,36.15,31.16,21.72,4.56,9.58,10.35,68.56,0.7795,post_strat_wt
2018-06,RG4,98801664,40.94,62.01,25.46,7.12,5.15,4.06,7.25,69.08,40.59,37.39,7.76,20.76,25.37,12.87,25.91,0.8491,raked_wt
2020-07,RG5,98307592,30.37,35.9,9.41,9.43,1.13,4.49,9.41,83.61,18.83,10.61,16.72,5.16,32.46,10.86,78.23,0.1454,calibrated_wt
2024-11,RG6,39626948,52.74,62.74,22.62,10.22,1.88,0.25,1.91,43.06,22.81,10.75,28.9,6.6,0.19,10.69,22.47,0.701,calibrated_wt
2024-07,RG7,69171723,61.21,41.95,8.37,0.93,0.33,3.41,9.18,69.61,20.64,31.3,14.44,10.68,32.53,0.75,23.44,0.4284,calibrated_wt
2018-02,RG8,72665152,64.63,46.23,14.01,6.1,0.94,4.99,5.75,81.98,38.76,8.01,23.13,21.31,17.04,0.05,33.38,0.9077,calibrated_wt
2019-08,RG1,54627644,46.46,32.75,2.69,2.12,3.88,3.21,6.37,44.22,15.68,31.87,29.57,10.31,3.57,12.29,64.59,0.5445,raked_wt
2022-04,RG2,65700323,61.34,49.57,3.97,1.08,2.54,2.48,9.46,41.1,24.75,25.18,7.52,20.82,18.88,18.32,76.56,0.0702,post_strat_wt
2023-09,RG3,69479823,54.71,43.41,19.59,4.83,2.88,1.34,3.86,42.92,18.45,7.61,1.26,19.32,15.55,16.06,55.76,0.7597,design_wt
2023-11,RG4,34265862,62.86,62.92,16.68,4.06,5.18,4.01,0.03,69.75,15.8,45.34,27.02,23.12,31.97,6.94,45.18,0.3309,calibrated_wt
2024-09,RG5,53568370,46.74,40.37,18.69,8.74,5.61,2.43,1.22,80.56,41.71,39.63,23.44,19.74,25.26,5.75,9.85,0.6097,raked_wt
2020-02,RG6,2183961,51.62,28.11,12.18,7.62,3.01,2.07,0.74,67.26,21.51,49.3,17.96,6.56,14.13,14.56,1.79,0.8849,raked_wt
2020-01,RG7,8939628,39.33,39.67,12.0,14.32,5.87,3.96,3.58,51.92,28.65,36.6,26.19,12.44,28.52,7.29,0.04,0.0811,post_strat_wt
