biz_small_application_date,biz_small_entity_type_code,biz_small_founder_demographic_category,biz_small_home_based_business_flag,biz_small_industry_intent_nic,biz_small_expected_first_payroll_date,biz_small_expected_hiring_count,biz_small_expected_revenue_bracket,biz_small_financing_source_code,biz_small_loan_approval_flag,biz_small_loan_amount_inr,biz_small_credit_score_band,biz_small_business_license_required_flag,biz_small_permit_complexity_score,biz_small_incubator_participation_flag,biz_small_mentor_hours_received,biz_small_online_presence_score,biz_small_ecommerce_enablement_flag,biz_small_closure_within_1yr_flag,biz_small_growth_intent_score
2021-05-07,opc,women,1,6347,2022-03-25,4,10L-50L,family_friends,1,1874787.1,600-649,0,1.22,0,11.81,67.52,0,1,64.07
2026-02-04,producer_company,st,0,4555,2026-09-27,2,50L-2Cr,invoice_finance,0,0.0,NA,1,60.78,0,207.6,92.83,1,0,82.04
2023-02-01,partnership,differently_abled,0,9958,2024-01-15,0,50L-2Cr,angel,0,0.0,600-649,0,68.34,0,24.42,33.46,0,0,54.58
2021-12-04,proprietorship,obc,0,1066,2022-10-04,3,2Cr-10Cr,bank_loan,0,0.0,300-599,1,50.89,0,71.41,67.82,0,0,29.01
2024-07-06,producer_company,first_time_founder,1,7945,2024-09-28,3,2Cr-10Cr,nbfc,0,0.0,300-599,0,51.63,0,222.22,59.9,0,0,31.35
2022-03-31,producer_company,minority,0,1924,2022-11-21,1,50L-2Cr,family_friends,0,0.0,600-649,1,62.49,1,141.42,76.75,0,0,75.82
2020-12-19,pvt_ltd,general,1,9932,2021-06-07,3,50L-2Cr,angel,0,0.0,NA,0,60.09,0,33.29,53.47,0,1,67.63
2020-01-09,opc,first_time_founder,0,1432,2020-06-10,4,50L-2Cr,bank_loan,1,4088860.69,700-749,0,31.39,0,16.91,66.25,0,0,53.8
2025-04-05,section8,veteran,0,1134,2025-10-01,7,10Cr+,govt_grant,0,0.0,300-599,1,75.72,0,69.01,50.0,1,0,56.99
2022-05-22,proprietorship,women,0,3574,2023-04-26,2,2Cr-10Cr,nbfc,0,0.0,300-599,1,60.22,0,116.7,61.46,0,1,38.17
2020-09-29,producer_company,st,0,9535,2021-09-14,12,10Cr+,vc,0,0.0,600-649,1,82.38,0,8.56,34.37,0,0,46.56
2022-04-13,opc,st,0,8463,2023-04-07,5,50L-2Cr,invoice_finance,1,11681521.84,650-699,1,25.62,0,50.51,74.89,1,1,78.47
2023-02-01,proprietorship,general,0,8219,2023-08-16,3,0-10L,invoice_finance,0,0.0,NA,1,29.77,1,5.59,59.24,1,0,56.97
2019-03-07,partnership,general,0,8579,2019-06-05,2,10Cr+,bank_loan,0,0.0,NA,1,62.97,0,11.64,13.9,1,0,62.82
2024-07-14,pvt_ltd,general,1,4136,2025-04-16,4,0-10L,family_friends,0,0.0,300-599,0,37.66,1,7.86,71.54,0,0,59.24
2022-11-21,producer_company,women,0,4426,2023-10-04,5,0-10L,vc,1,2921161.37,600-649,0,60.02,0,17.54,52.26,1,1,72.79
2020-07-04,llp,general,1,1860,2020-11-16,2,10Cr+,nbfc,0,0.0,NA,0,47.5,1,12.46,45.13,0,0,50.48
2023-11-22,producer_company,general,0,4729,2024-04-30,5,10L-50L,angel,0,0.0,300-599,0,44.01,0,50.94,82.08,1,0,49.47
2021-09-03,opc,sc,1,5631,2021-10-12,6,50L-2Cr,angel,0,0.0,NA,1,86.91,0,29.18,33.42,1,0,68.36
2021-11-10,pvt_ltd,minority,1,2911,2022-08-18,1,10L-50L,family_friends,0,0.0,300-599,0,26.45,0,60.95,34.62,0,0,38.7
2019-07-03,pvt_ltd,sc,0,9758,2019-08-18,3,50L-2Cr,vc,0,0.0,600-649,1,66.19,0,24.68,52.07,0,0,60.09
2024-03-26,llp,st,0,2153,2024-09-11,5,10Cr+,family_friends,1,9897512.8,NA,1,72.18,1,19.9,54.43,0,0,71.68
2025-04-30,llp,st,0,2031,2025-10-22,45,10L-50L,vc,0,0.0,NA,1,39.99,0,284.39,65.79,1,0,57.29
2019-03-17,pvt_ltd,first_time_founder,0,6455,2020-01-19,2,10L-50L,vc,1,181251.44,650-699,0,74.77,0,10.93,60.74,1,0,39.57
2021-03-28,proprietorship,general,0,8861,2021-09-19,1,10Cr+,invoice_finance,1,653501.2,750-900,0,59.42,1,30.59,60.79,0,0,26.03
2024-09-12,partnership,differently_abled,1,3598,2024-10-22,12,2Cr-10Cr,bank_loan,1,4195820.37,600-649,1,84.31,0,15.52,44.81,0,0,57.69
2023-03-05,opc,veteran,0,6481,2023-04-23,2,50L-2Cr,govt_grant,1,2569167.15,700-749,1,57.38,1,54.77,86.49,1,0,70.06
2023-02-23,llp,differently_abled,0,9360,2023-06-25,2,2Cr-10Cr,family_friends,0,0.0,300-599,0,71.86,0,5.81,40.93,1,0,55.35
2024-05-01,pvt_ltd,women,0,8786,2024-08-01,5,10Cr+,self_funded,0,0.0,300-599,1,12.21,0,18.34,83.23,0,0,49.88
2019-06-07,proprietorship,st,1,3348,2019-07-13,5,10Cr+,vc,0,0.0,NA,0,24.5,0,187.52,75.14,0,0,57.15
2022-12-20,opc,first_time_founder,1,7701,2023-05-06,75,50L-2Cr,nbfc,0,0.0,600-649,1,56.31,0,37.72,65.96,0,0,57.89
2020-01-30,opc,general,0,9736,2021-01-25,25,0-10L,family_friends,1,8124552.8,600-649,1,59.44,0,20.93,64.87,1,1,41.13
2021-04-23,pvt_ltd,women,1,7521,2021-11-07,48,2Cr-10Cr,invoice_finance,1,6834704.62,300-599,1,51.95,1,20.8,82.26,0,0,46.22
2023-10-15,proprietorship,women,0,4472,2024-01-12,4,50L-2Cr,bank_loan,0,0.0,300-599,0,78.9,0,64.77,62.89,1,1,35.03
2023-04-26,opc,sc,1,1192,2023-10-04,9,50L-2Cr,invoice_finance,1,3645377.73,NA,1,64.73,0,46.0,62.83,1,0,51.59
2026-01-28,llp,women,0,8143,2026-06-11,27,0-10L,self_funded,1,3839547.03,NA,0,73.0,0,32.43,46.36,0,0,52.25
2023-11-19,partnership,first_time_founder,1,2129,2024-07-06,8,10L-50L,invoice_finance,1,3289534.08,600-649,0,59.76,0,7.57,53.05,0,0,67.59
2019-03-04,partnership,st,1,2471,2019-08-28,5,50L-2Cr,vc,1,5070713.51,NA,1,63.92,0,94.36,74.79,1,0,80.88
2019-03-12,proprietorship,veteran,1,2402,2019-10-12,8,10Cr+,angel,0,0.0,NA,1,18.39,0,12.55,36.77,0,0,62.98
2023-08-30,proprietorship,women,0,9856,2024-04-26,13,10L-50L,bank_loan,0,0.0,600-649,0,61.65,0,9.82,77.01,1,0,62.77
2024-11-20,proprietorship,obc,1,9799,2025-07-16,1,10L-50L,bank_loan,1,5533073.52,700-749,0,53.42,1,58.58,52.46,0,1,63.19
2019-05-19,proprietorship,first_time_founder,0,9131,2019-12-06,19,2Cr-10Cr,family_friends,1,867950.3,300-599,1,25.2,0,347.28,64.29,0,0,54.32
2020-12-16,proprietorship,general,0,1565,2021-06-15,5,2Cr-10Cr,invoice_finance,1,10544241.46,600-649,1,66.53,1,27.22,47.24,1,0,65.4
2022-11-16,section8,obc,1,5184,2023-04-10,4,10Cr+,vc,0,0.0,600-649,1,42.06,1,22.9,49.64,0,0,67.39
2025-07-02,producer_company,veteran,0,8280,2025-08-08,2,10Cr+,bank_loan,0,0.0,300-599,1,50.73,0,55.14,79.08,0,1,58.92
2021-12-16,partnership,women,0,4951,2022-10-11,3,10L-50L,nbfc,0,0.0,600-649,0,41.79,0,16.0,68.85,1,0,67.68
2023-02-27,producer_company,obc,0,2095,2023-09-16,18,10L-50L,angel,0,0.0,300-599,0,46.61,0,40.37,27.56,1,0,56.74
2019-04-25,pvt_ltd,general,0,8112,2019-06-19,4,50L-2Cr,bank_loan,1,3088692.6,750-900,0,23.51,0,13.06,100.0,1,0,69.14
2025-05-20,pvt_ltd,minority,0,3795,2025-07-05,0,50L-2Cr,family_friends,0,0.0,300-599,1,36.9,0,122.61,27.62,0,0,52.21
2022-06-11,producer_company,sc,1,4341,2022-09-04,7,2Cr-10Cr,family_friends,0,0.0,300-599,1,35.07,0,30.01,50.12,0,0,88.5
2020-02-18,partnership,women,0,3289,2021-01-26,6,50L-2Cr,invoice_finance,1,4276133.74,300-599,0,44.46,0,152.81,92.74,0,0,48.08
2024-07-19,opc,differently_abled,1,3575,2025-01-03,12,0-10L,vc,1,8179230.16,300-599,1,62.06,0,168.69,50.25,0,0,63.07
2024-02-25,producer_company,veteran,0,8191,2024-12-16,8,0-10L,govt_grant,1,10738137.24,600-649,1,48.37,0,48.52,51.24,0,0,49.35
2024-02-27,pvt_ltd,veteran,0,4763,2024-08-26,6,50L-2Cr,self_funded,0,0.0,NA,0,40.71,0,4.66,57.33,1,0,55.82
2020-12-23,llp,first_time_founder,1,1110,2021-08-01,9,10Cr+,angel,0,0.0,300-599,1,15.23,0,79.56,70.8,0,1,62.93
2025-04-14,producer_company,first_time_founder,1,1906,2025-08-24,9,2Cr-10Cr,bank_loan,1,1178896.69,600-649,0,62.51,1,16.19,54.46,0,0,80.11
2025-10-14,producer_company,st,0,8704,2026-06-07,4,50L-2Cr,govt_grant,1,606643.23,700-749,0,53.78,0,55.43,63.53,0,0,45.35
2025-09-18,producer_company,st,0,9319,2026-01-02,3,50L-2Cr,vc,0,0.0,300-599,0,52.87,0,8.01,72.25,0,0,67.61
2022-10-03,proprietorship,veteran,0,4902,2023-05-13,8,2Cr-10Cr,invoice_finance,0,0.0,600-649,0,13.73,0,108.93,70.26,1,0,42.55
2022-07-13,producer_company,st,0,2603,2022-08-21,14,10Cr+,vc,0,0.0,NA,1,68.79,0,111.67,29.14,0,0,84.97
2019-03-04,producer_company,minority,0,5909,2020-02-05,12,10Cr+,govt_grant,0,0.0,600-649,1,60.34,0,22.6,18.79,0,0,68.51
2020-01-15,opc,differently_abled,0,5546,2020-03-12,11,0-10L,self_funded,1,1760754.3,300-599,0,91.98,1,7.44,78.7,0,0,44.6
2019-03-11,section8,st,0,5930,2019-05-20,2,10L-50L,bank_loan,0,0.0,600-649,0,26.63,0,8.88,0.0,0,0,41.41
2021-01-16,proprietorship,veteran,0,8451,2021-12-16,4,2Cr-10Cr,govt_grant,0,0.0,NA,1,1.43,0,77.2,50.88,1,0,32.98
2025-09-15,section8,obc,0,8405,2025-09-30,8,0-10L,nbfc,0,0.0,600-649,1,32.98,0,14.17,42.0,0,0,54.98
2019-12-03,pvt_ltd,differently_abled,0,8892,2020-05-12,2,0-10L,self_funded,0,0.0,600-649,1,71.19,0,28.19,67.46,0,0,25.19
2022-11-11,llp,sc,0,7827,2023-04-03,5,0-10L,bank_loan,0,0.0,300-599,1,16.84,0,32.07,54.56,1,0,58.13
2024-11-07,section8,minority,0,2611,2025-08-20,3,10Cr+,self_funded,1,961225.37,600-649,1,37.12,1,48.17,23.71,0,0,52.06
2026-02-08,llp,sc,1,1816,2026-11-01,9,2Cr-10Cr,family_friends,0,0.0,NA,0,71.73,1,9.72,63.14,0,0,23.65
2019-04-26,producer_company,first_time_founder,0,2048,2019-06-04,16,10L-50L,angel,0,0.0,300-599,1,34.03,1,9.06,29.39,1,0,56.82
2023-12-16,pvt_ltd,veteran,1,8970,2024-03-03,37,50L-2Cr,angel,1,1661382.78,600-649,0,52.01,0,31.67,77.87,0,0,51.32
2024-05-10,producer_company,st,0,2339,2025-04-17,3,2Cr-10Cr,angel,1,1340712.48,300-599,0,94.56,1,29.64,60.58,0,0,84.05
2022-09-13,opc,women,1,5138,2023-01-05,5,0-10L,angel,1,1952099.62,300-599,0,82.88,0,27.63,15.84,1,0,48.62
2024-04-18,section8,st,0,5070,2025-04-15,31,0-10L,govt_grant,1,5561279.61,700-749,0,66.57,0,44.13,46.35,1,0,48.41
2023-09-30,opc,first_time_founder,0,5331,2024-05-17,0,0-10L,govt_grant,0,0.0,NA,0,10.72,0,10.03,16.27,1,0,70.73
2023-03-06,producer_company,first_time_founder,1,9353,2023-05-30,7,2Cr-10Cr,angel,0,0.0,NA,1,24.75,0,17.97,59.76,0,1,82.84
2022-08-25,opc,veteran,0,7432,2023-02-05,3,10Cr+,govt_grant,0,0.0,300-599,1,36.88,0,15.8,70.3,1,0,48.9
2023-08-26,opc,first_time_founder,0,7666,2023-10-16,2,10L-50L,bank_loan,0,0.0,300-599,1,79.88,0,8.55,49.72,0,1,43.32
2020-10-02,pvt_ltd,differently_abled,1,7197,2021-02-13,5,0-10L,bank_loan,0,0.0,NA,1,47.7,0,108.22,68.2,1,0,49.01
2019-12-05,section8,first_time_founder,0,5391,2020-11-26,3,50L-2Cr,bank_loan,1,3070014.17,300-599,1,24.72,0,17.43,48.71,1,0,46.55
2019-02-26,pvt_ltd,obc,1,9823,2019-06-07,2,0-10L,govt_grant,1,4079504.75,300-599,1,63.57,0,57.17,38.64,0,0,44.13
2024-10-12,partnership,general,0,7668,2024-11-29,1,50L-2Cr,family_friends,0,0.0,600-649,1,5.29,0,17.14,23.79,0,0,68.34
2019-02-20,llp,sc,0,1491,2019-06-11,8,10L-50L,vc,1,2926072.51,300-599,1,63.71,0,32.5,56.89,0,0,56.75
2020-08-01,opc,obc,0,4592,2021-07-23,8,10Cr+,vc,0,0.0,300-599,1,40.44,1,57.97,67.05,1,0,72.17
2023-04-19,opc,women,0,9513,2023-09-30,11,10Cr+,bank_loan,1,1132955.71,750-900,1,72.92,0,23.4,41.65,0,0,71.64
2024-05-10,pvt_ltd,general,1,4564,2024-08-15,8,0-10L,self_funded,1,3340096.08,650-699,0,63.52,0,94.76,74.37,0,0,52.62
2020-07-24,pvt_ltd,general,0,5776,2020-10-24,15,10L-50L,govt_grant,0,0.0,NA,0,50.09,0,29.22,50.05,1,0,49.54
2019-11-04,partnership,obc,0,7274,2020-06-06,3,10Cr+,govt_grant,1,4828136.28,NA,1,0.0,0,82.55,43.35,0,1,69.59
2022-11-14,proprietorship,obc,0,1895,2023-07-28,9,2Cr-10Cr,bank_loan,1,1142869.32,750-900,1,51.72,1,19.39,72.47,0,0,64.37
2021-09-14,opc,women,1,8352,2022-08-02,11,50L-2Cr,bank_loan,0,0.0,300-599,1,0.0,0,10.9,73.31,0,1,62.84
2019-09-22,opc,sc,1,6071,2020-09-08,1,10Cr+,invoice_finance,0,0.0,NA,1,17.23,0,14.3,80.5,0,0,87.22
2023-01-20,llp,women,1,6801,2024-01-09,10,0-10L,self_funded,0,0.0,300-599,1,61.94,0,20.53,48.72,1,0,65.62
2019-03-05,opc,obc,1,3347,2019-11-13,5,50L-2Cr,family_friends,0,0.0,300-599,1,46.87,0,13.9,54.71,0,0,54.68
2025-08-22,llp,obc,1,2610,2025-11-19,5,0-10L,self_funded,0,0.0,NA,0,39.49,0,17.11,76.81,0,0,62.4
2020-03-03,section8,obc,0,1038,2021-02-16,7,10Cr+,family_friends,0,0.0,600-649,0,43.68,0,46.04,85.49,1,1,44.98
2022-08-28,producer_company,women,0,5341,2023-04-02,5,10Cr+,invoice_finance,0,0.0,NA,1,59.64,1,7.87,41.76,0,1,27.35
2023-06-16,pvt_ltd,differently_abled,1,2919,2023-10-13,11,10L-50L,family_friends,0,0.0,600-649,1,53.22,0,21.03,61.07,0,0,55.26
2023-09-12,pvt_ltd,first_time_founder,0,8828,2024-03-21,4,10L-50L,bank_loan,0,0.0,300-599,1,52.73,0,2.53,71.85,1,0,63.39
2024-10-11,proprietorship,minority,0,2239,2024-12-22,8,50L-2Cr,angel,1,1160896.11,650-699,1,55.79,0,56.0,61.54,1,0,71.67
2021-12-18,pvt_ltd,women,0,6577,2022-10-27,3,10L-50L,angel,0,0.0,NA,1,62.07,0,10.32,72.26,1,0,60.43
2019-02-19,opc,women,0,6130,2019-10-15,6,10L-50L,family_friends,1,1819901.77,NA,0,39.48,0,92.7,63.04,1,0,19.72
2024-07-20,section8,first_time_founder,0,2167,2025-04-20,6,10Cr+,self_funded,0,0.0,NA,1,44.8,0,7.34,63.23,1,0,45.58
2023-03-06,section8,obc,0,8228,2023-11-21,7,0-10L,bank_loan,0,0.0,NA,1,53.99,0,9.11,14.34,0,0,68.34
2019-05-27,partnership,veteran,1,8389,2019-11-03,82,10L-50L,vc,0,0.0,NA,0,64.7,0,16.31,58.75,0,0,39.29
2025-04-30,llp,minority,0,3777,2025-09-18,4,10Cr+,angel,1,3044798.29,650-699,1,60.77,0,13.73,66.97,1,0,73.79
2020-07-20,partnership,differently_abled,1,9210,2021-06-14,91,2Cr-10Cr,bank_loan,1,922577.72,NA,0,0.0,1,111.04,58.88,1,0,38.38
2019-04-27,proprietorship,sc,0,9152,2019-06-24,1,50L-2Cr,angel,0,0.0,300-599,0,71.11,0,30.01,78.83,1,0,56.29
2022-09-29,producer_company,minority,1,3852,2023-07-20,18,10L-50L,invoice_finance,0,0.0,600-649,1,42.91,0,58.37,100.0,0,0,43.73
2021-06-13,llp,minority,1,5616,2021-07-23,14,10Cr+,vc,1,11511883.34,NA,1,30.87,0,15.31,33.99,0,0,35.16
2024-12-30,partnership,first_time_founder,0,5890,2025-05-28,14,50L-2Cr,govt_grant,1,1845654.88,NA,1,55.35,0,7.59,85.9,0,0,69.61
2019-01-03,opc,first_time_founder,0,8329,2019-12-06,13,0-10L,self_funded,1,3534618.78,650-699,1,70.57,1,20.66,72.27,0,0,70.55
2023-09-22,pvt_ltd,veteran,0,5478,2024-08-23,7,50L-2Cr,bank_loan,0,0.0,NA,0,19.29,0,4.3,59.68,0,0,54.79
2023-07-02,partnership,first_time_founder,0,3162,2023-08-14,19,10L-50L,vc,0,0.0,600-649,1,50.47,1,19.18,34.86,0,0,90.78
2025-12-02,opc,obc,0,7455,2026-07-31,1,0-10L,govt_grant,1,2313480.67,NA,0,59.15,0,47.21,80.48,0,0,54.5
2022-01-30,section8,st,1,7217,2022-05-06,3,0-10L,angel,0,0.0,600-649,0,41.8,0,14.36,50.91,0,0,65.68
2020-01-08,pvt_ltd,veteran,0,7211,2020-05-23,16,0-10L,self_funded,1,2770365.42,700-749,1,14.74,0,64.2,45.23,0,0,43.91
2021-08-24,section8,women,0,2245,2021-09-12,7,50L-2Cr,vc,1,1817738.34,750-900,0,79.63,0,78.74,62.88,1,0,38.71
2019-03-21,pvt_ltd,general,0,9631,2019-09-23,2,0-10L,self_funded,0,0.0,300-599,0,48.26,0,13.53,26.71,0,0,72.6
2023-01-24,section8,differently_abled,1,7048,2023-07-01,3,2Cr-10Cr,self_funded,1,1465175.06,700-749,1,17.71,1,22.78,59.66,1,0,70.04
2025-01-15,pvt_ltd,veteran,0,8626,2025-12-09,7,0-10L,angel,0,0.0,NA,1,19.4,0,16.41,68.56,0,0,85.81
2023-09-13,pvt_ltd,st,0,2848,2023-11-10,3,2Cr-10Cr,self_funded,0,0.0,600-649,1,58.98,0,42.73,54.83,0,0,67.62
2022-11-19,llp,women,0,9947,2023-08-10,8,10Cr+,govt_grant,0,0.0,NA,1,44.27,0,16.17,78.19,1,0,72.58
2020-06-28,opc,minority,0,6941,2021-06-15,6,50L-2Cr,angel,1,3854487.81,300-599,0,39.44,1,7.35,66.34,1,0,50.68
2020-10-09,llp,differently_abled,0,7179,2021-01-05,5,2Cr-10Cr,self_funded,0,0.0,NA,1,13.8,1,42.36,62.32,0,0,71.44
2025-01-21,opc,differently_abled,0,7999,2025-10-31,5,50L-2Cr,invoice_finance,1,1903462.23,700-749,1,25.29,0,19.34,52.08,1,0,61.59
2024-01-04,opc,first_time_founder,1,1442,2024-09-18,2,50L-2Cr,nbfc,0,0.0,300-599,1,33.87,0,6.2,41.75,0,0,72.76
2020-09-06,pvt_ltd,obc,1,3531,2020-11-22,12,10L-50L,self_funded,0,0.0,300-599,0,35.83,0,54.82,74.69,1,1,45.21
2022-11-02,section8,general,0,3908,2023-04-15,2,0-10L,angel,0,0.0,600-649,0,68.05,0,7.36,82.92,1,0,28.13
2024-04-07,llp,minority,0,2118,2024-09-25,5,10Cr+,family_friends,0,0.0,NA,1,82.28,1,95.94,74.05,1,0,76.63
2020-01-25,opc,general,1,1128,2020-10-31,9,50L-2Cr,vc,0,0.0,600-649,0,3.29,0,37.73,37.99,0,0,59.93
2025-10-05,llp,women,0,8365,2026-07-30,15,0-10L,vc,0,0.0,600-649,0,45.65,0,7.78,53.63,1,0,50.63
2019-05-05,producer_company,minority,1,4528,2020-04-29,3,50L-2Cr,nbfc,1,7553280.56,700-749,0,42.82,0,7.18,22.66,1,0,77.55
2024-12-01,pvt_ltd,women,0,8209,2025-01-27,2,2Cr-10Cr,self_funded,0,0.0,300-599,0,44.61,0,9.56,37.1,0,0,57.9
2023-06-24,proprietorship,minority,0,4439,2023-11-04,8,2Cr-10Cr,angel,0,0.0,300-599,1,44.71,0,19.71,57.61,0,0,70.18
2019-12-04,proprietorship,sc,0,9475,2020-11-28,5,50L-2Cr,govt_grant,0,0.0,NA,0,59.94,0,9.29,41.97,0,0,19.17
2025-12-27,pvt_ltd,st,1,2446,2026-06-22,1,50L-2Cr,vc,1,1176182.2,650-699,1,12.88,0,7.58,96.47,1,0,46.08
2025-05-27,section8,veteran,0,5379,2026-02-20,13,10L-50L,angel,0,0.0,600-649,0,63.01,0,21.42,31.39,0,1,54.23
2020-11-19,partnership,st,0,1823,2021-07-31,4,10Cr+,self_funded,0,0.0,NA,1,29.49,1,16.62,56.63,1,0,60.69
2022-09-09,proprietorship,women,0,1762,2023-07-06,9,10L-50L,invoice_finance,1,1820909.52,750-900,0,30.6,0,53.18,71.02,0,0,58.6
2024-07-01,llp,women,1,9890,2025-02-19,11,10Cr+,angel,0,0.0,NA,1,58.0,1,10.2,39.34,1,0,64.11
2026-02-22,producer_company,general,0,7402,2026-10-25,14,50L-2Cr,self_funded,0,0.0,600-649,1,19.54,1,55.35,52.32,0,0,10.56
2023-05-24,section8,minority,0,8814,2023-11-08,11,10Cr+,self_funded,0,0.0,600-649,0,57.74,0,65.53,70.32,0,0,84.71
2019-12-01,partnership,minority,0,5221,2020-11-01,2,0-10L,bank_loan,1,3925575.31,750-900,1,32.84,0,144.98,61.34,1,0,50.47
2022-08-08,pvt_ltd,sc,0,5148,2023-02-08,6,10Cr+,bank_loan,1,1498230.39,600-649,0,49.94,0,29.11,91.68,1,0,57.43
2024-10-17,partnership,minority,0,8733,2025-03-31,8,10Cr+,govt_grant,0,0.0,600-649,0,52.45,0,102.8,44.76,0,0,20.32
2024-02-15,pvt_ltd,sc,0,8232,2024-04-23,11,2Cr-10Cr,vc,0,0.0,NA,1,79.06,0,35.4,65.57,1,0,64.29
2025-06-29,proprietorship,minority,1,4929,2026-05-30,5,10Cr+,govt_grant,0,0.0,300-599,1,13.01,0,11.38,71.81,0,0,37.21
2020-12-11,pvt_ltd,minority,0,2815,2021-02-05,5,2Cr-10Cr,vc,0,0.0,600-649,1,35.58,0,27.2,60.85,1,0,47.42
2022-05-18,proprietorship,st,0,1482,2022-08-15,4,50L-2Cr,self_funded,0,0.0,300-599,0,66.55,0,19.5,31.51,1,0,82.18
2021-06-17,partnership,women,0,6456,2021-07-03,10,0-10L,angel,1,2032049.66,650-699,1,100.0,0,5.71,84.3,0,0,58.13
2020-09-05,opc,first_time_founder,0,6618,2021-04-29,1,10Cr+,govt_grant,1,3716403.08,600-649,0,31.66,1,4.4,67.68,0,0,54.34
2022-04-12,pvt_ltd,women,0,3058,2022-05-18,1,10L-50L,family_friends,0,0.0,600-649,0,63.01,1,27.78,54.43,1,0,51.59
2020-12-08,proprietorship,sc,1,1614,2021-08-25,4,10L-50L,family_friends,1,4299870.74,750-900,0,86.95,1,10.28,37.82,0,0,85.25
2025-12-03,producer_company,sc,1,5214,2026-07-28,1,10Cr+,self_funded,0,0.0,600-649,1,48.88,0,45.51,63.93,1,0,56.52
2025-05-26,pvt_ltd,first_time_founder,0,8384,2026-01-07,16,10Cr+,invoice_finance,0,0.0,300-599,0,45.4,0,63.79,77.83,0,0,74.38
2020-01-23,llp,obc,0,9087,2020-03-09,1,10Cr+,vc,1,340234.63,600-649,1,42.22,0,7.0,26.15,0,1,57.21
2021-11-07,llp,obc,1,9616,2022-07-11,3,50L-2Cr,angel,1,2447332.22,700-749,1,58.18,0,17.58,65.08,1,0,83.69
2023-01-11,llp,sc,1,4246,2023-01-29,9,10L-50L,invoice_finance,1,1790192.48,NA,0,48.98,0,3.88,63.25,0,0,52.03
2021-10-23,pvt_ltd,minority,0,6789,2022-02-21,3,0-10L,govt_grant,0,0.0,600-649,1,77.04,0,10.15,73.41,0,0,60.98
2019-04-12,opc,sc,1,4535,2019-06-16,1,50L-2Cr,invoice_finance,1,3554671.7,750-900,0,94.39,1,14.96,56.7,0,0,67.61
2020-02-12,partnership,veteran,1,2510,2020-09-19,72,2Cr-10Cr,angel,0,0.0,600-649,0,22.28,0,32.28,53.09,1,0,65.06
2022-03-30,section8,st,0,6656,2022-12-21,3,10Cr+,angel,1,1232349.96,700-749,0,46.46,0,42.6,86.03,0,0,49.87
2024-08-15,producer_company,st,0,8416,2024-11-09,16,10Cr+,vc,1,1122876.65,650-699,1,49.99,1,3.19,70.23,0,0,38.84
2024-11-10,llp,minority,0,3615,2025-11-06,1,0-10L,bank_loan,0,0.0,300-599,1,56.87,0,53.67,46.1,1,0,70.75
2023-07-31,pvt_ltd,first_time_founder,1,2520,2023-08-29,35,10L-50L,invoice_finance,1,2437015.33,NA,1,22.3,0,19.97,46.62,0,1,100.0
2019-11-08,section8,obc,0,7435,2020-06-17,3,10L-50L,invoice_finance,0,0.0,NA,1,74.46,0,39.84,40.58,1,0,12.01
2023-03-23,partnership,sc,0,2121,2024-01-05,8,2Cr-10Cr,vc,1,2354490.65,750-900,1,14.98,1,6.17,63.77,0,0,51.33
2023-01-23,producer_company,veteran,0,4639,2023-05-29,19,0-10L,nbfc,0,0.0,NA,1,11.53,0,54.06,62.59,1,0,62.82
2019-10-10,section8,differently_abled,1,7367,2020-04-30,3,0-10L,nbfc,1,1879663.32,300-599,1,95.5,0,78.81,59.52,1,0,100.0
2023-10-22,partnership,first_time_founder,1,5749,2024-03-08,2,10Cr+,family_friends,1,2261529.4,700-749,1,40.95,0,23.54,74.82,1,0,44.3
2024-10-19,llp,st,0,7715,2025-10-16,7,2Cr-10Cr,angel,1,1997653.62,NA,1,12.88,0,21.04,59.46,1,0,70.55
2024-10-12,llp,sc,1,9397,2025-03-18,1,50L-2Cr,govt_grant,1,915283.87,750-900,1,47.67,0,16.08,47.74,1,1,82.01
2020-09-02,opc,sc,0,2033,2021-03-29,6,0-10L,bank_loan,1,2503001.16,NA,0,33.66,0,19.72,70.41,0,0,60.38
2019-03-29,llp,veteran,0,9858,2019-07-13,5,2Cr-10Cr,invoice_finance,0,0.0,600-649,1,79.83,0,226.71,53.52,0,0,67.21
2020-12-03,section8,differently_abled,0,9077,2021-08-01,12,50L-2Cr,invoice_finance,0,0.0,600-649,1,41.88,0,10.2,54.36,0,0,68.04
2020-01-25,partnership,st,0,2831,2020-03-13,2,10Cr+,bank_loan,0,0.0,NA,0,46.89,0,22.45,19.85,0,0,49.41
2020-06-30,proprietorship,minority,0,2005,2020-11-08,6,2Cr-10Cr,family_friends,1,4373169.06,650-699,1,50.1,0,8.32,38.05,0,0,71.28
2023-12-30,pvt_ltd,st,0,7272,2024-11-12,15,10Cr+,vc,1,1049014.71,300-599,0,61.19,0,1.81,38.57,1,1,41.12
2025-03-10,partnership,general,0,6171,2025-06-20,4,2Cr-10Cr,govt_grant,1,2263835.87,300-599,1,84.33,1,16.92,52.9,0,0,49.64
2025-10-13,opc,first_time_founder,0,9509,2026-09-07,4,10Cr+,family_friends,0,0.0,300-599,1,33.36,0,184.17,15.47,0,0,37.27
2021-06-29,llp,differently_abled,0,5740,2021-11-24,5,50L-2Cr,nbfc,0,0.0,NA,0,12.74,0,89.98,71.47,0,0,73.05
