tech_cover_mapping_release_date,tech_cover_provider_id_fcc,tech_cover_technology_code,tech_cover_max_advertised_down_mbps,tech_cover_max_advertised_up_mbps,tech_cover_latency_category,tech_cover_data_cap_gb,tech_cover_coverage_area_hex_id,tech_cover_served_location_count,tech_cover_unserved_location_count,tech_cover_underserved_location_count,tech_cover_challenge_filed_count,tech_cover_challenge_upheld_count,tech_cover_middle_mile_presence_flag,tech_cover_backhaul_distance_km,tech_cover_last_mile_medium_code,tech_cover_spectrum_band_code,tech_cover_grant_funded_flag,tech_cover_permit_obstacle_index,tech_cover_coverage_confidence_score
2024-06-02,INP471258,CABLE,245,472,LOW,500,HEX7B1AD4C336,98316,44270,58654,174,123,1,53.3,COPPER,MMWAVE,0,0.769,0.667
2025-05-28,INP320264,FIBER,535,6,MED,200,HEX1EAD0C1A90,221321,17314,51685,100,90,0,151.1,WIRELESS,C_BAND,0,0.794,0.92
2021-01-04,INP471734,4G,1668,255,HIGH,0,HEX353ED9BE57,193418,24887,64175,52,20,0,118.7,SAT,LOW_BAND,0,0.661,0.421
2022-07-06,INP624394,4G,1986,967,LOW,50,HEXA19A9AA3C6,226109,28927,43744,100,89,1,55.9,FIBER,UNLICENSED,1,0.63,0.877
2024-05-29,INP849033,4G,1905,125,LOW,100,HEXA608DFCD04,238919,32861,14168,23,6,0,91.1,COPPER,MMWAVE,0,0.994,0.735
2024-08-29,INP319875,SATELLITE,1544,562,MED,200,HEX7B549B0129,159137,25177,12595,83,37,0,45.9,WIRELESS,LOW_BAND,1,0.127,0.471
2021-03-05,INP215184,DSL,141,260,MED,2000,HEX881712914B,169883,24537,8273,184,151,1,103.5,FIBER,MMWAVE,0,0.988,0.552
2021-10-03,INP163155,4G,62,895,MED,50,HEX0AC8D2EC52,224334,28759,69095,156,127,1,181.6,COPPER,C_BAND,0,0.599,0.583
2025-06-07,INP946844,4G,747,333,LOW,200,HEXAE3CE185A8,13375,35379,62938,80,51,0,204.7,COAX,LOW_BAND,0,0.338,0.377
2020-02-19,INP300956,FIXED_WIRELESS,1006,613,MED,2000,HEXF4697CBF6D,206494,41549,38755,99,97,1,234.0,COPPER,C_BAND,0,0.443,0.813
2024-07-30,INP914817,4G,891,946,LOW,500,HEX1E5273E745,85207,10786,15113,153,74,1,227.1,FIBER,C_BAND,0,0.752,0.318
2025-05-12,INP864529,FIXED_WIRELESS,933,246,MED,200,HEX08B51874F3,114752,23910,26867,157,112,0,131.9,SAT,MMWAVE,0,0.506,0.711
2023-11-19,INP984276,CABLE,1974,273,MED,2000,HEXBE16D55474,115473,41956,20684,20,4,1,68.7,WIRELESS,MMWAVE,0,0.902,0.35
2020-11-29,INP978435,4G,1111,873,LOW,50,HEXBD0CE504B7,100058,21108,72158,93,36,1,182.4,FIBER,UNLICENSED,1,0.303,0.428
2024-08-01,INP168116,DSL,1930,909,LOW,2000,HEXF635CE5F5E,153937,43944,71001,5,4,1,202.7,SAT,MID_BAND,0,0.12,0.578
2020-01-01,INP557346,SATELLITE,309,801,HIGH,2000,HEX73D60E79DB,227946,28661,50439,105,3,0,164.4,WIRELESS,UNLICENSED,0,0.93,0.973
2020-08-14,INP629641,FIXED_WIRELESS,331,972,HIGH,1000,HEXFC01E9BB25,118108,33868,20753,88,37,1,4.1,SAT,C_BAND,0,0.738,0.593
2021-05-10,INP042577,5G,915,173,MED,2000,HEXA8B9D8AFA4,130220,21583,41343,195,51,0,201.6,COAX,MID_BAND,0,0.339,0.732
2021-08-04,INP426377,FIBER,725,89,LOW,2000,HEX0971216370,244617,12003,63373,221,133,0,56.3,SAT,UNLICENSED,0,0.112,0.975
2021-11-29,INP321284,DSL,1169,41,HIGH,100,HEX808A8F6E81,116641,10609,26076,137,101,1,166.7,FIBER,MMWAVE,0,0.371,0.944
2023-12-28,INP429728,CABLE,1942,767,HIGH,1000,HEXE7A5005DBA,193801,32911,71843,16,0,0,228.0,COAX,UNLICENSED,0,0.211,0.634
2023-04-10,INP776002,FIBER,43,817,MED,0,HEX5CBE4360A6,178897,7509,11270,87,81,1,95.7,WIRELESS,LOW_BAND,1,0.285,0.786
2024-12-09,INP630835,FIBER,1953,661,HIGH,500,HEX2A0D9AE694,63937,21760,57290,166,89,0,213.1,SAT,LOW_BAND,0,0.225,0.752
2022-05-14,INP544833,SATELLITE,1886,766,LOW,200,HEX0B31C4A24A,205870,40145,53342,102,89,1,151.9,FIBER,LOW_BAND,1,0.212,0.926
2026-02-25,INP078785,4G,864,512,HIGH,50,HEXD109179871,216673,911,65678,247,29,0,242.4,SAT,UNLICENSED,1,0.893,0.459
2026-02-12,INP266531,CABLE,676,272,MED,200,HEXF532562686,202423,10603,46485,237,127,0,159.8,COAX,MMWAVE,1,0.037,0.341
2025-09-01,INP644227,5G,1025,101,MED,0,HEXE2FD4E4160,69944,17202,13734,94,23,1,71.1,COAX,UNLICENSED,0,0.143,0.923
2024-08-23,INP729268,5G,1819,122,LOW,1000,HEXD848D29CC7,156273,25701,42632,188,42,1,43.6,WIRELESS,MMWAVE,1,0.802,0.494
2021-05-10,INP327274,FIBER,399,365,LOW,100,HEX25682FBD34,32712,45084,47197,88,9,0,144.0,COAX,C_BAND,0,0.871,0.734
2021-08-02,INP833950,CABLE,1335,902,HIGH,50,HEXB77234B297,245944,6902,32536,38,26,1,112.9,COPPER,MID_BAND,0,0.125,0.609
2024-10-25,INP446978,SATELLITE,1309,869,MED,2000,HEX6FA74AF493,19616,13189,54667,125,44,0,123.8,WIRELESS,MMWAVE,0,0.709,0.716
2020-01-19,INP934445,5G,392,37,LOW,0,HEX6EB3170303,178912,34996,29046,48,12,1,79.9,FIBER,UNLICENSED,1,0.398,0.493
2020-02-16,INP145882,SATELLITE,1723,714,HIGH,500,HEXA5314EE981,127557,16126,34090,207,22,0,145.0,FIBER,LOW_BAND,0,0.775,0.308
2024-09-17,INP823039,FIXED_WIRELESS,1879,673,LOW,2000,HEX2D7A2EF1CF,38882,27935,13015,241,202,0,84.5,WIRELESS,MID_BAND,1,0.529,0.323
2023-08-16,INP888463,4G,1269,910,HIGH,0,HEX0F75D66E08,110272,36198,12182,195,100,0,202.4,COPPER,LOW_BAND,1,0.443,0.456
2022-03-13,INP064975,DSL,1277,15,HIGH,50,HEX00DB66002A,75091,32272,37410,131,83,0,112.3,SAT,UNLICENSED,0,0.616,0.344
2021-11-20,INP458917,DSL,364,143,HIGH,200,HEXA2C419D3AD,78026,32066,48211,74,30,0,126.6,WIRELESS,C_BAND,0,0.268,0.677
2020-08-23,INP468197,DSL,828,425,HIGH,2000,HEX875FAA4E88,95099,2535,1784,223,189,1,116.3,FIBER,UNLICENSED,0,0.732,0.38
2021-08-16,INP087797,FIBER,589,202,LOW,50,HEX1CA9411619,52901,13683,42844,47,0,0,108.8,COPPER,MMWAVE,1,0.567,0.353
2024-05-07,INP713821,FIBER,609,58,HIGH,50,HEX307B1C47B0,200361,7217,47445,7,1,0,177.5,FIBER,C_BAND,0,0.441,0.858
2024-01-06,INP142507,DSL,750,191,MED,0,HEX3F22E8C716,86098,48659,55499,5,1,1,42.1,COPPER,C_BAND,0,0.44,0.498
2023-05-17,INP530317,5G,1407,644,HIGH,2000,HEXDBA5618F8B,221738,34347,15118,102,93,0,62.5,WIRELESS,LOW_BAND,1,0.957,0.365
2022-11-23,INP121759,CABLE,1988,431,MED,50,HEX1A31BEE49E,179385,26861,52728,152,82,1,236.0,FIBER,UNLICENSED,0,0.74,0.303
2022-11-07,INP019048,FIBER,955,34,MED,0,HEX3E1A78DA8D,23528,29823,21277,7,3,0,117.6,WIRELESS,C_BAND,0,0.422,0.308
2020-09-17,INP568992,DSL,1609,413,HIGH,0,HEXBD8FD1644B,79918,43305,9137,214,31,1,249.6,COAX,C_BAND,0,0.943,0.4
2025-12-03,INP128688,DSL,1530,80,LOW,200,HEXE408F95A52,73658,45183,55387,100,40,1,211.4,WIRELESS,C_BAND,0,0.325,0.825
2022-08-14,INP048534,5G,672,666,MED,0,HEX1E7FAEA46E,63964,41467,13786,193,175,1,124.2,SAT,LOW_BAND,0,0.536,0.698
2023-08-08,INP431859,CABLE,228,717,HIGH,100,HEXAFA7D343FD,225039,39892,61446,63,55,0,119.6,FIBER,MMWAVE,0,0.36,0.877
2024-01-26,INP808773,CABLE,18,819,HIGH,50,HEX71B898B409,44842,37005,2784,83,45,1,87.7,SAT,MID_BAND,0,0.531,0.608
2021-09-19,INP353286,DSL,599,83,MED,1000,HEX19D0BBEDC2,128417,33606,3398,130,13,1,199.8,FIBER,LOW_BAND,1,0.668,0.381
2023-09-22,INP681812,FIBER,389,342,MED,200,HEX75DB3DFE12,121215,45829,15221,245,66,1,70.0,COPPER,MMWAVE,0,0.495,0.399
2023-07-16,INP624291,CABLE,1489,159,LOW,500,HEX409E4581B4,90252,3303,43160,145,34,0,211.8,COAX,MID_BAND,0,0.904,0.857
2020-01-09,INP853864,SATELLITE,1649,995,HIGH,500,HEX34C77528A6,179024,4682,16732,149,38,1,80.3,FIBER,LOW_BAND,1,0.207,0.374
2025-05-01,INP337084,SATELLITE,581,982,HIGH,2000,HEXC4B13D2320,127402,16336,68645,192,82,0,215.1,WIRELESS,LOW_BAND,0,0.757,0.796
2023-05-31,INP281499,SATELLITE,1808,455,HIGH,50,HEX723F6F82A8,162313,39063,27412,114,8,1,156.2,FIBER,MMWAVE,0,0.302,0.793
2026-02-08,INP572042,4G,906,914,HIGH,2000,HEX31330442D5,8671,28811,63999,225,3,1,228.5,COAX,C_BAND,0,0.508,0.39
2022-04-17,INP951156,5G,376,583,HIGH,1000,HEX3F0EB87982,89789,33780,63743,188,90,1,17.7,COAX,MMWAVE,0,0.1,0.91
2022-08-19,INP207348,FIBER,1330,916,HIGH,1000,HEX6C31C1611F,87633,22082,28864,6,4,1,51.5,FIBER,MID_BAND,1,0.057,0.636
2020-11-12,INP909462,FIXED_WIRELESS,209,835,HIGH,500,HEX200F527C6D,118141,45401,39134,32,19,1,67.7,WIRELESS,MID_BAND,1,0.879,0.935
2020-09-05,INP798563,DSL,797,831,MED,500,HEXA2DFEB058A,159186,1487,30691,80,41,1,244.6,FIBER,UNLICENSED,0,0.802,0.967
2024-08-24,INP589233,4G,924,766,HIGH,1000,HEX81B4F050F5,22761,24242,42707,107,61,0,70.3,SAT,MID_BAND,1,0.729,0.746
2023-07-18,INP652902,CABLE,1779,647,LOW,100,HEXD5A0A014CF,94701,20272,68045,65,0,0,3.6,COAX,LOW_BAND,1,0.713,0.476
2024-01-09,INP245275,FIXED_WIRELESS,728,179,MED,200,HEX0F89D6270F,139526,2590,61671,154,84,0,22.5,SAT,LOW_BAND,1,0.892,0.847
2024-04-22,INP363515,SATELLITE,56,320,LOW,0,HEX50DE17164F,127428,47299,50761,224,48,0,208.3,FIBER,LOW_BAND,0,0.893,0.836
2021-10-02,INP714413,FIXED_WIRELESS,214,428,HIGH,100,HEXE494CA9C44,247301,43534,71072,58,11,1,193.2,FIBER,MID_BAND,0,0.633,0.488
2023-02-16,INP795774,4G,674,593,LOW,1000,HEXDE48EF00A6,223515,49855,71357,65,51,1,242.6,SAT,MID_BAND,0,0.289,0.812
2025-08-22,INP409746,4G,1659,493,MED,2000,HEX49E703D59D,119665,8035,55503,32,28,1,108.9,WIRELESS,MMWAVE,0,0.95,0.82
2020-11-30,INP568181,SATELLITE,1357,669,HIGH,50,HEX169DD85C79,7357,41179,49121,216,167,1,196.6,SAT,MMWAVE,0,0.662,0.89
2024-12-29,INP448108,5G,1745,484,LOW,50,HEXFFBB5F44AC,181896,40828,70546,82,58,0,33.2,WIRELESS,MID_BAND,0,0.95,0.484
2023-01-07,INP377638,5G,1388,424,LOW,50,HEXDBF0E5FEFC,180285,29446,21043,120,118,0,32.9,COPPER,MMWAVE,0,0.327,0.65
2025-08-01,INP075291,4G,883,841,MED,0,HEX3EC8C27A48,168645,39325,37417,50,44,1,14.3,WIRELESS,UNLICENSED,0,0.802,0.598
2022-07-06,INP484514,FIXED_WIRELESS,599,582,LOW,500,HEX13A90D7295,26480,25440,9693,89,54,0,132.6,WIRELESS,UNLICENSED,0,0.208,0.63
2020-07-07,INP002837,FIBER,299,218,MED,100,HEX3D6D2C910B,176854,37828,46197,232,156,0,29.7,COPPER,UNLICENSED,0,0.421,0.481
2022-10-09,INP011450,FIXED_WIRELESS,1883,370,HIGH,100,HEX112CD9EFF9,101365,28326,56716,165,148,1,54.4,COAX,MID_BAND,0,0.208,0.632
2023-03-21,INP852272,4G,1136,650,MED,0,HEXB0F27CA173,20061,26281,20759,91,5,0,82.6,COPPER,MID_BAND,0,0.617,0.401
2023-06-04,INP672435,FIXED_WIRELESS,1571,729,MED,500,HEXEBE8DD1286,43948,33189,63909,122,32,1,134.7,SAT,LOW_BAND,1,0.018,0.562
2021-11-08,INP589317,FIBER,1533,329,MED,50,HEX18244B0C92,203816,18338,32683,201,176,1,14.2,COPPER,MMWAVE,0,0.529,0.369
2024-06-08,INP230539,4G,172,36,LOW,1000,HEX546DF1300B,17697,43521,60446,70,24,1,237.8,COAX,MMWAVE,0,0.802,0.989
2020-01-28,INP119984,FIXED_WIRELESS,446,246,HIGH,200,HEXCA1E0AF961,209926,36149,20717,235,221,1,181.5,COAX,LOW_BAND,0,0.416,0.444
2024-04-10,INP385909,CABLE,1761,92,MED,50,HEX5BDD1DB0CF,89356,3446,10866,228,80,0,230.7,FIBER,UNLICENSED,0,0.611,0.929
2024-07-22,INP094618,5G,571,820,MED,200,HEX96D48E655D,44839,11761,40581,102,33,0,96.8,COAX,UNLICENSED,0,0.11,0.803
2025-07-08,INP321544,5G,247,312,HIGH,500,HEXD10F017C5E,11520,36481,22335,102,62,0,95.5,COAX,LOW_BAND,1,0.734,0.363
2023-05-09,INP921921,FIXED_WIRELESS,1021,814,HIGH,0,HEX805051786C,46841,26916,66826,64,56,1,35.9,FIBER,MMWAVE,0,0.665,0.38
2021-09-05,INP894354,FIBER,100,444,HIGH,0,HEXE357A3BC6B,179589,3104,41010,64,15,0,195.9,COAX,LOW_BAND,1,0.494,0.31
2025-02-15,INP397508,FIXED_WIRELESS,1143,261,LOW,500,HEX4571AE7062,24706,39591,20882,204,45,0,58.3,SAT,LOW_BAND,1,0.011,0.738
2021-09-10,INP119765,DSL,875,981,MED,100,HEXC0892C5944,122481,41159,51259,151,136,0,135.0,FIBER,MID_BAND,0,0.165,0.821
2021-06-12,INP020050,CABLE,1015,848,HIGH,0,HEXCDD20AB735,88855,40570,46103,226,226,0,79.6,WIRELESS,MMWAVE,0,0.753,0.601
2024-08-20,INP158953,5G,1538,202,MED,2000,HEXF25F67EC92,229375,18081,47131,11,8,0,228.4,WIRELESS,UNLICENSED,1,0.613,0.686
2025-03-11,INP889840,5G,1107,941,LOW,1000,HEXEECFA6544F,63636,46629,73867,59,1,0,69.3,FIBER,MID_BAND,0,0.313,0.749
2024-08-23,INP056940,CABLE,1167,887,HIGH,50,HEX7904EFAFBD,15621,17223,61589,3,1,1,132.5,FIBER,MID_BAND,0,0.425,0.554
2022-02-09,INP090978,FIBER,1843,643,HIGH,100,HEXE57E804702,43651,32858,42664,200,0,1,86.2,COPPER,MID_BAND,1,0.693,0.964
2024-01-17,INP088132,FIBER,198,825,MED,500,HEX8AF5B1F9BE,166988,17513,11507,131,6,1,23.3,COAX,LOW_BAND,1,0.968,0.946
2020-01-14,INP460290,FIXED_WIRELESS,1198,623,LOW,50,HEXC269C69E43,122519,40091,26616,10,9,0,168.7,COPPER,MID_BAND,0,0.375,0.335
2024-08-17,INP184188,DSL,987,215,HIGH,2000,HEX41A8D9E643,78482,13602,56036,89,86,0,21.2,COAX,C_BAND,0,0.596,0.847
2024-03-07,INP951053,FIBER,1886,305,MED,1000,HEX3AF899EC3A,12655,8436,26014,2,1,1,206.2,COPPER,MID_BAND,0,0.525,0.824
2021-02-28,INP637367,DSL,1025,21,MED,0,HEX04C86687CA,102394,2806,20996,118,40,1,126.7,WIRELESS,MMWAVE,1,0.503,0.546
2025-06-11,INP105592,5G,98,582,MED,0,HEX1C9270A58E,36835,6836,416,144,129,0,219.1,WIRELESS,MID_BAND,0,0.527,0.98
2021-12-13,INP568550,FIXED_WIRELESS,1597,910,MED,2000,HEXCA8E294D58,70298,24735,42274,128,5,1,194.1,WIRELESS,UNLICENSED,1,0.631,0.37
2025-02-12,INP942002,SATELLITE,1494,9,HIGH,500,HEXE5B4879FC4,248042,34995,32333,49,16,1,199.0,SAT,MMWAVE,0,0.458,0.808
2021-07-08,INP312650,4G,875,770,HIGH,200,HEX45AE7A3078,221189,46052,27741,113,67,1,243.9,COAX,MID_BAND,0,0.127,0.807
2025-11-24,INP509073,SATELLITE,1956,656,LOW,50,HEXA7B42FDA62,126453,38941,36116,247,184,1,49.3,FIBER,MMWAVE,0,0.159,0.456
2020-06-08,INP384403,FIBER,1897,937,MED,500,HEX4E40174F29,183468,31836,66977,169,81,0,85.9,COPPER,C_BAND,0,0.664,0.507
2022-12-13,INP374116,FIXED_WIRELESS,341,143,HIGH,200,HEX74605C187E,61680,36509,53366,171,137,1,247.3,SAT,MID_BAND,0,0.834,0.76
2025-11-19,INP316267,DSL,1163,427,MED,0,HEX05548847EB,218717,37986,21093,105,18,1,156.8,FIBER,MMWAVE,1,0.73,0.403
2024-10-18,INP423854,CABLE,1248,806,LOW,500,HEXE1016D9554,189311,16293,5078,13,1,1,129.8,COAX,MMWAVE,1,0.735,0.639
2023-05-06,INP861893,5G,1472,138,MED,1000,HEXA9E7E37F26,104528,24478,52410,145,27,1,112.0,SAT,MMWAVE,0,0.066,0.381
2025-07-19,INP062639,FIXED_WIRELESS,562,185,LOW,200,HEXFE4494A5EA,240241,23339,7978,216,81,0,71.3,WIRELESS,C_BAND,1,0.996,0.31
2025-09-13,INP353799,SATELLITE,1486,515,MED,100,HEX9E75E24155,207426,34695,21586,195,58,1,215.6,WIRELESS,C_BAND,0,0.02,0.755
2021-07-02,INP647272,5G,1479,153,HIGH,1000,HEX4A8FEBBE0F,235917,30962,59561,33,16,0,191.2,COAX,UNLICENSED,0,0.787,0.845
2025-09-19,INP271746,5G,1359,896,LOW,0,HEX0984289364,32246,8432,65898,32,27,1,87.3,SAT,MMWAVE,0,0.05,0.935
2022-01-07,INP250645,FIBER,750,790,HIGH,1000,HEX44FE512C4E,72650,3661,61262,177,6,1,5.2,COPPER,LOW_BAND,0,0.239,0.527
2023-04-12,INP295798,SATELLITE,52,765,MED,50,HEXFB181116A1,173516,33480,10319,81,32,1,124.0,SAT,UNLICENSED,0,0.767,0.739
2025-02-09,INP008469,4G,50,658,MED,50,HEX63724ACF25,40587,217,65015,155,134,1,184.7,FIBER,MMWAVE,0,0.999,0.812
2022-09-16,INP494619,DSL,1280,608,HIGH,200,HEXD391854DC8,59359,33222,47490,115,91,0,38.6,COPPER,MMWAVE,0,0.742,0.312
2024-09-13,INP833734,CABLE,924,877,HIGH,2000,HEXB71AB33F7F,60195,4668,27939,164,76,0,82.5,WIRELESS,LOW_BAND,0,0.423,0.365
2025-03-18,INP361887,DSL,1031,546,MED,100,HEXAC5D8ED7C5,167354,8207,42675,58,32,0,13.5,WIRELESS,MID_BAND,1,0.7,0.528
2022-06-02,INP883515,4G,1188,933,HIGH,50,HEXBE7ACC2EA7,51469,5822,10054,191,89,1,65.2,COPPER,UNLICENSED,0,0.859,0.318
2023-08-24,INP410826,CABLE,1667,806,LOW,500,HEXB64F9FC6AA,145429,18215,831,247,147,0,179.2,COPPER,MMWAVE,0,0.665,0.882
2025-01-19,INP826504,CABLE,1390,117,HIGH,50,HEX5A103A6205,28133,17949,36414,212,189,1,107.5,FIBER,UNLICENSED,0,0.402,0.617
2024-03-21,INP797022,FIBER,1584,88,LOW,50,HEX657B76ACE5,120557,12620,18254,150,122,1,75.4,FIBER,C_BAND,1,0.52,0.724
2021-09-14,INP207847,FIBER,646,724,MED,1000,HEX0616D3D7DC,84904,13358,38841,42,34,0,237.7,SAT,LOW_BAND,0,0.832,0.403
2022-04-09,INP056184,5G,1734,56,MED,200,HEX193D75017D,168215,44633,61509,113,77,1,50.8,SAT,UNLICENSED,0,0.412,0.322
2024-05-05,INP652401,SATELLITE,1777,957,HIGH,50,HEX0A78B79884,57331,29836,45641,159,103,0,185.3,SAT,MMWAVE,0,0.447,0.475
2025-08-19,INP160707,FIBER,1851,337,MED,200,HEXD951FDC372,172956,5757,8603,213,83,1,191.2,SAT,LOW_BAND,1,0.536,0.925
2022-01-17,INP974968,5G,1675,126,HIGH,50,HEX7659A2C31E,107536,41856,30908,120,68,1,55.8,SAT,LOW_BAND,0,0.513,0.351
2022-09-15,INP350240,FIXED_WIRELESS,1512,317,MED,500,HEX4CA8593428,232925,6102,9521,159,41,1,210.5,SAT,LOW_BAND,1,0.501,0.985
2020-07-23,INP685883,FIBER,888,922,HIGH,200,HEXD61CAD4F6D,13647,36511,3905,87,66,0,86.3,COPPER,C_BAND,0,0.012,0.73
2025-05-18,INP469342,FIBER,78,241,LOW,50,HEX11CD1586CA,160610,19906,61373,107,33,0,25.3,COAX,UNLICENSED,0,0.346,0.649
2022-05-17,INP135008,5G,836,242,LOW,100,HEXEDF7CB789D,43865,27698,66342,44,15,0,185.9,COAX,C_BAND,1,0.278,0.671
2022-01-14,INP050163,FIXED_WIRELESS,1242,288,LOW,1000,HEXFD19C55F2E,123852,23698,1825,129,55,0,60.7,WIRELESS,C_BAND,0,0.816,0.403
2022-06-21,INP126023,4G,998,815,HIGH,200,HEX5687E50BD5,85977,47214,68577,11,4,0,42.8,COAX,LOW_BAND,0,0.679,0.41
2024-04-01,INP175758,4G,935,28,MED,2000,HEX2ADFB6858D,36120,27398,18822,193,51,0,166.2,WIRELESS,MMWAVE,0,0.02,0.358
2022-03-21,INP864078,5G,205,854,MED,200,HEX756B8A3737,155194,38525,70402,120,1,1,215.5,COAX,MID_BAND,0,0.54,0.702
2020-11-04,INP776798,FIXED_WIRELESS,1650,852,MED,200,HEXB53AC6C525,101018,10137,22155,39,0,1,219.2,COPPER,C_BAND,0,0.831,0.767
2021-06-22,INP563200,4G,1817,970,MED,0,HEXE69A941FA8,136473,47214,19918,157,36,1,36.6,SAT,UNLICENSED,0,0.378,0.511
2022-01-29,INP434772,4G,400,654,LOW,100,HEX65FCE50991,56666,20912,22034,140,135,1,145.7,FIBER,UNLICENSED,0,0.76,0.658
2024-04-20,INP750842,4G,367,941,LOW,1000,HEX63F885884C,55398,31979,17607,199,28,0,43.6,WIRELESS,MMWAVE,0,0.212,0.686
2022-07-05,INP705658,DSL,1059,918,MED,1000,HEX3CF97F6B41,32358,36447,4318,16,16,0,118.2,WIRELESS,MID_BAND,0,0.713,0.778
2022-07-24,INP113643,DSL,127,139,HIGH,50,HEX1187C4BD75,143222,36136,12044,223,20,1,152.8,COPPER,LOW_BAND,0,0.024,0.481
2024-04-09,INP381355,FIBER,1187,357,LOW,0,HEXE0E19DC16A,41420,12777,71200,166,4,1,165.7,FIBER,MID_BAND,1,0.566,0.912
2021-01-07,INP830926,FIBER,1782,726,LOW,2000,HEX6E7E2A40BF,2387,28436,26830,176,175,0,87.8,COPPER,MID_BAND,0,0.112,0.578
2022-02-06,INP430382,FIBER,1003,255,LOW,100,HEXACF132970D,154245,9819,38458,249,0,1,23.5,COPPER,C_BAND,0,0.68,0.586
2022-09-05,INP207299,CABLE,994,289,LOW,50,HEX99D00C46A7,11981,6063,40642,110,66,1,30.5,WIRELESS,C_BAND,1,0.83,0.312
2022-11-13,INP793856,4G,1956,302,MED,2000,HEXBA08CE0306,91741,6891,68459,140,1,1,4.2,SAT,LOW_BAND,0,0.766,0.322
2023-11-08,INP195184,4G,735,826,LOW,100,HEX6EAAAEA439,113558,22660,55702,137,127,0,41.3,COPPER,LOW_BAND,1,0.97,0.683
2025-06-14,INP002732,FIXED_WIRELESS,1550,307,LOW,100,HEX42FD7A9743,226895,19437,47622,148,94,1,239.3,FIBER,LOW_BAND,1,0.617,0.313
2024-10-13,INP734949,DSL,1671,464,HIGH,50,HEX93A0C0825A,31020,17309,56440,170,76,1,37.9,COPPER,MMWAVE,1,0.296,0.639
2024-10-18,INP011396,FIBER,395,265,HIGH,0,HEX72209415A1,65334,29434,4741,89,70,1,41.3,FIBER,MMWAVE,1,0.204,0.821
2024-07-21,INP690979,DSL,1651,604,MED,1000,HEXA5F20D66BD,126200,24643,34041,118,71,0,95.7,COAX,LOW_BAND,0,0.922,0.34
2020-11-14,INP699299,SATELLITE,1166,163,MED,200,HEXEE92608AC1,62999,34649,20070,82,42,1,61.7,SAT,MMWAVE,1,0.564,0.67
2021-05-15,INP858035,DSL,1667,624,LOW,2000,HEXD3F7EB8C3E,76393,1216,13710,188,110,0,116.1,WIRELESS,UNLICENSED,1,0.689,0.345
2021-05-18,INP738850,CABLE,1003,305,MED,100,HEXE4D9F148C7,145283,42173,40001,62,7,0,231.5,COAX,C_BAND,0,0.425,0.517
2025-03-06,INP651414,DSL,1982,275,LOW,200,HEXC3D99F565C,29128,17403,8243,175,59,1,5.5,WIRELESS,MMWAVE,0,0.856,0.404
2025-09-07,INP485670,CABLE,1669,743,HIGH,0,HEX970A23B7B3,65874,35003,5932,17,6,0,131.5,COAX,MID_BAND,1,0.188,0.893
2025-05-26,INP787111,CABLE,954,395,LOW,0,HEX748ECB44FE,208511,27365,40018,115,115,0,48.7,FIBER,MMWAVE,0,0.327,0.422
2024-07-06,INP260568,CABLE,467,566,LOW,0,HEX1858F1568F,233817,44421,34681,229,17,1,155.3,COPPER,C_BAND,1,0.402,0.794
2025-11-28,INP744239,5G,1126,473,LOW,2000,HEXCD19B83EC9,53301,34085,906,78,43,1,57.5,SAT,MID_BAND,1,0.112,0.356
2023-03-18,INP421459,SATELLITE,1668,103,LOW,50,HEXE72BACC115,54906,43198,24301,93,88,1,62.4,COPPER,LOW_BAND,1,0.487,0.582
2022-09-03,INP239454,DSL,1056,509,MED,500,HEXF76B480B31,126531,35194,9769,44,33,1,61.0,SAT,MID_BAND,0,0.54,0.925
2022-07-03,INP997897,5G,927,666,HIGH,0,HEX4935D682FC,11703,28748,21940,161,76,0,103.7,FIBER,C_BAND,0,0.889,0.874
2021-10-14,INP206406,CABLE,799,508,LOW,0,HEX4FD8F47FE2,147783,13208,55027,32,18,1,77.0,COAX,MMWAVE,1,0.816,0.676
2024-10-09,INP742874,FIXED_WIRELESS,61,725,MED,2000,HEX3EAAB6996C,76987,4879,54117,151,140,1,55.0,WIRELESS,MMWAVE,0,0.244,0.47
2024-03-01,INP408224,FIXED_WIRELESS,1473,512,HIGH,100,HEX9B4531FE8B,115793,19112,40901,138,42,1,154.9,WIRELESS,LOW_BAND,1,0.269,0.524
2022-01-17,INP384014,SATELLITE,364,637,MED,2000,HEXF8EECBF76C,154929,19120,334,57,53,0,248.2,FIBER,C_BAND,1,0.255,0.731
2024-11-25,INP689533,FIBER,41,541,MED,2000,HEXD99E07B893,21491,15395,16764,159,77,1,169.1,COAX,UNLICENSED,1,0.359,0.33
2024-07-10,INP333336,SATELLITE,155,1000,LOW,1000,HEXE7B050EF78,164484,18602,15177,13,9,1,194.7,WIRELESS,MMWAVE,0,0.408,0.972
2020-09-30,INP610306,CABLE,607,715,MED,200,HEX9B113CEDDF,86520,30026,43568,216,202,1,98.4,FIBER,MMWAVE,0,0.268,0.99
2024-09-07,INP018583,4G,1215,980,MED,500,HEX6B8CED1758,76114,7076,37896,163,5,1,245.3,COAX,UNLICENSED,0,0.334,0.395
2024-05-17,INP152401,4G,1530,920,HIGH,50,HEXE9B4F12C4D,85314,21650,57609,155,152,1,10.4,COPPER,C_BAND,0,0.782,0.888
