food_supply_price_week,food_supply_product_upc_category,food_supply_retail_market_area,food_supply_average_price_usd,food_supply_price_change_wow_pct,food_supply_price_change_yoy_pct,food_supply_stockout_rate_pct,food_supply_on_shelf_availability_pct,food_supply_supply_chain_stage_code,food_supply_import_dependency_share_pct,food_supply_shipping_cost_index,food_supply_cold_chain_failure_flag,food_supply_warehouse_capacity_util_pct,food_supply_lead_time_days_avg,food_supply_spoilage_rate_pct,food_supply_private_label_share_pct,food_supply_promo_intensity_index,food_supply_online_grocery_share_pct,food_supply_food_inflation_contribution,food_supply_data_vendor_panel_code
2042-08-04,UPC000001231,DMA_007,32.688,2.714,29.304,10.64,93.46,DISTRIBUTION,32.32,101.55,0,97.77,2.53,11.83,43.28,2.4459,16.58,-0.4223,PANEL_A
2042-08-11,UPC000001232,DMA_002,65.153,20.819,15.579,32.16,74.73,RETAIL,32.12,152.8,0,34.95,23.65,6.68,36.8,0.3627,19.38,-0.2986,PANEL_D
2042-08-18,UPC000001233,DMA_005,12.412,13.016,53.201,39.5,56.59,DISTRIBUTION,70.15,180.14,0,88.29,12.36,9.11,8.61,1.959,36.45,-0.3202,PANEL_A
2042-08-25,UPC000001234,DMA_008,71.866,-9.646,34.29,13.72,89.01,RETAIL,84.23,198.86,0,77.63,31.22,12.0,77.37,1.1364,19.09,0.1192,PANEL_D
2042-09-01,UPC000001235,DMA_001,41.594,-1.763,0.878,8.04,93.48,WAREHOUSE,34.86,51.94,0,37.3,24.82,9.13,16.78,1.4665,55.27,-0.0409,PANEL_E
2042-09-08,UPC000001236,DMA_005,4.27,-24.778,5.849,25.01,76.45,PRODUCTION,97.89,206.91,0,90.79,21.97,6.52,50.75,0.8975,32.03,-0.4486,PANEL_C
2042-09-15,UPC000001237,DMA_002,15.286,11.651,17.173,9.95,89.61,DISTRIBUTION,53.23,190.92,0,84.94,41.63,3.68,61.25,1.9365,10.26,0.7494,PANEL_C
2042-09-22,UPC000001238,DMA_006,39.536,8.633,20.59,3.96,97.14,WAREHOUSE,11.81,69.43,0,89.79,21.59,3.24,30.11,1.3872,59.56,0.2208,PANEL_D
2042-09-29,UPC000001239,DMA_002,74.548,18.086,43.019,36.18,69.04,PROCESSING,63.59,107.43,0,30.09,8.39,9.31,61.41,0.4428,17.44,1.1206,PANEL_C
2042-10-06,UPC000001240,DMA_002,43.633,11.098,18.273,28.56,69.55,RETAIL,96.34,236.3,0,72.42,18.27,12.76,49.84,0.82,34.4,1.185,PANEL_B
2042-10-13,UPC000001241,DMA_008,68.562,3.992,13.832,21.54,82.51,PROCESSING,68.72,169.99,0,49.87,32.02,12.59,57.14,0.1139,41.39,0.5964,PANEL_A
2042-10-20,UPC000001242,DMA_005,32.251,21.307,22.288,3.25,97.99,DISTRIBUTION,99.46,52.57,0,52.24,23.98,17.14,70.22,2.8626,19.67,-0.4169,PANEL_A
2042-10-27,UPC000001243,DMA_002,46.956,24.859,-27.623,26.36,83.56,PRODUCTION,79.45,68.03,0,73.62,5.21,12.69,69.31,2.4311,43.21,0.9867,PANEL_C
2042-11-03,UPC000001244,DMA_002,21.84,16.532,35.418,30.59,71.47,WAREHOUSE,8.88,159.49,0,49.29,5.62,17.5,62.49,2.8659,36.98,0.8963,PANEL_E
2042-11-10,UPC000001245,DMA_004,13.544,-11.188,-3.226,11.73,90.3,RETAIL,32.92,88.32,0,50.65,20.13,4.81,0.35,1.3795,41.41,1.0944,PANEL_A
2042-11-17,UPC000001246,DMA_003,31.146,-7.875,50.535,34.52,74.22,PRODUCTION,71.92,172.91,0,90.73,36.1,9.41,55.05,1.9102,13.47,-0.3273,PANEL_A
2042-11-24,UPC000001247,DMA_005,49.591,-16.396,-14.328,32.34,68.81,RETAIL,51.06,122.23,0,72.16,33.16,12.84,33.21,0.5173,19.91,0.153,PANEL_A
2042-12-01,UPC000001248,DMA_003,25.519,-0.371,23.067,10.85,93.26,RETAIL,46.35,153.61,0,62.95,11.95,11.12,3.21,0.3816,56.06,0.3841,PANEL_C
2042-12-08,UPC000001249,DMA_005,68.527,-24.329,-25.042,35.63,62.37,PROCESSING,69.32,214.68,0,49.77,4.47,2.95,6.32,0.6512,30.37,0.721,PANEL_D
2042-12-15,UPC000001250,DMA_001,20.452,-19.652,6.604,38.33,63.04,PROCESSING,10.41,161.29,0,82.42,31.68,0.94,78.04,0.4124,16.75,-0.6746,PANEL_E
2042-12-22,UPC000001251,DMA_008,12.149,7.26,44.289,29.82,73.06,WAREHOUSE,41.22,227.56,0,66.6,16.08,11.93,17.54,0.7433,7.53,-0.6794,PANEL_D
2042-12-29,UPC000001252,DMA_007,22.479,-9.077,23.343,37.23,59.3,PROCESSING,96.83,96.36,0,72.91,8.02,15.08,65.9,2.908,7.09,-0.0424,PANEL_A
2043-01-05,UPC000001253,DMA_008,58.161,18.205,11.214,36.33,68.31,DISTRIBUTION,37.46,188.72,0,89.09,15.11,11.58,60.09,0.9805,49.59,1.1248,PANEL_A
2043-01-12,UPC000001254,DMA_008,40.805,-8.081,5.955,38.65,64.77,WAREHOUSE,93.84,236.39,0,89.81,25.38,10.65,21.14,0.9344,23.76,1.148,PANEL_B
2043-01-19,UPC000001255,DMA_003,63.904,21.318,11.809,17.44,85.62,PROCESSING,12.22,218.61,0,73.49,19.14,13.48,18.7,0.2308,48.91,-0.6974,PANEL_D
2043-01-26,UPC000001256,DMA_003,29.526,0.701,15.873,11.73,87.33,WAREHOUSE,70.23,211.19,0,32.68,37.68,0.18,55.37,0.6577,27.63,0.3401,PANEL_E
2043-02-02,UPC000001257,DMA_008,10.278,-14.36,36.878,31.64,79.52,WAREHOUSE,58.63,121.69,0,88.4,25.2,8.93,12.16,2.7466,9.06,0.1644,PANEL_B
2043-02-09,UPC000001258,DMA_005,32.647,-23.486,-4.239,9.37,93.61,PRODUCTION,8.21,197.87,0,69.34,1.55,0.73,77.79,2.4801,12.77,-0.4624,PANEL_D
2043-02-16,UPC000001259,DMA_002,17.12,-7.438,-1.571,19.54,83.83,RETAIL,69.32,89.53,0,72.22,19.88,9.99,8.75,2.3591,13.94,-0.019,PANEL_E
2043-02-23,UPC000001260,DMA_003,24.454,-24.376,0.35,24.19,73.41,RETAIL,72.43,126.79,0,73.86,22.99,5.12,28.05,2.0765,50.52,-0.2416,PANEL_A
2043-03-02,UPC000001261,DMA_002,42.807,11.492,14.541,23.83,84.42,WAREHOUSE,93.02,143.77,0,33.51,36.55,10.05,22.93,1.2411,22.49,-0.7652,PANEL_A
2043-03-09,UPC000001262,DMA_001,8.67,-22.349,30.465,1.7,98.24,WAREHOUSE,25.96,91.59,0,89.87,3.78,11.9,6.57,2.6714,37.26,0.1934,PANEL_E
2043-03-16,UPC000001263,DMA_008,65.07,6.555,51.82,11.02,93.12,DISTRIBUTION,24.66,205.77,0,81.95,36.75,3.41,46.85,1.8783,31.54,-0.1803,PANEL_D
2043-03-23,UPC000001264,DMA_007,19.613,21.724,22.596,23.72,77.72,WAREHOUSE,0.33,177.95,0,49.56,21.34,8.89,38.68,1.0091,22.08,0.3564,PANEL_C
2043-03-30,UPC000001265,DMA_004,27.375,-12.304,-3.693,23.09,81.36,PRODUCTION,87.96,77.32,0,59.14,0.35,3.25,6.43,0.3791,12.88,0.9127,PANEL_A
2043-04-06,UPC000001266,DMA_004,67.538,5.473,26.855,2.57,97.88,WAREHOUSE,30.65,222.26,0,86.93,9.49,6.66,50.61,2.2198,43.17,-0.3988,PANEL_D
2043-04-13,UPC000001267,DMA_001,58.456,10.65,37.833,11.03,89.86,RETAIL,69.1,116.62,0,56.53,5.06,16.54,14.98,1.4145,12.28,-0.0291,PANEL_C
2043-04-20,UPC000001268,DMA_005,10.764,-12.034,16.781,23.92,77.34,WAREHOUSE,79.96,162.5,0,91.29,10.23,1.12,79.08,0.9258,46.62,-0.0522,PANEL_A
2043-04-27,UPC000001269,DMA_005,66.378,-17.872,20.763,19.65,80.87,PROCESSING,21.17,78.05,0,82.6,42.81,0.95,20.37,0.8174,51.82,-0.5749,PANEL_E
2043-05-04,UPC000001270,DMA_005,61.647,9.983,16.413,33.36,77.1,WAREHOUSE,60.01,89.24,0,65.9,44.56,14.9,75.25,1.4177,19.32,1.0321,PANEL_D
2043-05-11,UPC000001271,DMA_005,26.83,-11.325,25.148,34.28,69.83,PROCESSING,29.0,182.61,0,53.1,39.62,16.77,15.61,1.2043,6.23,-0.2324,PANEL_E
2043-05-18,UPC000001272,DMA_003,40.068,-7.399,20.927,32.88,77.62,PRODUCTION,91.6,166.9,0,91.28,4.53,10.0,24.35,2.4499,7.32,0.4391,PANEL_B
2043-05-25,UPC000001273,DMA_008,70.375,-20.018,29.26,39.57,68.71,WAREHOUSE,81.21,139.8,0,35.84,19.45,10.68,35.33,0.4933,19.29,1.0013,PANEL_D
2043-06-01,UPC000001274,DMA_007,28.17,-6.254,14.707,13.19,86.5,RETAIL,74.75,238.59,0,78.96,9.52,4.92,19.87,0.6956,17.7,1.0679,PANEL_D
2043-06-08,UPC000001275,DMA_006,38.554,11.189,50.179,36.42,73.81,WAREHOUSE,22.93,51.69,0,41.63,18.45,4.85,42.05,0.4906,29.86,-0.099,PANEL_A
2043-06-15,UPC000001276,DMA_005,29.291,-7.329,-21.638,19.37,84.48,PRODUCTION,35.35,151.48,0,73.45,11.97,15.87,31.34,2.3127,22.11,0.9625,PANEL_A
2043-06-22,UPC000001277,DMA_001,60.61,-12.878,2.733,38.6,73.05,WAREHOUSE,74.0,146.53,0,54.63,0.48,16.43,49.46,0.8818,48.5,0.5936,PANEL_B
2043-06-29,UPC000001278,DMA_002,47.072,-20.153,18.673,23.63,79.77,WAREHOUSE,99.05,141.58,0,85.45,21.58,17.07,65.09,2.2543,15.93,1.0448,PANEL_D
2043-07-06,UPC000001279,DMA_001,39.05,-24.943,14.621,2.57,97.92,DISTRIBUTION,94.06,201.64,0,70.05,29.83,3.71,53.46,2.2638,22.3,0.2127,PANEL_C
2043-07-13,UPC000001280,DMA_003,3.277,-8.39,-22.732,5.84,93.84,WAREHOUSE,77.05,95.02,1,67.49,35.99,4.73,42.57,0.362,19.68,0.1932,PANEL_A
2043-07-20,UPC000001281,DMA_007,37.128,23.414,-25.486,3.68,96.49,PROCESSING,99.35,186.19,0,65.1,0.14,13.72,14.6,2.8672,27.81,0.9248,PANEL_C
2043-07-27,UPC000001282,DMA_007,1.774,16.891,51.061,12.64,91.36,DISTRIBUTION,97.52,59.03,1,44.27,37.62,2.9,31.37,0.8126,43.73,0.4325,PANEL_E
2043-08-03,UPC000001283,DMA_006,29.225,13.124,39.192,35.57,63.66,DISTRIBUTION,0.31,70.45,0,75.27,38.59,13.38,74.36,1.8837,49.27,-0.3521,PANEL_C
2043-08-10,UPC000001284,DMA_008,1.692,6.602,-21.63,0.16,99.9,RETAIL,97.89,110.86,0,46.42,44.6,3.85,6.28,2.6945,12.88,0.5267,PANEL_A
2043-08-17,UPC000001285,DMA_004,15.834,0.249,31.891,15.46,87.85,PRODUCTION,14.51,69.46,1,38.73,5.34,1.57,40.24,2.8682,46.97,-0.116,PANEL_C
2043-08-24,UPC000001286,DMA_003,30.899,14.314,0.138,22.88,78.19,WAREHOUSE,67.67,234.67,0,39.94,27.26,4.03,15.06,1.9223,49.64,0.9219,PANEL_B
2043-08-31,UPC000001287,DMA_005,29.97,-2.666,28.078,38.47,65.73,RETAIL,17.68,64.57,0,71.76,31.21,17.34,36.96,1.2564,8.81,-0.6317,PANEL_E
2043-09-07,UPC000001288,DMA_006,5.531,5.799,23.7,35.45,68.51,WAREHOUSE,20.41,204.1,0,81.57,8.4,5.81,65.92,0.807,49.17,-0.6742,PANEL_C
2043-09-14,UPC000001289,DMA_001,55.346,8.13,43.956,1.04,98.96,RETAIL,55.98,140.27,0,56.69,37.18,6.78,62.59,1.8267,33.02,1.164,PANEL_C
2043-09-21,UPC000001290,DMA_002,3.383,6.913,44.433,38.55,71.58,WAREHOUSE,69.8,169.32,0,39.97,26.9,16.01,26.99,2.7924,26.09,-0.7812,PANEL_D
2043-09-28,UPC000001291,DMA_003,63.1,-10.07,43.671,34.15,65.23,WAREHOUSE,47.89,144.41,0,65.82,23.02,3.11,12.86,0.0916,56.76,1.1178,PANEL_B
2043-10-05,UPC000001292,DMA_005,24.385,-21.982,-16.239,17.05,89.51,DISTRIBUTION,30.7,52.97,1,67.21,41.07,1.49,73.78,1.7428,50.17,0.189,PANEL_A
2043-10-12,UPC000001293,DMA_003,59.032,-2.661,25.284,20.38,79.26,PRODUCTION,17.64,187.97,0,48.24,1.69,8.28,9.14,0.6065,12.34,0.0168,PANEL_C
2043-10-19,UPC000001294,DMA_001,30.24,-4.775,53.64,26.02,72.82,RETAIL,51.73,207.76,1,60.5,11.16,13.77,64.9,2.6067,15.76,-0.2717,PANEL_B
2043-10-26,UPC000001295,DMA_004,73.43,-8.235,24.129,22.61,78.67,PRODUCTION,38.08,126.69,1,94.07,8.07,4.68,28.39,2.1093,24.15,0.2952,PANEL_A
2043-11-02,UPC000001296,DMA_001,47.049,-14.488,37.521,22.51,77.84,WAREHOUSE,5.41,199.25,0,35.3,37.05,3.88,48.86,2.3736,7.0,-0.2025,PANEL_B
2043-11-09,UPC000001297,DMA_005,44.509,24.938,23.023,16.46,88.84,DISTRIBUTION,8.49,213.05,0,47.5,43.94,9.86,6.33,1.4389,13.22,1.0992,PANEL_D
2043-11-16,UPC000001298,DMA_005,11.063,-7.136,12.047,4.01,95.88,RETAIL,22.09,99.96,0,45.99,19.63,8.45,66.65,2.3265,32.32,0.595,PANEL_B
2043-11-23,UPC000001299,DMA_005,33.371,10.212,11.131,32.44,64.59,WAREHOUSE,72.15,64.97,0,45.01,23.78,1.89,29.25,0.6633,30.76,0.099,PANEL_C
2043-11-30,UPC000001300,DMA_001,31.446,5.332,23.291,39.01,60.59,PRODUCTION,79.89,128.72,0,34.58,11.48,4.28,75.51,1.0684,49.34,0.4761,PANEL_C
2043-12-07,UPC000001301,DMA_008,27.165,21.539,43.487,25.52,82.47,PRODUCTION,19.33,139.18,0,43.5,35.65,7.89,11.27,0.953,26.28,0.51,PANEL_E
2043-12-14,UPC000001302,DMA_002,8.343,8.748,-18.392,13.65,89.14,PROCESSING,53.1,120.26,0,60.0,2.18,2.74,3.46,0.918,15.58,-0.5753,PANEL_B
2043-12-21,UPC000001303,DMA_004,56.729,-8.238,10.496,32.84,64.3,RETAIL,44.33,119.07,0,85.58,14.23,9.31,16.35,2.5682,4.05,-0.0045,PANEL_A
2043-12-28,UPC000001304,DMA_005,42.053,23.845,16.288,39.85,67.33,RETAIL,79.29,197.16,0,77.35,3.36,14.7,37.27,0.2832,21.39,0.055,PANEL_D
2044-01-04,UPC000001305,DMA_003,64.466,7.074,-4.322,29.65,81.38,PRODUCTION,26.06,175.53,0,32.8,5.11,11.7,16.55,2.0165,41.87,-0.2206,PANEL_C
2044-01-11,UPC000001306,DMA_001,62.333,-22.221,52.263,22.3,75.95,WAREHOUSE,11.22,95.26,0,88.88,14.05,13.7,70.44,0.1477,51.45,1.0187,PANEL_A
2044-01-18,UPC000001307,DMA_005,42.684,19.043,-21.054,18.57,86.27,DISTRIBUTION,91.27,103.63,0,79.96,24.25,5.09,28.15,0.3232,15.41,0.5794,PANEL_C
2044-01-25,UPC000001308,DMA_004,39.594,-19.008,54.945,11.42,92.01,DISTRIBUTION,42.79,164.87,0,90.85,43.65,9.36,77.19,2.4529,27.14,1.0556,PANEL_B
2044-02-01,UPC000001309,DMA_007,2.454,3.601,12.927,22.26,85.26,RETAIL,75.64,187.11,0,43.82,11.77,3.09,23.79,0.1206,6.22,-0.6771,PANEL_D
2044-02-08,UPC000001310,DMA_006,49.029,0.297,-11.724,34.45,72.77,WAREHOUSE,39.52,80.51,0,83.61,32.97,0.06,55.83,2.5526,11.28,-0.1556,PANEL_C
2044-02-15,UPC000001311,DMA_003,3.836,-7.704,0.623,16.33,85.89,PRODUCTION,29.01,124.57,0,94.38,26.19,1.45,53.52,2.3302,18.89,0.1087,PANEL_A
2044-02-22,UPC000001312,DMA_007,28.072,-19.266,8.01,9.75,91.69,PROCESSING,66.72,122.3,0,83.57,0.22,9.13,49.08,2.4992,22.81,0.0239,PANEL_B
2044-02-29,UPC000001313,DMA_002,26.404,-17.841,8.424,20.13,80.39,WAREHOUSE,28.13,104.36,0,40.83,14.13,6.62,63.18,1.4651,57.09,0.3091,PANEL_A
2044-03-07,UPC000001314,DMA_006,53.08,14.501,-3.894,34.91,77.92,DISTRIBUTION,71.98,106.95,0,67.32,38.49,6.0,35.33,1.8449,0.83,0.4259,PANEL_D
2044-03-14,UPC000001315,DMA_007,61.688,-8.877,0.106,34.31,63.96,RETAIL,98.88,96.27,0,50.07,30.44,15.95,61.61,1.1239,2.16,0.5558,PANEL_D
2044-03-21,UPC000001316,DMA_007,52.506,1.433,14.663,15.33,90.73,DISTRIBUTION,57.01,151.35,0,94.94,42.79,1.23,17.26,0.8655,6.11,0.6398,PANEL_A
2044-03-28,UPC000001317,DMA_004,45.975,-4.468,42.023,2.8,97.11,PROCESSING,24.26,66.01,0,81.7,39.85,13.1,35.44,0.7396,30.07,0.737,PANEL_A
2044-04-04,UPC000001318,DMA_006,0.739,-17.4,19.292,23.61,85.55,PROCESSING,15.85,225.25,0,53.86,14.34,1.78,60.99,1.3026,0.14,-0.6936,PANEL_A
2044-04-11,UPC000001319,DMA_001,53.685,-0.733,-29.312,15.75,90.15,WAREHOUSE,54.29,207.47,0,80.4,43.95,13.81,1.51,2.6302,2.88,1.061,PANEL_D
2044-04-18,UPC000001320,DMA_006,44.709,-17.09,11.056,23.65,79.21,PRODUCTION,65.55,84.2,0,92.38,5.3,6.23,40.82,1.5049,27.69,-0.5064,PANEL_B
2044-04-25,UPC000001321,DMA_001,61.699,0.414,-28.523,11.21,90.37,PROCESSING,69.74,182.24,0,41.27,42.71,2.63,20.17,0.3902,16.7,0.0674,PANEL_E
2044-05-02,UPC000001322,DMA_002,48.127,4.374,47.187,6.34,95.64,DISTRIBUTION,52.03,151.87,0,42.42,17.86,6.59,54.58,1.8942,21.21,-0.6351,PANEL_C
2044-05-09,UPC000001323,DMA_002,64.458,20.859,-25.389,15.22,85.24,WAREHOUSE,26.73,101.93,0,56.35,35.71,6.87,35.6,0.1678,32.44,0.543,PANEL_C
2044-05-16,UPC000001324,DMA_007,4.671,0.458,37.382,2.71,98.32,RETAIL,21.46,91.25,0,93.29,22.96,4.81,29.75,0.735,7.79,-0.7236,PANEL_A
2044-05-23,UPC000001325,DMA_003,43.014,-1.679,1.28,38.92,63.53,DISTRIBUTION,99.1,104.7,1,79.44,15.35,8.98,38.73,0.7238,4.59,-0.2386,PANEL_E
2044-05-30,UPC000001326,DMA_001,33.329,21.712,7.023,34.88,75.11,WAREHOUSE,23.21,90.03,0,65.14,38.74,1.52,26.83,0.4993,46.47,-0.7075,PANEL_B
2044-06-06,UPC000001327,DMA_003,72.921,-17.791,4.518,34.95,66.03,DISTRIBUTION,76.52,139.28,0,97.12,24.14,17.9,12.92,0.6799,47.36,1.1087,PANEL_A
2044-06-13,UPC000001328,DMA_003,13.505,10.072,52.439,35.49,73.4,PROCESSING,4.53,56.03,0,56.98,26.95,16.99,42.48,2.7585,13.84,0.3597,PANEL_B
2044-06-20,UPC000001329,DMA_007,60.562,1.95,37.185,31.11,80.93,PRODUCTION,56.61,81.6,0,85.2,24.01,3.85,62.3,1.4968,7.45,-0.0236,PANEL_D
2044-06-27,UPC000001330,DMA_004,9.105,10.913,-15.829,16.45,88.98,PROCESSING,59.92,93.5,1,63.27,14.82,15.94,60.84,0.8792,49.42,-0.456,PANEL_B
2044-07-04,UPC000001331,DMA_001,35.344,-17.252,32.455,27.22,80.65,RETAIL,30.48,237.87,0,94.66,43.77,6.38,72.51,1.808,14.13,-0.2005,PANEL_C
2044-07-11,UPC000001332,DMA_003,47.442,-12.894,7.325,25.96,79.76,DISTRIBUTION,13.39,77.93,0,55.45,36.74,13.69,0.48,1.7,46.54,0.6621,PANEL_A
2044-07-18,UPC000001333,DMA_002,6.468,-13.835,-4.832,5.28,95.79,PRODUCTION,64.78,69.15,0,95.7,44.78,8.19,79.11,1.0494,1.46,0.2813,PANEL_D
2044-07-25,UPC000001334,DMA_004,20.18,14.34,32.531,0.64,99.58,DISTRIBUTION,73.39,226.87,0,88.36,17.81,16.73,74.51,1.0004,10.54,0.7503,PANEL_B
2044-08-01,UPC000001335,DMA_007,5.584,24.675,-3.558,20.14,78.24,DISTRIBUTION,21.77,126.42,1,37.22,12.56,3.4,0.8,0.9995,13.23,1.0293,PANEL_D
2044-08-08,UPC000001336,DMA_001,32.065,17.839,-2.949,33.68,70.72,WAREHOUSE,94.07,90.35,0,65.74,15.94,3.86,3.65,2.2679,40.82,0.6807,PANEL_B
2044-08-15,UPC000001337,DMA_002,28.742,-9.816,-7.971,23.71,77.87,PRODUCTION,70.8,234.31,0,55.5,15.73,1.17,0.81,2.6264,4.48,-0.2935,PANEL_A
2044-08-22,UPC000001338,DMA_002,14.329,19.914,36.674,32.35,66.97,WAREHOUSE,90.74,180.01,0,74.15,9.12,16.8,9.31,2.9001,33.73,0.4011,PANEL_E
2044-08-29,UPC000001339,DMA_006,16.659,-12.731,9.131,17.85,81.49,PRODUCTION,62.67,71.23,0,31.52,35.12,0.23,36.23,0.7546,42.85,0.98,PANEL_B
2044-09-05,UPC000001340,DMA_002,62.812,-19.914,27.291,20.56,85.31,PROCESSING,32.53,140.58,0,56.87,33.86,14.47,32.07,1.0259,25.39,0.03,PANEL_A
2044-09-12,UPC000001341,DMA_002,52.021,3.353,6.951,29.16,76.35,PROCESSING,95.46,115.0,0,61.87,29.57,2.97,77.08,1.434,44.19,-0.4996,PANEL_B
2044-09-19,UPC000001342,DMA_006,30.083,-9.409,52.898,12.75,91.17,PRODUCTION,48.29,180.1,0,82.98,8.86,8.35,39.81,1.0834,35.59,0.5038,PANEL_A
2044-09-26,UPC000001343,DMA_002,19.452,23.891,-14.774,8.38,94.93,PROCESSING,39.11,160.25,0,43.69,35.76,7.63,0.16,2.5328,12.59,0.4,PANEL_A
2044-10-03,UPC000001344,DMA_003,3.078,6.289,2.747,29.0,69.07,DISTRIBUTION,11.46,184.8,0,38.86,39.6,15.08,59.67,0.4584,31.13,-0.7779,PANEL_D
2044-10-10,UPC000001345,DMA_006,44.508,24.906,8.156,1.07,99.17,RETAIL,27.77,89.11,0,82.77,17.08,17.46,55.68,1.5568,27.62,0.7094,PANEL_E
2044-10-17,UPC000001346,DMA_007,73.141,8.294,16.225,27.14,73.29,RETAIL,94.06,57.9,0,48.58,40.36,5.91,79.82,1.3949,50.29,0.763,PANEL_E
2044-10-24,UPC000001347,DMA_003,23.074,17.994,-19.952,33.23,71.51,WAREHOUSE,27.76,124.96,0,37.23,42.25,10.74,2.37,2.2525,38.17,-0.0783,PANEL_B
2044-10-31,UPC000001348,DMA_002,38.821,-12.287,-22.466,30.88,77.62,DISTRIBUTION,88.21,204.29,1,47.68,8.68,2.82,25.16,2.4772,0.12,0.493,PANEL_A
2044-11-07,UPC000001349,DMA_006,64.778,-6.334,-11.137,8.0,93.81,WAREHOUSE,70.14,156.67,0,63.27,31.94,8.75,5.28,2.2012,54.4,-0.7564,PANEL_B
2044-11-14,UPC000001350,DMA_002,41.846,-0.715,10.685,13.26,89.61,RETAIL,83.39,82.54,0,69.62,22.82,2.74,12.79,2.4463,57.91,1.0631,PANEL_C
2044-11-21,UPC000001351,DMA_006,24.102,24.961,25.903,37.77,63.44,WAREHOUSE,9.03,146.44,0,65.74,32.84,9.36,36.94,0.8432,40.75,0.7706,PANEL_C
2044-11-28,UPC000001352,DMA_001,68.923,16.631,40.721,7.5,94.18,PRODUCTION,81.93,65.43,0,58.62,41.71,3.94,46.06,1.7045,3.68,-0.2716,PANEL_A
2044-12-05,UPC000001353,DMA_008,29.904,-23.527,-26.929,25.55,74.44,WAREHOUSE,12.98,75.12,0,66.16,7.79,15.39,56.53,0.1205,50.76,0.2946,PANEL_A
2044-12-12,UPC000001354,DMA_006,43.433,-2.543,-29.909,37.58,71.28,WAREHOUSE,71.38,213.28,0,99.74,24.45,6.27,41.31,0.1312,12.29,1.0648,PANEL_C
2044-12-19,UPC000001355,DMA_006,54.215,-20.536,8.796,38.2,72.91,RETAIL,23.12,206.32,0,90.46,6.12,10.05,66.65,2.4086,8.64,0.949,PANEL_B
2044-12-26,UPC000001356,DMA_003,19.668,6.316,-7.894,30.86,73.4,PRODUCTION,48.97,144.37,0,75.27,19.43,3.86,71.34,2.786,12.5,0.6991,PANEL_B
2045-01-02,UPC000001357,DMA_006,43.701,-8.716,21.117,4.93,95.77,WAREHOUSE,29.83,65.65,0,43.54,30.8,12.93,38.83,2.5887,34.36,-0.2645,PANEL_E
2045-01-09,UPC000001358,DMA_004,10.452,-14.709,5.068,0.3,99.74,RETAIL,54.27,230.35,0,89.02,2.33,16.87,32.88,0.2644,27.53,0.605,PANEL_B
2045-01-16,UPC000001359,DMA_008,66.754,-11.549,13.267,4.15,96.23,RETAIL,7.73,183.74,0,84.25,27.17,9.71,77.84,1.7532,12.99,0.8849,PANEL_A
2045-01-23,UPC000001360,DMA_002,22.496,21.739,16.902,35.84,64.85,PRODUCTION,94.42,159.6,0,36.6,22.9,6.95,5.99,2.6831,40.77,0.9391,PANEL_A
2045-01-30,UPC000001361,DMA_006,7.932,-2.468,-11.145,30.4,76.27,RETAIL,86.98,244.35,0,91.62,9.29,16.64,36.94,0.7832,12.22,0.2197,PANEL_B
2045-02-06,UPC000001362,DMA_003,60.536,-6.161,30.253,7.51,92.94,WAREHOUSE,75.77,82.25,0,48.86,21.12,14.29,42.52,2.2992,4.17,0.2029,PANEL_B
2045-02-13,UPC000001363,DMA_007,39.488,22.83,40.192,15.3,90.47,PROCESSING,11.24,200.83,0,65.05,7.62,5.27,50.08,2.5007,54.57,-0.3672,PANEL_E
2045-02-20,UPC000001364,DMA_005,25.021,-11.848,-3.289,30.75,74.29,DISTRIBUTION,63.34,202.64,0,80.99,4.55,14.53,74.87,0.1789,30.7,-0.6428,PANEL_C
2045-02-27,UPC000001365,DMA_003,41.672,4.632,32.439,11.65,90.64,DISTRIBUTION,12.25,162.48,0,53.85,29.28,11.76,15.56,2.0943,5.53,-0.4402,PANEL_E
2045-03-06,UPC000001366,DMA_005,21.185,-20.738,52.768,39.06,67.84,PROCESSING,95.2,234.8,0,53.53,23.68,17.96,20.06,1.5097,47.48,1.1244,PANEL_A
2045-03-13,UPC000001367,DMA_001,31.588,-10.292,51.921,3.61,97.17,WAREHOUSE,87.0,159.67,0,87.1,15.24,4.37,16.03,1.7024,53.75,-0.4838,PANEL_D
2045-03-20,UPC000001368,DMA_001,60.995,11.614,-2.228,14.22,85.67,DISTRIBUTION,8.76,126.23,0,33.95,44.6,12.33,1.29,0.737,1.25,0.2301,PANEL_B
2045-03-27,UPC000001369,DMA_001,34.869,-7.151,24.28,12.61,89.65,PROCESSING,69.68,134.73,0,33.94,26.5,13.15,57.61,2.0624,29.88,-0.1657,PANEL_B
2045-04-03,UPC000001370,DMA_006,3.366,17.051,-8.256,6.6,95.67,WAREHOUSE,13.24,60.4,0,89.84,39.56,9.41,54.73,2.5713,14.3,0.3164,PANEL_E
2045-04-10,UPC000001371,DMA_003,5.36,-6.052,-6.671,0.19,99.85,PRODUCTION,15.36,90.57,0,34.21,11.7,15.16,66.18,2.0661,45.03,1.0202,PANEL_C
2045-04-17,UPC000001372,DMA_008,44.112,6.965,0.834,0.33,99.65,DISTRIBUTION,91.29,151.0,0,79.53,42.29,0.29,5.79,1.5556,17.94,0.9481,PANEL_E
