trans_port_arrival_date,trans_port_port_un_locode,trans_port_vessel_imo_hash,trans_port_vessel_type_code,trans_port_cargo_category_code,trans_port_container_teu_count,trans_port_cargo_tonnage_metric,trans_port_origin_country_code,trans_port_destination_country_code,trans_port_berth_assignment_id,trans_port_berth_time_hours,trans_port_dwell_time_hours,trans_port_customs_hold_flag,trans_port_rail_intermodal_flag,trans_port_truck_gate_turn_time_minutes,trans_port_emissions_at_berth_kg,trans_port_harbor_congestion_index,trans_port_pilotage_required_flag,trans_port_weather_delay_flag,trans_port_security_level_code
2025-04-20,INBOM,VBBD4D6264EA8,LNG,TEU,17483,224118.5,SG,IN,BERTH01-6012,49.15,103.7,N,N,36,23264.7,1.76,Y,N,SEC1
2023-10-24,INKRI,VD3B7C89641DB,RORO,LIQUID,0,143496.5,TR,IN,BERTH55-2514,26.72,39.79,N,N,8,16579.2,1.63,Y,N,SEC2
2021-11-16,INBOM,VE1A8F777E063,LNG,BREAKBULK,0,12935.8,IN,ZA,BERTH55-5671,15.91,9.42,N,N,5,10668.5,3.26,N,N,SEC1
2023-08-30,INKRI,VC64D23F1030C,RORO,TEU,12937,126305.5,ES,IN,BERTH90-8901,28.89,56.52,N,Y,26,13689.3,2.04,Y,N,SEC3
2023-09-25,INMUN,V5F00317E4EF7,LNG,AUTO,0,1855.1,BR,IN,BERTH20-6710,1.5,30.74,Y,N,43,1511.8,2.42,Y,N,SEC2
2021-11-17,INGOI,VD938936802D2,LNG,LIQUID,0,164216.9,IN,GB,BERTH03-1444,53.38,51.75,N,N,27,28422.2,2.34,N,N,SEC2
2023-07-09,INNSA,VD30D5B6392CB,TANKER,REEFER,1416,16742.5,MY,IN,BERTH59-3317,1.5,9.61,N,N,72,1264.2,3.61,Y,N,SEC1
2020-06-22,INNSA,V4823A1E603ED,PASSENGER,BULK,0,182008.4,KR,IN,BERTH23-8820,26.31,99.87,N,Y,5,17046.7,2.44,Y,N,SEC2
2022-01-04,INCCU,V49D5949211F9,CONTAINER,LIQUID,0,134622.3,US,IN,BERTH21-3734,20.49,80.19,N,N,26,10352.8,3.69,Y,N,SEC1
2022-02-12,INHZA,V5629D20351A2,PASSENGER,BREAKBULK,0,48062.1,TH,IN,BERTH77-4708,15.83,81.56,N,Y,37,13768.3,3.01,Y,N,SEC1
2025-05-22,INVTZ,V6912A8D10548,TANKER,BREAKBULK,0,27924.5,SA,IN,BERTH30-7162,28.08,57.35,Y,N,76,12164.5,2.05,Y,N,SEC3
2022-03-03,INHZA,VFC46492631C0,CONTAINER,AUTO,0,1848.0,RU,IN,BERTH75-8586,8.5,62.31,N,N,39,3208.1,2.66,Y,N,SEC2
2023-10-29,INMAA,V6919FB6B0037,PASSENGER,AUTO,0,977.3,IN,MY,BERTH42-4153,21.72,69.52,N,Y,14,14635.1,1.45,N,N,SEC3
2025-01-07,INMUN,VC431A2C22718,PASSENGER,AUTO,0,2202.2,GB,IN,BERTH61-8538,16.35,63.64,N,N,55,12470.4,3.87,Y,N,SEC2
2019-02-12,INMAA,V469BD3A70E90,LNG,BULK,0,159559.2,IN,NL,BERTH04-2372,43.9,41.14,N,Y,43,27594.6,1.85,Y,N,SEC1
2019-07-16,INVTZ,V3B3C2FD3DE38,RORO,REEFER,4373,42449.0,IT,IN,BERTH11-4123,6.58,47.32,N,N,42,3034.7,2.03,Y,N,SEC1
2024-04-08,INBOM,V4BF661136C8C,GENERAL_CARGO,TEU,14580,189636.7,DE,IN,BERTH02-3336,8.64,60.64,N,N,53,5029.2,2.23,N,N,SEC1
2022-06-06,INKRI,V126E969727AF,PASSENGER,TEU,9562,115392.9,IN,SA,BERTH07-7935,11.99,68.48,Y,Y,22,4960.1,1.04,N,N,SEC1
2025-01-21,INMAA,V58009A12BF53,TANKER,LIQUID,0,132726.7,CN,IN,BERTH96-2254,2.79,90.05,N,Y,25,2282.4,2.2,Y,N,SEC1
2025-12-24,INTUT,V3B3C4BA64885,LNG,LIQUID,0,158522.0,NL,IN,BERTH20-1408,31.29,78.75,N,N,88,20944.4,3.78,N,N,SEC2
2019-09-15,INTUT,V30907860592A,TANKER,TEU,21297,249309.4,NL,IN,BERTH52-4437,26.38,97.04,N,N,52,17425.4,2.12,Y,N,SEC2
2021-05-05,INMUN,VCD3C5EF2E11D,BULKER,REEFER,1335,12863.5,IN,NL,BERTH50-6497,45.24,101.93,N,N,25,34587.6,1.87,Y,N,SEC1
2020-09-20,INMUN,V70C179F46865,TANKER,LIQUID,0,55560.9,IN,VN,BERTH88-8762,42.02,52.35,N,N,57,29995.6,2.54,Y,N,SEC2
2020-02-08,INBOM,VCC55FFD50486,PASSENGER,BULK,0,71897.9,DE,IN,BERTH13-1106,42.34,81.05,N,Y,46,14090.0,1.17,N,N,SEC3
2022-09-18,INTUT,VA02085D2CC04,LNG,REEFER,129,1037.1,IN,VN,BERTH42-1036,1.5,85.36,N,N,62,1384.0,1.18,Y,N,SEC1
2024-05-06,INMUN,VF5F8B7DCB90E,PASSENGER,REEFER,968,11315.0,JP,IN,BERTH73-7112,24.35,57.69,Y,N,54,16095.8,1.56,N,N,SEC1
2019-07-05,INKRI,V4694497B35C3,GENERAL_CARGO,BREAKBULK,0,41642.1,SA,IN,BERTH69-6256,29.29,68.77,Y,N,75,17468.0,1.98,Y,N,SEC2
2021-02-21,INVTZ,V1FD023B33574,GENERAL_CARGO,BULK,0,207725.3,ID,IN,BERTH42-1183,32.92,105.37,N,Y,58,18019.6,0.92,Y,N,SEC3
2019-11-10,INCCU,VFD7389DCA2EE,LNG,BULK,0,13346.5,IT,IN,BERTH53-6186,25.13,6.38,Y,Y,48,16804.3,1.59,Y,N,SEC1
2022-07-31,INMUN,V78A993B07DE7,CONTAINER,REEFER,2130,22019.9,GB,IN,BERTH57-7934,68.92,100.58,N,Y,72,22967.3,2.9,Y,N,SEC3
2020-08-05,INTUT,V8378F2CA8504,TANKER,AUTO,0,2524.0,VN,IN,BERTH40-6454,29.71,70.32,N,N,41,24075.1,3.91,Y,N,SEC3
2021-11-22,INMUN,V4B1D902002B7,RORO,BREAKBULK,0,10936.6,IN,QA,BERTH91-8525,21.72,87.63,N,N,63,16878.9,3.47,N,N,SEC2
2021-01-19,INBOM,V3D5CF277DA59,RORO,BULK,0,122221.7,IN,NL,BERTH96-3507,12.97,32.43,N,N,48,8731.3,2.61,N,N,SEC1
2020-06-07,INVTZ,VB262CFA916C1,TANKER,AUTO,0,1537.1,IN,IT,BERTH26-4945,16.74,57.16,N,N,70,11820.9,2.32,Y,N,SEC3
2020-12-22,INGOI,VDB7BBA0E1AD8,BULKER,AUTO,0,30.4,IN,JP,BERTH82-2598,24.7,66.45,Y,Y,45,18182.1,0.35,Y,N,SEC1
2019-11-19,INCCU,V8462F6490764,TANKER,LIQUID,0,166974.7,IN,MY,BERTH11-9932,6.83,2.0,N,N,25,3760.0,0.84,Y,N,SEC2
2025-02-04,INGOI,VBD20F767944E,GENERAL_CARGO,TEU,17890,216127.3,AE,IN,BERTH13-8151,15.53,70.28,N,N,50,13893.7,3.45,N,Y,SEC1
2025-06-15,INCCU,V7A2B6C26BAE5,TANKER,AUTO,0,3702.2,IN,GB,BERTH18-3666,20.27,52.12,N,N,28,13671.2,4.35,Y,N,SEC1
2020-05-02,INBOM,VEB4FB78C6CAA,PASSENGER,AUTO,0,570.6,IN,KR,BERTH60-2242,29.73,71.87,Y,N,29,21112.2,2.11,N,N,SEC2
2024-07-14,INNSA,V2D3522A3C3AA,BULKER,TEU,15026,210062.9,SG,IN,BERTH71-1072,18.7,82.69,N,N,40,8318.0,2.11,N,N,SEC1
2020-05-07,INGOI,V215490251543,CONTAINER,LIQUID,0,100177.7,IN,TR,BERTH42-8019,44.69,81.13,N,N,47,19784.1,3.05,Y,N,SEC1
2025-09-23,INVTZ,V86CFEC1D71F4,GENERAL_CARGO,AUTO,0,262.8,AU,IN,BERTH26-5079,17.49,40.11,N,Y,27,7685.5,2.34,Y,N,SEC2
2022-05-02,INMAA,V1953AEA590E9,CONTAINER,LIQUID,0,57603.7,NL,IN,BERTH27-8854,29.81,53.04,N,N,46,15102.6,3.48,Y,N,SEC3
2022-06-24,INKRI,V68CADF9B24D0,TANKER,BULK,0,111329.2,IN,VN,BERTH40-3158,1.5,3.98,N,N,5,1529.4,1.45,Y,N,SEC3
2023-09-26,INKRI,V274AFBD40AC9,CONTAINER,BREAKBULK,0,44386.5,IT,IN,BERTH81-3802,2.95,70.14,N,N,10,1069.5,1.4,Y,N,SEC2
2021-12-21,INBOM,V49337C37A464,PASSENGER,LIQUID,0,10508.2,IN,QA,BERTH19-6435,40.31,92.46,N,N,53,19307.9,2.63,Y,N,SEC2
2024-09-03,INNSA,V149FA4B79AB9,LNG,BREAKBULK,0,12290.6,SA,IN,BERTH42-9705,3.4,31.29,N,N,35,1214.6,1.46,Y,N,SEC3
2025-12-14,INTUT,V683D9BD2AA11,PASSENGER,AUTO,0,1183.6,US,IN,BERTH31-2002,6.67,37.48,N,Y,88,3573.4,1.05,N,N,SEC3
2023-10-04,INMNG,V9D39CA1DFD9F,TANKER,BREAKBULK,0,56219.7,CN,IN,BERTH40-5892,33.92,113.27,Y,Y,49,12578.4,4.61,Y,Y,SEC3
2019-07-22,INBOM,V552AECC9B40C,GENERAL_CARGO,AUTO,0,1629.1,NL,IN,BERTH44-9779,23.13,54.12,N,N,17,17295.9,1.98,Y,N,SEC1
2024-05-08,INKOC,V02C002D4947B,GENERAL_CARGO,TEU,17173,217564.7,IN,TH,BERTH12-4637,38.44,85.38,N,N,54,22975.4,2.19,Y,N,SEC1
2021-06-17,INMAA,VE8EEE2042C95,GENERAL_CARGO,BULK,0,107428.4,US,IN,BERTH76-2468,34.81,35.8,N,Y,42,14993.4,2.06,Y,N,SEC3
2023-03-29,INHZA,V5FA40D740F29,LNG,AUTO,0,270.5,IN,IT,BERTH67-9022,32.43,64.84,N,N,5,24738.4,2.72,Y,N,SEC3
2019-10-27,INMNG,VAA50DD6E5444,GENERAL_CARGO,LIQUID,0,98982.5,US,IN,BERTH32-3131,35.76,133.23,N,N,32,13702.2,1.02,Y,N,SEC3
2024-03-26,INMNG,V66724DED7997,RORO,BREAKBULK,0,1172.3,TH,IN,BERTH67-7046,1.5,24.17,N,Y,62,1818.1,4.9,N,N,SEC2
2022-12-15,INNSA,V02BBE420E925,BULKER,REEFER,3344,28596.9,US,IN,BERTH69-3225,38.35,114.47,N,N,29,24997.6,2.55,Y,N,SEC3
2021-10-24,INGOI,V5501098E98C8,PASSENGER,BULK,0,45872.6,IN,NL,BERTH97-6421,1.5,13.67,Y,Y,71,942.2,2.23,Y,N,SEC2
2023-03-11,INCCU,V0E535DE28F26,LNG,LIQUID,0,23298.3,NL,IN,BERTH63-6469,43.79,58.5,Y,N,50,19917.8,2.95,Y,N,SEC1
2019-01-06,INKOC,V098B1D35183C,LNG,TEU,21799,235085.8,IN,KR,BERTH08-7431,45.43,67.29,N,N,24,13863.4,1.76,N,N,SEC2
2024-05-08,INHZA,VEF5F8A4D4E90,CONTAINER,BREAKBULK,0,16099.9,IN,CN,BERTH68-5256,1.5,35.25,N,N,29,1037.0,3.41,Y,N,SEC1
2025-05-25,INVTZ,V97AB6F7D178C,LNG,LIQUID,0,45410.5,IN,RU,BERTH75-1769,8.62,71.57,N,N,39,3440.3,2.34,Y,N,SEC1
2019-03-29,INKRI,V602664A8BDAB,PASSENGER,TEU,16480,166781.8,ID,IN,BERTH97-2566,13.56,2.0,N,N,48,10718.5,1.3,Y,N,SEC1
2023-03-07,INMNG,V48E9687A0C4C,BULKER,BULK,0,107908.0,ID,IN,BERTH94-7558,27.99,28.51,N,Y,75,10211.0,1.52,Y,Y,SEC2
2024-03-09,INMAA,V4F760E5427CA,PASSENGER,LIQUID,0,68785.7,NL,IN,BERTH97-8227,18.59,30.74,N,N,87,14466.2,3.68,N,N,SEC3
2025-03-01,INKRI,V57C80089BD35,RORO,BREAKBULK,0,25512.7,US,IN,BERTH82-2734,31.01,55.71,N,Y,10,10859.0,2.76,Y,N,SEC3
2024-06-21,INKRI,V193F37CED85A,RORO,REEFER,4941,57875.7,SA,IN,BERTH27-8867,22.04,91.55,N,Y,28,17392.8,2.4,Y,N,SEC3
2025-04-15,INNSA,V64E633B8659D,RORO,BREAKBULK,0,49191.8,NL,IN,BERTH88-6409,36.06,106.42,N,N,35,20717.9,0.72,N,N,SEC3
2019-04-25,INMNG,V9B8129D6F744,GENERAL_CARGO,REEFER,2889,34564.1,TR,IN,BERTH76-6590,25.19,34.64,N,N,56,12308.1,1.51,N,N,SEC2
2022-02-10,INNSA,V9332891449ED,TANKER,REEFER,2193,17560.8,AU,IN,BERTH16-1478,32.21,45.77,N,N,50,16756.3,1.36,Y,N,SEC1
2022-02-05,INKOC,VC71E8D77316A,RORO,LIQUID,0,13133.9,BR,IN,BERTH05-8971,27.38,48.2,N,N,41,20148.7,1.57,Y,N,SEC2
2023-04-20,INBOM,V964BF7A53667,PASSENGER,BREAKBULK,0,8240.2,ID,IN,BERTH69-5481,2.59,55.83,N,N,67,1303.6,1.26,Y,N,SEC1
2021-04-15,INKRI,V21182BF34DC8,TANKER,AUTO,0,1760.6,IN,AU,BERTH69-8119,1.5,63.72,Y,Y,37,2014.6,1.17,Y,N,SEC2
2019-08-07,INMUN,VD3AEF9572E69,TANKER,BULK,0,152661.3,IN,TR,BERTH06-6973,1.5,2.0,N,N,56,1633.3,4.53,Y,N,SEC1
2025-07-27,INMNG,V7E5760C3DFA1,GENERAL_CARGO,TEU,10468,98999.7,GB,IN,BERTH43-4186,43.66,64.27,Y,Y,74,20995.9,1.98,Y,N,SEC3
2023-03-16,INTUT,V014D02538BD2,GENERAL_CARGO,AUTO,0,1560.7,IN,ES,BERTH66-4691,8.48,61.91,N,Y,66,5354.5,1.94,Y,N,SEC1
2023-07-31,INCCU,VBF41217FF7DD,GENERAL_CARGO,REEFER,1191,10663.4,IN,JP,BERTH69-3682,22.73,34.71,Y,N,94,8371.1,2.78,Y,N,SEC1
2020-12-19,INCCU,V343D838E70F4,RORO,BREAKBULK,0,54918.8,IN,QA,BERTH55-5834,7.89,92.3,N,N,42,7228.3,0.73,Y,N,SEC2
2025-01-04,INKOC,VB3F72D2AB49F,LNG,TEU,11964,128999.5,US,IN,BERTH56-7437,33.21,70.8,N,N,36,13827.5,2.32,N,N,SEC2
2021-04-12,INMUN,V6720DEE03525,TANKER,LIQUID,0,108223.9,ZA,IN,BERTH72-9369,34.13,42.93,N,Y,46,18562.5,0.5,N,N,SEC3
2024-10-07,INCCU,V1FC52A63C989,TANKER,TEU,14159,170334.2,QA,IN,BERTH32-8035,25.71,93.2,N,N,39,17944.2,0.97,Y,N,SEC2
2021-01-28,INKRI,V1660BB76F4E7,GENERAL_CARGO,REEFER,425,4677.3,CN,IN,BERTH25-1106,27.61,113.99,N,Y,53,10748.1,2.99,N,N,SEC3
2023-02-02,INKRI,VB96107016F19,RORO,BULK,0,161497.6,NL,IN,BERTH61-5062,38.69,84.16,N,N,24,12912.1,0.58,Y,N,SEC1
2025-05-05,INKOC,V5A7383FE7B91,GENERAL_CARGO,BULK,0,207558.7,IN,AE,BERTH83-9646,14.92,77.96,N,N,85,11607.2,1.25,Y,N,SEC3
2021-12-22,INBOM,V0C9966594675,CONTAINER,LIQUID,0,124406.6,NL,IN,BERTH26-3951,22.36,53.89,Y,Y,61,17406.1,1.9,Y,N,SEC3
2021-01-20,INKOC,V7322772B378B,PASSENGER,BREAKBULK,0,29223.2,AE,IN,BERTH11-9539,14.95,88.66,N,Y,57,11528.9,2.03,Y,N,SEC3
2021-01-02,INGOI,VE754FD18ADB3,BULKER,REEFER,1002,11411.8,IN,ZA,BERTH96-6927,48.47,68.13,N,Y,32,16010.6,1.37,Y,N,SEC3
2019-06-11,INKRI,VCD67D275D6D4,CONTAINER,REEFER,2959,25083.3,IN,GB,BERTH41-1798,14.26,79.62,N,Y,21,7954.4,3.05,N,N,SEC1
2019-07-23,INMAA,V6865458602FD,PASSENGER,AUTO,0,1010.7,ID,IN,BERTH78-1556,14.74,31.58,N,N,58,11121.7,2.41,Y,N,SEC2
2021-02-02,INMAA,V5E20086338E8,CONTAINER,BULK,0,142536.1,US,IN,BERTH67-5051,4.17,53.64,N,N,32,4630.4,0.9,Y,N,SEC1
2023-08-17,INKRI,V29710BA33713,PASSENGER,TEU,14094,193402.9,IT,IN,BERTH81-1266,14.09,77.57,N,Y,27,12906.5,2.33,Y,Y,SEC1
2025-05-12,INTUT,VB271F7CD03F7,CONTAINER,BREAKBULK,0,59412.9,US,IN,BERTH91-4751,3.53,31.7,N,Y,92,1774.5,2.69,Y,N,SEC1
2020-03-26,INHZA,V31419977F247,BULKER,REEFER,29,333.0,IN,ID,BERTH82-5438,21.44,2.0,N,Y,52,8096.7,1.93,N,N,SEC1
2024-08-03,INMUN,VAD8B5137F754,PASSENGER,REEFER,1296,13817.4,ZA,IN,BERTH13-4611,37.25,115.49,N,N,27,29967.5,3.68,Y,N,SEC1
2022-08-06,INKOC,V68FC623F858F,CONTAINER,TEU,14462,147277.9,QA,IN,BERTH36-5461,9.06,30.03,N,N,57,4115.6,0.71,Y,N,SEC1
2024-06-24,INMUN,VAB2D5A817343,PASSENGER,AUTO,0,747.8,TH,IN,BERTH44-1686,18.62,34.78,N,Y,26,11147.1,2.96,Y,N,SEC3
2024-03-29,INCCU,V14A439ADE0AA,CONTAINER,AUTO,0,400.2,IN,MY,BERTH12-6198,18.21,27.05,N,N,38,14498.7,2.91,Y,N,SEC1
2019-03-14,INCCU,V9DB40DF816FD,RORO,REEFER,3396,40350.8,IN,TR,BERTH08-5239,6.45,15.85,N,N,35,4768.3,1.74,Y,N,SEC3
2019-10-28,INBOM,V60D807F78BFD,RORO,REEFER,1351,15143.8,MY,IN,BERTH60-8268,30.53,57.14,N,N,7,13442.5,2.11,Y,N,SEC3
2025-10-07,INNSA,VCD1ECFDCDBD5,TANKER,AUTO,0,501.7,KR,IN,BERTH65-4669,26.12,65.6,Y,N,23,17224.9,0.4,Y,N,SEC2
2019-08-20,INGOI,V1352CC34A129,RORO,LIQUID,0,41071.5,IN,NL,BERTH32-1440,31.13,29.8,N,Y,33,17376.9,1.03,Y,N,SEC2
2019-03-17,INTUT,VD3299DDABEC8,RORO,REEFER,4737,54471.7,IN,DE,BERTH69-9078,12.79,13.86,N,Y,27,7482.3,2.96,N,N,SEC3
2019-03-24,INKRI,VA7F87AB354E4,LNG,TEU,15655,173611.3,DE,IN,BERTH05-3388,19.73,62.31,N,N,64,16830.1,2.88,Y,N,SEC3
2021-12-05,INVTZ,V3E21693CCC2F,LNG,REEFER,2657,23879.3,BR,IN,BERTH01-2796,26.84,78.66,N,N,66,17617.9,1.32,Y,N,SEC2
2022-09-10,INMNG,V62F519F326AA,PASSENGER,AUTO,0,800.4,IN,ID,BERTH35-4345,25.45,64.49,N,N,28,15636.2,1.89,Y,N,SEC2
2020-07-24,INGOI,V6F29BB5FE7CB,TANKER,AUTO,0,2697.7,IN,GB,BERTH43-3845,48.84,85.23,N,Y,71,27213.9,1.55,Y,N,SEC3
2021-08-17,INMNG,V2BEA1D00B22C,CONTAINER,BULK,0,16173.8,US,IN,BERTH81-6796,29.95,92.72,N,Y,12,22992.7,4.13,Y,N,SEC1
2021-03-31,INVTZ,V219F56F5261B,CONTAINER,REEFER,3119,27869.7,QA,IN,BERTH81-1245,14.47,77.49,N,Y,26,5859.3,1.74,Y,Y,SEC3
2020-01-16,INTUT,V67A92A5689B7,TANKER,BULK,0,142546.7,NL,IN,BERTH76-3557,56.34,103.34,N,Y,5,36448.6,2.03,Y,N,SEC1
2019-08-01,INHZA,V7D8775884515,GENERAL_CARGO,BULK,0,56898.3,US,IN,BERTH58-2029,24.34,20.42,N,N,14,9752.4,2.23,Y,Y,SEC1
2023-02-18,INNSA,V2C0C828F5BC4,GENERAL_CARGO,BREAKBULK,0,45184.4,IT,IN,BERTH78-1684,32.58,63.02,Y,N,35,25931.5,2.02,Y,N,SEC1
2025-01-16,INKRI,V4CA36A874019,RORO,AUTO,0,3020.9,IN,ID,BERTH81-9659,17.97,43.87,N,N,20,6639.7,2.36,Y,N,SEC3
2024-10-02,INGOI,VD6B13973BFA2,LNG,LIQUID,0,147013.9,DE,IN,BERTH68-9278,12.67,40.19,N,N,5,10908.6,2.32,Y,Y,SEC2
2025-03-16,INTUT,V992B209D93F0,GENERAL_CARGO,LIQUID,0,65081.3,IN,QA,BERTH95-6754,49.33,101.74,N,N,28,30746.9,3.28,Y,N,SEC1
2025-08-12,INBOM,VB9057C1093B6,TANKER,LIQUID,0,136650.5,IN,GB,BERTH54-1800,15.15,117.12,N,Y,32,13117.7,0.9,Y,N,SEC3
2021-07-01,INMAA,VC8B96E5E9093,LNG,AUTO,0,1552.8,DE,IN,BERTH81-6787,36.66,70.07,N,Y,8,22505.2,4.31,Y,N,SEC3
2023-09-14,INCCU,V0AFDA4EB7131,PASSENGER,TEU,21854,242267.2,IN,KR,BERTH40-7706,23.59,114.64,N,N,71,18880.6,0.33,Y,N,SEC1
2019-04-08,INBOM,V1732FAAD6F25,GENERAL_CARGO,TEU,16639,170646.2,IN,QA,BERTH59-8043,40.75,77.28,N,Y,29,30483.8,1.7,Y,N,SEC1
2021-08-07,INMNG,V9BDE81FBA00B,BULKER,AUTO,0,823.4,IN,DE,BERTH58-5359,1.5,93.99,N,N,25,1735.5,2.59,Y,N,SEC3
2021-01-19,INCCU,VB83E6D446ACD,GENERAL_CARGO,AUTO,0,2205.0,QA,IN,BERTH02-6780,13.69,70.27,N,Y,9,10601.0,2.13,Y,N,SEC1
2025-02-26,INNSA,VC62415AB079F,PASSENGER,TEU,12171,138584.8,ES,IN,BERTH93-8253,37.61,147.32,N,N,45,31554.3,3.38,Y,N,SEC2
2024-10-20,INMNG,VBD40910DFC55,GENERAL_CARGO,BULK,0,111746.6,IN,NL,BERTH54-3033,13.17,43.13,N,N,79,10605.6,1.21,N,N,SEC2
2019-02-26,INKRI,V2441C82F884C,CONTAINER,AUTO,0,1220.8,IN,NL,BERTH01-2367,19.75,32.54,N,N,33,18053.3,3.49,Y,N,SEC3
2020-01-20,INHZA,VE3B89C7D51F5,RORO,BULK,0,39071.8,US,IN,BERTH16-8971,1.5,39.92,N,N,41,2024.9,1.97,N,N,SEC2
2022-10-11,INKRI,V5E8ACA33F2C2,GENERAL_CARGO,TEU,19801,188739.1,ZA,IN,BERTH15-7538,27.25,41.79,N,Y,28,13879.2,0.92,Y,Y,SEC3
2023-02-12,INKOC,V73C12D45BDA5,RORO,BREAKBULK,0,12151.0,VN,IN,BERTH87-5667,24.37,47.16,N,N,38,20708.8,1.28,N,N,SEC3
2020-07-13,INNSA,VA434ABAC3105,RORO,REEFER,3691,44022.6,IN,US,BERTH21-4864,15.51,50.34,N,Y,23,14389.4,2.1,Y,Y,SEC3
2021-08-25,INVTZ,V4D0A3236D0C6,LNG,BREAKBULK,0,37517.2,AE,IN,BERTH49-8043,14.22,5.26,N,N,6,11658.3,0.52,Y,N,SEC3
2024-11-27,INCCU,V8BD0231CD2B1,TANKER,REEFER,2704,25665.4,IN,US,BERTH86-4297,3.39,12.86,N,N,25,3923.9,4.03,Y,N,SEC3
2019-06-04,INNSA,V38BEF82F7E86,GENERAL_CARGO,BREAKBULK,0,9581.5,RU,IN,BERTH17-5566,24.8,79.14,N,Y,76,15422.6,0.61,Y,N,SEC2
2022-08-25,INTUT,VDCBA4158F79A,TANKER,LIQUID,0,80110.4,KR,IN,BERTH37-7498,34.95,88.75,N,N,78,24477.1,0.98,Y,N,SEC1
2022-03-27,INKOC,V1461473B50CC,BULKER,AUTO,0,2012.4,SG,IN,BERTH26-5086,27.71,58.14,N,N,41,15075.9,2.67,Y,N,SEC1
2023-10-23,INNSA,V0D935EA863DC,LNG,BREAKBULK,0,19838.9,CN,IN,BERTH90-1592,7.36,38.83,N,N,32,3477.2,2.49,N,N,SEC2
2020-02-13,INKRI,V12216F0DB097,CONTAINER,BULK,0,57809.0,IN,QA,BERTH70-9330,18.16,90.6,N,N,57,8841.9,0.74,Y,N,SEC3
2025-06-20,INMNG,V3D2DFA921F43,GENERAL_CARGO,BULK,0,41095.7,IT,IN,BERTH58-6040,5.78,96.53,N,N,63,3952.4,1.53,Y,N,SEC1
2020-06-18,INCCU,VE570EA5EA264,BULKER,TEU,6394,76332.7,AE,IN,BERTH12-6217,15.61,104.25,N,N,39,6398.8,1.69,Y,N,SEC1
2020-08-29,INMUN,VA85608C8D2D0,PASSENGER,TEU,18814,198173.4,TH,IN,BERTH34-2259,46.86,62.91,Y,N,26,20638.8,1.91,N,N,SEC2
2025-12-01,INCCU,V2B1C300FCFC2,PASSENGER,TEU,17050,171782.6,KR,IN,BERTH06-8660,20.88,38.22,N,Y,50,15059.0,2.58,Y,N,SEC1
2019-06-26,INMAA,V4F58338144AA,TANKER,BULK,0,187363.1,IN,AE,BERTH75-4520,15.64,82.45,Y,Y,42,6165.3,1.11,N,N,SEC1
2020-12-28,INNSA,VFABE1FA89741,CONTAINER,AUTO,0,517.5,GB,IN,BERTH76-8556,11.05,31.5,N,N,36,5288.0,1.31,Y,N,SEC3
2023-04-19,INKOC,V222CF93D8A71,CONTAINER,BULK,0,54501.8,MY,IN,BERTH37-5406,35.91,81.14,N,N,46,31060.3,3.87,N,N,SEC1
2025-08-02,INMUN,VDF949D1D5277,LNG,BREAKBULK,0,6542.0,IN,SG,BERTH74-6869,18.52,49.56,N,N,46,16005.9,1.8,Y,Y,SEC1
2020-05-24,INVTZ,VD62FDFEF04A6,LNG,REEFER,2744,25410.5,SA,IN,BERTH76-7367,21.95,27.58,N,N,44,19541.2,0.99,Y,N,SEC3
2023-09-04,INMNG,VC9918D84C2A2,GENERAL_CARGO,BREAKBULK,0,43217.8,AE,IN,BERTH80-7632,17.67,86.57,N,N,47,11164.8,2.63,Y,N,SEC1
2024-04-13,INMAA,V7231C9FBA756,RORO,AUTO,0,2755.3,GB,IN,BERTH71-6052,30.09,48.15,N,Y,32,26763.3,2.05,Y,N,SEC3
2023-09-10,INTUT,VF962ED8C88F6,PASSENGER,AUTO,0,944.0,AU,IN,BERTH72-4600,17.72,80.8,N,N,77,14174.3,0.79,Y,N,SEC1
2023-01-17,INVTZ,V3B605FBA915B,TANKER,TEU,4714,55034.6,KR,IN,BERTH97-6287,9.16,2.0,N,Y,26,5197.3,0.28,N,N,SEC3
2022-01-24,INKRI,VF9CAB83CD9C8,GENERAL_CARGO,AUTO,0,3970.8,NL,IN,BERTH13-3971,10.72,62.46,N,N,27,8580.1,0.47,N,N,SEC1
2023-09-20,INKRI,V78849704F7B7,TANKER,TEU,2013,19847.0,JP,IN,BERTH28-4170,30.18,83.61,N,N,37,14297.8,2.08,N,Y,SEC2
2022-05-20,INVTZ,VC63FD00BC50B,LNG,LIQUID,0,107308.0,IN,BR,BERTH32-8711,7.17,69.1,N,N,24,6399.7,3.31,Y,N,SEC3
2022-11-10,INMNG,V76C5434FCB64,TANKER,BREAKBULK,0,25286.1,BR,IN,BERTH59-6160,53.23,119.16,N,Y,40,37205.8,1.59,N,Y,SEC2
2022-07-30,INKRI,VD99F6844F889,BULKER,AUTO,0,2634.1,ID,IN,BERTH04-6688,11.08,28.89,N,N,45,8943.1,0.1,N,N,SEC2
2023-04-27,INBOM,V424C21754CFA,TANKER,BULK,0,151607.3,IN,JP,BERTH53-8482,43.68,29.87,N,Y,91,35972.1,3.01,N,N,SEC2
2021-01-17,INMNG,VD1577D7F269E,GENERAL_CARGO,TEU,20223,253803.0,AE,IN,BERTH69-8053,32.0,71.75,N,N,66,24104.5,1.97,N,N,SEC2
