biz_intratrade_reference_month,biz_intratrade_reporting_country_iso2,biz_intratrade_partner_country_iso2,biz_intratrade_flow_direction,biz_intratrade_cn8_code,biz_intratrade_goods_value_eur,biz_intratrade_goods_quantity_kg,biz_intratrade_dispatch_arrival_code,biz_intratrade_threshold_reporting_flag,biz_intratrade_transport_mode_code,biz_intratrade_incoterms_code,biz_intratrade_customs_simplification_flag,biz_intratrade_vat_intracommunity_number_hash,biz_intratrade_eori_hash,biz_intratrade_delivery_time_days_median,biz_intratrade_logistics_performance_index,biz_intratrade_port_congestion_index,biz_intratrade_eurostat_table_code,biz_intratrade_data_quality_flag,biz_intratrade_data_extract_date
2024-05,NL,CY,DISPATCH,19154364,95314882.26,15600.65,DISPATCH,1,INLAND_WATERWAY,CPT,1,d04f7399a27682eb9a,4e9cde562b6ffa7568,18,2.305,0.6674,bop_q_f,REVISED,2025-05-30
2024-06,SE,LV,ARRIVAL,19162283,95363626.31,15650.49,ARRIVAL,1,PIPE,CIF,0,5520821ac57df67130,ed2b114f57170643b6,22,3.339,0.4582,bop_q_g,ESTIMATED,2025-06-29
2024-07,DK,SE,DISPATCH,19170202,95474477.87,15701.77,DISPATCH,0,ROAD,DDP,0,c5cff0aa358f8ec06c,7609b98ceb0c228ade,21,2.891,0.7641,bop_q_c,FLAGGED,2025-08-22
2024-08,IE,DE,ARRIVAL,19178121,95535899.04,15741.8,ARRIVAL,1,SEA,CIP,1,caed3aa5794c884fa3,52eb17f2fa1849c8ed,20,3.275,0.6814,ext_lt_intra_q,IMPUTED,2025-06-02
2024-09,PL,PT,DISPATCH,19186040,95633846.58,15803.5,DISPATCH,1,AIR,EXW,0,a1240c3fbfbee52143,7563644977f3f87ce1,3,3.303,0.7667,ext_lt_intratrd,OK,2024-04-26
2024-10,AT,CZ,ARRIVAL,19193959,95717081.05,15877.32,ARRIVAL,1,RAIL,FOB,0,9f2af1b177bd03cc86,f2ff013f7213f10487,6,2.405,0.7045,bop_q_f,REVISED,2025-09-18
2024-11,EE,LT,DISPATCH,19201878,95772716.84,15886.24,DISPATCH,0,INLAND_WATERWAY,DAP,0,cf370d49841c64b880,1926807450c304a2f7,3,4.226,0.1879,bop_q_g,ESTIMATED,2025-06-05
2024-12,IT,AT,ARRIVAL,19209797,95854025.17,15953.03,ARRIVAL,0,PIPE,FCA,0,432ebacb707df7e962,6e10687a068b66716b,5,4.283,0.6052,bop_q_c,FLAGGED,2025-12-29
2025-01,PT,GR,DISPATCH,19217716,95925837.19,16019.93,DISPATCH,1,ROAD,CFR,0,102f3d39e7e4c636eb,ecf66c84fd77129caa,8,4.4,0.1717,ext_lt_intra_q,IMPUTED,2024-02-24
2025-02,BE,RO,ARRIVAL,19225635,96029136.96,16091.89,ARRIVAL,1,SEA,DPU,0,ced2dbbc95d5c4fe8c,60e4a3e26e5b61c1aa,7,4.241,0.5681,ext_lt_intratrd,OK,2025-06-03
2025-03,FI,DK,DISPATCH,19233554,96109890.33,16148.82,DISPATCH,0,AIR,CPT,0,368f6040136c5dae99,9ff8f7ddac4961e3ca,10,2.203,0.1083,bop_q_f,REVISED,2025-07-11
2025-04,LV,LU,ARRIVAL,19241473,96209490.77,16208.19,ARRIVAL,0,RAIL,CIF,0,081560f82a337d7a23,6d427503162e22a5ea,12,2.559,0.5734,bop_q_g,ESTIMATED,2024-05-28
2025-05,RO,BE,DISPATCH,19249392,96249053.16,16259.84,DISPATCH,1,INLAND_WATERWAY,DDP,0,090f4fbf93c16382ea,c40101e1859ff1db5c,12,2.242,0.4157,bop_q_c,FLAGGED,2024-09-30
2025-06,BG,HU,ARRIVAL,19257311,96386313.96,16291.87,ARRIVAL,1,PIPE,CIP,0,0db193a798b850013a,d08e3816fb4d177732,13,2.298,0.6551,ext_lt_intra_q,IMPUTED,2025-12-01
2025-07,FR,SK,DISPATCH,19265230,96447709.49,16359.31,DISPATCH,0,ROAD,EXW,0,5fa810c3d4f6400a42,d15ae6cc0f00cbbc8d,11,4.355,0.469,ext_lt_intratrd,OK,2025-12-20
2025-08,LT,EE,ARRIVAL,19273149,96488918.05,16381.94,ARRIVAL,1,SEA,FOB,0,7594b109d4655f7ab5,a2c2f1bbc27b1d4a34,14,3.006,0.5676,bop_q_f,REVISED,2024-06-01
2025-09,SK,MT,DISPATCH,19281068,96615676.54,16466.83,DISPATCH,0,AIR,DAP,1,c2935f90ca1cfde6de,526a027b285458d96d,15,4.103,0.3131,bop_q_g,ESTIMATED,2026-02-21
2025-10,HR,BG,ARRIVAL,19288987,96652515.56,16506.16,ARRIVAL,0,RAIL,FCA,0,c805b31eed461775f7,82e6a7d32b3540072a,18,4.095,0.9079,bop_q_c,FLAGGED,2024-10-16
2025-11,DE,IE,DISPATCH,19296906,96786301.85,16565.46,DISPATCH,0,INLAND_WATERWAY,CFR,0,b464d63be16f786579,1514a466ad4fd01e1d,17,2.724,0.3186,ext_lt_intra_q,IMPUTED,2025-01-16
2025-12,LU,SI,ARRIVAL,19304825,96840611.0,16607.16,ARRIVAL,0,PIPE,DPU,1,5bd32f8f134c72b70d,39d0e0125bf55cb492,20,3.01,0.2886,ext_lt_intratrd,OK,2024-05-05
2026-01,SI,FI,DISPATCH,19312744,96961201.64,16684.03,DISPATCH,1,ROAD,CPT,1,95a20020c6817cb171,af327528fae29b8555,20,4.13,0.7478,bop_q_f,REVISED,2025-03-06
2026-02,CY,NL,ARRIVAL,19320663,96996642.08,16710.64,ARRIVAL,1,SEA,CIF,0,1bd66e16dffa0b7426,a7844c0f7bff59f09b,22,3.142,0.7394,bop_q_g,ESTIMATED,2024-12-29
2026-03,GR,HR,DISPATCH,19328582,97095125.54,16766.43,DISPATCH,0,AIR,DDP,1,53046bfe07b3ca099b,77e5576a3a4e5b5f16,20,3.303,0.4913,bop_q_c,FLAGGED,2024-10-27
2026-04,MT,IT,ARRIVAL,19336501,97183508.78,16830.42,ARRIVAL,1,RAIL,CIP,0,29c63b6bc646914053,ef3bff0a1e576ea3d4,23,4.381,0.4754,ext_lt_intra_q,IMPUTED,2024-07-29
2026-05,ES,BG,DISPATCH,19344420,97248435.35,16903.89,DISPATCH,1,INLAND_WATERWAY,EXW,0,ed57f706c34fc80061,106171ff4f31272d9a,3,3.368,0.5222,ext_lt_intratrd,OK,2024-09-11
2026-06,CZ,FR,ARRIVAL,19352339,97364059.13,16953.28,ARRIVAL,0,PIPE,FOB,0,46f09d645c4d24b346,778f952602c8f0b9c7,3,2.315,0.7122,bop_q_f,REVISED,2024-06-19
2026-07,HU,PL,DISPATCH,19360258,97455702.98,17017.86,DISPATCH,1,ROAD,DAP,1,821783ce5fa6498979,ccc09d4549b91d7aaa,5,2.237,0.5218,bop_q_g,ESTIMATED,2025-06-02
2026-08,NL,CY,ARRIVAL,19368177,97497538.31,17059.92,ARRIVAL,0,SEA,FCA,1,8f19d06ca4917c9e34,bfdd7756de6c4ce908,6,3.251,0.3703,bop_q_c,FLAGGED,2024-07-09
2026-09,SE,LV,DISPATCH,19376096,97597554.16,17117.04,DISPATCH,0,AIR,CFR,0,588d3656d8ef7d6a9c,4881dfa53af3b37c3e,6,2.419,0.621,ext_lt_intra_q,IMPUTED,2024-12-12
2026-10,DK,SE,ARRIVAL,19384015,97686703.88,17169.57,ARRIVAL,0,RAIL,DPU,1,37c324066a74030c35,78dd636f8ccbd49f26,9,2.44,0.8361,ext_lt_intratrd,OK,2025-09-13
2026-11,IE,DE,DISPATCH,19391934,97720605.76,17245.99,DISPATCH,1,INLAND_WATERWAY,CPT,0,5991071caff9addc8b,ed053394d3c05ad892,10,2.268,0.5088,bop_q_f,REVISED,2025-07-26
2026-12,PL,PT,ARRIVAL,19399853,97834927.45,17280.04,ARRIVAL,0,PIPE,CIF,0,df03c21e7ebda15a37,9bb003500979917048,10,3.145,0.8233,bop_q_g,ESTIMATED,2024-03-14
2018-01,AT,CZ,DISPATCH,19407772,97911648.9,17342.29,DISPATCH,1,ROAD,DDP,0,f9ed74d040588c7be4,ebcbbd9113af71f238,9,4.204,0.065,bop_q_c,FLAGGED,2025-10-13
2018-02,EE,LT,ARRIVAL,19415691,97987812.36,17403.01,ARRIVAL,0,SEA,CIP,0,82a96febcc087912ec,f3b6508d9e923d32c6,10,3.536,0.4905,ext_lt_intra_q,IMPUTED,2025-06-30
2018-03,IT,AT,DISPATCH,19423610,98076240.46,17444.85,DISPATCH,0,AIR,EXW,0,7940b7b4be28525a75,29cdaaebfafda14060,14,2.397,0.1514,ext_lt_intratrd,OK,2025-09-04
2018-04,PT,GR,ARRIVAL,19431529,98156139.64,17524.48,ARRIVAL,1,RAIL,FOB,0,d82f3611eb66eaa472,83cd0d8f7a8861947e,15,3.642,0.6246,bop_q_f,REVISED,2024-08-04
2018-05,BE,RO,DISPATCH,19439448,98253971.66,17570.0,DISPATCH,1,INLAND_WATERWAY,DAP,0,f5a196f162b656013a,81dcba359859d9dc6a,13,2.55,0.2175,bop_q_g,ESTIMATED,2025-10-28
2018-06,FI,DK,ARRIVAL,19447367,98356402.36,17624.3,ARRIVAL,1,PIPE,FCA,0,e97ac6848e8e9a80be,e27fee1716e3988be1,18,3.093,0.7287,bop_q_c,FLAGGED,2024-12-31
2018-07,LV,LU,DISPATCH,19455286,98437371.77,17661.61,DISPATCH,1,ROAD,CFR,0,082b70625f3c2e709c,4ddf01c1c0f58a206c,16,2.522,0.2171,ext_lt_intra_q,IMPUTED,2024-04-09
2018-08,RO,BE,ARRIVAL,19463205,98455202.74,17739.97,ARRIVAL,1,SEA,DPU,1,c36ec02781c0ec1072,ff4cb390f2f2a811f2,16,3.187,0.9373,ext_lt_intratrd,OK,2024-09-09
2018-09,BG,HU,DISPATCH,19471124,98547196.22,17799.48,DISPATCH,0,AIR,CPT,0,d96a2786e663608681,c10fa95996c16d98f9,21,4.103,0.2817,bop_q_f,REVISED,2024-10-16
2018-10,FR,SK,ARRIVAL,19479043,98675920.88,17813.08,ARRIVAL,0,RAIL,CIF,0,08abf4808dc72bfe77,e66efdc76dc985e185,21,2.291,0.6309,bop_q_g,ESTIMATED,2025-07-30
2018-11,LT,EE,DISPATCH,19486962,98740879.57,17890.95,DISPATCH,0,INLAND_WATERWAY,DDP,1,51b3de914d68f07d55,b15eb12302ae9db284,23,3.685,0.2672,bop_q_c,FLAGGED,2025-08-01
2018-12,SK,MT,ARRIVAL,19494881,98804003.61,17960.67,ARRIVAL,1,PIPE,CIP,0,64a1f5ad0ebb8c582d,e3b88b55d68edc6f53,21,4.394,0.4396,ext_lt_intra_q,IMPUTED,2026-01-30
2019-01,HR,BG,DISPATCH,19502800,485898.1,17985.77,DISPATCH,0,ROAD,EXW,0,793873551508b7db62,fc63a58cd73032ee5e,4,2.593,0.4791,ext_lt_intratrd,OK,2024-07-14
2019-02,DE,IE,ARRIVAL,19510719,609816.06,18051.84,ARRIVAL,0,SEA,FOB,0,ace15e687e4cccab1f,4ba22df374a5ef7e63,5,3.643,0.3383,bop_q_f,REVISED,2024-07-05
2019-03,LU,SI,DISPATCH,19518638,673375.9,18104.25,DISPATCH,1,AIR,DAP,0,52f858ab35527cc56e,09e49c2b0678f4e231,4,2.513,0.7037,bop_q_g,ESTIMATED,2025-02-07
2019-04,SI,FI,ARRIVAL,19526557,751077.0,18187.73,ARRIVAL,1,RAIL,FCA,0,a784e56de1e8f3584d,23ef7da7708b0a63a5,5,4.147,0.18,bop_q_c,FLAGGED,2024-06-29
2019-05,CY,NL,DISPATCH,19534476,801151.23,18234.22,DISPATCH,0,INLAND_WATERWAY,CFR,0,036463c694c5bcf52f,2d2a59272792a4f29d,9,3.241,0.2149,ext_lt_intra_q,IMPUTED,2024-04-10
2019-06,GR,HR,ARRIVAL,19542395,907292.34,18292.79,ARRIVAL,0,PIPE,DPU,0,6d3c34f34817c5ee0f,90c134c6aa08e8e382,9,2.695,0.4505,ext_lt_intratrd,OK,2025-09-03
2019-07,MT,IT,DISPATCH,19550314,958714.86,18307.44,DISPATCH,1,ROAD,CPT,0,a1794cbcb9a4cfcaef,e2cf909615a38b84a3,10,3.829,0.1322,bop_q_f,REVISED,2025-03-02
2019-08,ES,BG,ARRIVAL,19558233,1056647.29,18386.07,ARRIVAL,1,SEA,CIF,1,3887eda3ac7404708f,eb0f9bf86f6849f982,8,2.993,0.3191,bop_q_g,ESTIMATED,2024-02-06
2019-09,CZ,FR,DISPATCH,19566152,1140080.44,18451.05,DISPATCH,1,AIR,DDP,0,070931d609d2a82d8e,3d9fee121d0d62228f,13,2.868,0.1376,bop_q_c,FLAGGED,2024-05-16
2019-10,HU,PL,ARRIVAL,19574071,1244689.69,18497.92,ARRIVAL,1,RAIL,CIP,1,84a93f719f5aefa18e,1cb91664f7a2af40f7,10,2.371,0.6017,ext_lt_intra_q,IMPUTED,2024-11-13
2019-11,NL,CY,DISPATCH,19581990,1354275.96,18539.78,DISPATCH,1,INLAND_WATERWAY,EXW,0,3ccee8babe696069bd,a66438bd811a1dff57,14,3.38,0.5917,ext_lt_intratrd,OK,2025-08-03
2019-12,SE,LV,ARRIVAL,19589909,1404944.89,18625.45,ARRIVAL,1,PIPE,FOB,0,4c87272776592ea226,c71ae3d37197a2ee12,16,3.937,0.5436,bop_q_f,REVISED,2025-07-12
2020-01,DK,SE,DISPATCH,19597828,1466914.97,18648.14,DISPATCH,1,ROAD,DAP,0,f5805c64c400a002d4,016969ae00bad67a20,14,4.365,0.5786,bop_q_g,ESTIMATED,2024-05-12
2020-02,IE,DE,ARRIVAL,19605747,1577770.24,18700.68,ARRIVAL,0,SEA,FCA,0,e4fac7efccd8388dbd,acb2532b9782a092a1,14,4.128,0.5643,bop_q_c,FLAGGED,2024-04-29
2020-03,PL,PT,DISPATCH,19613666,1636100.82,18777.18,DISPATCH,1,AIR,CFR,0,3a41501b76744d3bef,95038a69bedcef89ca,16,2.677,0.7185,ext_lt_intra_q,IMPUTED,2025-07-07
2020-04,AT,CZ,ARRIVAL,19621585,1753784.17,18800.51,ARRIVAL,0,RAIL,DPU,1,6b506e175bf9a87dfb,34b136a2bb449728c5,16,2.208,0.368,ext_lt_intratrd,OK,2025-07-24
2020-05,EE,LT,DISPATCH,19629504,1843986.5,18874.78,DISPATCH,1,INLAND_WATERWAY,CPT,0,4a45b5be4e66278c2a,90a53a18f58c6bfaf4,20,2.279,0.0678,bop_q_f,REVISED,2026-01-16
2020-06,IT,AT,ARRIVAL,19637423,1872365.49,18910.56,ARRIVAL,1,PIPE,CIF,0,9c22f0136d3c34e3d9,11de148c8eef80e1fe,22,3.497,0.7707,bop_q_g,ESTIMATED,2025-10-23
2020-07,PT,GR,DISPATCH,19645342,1953373.53,19002.74,DISPATCH,1,ROAD,DDP,1,96c25ec6a16e371fb2,2e2483b8ac4adccbc6,21,2.958,0.7632,bop_q_c,FLAGGED,2025-09-02
2020-08,BE,RO,ARRIVAL,19653261,2058196.38,19046.45,ARRIVAL,1,SEA,CIP,0,9efd144cf63ce0bdeb,44d3c1c2182058023b,23,3.447,0.3747,ext_lt_intra_q,IMPUTED,2024-05-27
2020-09,FI,DK,DISPATCH,19661180,2125806.92,19102.08,DISPATCH,0,AIR,EXW,0,8192865532f8b884a1,1d0eab1e09226bc548,1,3.166,0.1462,ext_lt_intratrd,OK,2025-11-03
2020-10,LV,LU,ARRIVAL,19669099,2189492.19,19146.82,ARRIVAL,1,RAIL,FOB,0,44245cc4368b03e790,47512511fea91f0e6e,6,2.419,0.3053,bop_q_f,REVISED,2024-05-12
2020-11,RO,BE,DISPATCH,19677018,2284791.26,19217.31,DISPATCH,0,INLAND_WATERWAY,DAP,1,1c4d8581c82af299b1,9b7103ab377a9585af,4,3.548,0.935,bop_q_g,ESTIMATED,2024-07-12
2020-12,BG,HU,ARRIVAL,19684937,2402296.88,19258.95,ARRIVAL,1,PIPE,FCA,1,d0f628e3e236ac4ab5,8b95239c4ae2bf934e,7,4.371,0.4363,bop_q_c,FLAGGED,2024-04-30
2021-01,FR,SK,DISPATCH,19692856,2477883.53,19297.4,DISPATCH,1,ROAD,CFR,0,59efad20eb22b87679,be47d9c59380d2f2a6,5,3.123,0.692,ext_lt_intra_q,IMPUTED,2026-02-06
2021-02,LT,EE,ARRIVAL,19700775,2539376.67,19395.6,ARRIVAL,1,SEA,DPU,1,d508afd94e62166ea0,6a182ebea574122261,6,3.692,0.0528,ext_lt_intratrd,OK,2025-08-06
2021-03,SK,MT,DISPATCH,19708694,2638220.38,19421.0,DISPATCH,1,AIR,CPT,0,f06c6974666bcd076b,5c96b831ea0f1db0a5,10,3.378,0.7054,bop_q_f,REVISED,2024-06-19
2021-04,HR,BG,ARRIVAL,19716613,2741445.58,19475.08,ARRIVAL,0,RAIL,CIF,0,6dc54ccc112f415edb,ecf02922a21b511113,10,2.809,0.8802,bop_q_g,ESTIMATED,2026-02-12
2021-05,DE,IE,DISPATCH,19724532,2783984.13,19519.69,DISPATCH,0,INLAND_WATERWAY,DDP,1,17cf60840e9ab720a9,ce0961dabe8b869601,11,4.383,0.1961,bop_q_c,FLAGGED,2024-01-01
2021-06,LU,SI,ARRIVAL,19732451,2872433.47,19605.29,ARRIVAL,0,PIPE,CIP,1,5cf7edb317b1782ff2,c608b67286f10b5f4e,11,3.582,0.4949,ext_lt_intra_q,IMPUTED,2025-01-15
2021-07,SI,FI,DISPATCH,19740370,2985691.16,19665.19,DISPATCH,1,ROAD,EXW,0,534c2ddfbfe8f12172,0e8dd2d533ee900f09,12,2.583,0.7657,ext_lt_intratrd,OK,2025-09-19
2021-08,CY,NL,ARRIVAL,19748289,3037574.71,19689.42,ARRIVAL,1,SEA,FOB,1,11cc732a25b0e3a813,37cb7ae9a0b5f2d8f9,13,3.347,0.3888,bop_q_f,REVISED,2025-01-23
2021-09,GR,HR,DISPATCH,19756208,3095680.9,19779.57,DISPATCH,0,AIR,DAP,0,0ef8946e516578926c,981902a613828f3401,17,3.616,0.14,bop_q_g,ESTIMATED,2025-04-24
2021-10,MT,IT,ARRIVAL,19764127,3219770.43,19791.5,ARRIVAL,0,RAIL,FCA,1,5daaef06147c36e987,6ce732b3c679147015,16,4.303,0.796,bop_q_c,FLAGGED,2025-01-29
2021-11,ES,BG,DISPATCH,19772046,3286115.3,19854.98,DISPATCH,1,INLAND_WATERWAY,CFR,0,d340917897b28cf0f6,85fb72a74be5759536,19,2.27,0.8588,ext_lt_intra_q,IMPUTED,2025-12-23
2021-12,CZ,FR,ARRIVAL,19779965,3338598.6,19911.81,ARRIVAL,0,PIPE,DPU,1,6d54a4b750c1444e1d,662ac7a8ace9a8d686,20,3.067,0.1429,ext_lt_intratrd,OK,2025-12-30
2022-01,HU,PL,DISPATCH,19787884,3425047.48,20003.79,DISPATCH,0,ROAD,CPT,0,91df804d2851f52916,707ba4f606592ffea9,19,2.813,0.5125,bop_q_f,REVISED,2024-10-05
2022-02,NL,CY,ARRIVAL,19795803,3512266.21,20010.17,ARRIVAL,0,SEA,CIF,0,bcd4082633e902eacb,6cf2448a4ca2aa365b,18,2.63,0.402,bop_q_g,ESTIMATED,2025-06-06
2022-03,SE,LV,DISPATCH,19803722,3602036.41,20078.98,DISPATCH,1,AIR,DDP,0,27c3abaa7b7a3dae3f,ca9cd15dc9d9c53a51,23,3.889,0.917,bop_q_c,FLAGGED,2026-02-22
2022-04,DK,SE,ARRIVAL,19811641,3722319.16,20145.88,ARRIVAL,0,RAIL,CIP,0,b6aac946c182c9b6af,e5205cb07cbbbdd13e,21,3.648,0.4675,ext_lt_intra_q,IMPUTED,2025-08-12
2022-05,IE,DE,DISPATCH,19819560,3766332.43,20218.28,DISPATCH,1,INLAND_WATERWAY,EXW,1,e94d7f79598fb45810,cd9f1ab9c4ada3af94,1,3.182,0.9265,ext_lt_intratrd,OK,2025-11-23
2022-06,PL,PT,ARRIVAL,19827479,3893304.92,20273.34,ARRIVAL,0,PIPE,FOB,0,cec155ad3f21de49ed,6097e91d9d8d186515,5,3.713,0.2546,bop_q_f,REVISED,2025-10-02
2022-07,AT,CZ,DISPATCH,19835398,3917197.54,20298.0,DISPATCH,1,ROAD,DAP,0,35cae3b5c121da8f19,33d50b2e228a3ebd7c,7,3.433,0.6402,bop_q_g,ESTIMATED,2026-01-22
2022-08,EE,LT,ARRIVAL,19843317,4009267.9,20386.79,ARRIVAL,0,SEA,FCA,0,66adef77b8b01dc564,b3ef660f379e7042f0,7,3.241,0.7075,bop_q_c,FLAGGED,2025-06-11
2022-09,IT,AT,DISPATCH,19851236,4120462.3,20418.82,DISPATCH,1,AIR,CFR,0,e2d56caca5ce353b1b,4edad56aca66c96426,5,4.191,0.3464,ext_lt_intra_q,IMPUTED,2024-05-17
2022-10,PT,GR,ARRIVAL,19859155,4185480.8,20480.59,ARRIVAL,1,RAIL,DPU,0,0356fa88b02f1d6807,b3a318e207b6f51d19,7,3.708,0.7452,ext_lt_intratrd,OK,2025-09-03
2022-11,BE,RO,DISPATCH,19867074,4281041.22,20521.12,DISPATCH,1,INLAND_WATERWAY,CPT,0,9441eae64d424b3fe2,2463e2ef635cbb22aa,10,2.365,0.2938,bop_q_f,REVISED,2024-10-17
2022-12,FI,DK,ARRIVAL,19874993,4352565.64,20585.15,ARRIVAL,1,PIPE,CIF,0,5967aaf2ffb85e940e,77296d7aa6a6c6ac01,10,2.205,0.6079,bop_q_g,ESTIMATED,2024-04-10
2023-01,LV,LU,DISPATCH,19882912,4437628.8,20637.81,DISPATCH,1,ROAD,DDP,0,b61f70e673af1088d6,2d08d0e1a6feee9e1e,11,3.89,0.4024,bop_q_c,FLAGGED,2024-02-21
2023-02,RO,BE,ARRIVAL,19890831,4537838.72,20690.76,ARRIVAL,0,SEA,CIP,1,776b151123c1c93776,0c74c49160efcc61fe,13,3.048,0.3615,ext_lt_intra_q,IMPUTED,2024-10-07
2023-03,BG,HU,DISPATCH,19898750,4606917.77,20765.27,DISPATCH,1,AIR,EXW,0,64df5748703b00105f,59a5ab1755ab70cfe5,11,3.294,0.6347,ext_lt_intratrd,OK,2025-10-24
2023-04,FR,SK,ARRIVAL,19906669,4702508.16,20805.48,ARRIVAL,1,RAIL,FOB,0,3afdedf8eb9d3010e8,fb30dc2de5fd8a01ed,15,3.673,0.697,bop_q_f,REVISED,2024-07-27
2023-05,LT,EE,DISPATCH,19914588,4730754.87,20864.28,DISPATCH,0,INLAND_WATERWAY,DAP,1,6ad00146666c7a386e,8652233fa1ef293c35,13,3.44,0.2978,bop_q_g,ESTIMATED,2024-04-22
2023-06,SK,MT,ARRIVAL,19922507,4856487.7,20926.93,ARRIVAL,1,PIPE,FCA,0,8b7b724ca48fc75fc0,024c3d7571e0d208f4,17,3.623,0.519,bop_q_c,FLAGGED,2025-09-03
2023-07,HR,BG,DISPATCH,19930426,4960422.32,20968.4,DISPATCH,0,ROAD,CFR,0,ee2695f453a5249cc6,258ad1387b69ec4490,18,3.115,0.1204,ext_lt_intra_q,IMPUTED,2024-10-10
2023-08,DE,IE,ARRIVAL,19938345,4981752.05,21008.61,ARRIVAL,1,SEA,DPU,1,d626404339857ff7b1,a8c48de437814bcbc1,18,4.369,0.3884,ext_lt_intratrd,OK,2024-08-11
2023-09,LU,SI,DISPATCH,19946264,5107920.18,21077.81,DISPATCH,1,AIR,CPT,0,549d5dcd1c4fe0bf88,1051a2b02786d98f15,18,2.917,0.2557,bop_q_f,REVISED,2024-02-15
2023-10,SI,FI,ARRIVAL,19954183,5199442.58,21123.09,ARRIVAL,0,RAIL,CIF,1,f50b09e40309d39c46,de02ef80a54804e170,21,2.695,0.4042,bop_q_g,ESTIMATED,2024-12-01
2023-11,CY,NL,DISPATCH,19962102,5232138.47,21192.2,DISPATCH,1,INLAND_WATERWAY,DDP,1,3f5464de6812454047,4e9e3afff493dbf7dd,19,2.474,0.8248,bop_q_c,FLAGGED,2024-05-01
2023-12,GR,HR,ARRIVAL,19970021,5304380.33,21265.56,ARRIVAL,1,PIPE,CIP,0,996431e7866634f1fa,b11a4bce0128fb0a6f,22,3.889,0.4971,ext_lt_intra_q,IMPUTED,2025-11-05
2024-01,MT,IT,DISPATCH,19977940,5409038.33,21292.69,DISPATCH,1,ROAD,EXW,0,98ab7fe624c4c45d08,10044bda4293c58f31,3,3.031,0.6176,ext_lt_intratrd,OK,2025-03-02
2024-02,ES,BG,ARRIVAL,19985859,5499051.02,21378.71,ARRIVAL,0,SEA,FOB,1,5b456c714e7b9008af,a6b95fef168bf4e652,6,2.622,0.9383,bop_q_f,REVISED,2025-03-24
2024-03,CZ,FR,DISPATCH,19993778,5605526.64,21416.96,DISPATCH,0,AIR,DAP,0,e8464afe79337ad541,73b43a205109282c17,6,3.894,0.5935,bop_q_g,ESTIMATED,2024-12-02
2024-04,HU,PL,ARRIVAL,20001697,5697773.65,21478.24,ARRIVAL,0,RAIL,FCA,0,8fcae33e082b61ecf2,1b11430cfe57290025,5,2.506,0.3354,bop_q_c,FLAGGED,2025-01-10
2024-05,NL,CY,DISPATCH,20009616,5757953.66,21504.39,DISPATCH,1,INLAND_WATERWAY,CFR,1,d1b78fa427636fbb5d,5e606fba3219f8127c,5,2.594,0.0779,ext_lt_intra_q,IMPUTED,2024-06-16
2024-06,SE,LV,ARRIVAL,20017535,5827054.55,21580.02,ARRIVAL,0,PIPE,DPU,0,b33f7bdecd6490e368,40e74ea8742aba3306,9,2.781,0.1819,ext_lt_intratrd,OK,2025-10-15
2024-07,DK,SE,DISPATCH,20025454,5926646.09,21628.43,DISPATCH,1,ROAD,CPT,0,c8295a7cd8558a7f89,d3c55625e16ad79a75,11,2.836,0.3844,bop_q_f,REVISED,2026-02-05
2024-08,IE,DE,ARRIVAL,20033373,6017417.83,21676.14,ARRIVAL,0,SEA,CIF,0,0773c7a44dc122ebf7,259f536e05552aade1,12,2.524,0.7899,bop_q_g,ESTIMATED,2025-08-17
2024-09,PL,PT,DISPATCH,20041292,6077676.82,21759.34,DISPATCH,1,AIR,DDP,1,711023b0c70dedbaf2,962fab339964e60e46,10,3.132,0.1988,bop_q_c,FLAGGED,2024-10-25
2024-10,AT,CZ,ARRIVAL,20049211,6191786.41,21784.63,ARRIVAL,1,RAIL,CIP,0,6b8b1b364da778c060,71a4b27ca3c22be6d4,12,3.533,0.2625,ext_lt_intra_q,IMPUTED,2026-02-02
2024-11,EE,LT,DISPATCH,20057130,6272316.63,21872.28,DISPATCH,1,INLAND_WATERWAY,EXW,0,89e5673306deeda0f0,9c39eb30023ce4088e,13,2.987,0.3179,ext_lt_intratrd,OK,2024-06-27
2024-12,IT,AT,ARRIVAL,20065049,6318942.88,21891.46,ARRIVAL,1,PIPE,FOB,0,2afd4d2ac9cd81a654,e9db0a4a6dd8dc1f79,14,4.193,0.211,bop_q_f,REVISED,2025-12-07
2025-01,PT,GR,DISPATCH,20072968,6423968.94,21960.92,DISPATCH,1,ROAD,DAP,1,e9e20c56a1b7db5704,2523311d48c2370f2b,16,3.377,0.117,bop_q_g,ESTIMATED,2024-04-19
2025-02,BE,RO,ARRIVAL,20080887,6485580.94,22038.73,ARRIVAL,1,SEA,FCA,0,b4955ca808a6cde225,59d019a77944442c54,15,3.061,0.1139,bop_q_c,FLAGGED,2025-09-20
2025-03,FI,DK,DISPATCH,20088806,6600754.15,22073.2,DISPATCH,1,AIR,CFR,1,4b31b72b6a592aa5e0,7b55a989af1618a477,16,3.782,0.0782,ext_lt_intra_q,IMPUTED,2024-08-12
2025-04,LV,LU,ARRIVAL,20096725,6656462.07,22138.9,ARRIVAL,1,RAIL,DPU,1,2b8cc97582d6bb0f3f,0434b9ceaaab49c6ad,20,3.314,0.1448,ext_lt_intratrd,OK,2026-02-15
