energy_use_billing_month,energy_use_sector_code,energy_use_end_use_category,energy_use_sales_mwh,energy_use_customer_count,energy_use_average_kwh_per_customer,energy_use_peak_demand_mw,energy_use_load_factor_pct,energy_use_time_of_use_share_pct,energy_use_demand_response_participant_count,energy_use_electrification_index,energy_use_ev_charging_load_mwh,energy_use_heat_pump_adoption_rate,energy_use_distributed_solar_generation_mwh,energy_use_battery_storage_dispatch_mwh,energy_use_natural_gas_therms_equiv,energy_use_propane_gallons_equiv,energy_use_energy_burden_pct_households,energy_use_weather_normalization_factor,energy_use_meter_data_granularity
2020-09,industrial,process,239448.02,575,416431.34,457.3,55.36,24.13,1191,0.43,277.54,0.004,399.09,1202.19,62357.91,35832.44,5.31,0.944,30min
2021-06,public,lighting,211771.51,19311,10966.37,435.71,50.8,26.65,70,0.766,293.85,0.038,1244.7,986.56,62271.93,38608.63,4.31,1.133,hourly
2021-04,residential,appliances,2997.69,410816,7.3,9.09,57.54,12.3,16453,0.354,65.06,0.092,9722.86,1059.98,7793.13,53277.89,11.35,0.978,monthly
2025-10,industrial,cooling,46547.08,176,264472.05,108.1,77.39,19.86,72,0.531,114.65,0.101,444.51,127.28,78851.18,13580.1,3.03,0.986,15min
2021-09,commercial,lighting,156992.22,18628,8427.75,335.27,56.9,36.12,925,0.866,1774.24,0.027,3561.88,531.4,123407.12,26644.41,5.45,0.938,daily
2025-05,residential,ev_charging,77642.6,456974,169.91,201.05,28.55,38.15,23339,0.517,3003.59,0.046,6128.04,472.71,145577.37,17160.36,6.68,0.944,daily
2019-01,agriculture,lighting,37511.23,163497,229.43,42.87,41.45,14.62,151,0.336,3674.34,0.116,55.07,2032.45,64461.46,29268.92,6.93,1.119,30min
2022-06,residential,process,187455.41,333440,562.19,285.92,88.13,15.15,17908,0.549,47.65,0.057,1098.76,43.54,22389.74,15089.85,11.5,1.07,monthly
2026-11,industrial,motors,34805.44,1633,21313.8,69.85,51.84,26.59,1196,0.548,3308.05,0.137,1070.38,2086.57,131495.39,42037.74,7.04,1.02,hourly
2019-02,residential,appliances,150427.49,191768,784.42,317.48,67.9,22.59,20503,0.768,347.62,0.058,11782.77,2095.42,136859.88,24982.58,16.98,0.927,30min
2021-01,agriculture,process,62396.04,178611,349.34,81.45,40.36,22.98,553,0.709,800.71,0.189,832.82,1153.86,135482.24,37815.72,2.75,1.085,hourly
2026-02,public,motors,24729.52,455281,54.32,48.69,64.1,13.63,728,0.792,477.97,0.117,165.7,2157.36,94246.58,742.51,12.05,0.879,monthly
2019-04,public,appliances,214480.78,220389,973.19,355.67,63.31,7.56,1171,0.558,53.85,0.016,726.05,694.86,84132.48,5851.48,14.33,0.879,hourly
2019-09,public,appliances,16796.91,444772,37.77,34.45,26.7,19.62,193,0.391,4736.62,0.087,1023.34,796.54,3889.23,34419.78,4.45,1.064,15min
2026-12,commercial,appliances,164286.52,40454,4061.07,478.04,39.84,27.81,5660,0.43,3076.29,0.082,1844.92,236.76,31861.96,37867.82,2.59,1.008,monthly
2026-04,industrial,lighting,106274.26,890,119409.28,291.13,58.56,6.8,1415,0.617,262.04,0.0,1121.34,2099.45,132261.91,40327.38,8.78,1.08,30min
2019-09,public,ev_charging,54245.82,212924,254.77,164.14,30.95,31.12,306,0.357,2818.32,0.056,1352.34,2448.34,39188.35,33301.22,4.5,1.062,30min
2021-01,public,lighting,215985.61,206035,1048.3,272.39,65.69,36.34,358,0.304,1323.97,0.1,857.75,844.99,25213.66,14349.55,6.69,0.854,monthly
2025-07,industrial,irrigation,132241.52,153,864323.66,227.19,38.49,17.88,985,0.565,1588.53,0.0,867.8,957.1,71419.01,33614.1,7.16,0.791,hourly
2025-07,agriculture,appliances,186222.54,4544,40982.07,405.95,53.38,15.93,462,0.343,624.65,0.0,217.35,1529.53,14954.96,2377.91,13.53,1.058,30min
2021-06,agriculture,irrigation,65522.16,146704,446.63,196.14,65.54,5.41,725,0.412,72.05,0.113,753.49,1946.67,86296.56,59279.94,9.89,0.937,daily
2019-04,commercial,lighting,108961.3,5235,20814.0,285.61,33.26,12.07,1525,0.323,3684.68,0.15,6113.83,1059.08,32059.24,26569.57,9.67,1.2,monthly
2019-11,commercial,ev_charging,200551.05,3837,52267.67,428.59,58.52,18.08,7108,0.619,430.84,0.086,2223.6,2405.38,72948.66,55158.33,6.72,1.091,monthly
2024-02,agriculture,lighting,38955.16,33247,1171.69,67.2,69.71,27.4,1415,0.786,1799.51,0.057,52.36,1089.25,149823.52,36448.2,1.9,0.906,15min
2019-05,residential,appliances,68424.89,480710,142.34,100.57,68.68,21.97,27096,0.508,171.9,0.064,85.24,1767.9,69017.16,45566.41,4.03,0.715,daily
2025-07,agriculture,cooling,245052.14,105117,2331.23,721.04,42.16,16.66,1003,0.551,2157.55,0.142,300.17,1818.93,97193.78,16186.74,4.73,0.928,30min
2024-03,commercial,heating,74697.04,9235,8088.47,144.18,68.07,14.59,2862,0.592,4897.77,0.024,7919.17,251.3,94695.08,15271.96,13.73,1.051,daily
2026-09,residential,lighting,55844.59,495969,112.6,105.72,78.62,26.45,5896,0.454,127.55,0.063,2839.34,2384.54,129278.82,20554.52,4.98,0.807,30min
2019-07,agriculture,ev_charging,180889.29,173075,1045.15,259.72,62.77,18.03,606,0.624,586.2,0.19,262.54,1531.34,126069.9,59427.73,13.68,1.232,hourly
2024-06,public,irrigation,44660.51,359171,124.34,71.65,70.93,19.21,1109,0.828,671.1,0.15,54.72,1113.62,37507.17,40212.56,6.86,0.975,15min
2025-11,public,motors,79236.02,323500,244.93,111.9,60.34,13.79,1228,0.735,23.1,0.057,1023.85,1763.96,63835.56,57778.31,15.59,1.007,daily
2023-01,industrial,appliances,185643.2,304,610668.42,223.34,57.15,16.93,259,0.687,360.76,0.093,1445.02,453.37,6822.61,52894.32,4.5,0.976,30min
2022-12,commercial,lighting,74380.63,33889,2194.83,113.33,33.96,0.0,2571,0.29,662.8,0.051,7508.15,1916.58,112901.4,45369.28,0.5,0.913,15min
2023-08,public,process,177513.68,164572,1078.64,398.8,39.36,23.14,282,0.352,167.36,0.11,1379.05,1838.36,34870.81,20042.04,8.15,1.179,monthly
2022-10,industrial,irrigation,141165.59,1334,105821.28,314.31,64.53,22.94,879,0.482,633.52,0.09,273.46,718.92,21536.24,36446.92,10.76,0.9,15min
2026-08,public,appliances,205179.88,477799,429.43,312.09,51.92,12.93,196,0.707,2021.62,0.149,246.22,1628.03,20403.11,25200.35,15.16,1.13,15min
2021-07,public,heating,220436.38,499788,441.06,506.7,46.02,15.25,1323,0.747,547.06,0.075,874.04,80.81,136533.0,29940.32,10.97,0.919,monthly
2025-01,industrial,motors,229770.37,267,860563.18,602.61,66.33,11.79,499,0.453,586.0,0.128,410.62,290.73,8892.07,38352.47,8.49,0.952,15min
2023-12,agriculture,ev_charging,171697.6,20024,8574.59,523.82,59.03,15.97,1012,0.47,192.32,0.052,147.57,413.37,121856.43,35060.48,5.98,0.99,15min
2026-08,public,motors,190376.47,148756,1279.79,355.0,31.2,28.05,862,0.565,1031.6,0.207,1151.83,1223.56,122772.18,54962.91,0.5,1.152,15min
2020-07,commercial,heating,53345.37,17311,3081.59,74.28,65.92,14.36,6360,0.802,1044.04,0.035,2097.8,983.68,48621.75,35508.07,1.54,0.812,15min
2023-09,commercial,irrigation,121636.75,41777,2911.57,301.9,57.46,10.67,7567,0.887,4565.25,0.08,5600.47,1624.4,13728.38,57884.78,5.95,1.172,hourly
2022-05,agriculture,irrigation,194581.62,23412,8311.19,299.1,67.99,36.2,1262,0.272,472.24,0.086,1190.41,1989.4,6133.66,46406.81,6.44,1.019,monthly
2019-01,industrial,cooling,159092.54,458,347363.62,310.04,57.59,0.0,616,0.612,218.42,0.094,549.47,1259.92,115630.75,33577.78,11.55,0.957,hourly
2025-09,commercial,process,167243.07,26022,6426.99,208.85,58.38,27.77,1110,0.622,4357.03,0.148,2552.53,711.24,34719.52,22687.82,13.22,1.011,15min
2023-06,commercial,heating,173826.82,49904,3483.22,305.21,67.29,17.64,5838,0.862,126.48,0.058,5664.55,1332.94,19795.26,12848.07,5.45,1.038,monthly
2025-03,residential,lighting,227265.15,151304,1502.04,575.62,53.31,14.7,1760,0.266,4158.36,0.145,3166.55,679.97,128279.05,24490.61,0.98,0.944,15min
2022-11,commercial,lighting,155246.36,39963,3884.75,438.63,60.41,5.06,705,0.719,2732.07,0.133,3005.3,455.22,142020.21,35347.7,12.83,1.163,30min
2025-02,industrial,heating,123453.59,951,129814.5,343.17,55.95,10.73,1039,0.361,341.33,0.098,1409.87,1291.07,40074.77,46209.48,9.42,0.979,daily
2025-07,residential,ev_charging,7664.67,341005,22.48,15.97,61.41,29.22,9212,0.704,2986.8,0.105,9044.87,1185.53,68899.38,31216.99,6.08,0.866,30min
2023-10,public,irrigation,149066.75,404663,368.37,180.87,39.63,11.54,1135,0.635,502.32,0.133,81.89,1865.58,112308.58,1879.15,13.18,0.898,30min
2022-07,residential,cooling,98625.9,456230,216.18,285.92,49.45,6.65,3193,0.508,3665.63,0.0,1242.65,1344.42,72027.31,46227.93,13.08,0.863,30min
2021-11,agriculture,motors,1238.05,63969,19.35,1.4,82.34,37.84,314,1.0,290.58,0.128,1403.29,839.5,111934.05,48458.86,9.15,0.98,monthly
2020-05,industrial,cooling,50270.36,772,65117.05,87.08,41.38,3.34,437,0.504,4954.63,0.005,1487.48,2089.49,29168.32,27547.77,7.16,1.096,15min
2022-11,agriculture,ev_charging,155511.17,108013,1439.74,239.76,43.43,0.0,1410,0.768,118.75,0.15,1085.88,1596.87,146758.81,13216.26,13.55,1.078,hourly
2024-03,commercial,motors,61917.04,31607,1958.97,162.03,70.68,18.09,7829,0.592,4084.19,0.055,4736.39,719.45,82328.41,55071.43,11.97,0.898,hourly
2026-08,industrial,appliances,174397.91,927,188131.51,280.8,24.44,19.22,1127,0.553,299.4,0.023,1273.8,1452.68,75642.86,12453.31,12.31,1.071,30min
2025-03,residential,cooling,114702.17,177544,646.05,147.18,40.02,10.03,16006,0.664,824.44,0.075,4467.98,2086.26,36521.45,24581.8,6.07,1.023,15min
2024-03,public,irrigation,196644.88,320462,613.63,599.8,45.47,12.61,528,0.797,1719.45,0.089,770.32,484.15,145587.49,9941.43,8.13,0.849,30min
2025-11,residential,heating,20243.68,69681,290.52,57.79,39.11,20.57,21791,0.626,103.56,0.0,8901.27,2266.63,56132.44,4455.16,6.35,1.072,daily
2020-01,industrial,heating,29073.64,820,35455.66,35.06,45.84,14.64,1489,0.287,224.63,0.125,662.03,1050.17,16880.35,26888.65,13.19,0.821,15min
2019-12,public,cooling,112349.48,69917,1606.9,253.59,72.62,26.83,1412,0.322,388.54,0.064,1491.09,1062.8,143085.19,31225.74,8.77,0.904,30min
2019-04,residential,motors,202374.53,34444,5875.47,406.26,43.16,26.52,16396,0.835,2773.79,0.144,4797.54,1972.1,15039.57,24334.08,0.5,1.039,30min
2022-06,agriculture,lighting,217941.55,186970,1165.65,615.73,59.53,19.98,709,0.539,104.11,0.166,1196.96,638.23,8587.95,38113.96,2.76,0.946,daily
2020-07,commercial,heating,99431.78,11910,8348.6,143.42,49.22,13.7,926,0.588,4317.4,0.071,2468.66,2115.47,50349.33,18017.48,6.92,1.146,hourly
2019-08,residential,lighting,134533.72,149647,899.01,190.27,65.41,4.42,12145,0.646,979.71,0.124,8715.8,378.65,73947.42,57514.74,12.74,1.016,30min
2026-04,residential,heating,207863.79,449254,462.69,498.17,43.94,20.27,25821,0.326,347.88,0.055,6276.47,2221.85,108628.03,37882.01,6.13,0.931,15min
2026-08,agriculture,cooling,240983.53,123105,1957.54,304.83,35.86,24.67,1166,0.588,920.27,0.046,118.57,1844.47,23631.54,49329.14,6.64,1.045,daily
2019-08,industrial,cooling,205882.7,742,277469.95,288.2,58.69,13.57,1184,0.464,597.18,0.117,47.3,1855.96,107321.76,25074.59,11.76,1.004,15min
2021-05,residential,irrigation,136648.38,290748,469.99,210.52,41.51,17.75,23333,0.723,1469.11,0.011,11588.98,226.36,66295.83,58050.48,13.24,1.13,monthly
2023-07,public,cooling,182062.24,419453,434.05,343.33,74.52,6.04,408,0.414,1768.92,0.051,1297.39,1469.7,102621.7,1927.14,1.86,1.323,15min
2024-12,agriculture,irrigation,176414.26,186421,946.32,212.49,57.34,31.19,1260,0.658,640.24,0.0,551.4,622.96,78323.38,15141.68,13.8,1.052,hourly
2021-07,commercial,cooling,40005.85,34251,1168.02,108.45,43.97,7.12,2438,0.698,139.39,0.0,6775.66,406.71,18062.53,8019.92,9.76,1.081,hourly
2025-09,commercial,ev_charging,173478.04,27506,6306.92,252.86,70.16,10.7,4559,0.874,102.33,0.161,4090.31,546.37,146682.6,14820.47,6.88,1.161,30min
2025-08,industrial,cooling,39732.83,372,106808.68,86.07,61.88,9.43,1233,0.645,839.88,0.174,1329.86,383.66,132741.38,43576.31,16.11,0.875,15min
2026-09,public,ev_charging,112051.03,394330,284.16,258.74,65.78,16.72,268,0.681,706.47,0.014,1423.96,2422.41,148274.11,30549.03,0.5,1.153,30min
2023-05,public,irrigation,106530.25,136965,777.79,254.75,47.12,24.17,431,0.574,3761.9,0.126,1486.34,410.51,127884.72,14751.25,11.84,0.943,monthly
2023-03,agriculture,lighting,204591.08,76109,2688.13,329.47,65.3,12.86,833,0.768,2849.23,0.116,313.77,1289.48,102470.75,52054.96,12.24,1.103,daily
2024-12,agriculture,irrigation,226700.78,58525,3873.57,658.57,46.27,20.32,517,0.679,257.51,0.0,1381.5,926.94,79276.45,54360.39,6.27,1.086,hourly
2020-08,agriculture,heating,122017.32,165911,735.44,199.73,35.5,19.64,317,0.522,392.81,0.107,823.46,432.44,148094.44,37950.85,7.02,0.825,daily
2025-12,commercial,process,102876.37,33760,3047.29,115.33,40.52,21.83,5037,0.718,3631.32,0.01,3772.86,1319.8,130698.0,9088.03,7.89,0.79,monthly
2020-07,agriculture,motors,178421.32,73298,2434.19,482.92,26.42,1.57,842,0.638,563.37,0.115,1179.4,1309.62,123712.54,55245.01,1.32,1.105,30min
2019-08,public,lighting,61033.48,430411,141.8,81.42,77.27,23.01,689,0.529,62.0,0.11,705.11,620.72,70431.12,46399.43,11.4,0.826,15min
2024-08,public,heating,16181.28,136897,118.2,19.72,90.0,22.53,1255,0.576,4634.51,0.068,1167.74,8.47,83428.65,59977.37,11.14,1.096,hourly
2022-12,agriculture,ev_charging,110222.29,108671,1014.28,269.51,47.48,16.55,810,0.651,655.32,0.0,1323.02,1926.04,98418.84,1100.79,11.49,0.964,15min
2021-03,commercial,cooling,53318.44,22358,2384.76,78.87,90.0,4.56,311,0.63,117.53,0.033,7740.36,2351.49,106430.26,52963.77,7.99,1.159,daily
2026-02,residential,process,13667.31,245173,55.75,20.42,80.98,41.68,13117,0.368,567.17,0.016,10712.61,1500.02,103169.36,40761.78,10.19,0.931,15min
2020-05,agriculture,appliances,67544.85,58479,1155.03,166.4,65.54,16.26,760,0.752,130.74,0.052,804.31,1318.54,30997.18,35784.49,3.8,1.0,hourly
2026-11,residential,ev_charging,219938.98,80736,2724.17,513.3,90.0,0.37,10183,0.52,2488.2,0.074,7375.06,2146.45,30132.91,12735.36,5.62,0.946,30min
2025-01,agriculture,ev_charging,90810.2,161838,561.12,247.86,69.21,19.78,103,0.785,284.57,0.0,295.71,1324.14,128863.62,31477.05,2.92,0.714,monthly
2024-06,commercial,appliances,140449.92,45849,3063.31,364.87,50.83,16.73,1764,0.408,4140.71,0.086,7160.09,1016.99,1838.89,7115.34,5.53,0.959,30min
2025-07,public,appliances,70601.45,208001,339.43,102.8,61.4,22.08,200,0.463,332.15,0.123,1057.79,26.41,57077.55,22272.08,6.83,1.105,daily
2022-07,public,appliances,92636.08,203082,456.15,239.6,65.06,11.72,285,0.632,763.21,0.065,1434.85,1333.15,7105.75,19696.14,1.65,1.107,daily
2020-03,commercial,lighting,234111.87,9248,25314.86,350.54,47.28,30.78,3739,0.97,3257.41,0.0,3358.19,133.26,80584.27,42797.71,11.04,1.059,monthly
2020-05,agriculture,process,205151.15,119240,1720.49,442.98,52.74,19.97,1427,0.554,4036.71,0.134,247.6,1180.24,118326.72,55379.78,7.39,0.95,hourly
2021-08,public,process,167317.94,283019,591.19,281.31,37.56,26.62,224,0.662,2363.75,0.056,417.58,1136.93,113532.61,1603.86,7.66,0.843,15min
2021-04,public,ev_charging,127953.98,73109,1750.18,375.07,81.02,27.29,1231,0.167,4698.66,0.088,436.02,2447.01,120866.53,26799.22,5.2,1.153,monthly
2019-09,industrial,motors,175624.59,778,225738.55,471.55,37.7,6.12,1264,0.53,477.21,0.15,1469.67,2093.13,80125.21,28568.19,9.59,0.999,30min
2020-12,public,lighting,161351.19,16475,9793.7,206.75,59.09,0.0,449,0.417,283.72,0.184,293.25,2323.11,133393.76,54320.95,6.65,0.927,hourly
2023-09,agriculture,heating,241804.18,135347,1786.55,530.51,58.13,24.34,494,0.562,233.1,0.094,1.81,2438.43,97886.6,21947.91,7.79,0.944,daily
2025-06,industrial,ev_charging,235516.75,1401,168106.17,366.64,38.93,11.33,299,0.634,748.23,0.162,1442.81,1651.51,33457.93,2509.34,14.03,0.979,15min
2021-11,commercial,ev_charging,139195.77,34424,4043.57,285.82,60.43,18.14,2738,0.531,124.18,0.079,4591.38,293.06,61535.32,38978.49,11.35,1.024,monthly
2023-09,public,process,144098.65,180845,796.81,369.25,54.54,17.47,1372,0.603,273.78,0.062,781.11,709.61,96433.22,25974.13,7.97,0.988,15min
2025-11,agriculture,cooling,103194.91,108843,948.11,210.22,80.92,33.45,689,0.631,1689.5,0.098,493.95,188.0,94322.64,11655.75,7.23,0.923,monthly
2020-02,commercial,appliances,233102.38,49914,4670.08,641.88,32.69,20.62,4288,0.278,1766.8,0.06,5847.98,273.09,69672.97,47419.28,16.68,1.067,monthly
2020-03,industrial,process,88269.32,1694,52107.04,111.42,35.46,14.53,498,0.438,419.88,0.138,1093.65,465.37,120685.04,27889.3,9.71,0.987,daily
2024-05,agriculture,irrigation,61045.18,80615,757.24,131.59,40.77,25.2,170,0.734,653.37,0.034,414.5,595.43,86580.47,5425.2,9.03,1.125,hourly
2026-06,industrial,lighting,216100.91,1286,168041.14,534.32,49.57,7.74,1295,0.458,142.21,0.007,607.01,113.81,54567.41,56170.36,4.46,0.894,30min
2022-08,agriculture,appliances,125356.93,184812,678.29,374.82,45.7,18.24,168,0.582,3150.39,0.083,26.0,953.25,31031.11,55868.5,4.65,1.034,30min
2023-07,industrial,heating,170487.8,1551,109921.21,456.84,61.55,31.76,1076,0.592,765.72,0.0,507.97,1904.83,15986.3,23086.31,2.69,1.005,monthly
2023-11,agriculture,cooling,195953.43,153705,1274.87,286.91,80.68,33.85,81,0.928,2763.11,0.056,23.64,2462.07,15326.46,54733.71,14.25,0.975,daily
2023-01,industrial,lighting,203728.49,551,369743.18,453.67,31.01,3.81,212,0.76,2415.16,0.221,973.31,751.37,145659.55,17772.48,6.01,1.054,daily
2025-09,public,process,233191.29,120739,1931.37,284.25,55.23,22.01,872,0.484,324.42,0.125,591.78,1735.03,56304.58,30790.49,5.77,0.83,15min
2022-03,residential,process,176266.84,217053,812.09,209.94,64.52,9.57,2433,0.606,712.76,0.0,8895.14,1130.74,104446.01,39404.36,10.8,0.931,monthly
2019-09,public,cooling,39842.88,334737,119.03,87.82,51.33,7.52,1276,0.786,370.48,0.116,423.36,633.54,34603.77,18997.69,6.26,0.833,15min
2020-04,industrial,cooling,234047.52,822,284729.34,526.82,48.91,9.73,642,0.205,258.39,0.051,334.39,220.61,45589.88,50996.63,8.47,1.154,15min
2019-01,residential,process,68234.04,434477,157.05,195.26,34.31,26.34,11515,0.484,228.74,0.077,11246.32,55.24,28503.04,54037.02,12.14,1.017,30min
2019-04,agriculture,cooling,183164.55,97320,1882.09,410.79,39.49,22.86,1370,0.33,4029.14,0.036,1299.12,809.55,147349.02,27039.11,3.24,1.074,15min
2021-11,residential,lighting,198425.86,340166,583.32,447.39,68.36,0.0,14470,0.613,2020.2,0.079,6749.01,1344.35,93156.76,28824.24,0.5,1.123,15min
2020-08,industrial,appliances,118681.12,1494,79438.5,216.68,51.39,4.88,168,0.619,4368.5,0.053,524.15,650.36,119392.0,56076.87,5.93,0.907,monthly
2026-01,industrial,process,126596.32,1378,91869.61,199.65,68.86,12.96,112,0.654,2158.2,0.204,201.57,1264.82,104428.75,3773.51,11.02,0.911,30min
2026-12,residential,cooling,56590.56,316615,178.74,94.64,75.66,13.17,26510,0.62,1535.58,0.04,7931.54,190.77,5962.13,38746.06,2.7,0.951,15min
2026-06,agriculture,heating,57650.43,94182,612.12,95.85,45.25,16.78,578,0.994,4415.33,0.01,907.85,2421.19,2953.03,24318.88,8.39,0.84,hourly
2021-07,commercial,heating,177831.66,24340,7306.15,436.41,54.76,25.85,5835,0.519,2665.1,0.044,4259.35,2194.75,59953.72,51714.46,5.84,1.064,30min
2025-01,commercial,irrigation,190734.43,7575,25179.46,564.58,49.6,12.92,3890,0.553,1782.12,0.068,2696.14,1473.13,105462.7,31567.88,9.95,0.837,hourly
2025-09,commercial,process,140196.41,38754,3617.6,309.48,43.66,0.0,3596,0.414,4252.89,0.033,2561.0,163.81,121716.35,39566.91,0.5,1.025,30min
2023-08,public,heating,153113.81,345516,443.15,376.5,66.8,34.79,573,0.697,4243.59,0.156,1152.17,2440.39,133262.1,2782.94,12.97,1.105,30min
2022-04,commercial,cooling,237540.52,38682,6140.85,644.48,60.05,21.17,2442,0.727,2471.19,0.028,3305.76,99.87,107173.04,47986.88,7.16,1.35,15min
2022-09,public,process,37830.48,479129,78.96,67.16,77.38,18.05,959,0.035,986.84,0.046,18.01,2381.97,106595.84,3679.59,15.17,0.996,hourly
2019-01,commercial,process,114791.84,19408,5914.67,312.42,66.93,16.25,5550,0.6,2653.3,0.011,7271.06,1038.48,73343.41,11582.05,6.73,1.05,daily
2019-12,industrial,appliances,241839.86,1430,169118.78,604.97,53.33,21.1,793,0.325,103.56,0.125,418.79,197.94,100512.17,6302.42,8.72,1.296,30min
2023-06,commercial,heating,39149.37,12298,3183.39,48.22,64.2,11.41,3700,0.646,816.62,0.136,369.57,2304.45,131911.08,3.39,5.98,1.028,hourly
2020-05,public,appliances,244774.22,305811,800.41,362.53,37.29,26.86,232,0.78,167.06,0.084,134.9,1284.65,123712.78,36155.9,10.18,0.957,hourly
2024-01,residential,heating,179689.94,40014,4490.68,219.38,78.1,22.78,10305,0.563,3784.23,0.213,2068.47,1385.61,3100.93,57612.13,17.87,1.144,monthly
2019-01,agriculture,lighting,211763.66,74626,2837.67,520.54,86.07,24.92,886,0.506,371.09,0.155,1061.98,522.8,69031.64,24622.25,10.83,1.025,hourly
2026-05,commercial,irrigation,176685.1,48626,3633.55,377.7,57.52,14.45,1910,0.574,78.48,0.015,7000.0,1766.09,131943.48,31598.5,3.94,0.979,monthly
2021-03,commercial,ev_charging,69704.24,46449,1500.66,151.07,66.18,20.83,2938,1.0,4352.39,0.085,711.28,1280.42,144662.44,35270.12,14.18,0.871,15min
2020-06,public,appliances,39654.37,258471,153.42,61.23,52.25,28.07,676,0.418,4389.49,0.131,999.84,1833.15,27522.33,34004.65,6.38,0.984,hourly
2022-04,agriculture,process,142522.48,136903,1041.05,166.82,45.53,12.07,123,0.477,516.51,0.067,951.09,1174.52,46074.42,44981.81,5.65,0.94,hourly
2020-08,industrial,process,219274.6,168,1305205.95,319.61,70.87,14.58,1070,0.36,768.52,0.095,353.3,1396.65,12207.69,23115.25,8.51,1.034,daily
2026-05,agriculture,process,69848.34,185216,377.12,169.33,26.87,20.32,964,0.555,3108.91,0.024,196.78,696.55,142706.39,3234.55,9.19,1.054,15min
2023-05,agriculture,motors,215481.26,39969,5391.21,538.77,53.82,0.99,283,0.356,191.53,0.118,1379.54,1248.04,62929.0,48841.94,14.16,1.08,daily
2023-09,public,irrigation,13434.01,317851,42.27,24.78,68.43,27.06,29,0.269,606.45,0.139,803.05,1519.29,16131.52,50089.88,5.53,0.91,daily
2024-09,commercial,lighting,92844.61,20325,4568.0,216.12,63.56,0.0,5383,0.493,1095.8,0.104,2615.56,2001.41,47241.68,58025.52,10.0,0.92,15min
2026-11,residential,irrigation,176400.37,223916,787.8,522.8,56.29,19.45,18741,0.225,2079.88,0.004,1170.65,240.75,68524.23,3568.93,14.32,0.862,monthly
2024-09,commercial,appliances,10766.83,35346,304.61,27.11,28.71,25.01,349,0.576,405.11,0.103,7159.69,1451.25,139434.22,9345.53,3.39,1.016,hourly
2022-10,commercial,lighting,140219.56,32804,4274.47,258.61,50.6,11.61,1252,0.316,156.14,0.125,2299.29,657.8,76450.55,4212.19,11.59,0.977,30min
2021-01,commercial,ev_charging,246747.35,9795,25191.15,333.35,70.41,15.57,1971,0.418,691.79,0.091,6043.77,2365.14,142333.88,17256.54,9.15,1.118,30min
2025-12,industrial,lighting,23033.58,1370,16812.83,54.61,54.35,7.8,1062,0.803,611.35,0.025,1263.26,1299.32,45489.02,51013.86,10.13,0.924,15min
2025-11,commercial,lighting,6518.96,2305,2828.18,13.58,42.51,19.67,5274,0.733,3618.14,0.108,6905.53,633.68,29741.55,1239.94,10.09,1.034,daily
