safe_justice_booking_date,safe_justice_arrest_offense_code,safe_justice_charge_severity_level,safe_justice_bail_amount_set,safe_justice_pretrial_release_flag,safe_justice_court_case_id_hash,safe_justice_court_disposition_code,safe_justice_sentence_type_code,safe_justice_sentence_length_days,safe_justice_probation_start_date,safe_justice_parole_eligibility_date,safe_justice_jail_days_served,safe_justice_prison_admission_flag,safe_justice_recidivism_12mo_flag,safe_justice_recidivism_36mo_flag,safe_justice_risk_assessment_score,safe_justice_public_defender_assigned_flag,safe_justice_diversion_program_flag,safe_justice_restorative_justice_flag,safe_justice_record_sealing_eligible_flag
2021-01-25,IPC-498A,Misdemeanor,1082756,N,CASE-298290e60119b1e9,Plea,Diversion,2624,2023-02-20,2022-06-10,421,Y,Y,Y,16.82,Y,N,N,Y
2020-07-25,NDPS-21,Misdemeanor,720732,N,CASE-393ff43addb326d5,Pending,CommunityService,2,2021-11-21,2020-06-06,5,N,N,N,66.14,N,Y,N,N
2021-02-07,IPC-392,Misdemeanor,1091098,N,CASE-e1e0585afd664caa,Acquitted,Imprisonment,2059,2020-10-19,2022-04-10,490,Y,Y,Y,83.36,N,Y,Y,N
2023-05-19,IPC-302,Misdemeanor,2467856,Y,CASE-14ba049cd79a1e4c,Pending,TimeServed,604,2019-02-09,2025-05-29,688,Y,N,Y,39.98,N,Y,N,Y
2023-02-14,IPC-302,Misdemeanor,1623728,N,CASE-313c53f233ae7d3f,Pending,CommunityService,1748,2023-02-20,2019-06-25,194,Y,Y,N,94.04,N,N,N,Y
2018-08-18,IPC-392,Felony,2269629,N,CASE-42fb7b53405d4840,Convicted,Diversion,2911,2019-02-06,2018-04-24,227,Y,Y,N,94.03,N,N,N,Y
2019-02-02,IPC-379,Infraction,1242680,N,CASE-0e2d1fa51f9a99d0,Dismissed,Diversion,1071,2019-01-16,2022-03-15,650,Y,N,Y,5.83,N,N,Y,Y
2018-04-24,IPC-392,Misdemeanor,1087675,N,CASE-309a60866912d109,Transferred,Fine,548,2025-06-27,2025-12-03,404,N,Y,Y,56.45,N,N,Y,N
2018-07-06,IPC-302,Misdemeanor,577112,Y,CASE-102471fea108d464,Convicted,CommunityService,2029,2019-04-09,2019-02-11,52,Y,N,Y,96.43,N,Y,N,N
2022-07-26,IPC-392,Felony,587629,Y,CASE-3ddbb3357e0b0c0c,BailGranted,Fine,2682,2022-05-04,2020-04-24,314,N,Y,Y,7.39,Y,Y,Y,Y
2021-07-07,IPC-420,Infraction,339437,N,CASE-cb44ecf7d2476a25,Dismissed,CommunityService,1614,2023-01-24,2022-03-22,347,Y,Y,Y,82.63,Y,N,Y,N
2020-09-04,IPC-379,Felony,1197263,N,CASE-df01ddcb22b41212,Convicted,TimeServed,831,2023-04-12,2022-07-31,38,N,N,Y,7.69,N,N,N,N
2024-12-18,IPC-302,Misdemeanor,1818373,N,CASE-3f6e7c5db14d0e33,Transferred,Diversion,566,2022-04-01,2018-12-22,372,N,Y,Y,22.03,Y,Y,N,Y
2022-12-04,IPC-302,Infraction,450877,N,CASE-708ca043e4f8aa9a,Convicted,Fine,1289,2020-01-23,2018-01-29,499,Y,N,N,52.18,N,N,N,Y
2022-01-21,IPC-498A,Misdemeanor,1595300,N,CASE-e327fc9eee2ecdd3,Convicted,Probation,2692,2018-11-05,2024-10-21,538,Y,Y,N,34.6,N,Y,Y,N
2021-05-18,IT-66C,Misdemeanor,1435458,N,CASE-f0a2e9e7c1853e1a,Dismissed,Imprisonment,296,2023-06-26,2024-02-04,535,Y,N,Y,62.52,Y,N,N,Y
2023-03-19,NDPS-21,Misdemeanor,430610,N,CASE-6a4f57b49189f3d2,Dismissed,Imprisonment,126,2018-04-05,2018-04-08,93,Y,N,N,24.74,Y,N,Y,Y
2022-10-12,NDPS-21,Misdemeanor,346058,Y,CASE-7ed63655ccb53e57,Pending,CommunityService,2608,2022-12-22,2019-06-24,251,N,Y,Y,27.62,N,N,Y,Y
2020-11-23,IPC-392,Felony,737470,N,CASE-5d864874de5f1623,BailGranted,Diversion,2232,2024-11-08,2024-04-07,202,N,Y,N,29.85,N,N,Y,N
2022-04-30,NDPS-21,Misdemeanor,1995394,N,CASE-101f5f735f39b6c5,BailGranted,Fine,1690,2019-07-24,2024-09-08,104,N,N,Y,32.99,N,Y,Y,N
2018-11-19,IPC-420,Misdemeanor,1025115,N,CASE-5064721f56c7e4c0,Dismissed,Probation,330,2025-08-30,2024-10-02,683,N,N,Y,27.72,N,N,Y,Y
2020-09-15,IPC-392,Misdemeanor,1217421,Y,CASE-f19860fcbc384126,Acquitted,TimeServed,322,2023-12-27,2022-05-24,240,Y,N,N,69.05,N,N,Y,N
2020-01-24,IPC-354,Misdemeanor,711400,Y,CASE-38fd16632a7bb4ec,Plea,TimeServed,1046,2018-04-20,2024-12-23,643,N,N,Y,55.48,N,Y,N,N
2024-01-05,IPC-302,Misdemeanor,1512319,Y,CASE-3afcb2243726a7b4,Convicted,Imprisonment,2881,2018-11-24,2018-11-23,518,Y,N,Y,16.48,N,N,Y,N
2024-07-11,IPC-392,Felony,2416329,Y,CASE-94146ca56597d276,Transferred,Diversion,1055,2019-07-18,2024-03-13,257,Y,Y,N,57.76,Y,Y,Y,N
2022-12-30,IPC-392,Misdemeanor,976013,Y,CASE-dfc4a4d26e81c961,Plea,Imprisonment,340,2020-10-18,2019-11-11,295,N,N,Y,15.99,N,Y,N,Y
2023-12-23,IPC-302,Misdemeanor,2330564,N,CASE-015fdfb23d06a5cd,Pending,Fine,2829,2019-04-14,2022-08-25,112,N,N,Y,6.03,Y,Y,Y,Y
2019-12-18,IPC-392,Misdemeanor,766149,N,CASE-5eee3a26bcc31911,Convicted,Imprisonment,2405,2025-09-16,2022-09-29,159,Y,N,N,10.04,Y,N,Y,Y
2022-11-22,IPC-392,Infraction,1846496,Y,CASE-70affb06ac390e6a,Pending,TimeServed,3126,2024-04-09,2019-03-11,393,Y,N,Y,76.33,Y,N,Y,Y
2022-12-30,IPC-392,Felony,149536,Y,CASE-6b1c6f43f9b915c0,Convicted,TimeServed,3007,2019-01-16,2021-08-17,560,N,Y,N,53.2,N,N,N,N
2022-04-14,IPC-420,Misdemeanor,66023,N,CASE-221234078ff07fa4,Dismissed,TimeServed,1875,2022-12-09,2020-05-14,157,Y,N,N,57.31,N,N,N,N
2019-06-16,IPC-498A,Misdemeanor,694293,N,CASE-1e8addb83a7614b2,Acquitted,Diversion,1872,2024-12-28,2022-11-23,324,Y,Y,N,51.39,N,Y,Y,Y
2023-10-21,IT-66C,Felony,1490399,Y,CASE-28c459e5bf8b2441,Acquitted,Imprisonment,1549,2023-04-26,2019-10-21,12,N,Y,Y,66.14,N,N,Y,N
2021-12-01,IPC-302,Felony,1129477,N,CASE-6bfb77f92c9b9cef,Pending,Diversion,2893,2019-08-05,2019-02-09,442,N,N,N,7.79,Y,Y,N,N
2022-12-16,IPC-392,Misdemeanor,1790524,N,CASE-dcc608ac0031a9ff,Transferred,Diversion,554,2019-10-16,2023-08-27,530,N,Y,Y,68.65,N,N,Y,Y
2025-01-15,NDPS-21,Felony,1736925,N,CASE-a2675ff5fa9640e4,Pending,Fine,471,2019-01-16,2019-04-04,153,N,N,Y,5.63,Y,Y,N,Y
2020-12-14,IPC-302,Misdemeanor,859813,N,CASE-080eb15fcadf3ce8,Pending,Imprisonment,2360,2025-10-06,2018-10-18,50,N,Y,Y,97.24,N,Y,Y,Y
2018-03-18,IPC-379,Infraction,1478613,Y,CASE-62676c3667f37407,Pending,Diversion,2773,2022-03-29,2025-11-24,542,Y,N,Y,75.89,Y,N,Y,N
2025-05-14,NDPS-21,Misdemeanor,2343282,N,CASE-9b4362efa3e461b8,Acquitted,TimeServed,1165,2024-01-05,2024-08-09,664,N,N,N,12.09,N,Y,N,N
2025-08-24,IPC-498A,Felony,1805562,Y,CASE-a8d153685b886af8,Transferred,Fine,1128,2025-05-28,2022-06-20,558,Y,Y,N,95.39,Y,N,N,N
2022-02-02,IT-66C,Misdemeanor,1396834,Y,CASE-29ee826ff0300035,Convicted,Fine,500,2018-08-19,2022-04-17,628,N,Y,Y,52.29,Y,N,N,Y
2021-09-12,IPC-302,Misdemeanor,1888441,Y,CASE-399015d7f56f4974,Acquitted,Diversion,1394,2021-08-21,2025-11-01,233,Y,N,N,99.95,Y,Y,Y,N
2020-09-14,IPC-302,Misdemeanor,1076293,Y,CASE-fcdeb126f7f45192,Pending,CommunityService,306,2025-11-20,2025-06-30,379,Y,Y,N,81.48,Y,Y,Y,N
2019-06-10,IPC-498A,Misdemeanor,1236636,N,CASE-911b5a24ff54ce5d,Plea,Fine,128,2019-02-08,2022-02-16,149,N,N,Y,87.92,N,Y,Y,N
2025-07-03,IPC-379,Felony,2036540,N,CASE-34f743705fde9887,Pending,Fine,729,2024-10-03,2023-09-22,694,N,N,N,2.24,N,N,Y,N
2025-03-08,IPC-354,Felony,2363715,Y,CASE-98c073a1d1665f59,Dismissed,Diversion,3126,2024-08-05,2021-11-13,622,Y,Y,N,8.05,Y,Y,N,N
2022-11-16,IPC-420,Misdemeanor,1971486,Y,CASE-118e8791e0bd93e5,Acquitted,Fine,1577,2018-09-13,2020-10-24,203,Y,Y,Y,61.27,N,N,N,Y
2018-02-26,IPC-354,Felony,1328904,N,CASE-b7cb1b3acc6e2e51,Dismissed,Probation,618,2018-06-28,2019-01-07,154,N,N,N,56.48,Y,N,Y,Y
2021-08-01,IPC-379,Misdemeanor,947244,N,CASE-6f5819050eba4dbd,Acquitted,Fine,446,2024-02-20,2022-10-26,252,N,Y,N,70.25,N,Y,N,N
2025-02-19,IPC-379,Misdemeanor,404319,N,CASE-009173d5d7e5ccd1,Dismissed,Fine,1284,2018-06-09,2018-03-31,113,N,Y,Y,79.67,Y,N,Y,Y
2023-11-01,IT-66C,Felony,1493789,N,CASE-76ecb7a525a1c739,Transferred,TimeServed,1812,2024-05-17,2023-08-04,408,N,N,Y,9.66,N,Y,Y,Y
2023-03-07,IT-66C,Infraction,1815113,Y,CASE-10b01bd935f31094,Convicted,Imprisonment,587,2022-07-11,2021-10-24,717,N,Y,N,30.98,N,Y,N,Y
2019-11-21,NDPS-21,Misdemeanor,1781185,N,CASE-186106a9b4c0c579,Pending,Diversion,1164,2024-09-04,2020-12-14,91,N,N,N,45.82,Y,N,N,Y
2020-06-10,IT-66C,Misdemeanor,1543009,Y,CASE-68afe05d0f07286c,Convicted,Diversion,999,2024-01-11,2023-08-07,582,N,N,Y,33.89,N,Y,N,Y
2018-09-29,IPC-379,Misdemeanor,1484818,Y,CASE-98146b3b4ce7c5d9,Pending,Imprisonment,985,2024-05-19,2023-07-24,136,Y,N,N,19.4,N,Y,Y,Y
2025-05-15,NDPS-21,Infraction,876150,N,CASE-cd7a748e085be67c,Plea,Diversion,1122,2025-02-18,2023-09-29,284,N,N,N,61.22,N,N,Y,Y
2025-06-12,NDPS-21,Felony,1140579,N,CASE-d2d0044fc4ba0725,Plea,Imprisonment,2960,2021-06-22,2023-08-22,421,N,N,N,54.65,Y,N,Y,N
2018-03-26,IPC-302,Misdemeanor,822683,Y,CASE-0d16e5e710817702,Pending,Imprisonment,955,2021-06-24,2025-08-10,106,Y,N,Y,7.21,N,Y,Y,Y
2021-09-09,IPC-392,Felony,1648540,N,CASE-d78ff310fe60b68c,Convicted,Diversion,1328,2019-08-24,2025-11-16,435,Y,Y,N,69.14,Y,N,N,N
2020-12-27,IPC-420,Misdemeanor,1236582,N,CASE-7e08fcc5fa9eb847,Convicted,CommunityService,2668,2022-12-25,2023-06-30,78,Y,Y,Y,11.65,N,Y,Y,Y
2024-01-12,IPC-379,Misdemeanor,2317989,Y,CASE-47bf5a87f8f75d37,Acquitted,Probation,1887,2025-03-30,2025-08-04,665,N,Y,Y,73.63,N,N,N,N
2025-02-17,IPC-420,Felony,2073949,Y,CASE-9345474c9eaa107d,Convicted,Probation,2930,2021-05-08,2022-07-01,423,Y,N,N,91.13,N,N,N,N
2025-05-14,IPC-498A,Infraction,804330,N,CASE-4dec3e903f00d757,BailGranted,Imprisonment,3283,2024-09-05,2018-03-20,480,Y,Y,N,28.87,Y,N,N,N
2024-10-05,NDPS-21,Misdemeanor,654625,N,CASE-02a4696a285173f0,Dismissed,CommunityService,1486,2021-07-18,2019-05-04,713,N,N,N,46.66,N,N,N,Y
2021-12-22,IPC-354,Misdemeanor,231594,N,CASE-b374b4960d09335a,Pending,CommunityService,2489,2019-11-29,2019-09-29,259,N,Y,N,91.05,Y,N,N,Y
2025-11-22,IPC-302,Infraction,1016027,Y,CASE-256c13393544ec55,Transferred,CommunityService,1339,2018-12-05,2019-08-16,680,Y,N,Y,26.61,N,N,Y,Y
2018-04-26,IPC-420,Misdemeanor,2079612,N,CASE-aa46cf621660783e,Acquitted,Diversion,2717,2019-08-10,2021-08-28,623,N,Y,N,56.46,Y,N,Y,Y
2019-08-26,IT-66C,Felony,692411,Y,CASE-bda7daf886cdcdc8,Dismissed,Probation,2617,2022-02-09,2023-02-10,21,N,N,Y,14.19,Y,Y,Y,N
2018-08-21,IPC-498A,Felony,521697,Y,CASE-8980bbd41fbc3f93,Transferred,CommunityService,2823,2019-08-26,2024-09-01,569,Y,Y,N,55.39,Y,N,Y,Y
2022-05-02,IPC-420,Misdemeanor,1486717,Y,CASE-47c45de5d71a6c85,Dismissed,Probation,2076,2019-01-25,2021-08-15,455,Y,Y,N,37.11,Y,N,N,Y
2019-04-17,IPC-420,Misdemeanor,1215,N,CASE-6cd850e5d175d72c,Dismissed,Probation,3370,2021-10-29,2023-04-13,109,N,N,Y,99.3,Y,N,N,N
2018-02-02,IPC-354,Infraction,2341835,N,CASE-2501c5bbf7720170,Dismissed,Imprisonment,2540,2020-07-20,2023-05-20,478,Y,Y,Y,52.58,Y,Y,Y,N
2022-02-17,IPC-392,Misdemeanor,1542895,Y,CASE-c1893d338b86d83f,Convicted,Probation,2299,2018-09-12,2022-12-19,696,Y,Y,N,80.97,Y,Y,Y,N
2019-05-21,IPC-354,Infraction,1314844,Y,CASE-7890aa6d28c122d0,BailGranted,Fine,2476,2022-07-21,2020-01-23,221,N,N,N,24.9,N,N,N,N
2024-04-04,IPC-392,Misdemeanor,1172634,Y,CASE-9f963d3c88b3a14c,BailGranted,Imprisonment,3190,2024-12-16,2020-01-22,267,Y,Y,N,26.79,Y,N,Y,Y
2025-08-24,IT-66C,Infraction,2214485,Y,CASE-e5b9d17cae086c94,Convicted,Probation,2476,2020-03-29,2023-09-07,300,N,N,N,55.21,Y,Y,Y,N
2018-05-22,IT-66C,Infraction,2018449,N,CASE-7b7ace53b3c73fe1,Acquitted,Imprisonment,2989,2024-12-17,2023-01-30,157,Y,Y,Y,26.38,N,Y,Y,N
2019-07-22,NDPS-21,Felony,217381,N,CASE-08e4befa9fc61250,Plea,Diversion,291,2019-07-14,2022-09-06,371,Y,Y,N,12.82,N,Y,N,N
2020-02-04,IPC-420,Misdemeanor,1247488,Y,CASE-be4d3485df8f3fa5,BailGranted,Probation,912,2023-11-15,2018-04-10,197,Y,Y,Y,14.16,Y,N,N,N
2022-12-02,IPC-302,Felony,2423646,Y,CASE-5eaca191b7ca267e,Convicted,Probation,2983,2022-11-22,2021-10-23,491,Y,Y,Y,67.23,N,Y,N,N
2020-07-13,IPC-498A,Misdemeanor,1582803,N,CASE-d984eed301098d0c,Acquitted,CommunityService,1780,2023-07-17,2020-12-30,131,N,Y,Y,67.19,Y,N,Y,N
2018-04-09,IPC-302,Felony,2349876,N,CASE-0c912c1a079043ea,Transferred,TimeServed,62,2022-10-18,2025-02-20,196,N,N,Y,97.25,Y,Y,Y,N
2018-08-21,IPC-498A,Misdemeanor,1684568,N,CASE-9c91bc894cfbf0d9,BailGranted,TimeServed,2847,2018-10-09,2025-11-27,544,N,Y,N,55.97,Y,Y,Y,N
2022-11-07,IPC-379,Misdemeanor,356533,Y,CASE-fa90c6b579ff9dd5,Dismissed,Diversion,2259,2021-02-02,2022-08-11,165,N,N,Y,82.57,Y,Y,Y,N
2025-02-20,IT-66C,Infraction,2188794,Y,CASE-5176c6052e19a18c,Dismissed,TimeServed,409,2024-02-24,2024-03-10,46,N,Y,N,25.79,Y,N,N,Y
2019-02-25,IT-66C,Misdemeanor,1278959,N,CASE-c92335558dd67c6d,Plea,Imprisonment,116,2021-12-16,2020-07-15,716,N,N,Y,1.7,N,N,Y,Y
2021-10-15,IPC-302,Felony,1735682,N,CASE-206c71de2c59f0f9,Transferred,Imprisonment,2644,2021-06-06,2023-08-20,498,Y,N,Y,23.59,Y,Y,N,Y
2024-10-31,IPC-302,Felony,367118,Y,CASE-851ceea2a5830a06,Convicted,Imprisonment,606,2025-11-08,2022-08-24,165,N,N,N,89.82,N,N,N,Y
2018-03-06,IPC-498A,Misdemeanor,1210706,Y,CASE-4b249e503eb609fa,Pending,Fine,3159,2021-07-26,2024-02-12,335,Y,N,Y,46.15,Y,N,Y,Y
2020-10-25,NDPS-21,Infraction,1997240,N,CASE-ea4103d45e71144b,BailGranted,CommunityService,2930,2021-04-22,2020-03-10,222,N,Y,N,36.31,N,N,N,Y
2023-01-21,IPC-392,Misdemeanor,517879,Y,CASE-466579627f2806f8,BailGranted,TimeServed,1132,2018-07-05,2018-08-02,476,Y,N,Y,30.09,Y,N,N,Y
2023-09-08,IPC-498A,Infraction,458331,N,CASE-97d554d445d141cc,BailGranted,Probation,1348,2023-11-01,2023-11-27,118,Y,Y,Y,47.31,Y,N,N,Y
2020-11-02,IPC-392,Infraction,640101,N,CASE-56acba9ee1e9d2f2,Transferred,Diversion,1420,2022-10-04,2023-12-09,421,N,N,Y,36.1,Y,N,N,N
2023-07-15,IPC-379,Infraction,1541226,N,CASE-8fb6d62a46b36d40,Acquitted,Probation,2873,2024-06-05,2021-07-25,452,N,N,N,24.52,N,Y,N,Y
2021-05-28,IT-66C,Misdemeanor,1834314,N,CASE-c4510280f16b6f80,Convicted,Fine,2519,2019-07-17,2024-08-19,103,N,N,Y,26.15,Y,N,Y,Y
2022-09-15,IPC-302,Misdemeanor,2203526,N,CASE-79264691b97bc7fe,Transferred,TimeServed,1754,2018-07-02,2022-01-19,135,Y,Y,N,30.76,N,Y,N,Y
2020-02-03,IT-66C,Misdemeanor,1998729,Y,CASE-4494446ea38ae2c3,BailGranted,Probation,2570,2020-03-01,2023-02-25,672,Y,Y,N,82.16,N,N,N,N
2024-03-25,IPC-354,Felony,2047761,N,CASE-a062cfae03410389,Pending,Fine,1340,2021-05-01,2020-02-04,251,Y,N,Y,83.41,Y,Y,Y,N
2020-06-23,IPC-498A,Felony,1343496,Y,CASE-129adf8ee62e37a2,Dismissed,Fine,3642,2022-11-16,2020-09-13,401,Y,Y,N,56.06,Y,N,Y,N
2024-07-11,IPC-379,Felony,1907678,N,CASE-f8bebabbc93a39fc,Acquitted,Diversion,1357,2024-07-08,2023-10-11,500,Y,N,N,67.72,Y,Y,N,Y
2021-10-20,NDPS-21,Felony,2382448,Y,CASE-71c271169a62830e,Acquitted,Diversion,1291,2022-10-07,2023-09-13,25,Y,N,N,22.96,N,Y,N,Y
2021-03-09,IT-66C,Felony,130453,N,CASE-5bea968e4e7d2152,Acquitted,Fine,1582,2018-07-21,2019-10-31,506,N,N,Y,48.04,Y,N,Y,Y
2024-10-28,IPC-302,Felony,303259,Y,CASE-e762662a379a6ccb,Transferred,TimeServed,269,2022-05-13,2022-10-04,447,Y,Y,N,19.5,N,N,N,N
2021-12-28,IPC-354,Misdemeanor,131837,N,CASE-b54f75a6b9169d31,Transferred,Imprisonment,1837,2018-11-23,2022-05-06,13,Y,Y,N,99.4,N,Y,N,N
2023-05-19,IPC-420,Misdemeanor,1610930,Y,CASE-0461c1f128da557a,Pending,Fine,2128,2023-04-29,2018-11-30,371,N,Y,N,61.36,N,N,Y,Y
2023-12-04,IPC-392,Misdemeanor,939006,N,CASE-ec3e5a3a1469f40d,BailGranted,CommunityService,1697,2018-06-19,2021-03-29,516,Y,N,N,89.35,Y,N,N,Y
2019-01-22,IPC-392,Misdemeanor,817543,Y,CASE-f5238caf1db397e7,Convicted,Probation,3243,2020-10-12,2021-05-10,238,N,Y,Y,34.81,Y,Y,N,N
2019-02-12,IPC-498A,Misdemeanor,317580,N,CASE-52fc81bffabcdc67,BailGranted,Probation,3139,2023-11-30,2023-04-05,153,Y,N,N,50.78,N,N,Y,Y
2025-11-16,IT-66C,Misdemeanor,1144224,Y,CASE-a099e82251a99cb7,Plea,Diversion,3616,2020-05-13,2023-10-14,662,N,Y,N,63.91,Y,Y,N,N
2021-03-21,IPC-302,Felony,402571,Y,CASE-1a688561995412e8,Pending,Probation,1508,2023-04-02,2020-12-01,350,Y,N,Y,90.33,N,Y,Y,Y
2021-01-24,NDPS-21,Infraction,27355,Y,CASE-f2e538649f414cab,BailGranted,Diversion,2793,2019-04-01,2018-06-08,694,Y,N,Y,50.91,Y,Y,Y,N
2023-07-27,NDPS-21,Misdemeanor,1097320,Y,CASE-89a17298414ef8e2,Acquitted,Probation,1570,2025-02-02,2024-08-16,230,N,N,Y,42.73,N,N,N,N
2021-02-12,NDPS-21,Misdemeanor,1377064,Y,CASE-4a54e84069398999,Pending,Probation,3331,2020-04-20,2022-06-01,41,N,N,N,95.16,Y,N,N,N
2021-06-26,IPC-392,Misdemeanor,354972,Y,CASE-17a7a15305e41f56,Plea,Imprisonment,2220,2022-04-02,2020-03-01,588,Y,N,N,90.74,N,Y,Y,Y
2018-10-05,NDPS-21,Misdemeanor,1929793,N,CASE-8149f4fc607432f8,Pending,Diversion,84,2020-04-02,2018-02-27,256,Y,N,N,72.22,N,N,N,N
2022-04-08,IT-66C,Misdemeanor,2472831,Y,CASE-8f3094aa420dc628,BailGranted,Fine,335,2022-10-11,2025-10-14,54,Y,Y,N,16.26,Y,Y,N,N
2018-03-28,IPC-354,Misdemeanor,2493891,Y,CASE-4e103a9c009c5788,Acquitted,Fine,2202,2020-09-01,2019-04-11,206,Y,Y,Y,89.58,N,N,N,N
2021-10-15,NDPS-21,Misdemeanor,599606,N,CASE-721f9501e7843b45,Acquitted,Imprisonment,3596,2022-01-25,2024-10-11,670,Y,N,Y,19.34,N,Y,N,N
2022-08-17,IPC-392,Felony,1479194,Y,CASE-774a61ecad42f243,Convicted,Probation,3372,2022-03-26,2018-08-08,84,N,Y,Y,49.06,N,Y,N,Y
2024-12-28,IPC-420,Misdemeanor,2381180,N,CASE-4207f2ff4044102c,Transferred,TimeServed,1704,2023-05-22,2023-08-07,109,Y,Y,N,84.94,Y,N,Y,Y
2025-08-10,NDPS-21,Misdemeanor,459464,Y,CASE-34db8a8945342dde,Pending,Probation,1925,2019-04-30,2018-10-02,453,N,Y,N,80.83,N,N,N,N
2018-04-06,IPC-420,Misdemeanor,461843,N,CASE-f95118d49ddec44a,Transferred,Diversion,2951,2023-03-08,2018-01-03,723,Y,N,Y,32.37,N,Y,N,Y
2022-02-21,IPC-354,Felony,2068357,Y,CASE-b5f680bfe48fe16d,Plea,Diversion,3461,2024-08-11,2018-05-14,303,N,N,N,12.8,N,N,Y,N
2022-07-15,IPC-498A,Misdemeanor,2049787,N,CASE-59e4672e207363be,Dismissed,CommunityService,1279,2025-05-01,2021-05-27,215,N,N,Y,84.76,Y,N,Y,N
2020-03-22,IPC-498A,Misdemeanor,1840223,Y,CASE-8bd895c1f50708e7,Plea,Diversion,399,2022-06-22,2023-08-27,436,Y,Y,N,1.57,Y,N,Y,Y
2021-03-03,IPC-379,Misdemeanor,916878,Y,CASE-c93881db3888e4dd,Acquitted,CommunityService,293,2020-05-03,2021-12-30,259,Y,N,Y,82.17,N,Y,Y,N
2022-02-13,IPC-392,Misdemeanor,2330314,N,CASE-e51003228c2314ae,Acquitted,Fine,2335,2024-02-14,2018-04-25,491,Y,Y,Y,69.99,Y,N,N,N
2024-06-30,IPC-302,Infraction,1352113,N,CASE-a23b23ebe8490d56,Transferred,Fine,903,2025-10-31,2018-05-20,67,Y,N,Y,32.69,N,N,Y,Y
2024-01-14,IT-66C,Misdemeanor,1416675,Y,CASE-fdca15d4e7a74430,BailGranted,Probation,2609,2019-10-28,2019-04-13,209,Y,Y,N,5.44,Y,Y,Y,Y
2022-11-24,IPC-302,Infraction,139379,N,CASE-7f241d483e58938b,Pending,Fine,446,2022-03-29,2022-10-26,132,Y,Y,Y,15.74,N,N,Y,N
2025-03-15,IPC-302,Misdemeanor,962953,Y,CASE-624ef8106c175038,Pending,CommunityService,1376,2024-11-29,2018-02-11,716,N,Y,N,5.87,Y,Y,N,N
2023-04-03,IPC-420,Misdemeanor,846141,N,CASE-787430989bafa813,BailGranted,Fine,628,2021-07-25,2021-11-12,588,N,Y,N,40.65,N,Y,Y,Y
2020-10-20,IPC-498A,Misdemeanor,526964,N,CASE-694456e4caa695c9,Plea,Fine,1114,2018-11-06,2020-12-23,723,Y,Y,N,34.19,Y,Y,N,Y
2023-03-09,IPC-379,Misdemeanor,682681,N,CASE-dfe538f27931fc8e,Plea,Diversion,237,2019-10-28,2024-09-10,181,Y,N,N,28.41,N,N,Y,Y
2018-06-16,IPC-392,Infraction,1339930,N,CASE-775c7928c28fd3d4,Convicted,TimeServed,1563,2023-03-20,2020-02-23,431,N,N,N,14.66,Y,N,Y,Y
2021-03-07,IPC-392,Felony,1586409,Y,CASE-efcafcc22bead1cf,Acquitted,Diversion,3126,2019-12-02,2025-09-02,367,Y,Y,Y,56.37,Y,Y,Y,N
2024-05-21,IPC-302,Misdemeanor,1718641,Y,CASE-c36e1de735d7b892,BailGranted,TimeServed,1510,2020-03-30,2019-03-23,210,N,Y,N,20.05,N,N,N,Y
2018-05-05,IPC-392,Misdemeanor,576797,N,CASE-a626ca42e9acf2d2,Transferred,TimeServed,2523,2019-09-14,2023-08-27,410,Y,N,N,84.61,N,Y,Y,N
2021-03-11,IPC-354,Felony,505171,Y,CASE-a3b97feb588282a9,Acquitted,Fine,1277,2020-07-09,2022-12-22,130,N,Y,N,69.39,Y,N,Y,N
2018-08-12,IPC-302,Misdemeanor,703993,Y,CASE-e47981cfb58ffa60,BailGranted,Probation,1099,2021-04-03,2025-12-17,412,Y,N,Y,18.12,N,N,Y,Y
2023-05-09,IPC-498A,Misdemeanor,2133358,N,CASE-2cf4ae43bc590d2a,BailGranted,TimeServed,2319,2024-03-18,2020-06-26,384,Y,N,N,28.26,Y,Y,N,Y
2021-01-19,IPC-302,Misdemeanor,1264196,N,CASE-b07372d7b1508d07,Plea,TimeServed,360,2024-06-10,2019-08-17,173,Y,N,N,40.97,N,Y,Y,Y
2018-12-23,IPC-354,Misdemeanor,1596973,Y,CASE-a8ed6aef1b03d62e,Plea,Imprisonment,2109,2019-11-07,2024-05-16,32,Y,N,N,58.95,Y,N,Y,Y
2025-07-29,IPC-302,Misdemeanor,1513698,Y,CASE-525a3df5aebe20b9,Plea,Diversion,2296,2021-10-16,2018-02-24,100,Y,N,Y,84.43,Y,N,Y,Y
2023-07-25,IT-66C,Infraction,1346396,N,CASE-47d10d3898e631b7,Pending,Fine,2483,2022-08-29,2020-10-10,48,N,Y,Y,53.47,Y,N,Y,Y
2018-07-18,IT-66C,Infraction,1554613,Y,CASE-b5d59ba6b3d1066d,Pending,Probation,1515,2025-09-07,2024-08-19,399,Y,Y,Y,40.5,N,Y,Y,N
2024-05-12,IT-66C,Felony,2407201,N,CASE-041168efb81fa8c9,Convicted,Imprisonment,1660,2022-04-19,2020-09-20,413,Y,Y,Y,91.67,Y,Y,Y,Y
2024-09-02,IPC-392,Misdemeanor,2365314,N,CASE-c36f504423b86964,Pending,TimeServed,2036,2020-10-28,2020-07-06,398,N,Y,N,14.63,N,N,N,N
