biz_indprod_reference_month,biz_indprod_country_iso2,biz_indprod_region_nuts_code,biz_indprod_nace_2_digit,biz_indprod_production_index,biz_indprod_turnover_index,biz_indprod_new_orders_index,biz_indprod_capacity_utilisation_pct,biz_indprod_energy_intensity_kwh_per_eur,biz_indprod_labor_productivity_index,biz_indprod_export_share_pct,biz_indprod_import_dependency_pct,biz_indprod_supply_chain_disruption_flag,biz_indprod_short_time_work_scheme_flag,biz_indprod_carbon_intensity_tco2e_per_eur,biz_indprod_ets_covered_flag,biz_indprod_state_aid_received_eur,biz_indprod_eurostat_table_code,biz_indprod_revision_round,biz_indprod_data_extract_date
2022-11,PL,IT2,56,176.131,184.964,180.785,67.22,1.7036,113.999,60.88,26.74,0,0,0.002245,1,47142868.4,sts_inlb_m,SECOND,2025-12-22
2022-12,ES,SE72,63,177.384,190.675,156.14,67.46,1.3694,114.75,49.42,79.15,1,1,0.009307,1,78046424.14,sts_inno_m,BENCHMARK,2024-01-09
2023-01,HR,PT666,70,176.892,176.248,157.158,62.43,1.8403,115.73,23.39,67.02,0,0,0.00034,1,47963847.34,sts_inpr_m,FLASH,2025-10-03
2023-02,FI,CY439,77,177.828,185.473,197.798,71.41,2.1473,115.897,58.2,55.92,0,0,0.002062,1,10435183.66,sts_inpp_m,FIRST,2025-04-23
2023-03,IE,LU231,84,179.638,188.99,169.822,62.69,0.3144,114.962,22.26,15.55,0,1,0.001296,1,3044373.01,sts_inod_m,SECOND,2024-08-31
2023-04,MT,FR21,91,178.654,176.449,186.501,91.95,0.4538,116.196,58.2,17.22,0,0,0.009053,1,5490361.34,sts_inlb_m,BENCHMARK,2024-06-03
2023-05,SK,LT6,98,180.003,184.753,198.828,91.26,0.9012,117.316,8.95,16.19,0,1,0.009489,1,62184858.72,sts_inno_m,FLASH,2025-08-25
2023-06,BE,SE749,15,180.921,178.455,191.877,76.41,1.1125,116.534,19.36,63.79,0,0,0.000571,1,14728278.87,sts_inpr_m,FIRST,2024-10-27
2023-07,DK,CZ72,22,181.644,184.199,182.512,64.68,2.7945,118.338,33.27,67.34,0,0,0.006303,1,2776699.55,sts_inpp_m,SECOND,2024-08-10
2023-08,GR,LU69,29,180.099,179.347,172.536,86.48,3.4681,117.622,15.19,69.67,0,1,0.01185,0,30972353.12,sts_inod_m,BENCHMARK,2025-11-17
2023-09,LT,DK908,36,181.865,192.581,175.441,87.6,0.7176,118.075,67.44,73.41,0,0,0.007357,1,15722193.47,sts_inlb_m,FLASH,2024-01-22
2023-10,PT,HR70,43,181.998,169.883,177.964,85.05,0.9839,119.183,47.36,78.22,0,0,0.004878,0,11054490.93,sts_inno_m,FIRST,2025-05-17
2023-11,SE,DK423,50,182.318,178.718,177.38,62.85,1.1359,119.423,30.71,57.76,0,0,0.003477,0,23190277.11,sts_inpr_m,SECOND,2024-08-26
2023-12,CY,DK32,57,184.105,184.009,183.24,63.07,0.5857,119.635,43.22,40.48,0,0,0.004516,0,6256602.55,sts_inpp_m,BENCHMARK,2025-01-26
2024-01,FR,FI919,64,182.977,170.853,198.319,68.57,2.9533,120.553,50.21,45.11,1,1,0.001786,1,14878675.59,sts_inod_m,FLASH,2024-11-12
2024-02,IT,CY6,71,183.189,180.241,176.091,70.13,3.7984,119.782,70.78,70.14,0,1,0.009852,1,54750314.54,sts_inlb_m,FIRST,2024-01-03
2024-03,NL,LT969,78,185.36,177.045,192.221,70.55,1.2144,119.617,30.43,70.48,0,0,0.000478,1,33447298.61,sts_inno_m,SECOND,2025-04-23
2024-04,SI,BG90,85,184.383,169.949,178.732,78.41,1.6914,121.188,52.55,68.07,0,0,0.005234,1,27831662.5,sts_inpr_m,BENCHMARK,2024-01-24
2024-05,BG,BG10,92,185.248,185.953,165.254,66.92,2.6067,122.257,28.2,49.99,0,0,0.002165,1,40759543.92,sts_inpp_m,FLASH,2024-08-23
2024-06,EE,NL3,99,185.453,170.088,197.864,67.15,1.795,121.745,37.45,52.32,0,1,0.004171,1,41703295.39,sts_inod_m,FIRST,2024-12-08
2024-07,HU,BE193,16,185.51,184.153,179.765,82.3,0.6571,122.618,39.52,71.82,1,0,0.006689,0,75352118.1,sts_inlb_m,SECOND,2025-10-15
2024-08,LU,ES280,23,186.642,173.36,166.771,90.16,3.463,122.919,42.8,72.86,0,0,0.00069,0,16819821.25,sts_inno_m,BENCHMARK,2025-05-25
2024-09,RO,BG459,30,186.754,190.279,196.17,73.08,0.337,122.781,29.07,62.24,0,0,0.006486,0,19189659.97,sts_inpr_m,FLASH,2025-05-04
2024-10,AT,PL700,37,188.213,200.821,168.717,89.34,2.0651,122.486,16.81,54.04,1,1,0.00725,0,94832161.04,sts_inpp_m,FIRST,2025-06-22
2024-11,CZ,RO41,44,188.102,180.892,181.769,65.3,1.9955,123.159,25.88,22.3,0,0,0.005146,1,8625719.75,sts_inod_m,SECOND,2025-03-18
2024-12,DE,AT54,51,188.473,195.175,201.949,64.66,2.193,124.829,57.08,82.78,1,1,0.005038,0,36501855.89,sts_inlb_m,BENCHMARK,2024-04-02
2025-01,LV,CY27,58,187.986,187.16,197.241,72.2,0.842,125.417,69.2,51.66,0,0,0.00715,1,22669961.27,sts_inno_m,FLASH,2025-05-08
2025-02,PL,MT54,65,188.177,179.515,187.584,83.54,1.1835,124.184,25.97,64.76,0,1,0.004292,0,33481884.3,sts_inpr_m,FIRST,2025-09-27
2025-03,ES,AT9,72,189.839,199.164,199.351,68.02,3.7108,125.774,10.83,19.01,0,0,0.008774,1,47428250.23,sts_inpp_m,SECOND,2024-03-15
2025-04,HR,SK551,79,190.5,195.819,192.874,73.31,2.384,125.03,34.46,27.77,1,0,0.006766,1,14335310.91,sts_inod_m,BENCHMARK,2024-07-04
2025-05,FI,MT25,86,190.531,180.846,198.564,66.82,0.2809,126.622,14.74,28.01,0,0,0.006376,1,1875165.13,sts_inlb_m,FLASH,2024-12-22
2025-06,IE,PL5,93,190.481,175.612,199.021,85.66,0.4995,125.79,71.61,24.57,0,0,0.006713,0,23707347.68,sts_inno_m,FIRST,2024-06-14
2025-07,MT,FR3,10,190.753,197.528,208.412,72.06,1.2155,127.493,26.7,76.78,0,1,0.006623,0,32432320.24,sts_inpr_m,SECOND,2026-02-18
2025-08,SK,FI49,17,192.86,192.901,201.235,65.33,1.3062,127.193,18.81,80.23,0,0,0.011642,1,40620726.33,sts_inpp_m,BENCHMARK,2024-08-21
2025-09,BE,HU83,24,192.632,189.583,215.456,84.54,2.8795,128.159,68.96,71.2,0,0,0.004953,1,26431873.51,sts_inod_m,FLASH,2025-09-19
2025-10,DK,NL2,31,193.81,179.447,206.439,88.32,1.5713,127.66,49.43,12.16,1,0,0.002912,1,45719204.96,sts_inlb_m,FIRST,2025-11-25
2025-11,GR,EE11,38,193.381,195.397,198.908,88.63,2.9827,128.308,13.58,23.59,1,1,0.010009,0,64240323.9,sts_inno_m,SECOND,2026-02-13
2025-12,LT,CZ86,45,193.811,199.29,195.69,78.85,0.6019,128.327,11.18,74.93,0,1,0.011778,0,34467275.13,sts_inpr_m,BENCHMARK,2025-11-20
2026-01,PT,EE29,52,193.932,180.864,181.694,66.61,1.8473,130.295,59.01,60.96,0,0,0.004564,1,27334278.98,sts_inpp_m,FLASH,2024-09-09
2026-02,SE,LV75,59,193.595,198.418,190.485,77.29,3.2044,130.738,18.17,11.68,0,0,0.006519,1,921280.68,sts_inod_m,FIRST,2025-04-21
2026-03,CY,BE8,66,195.764,183.949,206.316,74.58,0.5372,129.651,35.07,8.53,0,1,0.000456,1,34901926.87,sts_inlb_m,SECOND,2025-10-09
2026-04,FR,SK91,73,194.454,200.708,197.977,71.0,1.1708,131.043,16.58,67.17,0,0,0.005889,1,31628960.16,sts_inno_m,BENCHMARK,2025-08-23
2026-05,IT,FI78,80,195.559,201.864,202.831,69.63,2.9359,130.405,56.3,72.5,0,1,0.000231,1,7471273.21,sts_inpr_m,FLASH,2026-02-21
2026-06,NL,FR74,87,195.764,200.815,180.531,79.66,2.4555,130.487,76.85,74.59,0,0,0.00126,1,46891891.94,sts_inpp_m,FIRST,2024-01-10
2026-07,SI,FI737,94,196.416,187.972,174.811,80.34,2.9039,132.426,14.35,29.77,1,1,0.009166,0,94924056.23,sts_inod_m,SECOND,2025-06-06
2026-08,BG,CY68,11,196.67,190.894,177.478,71.19,0.4209,132.909,36.62,66.85,0,0,0.006329,0,18696468.91,sts_inlb_m,BENCHMARK,2025-08-04
2026-09,EE,DE9,18,197.599,197.403,218.431,82.53,3.0034,133.062,22.8,51.29,1,0,0.003231,0,295977.01,sts_inno_m,FLASH,2026-01-11
2026-10,HU,EE19,25,198.289,205.253,220.289,80.08,2.1189,133.23,29.2,8.6,0,0,0.009555,1,41356702.05,sts_inpr_m,FIRST,2025-02-08
2026-11,LU,IE341,32,199.354,210.734,179.014,85.68,0.5271,134.332,34.96,54.65,0,0,0.007443,1,36235062.47,sts_inpp_m,SECOND,2024-07-25
2026-12,RO,LV27,39,199.367,206.713,192.775,82.64,0.8766,134.379,36.63,44.85,1,0,0.011303,1,3795843.05,sts_inod_m,BENCHMARK,2025-06-12
2018-01,AT,IE6,46,200.369,185.013,177.471,67.92,0.4649,133.959,55.41,44.04,0,0,0.005553,0,420021.73,sts_inlb_m,FLASH,2024-09-11
2018-02,CZ,DK36,53,199.499,197.441,178.961,83.37,1.6799,135.247,24.36,37.91,0,0,0.00762,0,39284692.11,sts_inno_m,FIRST,2024-10-16
2018-03,DE,NL81,60,199.692,202.09,199.271,75.4,1.4626,135.492,62.5,73.66,1,0,0.004064,1,85888333.41,sts_inpr_m,SECOND,2025-10-03
2018-04,LV,BG12,67,200.861,212.63,206.092,79.8,1.4488,134.805,25.91,42.46,0,0,0.008429,0,46392240.77,sts_inpp_m,BENCHMARK,2026-01-26
2018-05,PL,GR481,74,200.292,205.207,197.781,71.04,2.3746,136.601,47.69,40.39,1,1,0.004772,1,58947411.01,sts_inod_m,FLASH,2025-11-22
2018-06,ES,DK29,81,201.601,191.646,204.983,75.26,0.4174,137.186,72.82,80.89,0,0,0.006917,0,17972797.73,sts_inlb_m,FIRST,2024-05-04
2018-07,HR,PL474,88,201.977,208.168,220.659,89.67,1.8609,136.561,43.82,64.84,0,0,0.005217,0,39554881.3,sts_inno_m,SECOND,2024-09-28
2018-08,FI,LU97,95,202.639,191.515,207.712,91.28,1.9757,137.132,29.83,71.29,0,0,0.009371,0,42747456.39,sts_inpr_m,BENCHMARK,2024-01-17
2018-09,IE,RO8,12,204.274,188.219,221.995,91.25,1.2663,137.829,32.31,67.59,0,1,0.000691,1,78641984.37,sts_inpp_m,FLASH,2024-05-15
2018-10,MT,NL868,19,204.667,213.119,183.294,79.37,0.7189,137.772,8.74,40.73,0,0,0.01169,1,15564681.63,sts_inod_m,FIRST,2025-06-21
2018-11,SK,HU30,26,203.888,212.283,199.406,76.21,1.204,138.007,20.46,34.3,0,0,0.000767,0,36842411.65,sts_inlb_m,SECOND,2024-11-14
2018-12,BE,IT3,33,204.024,205.71,186.207,79.92,0.6437,138.105,70.74,28.32,0,0,0.005217,1,24221227.91,sts_inno_m,BENCHMARK,2025-01-14
2019-01,DK,RO214,40,70.545,71.976,66.076,70.84,1.6682,139.694,48.12,79.49,0,0,0.00701,1,21938088.43,sts_inpr_m,FLASH,2024-11-02
2019-02,GR,IE807,47,69.852,70.431,63.521,79.38,2.285,139.559,16.22,59.26,0,0,0.006842,0,43038841.94,sts_inpp_m,FIRST,2024-12-03
2019-03,LT,SK31,54,71.125,71.204,71.867,76.58,1.6444,139.274,77.45,16.7,0,0,0.010143,1,12715907.19,sts_inod_m,SECOND,2025-12-27
2019-04,PT,IT747,61,71.234,72.905,78.564,84.13,3.1306,140.072,57.42,42.97,0,1,0.01043,0,43546078.4,sts_inlb_m,BENCHMARK,2024-12-18
2019-05,SE,CY85,68,71.348,68.058,65.654,85.45,3.4834,140.18,62.72,66.23,0,0,0.010662,1,39317390.19,sts_inno_m,FLASH,2024-01-31
2019-06,CY,RO86,75,71.728,70.601,67.604,74.98,1.129,140.275,57.49,72.58,0,1,0.004234,1,31617052.08,sts_inpr_m,FIRST,2025-02-13
2019-07,FR,CZ512,82,72.219,71.699,75.396,86.32,2.5849,142.15,26.72,35.12,0,0,0.002594,1,20981908.67,sts_inpp_m,SECOND,2026-02-11
2019-08,IT,DK752,89,74.278,75.297,64.728,62.76,2.0484,141.061,17.22,76.29,0,0,0.000539,1,13362071.33,sts_inod_m,BENCHMARK,2025-08-08
2019-09,NL,CY15,96,74.497,75.498,76.302,73.4,2.1056,142.709,21.07,61.05,0,0,0.00196,0,44144824.86,sts_inlb_m,FLASH,2025-05-30
2019-10,SI,IT108,13,73.028,75.197,69.753,87.19,2.7181,141.909,75.68,75.89,0,0,0.002923,1,40237083.16,sts_inno_m,FIRST,2025-02-18
2019-11,BG,DE1,20,73.846,67.613,78.743,64.94,2.827,143.993,77.22,10.05,0,0,0.005322,0,40138484.91,sts_inpr_m,SECOND,2024-12-23
2019-12,EE,LT4,27,75.831,78.512,72.907,80.7,1.3944,144.2,47.0,54.01,0,0,0.007025,1,44315020.88,sts_inpp_m,BENCHMARK,2025-06-12
2020-01,HU,BE4,34,74.701,71.854,76.07,76.77,2.1148,144.404,41.79,18.41,0,1,0.004177,0,30094237.75,sts_inod_m,FLASH,2024-08-02
2020-02,LU,CY4,41,75.828,74.126,71.494,66.26,1.9715,144.356,63.06,48.75,0,0,0.00693,0,14487624.26,sts_inlb_m,FIRST,2024-05-06
2020-03,RO,SE584,48,76.677,71.938,82.443,66.42,2.1649,144.535,66.0,79.56,0,0,0.008262,1,9776968.59,sts_inno_m,SECOND,2024-08-13
2020-04,AT,SI3,55,76.185,73.746,74.568,86.46,2.8313,144.848,58.71,29.85,0,0,0.003216,1,21558644.07,sts_inpr_m,BENCHMARK,2025-06-02
2020-05,CZ,LV274,62,77.773,82.016,73.65,63.9,2.0527,144.917,76.38,80.03,1,1,0.004128,1,30644701.18,sts_inpp_m,FLASH,2024-12-03
2020-06,DE,EE74,69,77.766,72.261,80.105,83.96,2.4164,146.359,19.27,79.14,0,0,0.009426,1,47113176.87,sts_inod_m,FIRST,2025-10-20
2020-07,LV,EE874,76,77.507,73.07,75.183,70.62,3.2765,146.884,27.03,81.54,1,0,0.011358,0,69066282.47,sts_inlb_m,SECOND,2024-02-24
2020-08,PL,FI159,83,78.0,72.012,74.337,81.22,1.1624,147.249,61.65,83.33,0,0,0.006398,1,24097670.3,sts_inno_m,BENCHMARK,2024-12-05
2020-09,ES,LV39,90,79.729,80.495,75.526,65.58,3.7819,146.327,32.72,37.29,0,0,0.005202,1,6751504.63,sts_inpr_m,FLASH,2025-12-05
2020-10,HR,HU7,97,79.326,78.011,79.691,76.17,3.6261,148.375,10.45,68.95,0,1,0.001626,0,65749343.82,sts_inpp_m,FIRST,2025-03-01
2020-11,FI,HR54,14,79.764,82.312,89.372,73.76,1.2828,147.952,47.48,83.49,0,0,0.011697,0,43124821.61,sts_inod_m,SECOND,2025-03-19
2020-12,IE,DE27,21,80.838,78.646,88.019,84.31,0.7054,148.323,73.08,58.07,0,0,0.011054,1,27281634.56,sts_inlb_m,BENCHMARK,2025-04-16
2021-01,MT,HR870,28,80.486,84.254,83.833,72.45,2.8479,147.884,31.19,24.34,0,0,0.005172,1,26109518.25,sts_inno_m,FLASH,2026-01-23
2021-02,SK,IE11,35,80.763,77.911,85.212,78.24,1.7698,148.148,9.76,82.64,0,0,0.008626,0,4867323.17,sts_inpr_m,FIRST,2024-11-10
2021-03,BE,RO84,42,80.646,77.188,73.167,78.18,0.1779,149.21,63.51,7.36,0,0,0.010915,0,5595773.85,sts_inpp_m,SECOND,2024-09-02
2021-04,DK,MT74,49,82.345,76.05,72.52,70.83,1.1248,149.588,63.45,62.43,0,1,0.009475,0,44908413.93,sts_inod_m,BENCHMARK,2024-07-06
2021-05,GR,FI35,56,82.466,86.574,74.433,74.5,3.1602,149.505,68.12,73.09,0,1,0.000642,0,69416392.9,sts_inlb_m,FLASH,2024-04-04
2021-06,LT,FR66,63,81.888,76.898,77.619,83.31,0.8122,150.806,71.42,20.08,0,0,0.002648,0,31797130.16,sts_inno_m,FIRST,2025-05-26
2021-07,PT,SI833,70,83.488,77.049,82.135,87.68,3.133,150.517,66.86,57.45,0,0,0.001733,1,19568515.25,sts_inpr_m,SECOND,2024-10-15
2021-08,SE,DE6,77,84.813,82.71,77.283,84.45,3.6166,151.087,50.34,55.51,0,1,0.011601,1,93850080.81,sts_inpp_m,BENCHMARK,2024-10-11
2021-09,CY,PL89,84,85.36,88.898,81.545,67.75,3.0805,152.779,9.0,39.6,0,0,0.003422,0,40377652.52,sts_inod_m,FLASH,2025-12-06
2021-10,FR,BG455,91,84.446,91.044,94.816,67.24,2.6071,151.795,60.53,12.74,0,0,0.007633,1,10612783.29,sts_inlb_m,FIRST,2024-07-29
2021-11,IT,CZ29,98,84.663,88.988,92.236,90.45,1.8803,153.355,28.54,33.37,0,1,0.000303,1,75283732.68,sts_inno_m,SECOND,2024-06-02
2021-12,NL,HR361,15,84.575,86.024,86.881,82.41,0.4889,153.694,69.81,77.2,0,0,0.002322,0,14488094.9,sts_inpr_m,BENCHMARK,2024-01-15
2022-01,SI,DE419,22,85.678,86.784,85.448,66.22,0.4382,152.874,46.93,76.88,0,1,0.000506,1,44305018.1,sts_inpp_m,FLASH,2024-05-14
2022-02,BG,IE881,29,87.785,88.991,91.19,83.58,0.2397,154.606,38.58,10.43,1,0,0.008815,0,66749564.7,sts_inod_m,FIRST,2024-10-15
2022-03,EE,AT996,36,86.815,85.996,84.859,68.93,0.9891,153.326,9.87,61.5,0,0,0.005588,0,10485747.67,sts_inlb_m,SECOND,2024-05-19
2022-04,HU,BE21,43,87.258,89.575,86.864,68.89,3.4139,153.765,19.33,22.2,0,1,0.00069,1,10613726.28,sts_inno_m,BENCHMARK,2024-04-21
2022-05,LU,PT463,50,86.911,90.426,82.687,91.51,2.1442,155.081,28.86,12.66,0,0,0.009383,0,28843154.01,sts_inpr_m,FLASH,2025-01-26
2022-06,RO,SK89,57,87.572,94.228,94.819,72.49,1.4785,155.992,74.58,39.04,0,1,0.011397,0,6662895.23,sts_inpp_m,FIRST,2025-04-04
2022-07,AT,PL431,64,88.06,86.936,87.124,87.71,0.646,156.597,59.9,82.55,0,0,0.002558,0,25993755.56,sts_inod_m,SECOND,2024-08-05
2022-08,CZ,BE13,71,90.509,86.729,96.64,64.37,2.5686,155.84,54.6,59.34,0,0,0.004726,0,35986577.24,sts_inlb_m,BENCHMARK,2025-07-23
2022-09,DE,PL50,78,90.676,93.113,98.277,62.55,3.5704,156.627,59.66,59.61,0,0,0.01139,1,13491500.6,sts_inno_m,FLASH,2024-04-29
2022-10,LV,PT31,85,90.687,91.243,99.908,89.54,3.3733,156.606,60.8,81.45,0,0,0.000913,0,32370097.01,sts_inpr_m,FIRST,2024-03-12
2022-11,PL,IT971,92,90.928,90.635,96.911,65.61,2.0499,157.492,42.07,53.77,0,0,0.000614,1,14430097.1,sts_inpp_m,SECOND,2025-02-14
2022-12,ES,PT858,99,90.019,89.933,79.78,73.24,1.6231,157.242,15.92,20.61,0,0,0.007113,0,20169121.66,sts_inod_m,BENCHMARK,2025-10-11
2023-01,HR,LT158,16,92.127,89.303,99.942,75.37,3.5472,157.678,22.07,84.84,0,1,0.001431,1,59382974.08,sts_inlb_m,FLASH,2026-02-10
2023-02,FI,ES209,23,92.178,97.031,86.955,74.57,1.0204,159.541,46.06,46.53,0,0,0.007547,1,46485497.54,sts_inno_m,FIRST,2026-01-30
2023-03,IE,BG29,30,93.07,100.5,104.689,62.32,1.467,158.868,8.02,84.63,1,0,0.000969,1,3571627.17,sts_inpr_m,SECOND,2025-07-23
2023-04,MT,BG21,37,92.766,96.428,86.011,85.26,1.5483,160.227,16.57,49.34,0,1,0.004893,0,45805246.93,sts_inpp_m,BENCHMARK,2025-06-24
2023-05,SK,BG36,44,92.388,90.514,101.189,65.53,1.3592,159.161,63.96,16.41,0,0,0.007976,1,33658965.93,sts_inod_m,FLASH,2025-11-23
2023-06,BE,SK64,51,94.242,97.444,91.136,74.66,0.6657,160.96,52.38,59.43,0,1,0.001032,1,51282308.86,sts_inlb_m,FIRST,2025-02-19
2023-07,DK,SK236,58,93.7,99.364,90.71,86.29,3.4945,160.427,70.3,25.8,0,0,0.004307,0,47729200.47,sts_inno_m,SECOND,2025-12-04
2023-08,GR,SK27,65,94.51,98.462,88.243,72.59,0.6089,160.541,50.39,34.2,0,0,0.003817,0,5222208.19,sts_inpr_m,BENCHMARK,2024-06-01
2023-09,LT,CZ77,72,95.622,92.435,85.399,82.42,3.6833,162.009,77.18,16.21,0,1,0.007273,1,42178772.82,sts_inpp_m,FLASH,2025-02-07
2023-10,PT,SK73,79,95.133,98.726,98.573,66.25,2.6052,160.866,31.61,84.88,0,0,0.001784,0,27196476.87,sts_inod_m,FIRST,2024-11-27
2023-11,SE,GR45,86,95.965,88.227,92.217,63.32,1.8576,162.925,59.43,42.13,0,0,0.011963,0,9709361.41,sts_inlb_m,SECOND,2024-10-13
2023-12,CY,EE72,93,95.758,90.198,85.185,89.79,1.5059,163.145,70.44,51.45,0,1,0.002952,1,49507283.52,sts_inno_m,BENCHMARK,2025-12-03
2024-01,FR,LT128,10,97.108,100.025,94.616,91.41,1.7597,162.224,62.29,83.95,0,0,0.008994,0,13353284.31,sts_inpr_m,FLASH,2026-02-03
2024-02,IT,FR957,17,98.578,99.96,104.491,70.78,1.101,163.656,64.2,13.22,1,1,0.000291,1,29377712.55,sts_inpp_m,FIRST,2024-01-26
2024-03,NL,ES632,24,97.238,96.626,95.918,87.75,0.5712,164.688,69.3,64.23,1,0,0.002391,0,19801861.61,sts_inod_m,SECOND,2024-09-02
2024-04,SI,FI3,31,98.025,95.627,88.393,73.78,0.6779,163.789,38.9,82.94,0,1,0.010651,1,52719358.24,sts_inlb_m,BENCHMARK,2024-04-12
2024-05,BG,DE233,38,98.365,105.27,109.559,86.64,1.7493,164.224,8.94,42.5,0,0,0.007978,0,789519.98,sts_inno_m,FLASH,2025-07-14
2024-06,EE,PL55,45,98.796,104.121,90.604,87.26,0.4651,164.68,37.16,64.87,0,0,0.002715,0,41210891.43,sts_inpr_m,FIRST,2025-05-10
2024-07,HU,BG950,52,98.536,94.671,108.901,64.11,1.2802,166.194,73.65,38.01,0,0,0.005633,0,13111137.49,sts_inpp_m,SECOND,2024-05-10
2024-08,LU,NL91,59,99.542,103.928,89.667,70.75,2.9061,165.786,19.17,47.59,0,0,0.009094,1,20009532.15,sts_inod_m,BENCHMARK,2025-01-21
2024-09,RO,LT429,66,100.238,95.872,104.619,90.73,0.8829,165.708,19.76,24.23,1,0,0.003042,1,26698693.48,sts_inlb_m,FLASH,2026-02-23
2024-10,AT,SE910,73,101.865,108.85,95.491,84.08,3.6543,167.088,48.15,65.25,0,1,0.008262,0,57675209.04,sts_inno_m,FIRST,2025-04-25
2024-11,CZ,MT1,80,101.652,104.135,105.06,63.76,2.7472,167.986,24.07,43.49,0,0,0.00318,0,2627619.17,sts_inpr_m,SECOND,2024-02-21
2024-12,DE,ES23,87,102.765,96.691,96.758,90.6,2.9966,167.846,23.29,76.31,0,0,0.009385,1,3829152.97,sts_inpp_m,BENCHMARK,2025-05-20
2025-01,LV,LU19,94,102.071,105.057,93.967,77.04,2.6873,167.843,32.31,69.79,0,0,0.007424,0,42859908.54,sts_inod_m,FLASH,2025-05-29
2025-02,PL,MT48,11,103.681,106.706,99.201,76.62,0.6796,168.89,76.73,74.16,0,0,0.005927,1,8638884.95,sts_inlb_m,FIRST,2024-05-13
2025-03,ES,CY288,18,102.46,103.434,107.297,67.62,2.7531,169.398,63.49,14.77,0,0,0.002696,0,552654.51,sts_inno_m,SECOND,2025-07-11
2025-04,HR,LU9,25,103.945,111.129,98.211,62.07,3.7343,169.259,53.88,11.41,0,0,0.000358,1,39326355.46,sts_inpr_m,BENCHMARK,2024-01-27
2025-05,FI,HR839,32,103.955,99.049,106.957,68.38,2.2572,169.328,43.09,29.92,0,0,0.004583,0,3416235.26,sts_inpp_m,FLASH,2024-07-25
2025-06,IE,ES7,39,103.499,108.736,112.914,80.56,3.7292,169.454,34.32,71.24,0,1,0.010825,0,4980231.17,sts_inod_m,FIRST,2024-02-27
2025-07,MT,LU272,46,105.905,108.406,95.146,73.35,2.858,170.889,34.53,52.8,0,0,0.005836,1,39050212.31,sts_inlb_m,SECOND,2025-01-28
2025-08,SK,IE80,53,104.943,98.647,93.453,86.73,1.3731,171.492,48.65,10.21,0,0,0.002075,1,4005994.66,sts_inno_m,BENCHMARK,2025-07-08
2025-09,BE,LV510,60,106.32,109.754,117.127,71.8,3.3911,170.525,18.89,51.45,0,0,0.010037,1,3716391.96,sts_inpr_m,FLASH,2025-11-13
2025-10,DK,CY40,67,107.369,102.308,109.134,66.55,3.4541,171.76,9.91,60.72,0,1,0.008439,1,36200831.79,sts_inpp_m,FIRST,2025-02-19
2025-11,GR,SI7,74,105.902,98.034,111.703,74.13,3.7901,172.237,47.35,65.64,0,0,0.00092,1,29848670.2,sts_inod_m,SECOND,2024-12-16
2025-12,LT,LV72,81,107.449,98.79,101.11,78.63,1.9758,171.853,58.81,54.7,1,0,0.010063,1,26886862.79,sts_inlb_m,BENCHMARK,2025-11-04
2026-01,PT,PL1,88,107.41,105.625,114.982,75.52,0.2874,172.326,13.57,13.2,0,0,0.006062,0,46634231.34,sts_inno_m,FLASH,2024-02-14
2026-02,SE,EE91,95,109.137,114.332,111.056,66.51,1.2424,173.705,8.53,57.32,1,0,0.006542,0,25498283.88,sts_inpr_m,FIRST,2024-12-21
2026-03,CY,RO71,12,108.506,110.707,115.812,79.31,1.4747,173.576,54.72,41.28,0,0,0.008234,1,30936004.95,sts_inpp_m,SECOND,2024-07-14
2026-04,FR,PL40,19,109.155,113.538,115.887,63.19,2.2187,174.553,63.74,38.1,0,0,0.008767,0,30238745.49,sts_inod_m,BENCHMARK,2025-08-07
2026-05,IT,MT87,26,109.675,100.777,114.854,78.7,0.3111,174.054,24.66,74.55,0,0,0.003607,0,47102032.1,sts_inlb_m,FLASH,2024-07-19
2026-06,NL,DE86,33,108.968,108.235,103.767,68.83,1.9137,173.616,70.97,36.46,0,0,0.00606,1,39962332.88,sts_inno_m,FIRST,2024-02-25
2026-07,SI,SI31,40,110.64,114.042,99.757,89.12,2.0355,174.712,35.65,24.24,0,0,0.010048,0,22564995.66,sts_inpr_m,SECOND,2024-07-23
2026-08,BG,LV126,47,109.993,116.552,98.795,69.0,1.0121,175.529,26.86,24.72,0,0,0.007573,1,3311166.61,sts_inpp_m,BENCHMARK,2025-01-03
2026-09,EE,LT235,54,110.339,107.73,112.455,65.96,0.3472,174.838,65.77,30.22,1,0,0.003663,0,67016838.88,sts_inod_m,FLASH,2025-12-13
2026-10,HU,BG81,61,112.125,105.626,112.722,74.45,2.08,176.236,35.63,22.78,0,0,0.009316,0,15981575.19,sts_inlb_m,FIRST,2024-07-22
2026-11,LU,MT4,68,113.38,107.753,117.416,68.84,0.849,175.929,23.44,51.12,0,0,0.003051,1,27505298.8,sts_inno_m,SECOND,2024-07-06
2026-12,RO,SI1,75,113.35,113.239,119.706,66.6,3.1391,177.911,46.53,68.27,0,0,0.004674,0,7260321.59,sts_inpr_m,BENCHMARK,2024-06-07
2018-01,AT,FR185,82,113.502,116.586,120.118,80.48,1.6932,178.192,25.95,77.47,0,0,0.002963,0,3084706.66,sts_inpp_m,FLASH,2024-01-18
2018-02,CZ,LT38,89,113.229,114.346,108.12,72.23,0.5942,177.797,47.67,14.33,0,0,0.004019,0,17991332.4,sts_inod_m,FIRST,2025-04-01
