env_land_mapping_year,env_land_landcover_class_code,env_land_protected_area_id,env_land_management_designation,env_land_habitat_type_code,env_land_biodiversity_richness_index,env_land_species_observation_count,env_land_invasive_species_presence_flag,env_land_wetland_area_acres,env_land_forest_canopy_pct,env_land_impervious_surface_pct,env_land_soil_erosion_risk_score,env_land_carbon_stock_estimate_tons,env_land_restoration_project_flag,env_land_prescribed_burn_acres,env_land_trail_density_mi_sqmi,env_land_public_access_score,env_land_conservation_easement_flag,env_land_land_parcel_fragmentation_index,env_land_remote_sensing_sensor
2020,URBAN,PA00001081,WILDLIFE_REFUGE,CONIFER,45.49,26198,0,183150.04,88.28,0.12,0.6822,10696345.37,0,172545.92,14.515,45.8,0,0.5911,LANDSAT
2015,FOREST,PA00001082,BLM,DECIDUOUS,14.15,48410,0,99654.85,61.1,95.4,0.1281,7476219.69,0,123219.13,13.193,19.2,0,0.3281,MODIS
2009,FOREST,PA00001083,WILDLIFE_REFUGE,DECIDUOUS,78.28,8507,0,817917.33,53.87,22.14,0.8758,4319368.7,0,209960.7,7.44,82.7,1,0.4275,SENTINEL2
2002,WETLAND,PA00001084,TRIBAL,COASTAL,24.43,18745,0,25291.57,17.1,70.55,0.6716,11609920.19,1,28945.18,9.62,59.9,0,0.6861,LANDSAT
2007,CROPLAND,PA00001085,STATE_PARK,PRAIRIE,0.44,46338,1,482136.55,23.93,27.24,0.7755,2518960.13,1,78323.38,10.322,77.3,0,0.7083,NAIP
2021,CROPLAND,PA00001086,PRIVATE_CONSERVATION,DECIDUOUS,36.43,38819,1,1015696.39,49.38,65.82,0.2458,1449149.1,1,246104.63,0.777,98.7,1,0.76,LIDAR
2006,CROPLAND,PA00001087,BLM,MARSH,85.93,13212,0,617530.55,3.06,96.03,0.3148,10430540.28,0,125874.04,7.221,67.2,1,0.2334,MODIS
2007,URBAN,PA00001088,STATE_PARK,RIPARIAN,94.28,22601,0,803280.52,17.91,52.38,0.4714,5635932.26,0,200950.61,8.989,14.5,0,0.5484,MODIS
2019,WETLAND,PA00001089,PRIVATE_CONSERVATION,COASTAL,39.32,26977,0,801813.89,95.03,92.39,0.381,2189952.53,0,78072.72,0.438,94.5,1,0.0679,MODIS
2004,GRASSLAND,PA00001090,NATIONAL_PARK,ALPINE,29.59,31973,1,1077573.86,5.55,84.47,0.3978,2524416.7,1,31552.39,3.607,73.8,0,0.3695,SENTINEL2
2015,URBAN,PA00001091,TRIBAL,PRAIRIE,52.25,748,0,303859.45,94.23,3.9,0.9923,7073749.36,0,167900.42,5.082,93.9,1,0.6708,NAIP
2019,SHRUB,PA00001092,WILDLIFE_REFUGE,PRAIRIE,15.69,40982,1,70017.29,50.6,12.55,0.4112,1221703.66,0,99736.86,12.718,25.0,0,0.8356,LANDSAT
2010,URBAN,PA00001093,STATE_PARK,PRAIRIE,76.03,26894,0,473019.54,52.98,0.08,0.3496,9585474.77,1,154022.97,3.257,30.7,0,0.2219,SENTINEL2
2009,WATER,PA00001094,OTHER,CONIFER,90.86,25200,0,959810.38,67.0,33.59,0.6819,6409140.11,0,137833.08,1.279,46.4,0,0.3736,LANDSAT
2002,FOREST,PA00001095,NATIONAL_PARK,MARSH,1.23,44308,0,946611.61,92.91,50.24,0.4856,8959139.67,0,109388.01,6.74,62.4,1,0.3953,MODIS
2007,WATER,PA00001096,BLM,DECIDUOUS,54.36,11151,0,455250.9,92.53,86.32,0.5292,4550653.38,1,178679.46,10.868,10.4,0,0.1904,LANDSAT
2001,SHRUB,PA00001097,NATIONAL_PARK,DECIDUOUS,0.22,33119,1,251633.93,52.95,91.79,0.6392,4373298.5,0,15716.09,1.263,32.5,0,0.0249,SENTINEL2
2011,SNOW_ICE,PA00001098,WILDLIFE_REFUGE,MARSH,27.84,23727,0,765664.92,91.71,12.42,0.7416,8616329.44,0,206087.9,14.881,83.1,1,0.3136,NAIP
2009,CROPLAND,PA00001099,OTHER,URBAN_GREEN,40.4,30443,1,438287.15,51.9,10.15,0.7315,556554.4,1,67950.16,1.727,71.2,0,0.62,NAIP
2005,CROPLAND,PA00001100,PRIVATE_CONSERVATION,RIPARIAN,54.76,14019,1,720292.61,18.44,54.24,0.3385,6861966.73,1,16412.78,10.562,99.5,1,0.097,NAIP
2010,GRASSLAND,PA00001101,PRIVATE_CONSERVATION,ALPINE,36.09,5788,0,819909.9,23.25,49.91,0.137,10725659.71,0,239426.51,10.7,25.2,1,0.5781,SENTINEL2
2024,SHRUB,PA00001102,OTHER,RIPARIAN,33.2,13329,0,925678.09,5.95,83.21,0.9348,992308.15,0,25578.4,14.838,68.6,1,0.6968,LIDAR
2014,WETLAND,PA00001103,NATIONAL_PARK,ALPINE,13.63,4242,0,428042.04,17.0,71.67,0.4486,6926350.9,0,174536.75,0.609,34.1,0,0.8872,NAIP
2020,URBAN,PA00001104,NATIONAL_PARK,PRAIRIE,80.06,46672,0,37001.88,68.47,4.53,0.0545,1259370.52,0,233325.81,2.645,56.5,0,0.3727,LANDSAT
2003,GRASSLAND,PA00001105,OTHER,MARSH,87.72,48942,1,488740.36,11.26,11.23,0.788,215864.31,1,226903.11,6.59,54.3,0,0.5807,PLANET
2018,CROPLAND,PA00001106,OTHER,PRAIRIE,96.21,30041,0,1087446.56,67.24,34.93,0.9076,5643002.67,0,72309.46,11.823,80.3,0,0.708,LANDSAT
2016,FOREST,PA00001107,OTHER,COASTAL,67.2,25676,1,1051867.06,37.73,93.17,0.7998,805435.02,0,87852.43,4.051,60.8,0,0.9882,LANDSAT
2004,SHRUB,PA00001108,TRIBAL,CONIFER,83.87,32980,1,462560.29,46.42,16.53,0.3121,6575234.59,0,181799.12,1.757,82.9,0,0.3478,LIDAR
2004,FOREST,PA00001109,WILDLIFE_REFUGE,CONIFER,53.26,49087,0,284150.01,52.45,92.35,0.8012,1150872.3,1,156795.52,8.809,75.1,1,0.9948,SENTINEL2
2010,FOREST,PA00001110,OTHER,DESERT,24.22,31673,1,138971.4,72.12,62.64,0.2751,9155394.05,0,30559.98,6.902,58.1,0,0.3671,LIDAR
2004,SHRUB,PA00001111,NATIONAL_PARK,ALPINE,45.89,20930,0,624976.86,65.71,73.71,0.9408,1429395.38,0,162676.56,13.752,55.8,0,0.8406,MODIS
2002,WETLAND,PA00001112,STATE_PARK,URBAN_GREEN,60.97,34391,0,551307.79,34.26,74.77,0.4824,11038202.67,1,2749.27,2.445,22.6,0,0.989,SENTINEL2
2024,GRASSLAND,PA00001113,NATIONAL_PARK,MARSH,9.11,43665,0,383586.16,56.84,78.75,0.8881,3063227.17,1,175902.1,4.898,81.4,0,0.7791,LANDSAT
2022,GRASSLAND,PA00001114,NATIONAL_PARK,URBAN_GREEN,15.69,25020,0,963413.2,84.25,1.84,0.2653,2512442.45,0,211393.67,8.302,1.7,0,0.73,SENTINEL2
2013,URBAN,PA00001115,NATIONAL_PARK,CONIFER,38.85,43271,0,892589.65,88.34,48.5,0.4406,1634278.65,0,16862.87,13.755,39.8,1,0.9624,LIDAR
2024,FOREST,PA00001116,TRIBAL,COASTAL,35.1,29635,0,591239.86,13.7,65.22,0.7367,7702302.57,0,189485.48,1.229,36.8,0,0.3557,NAIP
2022,GRASSLAND,PA00001117,WILDLIFE_REFUGE,COASTAL,37.96,40233,0,247191.02,61.92,51.51,0.482,11278318.2,0,629.32,4.431,9.6,0,0.946,SENTINEL2
2001,CROPLAND,PA00001118,BLM,CONIFER,9.45,44024,0,1159279.97,49.26,63.63,0.168,4919951.33,0,226287.31,11.092,78.5,0,0.1801,NAIP
2002,SHRUB,PA00001119,OTHER,CONIFER,43.4,9733,0,946168.03,87.79,71.39,0.987,2976808.3,0,233346.87,12.059,98.5,0,0.5163,SENTINEL2
2003,GRASSLAND,PA00001120,NATIONAL_PARK,DECIDUOUS,50.64,8256,1,145104.84,22.04,5.04,0.4644,3498885.49,0,205549.21,5.71,25.1,0,0.0819,MODIS
2004,FOREST,PA00001121,PRIVATE_CONSERVATION,ALPINE,28.29,42063,0,383448.55,81.92,28.57,0.5073,721765.74,1,115930.13,14.554,38.7,1,0.5137,SENTINEL2
2011,URBAN,PA00001122,BLM,DECIDUOUS,77.09,41492,0,1147372.59,29.35,58.1,0.2567,1336813.42,1,13654.21,1.783,12.5,1,0.9152,MODIS
2012,GRASSLAND,PA00001123,OTHER,CONIFER,75.64,37976,1,330493.22,28.0,39.21,0.3692,9446726.68,0,76403.56,14.067,66.4,0,0.2495,PLANET
2005,SHRUB,PA00001124,BLM,CONIFER,65.35,38251,0,964921.21,72.69,75.24,0.6522,8519776.6,0,163179.95,3.481,80.4,0,0.7898,PLANET
2007,URBAN,PA00001125,TRIBAL,RIPARIAN,50.75,14185,1,707413.36,51.93,1.27,0.5905,9660398.77,0,124500.02,3.247,78.1,1,0.9038,SENTINEL2
2024,CROPLAND,PA00001126,WILDLIFE_REFUGE,CONIFER,73.06,28042,0,1212568.91,33.52,14.6,0.4816,62006.97,0,181266.74,4.173,28.3,0,0.495,SENTINEL2
2024,GRASSLAND,PA00001127,TRIBAL,DECIDUOUS,75.48,21564,0,653938.18,64.71,19.44,0.2165,2898277.7,0,152964.39,10.312,10.7,1,0.1081,PLANET
2016,WETLAND,PA00001128,BLM,MARSH,73.04,25447,1,768875.26,26.63,51.31,0.1781,7625493.36,0,246462.7,13.345,23.9,1,0.5321,PLANET
2015,CROPLAND,PA00001129,STATE_PARK,RIPARIAN,47.91,18755,1,902894.56,98.57,31.67,0.2653,6537038.87,1,92910.02,11.512,98.8,0,0.0224,MODIS
2005,URBAN,PA00001130,WILDLIFE_REFUGE,DECIDUOUS,35.65,36263,0,482836.2,21.78,69.93,0.9297,8011914.92,1,237882.83,8.037,94.5,1,0.2153,LANDSAT
2014,FOREST,PA00001131,STATE_PARK,DESERT,30.82,21889,0,891330.47,25.81,52.52,0.0867,9324804.11,1,56788.31,5.181,99.4,0,0.1166,NAIP
2013,FOREST,PA00001132,PRIVATE_CONSERVATION,RIPARIAN,30.1,14227,1,966401.6,40.53,86.49,0.8333,1357981.8,0,187473.25,13.321,96.7,0,0.1317,LANDSAT
2005,FOREST,PA00001133,STATE_PARK,ALPINE,20.64,11447,0,1119215.67,18.86,32.42,0.5123,4398217.63,0,193207.6,7.938,9.1,1,0.4111,NAIP
2020,SHRUB,PA00001134,PRIVATE_CONSERVATION,COASTAL,98.05,48270,1,190102.81,62.95,62.1,0.9675,6557825.67,0,137745.96,4.357,27.3,1,0.5892,PLANET
2023,FOREST,PA00001135,PRIVATE_CONSERVATION,RIPARIAN,78.23,43222,1,1060100.45,61.5,56.3,0.9182,5340160.7,0,137643.48,0.787,18.3,0,0.9591,SENTINEL2
2022,WETLAND,PA00001136,NATIONAL_PARK,PRAIRIE,72.97,32488,1,84584.03,70.79,29.0,0.1558,5239591.37,0,70490.05,0.083,21.9,0,0.7187,SENTINEL2
2007,SHRUB,PA00001137,NATIONAL_PARK,COASTAL,77.62,34876,0,609789.37,1.17,71.61,0.4491,8341669.87,0,100832.26,2.889,73.8,0,0.3415,NAIP
2002,FOREST,PA00001138,NATIONAL_PARK,COASTAL,35.66,28669,0,541455.35,72.11,72.91,0.2578,5336161.91,0,42150.63,4.343,72.9,0,0.9146,PLANET
2020,WETLAND,PA00001139,TRIBAL,RIPARIAN,86.84,47931,1,162291.34,90.69,20.53,0.0587,4433535.3,0,170885.12,12.606,27.2,1,0.377,LANDSAT
2003,FOREST,PA00001140,TRIBAL,PRAIRIE,44.48,10947,0,438629.88,53.34,40.82,0.634,3097587.51,0,237815.76,4.49,97.0,0,0.1416,SENTINEL2
2007,FOREST,PA00001141,OTHER,MARSH,3.37,13500,0,781734.67,66.09,22.97,0.195,1031019.7,0,170443.17,13.631,51.8,0,0.8493,SENTINEL2
2005,CROPLAND,PA00001142,BLM,URBAN_GREEN,63.76,16097,1,272512.47,46.99,77.91,0.8763,973798.51,0,175221.65,4.021,55.5,1,0.9313,SENTINEL2
2013,BARREN,PA00001143,WILDLIFE_REFUGE,DECIDUOUS,0.19,30498,1,761324.21,65.08,44.66,0.691,9445667.33,1,224039.93,8.307,49.7,0,0.4861,LIDAR
2010,CROPLAND,PA00001144,PRIVATE_CONSERVATION,DECIDUOUS,80.91,22866,0,592761.58,52.7,3.44,0.6471,7040830.35,0,7977.92,9.251,77.3,1,0.9574,LANDSAT
2013,FOREST,PA00001145,NATIONAL_PARK,DECIDUOUS,78.7,42421,0,623351.63,41.31,12.51,0.4408,11156506.85,0,94208.51,2.859,30.1,0,0.64,SENTINEL2
2012,GRASSLAND,PA00001146,NATIONAL_PARK,DECIDUOUS,3.91,29957,1,392813.26,1.74,90.16,0.9144,5808191.68,0,117936.11,0.62,64.0,0,0.1407,NAIP
2020,URBAN,PA00001147,WILDLIFE_REFUGE,CONIFER,83.54,49718,0,184974.49,89.51,41.32,0.93,10609499.91,0,16332.99,4.458,57.0,0,0.5371,SENTINEL2
2002,SHRUB,PA00001148,WILDLIFE_REFUGE,PRAIRIE,83.77,48341,0,1171037.14,66.71,83.09,0.7317,3405692.58,0,208349.24,3.637,5.0,1,0.8381,LANDSAT
2005,WATER,PA00001149,PRIVATE_CONSERVATION,PRAIRIE,48.53,33927,1,545676.88,20.57,6.46,0.5364,9478587.65,0,172040.46,8.895,72.2,1,0.3782,LANDSAT
2001,FOREST,PA00001150,BLM,PRAIRIE,26.06,14270,1,404878.48,23.63,71.08,0.2289,897506.37,1,71583.89,12.355,16.9,1,0.3897,LANDSAT
2013,WATER,PA00001151,STATE_PARK,PRAIRIE,92.77,30005,0,529724.29,2.37,15.16,0.1105,5203615.47,0,222996.19,10.291,6.5,1,0.5323,SENTINEL2
2011,WETLAND,PA00001152,WILDLIFE_REFUGE,PRAIRIE,73.91,46989,1,89912.77,7.74,32.25,0.5986,5412197.54,0,52625.46,9.012,7.0,1,0.7895,LIDAR
2001,GRASSLAND,PA00001153,PRIVATE_CONSERVATION,PRAIRIE,77.92,25406,0,456632.55,73.01,11.1,0.0722,4887242.17,0,174202.03,7.053,27.5,1,0.3089,LANDSAT
2008,BARREN,PA00001154,WILDLIFE_REFUGE,ALPINE,49.71,2956,1,1085449.45,45.59,24.63,0.745,2040135.15,0,58830.06,2.131,70.5,1,0.9017,LANDSAT
2015,GRASSLAND,PA00001155,NATIONAL_PARK,MARSH,4.63,11493,0,50349.13,71.89,9.75,0.9715,9026981.7,0,65345.17,6.29,94.8,1,0.347,NAIP
2024,WETLAND,PA00001156,NATIONAL_PARK,RIPARIAN,79.97,20201,0,921595.03,50.96,44.26,0.7792,4305840.14,0,135317.93,5.312,73.6,0,0.9379,PLANET
2010,GRASSLAND,PA00001157,PRIVATE_CONSERVATION,PRAIRIE,66.3,48332,0,930622.47,27.72,19.83,0.3199,997889.84,0,249962.03,9.802,89.9,0,0.78,LIDAR
2019,WETLAND,PA00001158,BLM,URBAN_GREEN,63.26,17002,0,278970.0,8.51,78.65,0.8441,4983748.04,1,213588.27,9.211,99.8,0,0.0649,LIDAR
2001,URBAN,PA00001159,WILDLIFE_REFUGE,MARSH,89.6,20594,1,860737.79,88.26,52.42,0.2916,4961522.16,0,170407.19,11.169,10.1,0,0.2254,SENTINEL2
2009,SNOW_ICE,PA00001160,NATIONAL_PARK,ALPINE,13.46,7995,1,404763.05,80.74,9.83,0.4513,11963168.12,0,96410.11,6.057,92.4,0,0.8571,PLANET
2023,GRASSLAND,PA00001161,PRIVATE_CONSERVATION,DECIDUOUS,49.79,1633,0,954791.45,34.65,7.87,0.4606,9025397.0,0,40185.22,11.966,49.0,1,0.6929,SENTINEL2
2015,CROPLAND,PA00001162,OTHER,PRAIRIE,33.82,26461,0,1180293.07,35.52,48.51,0.1754,8063182.49,0,156945.44,7.435,68.0,1,0.6392,LIDAR
2007,CROPLAND,PA00001163,OTHER,URBAN_GREEN,48.99,48881,0,887888.11,94.13,24.73,0.5624,2452521.17,0,214949.93,6.395,2.8,0,0.5597,LIDAR
2008,FOREST,PA00001164,NATIONAL_PARK,CONIFER,13.07,35704,0,1183776.12,40.28,26.72,0.1104,7662515.88,0,4913.74,14.822,2.2,0,0.1518,LANDSAT
2024,BARREN,PA00001165,STATE_PARK,MARSH,31.41,48819,1,903857.12,10.06,10.08,0.1141,9892922.5,1,226916.44,7.42,9.7,0,0.1985,PLANET
2006,URBAN,PA00001166,NATIONAL_PARK,RIPARIAN,25.07,3085,1,233354.12,65.99,81.23,0.8429,4422987.18,1,247201.61,8.214,3.6,0,0.5731,SENTINEL2
2020,WATER,PA00001167,NATIONAL_PARK,MARSH,46.07,13594,0,677724.77,44.92,22.88,0.103,5979963.07,1,81869.9,5.475,44.3,1,0.9298,LANDSAT
2013,FOREST,PA00001168,NATIONAL_PARK,COASTAL,66.54,48236,0,1104567.6,88.9,98.18,0.8622,4846230.29,0,221363.27,2.035,30.1,1,0.5776,LANDSAT
2019,SHRUB,PA00001169,TRIBAL,URBAN_GREEN,78.55,17321,0,633904.38,52.02,71.49,0.4603,4696786.95,1,162721.21,8.387,16.0,1,0.6594,SENTINEL2
2004,FOREST,PA00001170,OTHER,URBAN_GREEN,46.25,49410,1,1062646.57,69.61,11.35,0.6343,9269981.82,1,157811.12,10.5,42.0,0,0.2395,LANDSAT
2025,SHRUB,PA00001171,PRIVATE_CONSERVATION,ALPINE,3.18,22230,0,1709.51,60.08,34.87,0.3511,11548228.75,0,230100.58,2.581,49.4,0,0.2115,NAIP
2015,FOREST,PA00001172,TRIBAL,URBAN_GREEN,24.91,39794,0,1190114.35,43.41,37.07,0.8987,1328726.91,1,8691.07,3.09,54.4,1,0.82,LIDAR
2012,SNOW_ICE,PA00001173,TRIBAL,DESERT,73.04,42454,0,1150541.91,25.4,17.43,0.9567,8445390.62,1,188458.12,8.459,24.5,1,0.3073,NAIP
2019,WETLAND,PA00001174,NATIONAL_PARK,MARSH,16.58,26673,1,371751.31,67.13,69.66,0.551,9738737.41,0,109800.84,10.104,8.6,0,0.3163,SENTINEL2
2013,CROPLAND,PA00001175,WILDLIFE_REFUGE,PRAIRIE,0.3,44618,0,342081.11,26.21,11.54,0.0736,4453919.1,0,88889.94,9.833,75.9,0,0.3988,LANDSAT
2004,FOREST,PA00001176,WILDLIFE_REFUGE,PRAIRIE,41.98,14688,1,635926.79,80.29,75.49,0.1129,2668461.55,1,153764.06,8.165,33.8,0,0.0472,LANDSAT
2011,SNOW_ICE,PA00001177,PRIVATE_CONSERVATION,ALPINE,72.31,41623,0,1230115.16,86.87,0.24,0.8115,2066904.92,1,51060.63,13.263,60.8,0,0.794,LANDSAT
2015,WETLAND,PA00001178,WILDLIFE_REFUGE,MARSH,14.41,11446,0,1116503.79,54.93,19.24,0.5628,8898789.28,1,83822.8,14.811,70.9,0,0.2999,LIDAR
2022,GRASSLAND,PA00001179,STATE_PARK,CONIFER,36.66,37083,1,213209.1,48.17,80.35,0.33,11385852.95,0,152171.81,4.751,40.5,0,0.4407,MODIS
2025,WATER,PA00001180,TRIBAL,PRAIRIE,86.9,32202,1,96807.18,28.75,47.08,0.6516,7739070.58,0,209760.96,7.646,23.1,0,0.049,LANDSAT
2006,WETLAND,PA00001181,STATE_PARK,DESERT,28.12,25148,0,1016331.3,50.99,15.11,0.2864,10779600.36,1,116025.03,4.649,17.4,1,0.1426,PLANET
2009,URBAN,PA00001182,OTHER,RIPARIAN,10.13,47916,1,1147441.95,24.54,97.11,0.4218,2135678.93,0,4201.34,8.025,71.0,1,0.6969,LANDSAT
2016,WETLAND,PA00001183,NATIONAL_PARK,DESERT,34.36,22933,1,771539.63,86.52,55.01,0.2204,4583163.78,0,100987.87,6.237,5.7,0,0.0457,SENTINEL2
2024,URBAN,PA00001184,NATIONAL_PARK,ALPINE,66.12,42943,0,1029018.7,55.66,31.35,0.72,4652653.25,0,193154.25,6.089,52.2,0,0.055,MODIS
2004,FOREST,PA00001185,WILDLIFE_REFUGE,ALPINE,45.03,1572,1,144400.69,88.93,71.42,0.6306,2401334.89,0,203104.95,12.073,47.0,1,0.9445,LANDSAT
2013,URBAN,PA00001186,BLM,URBAN_GREEN,78.28,727,0,482420.68,83.27,18.99,0.9676,4295884.51,1,65184.86,12.481,91.6,1,0.707,MODIS
2007,GRASSLAND,PA00001187,TRIBAL,URBAN_GREEN,26.89,35733,1,670057.58,10.75,28.17,0.2071,9315490.53,0,163547.96,3.54,86.9,0,0.1272,NAIP
2009,CROPLAND,PA00001188,PRIVATE_CONSERVATION,PRAIRIE,30.83,45127,1,272712.96,18.1,37.53,0.4573,8311641.29,1,103089.25,10.782,25.3,0,0.6351,SENTINEL2
2010,FOREST,PA00001189,TRIBAL,MARSH,21.84,47600,0,648530.36,92.79,60.1,0.531,3193356.71,0,219037.37,12.016,44.8,1,0.1485,LANDSAT
2014,FOREST,PA00001190,OTHER,DECIDUOUS,78.56,32794,0,889873.91,99.09,27.67,0.4983,941037.34,1,133497.05,0.104,72.2,0,0.8523,MODIS
2010,WETLAND,PA00001191,STATE_PARK,ALPINE,10.58,20415,0,254907.55,96.43,27.72,0.6953,8425875.51,0,12504.53,11.312,41.3,0,0.5965,LIDAR
2021,WETLAND,PA00001192,PRIVATE_CONSERVATION,COASTAL,15.67,34445,1,778655.39,49.52,38.53,0.2294,2445485.61,0,107877.95,11.282,46.2,0,0.5076,MODIS
2023,FOREST,PA00001193,NATIONAL_PARK,MARSH,76.98,39836,0,351598.01,98.99,56.84,0.7415,3152993.89,0,189546.65,13.631,75.0,1,0.6069,LANDSAT
2021,FOREST,PA00001194,OTHER,CONIFER,97.45,49618,1,356332.21,26.76,65.36,0.2551,9605907.61,0,107612.52,12.986,87.7,1,0.6582,PLANET
2010,GRASSLAND,PA00001195,PRIVATE_CONSERVATION,RIPARIAN,86.96,15780,0,459247.8,82.29,42.14,0.3533,2088353.15,0,163806.72,10.977,7.1,1,0.0174,LANDSAT
2012,CROPLAND,PA00001196,WILDLIFE_REFUGE,PRAIRIE,33.77,31924,0,21551.74,98.93,12.51,0.6445,11019967.45,1,217597.91,14.091,80.8,1,0.598,LANDSAT
2023,FOREST,PA00001197,STATE_PARK,ALPINE,17.29,28985,1,668444.16,89.26,3.19,0.5103,11140297.23,0,158164.01,9.599,47.0,0,0.0591,LANDSAT
2003,CROPLAND,PA00001198,BLM,URBAN_GREEN,16.54,8411,1,271617.76,13.72,70.5,0.5521,1430663.15,0,207481.66,14.3,78.6,0,0.6133,OTHER
2003,CROPLAND,PA00001199,OTHER,URBAN_GREEN,11.61,35966,0,1083821.8,69.38,10.05,0.8977,11412095.77,1,62482.23,3.085,38.5,0,0.0616,NAIP
2012,FOREST,PA00001200,WILDLIFE_REFUGE,COASTAL,82.57,47877,0,509830.78,46.19,9.53,0.9215,2733496.79,1,87702.52,10.751,73.5,0,0.5996,NAIP
2015,CROPLAND,PA00001201,TRIBAL,MARSH,94.03,31610,0,770589.59,29.28,30.16,0.8725,4881019.42,0,167925.32,7.049,31.2,0,0.3776,LANDSAT
2022,CROPLAND,PA00001202,PRIVATE_CONSERVATION,ALPINE,34.66,34563,0,1065475.87,2.35,79.45,0.6018,3765300.35,0,2425.91,0.199,24.6,0,0.1565,NAIP
2002,WETLAND,PA00001203,OTHER,PRAIRIE,60.46,41231,1,749772.56,94.61,18.65,0.8644,5646855.75,1,86057.79,5.938,72.1,0,0.7858,PLANET
2021,GRASSLAND,PA00001204,NATIONAL_PARK,PRAIRIE,40.08,32174,1,674544.78,0.12,18.7,0.7308,1186030.41,1,71512.27,6.141,94.0,1,0.8326,LANDSAT
2001,CROPLAND,PA00001205,WILDLIFE_REFUGE,COASTAL,6.88,40357,0,52820.97,24.97,55.61,0.7983,5675307.47,1,103585.18,4.211,92.8,1,0.5329,PLANET
2018,FOREST,PA00001206,STATE_PARK,MARSH,10.58,12066,0,22863.65,65.54,71.74,0.433,11548432.08,0,59970.24,13.552,93.1,0,0.4593,LANDSAT
2009,GRASSLAND,PA00001207,NATIONAL_PARK,ALPINE,64.41,8776,1,1228129.63,60.43,26.2,0.0686,2093030.47,0,166813.62,3.774,3.3,0,0.4798,PLANET
2015,FOREST,PA00001208,WILDLIFE_REFUGE,ALPINE,9.35,43648,0,271258.45,50.25,17.15,0.3597,2251176.2,0,196981.02,3.026,15.3,1,0.3123,SENTINEL2
2005,GRASSLAND,PA00001209,BLM,RIPARIAN,56.67,46503,1,260081.08,63.12,7.37,0.6352,6593444.86,0,20306.76,1.899,74.6,1,0.796,LANDSAT
2001,FOREST,PA00001210,TRIBAL,CONIFER,11.17,21855,0,221133.12,75.74,99.89,0.2295,5900175.91,0,164.71,4.973,53.4,1,0.7716,LANDSAT
2004,CROPLAND,PA00001211,TRIBAL,PRAIRIE,36.55,6950,0,913940.76,78.7,21.54,0.4735,11596512.72,0,216685.99,6.261,33.1,1,0.7281,LANDSAT
2024,WETLAND,PA00001212,NATIONAL_PARK,CONIFER,54.06,19060,1,615157.5,19.61,18.02,0.5565,2985345.26,0,2157.18,13.694,35.7,0,0.1571,PLANET
2002,CROPLAND,PA00001213,TRIBAL,CONIFER,94.65,44172,0,1190546.93,1.77,94.46,0.6384,10842290.2,0,83187.83,10.963,98.6,1,0.0619,MODIS
2003,CROPLAND,PA00001214,BLM,DECIDUOUS,44.91,32320,0,518476.85,17.66,59.07,0.2195,924898.25,0,182168.92,11.025,26.5,1,0.6289,MODIS
2016,URBAN,PA00001215,STATE_PARK,DESERT,81.55,20662,0,365203.17,55.03,83.92,0.0236,7258473.91,1,86324.79,5.662,38.8,1,0.1822,LANDSAT
2019,WATER,PA00001216,WILDLIFE_REFUGE,DESERT,4.01,38481,1,4370.1,28.04,17.22,0.4316,3172520.17,1,220476.38,11.539,51.6,1,0.2958,LANDSAT
2013,WATER,PA00001217,WILDLIFE_REFUGE,RIPARIAN,72.68,26781,0,973603.7,92.34,6.7,0.4752,4185234.52,1,223271.34,6.387,48.7,0,0.8339,NAIP
2020,FOREST,PA00001218,STATE_PARK,DESERT,36.54,24162,0,397579.21,31.0,25.72,0.1679,9781965.93,0,136908.9,3.333,11.4,1,0.2476,LIDAR
2014,FOREST,PA00001219,STATE_PARK,ALPINE,3.73,12986,0,505256.78,1.95,1.57,0.9454,11138426.99,1,248887.63,8.567,56.3,1,0.901,NAIP
2013,URBAN,PA00001220,WILDLIFE_REFUGE,DECIDUOUS,95.51,6417,0,885631.17,41.16,34.68,0.9219,7905298.39,0,205477.39,2.265,97.2,1,0.6092,MODIS
2015,FOREST,PA00001221,PRIVATE_CONSERVATION,RIPARIAN,67.07,31813,0,704335.63,73.15,46.16,0.1723,6876031.6,0,235362.32,12.07,54.0,1,0.3269,SENTINEL2
2015,GRASSLAND,PA00001222,OTHER,DECIDUOUS,14.85,44551,0,1067000.61,68.58,44.13,0.0141,11803104.11,1,90453.5,12.08,51.7,1,0.8175,PLANET
2020,URBAN,PA00001223,NATIONAL_PARK,RIPARIAN,33.0,21832,1,410576.72,81.19,10.14,0.4568,3016176.74,1,230768.06,8.397,11.5,1,0.5783,PLANET
2001,WETLAND,PA00001224,WILDLIFE_REFUGE,URBAN_GREEN,32.41,24656,0,1067479.21,11.89,68.77,0.4607,11772659.09,1,146905.8,14.28,63.2,0,0.8199,NAIP
2021,FOREST,PA00001225,BLM,URBAN_GREEN,39.36,45100,0,61445.96,1.19,25.45,0.6396,3535868.15,0,116599.58,1.018,57.6,0,0.3101,NAIP
2011,CROPLAND,PA00001226,TRIBAL,COASTAL,63.17,7986,0,996601.12,29.83,59.94,0.3209,5411203.29,1,70899.07,0.58,64.7,1,0.1664,SENTINEL2
2002,WATER,PA00001227,TRIBAL,URBAN_GREEN,4.98,12428,0,769817.83,55.6,62.97,0.1675,2583242.72,0,99247.82,8.164,76.8,0,0.9991,NAIP
