edu_hiedpath_term_code,edu_hiedpath_institution_aishe_id,edu_hiedpath_program_cip_code,edu_hiedpath_student_level,edu_hiedpath_entry_status,edu_hiedpath_credits_attempted,edu_hiedpath_credits_completed,edu_hiedpath_gpa_term,edu_hiedpath_retention_next_term_flag,edu_hiedpath_transfer_out_flag,edu_hiedpath_completion_award_type,edu_hiedpath_time_to_degree_months,edu_hiedpath_student_debt_at_completion,edu_hiedpath_pell_grant_recipient_flag,edu_hiedpath_first_generation_flag,edu_hiedpath_online_course_load_pct,edu_hiedpath_internship_participation_flag,edu_hiedpath_postgrad_employment_rate,edu_hiedpath_median_earnings_1yr,edu_hiedpath_median_earnings_5yr
2025-SEM1,AISHE909915,CIP2079,Diploma,FirstTime,15,5,6.51,Y,Y,PG_Diploma,70,2042501.07,Y,Y,85.32,N,25.88,1592644.46,1930730.44
2022-TRI3,AISHE199041,CIP6951,Certificate,TransferIn,8,2,7.98,N,N,PG_Diploma,17,1179059.06,Y,Y,29.76,N,31.12,1776049.34,2876865.61
2022-SEM1,AISHE605352,CIP9157,Certificate,FirstTime,14,7,5.35,Y,Y,PG_Diploma,6,2459211.35,Y,N,27.71,N,24.53,1419443.64,193484.34
2022-SEM2,AISHE686309,CIP8901,Certificate,Continuing,29,28,9.77,N,N,Certificate,53,1717296.73,Y,Y,30.84,Y,68.82,2009001.66,771955.2
2018-TRI2,AISHE390801,CIP9737,Diploma,Continuing,34,32,4.56,Y,Y,PhD,35,108384.05,N,N,2.15,N,75.9,1751609.75,2144431.7
2017-TRI1,AISHE421429,CIP6121,Diploma,Continuing,31,23,9.7,N,Y,PG_Diploma,50,403149.11,Y,Y,83.82,N,31.18,1044902.68,3080392.73
2022-SEM2,AISHE327375,CIP2798,UG,ReEntry,34,30,9.04,N,N,Degree,58,1428815.31,Y,N,41.17,Y,92.88,804317.44,4705272.14
2021-SEM2,AISHE842011,CIP5393,Diploma,Continuing,27,18,4.43,Y,Y,Certificate,9,950533.81,N,N,11.84,N,72.77,501664.12,3157026.65
2019-TRI1,AISHE296713,CIP3899,PG,TransferIn,28,27,8.01,N,Y,PhD,80,2184980.85,N,N,99.66,N,32.95,1281293.75,5128977.69
2021-TRI3,AISHE614231,CIP4826,PhD,Continuing,19,10,7.82,Y,Y,Certificate,29,1176552.33,Y,Y,14.69,N,90.08,2164899.85,2655202.78
2018-TRI3,AISHE712065,CIP2825,Certificate,ReEntry,28,22,7.24,Y,N,PG_Diploma,91,948147.25,N,Y,78.95,N,53.85,147008.57,965406.87
2019-SEM1,AISHE500487,CIP7707,PG,TransferIn,12,11,7.92,N,N,Certificate,63,1677344.08,Y,N,77.3,N,41.66,571738.28,2611501.03
2025-SEM1,AISHE331552,CIP9493,PG,ReEntry,26,18,4.26,N,N,PG_Diploma,30,2098984.12,N,N,44.94,Y,91.14,1672779.26,383361.36
2021-TRI1,AISHE618734,CIP7489,Diploma,ReEntry,6,0,6.32,N,Y,PhD,7,1137540.07,Y,N,36.13,N,92.29,1950442.83,162915.45
2017-TRI1,AISHE566234,CIP3406,PhD,ReEntry,27,19,7.6,N,Y,PG_Diploma,16,1009985.52,Y,N,75.8,Y,68.91,169244.29,2301394.36
2021-SEM1,AISHE236459,CIP2131,PG,FirstTime,20,9,7.72,Y,N,Certificate,84,2169919.55,Y,Y,43.64,Y,35.61,838836.6,3363358.94
2016-TRI1,AISHE797051,CIP3553,UG,ReEntry,18,18,7.95,Y,Y,Degree,40,90764.57,Y,N,10.47,Y,72.37,1757044.14,1783796.29
2025-SEM1,AISHE530259,CIP6029,Diploma,TransferIn,35,31,4.12,Y,N,Degree,78,2248225.88,N,N,83.89,N,12.82,378088.87,4774415.69
2020-TRI1,AISHE454544,CIP7568,UG,FirstTime,11,1,4.06,N,N,PG_Diploma,30,2452311.75,N,Y,76.31,N,17.66,373263.33,1565088.56
2020-TRI1,AISHE101513,CIP2480,PG,Continuing,26,22,9.41,N,Y,Degree,70,547803.9,N,Y,73.04,N,31.8,559608.45,5007188.83
2023-SEM1,AISHE517471,CIP6288,UG,TransferIn,12,11,7.7,Y,Y,Diploma,95,1331497.87,N,Y,98.44,Y,27.7,692605.07,3003932.27
2016-TRI2,AISHE809614,CIP4594,UG,Continuing,7,4,8.92,N,Y,Diploma,16,1042370.95,Y,N,93.31,N,76.36,460618.44,798370.21
2024-SEM1,AISHE206865,CIP9551,Diploma,FirstTime,23,19,5.95,N,N,PhD,49,748598.35,N,Y,44.46,Y,96.27,795963.16,4446942.43
2021-TRI2,AISHE445392,CIP7259,Certificate,Continuing,21,14,8.43,Y,Y,Degree,35,887092.41,N,Y,44.35,Y,62.53,1202996.84,3005447.74
2019-TRI3,AISHE688217,CIP4484,UG,FirstTime,9,1,4.6,N,N,PG_Diploma,32,390000.78,N,N,67.23,Y,78.76,998307.62,1809828.23
2020-TRI2,AISHE301227,CIP3077,Certificate,TransferIn,18,12,5.25,Y,N,Certificate,21,2109068.66,N,N,62.23,N,34.91,2099935.16,119663.8
2016-TRI2,AISHE783532,CIP2205,Diploma,TransferIn,16,8,6.22,N,N,PG_Diploma,15,2029357.55,N,N,58.17,N,90.83,1963186.21,2957911.8
2023-TRI2,AISHE704165,CIP2687,PhD,ReEntry,24,13,8.08,Y,N,Diploma,17,882586.14,Y,Y,87.51,Y,18.72,1723670.89,2263407.4
2018-SEM1,AISHE772561,CIP7179,Diploma,TransferIn,29,24,7.64,N,N,Certificate,60,627435.26,N,N,81.44,Y,77.35,1751273.2,1059552.07
2019-TRI3,AISHE284987,CIP5757,UG,TransferIn,6,0,4.71,Y,N,Certificate,67,504075.25,Y,N,34.57,Y,66.78,684753.41,2874123.46
2020-SEM1,AISHE966255,CIP4840,Certificate,Continuing,18,17,7.12,Y,Y,Diploma,63,364137.33,Y,Y,63.41,N,43.32,706707.01,3112553.44
2017-TRI1,AISHE209612,CIP2318,UG,TransferIn,32,25,6.96,Y,Y,Degree,71,1453239.39,Y,N,54.01,N,72.64,1145015.04,2204969.73
2025-TRI1,AISHE271134,CIP8967,UG,FirstTime,6,4,4.65,Y,Y,PG_Diploma,20,1742321.68,Y,N,18.26,N,11.27,223233.58,3753159.89
2016-TRI3,AISHE114212,CIP2616,PG,TransferIn,13,5,7.64,Y,N,PG_Diploma,77,306341.62,Y,N,78.6,Y,23.95,1243997.01,2334173.58
2019-SEM2,AISHE239334,CIP8285,Diploma,TransferIn,35,31,10.0,Y,N,Certificate,46,1431126.1,N,Y,57.53,Y,51.28,2160778.8,1783873.81
2023-TRI3,AISHE813344,CIP1057,Diploma,ReEntry,24,15,6.62,N,N,PhD,17,135265.43,N,Y,22.93,Y,40.87,1597920.71,3016586.07
2022-TRI1,AISHE468982,CIP2399,Certificate,FirstTime,20,18,5.78,Y,Y,Certificate,95,1559566.2,N,Y,45.67,Y,82.57,244468.12,1865886.53
2024-TRI1,AISHE104392,CIP1407,UG,Continuing,24,19,8.52,Y,N,Degree,72,684667.2,N,Y,7.99,N,89.89,376321.12,2142380.73
2023-SEM1,AISHE335453,CIP7540,PhD,TransferIn,13,7,6.28,N,Y,Diploma,8,589434.64,Y,N,63.49,N,69.05,1739523.29,5006488.15
2019-SEM1,AISHE395833,CIP2891,Certificate,TransferIn,6,2,4.7,N,Y,Degree,52,2093325.87,Y,Y,92.82,Y,54.96,1844437.17,2244626.89
2023-TRI3,AISHE708722,CIP2641,Diploma,ReEntry,31,28,4.28,Y,N,Certificate,21,1789911.23,N,N,18.28,Y,35.98,485815.09,1114405.48
2020-SEM1,AISHE374405,CIP8971,PG,TransferIn,32,23,7.51,N,N,PhD,88,404244.47,N,Y,48.72,Y,76.88,530016.43,1591973.47
2018-SEM2,AISHE216976,CIP3526,Certificate,TransferIn,8,1,9.7,Y,Y,Degree,77,1484979.74,Y,N,90.15,Y,72.32,1733724.86,4774334.6
2020-TRI1,AISHE679809,CIP7985,PG,FirstTime,6,5,8.48,N,Y,Certificate,37,2079336.54,Y,Y,39.5,Y,24.66,1643320.23,3803951.71
2023-SEM2,AISHE833957,CIP8353,PhD,TransferIn,21,16,8.49,Y,N,Certificate,46,1727334.84,Y,Y,66.12,Y,60.63,1228929.8,399266.41
2021-TRI3,AISHE457218,CIP3350,PhD,ReEntry,35,32,6.37,Y,Y,PhD,95,1348705.13,Y,Y,33.32,Y,37.92,736181.56,118063.42
2022-TRI2,AISHE684475,CIP7578,Certificate,TransferIn,28,28,6.36,N,N,Degree,54,454688.15,Y,N,71.95,Y,55.05,690339.68,1482385.11
2021-TRI1,AISHE312158,CIP3282,UG,ReEntry,6,0,8.12,Y,N,Diploma,6,2005727.06,N,Y,61.93,N,39.72,471290.61,622370.01
2018-TRI1,AISHE291630,CIP8983,Diploma,TransferIn,25,21,4.82,N,N,PG_Diploma,72,2238223.89,Y,N,42.88,Y,63.12,1256379.05,2780328.2
2020-TRI3,AISHE166158,CIP4247,UG,FirstTime,35,24,5.64,N,Y,Diploma,26,2038691.56,N,Y,39.24,Y,81.67,1618677.92,910440.3
2017-SEM2,AISHE350958,CIP3392,PhD,Continuing,11,4,9.52,Y,Y,Diploma,26,1930854.28,N,N,80.14,Y,40.58,1056134.19,4061103.74
2025-TRI3,AISHE279572,CIP2713,PG,FirstTime,27,27,4.01,N,N,Diploma,40,915124.7,N,Y,64.57,Y,65.03,994970.15,494193.97
2024-TRI3,AISHE139366,CIP2376,PG,TransferIn,26,26,5.28,N,Y,Diploma,40,841222.06,N,Y,40.69,N,24.19,1016107.66,4561147.97
2016-TRI3,AISHE231078,CIP9521,Certificate,TransferIn,25,25,7.97,Y,Y,PhD,29,170267.49,N,Y,85.02,N,40.1,1860912.31,1138933.89
2023-SEM1,AISHE280801,CIP1443,PG,ReEntry,8,6,9.7,N,N,PhD,43,1718501.84,Y,N,95.49,Y,22.25,1199878.7,3422844.73
2020-TRI3,AISHE405422,CIP3711,Diploma,Continuing,35,33,8.66,Y,N,PhD,67,1960569.83,Y,Y,98.95,N,44.13,1367849.57,2229266.46
2022-TRI2,AISHE206367,CIP9470,Certificate,FirstTime,28,27,5.03,N,N,PhD,58,449753.24,N,Y,9.51,N,56.18,299061.67,2778765.95
2017-TRI1,AISHE276025,CIP9687,Certificate,FirstTime,13,7,6.95,Y,Y,Diploma,81,477917.42,N,Y,93.19,N,66.32,1565093.79,3894642.72
2017-TRI3,AISHE187055,CIP2442,PhD,Continuing,35,31,9.14,N,N,Certificate,70,2221753.4,N,Y,56.57,N,37.28,222678.74,1989463.62
2023-TRI3,AISHE141847,CIP8425,Diploma,ReEntry,14,11,9.88,Y,Y,PG_Diploma,56,1199693.64,Y,N,66.0,Y,53.85,1709522.09,2233035.27
2025-SEM1,AISHE449837,CIP9503,PhD,Continuing,8,0,7.09,Y,N,Degree,66,1344381.86,N,Y,60.93,Y,87.75,1592265.08,1318687.45
2022-SEM2,AISHE810815,CIP9916,UG,FirstTime,34,27,6.96,N,Y,Diploma,49,1445635.19,N,N,46.68,Y,60.07,2054776.34,140030.24
2017-TRI1,AISHE860519,CIP6518,PhD,Continuing,17,16,4.09,Y,N,Degree,33,1653076.57,N,Y,44.54,Y,42.01,2089988.17,3567373.29
2021-TRI2,AISHE965487,CIP6488,UG,TransferIn,13,7,8.19,N,N,Diploma,49,622886.07,N,N,9.13,Y,55.29,1468628.83,4877523.15
2019-SEM2,AISHE545945,CIP6232,Certificate,FirstTime,27,22,5.14,Y,N,Diploma,55,197217.12,Y,N,95.46,N,87.4,341358.59,3240497.97
2020-TRI1,AISHE273146,CIP4820,PhD,ReEntry,12,4,9.19,Y,Y,PhD,11,1003514.51,N,Y,42.99,Y,38.46,154510.32,761670.39
2016-SEM2,AISHE397417,CIP5327,Certificate,TransferIn,25,24,8.24,Y,Y,PG_Diploma,82,2114066.54,N,N,4.65,N,32.99,1182896.4,1078727.48
2017-TRI2,AISHE801789,CIP9783,UG,ReEntry,34,34,4.04,N,N,Diploma,71,274275.05,Y,N,6.32,Y,14.03,350532.66,949761.21
2017-SEM2,AISHE932166,CIP1532,PhD,ReEntry,14,10,9.73,N,Y,Degree,29,641144.14,Y,N,97.65,N,67.86,329273.77,714058.48
2018-TRI2,AISHE359509,CIP8878,Diploma,ReEntry,14,10,4.32,N,Y,Diploma,77,2297360.08,Y,N,52.07,N,80.88,1267016.49,3761109.78
2022-TRI3,AISHE959999,CIP5500,Certificate,FirstTime,28,28,4.93,Y,Y,Certificate,88,1840361.81,Y,N,9.34,N,89.59,878492.61,1245248.51
2020-TRI3,AISHE507210,CIP5782,PG,ReEntry,30,28,5.9,N,N,Certificate,46,2116418.58,Y,Y,95.0,N,54.24,103611.23,4225055.2
2019-SEM1,AISHE354936,CIP6533,PhD,FirstTime,16,12,8.16,N,Y,Degree,32,1513913.19,Y,N,59.5,Y,70.08,370286.99,1209593.73
2019-SEM1,AISHE956840,CIP5706,PhD,FirstTime,33,24,9.22,Y,Y,Certificate,73,270415.93,N,N,9.89,N,95.14,89436.65,4364031.81
2023-SEM2,AISHE204686,CIP7041,PhD,TransferIn,25,20,6.28,Y,Y,Certificate,49,209679.44,Y,Y,55.81,Y,22.7,1042568.03,2508795.85
2024-SEM1,AISHE494851,CIP8851,UG,ReEntry,10,7,7.48,Y,N,Certificate,59,1911335.41,Y,Y,1.3,N,73.7,369929.73,2271349.51
2023-TRI3,AISHE883194,CIP3459,PG,TransferIn,29,21,7.74,Y,N,Degree,38,362652.36,Y,Y,89.82,Y,68.82,2044537.26,2054115.44
2024-TRI1,AISHE209384,CIP5993,Diploma,ReEntry,7,2,8.67,N,N,Diploma,76,1876550.07,Y,Y,65.87,Y,17.65,146485.79,4237066.84
2019-SEM1,AISHE652697,CIP9030,UG,FirstTime,21,21,9.45,N,Y,Certificate,51,2177195.87,Y,Y,92.9,N,97.08,938482.92,2099282.03
2025-TRI1,AISHE901270,CIP2045,PG,Continuing,12,4,8.38,Y,Y,PhD,30,577037.5,N,N,66.03,Y,62.4,770246.66,2059296.77
2020-TRI3,AISHE795011,CIP1832,PhD,FirstTime,27,20,5.09,N,N,Diploma,74,960835.93,Y,Y,27.79,N,88.36,791025.16,1521386.01
2022-TRI1,AISHE484920,CIP7338,Certificate,TransferIn,17,13,7.48,Y,N,Degree,62,1179679.74,Y,N,82.42,N,57.04,420766.78,2170079.89
2021-SEM2,AISHE688613,CIP7278,Certificate,TransferIn,16,13,8.18,N,N,PG_Diploma,53,2430583.64,N,Y,5.39,Y,19.04,1668289.37,4147649.94
2020-TRI1,AISHE784893,CIP7660,Diploma,Continuing,33,28,5.69,N,N,Diploma,63,430832.25,Y,Y,55.11,N,92.13,994917.4,416490.13
2019-SEM1,AISHE181773,CIP2212,Certificate,FirstTime,15,9,4.96,Y,Y,Certificate,11,173966.65,Y,N,36.79,N,34.23,149388.41,822277.78
2019-SEM1,AISHE410671,CIP6370,UG,TransferIn,20,9,6.39,Y,N,Certificate,15,1259841.95,Y,N,82.92,N,65.06,1408753.78,1379101.87
2024-SEM1,AISHE215943,CIP3096,UG,Continuing,29,25,6.56,Y,N,PhD,60,1759515.25,N,N,6.12,N,75.03,446499.05,4279042.52
2020-TRI3,AISHE818682,CIP3515,PG,FirstTime,6,0,5.95,Y,Y,PhD,50,612572.25,N,Y,77.58,Y,71.4,96606.76,2550375.74
2024-TRI3,AISHE650632,CIP5290,Certificate,Continuing,6,3,6.3,N,N,Degree,93,1203417.31,Y,N,23.37,Y,33.2,736170.85,4588439.05
2024-TRI3,AISHE753533,CIP8631,UG,FirstTime,25,25,8.97,N,N,Diploma,56,1395225.68,N,Y,88.69,Y,90.76,1083696.73,3271330.03
2024-TRI1,AISHE194967,CIP2048,PhD,TransferIn,27,25,8.01,N,Y,Diploma,87,2071048.66,N,N,4.99,N,37.46,689411.67,3181173.68
2018-SEM1,AISHE416537,CIP7701,Diploma,TransferIn,14,8,7.06,N,Y,Diploma,87,141414.68,Y,Y,82.93,Y,69.4,462863.67,4238891.19
2025-SEM1,AISHE884003,CIP9558,PG,ReEntry,15,15,4.79,Y,N,PhD,94,2376397.7,N,Y,44.98,N,45.09,1522407.53,3534314.95
2019-TRI1,AISHE853041,CIP9254,UG,TransferIn,22,22,8.8,N,N,Certificate,41,1797111.08,Y,N,17.33,Y,91.55,1938500.12,897593.67
2025-SEM1,AISHE338150,CIP6211,Certificate,TransferIn,6,4,6.32,Y,N,Certificate,17,1694430.35,Y,Y,76.54,N,13.65,202147.51,2857122.16
2017-TRI1,AISHE414618,CIP7484,PhD,FirstTime,11,2,7.85,Y,N,PhD,11,233298.3,N,N,10.17,Y,44.22,471830.41,368391.86
2021-TRI3,AISHE161975,CIP3176,UG,ReEntry,10,10,5.46,N,Y,Degree,56,416178.27,Y,Y,3.18,Y,35.21,73910.89,2680972.29
2019-SEM1,AISHE413563,CIP3075,PG,Continuing,17,6,8.7,N,Y,Certificate,49,1879331.48,Y,Y,31.05,N,55.81,1973646.01,2642593.8
2023-SEM2,AISHE484917,CIP8664,PhD,Continuing,26,16,9.2,N,N,PG_Diploma,30,736914.53,N,Y,24.79,N,83.88,1326456.59,2122444.38
2022-SEM2,AISHE983603,CIP3672,PhD,Continuing,7,6,8.91,Y,N,Certificate,45,698075.48,Y,N,46.31,N,34.81,1205444.77,4576516.16
2016-TRI2,AISHE164724,CIP6504,Certificate,TransferIn,31,23,9.5,N,N,Certificate,74,2333472.86,N,Y,85.76,N,57.26,799175.96,1265076.31
2018-TRI1,AISHE939204,CIP1913,PG,Continuing,16,16,8.12,Y,N,PG_Diploma,55,818280.52,Y,Y,44.02,N,70.84,627760.74,2975299.85
2022-TRI1,AISHE686009,CIP4584,Diploma,TransferIn,24,16,4.94,Y,Y,PhD,41,1135366.95,Y,Y,93.59,N,44.43,626827.54,4919830.06
2017-TRI2,AISHE443612,CIP5061,PhD,TransferIn,20,15,7.73,N,N,Certificate,76,1674820.53,N,N,80.25,N,80.7,587886.39,2890108.44
2023-TRI3,AISHE360885,CIP8463,UG,ReEntry,6,4,9.39,N,N,Certificate,12,1834990.82,Y,N,5.93,Y,40.69,2056740.98,3514021.12
2016-TRI1,AISHE588605,CIP3415,PhD,TransferIn,31,23,8.94,Y,N,PhD,54,1939836.71,Y,N,14.82,Y,28.95,442805.38,3399404.82
2021-TRI3,AISHE638584,CIP5209,Diploma,ReEntry,14,3,6.93,N,Y,Certificate,18,1010321.85,N,Y,87.29,N,65.99,599935.85,1387274.8
2019-TRI3,AISHE766570,CIP6889,PhD,FirstTime,30,21,6.39,Y,N,Degree,84,1185583.94,N,Y,26.75,Y,52.03,728818.67,3756200.03
2023-TRI2,AISHE203393,CIP4867,Certificate,ReEntry,34,29,6.45,Y,Y,PG_Diploma,71,1026602.99,Y,N,98.89,Y,23.21,1365594.16,5160775.3
2023-TRI1,AISHE368808,CIP5178,Diploma,Continuing,11,6,9.23,Y,N,Certificate,46,2424327.7,N,Y,52.84,Y,56.49,210789.45,4349679.67
2016-TRI3,AISHE451880,CIP6037,UG,TransferIn,14,6,7.6,N,Y,PG_Diploma,10,1526416.69,N,Y,1.98,Y,51.07,804546.9,4211899.15
2016-TRI3,AISHE461060,CIP5318,UG,TransferIn,18,13,9.74,N,N,PhD,51,805751.91,Y,N,24.87,Y,86.9,1208951.81,4636084.87
2020-TRI1,AISHE528810,CIP4756,PG,FirstTime,12,5,4.93,N,N,PG_Diploma,8,447132.37,N,Y,98.92,N,45.92,257010.31,4295610.19
2016-TRI1,AISHE158143,CIP7780,PG,ReEntry,34,32,4.77,Y,N,PG_Diploma,59,2498532.81,Y,Y,49.09,Y,60.48,823335.42,2929339.24
2021-SEM2,AISHE524651,CIP9653,Certificate,Continuing,8,3,5.63,N,N,Certificate,93,2491392.17,Y,N,71.05,N,15.72,372257.32,1736651.82
2025-SEM2,AISHE890001,CIP2654,PhD,TransferIn,23,13,6.19,N,N,PG_Diploma,67,2222073.97,Y,Y,3.21,N,57.31,2133588.66,2068445.72
2018-TRI2,AISHE570209,CIP8426,Diploma,Continuing,10,5,4.96,Y,N,PhD,71,555440.74,Y,N,32.37,N,88.32,1298047.13,3719412.09
2019-TRI3,AISHE346317,CIP8738,UG,ReEntry,19,10,4.04,N,Y,Degree,52,508755.96,Y,N,68.32,N,69.64,1200718.0,3599587.71
2024-TRI1,AISHE207413,CIP8474,UG,ReEntry,32,23,5.96,N,N,Degree,48,1167963.39,N,Y,11.25,Y,20.33,1470330.64,1142623.51
2019-TRI2,AISHE141313,CIP1300,Certificate,FirstTime,22,11,8.26,N,Y,Diploma,68,2117280.89,N,N,8.54,Y,22.98,593826.45,2649678.9
2019-TRI1,AISHE460172,CIP8063,Diploma,Continuing,14,9,6.61,Y,N,PG_Diploma,66,2326975.13,Y,N,32.47,Y,44.81,906031.77,2861923.74
2020-TRI3,AISHE309523,CIP3990,PhD,Continuing,26,26,6.66,N,Y,PhD,72,1502783.68,N,Y,71.45,Y,51.67,1583976.79,3517974.89
2025-TRI1,AISHE473856,CIP4769,Certificate,Continuing,16,11,4.4,Y,Y,PhD,48,283651.01,Y,Y,95.35,Y,32.04,1328073.44,1613067.5
2024-TRI2,AISHE845745,CIP6474,PG,ReEntry,7,0,9.71,Y,Y,Certificate,60,1164302.26,N,Y,42.01,N,71.1,907182.79,631616.61
2023-TRI2,AISHE681139,CIP4373,PhD,FirstTime,33,22,6.64,N,Y,PG_Diploma,22,2385509.38,N,N,18.45,Y,22.1,1858152.61,920319.82
2021-SEM1,AISHE440160,CIP5699,PG,Continuing,34,24,8.75,Y,N,PhD,32,736540.45,Y,N,2.32,Y,95.67,1022647.03,2978318.69
2022-TRI2,AISHE140805,CIP8023,UG,FirstTime,18,10,6.06,Y,N,Diploma,29,2149751.09,N,Y,21.38,Y,14.49,1840701.18,4472878.78
2019-TRI1,AISHE755790,CIP6170,UG,FirstTime,34,29,5.36,Y,Y,Degree,68,1604367.09,Y,N,70.46,N,94.13,1031565.49,307725.75
2016-TRI3,AISHE796047,CIP7943,PG,TransferIn,14,6,6.61,Y,N,Degree,86,2225475.18,N,Y,81.09,Y,45.81,865192.3,3180541.27
2020-SEM1,AISHE459617,CIP5378,PhD,TransferIn,29,28,9.47,N,N,PG_Diploma,46,941835.62,N,Y,89.83,Y,59.08,95147.48,3949698.73
2019-SEM1,AISHE280161,CIP6771,PhD,FirstTime,20,20,6.94,Y,Y,Diploma,26,3166.55,Y,N,91.44,N,66.21,1641711.16,757016.14
2016-TRI2,AISHE681208,CIP4023,UG,Continuing,24,24,4.35,Y,Y,PG_Diploma,15,1439423.04,Y,Y,30.24,Y,84.9,1757445.72,4772287.65
2016-SEM2,AISHE334543,CIP1328,PG,ReEntry,11,3,6.72,Y,Y,PhD,16,1490871.49,Y,N,78.32,Y,22.61,1249039.14,3343299.62
2025-TRI3,AISHE282291,CIP3300,Certificate,TransferIn,28,18,4.53,Y,N,Certificate,72,171843.46,Y,N,41.32,Y,25.39,459643.96,1513179.0
2016-SEM1,AISHE257288,CIP1912,Diploma,FirstTime,10,1,9.62,N,Y,PhD,95,167395.22,N,N,84.5,N,94.64,1167031.62,2619114.63
2022-TRI1,AISHE422190,CIP7644,Diploma,ReEntry,31,29,8.15,Y,Y,PhD,16,602825.4,N,Y,58.74,N,66.03,684829.09,1792140.65
2019-SEM1,AISHE911977,CIP8240,Certificate,ReEntry,27,26,4.39,Y,N,Degree,68,1389107.9,Y,Y,94.33,N,41.31,1706421.21,3994227.89
2025-TRI2,AISHE899255,CIP9512,PhD,TransferIn,11,5,6.44,Y,Y,Diploma,88,1669715.61,N,Y,52.15,Y,72.2,1993828.53,1303678.44
2018-TRI2,AISHE133547,CIP9546,Certificate,ReEntry,32,24,5.1,Y,N,PhD,55,1047015.11,N,Y,48.32,N,74.8,128009.87,546897.1
2022-SEM1,AISHE999757,CIP3138,PhD,ReEntry,31,23,4.36,N,Y,Certificate,25,611368.06,Y,Y,51.63,N,36.72,714051.87,3952681.0
2024-TRI3,AISHE300087,CIP6593,UG,Continuing,21,11,7.22,Y,Y,Degree,80,487012.86,Y,Y,66.8,N,35.12,673629.89,1681511.65
2024-SEM2,AISHE866742,CIP5525,PhD,Continuing,33,22,5.77,N,N,Degree,22,535707.12,N,Y,99.67,Y,69.78,1053885.9,3286187.16
2022-TRI3,AISHE240282,CIP9952,UG,Continuing,18,12,7.27,N,Y,Diploma,79,566313.45,Y,Y,17.15,N,77.12,1857742.93,3076936.95
2017-TRI2,AISHE569390,CIP1705,Certificate,TransferIn,28,22,7.6,Y,Y,Degree,32,1201002.83,Y,Y,47.49,N,54.85,342335.61,5147171.57
2020-TRI1,AISHE627663,CIP9151,PG,ReEntry,34,29,9.36,Y,N,Diploma,8,21109.65,N,N,82.81,Y,89.59,1237851.12,2799062.41
2023-SEM1,AISHE971183,CIP8772,PhD,TransferIn,27,24,7.1,N,N,PG_Diploma,64,1366583.92,N,Y,27.0,N,31.96,267890.92,2030354.04
2022-SEM1,AISHE843565,CIP6629,PG,Continuing,10,6,5.61,N,Y,PG_Diploma,72,1739537.31,Y,N,61.06,N,68.28,1094909.69,1030442.43
2025-TRI3,AISHE785606,CIP4123,UG,Continuing,15,10,7.36,Y,Y,PG_Diploma,50,1112282.42,Y,N,39.45,Y,54.87,947929.31,3048842.68
2025-TRI1,AISHE263232,CIP2940,Certificate,FirstTime,16,5,8.23,Y,N,Degree,79,860599.38,N,N,13.88,Y,53.1,1162005.8,3267853.67
2025-TRI1,AISHE263346,CIP9664,UG,FirstTime,29,24,9.22,N,Y,Degree,28,2145153.67,Y,Y,8.05,N,22.26,117714.53,2454322.79
2022-SEM2,AISHE305719,CIP6304,PG,FirstTime,25,15,8.38,N,N,PhD,59,521908.68,N,Y,26.88,N,22.06,1354326.09,3119703.44
2024-SEM1,AISHE803009,CIP3252,UG,TransferIn,21,11,9.25,Y,Y,Degree,90,129537.43,Y,Y,37.74,Y,66.27,944585.03,3970202.16
2016-SEM2,AISHE277263,CIP3162,PhD,TransferIn,28,27,9.78,N,N,PhD,33,1705731.61,Y,Y,21.97,Y,49.67,1574897.23,405161.16
2023-TRI3,AISHE350005,CIP5454,PG,FirstTime,7,3,8.98,N,Y,Degree,93,79910.06,N,Y,74.43,N,35.08,794810.94,2925595.1
2019-TRI3,AISHE798471,CIP2646,PG,ReEntry,32,28,9.67,N,N,Certificate,51,1152240.59,N,N,14.27,Y,50.48,1953917.85,4148463.83
2020-TRI2,AISHE726424,CIP3457,PG,Continuing,26,24,6.36,Y,N,Certificate,27,605930.76,Y,Y,51.19,Y,46.46,993521.97,3370639.88
2019-TRI3,AISHE319351,CIP6512,PhD,ReEntry,27,22,4.93,Y,N,Degree,51,741649.38,Y,Y,15.9,N,25.33,637928.79,2843288.92
2021-SEM2,AISHE137261,CIP6378,Diploma,FirstTime,21,17,5.39,Y,Y,PG_Diploma,93,2067806.87,N,Y,29.07,Y,66.08,581749.05,1048148.69
2019-SEM1,AISHE855083,CIP5570,Diploma,Continuing,12,5,8.99,Y,Y,Degree,17,1805394.31,N,N,53.2,Y,89.17,659928.71,3004622.41
2020-TRI1,AISHE538874,CIP8222,PhD,ReEntry,31,22,4.21,N,Y,PG_Diploma,51,1863070.28,Y,Y,84.5,Y,70.46,1034857.34,4615514.11
2016-SEM1,AISHE949060,CIP9982,Diploma,Continuing,11,8,8.83,N,Y,Certificate,93,1478144.09,N,N,48.53,Y,13.36,368388.91,4089151.66
2016-SEM2,AISHE652430,CIP9824,Certificate,ReEntry,26,17,8.98,Y,Y,Diploma,94,35809.87,N,Y,9.04,Y,23.03,1451457.57,4063271.03
2022-TRI1,AISHE728209,CIP8251,Certificate,FirstTime,11,6,8.4,N,Y,Certificate,92,1636386.61,N,Y,96.4,N,10.28,1861992.77,2238198.96
