safe_traffic_crash_date,safe_traffic_crash_time,safe_traffic_roadway_segment_id,safe_traffic_intersection_related_flag,safe_traffic_vehicle_count_involved,safe_traffic_pedestrian_involved_flag,safe_traffic_cyclist_involved_flag,safe_traffic_work_zone_flag,safe_traffic_weather_condition_code,safe_traffic_lighting_condition_code,safe_traffic_speed_limit_mph,safe_traffic_estimated_travel_speed_mph,safe_traffic_driver_impairment_flag,safe_traffic_seatbelt_use_flag,safe_traffic_airbag_deployed_flag,safe_traffic_injury_outcome_max,safe_traffic_tow_away_flag,safe_traffic_fatality_count,safe_traffic_crash_cause_primary,safe_traffic_post_crash_care_minutes
2017-03-14,16:16:00,SEG0000001169,0,3,0,0,0,SNOW,DAYLIGHT,40,53.6,0,1,1,PDO,1,0,SPEEDING,124
2017-03-15,16:23:00,SEG0000001170,1,5,0,0,0,SNOW,DAWN,45,44.0,0,1,0,POSSIBLE,0,0,SIGNAL_VIOLATION,34
2017-03-16,16:30:00,SEG0000001171,1,6,0,0,0,RAIN,DUSK,60,78.9,0,1,0,PDO,1,0,DISTRACTED,65
2017-03-17,16:37:00,SEG0000001172,0,3,0,0,0,CLEAR,DARK_LIGHTED,50,34.1,0,1,0,PDO,0,0,SIGNAL_VIOLATION,218
2017-03-18,16:44:00,SEG0000001173,0,8,0,0,1,CLEAR,DARK_LIGHTED,30,35.8,0,1,0,PDO,0,0,DISTRACTED,144
2017-03-19,16:51:00,SEG0000001174,0,8,0,0,0,RAIN,DAYLIGHT,55,33.7,0,1,1,POSSIBLE,0,0,SIGNAL_VIOLATION,165
2017-03-20,16:58:00,SEG0000001175,0,7,0,0,0,ICE,DARK_LIGHTED,20,22.6,0,1,0,PDO,0,0,WEATHER,41
2017-03-21,17:05:00,SEG0000001176,0,1,0,0,0,CLEAR,DAYLIGHT,50,34.8,0,1,0,PDO,0,0,SPEEDING,7
2017-03-22,17:12:00,SEG0000001177,1,6,0,0,0,CLEAR,DAYLIGHT,45,24.9,1,1,1,PDO,1,0,REAR_END,83
2017-03-23,17:19:00,SEG0000001178,0,5,0,0,0,CLEAR,DARK_UNLIGHTED,30,19.7,0,1,1,NONINCAP,0,0,IMPAIRED,5
2017-03-24,17:26:00,SEG0000001179,0,3,0,0,0,CLEAR,DAWN,60,80.7,0,1,0,NONINCAP,1,0,IMPAIRED,240
2017-03-25,17:33:00,SEG0000001180,1,3,0,0,0,CLEAR,DARK_LIGHTED,40,36.9,0,1,1,PDO,0,0,SPEEDING,137
2017-03-26,17:40:00,SEG0000001181,0,4,0,0,0,CLEAR,DAYLIGHT,30,29.9,0,1,0,PDO,1,0,OTHER,148
2017-03-27,17:47:00,SEG0000001182,0,5,0,0,0,CLEAR,DAWN,55,48.0,0,1,0,POSSIBLE,1,0,WEATHER,6
2017-03-28,17:54:00,SEG0000001183,1,1,0,1,0,RAIN,DAYLIGHT,30,32.8,0,1,1,INCAP,0,0,DISTRACTED,1
2017-03-29,18:01:00,SEG0000001184,1,8,0,0,0,CLEAR,DAWN,50,65.8,0,1,1,POSSIBLE,1,0,DISTRACTED,51
2017-03-30,18:08:00,SEG0000001185,0,5,0,0,0,ICE,DAYLIGHT,25,26.6,0,1,1,PDO,0,0,IMPAIRED,234
2017-03-31,18:15:00,SEG0000001186,1,5,1,0,1,RAIN,DARK_LIGHTED,50,38.9,0,1,1,NONINCAP,0,0,DISTRACTED,33
2017-04-01,18:22:00,SEG0000001187,0,3,0,0,0,CLEAR,DAYLIGHT,40,26.6,0,1,0,NONINCAP,0,0,DISTRACTED,186
2017-04-02,18:29:00,SEG0000001188,1,6,0,0,0,RAIN,DARK_UNLIGHTED,35,31.0,0,1,0,PDO,0,0,WEATHER,49
2017-04-03,18:36:00,SEG0000001189,0,8,0,0,0,CLEAR,DAYLIGHT,40,50.7,0,1,0,POSSIBLE,1,0,SPEEDING,199
2017-04-04,18:43:00,SEG0000001190,0,8,0,1,0,SNOW,DAYLIGHT,35,26.0,1,1,0,INCAP,0,0,SPEEDING,119
2017-04-05,18:50:00,SEG0000001191,0,5,0,0,0,CLEAR,DAYLIGHT,35,26.0,0,1,0,NONINCAP,0,0,DISTRACTED,27
2017-04-06,18:57:00,SEG0000001192,0,4,0,1,0,CLEAR,DAYLIGHT,45,45.4,0,1,1,POSSIBLE,1,0,IMPAIRED,18
2017-04-07,19:04:00,SEG0000001193,0,7,0,1,0,SNOW,DUSK,55,63.5,0,0,1,INCAP,1,0,REAR_END,69
2017-04-08,19:11:00,SEG0000001194,0,1,0,0,0,CLEAR,DAYLIGHT,55,56.2,0,1,0,POSSIBLE,0,1,WEATHER,144
2017-04-09,19:18:00,SEG0000001195,0,8,0,0,0,RAIN,DAYLIGHT,55,72.3,0,1,1,NONINCAP,0,0,REAR_END,86
2017-04-10,19:25:00,SEG0000001196,1,8,0,0,0,CLEAR,DARK_UNLIGHTED,40,48.1,0,1,1,NONINCAP,0,0,REAR_END,105
2017-04-11,19:32:00,SEG0000001197,0,4,0,0,0,ICE,DAYLIGHT,45,43.5,0,1,1,POSSIBLE,0,0,REAR_END,121
2017-04-12,19:39:00,SEG0000001198,0,2,0,0,0,OTHER,DAYLIGHT,45,36.9,0,1,0,NONINCAP,0,0,REAR_END,156
2017-04-13,19:46:00,SEG0000001199,1,5,0,0,0,CLEAR,DAWN,35,27.6,0,1,1,NONINCAP,0,0,IMPAIRED,152
2017-04-14,19:53:00,SEG0000001200,0,8,0,0,0,CLEAR,DARK_UNLIGHTED,55,46.1,0,0,0,PDO,0,0,SPEEDING,200
2017-04-15,20:00:00,SEG0000001201,0,5,0,0,0,FOG,DARK_LIGHTED,50,43.5,0,1,0,POSSIBLE,0,0,REAR_END,138
2017-04-16,20:07:00,SEG0000001202,0,6,0,0,0,CLEAR,DAYLIGHT,20,22.3,0,1,0,PDO,0,1,REAR_END,229
2017-04-17,20:14:00,SEG0000001203,0,4,0,0,0,SNOW,DAYLIGHT,40,39.4,0,1,1,INCAP,1,0,DISTRACTED,171
2017-04-18,20:21:00,SEG0000001204,0,3,1,0,0,RAIN,DAWN,65,66.9,0,1,1,NONINCAP,1,0,IMPAIRED,97
2017-04-19,20:28:00,SEG0000001205,0,5,0,0,0,RAIN,DAYLIGHT,45,41.2,1,1,0,POSSIBLE,0,0,OTHER,20
2017-04-20,20:35:00,SEG0000001206,1,6,0,0,0,CLEAR,DARK_LIGHTED,20,12.9,0,1,1,PDO,0,0,SPEEDING,135
2017-04-21,20:42:00,SEG0000001207,0,5,0,0,0,RAIN,DUSK,70,86.0,0,1,0,POSSIBLE,0,0,DISTRACTED,205
2017-04-22,20:49:00,SEG0000001208,1,4,0,0,0,CLEAR,DAWN,30,28.8,1,1,1,PDO,1,0,SPEEDING,165
2017-04-23,20:56:00,SEG0000001209,1,6,0,0,0,FOG,DUSK,55,66.2,0,1,1,PDO,1,0,DISTRACTED,216
2017-04-24,21:03:00,SEG0000001210,1,4,0,0,0,SNOW,DAYLIGHT,55,67.2,1,1,1,POSSIBLE,1,0,REAR_END,67
2017-04-25,21:10:00,SEG0000001211,0,2,0,0,0,CLEAR,DARK_LIGHTED,60,77.5,1,1,0,POSSIBLE,0,0,REAR_END,239
2017-04-26,21:17:00,SEG0000001212,0,2,0,0,0,CLEAR,DARK_LIGHTED,40,24.2,0,1,0,PDO,1,0,SPEEDING,124
2017-04-27,21:24:00,SEG0000001213,0,1,1,0,0,CLEAR,DARK_UNLIGHTED,25,14.8,0,1,1,POSSIBLE,1,0,IMPAIRED,26
2017-04-28,21:31:00,SEG0000001214,0,3,0,1,0,CLEAR,DAYLIGHT,30,24.0,0,1,1,PDO,1,0,WEATHER,76
2017-04-29,21:38:00,SEG0000001215,1,5,0,0,0,CLEAR,DAYLIGHT,40,29.2,0,0,1,PDO,1,0,DISTRACTED,102
2017-04-30,21:45:00,SEG0000001216,0,3,0,0,0,RAIN,DAYLIGHT,55,67.1,0,1,0,NONINCAP,0,0,SPEEDING,146
2017-05-01,21:52:00,SEG0000001217,1,6,0,0,0,SNOW,DARK_LIGHTED,25,28.2,0,1,0,PDO,1,0,SPEEDING,90
2017-05-02,21:59:00,SEG0000001218,0,1,0,0,0,SNOW,DAYLIGHT,50,44.4,0,0,0,POSSIBLE,0,0,SIGNAL_VIOLATION,240
2017-05-03,22:06:00,SEG0000001219,0,8,0,0,0,CLEAR,DAYLIGHT,70,57.0,1,1,0,NONINCAP,0,0,REAR_END,31
2017-05-04,22:13:00,SEG0000001220,0,3,0,0,0,CLEAR,DAWN,25,22.3,0,1,0,NONINCAP,0,0,OTHER,191
2017-05-05,22:20:00,SEG0000001221,0,6,0,0,0,CLEAR,DAYLIGHT,25,25.4,0,1,1,PDO,1,0,REAR_END,182
2017-05-06,22:27:00,SEG0000001222,0,8,0,1,0,CLEAR,DAYLIGHT,60,37.3,0,1,0,PDO,0,0,IMPAIRED,90
2017-05-07,22:34:00,SEG0000001223,0,1,0,0,0,RAIN,DAYLIGHT,45,54.0,0,1,1,POSSIBLE,0,0,DISTRACTED,156
2017-05-08,22:41:00,SEG0000001224,1,4,0,0,0,CLEAR,DAYLIGHT,45,31.4,0,1,1,PDO,0,0,REAR_END,199
2017-05-09,22:48:00,SEG0000001225,0,2,0,0,0,FOG,DAYLIGHT,30,38.4,0,1,0,POSSIBLE,1,0,REAR_END,63
2017-05-10,22:55:00,SEG0000001226,0,6,0,0,0,CLEAR,DUSK,25,29.8,0,1,0,PDO,0,0,REAR_END,113
2017-05-11,23:02:00,SEG0000001227,1,2,1,0,0,RAIN,DARK_LIGHTED,35,36.8,0,0,1,PDO,0,0,IMPAIRED,193
2017-05-12,23:09:00,SEG0000001228,1,2,0,0,0,CLEAR,DUSK,65,42.9,0,1,0,POSSIBLE,0,0,DISTRACTED,60
2017-05-13,23:16:00,SEG0000001229,0,2,1,0,0,ICE,DAWN,35,40.4,0,1,0,PDO,0,0,REAR_END,126
2017-05-14,23:23:00,SEG0000001230,0,4,0,0,0,ICE,DAYLIGHT,45,59.3,0,0,1,NONINCAP,1,0,SPEEDING,214
2017-05-15,23:30:00,SEG0000001231,1,5,0,0,0,RAIN,DARK_LIGHTED,65,70.7,0,1,0,PDO,0,0,WEATHER,133
2017-05-16,23:37:00,SEG0000001232,0,1,0,0,0,FOG,DAYLIGHT,25,21.3,0,1,0,PDO,1,0,OTHER,1
2017-05-17,23:44:00,SEG0000001233,0,1,0,0,0,CLEAR,DAYLIGHT,35,31.9,0,1,1,PDO,0,0,IMPAIRED,188
2017-05-18,23:51:00,SEG0000001234,0,6,1,0,0,CLEAR,DAYLIGHT,45,52.4,0,0,1,NONINCAP,0,0,SPEEDING,219
2017-05-19,23:58:00,SEG0000001235,1,3,1,0,0,CLEAR,DAYLIGHT,55,44.7,0,1,0,NONINCAP,1,0,IMPAIRED,191
2017-05-20,00:05:00,SEG0000001236,0,4,0,1,0,SNOW,DAYLIGHT,30,40.3,0,1,0,POSSIBLE,1,0,DISTRACTED,32
2017-05-21,00:12:00,SEG0000001237,0,4,0,0,0,RAIN,DAYLIGHT,25,30.4,0,1,0,NONINCAP,1,0,SPEEDING,223
2017-05-22,00:19:00,SEG0000001238,0,6,0,0,0,ICE,DAYLIGHT,30,27.4,0,1,0,NONINCAP,0,0,DISTRACTED,111
2017-05-23,00:26:00,SEG0000001239,1,1,0,0,0,CLEAR,DARK_LIGHTED,30,22.9,0,0,1,PDO,1,0,WEATHER,100
2017-05-24,00:33:00,SEG0000001240,1,8,0,0,0,CLEAR,DUSK,45,36.0,0,0,1,PDO,0,0,WEATHER,45
2017-05-25,00:40:00,SEG0000001241,0,6,0,0,0,CLEAR,DAYLIGHT,20,25.3,0,1,1,INCAP,0,0,DISTRACTED,128
2017-05-26,00:47:00,SEG0000001242,1,4,0,0,0,CLEAR,DARK_LIGHTED,50,60.1,0,1,0,PDO,0,0,OTHER,230
2017-05-27,00:54:00,SEG0000001243,0,2,0,0,0,WIND,DAYLIGHT,55,31.6,0,1,1,NONINCAP,1,0,SPEEDING,171
2017-05-28,01:01:00,SEG0000001244,0,3,0,0,0,CLEAR,DAYLIGHT,55,57.5,1,1,0,NONINCAP,1,0,IMPAIRED,182
2017-05-29,01:08:00,SEG0000001245,0,8,0,0,0,FOG,DAYLIGHT,35,22.4,0,1,0,PDO,1,0,SIGNAL_VIOLATION,191
2017-05-30,01:15:00,SEG0000001246,1,1,0,0,0,CLEAR,DARK_UNLIGHTED,65,71.0,0,1,1,POSSIBLE,0,1,DISTRACTED,194
2017-05-31,01:22:00,SEG0000001247,0,6,0,1,0,RAIN,DARK_LIGHTED,65,68.9,0,0,0,NONINCAP,1,0,WEATHER,97
2017-06-01,01:29:00,SEG0000001248,0,1,0,0,0,RAIN,DAYLIGHT,35,43.1,0,0,1,NONINCAP,1,0,SIGNAL_VIOLATION,90
2017-06-02,01:36:00,SEG0000001249,0,6,0,0,0,CLEAR,DAYLIGHT,40,49.3,0,1,1,POSSIBLE,1,0,DISTRACTED,126
2017-06-03,01:43:00,SEG0000001250,0,4,0,0,0,CLEAR,DUSK,30,21.9,0,1,0,INCAP,1,0,IMPAIRED,194
2017-06-04,01:50:00,SEG0000001251,0,3,0,0,0,CLEAR,DARK_LIGHTED,20,15.4,0,0,0,POSSIBLE,0,0,DISTRACTED,197
2017-06-05,01:57:00,SEG0000001252,0,5,0,0,0,CLEAR,DAYLIGHT,65,65.0,1,1,1,PDO,1,0,IMPAIRED,8
2017-06-06,02:04:00,SEG0000001253,0,6,0,0,0,CLEAR,DAYLIGHT,25,23.0,0,1,0,NONINCAP,0,0,DISTRACTED,167
2017-06-07,02:11:00,SEG0000001254,0,1,0,0,0,RAIN,DAYLIGHT,45,37.7,0,1,0,POSSIBLE,1,0,IMPAIRED,56
2017-06-08,02:18:00,SEG0000001255,0,7,1,0,1,ICE,DAYLIGHT,30,18.4,0,1,0,PDO,0,0,OTHER,210
2017-06-09,02:25:00,SEG0000001256,0,7,0,0,0,CLEAR,DUSK,30,30.8,0,1,0,PDO,0,0,SPEEDING,60
2017-06-10,02:32:00,SEG0000001257,1,7,0,0,0,OTHER,DARK_LIGHTED,50,63.8,0,1,0,PDO,0,0,WEATHER,134
2017-06-11,02:39:00,SEG0000001258,1,1,0,0,0,SNOW,DAWN,30,20.9,0,1,1,PDO,1,0,REAR_END,236
2017-06-12,02:46:00,SEG0000001259,0,6,0,0,0,CLEAR,DAWN,40,43.2,0,1,1,PDO,0,0,IMPAIRED,144
2017-06-13,02:53:00,SEG0000001260,0,4,0,0,0,CLEAR,DAYLIGHT,35,42.1,1,1,0,POSSIBLE,0,0,OTHER,67
2017-06-14,03:00:00,SEG0000001261,0,2,0,0,1,OTHER,DAYLIGHT,25,22.9,1,1,1,PDO,1,0,DISTRACTED,177
2017-06-15,03:07:00,SEG0000001262,0,7,0,0,0,CLEAR,DAYLIGHT,40,28.0,0,1,0,INCAP,0,0,IMPAIRED,147
2017-06-16,03:14:00,SEG0000001263,0,6,0,0,0,SNOW,DARK_LIGHTED,30,40.2,0,1,1,NONINCAP,0,0,WEATHER,60
2017-06-17,03:21:00,SEG0000001264,0,5,0,0,0,OTHER,DARK_LIGHTED,35,23.8,0,0,1,PDO,1,0,DISTRACTED,195
2017-06-18,03:28:00,SEG0000001265,1,3,0,0,0,CLEAR,DAYLIGHT,35,33.2,0,1,0,POSSIBLE,0,0,WEATHER,126
2017-06-19,03:35:00,SEG0000001266,0,2,0,0,0,RAIN,DAYLIGHT,60,63.5,0,1,0,PDO,0,0,SPEEDING,208
2017-06-20,03:42:00,SEG0000001267,0,6,0,0,0,CLEAR,DAWN,25,21.5,0,1,0,NONINCAP,1,0,IMPAIRED,128
2017-06-21,03:49:00,SEG0000001268,0,7,0,0,1,CLEAR,DARK_LIGHTED,55,56.4,0,1,1,PDO,1,0,DISTRACTED,45
2017-06-22,03:56:00,SEG0000001269,0,4,1,0,0,CLEAR,DARK_UNLIGHTED,50,55.6,0,1,0,POSSIBLE,0,0,SPEEDING,138
2017-06-23,04:03:00,SEG0000001270,1,7,0,0,0,CLEAR,DAYLIGHT,40,36.3,0,1,1,NONINCAP,0,0,REAR_END,47
2017-06-24,04:10:00,SEG0000001271,0,5,0,0,0,ICE,DAYLIGHT,35,24.6,1,1,1,PDO,0,0,IMPAIRED,138
2017-06-25,04:17:00,SEG0000001272,0,1,0,0,0,WIND,DAYLIGHT,60,59.8,0,1,1,POSSIBLE,0,0,IMPAIRED,169
2017-06-26,04:24:00,SEG0000001273,0,8,0,1,0,RAIN,DARK_UNLIGHTED,45,56.3,0,1,0,PDO,1,0,OTHER,70
2017-06-27,04:31:00,SEG0000001274,0,1,0,0,0,RAIN,DAYLIGHT,40,52.3,0,1,1,INCAP,0,0,SPEEDING,156
2017-06-28,04:38:00,SEG0000001275,0,6,0,0,0,CLEAR,DARK_LIGHTED,60,80.9,0,1,0,INCAP,0,1,SPEEDING,89
2017-06-29,04:45:00,SEG0000001276,1,2,0,0,0,CLEAR,DARK_UNLIGHTED,20,23.5,1,0,0,PDO,0,1,IMPAIRED,140
2017-06-30,04:52:00,SEG0000001277,0,1,0,0,0,CLEAR,DAWN,60,80.0,0,1,1,INCAP,0,0,IMPAIRED,2
2017-07-01,04:59:00,SEG0000001278,0,7,0,0,1,CLEAR,DAYLIGHT,65,72.1,0,1,0,POSSIBLE,0,0,SPEEDING,159
2017-07-02,05:06:00,SEG0000001279,1,5,0,0,0,FOG,DAYLIGHT,45,48.7,0,1,1,NONINCAP,1,0,REAR_END,84
2017-07-03,05:13:00,SEG0000001280,1,2,0,0,0,CLEAR,DAYLIGHT,40,33.6,0,1,1,PDO,0,0,SIGNAL_VIOLATION,160
2017-07-04,05:20:00,SEG0000001281,0,2,0,0,0,CLEAR,DUSK,35,27.7,0,1,1,PDO,0,0,IMPAIRED,224
2017-07-05,05:27:00,SEG0000001282,1,6,0,0,0,SNOW,DAYLIGHT,25,21.2,0,0,0,PDO,0,0,DISTRACTED,199
2017-07-06,05:34:00,SEG0000001283,0,8,0,0,1,FOG,DARK_UNLIGHTED,50,44.5,0,1,1,NONINCAP,0,0,SPEEDING,180
2017-07-07,05:41:00,SEG0000001284,0,3,0,0,0,CLEAR,DAYLIGHT,50,56.0,0,1,1,NONINCAP,0,0,WEATHER,11
2017-07-08,05:48:00,SEG0000001285,0,3,0,0,0,RAIN,DARK_UNLIGHTED,40,40.6,0,0,1,PDO,0,1,REAR_END,107
2017-07-09,05:55:00,SEG0000001286,1,7,0,0,0,CLEAR,DAYLIGHT,70,45.7,0,0,1,POSSIBLE,0,0,REAR_END,168
2017-07-10,06:02:00,SEG0000001287,0,3,0,0,1,CLEAR,DARK_LIGHTED,40,48.6,0,0,1,PDO,0,0,DISTRACTED,44
2017-07-11,06:09:00,SEG0000001288,1,2,0,0,1,SNOW,DUSK,40,34.2,0,1,1,NONINCAP,1,0,WEATHER,27
2017-07-12,06:16:00,SEG0000001289,1,5,0,0,0,SNOW,DAYLIGHT,20,11.8,0,1,0,PDO,1,0,IMPAIRED,160
2017-07-13,06:23:00,SEG0000001290,0,8,0,0,0,CLEAR,DUSK,35,25.3,0,1,0,POSSIBLE,0,0,SIGNAL_VIOLATION,220
2017-07-14,06:30:00,SEG0000001291,1,8,0,0,0,WIND,DUSK,60,36.7,0,0,0,PDO,0,0,OTHER,89
2017-07-15,06:37:00,SEG0000001292,1,1,0,0,0,RAIN,DARK_LIGHTED,60,79.1,0,1,1,POSSIBLE,1,0,DISTRACTED,168
2017-07-16,06:44:00,SEG0000001293,1,8,0,0,0,RAIN,DAYLIGHT,30,28.9,0,1,0,PDO,0,0,SPEEDING,0
2017-07-17,06:51:00,SEG0000001294,0,7,0,0,0,FOG,DARK_LIGHTED,65,84.3,0,1,1,INCAP,1,0,OTHER,5
2017-07-18,06:58:00,SEG0000001295,0,1,0,0,0,CLEAR,DAWN,25,23.6,0,1,0,PDO,0,0,SPEEDING,75
2017-07-19,07:05:00,SEG0000001296,1,1,0,0,1,CLEAR,DAWN,40,53.1,0,1,1,PDO,1,0,REAR_END,58
2017-07-20,07:12:00,SEG0000001297,0,3,0,0,0,ICE,DAYLIGHT,45,48.4,0,1,0,PDO,1,0,DISTRACTED,180
2017-07-21,07:19:00,SEG0000001298,1,8,0,0,0,FOG,DARK_UNLIGHTED,50,42.4,0,1,1,PDO,1,0,REAR_END,104
2017-07-22,07:26:00,SEG0000001299,0,8,0,0,0,CLEAR,DARK_LIGHTED,30,33.6,0,1,0,POSSIBLE,0,0,DISTRACTED,101
2017-07-23,07:33:00,SEG0000001300,1,8,0,0,0,RAIN,DAYLIGHT,40,47.3,0,1,0,PDO,1,0,SPEEDING,135
2017-07-24,07:40:00,SEG0000001301,0,5,0,0,0,CLEAR,DAWN,50,60.6,1,1,0,NONINCAP,0,0,WEATHER,65
2017-07-25,07:47:00,SEG0000001302,1,2,0,0,1,SNOW,DAYLIGHT,50,40.9,0,1,0,NONINCAP,0,0,DISTRACTED,103
2017-07-26,07:54:00,SEG0000001303,0,3,0,0,0,CLEAR,DARK_LIGHTED,45,48.6,0,1,1,PDO,1,0,DISTRACTED,203
2017-07-27,08:01:00,SEG0000001304,0,7,0,0,0,RAIN,DARK_LIGHTED,25,25.8,1,1,1,POSSIBLE,0,0,DISTRACTED,166
2017-07-28,08:08:00,SEG0000001305,0,1,0,0,0,ICE,DAYLIGHT,20,26.3,0,1,0,NONINCAP,1,0,WEATHER,207
2017-07-29,08:15:00,SEG0000001306,1,2,0,0,0,CLEAR,DAYLIGHT,30,40.3,0,1,1,PDO,0,0,DISTRACTED,240
2017-07-30,08:22:00,SEG0000001307,1,1,0,0,1,CLEAR,DARK_LIGHTED,30,37.5,0,1,0,PDO,0,0,SIGNAL_VIOLATION,90
2017-07-31,08:29:00,SEG0000001308,0,7,0,0,0,CLEAR,DARK_LIGHTED,35,27.0,0,1,1,PDO,1,0,SPEEDING,154
2017-08-01,08:36:00,SEG0000001309,1,8,0,0,0,CLEAR,DAYLIGHT,60,71.7,0,1,1,NONINCAP,0,0,IMPAIRED,160
2017-08-02,08:43:00,SEG0000001310,0,3,0,0,0,WIND,DARK_LIGHTED,35,31.5,0,1,1,PDO,1,0,DISTRACTED,29
2017-08-03,08:50:00,SEG0000001311,1,6,1,0,0,CLEAR,DAYLIGHT,40,47.9,1,1,0,POSSIBLE,0,0,IMPAIRED,201
2017-08-04,08:57:00,SEG0000001312,1,6,0,0,0,WIND,DARK_UNLIGHTED,45,26.2,0,1,1,NONINCAP,0,0,DISTRACTED,195
2017-08-05,09:04:00,SEG0000001313,1,2,0,0,0,CLEAR,DARK_LIGHTED,35,33.6,0,1,1,INCAP,1,0,DISTRACTED,50
2017-08-06,09:11:00,SEG0000001314,1,1,0,0,0,CLEAR,DAYLIGHT,70,89.5,0,0,0,NONINCAP,1,0,SPEEDING,10
2017-08-07,09:18:00,SEG0000001315,0,2,0,1,0,CLEAR,DARK_LIGHTED,50,55.7,0,1,0,PDO,0,0,IMPAIRED,94
2017-08-08,09:25:00,SEG0000001316,0,4,0,0,0,RAIN,DAYLIGHT,40,50.6,0,1,0,PDO,0,0,DISTRACTED,82
2017-08-09,09:32:00,SEG0000001317,0,7,0,0,0,CLEAR,DARK_UNLIGHTED,35,32.3,0,1,0,PDO,0,0,SIGNAL_VIOLATION,149
2017-08-10,09:39:00,SEG0000001318,0,7,0,0,0,CLEAR,DAYLIGHT,35,30.9,0,1,1,INCAP,1,0,SPEEDING,108
2017-08-11,09:46:00,SEG0000001319,0,7,0,0,0,FOG,DARK_UNLIGHTED,35,38.3,0,1,0,POSSIBLE,0,0,SPEEDING,4
2017-08-12,09:53:00,SEG0000001320,0,1,0,0,0,CLEAR,DAYLIGHT,30,37.4,0,1,0,INCAP,1,0,SPEEDING,50
2017-08-13,10:00:00,SEG0000001321,1,5,0,0,0,OTHER,DAYLIGHT,40,49.3,0,1,0,PDO,0,0,OTHER,119
2017-08-14,10:07:00,SEG0000001322,0,3,0,0,0,CLEAR,DAYLIGHT,20,21.5,0,1,1,PDO,0,0,DISTRACTED,141
2017-08-15,10:14:00,SEG0000001323,1,4,0,0,0,CLEAR,DAYLIGHT,35,42.0,1,1,1,POSSIBLE,0,0,DISTRACTED,15
2017-08-16,10:21:00,SEG0000001324,0,4,0,0,0,RAIN,DAYLIGHT,30,18.6,0,1,1,POSSIBLE,0,0,OTHER,7
2017-08-17,10:28:00,SEG0000001325,0,4,0,0,0,CLEAR,DAYLIGHT,25,32.3,0,1,0,NONINCAP,1,0,SPEEDING,147
2017-08-18,10:35:00,SEG0000001326,0,2,0,0,0,CLEAR,DAYLIGHT,60,77.8,0,1,0,INCAP,0,0,DISTRACTED,30
2017-08-19,10:42:00,SEG0000001327,1,2,1,0,1,CLEAR,DUSK,25,20.3,0,1,1,PDO,1,0,REAR_END,159
2017-08-20,10:49:00,SEG0000001328,0,2,0,0,0,CLEAR,DAWN,70,58.5,0,1,1,PDO,0,0,SIGNAL_VIOLATION,79
2017-08-21,10:56:00,SEG0000001329,1,4,0,0,0,CLEAR,DARK_UNLIGHTED,35,44.6,0,1,0,PDO,1,0,SPEEDING,206
2017-08-22,11:03:00,SEG0000001330,1,6,1,0,0,CLEAR,DAYLIGHT,20,15.5,0,1,1,NONINCAP,0,0,IMPAIRED,154
2017-08-23,11:10:00,SEG0000001331,0,3,0,0,0,ICE,DAYLIGHT,55,49.0,0,1,1,PDO,1,0,SIGNAL_VIOLATION,102
2017-08-24,11:17:00,SEG0000001332,1,5,0,0,0,RAIN,DUSK,55,54.4,0,1,0,PDO,0,0,OTHER,4
2017-08-25,11:24:00,SEG0000001333,0,8,0,0,1,RAIN,DAYLIGHT,60,62.2,0,1,1,POSSIBLE,0,0,DISTRACTED,214
2017-08-26,11:31:00,SEG0000001334,0,6,0,0,0,CLEAR,DAYLIGHT,40,45.4,0,1,0,PDO,0,1,SIGNAL_VIOLATION,116
2017-08-27,11:38:00,SEG0000001335,0,5,0,0,0,CLEAR,DAYLIGHT,20,25.1,0,1,1,POSSIBLE,0,0,DISTRACTED,14
2017-08-28,11:45:00,SEG0000001336,1,5,0,1,0,RAIN,DAYLIGHT,50,65.4,0,1,0,POSSIBLE,1,1,REAR_END,95
2017-08-29,11:52:00,SEG0000001337,0,4,1,0,0,SNOW,DAYLIGHT,35,21.3,0,1,1,PDO,0,0,DISTRACTED,73
2017-08-30,11:59:00,SEG0000001338,0,4,0,0,0,WIND,DAYLIGHT,35,41.2,0,1,1,POSSIBLE,0,1,SPEEDING,173
2017-08-31,12:06:00,SEG0000001339,0,3,1,0,0,RAIN,DAYLIGHT,40,32.9,0,1,0,INCAP,1,0,REAR_END,184
2017-09-01,12:13:00,SEG0000001340,1,1,0,0,0,FOG,DAWN,55,42.5,0,1,0,NONINCAP,0,0,WEATHER,38
2017-09-02,12:20:00,SEG0000001341,0,3,0,0,0,RAIN,DUSK,50,36.2,1,1,1,PDO,0,0,SPEEDING,154
2017-09-03,12:27:00,SEG0000001342,0,5,1,0,0,CLEAR,DARK_LIGHTED,65,72.8,0,1,0,PDO,0,0,DISTRACTED,28
2017-09-04,12:34:00,SEG0000001343,0,7,0,0,0,RAIN,DARK_LIGHTED,25,15.0,0,1,0,PDO,0,0,SIGNAL_VIOLATION,128
2017-09-05,12:41:00,SEG0000001344,0,3,1,0,1,CLEAR,DARK_LIGHTED,65,87.1,1,1,1,PDO,0,0,DISTRACTED,132
2017-09-06,12:48:00,SEG0000001345,0,7,0,0,1,SNOW,DAYLIGHT,55,58.8,0,1,0,PDO,0,0,WEATHER,79
2017-09-07,12:55:00,SEG0000001346,1,5,0,0,0,CLEAR,DARK_UNLIGHTED,45,55.8,1,1,1,PDO,0,0,SPEEDING,211
