health_dispar_analysis_year,health_dispar_disparity_metric_code,health_dispar_group_a_definition,health_dispar_group_b_definition,health_dispar_rate_group_a,health_dispar_rate_group_b,health_dispar_absolute_gap,health_dispar_relative_gap_ratio,health_dispar_concentration_index,health_dispar_segregation_index,health_dispar_access_to_care_index,health_dispar_insurance_coverage_gap_pct,health_dispar_preventable_hospitalization_gap,health_dispar_environmental_exposure_gap,health_dispar_food_insecurity_gap_pct,health_dispar_transport_barrier_gap_pct,health_dispar_language_access_gap_pct,health_dispar_digital_access_gap_pct,health_dispar_policy_context_code,health_dispar_intervention_priority_score
2020,ASTHMA_ED,GROUP_A_1154_DEF,GROUP_B_1154_DEF,67.515,101.045,-33.53,0.6682,0.3188,0.3144,0.0969,14.43,55.66,0.9355,8.08,7.88,-17.53,-17.03,POL_B,37.8
2012,CANCER_SCREEN,GROUP_A_1155_DEF,GROUP_B_1155_DEF,15.564,112.591,-97.027,0.1382,-0.2002,0.7328,0.8056,13.26,-64.36,0.9984,15.08,-2.24,8.66,15.93,POL_D,37.11
2013,OUD_TREAT,GROUP_A_1156_DEF,GROUP_B_1156_DEF,80.281,51.025,29.256,1.5734,0.2021,0.0777,0.7533,6.97,-85.15,0.0904,-8.16,4.09,15.02,-14.77,POL_E,20.79
2017,ASTHMA_ED,GROUP_A_1157_DEF,GROUP_B_1157_DEF,102.983,3.54,99.443,29.0912,-0.0418,0.586,0.529,20.19,-107.79,-0.7418,5.67,-6.94,14.16,1.44,POL_A,23.9
2018,DIABETES,GROUP_A_1158_DEF,GROUP_B_1158_DEF,113.989,87.461,26.528,1.3033,-0.0332,0.4955,0.9291,22.85,63.76,-0.7424,18.15,-4.8,-7.33,-9.67,POL_B,0.14
2011,OUD_TREAT,GROUP_A_1159_DEF,GROUP_B_1159_DEF,12.045,60.172,-48.127,0.2002,-0.1049,0.7022,0.4629,17.47,-70.04,-0.7985,-2.59,-4.95,2.87,18.43,POL_E,36.93
2012,MATERNAL_MORT,GROUP_A_1160_DEF,GROUP_B_1160_DEF,36.349,53.806,-17.457,0.6756,-0.0471,0.3985,0.9971,23.85,134.95,0.5946,-6.05,-4.73,11.54,4.62,POL_B,49.68
2021,DIABETES,GROUP_A_1161_DEF,GROUP_B_1161_DEF,96.821,54.115,42.706,1.7892,0.3132,0.2057,0.7681,4.61,90.1,-0.4553,-15.78,5.73,-0.96,0.45,POL_C,39.83
2023,LIFE_EXPECT,GROUP_A_1162_DEF,GROUP_B_1162_DEF,72.965,48.343,24.622,1.5093,0.0167,0.2446,0.8449,16.1,-81.3,-0.1931,18.68,6.1,8.09,3.92,POL_B,26.57
2008,INFANT_MORT,GROUP_A_1163_DEF,GROUP_B_1163_DEF,5.267,95.211,-89.944,0.0553,-0.025,0.2497,0.2805,-11.64,61.18,-0.2239,-13.15,-3.17,16.66,-16.56,POL_E,44.8
2021,INFANT_MORT,GROUP_A_1164_DEF,GROUP_B_1164_DEF,89.698,95.327,-5.629,0.941,0.2414,0.5039,0.1267,22.29,40.12,-0.044,10.24,-0.64,7.69,15.59,POL_B,94.9
2017,MATERNAL_MORT,GROUP_A_1165_DEF,GROUP_B_1165_DEF,113.362,101.763,11.599,1.114,-0.1258,0.286,0.337,-1.23,144.66,0.7657,8.79,-5.41,9.83,10.76,POL_A,66.29
2021,MATERNAL_MORT,GROUP_A_1166_DEF,GROUP_B_1166_DEF,17.592,81.112,-63.52,0.2169,0.0434,0.6338,0.7154,-6.72,47.47,-0.6217,3.78,11.2,-7.9,-0.04,POL_E,61.27
2008,DIABETES,GROUP_A_1167_DEF,GROUP_B_1167_DEF,16.492,47.573,-31.081,0.3467,-0.2088,0.6009,0.6508,-11.37,-49.17,-0.3685,18.05,-10.84,17.44,21.15,POL_E,46.42
2010,OUD_TREAT,GROUP_A_1168_DEF,GROUP_B_1168_DEF,38.078,24.428,13.65,1.5588,0.2665,0.7001,0.6181,12.66,-46.24,-0.5614,8.43,4.07,6.09,8.23,POL_E,38.57
2013,MATERNAL_MORT,GROUP_A_1169_DEF,GROUP_B_1169_DEF,80.621,118.93,-38.309,0.6779,0.0356,0.4033,0.7593,14.14,-76.96,0.1419,-10.82,11.5,-11.19,12.81,POL_E,24.32
2024,INFANT_MORT,GROUP_A_1170_DEF,GROUP_B_1170_DEF,117.174,0.967,116.207,121.1727,0.3383,0.2052,0.6961,-6.13,104.4,-0.2556,-18.79,4.08,17.06,21.58,POL_E,92.5
2010,DIABETES,GROUP_A_1171_DEF,GROUP_B_1171_DEF,52.933,17.807,35.126,2.9726,0.1502,0.2978,0.9426,1.43,-23.74,0.935,15.33,-4.48,-17.04,-14.54,POL_A,15.64
2022,OUD_TREAT,GROUP_A_1172_DEF,GROUP_B_1172_DEF,8.593,72.601,-64.008,0.1184,-0.1197,0.6669,0.8918,-24.32,-45.14,-0.1232,-13.54,-0.48,16.4,-10.81,POL_E,89.61
2021,MATERNAL_MORT,GROUP_A_1173_DEF,GROUP_B_1173_DEF,109.093,27.878,81.215,3.9132,0.1071,0.8339,0.0617,6.32,-133.52,0.4086,10.22,-4.26,-6.77,-18.61,POL_B,63.57
2019,VACC_COVER,GROUP_A_1174_DEF,GROUP_B_1174_DEF,6.966,101.031,-94.065,0.0689,-0.2896,0.1128,0.1249,19.31,14.45,-0.4928,-9.84,11.04,-17.63,3.37,POL_B,63.91
2016,ASTHMA_ED,GROUP_A_1175_DEF,GROUP_B_1175_DEF,57.948,80.004,-22.056,0.7243,0.1144,0.7494,0.6033,23.12,140.86,0.1494,18.79,3.73,-11.82,-16.78,POL_C,79.8
2015,CANCER_SCREEN,GROUP_A_1176_DEF,GROUP_B_1176_DEF,26.785,4.738,22.047,5.6532,-0.0795,0.7673,0.506,-12.3,-105.3,-0.8944,-9.38,1.93,-17.87,-14.07,POL_D,23.57
2019,ASTHMA_ED,GROUP_A_1177_DEF,GROUP_B_1177_DEF,115.996,44.095,71.901,2.6306,0.0634,0.6387,0.3424,-6.35,35.13,-0.0928,5.3,-7.14,16.78,-18.01,POL_C,9.07
2010,DIABETES,GROUP_A_1178_DEF,GROUP_B_1178_DEF,115.592,66.467,49.125,1.7391,0.3019,0.24,0.9661,-15.66,145.55,0.1345,10.22,6.06,-9.43,-14.88,POL_A,11.71
2024,ASTHMA_ED,GROUP_A_1179_DEF,GROUP_B_1179_DEF,88.759,72.824,15.935,1.2188,-0.1758,0.4174,0.0098,-0.23,49.98,0.0658,-12.31,8.14,2.09,15.08,POL_C,10.11
2022,INFANT_MORT,GROUP_A_1180_DEF,GROUP_B_1180_DEF,29.539,38.888,-9.349,0.7596,0.0611,0.209,0.2116,9.86,-14.19,-0.9568,-2.76,1.06,1.65,19.24,POL_C,10.55
2016,MATERNAL_MORT,GROUP_A_1181_DEF,GROUP_B_1181_DEF,77.105,31.349,45.756,2.4596,-0.3377,0.4826,0.4312,-3.57,-58.11,-0.2062,-3.15,-0.45,6.14,-7.71,POL_C,31.09
2014,OUD_TREAT,GROUP_A_1182_DEF,GROUP_B_1182_DEF,15.195,89.073,-73.878,0.1706,0.2036,0.7946,0.6692,11.96,98.8,-0.7124,4.27,6.12,5.5,-7.44,POL_A,17.74
2012,VACC_COVER,GROUP_A_1183_DEF,GROUP_B_1183_DEF,4.448,90.101,-85.653,0.0494,-0.0827,0.0747,0.1306,24.45,-65.08,-0.9921,-3.99,-0.14,-7.2,12.77,POL_D,84.06
2014,VACC_COVER,GROUP_A_1184_DEF,GROUP_B_1184_DEF,85.436,105.858,-20.422,0.8071,-0.2774,0.3976,0.057,8.8,-14.5,0.2716,-5.36,3.11,1.98,-1.26,POL_D,74.37
2010,OUD_TREAT,GROUP_A_1185_DEF,GROUP_B_1185_DEF,92.92,39.259,53.661,2.3668,-0.3434,0.2602,0.7392,-14.93,106.48,0.2468,-10.85,3.6,-1.85,-9.51,POL_C,67.98
2021,MATERNAL_MORT,GROUP_A_1186_DEF,GROUP_B_1186_DEF,25.316,24.901,0.415,1.0167,0.0221,0.5,0.8847,-17.46,-6.34,-0.8477,-2.28,-2.19,4.78,16.47,POL_A,90.53
2016,LIFE_EXPECT,GROUP_A_1187_DEF,GROUP_B_1187_DEF,86.341,68.35,17.991,1.2632,-0.1155,0.7192,0.9702,6.7,-68.2,0.4633,15.15,-9.42,17.47,-0.47,POL_C,67.94
2008,LIFE_EXPECT,GROUP_A_1188_DEF,GROUP_B_1188_DEF,72.668,96.322,-23.654,0.7544,0.0585,0.4611,0.814,1.98,-136.11,0.2218,-4.02,4.83,-14.0,7.79,POL_C,73.9
2025,DIABETES,GROUP_A_1189_DEF,GROUP_B_1189_DEF,1.401,4.879,-3.478,0.2871,0.1171,0.7262,0.9173,-11.67,-131.54,-0.401,-7.15,8.05,1.79,21.85,POL_A,35.31
2011,DIABETES,GROUP_A_1190_DEF,GROUP_B_1190_DEF,90.037,99.535,-9.498,0.9046,-0.2227,0.8208,0.6145,-3.57,130.91,-0.4646,-19.73,9.77,13.19,-17.9,POL_B,20.55
2013,OUD_TREAT,GROUP_A_1191_DEF,GROUP_B_1191_DEF,69.392,84.45,-15.058,0.8217,0.031,0.3264,0.797,-0.63,-33.77,0.2896,11.98,-4.32,0.56,12.86,POL_C,2.48
2014,DIABETES,GROUP_A_1192_DEF,GROUP_B_1192_DEF,57.762,43.271,14.491,1.3349,-0.2285,0.1563,0.6641,14.86,-45.77,0.8409,17.44,3.57,-15.64,-15.88,POL_A,46.42
2014,LIFE_EXPECT,GROUP_A_1193_DEF,GROUP_B_1193_DEF,23.372,102.726,-79.354,0.2275,0.0562,0.6105,0.3719,9.99,79.06,-0.0312,-1.53,-9.55,7.65,0.39,POL_A,68.35
2009,DIABETES,GROUP_A_1194_DEF,GROUP_B_1194_DEF,117.264,11.335,105.929,10.3453,-0.1107,0.1933,0.2165,18.56,102.1,-0.4477,-11.07,7.8,-16.32,20.75,POL_E,49.72
2015,MATERNAL_MORT,GROUP_A_1195_DEF,GROUP_B_1195_DEF,74.383,113.78,-39.397,0.6537,0.1339,0.3582,0.7556,21.78,-114.51,-0.634,15.17,0.38,1.73,7.73,POL_B,69.24
2018,ASTHMA_ED,GROUP_A_1196_DEF,GROUP_B_1196_DEF,69.359,105.139,-35.78,0.6597,0.2021,0.2146,0.55,-7.74,8.84,0.9656,5.4,-10.33,17.89,-9.79,POL_D,71.36
2015,ASTHMA_ED,GROUP_A_1197_DEF,GROUP_B_1197_DEF,32.15,37.2,-5.05,0.8642,0.0466,0.6631,0.6329,23.7,-125.42,-0.0369,12.49,3.9,-10.78,-1.59,POL_B,41.22
2019,VACC_COVER,GROUP_A_1198_DEF,GROUP_B_1198_DEF,15.478,33.532,-18.054,0.4616,-0.0357,0.1064,0.1725,15.71,21.48,-0.4638,-17.98,4.57,-13.86,-18.94,POL_A,22.14
2014,ASTHMA_ED,GROUP_A_1199_DEF,GROUP_B_1199_DEF,26.886,105.098,-78.212,0.2558,0.3105,0.29,0.3998,23.21,40.43,0.8752,0.88,9.31,8.41,8.86,POL_D,20.07
2022,DIABETES,GROUP_A_1200_DEF,GROUP_B_1200_DEF,22.533,13.364,9.169,1.6861,-0.0106,0.6228,0.2316,-3.27,-63.66,0.6683,18.4,4.36,5.46,19.73,POL_B,53.36
2009,CANCER_SCREEN,GROUP_A_1201_DEF,GROUP_B_1201_DEF,36.701,39.756,-3.055,0.9232,0.2193,0.5554,0.5076,-5.75,-14.16,-0.451,4.37,-10.4,6.08,-18.26,POL_B,51.31
2019,INFANT_MORT,GROUP_A_1202_DEF,GROUP_B_1202_DEF,16.033,51.24,-35.207,0.3129,-0.2371,0.3269,0.6721,-13.36,-71.98,0.3596,-17.24,6.1,-17.49,6.73,POL_C,65.61
2008,OUD_TREAT,GROUP_A_1203_DEF,GROUP_B_1203_DEF,79.847,107.558,-27.711,0.7424,-0.2475,0.3535,0.4462,-4.95,-73.87,-0.9009,11.79,-5.98,1.83,20.44,POL_B,39.01
2024,OUD_TREAT,GROUP_A_1204_DEF,GROUP_B_1204_DEF,57.036,113.896,-56.86,0.5008,0.0957,0.209,0.5759,-18.61,-10.03,0.2104,18.71,1.92,-3.36,16.48,POL_B,0.09
2025,DIABETES,GROUP_A_1205_DEF,GROUP_B_1205_DEF,13.926,48.405,-34.479,0.2877,-0.1351,0.4335,0.0853,-23.23,4.32,0.1182,-9.7,2.23,-7.94,-11.76,POL_D,63.02
2024,LIFE_EXPECT,GROUP_A_1206_DEF,GROUP_B_1206_DEF,30.607,40.755,-10.148,0.751,0.2634,0.3241,0.1753,-16.4,0.21,-0.957,2.01,2.9,1.34,-16.59,POL_E,83.12
2011,ASTHMA_ED,GROUP_A_1207_DEF,GROUP_B_1207_DEF,9.582,5.849,3.733,1.6382,0.125,0.7833,0.0252,-14.81,-69.93,-0.4063,-11.69,-6.38,4.51,9.07,POL_B,35.72
2015,MATERNAL_MORT,GROUP_A_1208_DEF,GROUP_B_1208_DEF,99.018,77.148,21.87,1.2835,-0.086,0.4019,0.9525,-1.42,29.27,0.4603,8.5,-4.8,0.82,-15.52,POL_A,48.44
2011,DIABETES,GROUP_A_1209_DEF,GROUP_B_1209_DEF,119.664,11.685,107.979,10.2408,0.0875,0.272,0.1548,20.31,8.62,0.3506,11.84,-7.67,2.63,-12.43,POL_D,66.94
2017,ASTHMA_ED,GROUP_A_1210_DEF,GROUP_B_1210_DEF,64.419,56.951,7.468,1.1311,0.2234,0.344,0.8459,-2.83,-134.28,-0.5435,-8.65,-6.94,-3.51,11.05,POL_B,92.11
2015,ASTHMA_ED,GROUP_A_1211_DEF,GROUP_B_1211_DEF,42.923,91.267,-48.344,0.4703,-0.0128,0.6449,0.4974,-18.2,-129.38,0.0416,-9.6,-6.83,-14.53,7.61,POL_E,16.77
2012,VACC_COVER,GROUP_A_1212_DEF,GROUP_B_1212_DEF,75.209,31.57,43.639,2.3823,0.0728,0.6123,0.179,-18.5,70.62,-0.3488,9.26,0.12,-4.16,-3.02,POL_E,52.41
2020,OUD_TREAT,GROUP_A_1213_DEF,GROUP_B_1213_DEF,9.515,72.128,-62.613,0.1319,0.096,0.6735,0.0983,5.17,-45.82,-0.4602,14.94,9.29,8.3,-19.06,POL_E,54.75
2015,DIABETES,GROUP_A_1214_DEF,GROUP_B_1214_DEF,5.176,117.092,-111.916,0.0442,-0.2834,0.8315,0.5366,-9.13,-141.14,-0.0704,1.96,-7.67,-16.8,-14.55,POL_C,9.64
2014,VACC_COVER,GROUP_A_1215_DEF,GROUP_B_1215_DEF,75.377,48.484,26.893,1.5547,-0.307,0.2106,0.8874,-15.63,26.52,0.9419,8.23,7.65,4.88,3.53,POL_E,76.01
2009,VACC_COVER,GROUP_A_1216_DEF,GROUP_B_1216_DEF,34.824,118.224,-83.4,0.2946,-0.2213,0.7814,0.3691,20.6,14.52,-0.7993,-4.25,5.28,-3.5,2.06,POL_D,30.81
2020,ASTHMA_ED,GROUP_A_1217_DEF,GROUP_B_1217_DEF,69.897,74.695,-4.798,0.9358,-0.15,0.4782,0.8031,-18.72,-42.83,-0.7116,13.58,-7.55,16.94,-1.61,POL_B,88.18
2019,INFANT_MORT,GROUP_A_1218_DEF,GROUP_B_1218_DEF,73.038,19.421,53.617,3.7608,0.1276,0.4284,0.0504,-14.93,114.63,-0.7165,9.86,2.57,16.85,14.52,POL_A,90.3
2012,LIFE_EXPECT,GROUP_A_1219_DEF,GROUP_B_1219_DEF,92.79,28.69,64.1,3.2342,0.3262,0.4185,0.2231,-2.81,8.51,0.194,15.17,5.3,9.87,1.62,POL_B,46.28
2015,INFANT_MORT,GROUP_A_1220_DEF,GROUP_B_1220_DEF,116.036,7.423,108.613,15.632,-0.3367,0.6949,0.1551,12.99,-94.96,-0.1411,4.36,3.12,-5.2,-2.58,POL_B,26.08
2008,LIFE_EXPECT,GROUP_A_1221_DEF,GROUP_B_1221_DEF,49.112,50.811,-1.699,0.9666,0.1262,0.7296,0.2307,-22.52,101.95,0.9826,1.58,-6.84,4.73,6.05,POL_B,3.22
2022,CANCER_SCREEN,GROUP_A_1222_DEF,GROUP_B_1222_DEF,45.003,88.905,-43.902,0.5062,-0.0101,0.5419,0.5791,-10.44,107.19,-0.7861,-1.25,8.88,5.59,-6.67,POL_D,49.1
2010,MATERNAL_MORT,GROUP_A_1223_DEF,GROUP_B_1223_DEF,96.553,91.286,5.267,1.0577,-0.1812,0.7822,0.0935,5.64,57.03,0.8634,10.93,-3.7,-1.33,10.62,POL_B,61.65
2015,DIABETES,GROUP_A_1224_DEF,GROUP_B_1224_DEF,38.134,88.232,-50.098,0.4322,-0.1064,0.2239,0.682,14.36,-66.69,0.0745,8.52,-10.31,15.89,-14.68,POL_D,89.6
2020,MATERNAL_MORT,GROUP_A_1225_DEF,GROUP_B_1225_DEF,111.833,97.243,14.59,1.15,-0.0118,0.2362,0.2805,-24.0,-132.18,-0.7812,16.03,-0.89,7.22,-13.98,POL_C,65.44
2016,ASTHMA_ED,GROUP_A_1226_DEF,GROUP_B_1226_DEF,36.141,49.806,-13.665,0.7256,-0.0866,0.4781,0.4099,-21.16,-130.45,-0.1908,-1.6,8.85,6.61,-16.54,POL_A,85.51
2011,CANCER_SCREEN,GROUP_A_1227_DEF,GROUP_B_1227_DEF,66.757,106.951,-40.194,0.6242,-0.3174,0.6118,0.8636,-12.43,145.21,-0.7926,-6.83,8.93,13.31,-7.15,POL_E,13.52
2010,CANCER_SCREEN,GROUP_A_1228_DEF,GROUP_B_1228_DEF,59.817,6.823,52.994,8.767,-0.0641,0.3479,0.4497,24.13,23.45,0.1914,-19.68,11.68,-8.68,11.25,POL_B,33.47
2015,INFANT_MORT,GROUP_A_1229_DEF,GROUP_B_1229_DEF,8.173,25.693,-17.52,0.3181,0.2568,0.5667,0.1472,-20.88,40.13,-0.4077,4.19,1.45,16.24,-2.14,POL_C,18.04
2012,OUD_TREAT,GROUP_A_1230_DEF,GROUP_B_1230_DEF,71.453,95.345,-23.892,0.7494,0.1369,0.6116,0.8345,-4.68,49.34,0.3763,-13.26,-7.14,5.78,-2.35,POL_D,69.57
2014,MATERNAL_MORT,GROUP_A_1231_DEF,GROUP_B_1231_DEF,63.819,11.501,52.318,5.549,0.2668,0.3276,0.7302,-2.03,78.89,0.6428,-13.37,3.33,1.06,-14.58,POL_D,11.17
2009,OUD_TREAT,GROUP_A_1232_DEF,GROUP_B_1232_DEF,20.906,33.606,-12.7,0.6221,-0.2905,0.7171,0.1511,-12.27,-20.01,-0.3471,-13.59,2.23,7.54,-17.39,POL_E,27.57
2020,DIABETES,GROUP_A_1233_DEF,GROUP_B_1233_DEF,25.032,44.194,-19.162,0.5664,0.2764,0.12,0.5532,19.02,111.34,0.9787,-11.93,3.59,-7.44,20.05,POL_D,76.24
2009,OUD_TREAT,GROUP_A_1234_DEF,GROUP_B_1234_DEF,5.333,13.742,-8.409,0.3881,-0.1539,0.7774,0.9499,-5.71,-7.54,0.7606,9.85,9.98,16.62,5.49,POL_B,44.13
2013,ASTHMA_ED,GROUP_A_1235_DEF,GROUP_B_1235_DEF,13.795,99.807,-86.012,0.1382,0.2398,0.1137,0.0908,2.86,-132.59,0.9702,16.36,-6.98,17.77,0.7,POL_C,63.81
2011,ASTHMA_ED,GROUP_A_1236_DEF,GROUP_B_1236_DEF,61.388,37.808,23.58,1.6237,-0.2079,0.256,0.1736,3.16,-75.52,0.0009,13.59,-6.07,-2.44,-1.96,POL_A,72.02
2022,INFANT_MORT,GROUP_A_1237_DEF,GROUP_B_1237_DEF,113.194,78.324,34.87,1.4452,-0.3029,0.7585,0.9066,-17.78,-101.82,0.8029,-5.26,-10.44,11.68,12.53,POL_E,38.91
2010,LIFE_EXPECT,GROUP_A_1238_DEF,GROUP_B_1238_DEF,67.028,47.847,19.181,1.4009,0.0022,0.2915,0.9328,-7.61,-34.35,0.4961,5.76,-9.64,17.25,-0.23,POL_A,18.06
2025,ASTHMA_ED,GROUP_A_1239_DEF,GROUP_B_1239_DEF,54.902,61.497,-6.595,0.8928,0.2055,0.5618,0.7327,-23.03,43.42,0.2593,15.75,-8.9,11.36,-1.74,POL_B,64.02
2010,ASTHMA_ED,GROUP_A_1240_DEF,GROUP_B_1240_DEF,90.646,52.749,37.897,1.7184,0.2011,0.479,0.4258,-21.78,127.3,-0.094,15.42,6.35,-12.02,-1.68,POL_E,47.79
2009,ASTHMA_ED,GROUP_A_1241_DEF,GROUP_B_1241_DEF,114.162,99.975,14.187,1.1419,0.2134,0.1007,0.0874,18.17,-103.58,0.3459,-15.08,-8.77,10.4,10.61,POL_C,24.74
2023,CANCER_SCREEN,GROUP_A_1242_DEF,GROUP_B_1242_DEF,8.078,100.359,-92.281,0.0805,-0.17,0.0842,0.222,22.88,86.38,-0.5395,8.97,3.7,-13.39,18.26,POL_D,65.13
2016,OUD_TREAT,GROUP_A_1243_DEF,GROUP_B_1243_DEF,16.247,107.65,-91.403,0.1509,-0.3485,0.5662,0.2983,-0.89,48.46,-0.4663,-14.4,10.92,-14.66,-10.22,POL_A,43.6
2014,INFANT_MORT,GROUP_A_1244_DEF,GROUP_B_1244_DEF,70.913,8.442,62.471,8.4,-0.1945,0.8379,0.8175,-11.34,-80.32,-0.2075,9.51,4.19,0.93,14.99,POL_A,12.95
2011,CANCER_SCREEN,GROUP_A_1245_DEF,GROUP_B_1245_DEF,75.629,94.957,-19.328,0.7965,0.1202,0.6302,0.99,17.19,-131.33,0.646,13.84,-5.57,-17.37,0.09,POL_E,24.48
2020,MATERNAL_MORT,GROUP_A_1246_DEF,GROUP_B_1246_DEF,72.309,59.33,12.979,1.2188,-0.082,0.7514,0.7837,1.36,-50.78,-0.5383,19.27,10.85,10.94,-18.22,POL_A,32.4
2011,CANCER_SCREEN,GROUP_A_1247_DEF,GROUP_B_1247_DEF,36.903,29.859,7.044,1.2359,-0.1313,0.1722,0.1159,-11.47,72.71,-0.7237,-18.7,-2.82,7.68,18.26,POL_D,96.92
2011,ASTHMA_ED,GROUP_A_1248_DEF,GROUP_B_1248_DEF,51.473,11.802,39.671,4.3614,0.2625,0.2495,0.2055,12.78,-87.02,-0.8379,8.4,10.1,-4.7,-2.67,POL_A,29.47
2012,MATERNAL_MORT,GROUP_A_1249_DEF,GROUP_B_1249_DEF,35.396,118.592,-83.196,0.2985,-0.1261,0.2775,0.4973,4.34,88.76,0.0238,-15.19,11.17,11.68,16.59,POL_C,48.15
2023,ASTHMA_ED,GROUP_A_1250_DEF,GROUP_B_1250_DEF,27.583,64.684,-37.101,0.4264,0.2818,0.3073,0.1534,3.77,136.96,0.127,-12.44,0.59,1.62,5.41,POL_E,22.85
2014,MATERNAL_MORT,GROUP_A_1251_DEF,GROUP_B_1251_DEF,50.677,86.447,-35.77,0.5862,-0.2758,0.3993,0.0787,-8.92,-117.42,-0.8144,-7.91,-6.0,17.23,-21.78,POL_A,96.81
2020,LIFE_EXPECT,GROUP_A_1252_DEF,GROUP_B_1252_DEF,28.545,72.715,-44.17,0.3926,-0.2177,0.1052,0.0534,11.28,-95.83,-0.8889,14.32,-5.57,-0.97,-15.71,POL_A,56.34
2021,CANCER_SCREEN,GROUP_A_1253_DEF,GROUP_B_1253_DEF,82.398,52.105,30.293,1.5814,-0.2706,0.5917,0.8235,17.85,-23.19,-0.1129,10.66,-9.52,-12.11,11.22,POL_D,66.31
2015,LIFE_EXPECT,GROUP_A_1254_DEF,GROUP_B_1254_DEF,105.508,66.156,39.352,1.5948,-0.1937,0.8103,0.6255,22.98,-4.42,-0.0783,-16.64,-1.3,4.74,-13.0,POL_E,85.37
2008,MATERNAL_MORT,GROUP_A_1255_DEF,GROUP_B_1255_DEF,58.202,82.504,-24.302,0.7054,0.2156,0.3681,0.242,23.72,110.94,0.7407,-5.8,-6.93,17.28,4.62,POL_D,4.15
2016,LIFE_EXPECT,GROUP_A_1256_DEF,GROUP_B_1256_DEF,1.132,10.512,-9.38,0.1077,0.0906,0.1753,0.4587,-3.55,-22.56,0.0508,-19.66,8.62,-3.87,-7.55,POL_D,66.15
2021,LIFE_EXPECT,GROUP_A_1257_DEF,GROUP_B_1257_DEF,15.316,87.401,-72.085,0.1752,0.2855,0.5817,0.8987,-14.02,-91.38,0.7444,-1.91,6.49,11.05,-7.02,POL_E,79.64
2014,LIFE_EXPECT,GROUP_A_1258_DEF,GROUP_B_1258_DEF,11.668,62.42,-50.752,0.1869,-0.0161,0.6749,0.6982,-21.7,142.24,0.3984,-3.69,-2.27,16.88,-1.26,POL_B,80.08
2016,MATERNAL_MORT,GROUP_A_1259_DEF,GROUP_B_1259_DEF,16.425,43.936,-27.511,0.3738,0.1352,0.5379,0.613,-3.36,-134.32,0.7678,-15.61,-5.47,6.46,-7.2,POL_A,90.19
2021,ASTHMA_ED,GROUP_A_1260_DEF,GROUP_B_1260_DEF,118.089,93.36,24.729,1.2649,-0.012,0.7896,0.4724,-12.75,143.39,0.5101,0.45,-10.65,15.5,14.38,POL_A,7.16
2013,DIABETES,GROUP_A_1261_DEF,GROUP_B_1261_DEF,10.75,66.141,-55.391,0.1625,0.0832,0.7258,0.0381,-0.68,65.75,-0.25,18.65,6.27,-12.69,11.63,POL_C,74.35
2023,ASTHMA_ED,GROUP_A_1262_DEF,GROUP_B_1262_DEF,26.336,103.922,-77.586,0.2534,0.0419,0.5215,0.8921,10.76,-33.97,-0.4584,-15.74,-10.64,6.86,-3.54,POL_D,33.85
2010,INFANT_MORT,GROUP_A_1263_DEF,GROUP_B_1263_DEF,26.406,6.871,19.535,3.8431,0.284,0.6624,0.6627,24.93,-35.16,-0.4464,-9.49,-0.8,-15.11,-5.94,POL_C,95.31
2019,INFANT_MORT,GROUP_A_1264_DEF,GROUP_B_1264_DEF,24.409,58.629,-34.22,0.4163,0.2616,0.4957,0.2677,-10.78,-104.61,0.1725,-14.77,-10.78,-1.64,3.1,POL_C,58.41
2019,DIABETES,GROUP_A_1265_DEF,GROUP_B_1265_DEF,17.026,109.648,-92.622,0.1553,-0.0721,0.6832,0.5728,-9.79,102.91,0.4292,-3.81,-9.95,-14.38,-10.7,POL_A,4.06
2015,DIABETES,GROUP_A_1266_DEF,GROUP_B_1266_DEF,23.662,79.922,-56.26,0.2961,0.2612,0.6756,0.9362,-3.92,36.2,-0.0955,6.98,-4.53,-15.55,-9.01,POL_A,16.11
2008,INFANT_MORT,GROUP_A_1267_DEF,GROUP_B_1267_DEF,35.045,76.271,-41.226,0.4595,0.2049,0.0776,0.0637,2.72,-60.97,0.7121,-0.72,11.14,-12.47,-7.37,POL_B,14.93
2024,OUD_TREAT,GROUP_A_1268_DEF,GROUP_B_1268_DEF,28.515,91.263,-62.748,0.3124,0.1949,0.7243,0.8251,-15.35,136.43,-0.1624,3.26,3.34,-10.74,15.45,POL_C,99.1
2018,OUD_TREAT,GROUP_A_1269_DEF,GROUP_B_1269_DEF,65.963,14.565,51.398,4.5289,0.0502,0.1778,0.2643,-2.18,9.14,0.8782,-14.04,-6.42,-15.04,-21.57,POL_A,74.06
2017,ASTHMA_ED,GROUP_A_1270_DEF,GROUP_B_1270_DEF,55.295,21.014,34.281,2.6313,-0.0801,0.2792,0.182,24.69,-16.27,-0.7592,-10.82,2.2,2.64,-19.62,POL_D,73.25
2012,INFANT_MORT,GROUP_A_1271_DEF,GROUP_B_1271_DEF,4.507,101.085,-96.578,0.0446,-0.2831,0.2253,0.394,-24.15,-108.11,-0.2953,-4.99,4.11,0.55,-1.14,POL_C,64.95
2025,CANCER_SCREEN,GROUP_A_1272_DEF,GROUP_B_1272_DEF,39.448,20.564,18.884,1.9183,-0.1665,0.8319,0.3903,1.39,-69.58,0.6145,7.82,-8.03,-2.74,15.98,POL_A,13.89
