energy_price_rate_effective_date,energy_price_utility_id,energy_price_tariff_code,energy_price_customer_class,energy_price_fixed_charge_inr,energy_price_energy_charge_cents_kwh,energy_price_demand_charge_inr_kw,energy_price_fuel_adjustment_cents_kwh,energy_price_riders_surcharges_inr,energy_price_bill_amount_avg_inr,energy_price_bill_amount_p95_inr,energy_price_arrears_rate_pct,energy_price_disconnection_rate_pct,energy_price_reconnection_rate_pct,energy_price_payment_plan_enrollment,energy_price_assistance_program_uptake,energy_price_net_metering_credit_rate,energy_price_time_variant_pricing_flag,energy_price_low_income_discount_flag,energy_price_regulatory_docket_id
2023-09-11,DISCOMSR02,EV1,industrial,210.93,55.334,537.28,27.014,33.98,1463.85,3203.6,5.09,1.67,1.3,111525,0.243,4.811,0,1,ERC202309-01056
2020-08-29,DISCOMNR03,HT1,agriculture,64.24,59.164,325.3,1.586,187.63,4876.92,12734.2,10.12,0.01,0.01,75483,0.053,0.655,1,1,ERC202008-01057
2025-01-21,DISCOMER06,LT2,residential,207.7,63.891,486.09,2.901,138.11,16138.3,35091.81,5.17,1.54,1.41,27941,0.181,4.805,1,1,ERC202501-01058
2023-04-18,DISCOMWR02,TEMP,agriculture,249.35,72.669,251.23,10.094,274.46,6195.2,15158.7,12.01,0.27,0.26,12748,0.312,0.467,0,1,ERC202304-01059
2022-10-07,DISCOMNR02,GOV,agriculture,109.46,62.887,278.25,19.852,182.72,21166.9,56440.19,6.01,0.64,0.54,46650,0.066,4.582,1,1,ERC202210-01060
2021-11-15,DISCOMER06,LT2,commercial,361.29,46.212,358.84,33.52,131.23,10804.11,32044.28,3.81,1.19,1.08,106065,0.351,1.54,0,1,ERC202111-01061
2022-06-07,DISCOMNE03,LT2,residential,378.59,73.457,78.12,34.065,184.35,10442.49,28305.23,4.95,0.84,0.65,114459,0.518,7.621,0,0,ERC202206-01062
2020-11-29,DISCOMNR03,AG1,commercial,69.17,52.673,359.07,9.573,139.79,15185.13,41713.46,5.07,1.17,1.08,91826,0.037,8.455,1,1,ERC202011-01063
2022-11-09,DISCOMER04,EV1,industrial,232.75,36.524,542.35,13.529,86.55,22270.82,38931.62,8.54,1.2,1.05,33374,0.058,7.687,1,1,ERC202211-01064
2021-06-27,DISCOMNR04,LT2,commercial,301.24,47.699,188.15,27.925,253.39,9530.93,28019.16,7.13,1.46,0.89,88613,0.353,6.283,0,0,ERC202106-01065
2023-06-05,DISCOMWR04,HT2,commercial,58.08,37.235,128.31,33.817,158.87,9136.99,13432.05,7.24,1.23,1.24,13483,0.0,6.952,0,0,ERC202306-01066
2023-08-15,DISCOMNE01,AG1,industrial,161.37,61.259,468.12,30.384,279.92,2652.59,6495.01,6.31,0.17,0.19,26660,0.219,3.213,1,1,ERC202308-01067
2019-07-20,DISCOMNR01,LT2,industrial,28.41,118.443,499.3,29.112,156.61,19263.22,42643.43,6.05,0.2,0.14,39743,0.209,2.869,1,0,ERC201907-01068
2024-12-18,DISCOMWR04,EV1,agriculture,383.86,83.796,462.37,13.167,143.26,15402.72,26960.16,8.62,1.16,1.16,109629,0.321,1.354,1,1,ERC202412-01069
2022-08-21,DISCOMER01,HT2,commercial,162.35,56.441,447.71,20.735,54.43,5202.43,14228.28,1.29,0.0,0.0,91102,0.225,6.436,0,1,ERC202208-01070
2022-09-22,DISCOMER02,AG1,residential,70.93,102.801,603.98,34.123,18.93,24421.78,52959.2,8.34,1.26,0.95,68154,0.257,4.795,0,0,ERC202209-01071
2019-07-23,DISCOMER05,EV1,agriculture,425.29,76.566,20.53,33.393,224.59,8538.55,12365.3,8.63,0.0,0.0,66130,0.257,2.489,1,0,ERC201907-01072
2024-11-29,DISCOMER01,HT2,industrial,348.31,73.795,263.1,16.307,273.36,11427.69,33732.89,5.9,1.13,1.35,5473,0.373,8.227,0,0,ERC202411-01073
2023-03-25,DISCOMNR01,TEMP,residential,308.57,92.479,32.88,11.886,298.5,6839.18,16693.6,1.7,2.31,1.77,92153,0.143,7.695,1,0,ERC202303-01074
2022-11-23,DISCOMNR04,GOV,industrial,119.75,61.886,277.56,22.188,30.09,12561.84,28045.96,7.4,0.9,0.92,112018,0.126,6.441,0,0,ERC202211-01075
2020-01-16,DISCOMER02,LT2,agriculture,401.02,87.147,356.85,33.056,78.01,24019.88,56049.92,3.91,1.03,1.11,97338,0.269,5.818,0,0,ERC202001-01076
2020-06-15,DISCOMER01,LT2,agriculture,157.68,72.57,397.2,32.857,176.03,24418.6,66388.5,5.83,0.0,0.0,61708,0.319,1.098,0,0,ERC202006-01077
2020-01-01,DISCOMNR02,EV1,industrial,35.74,97.197,67.64,24.005,82.4,11432.12,22863.65,0.07,0.68,0.66,97533,0.352,0.702,0,0,ERC202001-01078
2021-05-25,DISCOMNR06,EV1,residential,110.68,53.177,106.93,3.746,243.49,16973.61,40068.15,9.64,0.71,0.8,90164,0.199,2.112,0,1,ERC202105-01079
2020-02-12,DISCOMNE04,LT2,industrial,162.03,80.106,301.2,14.85,196.65,16237.71,24277.65,8.07,0.07,0.08,9551,0.118,6.619,1,0,ERC202002-01080
2019-05-13,DISCOMER01,TEMP,residential,232.28,113.861,306.06,16.151,158.3,5583.92,13713.56,3.6,0.87,0.72,51626,0.115,4.551,0,0,ERC201905-01081
2022-09-06,DISCOMER01,GOV,commercial,342.69,90.908,189.59,20.657,150.37,18210.35,52070.14,0.0,1.55,1.72,14790,0.156,3.934,1,0,ERC202209-01082
2023-03-19,DISCOMER05,TEMP,commercial,347.68,99.419,220.39,7.176,243.4,20135.47,48282.46,8.81,0.69,0.47,54594,0.14,1.432,0,0,ERC202303-01083
2019-01-18,DISCOMNE02,TEMP,commercial,444.89,85.297,560.98,23.942,286.95,6655.4,15841.88,2.29,0.25,0.16,2994,0.128,2.205,0,1,ERC201901-01084
2025-07-10,DISCOMNR03,GOV,agriculture,146.34,72.399,490.15,7.675,276.89,11335.74,32369.41,9.55,1.06,0.73,102698,0.262,8.071,1,0,ERC202507-01085
2019-03-23,DISCOMSR03,TEMP,industrial,250.59,71.439,570.54,0.825,140.95,21203.74,59707.62,6.44,1.67,1.6,70290,0.052,7.397,1,1,ERC201903-01086
2019-08-29,DISCOMWR05,EV1,residential,75.06,62.112,433.07,11.156,158.49,6319.09,9176.94,7.31,1.09,1.15,3205,0.34,4.035,1,1,ERC201908-01087
2024-05-05,DISCOMER04,TEMP,industrial,368.86,88.127,344.84,15.195,279.98,721.36,2096.05,6.49,0.0,0.0,76092,0.004,7.523,0,1,ERC202405-01088
2025-02-06,DISCOMNR04,HT2,agriculture,299.23,109.153,599.44,26.669,159.79,1724.17,2728.76,5.93,1.64,1.61,95322,0.3,2.535,1,1,ERC202502-01089
2024-09-18,DISCOMNR04,LT1A,agriculture,32.93,92.337,263.95,33.582,74.13,24163.99,60256.5,14.74,0.0,0.0,74381,0.188,6.795,0,1,ERC202409-01090
2019-05-27,DISCOMWR03,LT2,residential,172.39,109.656,505.02,14.531,87.49,19326.19,39957.05,5.01,0.04,0.05,6669,0.041,7.194,0,0,ERC201905-01091
2024-05-30,DISCOMER05,EV1,agriculture,63.9,35.06,548.64,24.362,187.06,7509.14,20206.58,9.55,1.01,1.12,43923,0.201,1.572,1,1,ERC202405-01092
2019-02-12,DISCOMNR03,HT1,agriculture,78.92,78.089,177.88,10.504,204.51,17446.82,33726.42,4.83,1.04,0.69,85677,0.337,3.757,1,0,ERC201902-01093
2020-04-30,DISCOMER01,LT1A,residential,274.43,61.532,139.99,22.176,113.44,2942.91,5765.72,6.59,0.0,0.0,44107,0.424,1.692,1,0,ERC202004-01094
2025-06-01,DISCOMER04,LT1A,commercial,172.98,32.932,268.98,29.404,248.52,21895.78,53921.55,2.68,0.74,0.88,19044,0.22,0.374,0,1,ERC202506-01095
2019-08-10,DISCOMWR02,TEMP,commercial,113.91,30.825,134.46,2.791,43.36,22375.45,40228.93,8.18,1.28,0.87,95234,0.123,5.224,0,1,ERC201908-01096
2025-01-22,DISCOMSR01,HT1,commercial,417.73,25.948,213.91,22.223,178.91,4481.24,12276.21,6.56,0.97,1.0,37986,0.328,4.645,1,1,ERC202501-01097
2023-08-11,DISCOMSR03,EV1,agriculture,79.37,56.978,393.8,19.059,21.53,19628.67,47176.47,3.35,0.89,0.91,8489,0.1,0.389,1,1,ERC202308-01098
2023-04-27,DISCOMNR05,EV1,agriculture,142.48,111.995,228.31,30.83,189.83,13702.3,40915.97,3.57,0.58,0.37,11239,0.239,7.19,0,0,ERC202304-01099
2021-04-29,DISCOMNR02,AG1,commercial,215.38,89.167,49.15,9.798,53.77,9276.43,26196.86,5.38,0.2,0.18,95297,0.248,0.628,0,1,ERC202104-01100
2024-07-09,DISCOMWR01,HT2,residential,217.63,93.984,402.51,2.368,176.61,18905.85,45593.98,5.55,0.84,0.6,115364,0.231,5.549,1,1,ERC202407-01101
2023-03-27,DISCOMNR05,TEMP,residential,417.39,56.346,470.75,4.175,215.43,5924.74,9324.69,7.92,0.36,0.28,68988,0.383,4.158,0,0,ERC202303-01102
2022-07-01,DISCOMER04,TEMP,industrial,428.68,105.515,198.48,23.992,100.73,13261.24,34808.54,9.68,0.06,0.05,66083,0.0,7.125,0,0,ERC202207-01103
2021-08-11,DISCOMSR02,TEMP,agriculture,415.28,90.259,606.07,31.736,289.68,3141.56,8063.78,11.32,0.94,0.83,11659,0.549,4.943,0,1,ERC202108-01104
2020-07-13,DISCOMWR04,AG1,commercial,44.69,60.623,365.44,3.0,18.1,10791.67,27068.58,0.14,0.24,0.23,9168,0.266,4.554,1,1,ERC202007-01105
2019-07-05,DISCOMNE02,HT1,commercial,21.86,80.757,172.91,1.306,52.72,7297.17,17750.8,2.32,0.88,0.81,41103,0.316,2.676,0,0,ERC201907-01106
2022-04-01,DISCOMNR03,LT1A,agriculture,300.28,65.262,378.65,7.031,153.73,1047.34,3067.22,11.24,0.0,0.0,69290,0.602,6.208,1,1,ERC202204-01107
2023-03-22,DISCOMER05,LT2,industrial,449.52,88.469,201.19,6.563,221.09,3550.78,6150.78,7.8,0.89,1.01,68811,0.127,1.843,1,1,ERC202303-01108
2022-11-11,DISCOMNE02,LT1A,commercial,165.37,70.152,31.83,0.852,238.84,22495.83,33097.87,13.32,1.0,1.08,4304,0.0,7.84,0,1,ERC202211-01109
2022-01-13,DISCOMNE05,HT1,residential,279.36,112.104,268.85,14.141,225.03,23449.94,64107.16,6.12,1.2,0.83,105100,0.521,3.594,1,1,ERC202201-01110
2023-01-06,DISCOMSR04,TEMP,residential,86.39,89.636,136.41,17.516,240.99,5934.82,9194.23,1.13,0.67,0.46,75124,0.5,8.022,1,1,ERC202301-01111
2021-10-06,DISCOMSR02,GOV,industrial,254.01,110.495,581.99,34.997,59.61,21776.44,51619.06,7.28,0.81,0.8,74192,0.221,2.33,1,0,ERC202110-01112
2023-05-24,DISCOMWR05,HT1,commercial,405.29,69.46,176.58,20.589,117.62,18429.11,45909.24,6.91,0.77,0.88,27719,0.4,0.397,1,1,ERC202305-01113
2019-08-20,DISCOMNE06,LT2,agriculture,256.43,51.82,531.8,9.244,276.74,14139.41,34645.0,3.7,1.36,1.18,74450,0.184,0.968,0,0,ERC201908-01114
2022-06-06,DISCOMNR03,GOV,residential,275.5,35.426,119.95,30.918,173.49,5511.15,9941.6,6.87,0.0,0.0,112477,0.542,0.546,1,0,ERC202206-01115
2022-03-16,DISCOMWR03,TEMP,agriculture,180.3,81.866,554.94,9.589,269.93,23886.35,49155.52,5.93,0.89,0.77,107246,0.493,4.439,0,0,ERC202203-01116
2020-02-09,DISCOMNE05,HT2,agriculture,244.45,96.188,91.78,31.139,188.77,6678.34,10001.11,5.65,1.2,1.34,58359,0.466,7.866,1,1,ERC202002-01117
2024-11-28,DISCOMNR04,LT1A,commercial,72.52,78.637,20.79,31.157,77.4,4466.34,10692.55,8.57,0.95,0.75,28732,0.171,7.356,1,1,ERC202411-01118
2020-12-11,DISCOMSR03,GOV,agriculture,20.25,26.74,46.52,1.103,151.68,13282.23,20005.86,2.34,0.87,0.98,6662,0.201,0.602,1,1,ERC202012-01119
2024-11-05,DISCOMWR02,HT1,industrial,105.81,27.086,287.99,31.362,49.04,15338.92,36037.93,11.32,0.09,0.09,68285,0.2,5.191,0,0,ERC202411-01120
2019-04-05,DISCOMSR05,TEMP,agriculture,297.23,93.325,201.14,3.224,111.54,5925.87,16880.32,3.36,0.08,0.06,119540,0.158,3.603,0,0,ERC201904-01121
2022-12-30,DISCOMER03,GOV,industrial,437.54,76.354,294.56,25.25,102.58,12108.25,17990.31,5.83,1.07,0.68,46038,0.077,4.115,0,1,ERC202212-01122
2024-08-28,DISCOMNR03,AG1,industrial,142.38,54.072,195.56,2.072,164.67,17715.91,41594.59,7.13,1.93,1.38,46998,0.322,5.856,0,0,ERC202408-01123
2022-12-23,DISCOMSR03,EV1,commercial,177.54,33.798,393.52,30.02,49.61,16432.37,25056.37,7.77,0.48,0.35,63527,0.0,2.885,0,1,ERC202212-01124
2019-11-07,DISCOMER03,EV1,agriculture,151.68,28.052,497.73,22.658,268.41,17296.83,28118.43,6.67,1.01,1.03,15215,0.357,1.327,0,0,ERC201911-01125
2022-05-29,DISCOMNR06,HT1,industrial,324.3,101.495,132.0,14.858,92.54,4646.07,12377.48,8.87,0.14,0.11,118990,0.519,0.589,0,0,ERC202205-01126
2025-01-27,DISCOMER02,GOV,commercial,299.6,82.186,322.07,7.693,189.94,16504.05,31359.92,1.27,0.56,0.63,36139,0.184,8.112,0,1,ERC202501-01127
2019-10-19,DISCOMNR02,TEMP,agriculture,195.2,90.729,29.75,21.937,14.52,8808.19,13034.52,10.5,0.62,0.44,7786,0.177,4.507,0,1,ERC201910-01128
2020-08-21,DISCOMWR03,HT1,industrial,183.57,114.237,120.16,16.808,272.63,15764.19,43861.21,3.25,0.99,0.75,56386,0.025,2.852,1,1,ERC202008-01129
2023-08-25,DISCOMNE04,GOV,commercial,107.18,36.947,549.53,15.682,213.8,16944.59,31706.6,6.59,0.48,0.58,73807,0.056,7.195,0,1,ERC202308-01130
2020-04-11,DISCOMER01,TEMP,industrial,69.0,80.347,314.21,25.638,76.5,4738.11,9769.95,7.61,0.88,0.86,59778,0.267,4.79,0,1,ERC202004-01131
2022-05-11,DISCOMNE05,TEMP,residential,63.81,92.6,543.66,17.424,277.17,4189.36,7464.85,5.46,1.03,0.63,112603,0.0,7.434,0,1,ERC202205-01132
2023-10-09,DISCOMNR02,HT2,residential,317.43,117.525,349.23,20.276,5.02,12296.54,19422.84,5.51,0.76,0.82,57095,0.269,4.23,1,1,ERC202310-01133
2025-04-01,DISCOMWR03,EV1,residential,136.11,48.557,530.84,14.181,129.86,6555.62,19446.71,5.63,0.0,0.0,22355,0.068,6.683,1,1,ERC202504-01134
2019-09-07,DISCOMWR01,AG1,industrial,188.36,58.013,273.64,19.643,181.06,12742.39,35135.11,7.53,1.56,1.76,47972,0.047,5.18,0,1,ERC201909-01135
2023-10-09,DISCOMNR02,LT1A,commercial,72.64,69.513,73.77,30.929,36.73,12250.09,22569.98,5.48,1.51,1.21,106405,0.0,5.926,0,0,ERC202310-01136
2021-06-21,DISCOMNR06,EV1,agriculture,275.94,99.229,242.3,28.568,273.08,21591.93,63984.9,5.53,0.0,0.0,53625,0.479,5.76,1,1,ERC202106-01137
2019-02-02,DISCOMWR03,LT2,agriculture,412.43,61.664,125.9,2.698,121.35,16682.71,42716.71,3.53,0.94,0.57,21105,0.061,0.709,1,1,ERC201902-01138
2025-06-16,DISCOMWR05,HT2,residential,299.25,36.65,499.49,21.085,285.14,17783.78,49055.64,3.33,0.0,0.0,91189,0.4,6.689,1,1,ERC202506-01139
2022-10-22,DISCOMNE04,HT2,industrial,402.29,46.88,250.34,19.008,18.54,13741.77,22203.83,8.26,0.46,0.37,55072,0.437,3.159,1,1,ERC202210-01140
2020-11-12,DISCOMER05,AG1,agriculture,95.36,86.705,435.77,11.734,194.3,9960.07,26720.54,9.06,0.87,0.94,30595,0.035,7.38,1,0,ERC202011-01141
2019-11-18,DISCOMNR01,LT2,industrial,411.5,54.452,609.93,15.089,192.64,13858.08,31584.58,5.25,0.84,0.67,113624,0.056,0.464,1,1,ERC201911-01142
2024-01-13,DISCOMWR01,LT1A,agriculture,69.81,35.049,379.7,7.38,230.83,21449.34,32301.28,6.91,1.23,1.32,24147,0.202,2.723,0,1,ERC202401-01143
2019-10-04,DISCOMSR06,HT2,residential,174.53,111.752,18.27,29.814,208.2,18566.52,36362.13,7.56,0.39,0.35,16485,0.391,6.63,0,0,ERC201910-01144
2022-11-22,DISCOMER06,LT1A,commercial,212.76,76.723,10.93,11.214,261.22,10413.57,29694.89,3.26,0.39,0.28,78523,0.114,7.865,0,1,ERC202211-01145
2020-07-19,DISCOMNR05,TEMP,agriculture,215.75,34.241,191.15,5.097,10.26,11982.45,17271.6,8.77,1.03,0.74,88274,0.245,3.993,1,1,ERC202007-01146
2025-05-01,DISCOMER02,LT1A,residential,215.7,115.302,178.08,25.608,8.11,2544.82,5642.84,5.04,0.82,0.9,90990,0.314,3.004,1,1,ERC202505-01147
2019-06-10,DISCOMER03,HT1,agriculture,115.88,118.027,580.2,28.523,126.53,20059.6,32068.75,8.76,0.13,0.15,49624,0.236,6.7,1,1,ERC201906-01148
2019-12-02,DISCOMWR02,LT2,agriculture,110.74,37.369,202.22,28.868,291.58,14467.58,42770.75,0.01,0.23,0.24,98556,0.018,4.427,0,1,ERC201912-01149
2021-10-24,DISCOMWR05,LT1A,industrial,169.05,27.801,135.86,13.553,86.59,526.11,1264.68,5.22,0.41,0.26,99364,0.469,1.741,1,0,ERC202110-01150
2020-07-15,DISCOMNR03,GOV,industrial,96.28,28.79,55.8,3.507,55.15,24930.81,59617.42,9.12,0.0,0.0,66470,0.267,5.035,0,0,ERC202007-01151
2022-03-05,DISCOMER01,AG1,agriculture,368.21,56.439,146.13,29.049,104.48,2550.11,4730.88,8.82,0.66,0.46,53013,0.391,7.41,0,0,ERC202203-01152
2024-08-05,DISCOMNR04,LT2,industrial,196.0,92.443,510.89,7.826,174.38,7299.85,14662.64,7.18,0.79,0.67,85840,0.279,1.034,0,0,ERC202408-01153
2022-10-15,DISCOMNE01,HT1,industrial,240.24,47.657,364.89,0.796,285.13,21967.94,55326.19,5.24,0.67,0.46,31957,0.177,1.49,0,1,ERC202210-01154
2022-04-06,DISCOMNE06,TEMP,industrial,244.35,84.079,446.42,13.613,153.63,4991.1,13839.2,10.12,0.28,0.28,52387,0.133,5.55,1,1,ERC202204-01155
2021-11-14,DISCOMER01,GOV,agriculture,91.87,107.032,197.99,8.743,174.3,22925.93,61253.19,5.78,1.34,1.38,53748,0.57,6.195,0,1,ERC202111-01156
2020-01-17,DISCOMER05,HT2,agriculture,398.0,79.569,504.15,30.961,137.07,577.37,1268.1,5.71,0.07,0.07,24574,0.253,5.929,0,0,ERC202001-01157
2020-02-20,DISCOMER02,HT1,industrial,122.77,107.252,191.98,7.589,96.82,4447.18,10820.87,5.95,1.29,1.45,86961,0.056,7.817,0,0,ERC202002-01158
2019-03-02,DISCOMWR02,LT1A,residential,391.24,45.161,474.33,6.773,291.02,8283.68,11712.05,5.36,0.72,0.76,76397,0.216,1.453,1,1,ERC201903-01159
2022-07-28,DISCOMNR03,HT2,industrial,126.28,112.794,337.08,23.162,81.3,12225.67,25337.98,4.54,0.0,0.0,75316,0.222,7.044,0,0,ERC202207-01160
2021-12-29,DISCOMSR05,LT2,agriculture,225.42,84.703,78.92,19.067,266.67,16599.62,37667.0,8.19,0.78,0.89,118435,0.528,0.179,1,1,ERC202112-01161
2020-02-11,DISCOMSR04,HT1,agriculture,294.67,82.858,170.58,22.869,96.24,12908.15,29160.58,3.46,0.07,0.07,58880,0.328,5.515,1,1,ERC202002-01162
2022-02-23,DISCOMWR04,LT1A,commercial,414.3,67.655,518.77,20.667,253.81,23933.29,69607.47,10.69,0.16,0.13,107050,0.135,4.188,1,1,ERC202202-01163
2023-11-06,DISCOMWR02,TEMP,commercial,171.09,117.106,185.17,11.284,196.24,6847.65,12608.81,10.06,1.34,0.94,58099,0.125,0.587,1,1,ERC202311-01164
2021-07-02,DISCOMWR05,LT2,industrial,362.07,60.958,537.42,16.957,278.43,16764.51,32035.17,11.78,1.2,1.02,102473,0.303,0.871,1,1,ERC202107-01165
2020-07-21,DISCOMSR06,LT1A,industrial,219.49,73.887,317.32,8.137,173.64,4782.71,8072.03,13.52,0.45,0.51,2405,0.0,3.449,1,0,ERC202007-01166
2022-10-03,DISCOMSR06,HT1,residential,102.42,38.327,544.83,13.928,10.75,21946.69,62802.17,5.33,1.3,1.34,26470,0.28,5.01,0,0,ERC202210-01167
2022-12-25,DISCOMER06,AG1,residential,177.85,42.182,611.12,1.457,216.97,11310.61,23686.08,4.93,1.52,1.55,97457,0.231,5.887,0,0,ERC202212-01168
2024-08-05,DISCOMWR02,TEMP,industrial,382.26,88.209,274.58,19.551,295.14,2671.24,7872.96,6.81,0.53,0.4,94906,0.234,0.683,0,0,ERC202408-01169
2020-03-03,DISCOMNR05,GOV,commercial,26.96,98.065,363.24,0.783,52.28,6983.99,12644.86,4.77,1.06,0.94,112640,0.422,5.253,0,0,ERC202003-01170
2023-11-21,DISCOMSR05,LT1A,agriculture,389.75,112.286,314.46,2.058,64.53,5868.26,8919.67,9.93,0.44,0.46,60477,0.497,0.68,0,0,ERC202311-01171
2019-06-13,DISCOMER03,LT2,industrial,368.28,83.6,387.11,34.407,194.2,22221.26,35424.84,9.65,0.97,1.13,103313,0.275,3.694,0,0,ERC201906-01172
2019-07-24,DISCOMNR02,TEMP,agriculture,42.31,44.664,201.2,16.194,39.67,16841.11,37243.42,7.68,1.71,2.03,104597,0.33,7.762,1,0,ERC201907-01173
2019-06-22,DISCOMNR01,GOV,residential,318.52,80.639,157.96,14.979,265.55,3704.78,5257.44,12.62,1.49,0.92,1595,0.051,2.066,0,1,ERC201906-01174
2021-07-13,DISCOMER02,TEMP,agriculture,391.44,48.476,458.08,25.299,162.44,8562.85,14384.31,5.64,0.0,0.0,114804,0.298,8.325,1,1,ERC202107-01175
2024-11-18,DISCOMNE05,HT2,industrial,84.59,52.923,364.01,14.361,43.42,19929.62,49897.04,10.86,0.75,0.82,50549,0.161,0.368,1,1,ERC202411-01176
2021-04-30,DISCOMNR01,LT2,industrial,304.73,60.664,417.06,8.559,100.25,18438.94,50677.12,9.02,0.0,0.0,44015,0.054,2.583,0,0,ERC202104-01177
2023-06-30,DISCOMSR02,LT2,residential,48.1,48.01,100.12,27.291,146.14,9065.44,23458.35,3.3,1.12,1.09,2080,0.301,5.988,1,0,ERC202306-01178
2020-02-09,DISCOMNE03,TEMP,agriculture,213.0,78.876,282.23,27.38,146.79,3665.57,10148.67,12.86,0.15,0.12,70489,0.174,7.622,0,1,ERC202002-01179
2021-10-01,DISCOMWR02,AG1,agriculture,335.85,39.019,343.11,26.023,175.46,20942.07,32511.29,7.24,1.58,1.4,93852,0.083,8.237,1,1,ERC202110-01180
2024-10-25,DISCOMNR06,AG1,agriculture,361.72,29.978,555.17,10.806,238.78,11908.0,23203.63,0.88,0.42,0.34,79912,0.127,1.254,1,0,ERC202410-01181
2024-04-29,DISCOMNE01,TEMP,industrial,341.17,76.739,483.39,26.563,166.64,15954.09,32416.34,3.89,0.66,0.57,115318,0.0,2.502,0,1,ERC202404-01182
2020-06-29,DISCOMNE01,LT2,residential,336.07,54.345,336.04,11.01,251.65,15259.66,37256.7,2.82,1.18,1.39,80367,0.302,6.729,1,0,ERC202006-01183
2025-02-18,DISCOMSR05,EV1,residential,371.03,46.155,21.36,25.94,207.55,5236.46,8677.53,3.78,1.94,1.73,61030,0.427,7.822,0,1,ERC202502-01184
2019-04-23,DISCOMWR05,HT1,residential,242.6,39.441,202.76,13.388,241.46,13123.24,20968.25,7.04,1.06,0.79,67396,0.325,1.719,0,1,ERC201904-01185
2022-10-22,DISCOMSR03,HT1,industrial,393.13,116.23,413.02,27.385,156.37,14619.37,40115.76,11.43,0.28,0.23,67054,0.225,7.003,1,0,ERC202210-01186
2024-05-29,DISCOMNR05,TEMP,commercial,418.89,108.827,177.91,33.506,283.07,11813.47,32476.97,5.79,0.62,0.47,36556,0.209,0.619,0,1,ERC202405-01187
2020-05-11,DISCOMNR02,GOV,residential,217.67,98.499,225.81,31.098,73.16,6317.07,9282.3,6.64,0.0,0.0,8921,0.099,3.184,1,1,ERC202005-01188
2020-08-31,DISCOMSR02,AG1,agriculture,109.16,97.698,57.63,27.262,33.08,10628.13,27551.83,7.8,1.15,0.69,118620,0.425,2.04,0,0,ERC202008-01189
2024-06-15,DISCOMWR01,HT1,commercial,447.16,119.658,555.36,3.429,189.78,12350.67,21523.73,3.34,1.21,1.3,116186,0.097,0.774,0,1,ERC202406-01190
2024-08-13,DISCOMSR04,AG1,industrial,353.59,105.931,646.32,24.981,107.32,4095.72,7576.76,7.32,1.16,1.35,101905,0.395,4.208,1,0,ERC202408-01191
2025-03-20,DISCOMNR05,AG1,residential,284.36,78.505,131.58,17.218,9.27,16654.65,43053.7,0.96,0.9,0.9,107730,0.2,3.886,0,1,ERC202503-01192
2024-04-01,DISCOMSR04,AG1,agriculture,373.53,106.623,480.68,9.179,101.09,5686.08,15404.53,9.94,1.24,1.01,18271,0.143,2.615,0,1,ERC202404-01193
2023-10-22,DISCOMNR03,LT1A,industrial,400.14,44.605,356.28,30.011,127.25,22712.07,50673.2,3.43,0.57,0.43,100930,0.119,0.59,1,0,ERC202310-01194
2025-04-12,DISCOMNE06,GOV,industrial,118.2,62.413,39.25,10.826,27.98,14774.93,41314.04,0.0,0.24,0.2,68087,0.0,8.187,1,0,ERC202504-01195
2024-09-28,DISCOMNE03,EV1,agriculture,262.03,110.22,455.37,33.33,72.84,13110.93,30405.29,4.91,0.71,0.61,106469,0.557,7.709,1,0,ERC202409-01196
2019-07-28,DISCOMNE03,GOV,residential,294.06,84.291,142.56,32.213,59.73,18073.94,45495.48,5.71,0.56,0.4,116563,0.169,7.796,1,1,ERC201907-01197
2023-04-30,DISCOMNR01,HT2,commercial,252.23,68.759,73.49,17.487,283.58,23208.08,44345.21,2.38,2.29,2.23,103545,0.145,6.026,1,0,ERC202304-01198
2020-06-29,DISCOMSR04,LT2,industrial,96.87,55.988,363.18,10.087,292.05,13115.97,34870.39,3.41,0.48,0.46,51368,0.406,6.708,0,0,ERC202006-01199
2020-08-19,DISCOMWR02,HT2,commercial,397.74,81.508,292.58,32.393,160.09,15923.33,26026.14,4.07,0.27,0.3,87289,0.261,1.945,0,0,ERC202008-01200
2021-03-25,DISCOMNR02,GOV,industrial,282.25,33.345,192.22,20.758,244.7,11665.92,21630.02,8.49,0.34,0.33,44168,0.319,8.123,1,1,ERC202103-01201
2020-01-31,DISCOMNE01,HT2,residential,441.93,118.906,290.26,5.138,270.8,9834.69,22791.35,1.51,0.0,0.0,2828,0.274,2.246,0,0,ERC202001-01202
2023-02-27,DISCOMWR05,GOV,residential,55.14,73.239,1.83,14.195,14.46,19644.04,31623.93,5.09,0.76,0.89,76094,0.245,7.321,0,1,ERC202302-01203
2019-02-03,DISCOMNR03,TEMP,agriculture,131.22,61.92,368.52,30.272,101.23,18066.18,40455.81,10.63,2.03,1.73,47026,0.0,5.719,1,1,ERC201902-01204
2023-01-14,DISCOMNR01,LT2,agriculture,270.9,64.122,275.81,4.044,157.45,23375.29,32867.4,7.34,1.65,1.79,89082,0.266,5.946,1,1,ERC202301-01205
2020-01-28,DISCOMWR06,GOV,residential,102.85,88.412,142.46,6.85,295.41,3865.34,8253.43,9.67,1.24,1.39,8015,0.259,0.735,1,1,ERC202001-01206
