env_land_mapping_year,env_land_landcover_class_code,env_land_protected_area_id,env_land_management_designation,env_land_habitat_type_code,env_land_biodiversity_richness_index,env_land_species_observation_count,env_land_invasive_species_presence_flag,env_land_wetland_area_acres,env_land_forest_canopy_pct,env_land_impervious_surface_pct,env_land_soil_erosion_risk_score,env_land_carbon_stock_estimate_tons,env_land_restoration_project_flag,env_land_prescribed_burn_acres,env_land_trail_density_mi_sqmi,env_land_public_access_score,env_land_conservation_easement_flag,env_land_land_parcel_fragmentation_index,env_land_remote_sensing_sensor
2017,shrubland,IN-PA-0001247,national_park,desert,65,29,0,121.0,30.8,14.4,57,19919,1,18.6,1.92,71,0,54,MODIS
2022,forest,IN-PA-0001248,unprotected,tropical_dry,62,39,0,34.9,66.1,33.3,52,6883,0,62.2,0.0,62,0,45,Resourcesat_2
2017,forest,IN-PA-0001249,reserved_forest,tropical_dry,74,36,0,91.8,1.8,27.7,36,4263,0,135.0,1.13,57,0,42,MODIS
2024,grassland,IN-PA-0001250,national_park,tropical_dry,36,33,0,36.7,0.0,33.3,56,8102,0,12.7,2.6,68,0,43,Resourcesat_2
2010,cropland,IN-PA-0001251,unprotected,desert,61,30,0,85.2,73.8,11.0,68,4837,0,124.0,2.0,65,0,68,Landsat_9
2012,forest,IN-PA-0001252,reserved_forest,desert,26,37,0,75.2,31.7,11.2,33,692,0,214.3,0.0,79,0,60,Cartosat_3
2009,shrubland,IN-PA-0001253,reserved_forest,tropical_dry,48,37,0,51.3,22.5,27.1,69,7099,0,1.1,1.22,74,1,37,MODIS
2016,urban,IN-PA-0001254,wildlife_sanctuary,mangrove,32,24,0,190.9,63.0,13.3,46,8267,0,21.6,4.79,45,0,36,Cartosat_3
2007,cropland,IN-PA-0001255,unprotected,tropical_dry,75,30,0,522.2,42.1,11.9,0,3711,0,10.4,2.95,63,0,69,Landsat_8
2019,shrubland,IN-PA-0001256,wildlife_sanctuary,tropical_dry,85,33,0,123.2,32.3,8.3,24,1272,0,10.5,0.0,74,0,41,Sentinel_2
2022,urban,IN-PA-0001257,reserved_forest,tropical_dry,57,35,0,39.0,25.4,28.6,51,8408,0,116.5,0.63,60,0,73,Landsat_8
2019,forest,IN-PA-0001258,unprotected,tropical_dry,48,36,0,42.3,45.4,27.8,53,8823,0,15.7,1.27,66,0,18,Landsat_9
2006,wetland,IN-PA-0001259,unprotected,coastal,53,40,0,41.7,49.6,47.0,56,3724,0,41.9,1.2,43,0,70,Landsat_9
2012,cropland,IN-PA-0001260,wildlife_sanctuary,tropical_dry,45,29,0,109.3,32.4,7.2,37,47304,0,105.8,2.13,32,1,50,Landsat_8
2012,grassland,IN-PA-0001261,unprotected,montane,65,39,1,42.9,42.4,23.4,88,7833,0,2.2,1.79,40,0,50,Sentinel_2
2021,cropland,IN-PA-0001262,unprotected,montane,31,34,0,154.2,29.8,28.3,65,3740,0,300.9,1.64,77,0,60,VIIRS
2022,cropland,IN-PA-0001263,unprotected,desert,73,33,1,88.1,1.2,7.8,58,23097,0,18.6,1.49,50,0,39,Cartosat_3
2024,cropland,IN-PA-0001264,unprotected,tropical_moist,32,46,1,57.9,0.7,22.8,41,3326,1,102.3,0.0,46,0,61,Sentinel_2
2014,cropland,IN-PA-0001265,national_park,tropical_dry,16,40,0,289.6,46.7,7.6,8,18944,0,231.4,2.31,55,0,65,Landsat_9
2008,forest,IN-PA-0001266,national_park,mixed,39,38,0,54.3,28.5,36.7,79,15272,0,82.7,1.88,51,0,31,Landsat_8
2023,forest,IN-PA-0001267,unprotected,coastal,49,34,0,43.2,49.3,15.1,33,2906,0,83.5,1.02,23,0,54,MODIS
2010,cropland,IN-PA-0001268,reserved_forest,tropical_moist,66,28,0,26.4,6.4,32.4,48,28225,1,22.1,1.7,66,0,50,Cartosat_3
2022,cropland,IN-PA-0001269,reserved_forest,coastal,75,36,0,1784.3,61.1,9.0,65,6240,0,85.4,0.0,56,0,28,Landsat_8
2021,cropland,IN-PA-0001270,unprotected,mangrove,78,34,1,171.0,29.7,2.3,48,5139,0,19.3,1.43,68,0,36,MODIS
2012,wetland,IN-PA-0001271,unprotected,tropical_dry,51,33,0,344.4,38.6,50.7,60,4208,0,14.2,0.44,55,0,45,Sentinel_2
2025,forest,IN-PA-0001272,conservation_reserve,coastal,72,32,0,84.9,61.1,29.5,18,2613,0,97.2,2.74,56,0,45,MODIS
2016,cropland,IN-PA-0001273,wildlife_sanctuary,mixed,76,40,0,66.3,25.3,17.4,31,11440,1,91.3,1.81,55,0,31,Landsat_8
2009,grassland,IN-PA-0001274,unprotected,coastal,75,30,0,71.5,48.8,3.7,54,10027,0,18.6,0.07,81,0,59,Sentinel_2
2019,cropland,IN-PA-0001275,unprotected,riverine,15,32,1,59.4,44.7,22.5,43,3299,1,61.3,2.38,52,0,74,Landsat_9
2023,grassland,IN-PA-0001276,unprotected,tropical_moist,42,31,1,84.8,36.6,51.8,46,6105,0,33.9,0.37,56,0,57,Sentinel_2
2007,urban,IN-PA-0001277,wildlife_sanctuary,grassland,53,35,0,91.3,54.5,16.8,19,1815,0,79.7,3.04,84,0,58,Sentinel_2
2007,cropland,IN-PA-0001278,unprotected,mangrove,88,30,0,416.7,27.0,7.3,65,19661,0,160.7,2.93,48,0,80,Sentinel_2
2011,cropland,IN-PA-0001279,reserved_forest,riverine,65,34,0,158.3,54.8,5.2,49,4386,0,30.2,0.63,59,0,50,Sentinel_2
2018,urban,IN-PA-0001280,unprotected,tropical_moist,51,40,0,197.7,83.5,0.0,54,4300,0,63.2,2.33,39,0,47,Landsat_8
2019,cropland,IN-PA-0001281,reserved_forest,mixed,49,32,0,420.1,56.0,1.9,35,12304,0,148.7,0.82,32,0,88,Cartosat_3
2018,shrubland,IN-PA-0001282,national_park,desert,50,31,0,20.5,37.2,2.0,61,3422,0,361.3,1.55,45,1,69,MODIS
2005,water,IN-PA-0001283,unprotected,montane,44,34,0,66.1,14.6,5.9,21,19057,0,24.3,3.06,38,0,56,Landsat_9
2012,forest,IN-PA-0001284,wildlife_sanctuary,mangrove,70,37,0,290.2,68.1,31.1,50,10063,0,11.8,3.55,76,0,43,VIIRS
2014,forest,IN-PA-0001285,unprotected,montane,70,29,0,43.2,42.2,11.3,29,6853,0,39.8,1.51,65,0,59,Sentinel_2
2006,cropland,IN-PA-0001286,conservation_reserve,riverine,40,35,0,22.3,30.3,16.9,16,1401,1,21.0,0.0,30,0,29,Sentinel_2
2017,forest,IN-PA-0001287,national_park,tropical_dry,30,31,0,29.6,56.5,0.0,23,95470,0,16.8,2.4,29,0,45,VIIRS
2022,water,IN-PA-0001288,unprotected,mixed,50,42,0,254.8,46.1,3.1,47,833,0,64.0,4.0,57,0,43,VIIRS
2013,cropland,IN-PA-0001289,national_park,coastal,47,32,1,380.4,38.5,26.8,61,2635,1,12.9,0.0,76,0,45,Sentinel_2
2007,forest,IN-PA-0001290,unprotected,tropical_dry,62,29,0,85.2,30.0,4.0,16,11644,0,28.8,0.88,40,0,61,Resourcesat_2
2008,wetland,IN-PA-0001291,unprotected,tropical_moist,85,43,0,144.9,44.6,7.2,100,6219,0,24.7,0.27,67,0,23,Cartosat_3
2010,wetland,IN-PA-0001292,unprotected,mixed,44,36,0,94.4,44.1,0.0,40,48805,0,71.9,1.28,92,0,67,Sentinel_2
2008,cropland,IN-PA-0001293,unprotected,tropical_dry,69,39,0,121.6,0.0,40.5,40,13563,0,27.2,3.63,77,0,39,Landsat_8
2011,forest,IN-PA-0001294,wildlife_sanctuary,mixed,69,39,1,42.0,31.5,52.4,30,3407,0,214.5,1.78,87,0,49,Sentinel_2
2009,urban,IN-PA-0001295,national_park,tropical_moist,29,37,1,10.5,60.5,41.4,27,41611,0,287.8,0.19,72,0,53,Landsat_8
2006,water,IN-PA-0001296,reserved_forest,montane,48,30,0,57.5,25.9,11.7,26,12339,0,144.9,1.89,34,0,43,Sentinel_2
2005,shrubland,IN-PA-0001297,reserved_forest,coastal,40,37,1,272.6,62.7,30.4,72,11122,0,11.8,0.0,63,0,41,Landsat_8
2016,forest,IN-PA-0001298,unprotected,tropical_dry,71,42,1,361.0,36.1,12.7,48,11420,0,5.6,0.53,50,0,40,Resourcesat_2
2007,grassland,IN-PA-0001299,national_park,mixed,52,38,0,47.4,56.6,0.9,24,37573,0,78.2,0.91,57,0,71,Resourcesat_2
2025,wetland,IN-PA-0001300,national_park,riverine,56,26,0,57.6,40.9,16.2,56,10708,0,84.4,1.8,53,0,46,VIIRS
2019,forest,IN-PA-0001301,reserved_forest,riverine,52,37,0,157.1,44.3,4.7,58,4832,0,42.5,3.94,89,0,54,Landsat_9
2017,grassland,IN-PA-0001302,unprotected,mangrove,63,24,0,726.7,18.3,6.2,71,7372,0,10.7,0.11,57,0,42,Landsat_9
2017,forest,IN-PA-0001303,reserved_forest,riverine,46,31,0,290.7,13.5,18.3,4,3453,1,25.4,2.06,48,0,48,Sentinel_2
2005,urban,IN-PA-0001304,unprotected,montane,50,37,0,332.4,10.2,31.3,60,19083,0,53.6,2.44,68,0,31,Landsat_8
2013,water,IN-PA-0001305,unprotected,montane,45,24,0,26.4,16.4,28.4,73,1415,0,64.5,2.33,59,0,32,Sentinel_2
2020,grassland,IN-PA-0001306,reserved_forest,desert,44,39,1,509.8,28.7,23.4,31,25836,1,7.6,2.07,58,0,38,VIIRS
2015,shrubland,IN-PA-0001307,unprotected,tropical_dry,53,38,0,56.2,27.1,9.0,96,3051,0,42.9,2.21,46,0,62,VIIRS
2008,cropland,IN-PA-0001308,unprotected,coastal,62,31,0,55.0,32.4,19.5,51,5671,0,8.0,1.94,54,0,35,Sentinel_2
2009,wetland,IN-PA-0001309,reserved_forest,tropical_dry,34,29,0,247.1,69.2,0.0,24,3622,0,3.0,2.04,72,0,31,Landsat_9
2011,forest,IN-PA-0001310,wildlife_sanctuary,mixed,69,41,0,209.6,47.7,8.2,41,3296,0,34.8,0.89,35,0,66,Sentinel_2
2015,forest,IN-PA-0001311,reserved_forest,tropical_dry,29,35,0,185.4,13.9,15.2,47,11647,0,127.7,2.7,74,0,24,VIIRS
2007,cropland,IN-PA-0001312,national_park,riverine,56,42,0,228.1,21.8,6.6,59,15799,0,156.9,2.47,44,0,18,Sentinel_2
2012,shrubland,IN-PA-0001313,reserved_forest,tropical_dry,75,35,0,87.6,17.4,23.1,3,12949,0,89.0,1.77,56,0,27,Landsat_9
2020,urban,IN-PA-0001314,national_park,coastal,80,24,1,303.2,34.2,26.4,56,1290,0,15.6,1.53,61,0,34,Resourcesat_2
2019,wetland,IN-PA-0001315,unprotected,coastal,67,31,0,316.6,17.5,41.0,56,14613,0,83.1,0.07,51,0,34,Landsat_8
2010,wetland,IN-PA-0001316,reserved_forest,montane,32,35,0,448.7,0.0,22.9,26,3360,0,84.5,2.19,53,1,60,Landsat_8
2011,cropland,IN-PA-0001317,unprotected,montane,55,28,0,273.6,56.2,26.7,65,26947,0,156.4,3.07,40,0,51,Landsat_8
2024,forest,IN-PA-0001318,community_reserve,montane,89,31,0,21.6,27.5,14.4,34,28340,0,336.6,2.62,61,0,45,Landsat_8
2024,cropland,IN-PA-0001319,unprotected,montane,79,39,0,72.4,0.0,63.9,33,3894,0,74.0,1.0,76,0,52,Landsat_8
2005,cropland,IN-PA-0001320,reserved_forest,tropical_moist,56,38,0,80.6,20.7,50.7,63,885,0,70.4,1.96,28,0,52,Landsat_8
2006,cropland,IN-PA-0001321,unprotected,mixed,78,32,0,121.1,0.0,31.6,33,7160,0,45.8,1.63,68,0,55,Resourcesat_2
2007,forest,IN-PA-0001322,unprotected,mixed,55,28,0,165.7,9.4,0.0,52,6157,0,0.3,3.42,49,0,65,Sentinel_2
2022,cropland,IN-PA-0001323,unprotected,montane,67,32,0,88.3,3.3,49.2,42,13933,0,40.9,2.91,59,1,69,Sentinel_2
2014,grassland,IN-PA-0001324,reserved_forest,montane,38,29,0,177.4,30.0,0.0,57,10659,0,79.7,1.47,49,0,49,Resourcesat_2
2008,water,IN-PA-0001325,unprotected,montane,26,34,0,117.5,84.1,36.3,42,14634,0,85.5,1.32,55,0,59,Sentinel_2
2018,urban,IN-PA-0001326,wildlife_sanctuary,tropical_dry,45,29,0,32.3,0.0,4.9,27,5666,1,4.8,0.7,35,0,13,Resourcesat_2
2006,cropland,IN-PA-0001327,reserved_forest,tropical_moist,61,37,1,19.3,0.0,24.3,17,28082,0,9.8,2.93,89,0,57,Sentinel_2
2019,urban,IN-PA-0001328,reserved_forest,tropical_moist,41,36,1,33.6,10.3,5.6,42,13530,0,68.8,1.33,29,0,75,Cartosat_3
2016,wetland,IN-PA-0001329,reserved_forest,riverine,50,36,1,25.5,56.5,14.8,45,3517,1,0.8,2.35,55,0,40,Landsat_9
2010,forest,IN-PA-0001330,unprotected,desert,28,42,0,14.7,60.7,17.5,60,18203,0,74.9,2.06,34,0,44,VIIRS
2013,grassland,IN-PA-0001331,national_park,tropical_moist,40,29,0,225.9,45.7,5.2,57,14386,0,160.9,1.88,63,1,35,Sentinel_2
2014,urban,IN-PA-0001332,reserved_forest,coastal,32,29,0,467.9,0.0,17.5,43,3094,0,27.9,0.93,24,0,45,Cartosat_3
2016,forest,IN-PA-0001333,reserved_forest,tropical_dry,43,31,0,57.9,33.1,12.3,32,2526,0,31.3,1.3,61,0,2,MODIS
2014,forest,IN-PA-0001334,reserved_forest,tropical_moist,23,24,0,165.2,9.1,19.3,21,5148,0,138.8,2.38,45,0,50,VIIRS
2014,forest,IN-PA-0001335,reserved_forest,grassland,50,48,0,520.6,3.5,0.0,33,8357,1,194.3,0.66,49,1,44,Landsat_8
2006,grassland,IN-PA-0001336,community_reserve,mixed,59,36,0,180.1,33.9,17.3,55,2781,0,34.5,0.99,60,0,78,Landsat_8
2017,forest,IN-PA-0001337,unprotected,mixed,63,32,0,39.0,26.4,8.4,66,12578,0,27.3,0.72,66,0,28,Sentinel_2
2013,cropland,IN-PA-0001338,unprotected,tropical_dry,76,31,0,90.7,27.4,4.3,1,21753,1,52.6,1.57,70,0,65,MODIS
2013,grassland,IN-PA-0001339,reserved_forest,tropical_dry,42,38,0,28.3,42.9,25.2,31,2499,1,5.2,1.22,36,0,55,MODIS
2006,forest,IN-PA-0001340,wildlife_sanctuary,coastal,42,34,1,40.5,47.8,11.6,19,4356,0,38.4,0.55,69,0,30,Landsat_9
2022,barren,IN-PA-0001341,reserved_forest,mixed,44,36,0,47.6,44.5,1.0,59,18250,1,117.4,2.38,59,0,40,Landsat_9
2022,urban,IN-PA-0001342,unprotected,tropical_moist,66,33,0,9.8,24.7,40.7,46,14808,0,50.9,0.87,77,0,69,Landsat_8
2007,cropland,IN-PA-0001343,wildlife_sanctuary,mixed,62,33,1,100.9,10.0,26.0,37,14363,0,224.5,1.67,39,0,6,MODIS
2019,water,IN-PA-0001344,unprotected,tropical_moist,51,36,0,17.1,5.2,17.1,8,7351,0,146.1,0.2,47,0,45,Landsat_9
2020,cropland,IN-PA-0001345,unprotected,tropical_dry,83,28,0,90.5,36.5,41.5,41,11044,0,17.9,0.0,41,0,54,Landsat_8
2020,urban,IN-PA-0001346,unprotected,tropical_dry,56,36,1,142.9,29.1,7.7,12,25176,0,128.0,0.77,65,0,54,Landsat_8
2016,grassland,IN-PA-0001347,reserved_forest,desert,50,43,1,162.6,28.2,22.9,55,24874,0,9.7,0.0,69,0,59,VIIRS
2023,cropland,IN-PA-0001348,reserved_forest,grassland,52,41,0,121.4,0.9,35.5,38,5479,0,51.8,3.28,70,0,38,Resourcesat_2
2020,cropland,IN-PA-0001349,unprotected,grassland,56,32,0,157.3,43.0,20.5,52,8824,0,35.8,3.28,59,0,49,Sentinel_2
2010,forest,IN-PA-0001350,reserved_forest,tropical_moist,47,33,0,419.7,22.6,58.4,91,16594,0,145.4,1.51,55,0,31,Cartosat_3
2023,forest,IN-PA-0001351,unprotected,tropical_moist,7,43,0,360.4,49.8,22.7,26,12301,0,88.1,2.71,77,0,38,VIIRS
2013,wetland,IN-PA-0001352,national_park,mixed,65,54,0,74.5,33.6,23.3,40,7897,0,84.8,0.0,36,0,57,MODIS
2007,water,IN-PA-0001353,unprotected,grassland,69,26,0,46.5,42.7,38.3,15,16129,0,78.8,1.61,33,0,64,MODIS
2015,urban,IN-PA-0001354,reserved_forest,mixed,79,46,0,703.7,0.0,26.3,44,6266,0,121.7,3.48,70,0,28,Resourcesat_2
2022,grassland,IN-PA-0001355,unprotected,desert,57,37,0,85.0,60.9,21.5,18,12569,0,4.4,2.46,25,0,50,Landsat_8
2011,forest,IN-PA-0001356,unprotected,tropical_moist,24,34,0,64.3,40.7,19.7,18,8911,0,119.9,1.61,87,0,64,Resourcesat_2
2018,forest,IN-PA-0001357,unprotected,desert,66,37,0,300.2,8.0,13.7,41,4101,0,220.4,0.72,56,0,29,Landsat_8
2011,forest,IN-PA-0001358,wildlife_sanctuary,mixed,33,29,0,177.8,38.9,0.0,46,2592,0,135.0,2.4,93,0,54,Landsat_8
2025,forest,IN-PA-0001359,national_park,tropical_dry,74,24,0,327.5,7.8,26.7,1,54195,0,122.4,4.48,42,0,38,Sentinel_2
2020,cropland,IN-PA-0001360,wildlife_sanctuary,tropical_moist,75,37,0,130.4,42.3,17.4,19,2684,0,118.6,1.34,46,0,43,VIIRS
2020,forest,IN-PA-0001361,reserved_forest,tropical_moist,31,34,1,370.8,27.7,0.0,11,8679,1,12.3,2.91,64,0,58,Sentinel_2
2011,cropland,IN-PA-0001362,national_park,tropical_moist,70,43,0,61.2,9.2,7.1,44,9318,1,78.8,0.0,29,0,30,Sentinel_2
2017,forest,IN-PA-0001363,unprotected,tropical_moist,55,38,0,49.3,39.7,4.7,26,8988,0,68.9,1.97,45,0,31,MODIS
2007,cropland,IN-PA-0001364,reserved_forest,riverine,38,35,0,32.7,2.5,39.2,63,17928,0,37.6,0.79,42,0,48,Resourcesat_2
2007,grassland,IN-PA-0001365,reserved_forest,tropical_dry,63,35,0,760.7,53.8,32.7,46,5772,0,10.8,4.52,41,0,87,Landsat_8
2009,urban,IN-PA-0001366,wildlife_sanctuary,tropical_moist,45,39,0,36.5,56.4,42.6,61,6201,0,61.6,0.4,66,0,40,Sentinel_2
2013,forest,IN-PA-0001367,unprotected,mixed,18,33,0,59.5,37.0,22.1,49,8816,0,313.2,2.36,37,0,72,Resourcesat_2
2006,shrubland,IN-PA-0001368,unprotected,desert,78,33,0,143.6,31.0,32.0,82,1799,0,77.4,3.59,62,0,57,Cartosat_3
2017,cropland,IN-PA-0001369,wildlife_sanctuary,mangrove,64,28,0,180.4,21.0,26.2,35,3322,0,27.2,0.64,80,0,82,Resourcesat_2
2013,cropland,IN-PA-0001370,wildlife_sanctuary,coastal,69,38,1,415.7,25.1,0.0,14,24774,1,26.7,2.59,60,0,34,Landsat_9
2021,shrubland,IN-PA-0001371,national_park,mangrove,84,29,0,44.6,22.9,14.0,17,5033,0,12.1,4.37,54,0,78,Sentinel_2
2024,grassland,IN-PA-0001372,unprotected,desert,62,32,1,10.8,32.1,19.0,59,1406,0,138.7,2.62,38,0,39,Resourcesat_2
2017,cropland,IN-PA-0001373,wildlife_sanctuary,grassland,72,28,0,166.8,40.7,37.5,41,1984,0,2.2,2.91,25,0,59,Landsat_9
2021,forest,IN-PA-0001374,reserved_forest,tropical_dry,72,36,0,1021.8,8.2,7.1,44,3769,0,41.1,2.62,65,0,59,Landsat_9
2018,water,IN-PA-0001375,unprotected,tropical_dry,51,27,0,119.0,33.4,5.9,58,4968,0,43.0,1.32,63,0,100,Landsat_8
2015,urban,IN-PA-0001376,reserved_forest,mixed,52,33,1,79.4,28.8,10.2,64,5238,0,21.0,2.69,76,0,55,Resourcesat_2
2016,wetland,IN-PA-0001377,reserved_forest,coastal,58,36,0,545.4,18.1,36.4,11,28106,0,76.8,4.18,65,0,45,Sentinel_2
2016,cropland,IN-PA-0001378,wildlife_sanctuary,mixed,75,45,0,141.5,52.7,17.8,12,10392,0,27.6,0.65,59,0,32,Landsat_8
2021,urban,IN-PA-0001379,reserved_forest,montane,53,37,0,40.0,53.6,28.3,37,23312,0,424.7,0.98,66,0,32,Landsat_9
2021,cropland,IN-PA-0001380,national_park,mixed,38,32,0,19.9,40.2,36.7,33,10727,0,211.3,0.65,53,0,38,Landsat_8
2005,forest,IN-PA-0001381,national_park,tropical_moist,66,33,0,9.7,44.3,18.8,33,11900,0,35.2,0.48,26,0,42,Sentinel_2
2015,shrubland,IN-PA-0001382,unprotected,tropical_dry,82,34,0,38.6,56.8,16.9,50,6107,0,26.2,1.71,50,0,43,Landsat_9
2011,forest,IN-PA-0001383,unprotected,desert,63,42,0,147.7,5.8,17.4,22,22760,0,70.2,3.04,56,0,51,Sentinel_2
2010,water,IN-PA-0001384,national_park,mangrove,40,40,0,126.1,5.4,10.7,50,3118,1,18.0,0.0,36,0,56,Landsat_8
2015,forest,IN-PA-0001385,unprotected,coastal,90,32,1,18.1,26.2,26.7,49,6934,0,97.4,1.15,72,0,39,Cartosat_3
2025,shrubland,IN-PA-0001386,conservation_reserve,riverine,67,43,0,131.4,42.3,19.4,1,2456,0,92.8,2.07,54,0,53,Landsat_8
2016,cropland,IN-PA-0001387,reserved_forest,riverine,53,29,1,71.9,24.4,28.5,26,13412,1,100.8,4.63,22,0,64,Sentinel_2
2023,cropland,IN-PA-0001388,reserved_forest,tropical_dry,67,35,0,1238.5,49.6,23.5,7,32316,0,5.9,3.19,35,0,57,Landsat_9
2017,forest,IN-PA-0001389,reserved_forest,mangrove,53,36,0,57.1,47.6,14.9,25,12298,1,0.6,1.83,84,1,51,VIIRS
2013,urban,IN-PA-0001390,unprotected,mangrove,25,37,1,12.2,54.2,2.4,52,835,0,129.7,2.72,66,0,37,Landsat_9
2011,water,IN-PA-0001391,wildlife_sanctuary,montane,70,37,0,422.4,19.2,6.4,22,61975,0,11.2,2.07,40,0,33,Cartosat_3
2017,wetland,IN-PA-0001392,unprotected,tropical_moist,73,35,0,189.1,30.4,20.7,45,6387,0,110.0,0.05,68,0,59,Landsat_8
2016,urban,IN-PA-0001393,conservation_reserve,tropical_dry,80,24,0,415.9,11.7,14.2,37,14788,1,15.7,0.74,60,1,47,Sentinel_2
2024,cropland,IN-PA-0001394,unprotected,tropical_moist,57,34,1,67.6,26.4,6.5,18,8580,0,26.3,0.0,82,0,24,MODIS
2013,wetland,IN-PA-0001395,national_park,mixed,68,43,0,875.8,8.5,19.8,40,4708,1,201.9,2.37,100,0,23,Resourcesat_2
2005,forest,IN-PA-0001396,national_park,grassland,60,30,0,143.8,24.0,40.8,31,2741,0,44.4,0.46,39,0,60,Landsat_8
2015,urban,IN-PA-0001397,wildlife_sanctuary,grassland,84,23,0,50.3,43.2,37.8,44,13319,0,68.3,0.91,55,1,64,Landsat_8
2014,water,IN-PA-0001398,unprotected,grassland,54,39,0,161.4,54.3,11.7,15,19128,0,9.2,0.41,89,0,56,Cartosat_3
2012,forest,IN-PA-0001399,wildlife_sanctuary,tropical_dry,55,43,0,37.3,32.0,19.0,40,4440,0,27.6,1.57,70,0,40,MODIS
2022,forest,IN-PA-0001400,wildlife_sanctuary,tropical_moist,51,35,0,52.8,0.0,4.2,47,2299,0,32.8,1.77,37,0,56,Sentinel_2
2007,wetland,IN-PA-0001401,reserved_forest,riverine,59,29,0,24.5,36.8,40.3,83,6179,1,11.0,1.53,85,0,37,Resourcesat_2
2005,shrubland,IN-PA-0001402,unprotected,riverine,72,46,0,63.5,40.5,48.9,22,39628,0,44.3,3.21,69,0,53,Resourcesat_2
2007,water,IN-PA-0001403,unprotected,coastal,86,32,0,232.6,34.8,27.4,36,16954,0,43.1,0.99,83,0,74,Cartosat_3
2025,shrubland,IN-PA-0001404,unprotected,mixed,54,29,0,69.1,44.7,15.7,90,7190,0,199.8,2.62,33,0,13,Sentinel_2
2020,wetland,IN-PA-0001405,wildlife_sanctuary,coastal,51,35,1,174.1,32.8,8.7,48,2890,0,182.6,4.98,35,1,35,VIIRS
2013,cropland,IN-PA-0001406,wildlife_sanctuary,montane,26,28,0,182.5,27.6,5.9,15,10665,0,8.5,2.47,53,0,28,Sentinel_2
2025,cropland,IN-PA-0001407,conservation_reserve,tropical_dry,54,34,0,145.3,47.7,17.0,0,26481,0,18.4,1.98,65,0,87,MODIS
2020,water,IN-PA-0001408,community_reserve,tropical_dry,39,35,0,54.4,40.2,6.5,48,9495,0,19.5,0.64,35,0,57,Cartosat_3
2011,wetland,IN-PA-0001409,unprotected,riverine,98,52,0,41.6,39.9,0.0,31,10098,0,230.3,1.54,73,0,27,Resourcesat_2
2018,grassland,IN-PA-0001410,reserved_forest,tropical_dry,61,32,0,78.7,56.7,5.2,28,16223,0,30.9,3.41,96,0,47,Sentinel_2
2015,wetland,IN-PA-0001411,reserved_forest,montane,35,20,0,451.5,47.5,35.1,53,8197,0,53.6,1.93,44,0,42,Resourcesat_2
2025,urban,IN-PA-0001412,community_reserve,tropical_dry,55,40,0,347.5,61.9,26.4,27,5204,0,50.5,2.06,43,0,33,Landsat_8
2017,forest,IN-PA-0001413,unprotected,mixed,66,32,0,204.4,37.0,42.6,43,11639,1,7.9,1.12,87,0,32,MODIS
2020,forest,IN-PA-0001414,reserved_forest,mangrove,76,44,0,38.7,78.2,33.7,62,14376,0,46.1,2.77,45,0,10,Sentinel_2
2017,forest,IN-PA-0001415,reserved_forest,tropical_moist,63,32,0,93.0,50.4,0.0,46,13000,0,36.1,0.0,31,0,31,Landsat_9
2015,forest,IN-PA-0001416,conservation_reserve,mixed,76,24,0,373.5,24.0,28.0,68,3062,0,60.9,1.76,82,1,21,VIIRS
2005,grassland,IN-PA-0001417,community_reserve,desert,62,36,0,101.9,0.0,16.6,23,9353,0,301.6,0.32,68,0,76,MODIS
2008,cropland,IN-PA-0001418,reserved_forest,coastal,50,38,0,264.3,36.8,33.5,33,1543,0,86.2,2.18,82,0,37,Landsat_9
2009,cropland,IN-PA-0001419,national_park,tropical_moist,36,32,0,38.9,65.2,2.9,51,9231,0,206.4,0.0,56,0,33,Landsat_9
2016,cropland,IN-PA-0001420,unprotected,montane,39,34,1,34.9,42.8,18.0,29,7967,0,5.3,3.08,57,0,56,Sentinel_2
2018,grassland,IN-PA-0001421,unprotected,riverine,57,29,1,38.4,51.7,33.0,50,11598,0,10.4,1.2,50,0,41,Landsat_8
2016,cropland,IN-PA-0001422,unprotected,grassland,58,35,0,19.0,0.0,24.2,50,5055,0,44.6,1.04,49,0,16,MODIS
2020,grassland,IN-PA-0001423,national_park,tropical_moist,22,41,0,42.4,50.0,14.2,69,13161,0,11.4,0.28,46,0,35,Resourcesat_2
2008,cropland,IN-PA-0001424,national_park,coastal,33,32,0,88.8,71.0,5.4,66,19033,0,29.1,1.48,38,0,43,Resourcesat_2
2012,grassland,IN-PA-0001425,unprotected,desert,62,34,0,98.8,36.5,31.9,62,6781,0,60.3,0.91,42,0,68,Landsat_9
2007,cropland,IN-PA-0001426,wildlife_sanctuary,riverine,47,34,0,44.0,46.3,42.8,26,2108,0,106.9,2.16,48,0,52,MODIS
2006,shrubland,IN-PA-0001427,wildlife_sanctuary,montane,55,39,0,67.5,71.1,35.5,70,12165,0,204.1,2.98,60,0,51,MODIS
2015,water,IN-PA-0001428,unprotected,desert,55,39,0,19.3,50.4,18.7,32,5316,1,45.3,2.57,80,0,28,Sentinel_2
2009,urban,IN-PA-0001429,unprotected,mangrove,37,34,0,292.6,24.4,15.5,50,10706,0,63.3,0.0,25,0,52,Resourcesat_2
2014,urban,IN-PA-0001430,unprotected,tropical_moist,50,29,0,70.4,10.8,0.0,95,8315,0,105.6,2.2,62,0,40,Resourcesat_2
2018,barren,IN-PA-0001431,unprotected,tropical_moist,63,31,0,91.1,6.9,11.4,62,1803,0,123.7,2.06,24,0,48,Cartosat_3
