env_water_sample_date,env_water_waterbody_id,env_water_watershed_huc12,env_water_sample_matrix_type,env_water_parameter_code,env_water_result_value,env_water_result_unit,env_water_detection_limit,env_water_exceedance_standard_flag,env_water_impaired_water_flag,env_water_source_tracking_marker,env_water_flow_cfs_at_sample,env_water_temperature_c_water,env_water_ph_value,env_water_dissolved_oxygen_mg_l,env_water_turbidity_ntu,env_water_nitrate_mg_l,env_water_lead_ppb,env_water_algal_bloom_risk_index,env_water_sampling_program_code
2024-12-04,IN-WB-001194,232171969451,groundwater,cadmium,8.38,ppb,0.1,1,0,mst_human,31.9,15.8,7.28,5.85,2.31,2.98,6.3,65,state_spcb_network
2024-01-09,IN-WB-001195,500004119159,effluent,ph,7.423,pH,0.01,0,0,mst_wildlife,42.9,15.9,7.21,6.72,2.57,5.48,4.4,66,smart_city_water
2022-12-15,IN-WB-001196,281477598017,surface_water,dissolved_oxygen,8.06,mg/L,0.05,0,0,unknown,9.6,31.0,7.23,8.95,1.38,8.49,7.2,32,research_partner
2020-12-27,IN-WB-001197,731144095559,surface_water,cadmium,1.605,ppb,0.1,0,1,unknown,8.3,21.6,6.4,6.82,1.77,1.58,16.4,36,jal_shakti_mission
2020-01-15,IN-WB-001198,710888751825,surface_water,turbidity,3.413,NTU,0.1,0,1,mst_livestock,15.6,23.0,7.12,6.45,1.52,5.03,7.2,22,smart_city_water
2021-06-10,IN-WB-001199,321551069623,surface_water,fluoride,2.219,mg/L,0.05,1,0,mst_wildlife,2.8,17.1,7.68,7.14,3.94,1.65,9.5,40,state_spcb_network
2022-04-15,IN-WB-001200,575267220744,surface_water,cadmium,4.822,ppb,0.1,0,0,mst_human,19.4,26.7,6.22,4.94,2.73,3.24,4.7,27,citizen_science
2025-07-14,IN-WB-001201,642029362861,surface_water,nitrate,1.602,mg/L,0.05,0,0,mst_wildlife,11.1,30.8,8.02,7.15,1.09,6.4,3.3,23,citizen_science
2022-06-17,IN-WB-001202,087689318949,surface_water,nitrate,0.429,mg/L,0.05,0,0,mst_wildlife,26.8,33.1,7.11,9.51,5.84,2.18,12.6,62,cpcb_river_watch
2018-09-15,IN-WB-001203,219223482770,effluent,e_coli,11.0,cfu/100mL,1.0,0,0,mst_livestock,15.8,21.3,7.47,5.51,0.91,1.27,8.5,54,research_partner
2023-05-27,IN-WB-001204,591502558637,drinking_water,fluoride,6.708,mg/L,0.05,1,0,mst_human,8.1,27.9,5.74,7.23,0.69,1.88,11.7,26,smart_city_water
2022-04-15,IN-WB-001205,980459360331,surface_water,fluoride,4.867,mg/L,0.05,1,0,mst_livestock,65.4,23.4,7.46,6.76,2.23,1.27,2.2,59,state_spcb_network
2024-07-07,IN-WB-001206,352398138108,effluent,ph,7.285,pH,0.01,0,0,mst_human,21.6,29.3,6.57,6.72,2.23,1.15,26.7,48,jal_shakti_mission
2020-06-12,IN-WB-001207,829017254990,surface_water,turbidity,0.879,NTU,0.1,0,0,industrial_signature,43.7,24.0,7.05,6.69,2.88,7.14,8.8,36,citizen_science
2023-01-14,IN-WB-001208,162913956157,drinking_water,cadmium,14.517,ppb,0.1,1,0,industrial_signature,23.7,19.1,6.2,7.94,1.06,4.16,2.1,71,state_spcb_network
2018-02-10,IN-WB-001209,306025336237,groundwater,cadmium,20.428,ppb,0.1,1,1,unknown,30.5,31.9,6.68,5.04,5.55,1.53,14.7,47,state_spcb_network
2021-03-09,IN-WB-001210,697708414309,surface_water,lead,16.843,ppb,0.1,1,1,mst_livestock,5.9,24.6,7.19,7.9,10.72,1.24,5.7,74,smart_city_water
2021-10-02,IN-WB-001211,734227135103,surface_water,turbidity,1.252,NTU,0.1,0,0,industrial_signature,63.5,21.9,7.11,6.91,2.67,1.31,7.5,52,citizen_science
2025-09-29,IN-WB-001212,676317835592,effluent,turbidity,1.361,NTU,0.1,0,0,ag_runoff_marker,44.3,25.1,7.92,3.98,3.5,1.53,5.3,54,jal_shakti_mission
2022-05-23,IN-WB-001213,266625596829,surface_water,lead,26.027,ppb,0.1,1,0,mst_wildlife,19.7,19.6,5.99,7.41,0.5,6.84,6.9,23,citizen_science
2026-01-09,IN-WB-001214,483406884434,surface_water,fluoride,1.166,mg/L,0.05,0,0,mst_wildlife,26.0,26.5,7.26,6.98,1.92,2.49,7.1,32,cpcb_river_watch
2022-07-17,IN-WB-001215,670393708481,effluent,cadmium,11.413,ppb,0.1,1,0,industrial_signature,49.5,22.8,7.23,5.41,1.56,14.96,2.3,68,citizen_science
2019-05-27,IN-WB-001216,941006237127,surface_water,turbidity,0.656,NTU,0.1,0,0,mst_livestock,14.4,19.2,6.98,7.06,1.37,2.63,13.5,63,citizen_science
2025-06-22,IN-WB-001217,931370002121,surface_water,turbidity,2.138,NTU,0.1,0,1,unknown,4.8,38.3,6.66,4.69,1.61,1.72,8.0,36,smart_city_water
2023-02-23,IN-WB-001218,091437369250,effluent,nitrate,4.094,mg/L,0.05,0,0,mst_wildlife,14.6,18.0,8.07,5.7,1.74,5.71,10.1,18,citizen_science
2023-12-02,IN-WB-001219,728764339351,effluent,nitrate,2.662,mg/L,0.05,0,0,unknown,23.0,26.1,8.73,6.86,0.85,0.71,13.1,72,research_partner
2023-05-22,IN-WB-001220,109559995806,effluent,nitrate,3.923,mg/L,0.05,0,0,mst_wildlife,19.5,24.3,6.1,4.1,1.84,3.16,8.0,61,jal_shakti_mission
2017-11-04,IN-WB-001221,370322073341,groundwater,fluoride,1.152,mg/L,0.05,0,1,mst_human,65.7,17.8,6.65,4.96,1.18,1.03,9.3,21,cpcb_river_watch
2017-12-11,IN-WB-001222,556274802426,surface_water,cadmium,4.6,ppb,0.1,0,1,industrial_signature,8.5,22.0,6.6,5.2,5.11,0.47,2.6,21,cpcb_river_watch
2025-05-27,IN-WB-001223,713260896096,drinking_water,lead,11.442,ppb,0.1,0,0,mst_livestock,9.5,15.9,7.1,6.93,3.54,2.47,4.1,75,jal_shakti_mission
2025-04-27,IN-WB-001224,924909234315,drinking_water,fluoride,4.427,mg/L,0.05,1,0,mst_wildlife,7.8,36.4,8.18,7.51,3.54,5.3,7.8,33,research_partner
2022-03-29,IN-WB-001225,981498107976,groundwater,ph,7.532,pH,0.01,0,0,industrial_signature,29.5,22.4,7.67,5.37,5.94,3.23,8.4,33,state_spcb_network
2023-09-12,IN-WB-001226,735420353834,drinking_water,turbidity,5.799,NTU,0.1,1,0,unknown,5.1,22.9,7.19,5.28,1.4,2.93,9.8,30,smart_city_water
2019-02-24,IN-WB-001227,375744397408,effluent,ph,6.406,pH,0.01,1,1,mst_livestock,39.2,35.7,7.31,7.02,3.37,0.34,19.8,48,research_partner
2021-01-27,IN-WB-001228,952258655909,groundwater,e_coli,16.0,cfu/100mL,1.0,0,0,mst_livestock,8.7,19.1,7.08,6.98,6.4,2.4,6.9,17,citizen_science
2019-03-07,IN-WB-001229,832685008167,surface_water,arsenic,29.25,ppb,0.1,1,0,industrial_signature,10.0,31.8,7.82,5.68,1.33,2.42,9.5,46,cpcb_river_watch
2020-02-13,IN-WB-001230,642665374410,surface_water,e_coli,77.0,cfu/100mL,1.0,0,0,industrial_signature,98.8,27.6,7.9,9.73,0.54,4.47,7.7,17,citizen_science
2024-05-07,IN-WB-001231,820160481978,surface_water,ammonia,4.236,mg/L,0.05,1,0,industrial_signature,60.9,12.1,7.71,7.1,1.56,1.17,6.2,17,research_partner
2018-03-26,IN-WB-001232,873098654994,surface_water,fluoride,2.438,mg/L,0.05,1,0,mst_human,22.4,21.8,5.76,6.53,5.84,5.28,6.4,17,state_spcb_network
2024-09-20,IN-WB-001233,085636448118,surface_water,fluoride,5.609,mg/L,0.05,1,0,mst_human,6.2,26.6,7.31,6.18,1.27,1.81,4.3,18,citizen_science
2020-11-28,IN-WB-001234,311843928490,groundwater,nitrate,3.671,mg/L,0.05,0,0,mst_livestock,123.1,24.2,7.17,8.41,1.87,2.14,6.8,55,research_partner
2024-06-21,IN-WB-001235,797769468753,groundwater,turbidity,0.807,NTU,0.1,0,0,industrial_signature,16.8,24.2,7.99,7.67,1.46,4.15,6.3,55,research_partner
2024-02-09,IN-WB-001236,450551351278,groundwater,ph,7.997,pH,0.01,0,0,ag_runoff_marker,25.1,20.4,7.47,4.02,2.33,1.05,6.6,39,citizen_science
2023-03-27,IN-WB-001237,230000640593,surface_water,ammonia,1.483,mg/L,0.05,1,0,ag_runoff_marker,45.6,19.7,7.69,5.69,1.17,5.26,2.2,31,cpcb_river_watch
2021-07-28,IN-WB-001238,171206762851,surface_water,cadmium,13.899,ppb,0.1,1,0,mst_human,3.4,22.1,6.95,6.09,0.83,0.92,6.9,67,research_partner
2017-09-01,IN-WB-001239,113995720332,surface_water,cadmium,2.635,ppb,0.1,0,0,mst_livestock,11.3,35.8,7.96,6.78,1.91,4.59,4.0,55,citizen_science
2022-10-14,IN-WB-001240,200142035399,groundwater,ph,8.359,pH,0.01,0,0,mst_wildlife,18.9,18.6,8.16,7.8,2.19,2.25,7.1,21,smart_city_water
2026-01-22,IN-WB-001241,478653053674,groundwater,nitrate,2.242,mg/L,0.05,0,0,ag_runoff_marker,22.6,21.1,6.16,5.09,6.64,2.4,3.4,48,jal_shakti_mission
2019-08-04,IN-WB-001242,644870607222,groundwater,nitrate,1.25,mg/L,0.05,0,0,industrial_signature,6.2,24.2,6.39,6.67,2.87,0.23,7.7,47,citizen_science
2022-06-07,IN-WB-001243,251485381452,surface_water,dissolved_oxygen,5.536,mg/L,0.05,0,1,mst_human,26.9,15.2,7.83,9.52,1.06,1.69,6.0,55,cpcb_river_watch
2019-10-24,IN-WB-001244,541069020166,surface_water,arsenic,6.451,ppb,0.1,0,0,mst_livestock,20.7,26.6,7.18,6.85,1.51,2.3,4.8,91,jal_shakti_mission
2021-03-04,IN-WB-001245,213834335591,drinking_water,dissolved_oxygen,6.492,mg/L,0.05,0,0,industrial_signature,90.1,16.3,8.02,5.69,4.81,9.38,9.0,27,research_partner
2025-07-06,IN-WB-001246,282383355778,surface_water,turbidity,7.803,NTU,0.1,1,0,mst_livestock,49.4,17.5,7.47,4.67,1.94,2.64,9.6,52,state_spcb_network
2025-05-08,IN-WB-001247,453734556326,groundwater,nitrate,2.855,mg/L,0.05,0,0,mst_wildlife,15.8,17.2,7.79,6.02,1.13,1.61,7.1,69,citizen_science
2026-02-04,IN-WB-001248,920617257723,surface_water,fluoride,0.595,mg/L,0.05,0,0,ag_runoff_marker,16.8,14.2,6.78,5.07,2.9,5.3,11.0,73,citizen_science
2022-08-13,IN-WB-001249,026498295491,surface_water,ammonia,1.149,mg/L,0.05,1,0,mst_livestock,50.1,31.6,7.54,6.17,1.44,1.81,5.5,45,cpcb_river_watch
2026-01-20,IN-WB-001250,030091924255,surface_water,ph,9.055,pH,0.01,1,0,mst_livestock,25.9,27.1,7.54,7.67,3.98,6.21,9.8,18,research_partner
2025-03-22,IN-WB-001251,080201987701,drinking_water,lead,8.978,ppb,0.1,0,0,mst_wildlife,5.8,29.5,6.82,6.86,3.63,3.35,7.2,10,research_partner
2026-02-05,IN-WB-001252,600487441720,surface_water,ammonia,5.289,mg/L,0.05,1,1,unknown,132.2,29.0,8.0,6.03,1.09,1.32,3.7,57,state_spcb_network
2017-05-23,IN-WB-001253,589565485005,effluent,lead,6.581,ppb,0.1,0,1,industrial_signature,8.2,23.0,5.97,3.93,11.34,5.76,4.2,48,research_partner
2021-11-19,IN-WB-001254,386941551083,drinking_water,ph,6.797,pH,0.01,0,0,mst_wildlife,187.0,23.8,7.45,8.13,2.46,4.4,16.7,44,smart_city_water
2019-12-16,IN-WB-001255,087341282707,groundwater,cadmium,5.83,ppb,0.1,1,0,ag_runoff_marker,29.5,30.1,6.39,6.24,0.32,5.57,22.3,47,state_spcb_network
2017-03-02,IN-WB-001256,516650425987,surface_water,e_coli,27.0,cfu/100mL,1.0,0,0,mst_wildlife,11.3,33.8,6.58,6.97,3.69,2.35,12.2,60,cpcb_river_watch
2022-10-17,IN-WB-001257,629001724444,effluent,ph,7.124,pH,0.01,0,0,ag_runoff_marker,2.4,16.5,7.99,5.34,0.34,4.4,4.9,52,cpcb_river_watch
2017-03-20,IN-WB-001258,301782020415,groundwater,e_coli,137.0,cfu/100mL,1.0,1,0,industrial_signature,40.4,39.1,6.53,6.15,6.25,12.63,20.1,49,jal_shakti_mission
2023-08-12,IN-WB-001259,858596409994,surface_water,arsenic,5.305,ppb,0.1,0,0,ag_runoff_marker,5.0,16.1,6.5,5.87,2.85,3.12,11.3,31,smart_city_water
2019-08-16,IN-WB-001260,138877060376,groundwater,fluoride,1.299,mg/L,0.05,0,1,mst_livestock,27.7,21.2,7.71,4.67,2.42,1.98,9.3,61,citizen_science
2024-01-18,IN-WB-001261,690568541667,surface_water,turbidity,5.192,NTU,0.1,1,0,mst_human,114.5,24.4,6.52,5.35,2.54,9.35,26.8,32,smart_city_water
2018-01-25,IN-WB-001262,110062117667,surface_water,nitrate,5.22,mg/L,0.05,0,0,industrial_signature,7.2,25.0,8.01,6.78,4.06,4.64,4.0,59,cpcb_river_watch
2018-06-05,IN-WB-001263,044399387421,effluent,fluoride,2.776,mg/L,0.05,1,0,mst_wildlife,39.0,35.8,7.75,7.28,1.73,1.9,12.7,35,research_partner
2021-08-03,IN-WB-001264,244030542432,drinking_water,arsenic,5.358,ppb,0.1,0,1,mst_livestock,9.7,30.1,6.76,5.71,2.52,10.89,4.2,53,citizen_science
2021-11-13,IN-WB-001265,590966351836,groundwater,e_coli,4.0,cfu/100mL,1.0,0,0,ag_runoff_marker,55.7,26.5,7.99,4.88,2.79,1.04,4.8,74,smart_city_water
2017-09-10,IN-WB-001266,103116232287,surface_water,ammonia,6.389,mg/L,0.05,1,0,unknown,21.3,30.2,5.94,6.23,0.25,4.15,45.7,54,smart_city_water
2025-09-02,IN-WB-001267,837813808118,drinking_water,arsenic,14.999,ppb,0.1,1,0,mst_livestock,19.7,26.1,7.63,8.05,4.09,6.8,10.5,67,research_partner
2021-09-11,IN-WB-001268,243750730874,groundwater,turbidity,1.912,NTU,0.1,0,0,mst_human,59.5,19.9,6.43,5.3,4.68,6.41,27.0,35,state_spcb_network
2022-08-13,IN-WB-001269,989760300321,surface_water,fluoride,2.834,mg/L,0.05,1,0,mst_livestock,35.3,26.9,6.93,6.82,3.65,1.32,10.8,44,research_partner
2018-11-27,IN-WB-001270,366813862860,groundwater,ph,7.264,pH,0.01,0,1,mst_human,9.7,24.4,6.98,5.74,3.45,1.01,9.8,36,jal_shakti_mission
2022-09-25,IN-WB-001271,228259589682,surface_water,arsenic,25.537,ppb,0.1,1,0,unknown,100.3,18.9,8.2,8.61,9.11,3.27,4.8,12,jal_shakti_mission
2022-01-02,IN-WB-001272,975633254405,surface_water,fluoride,1.315,mg/L,0.05,0,0,unknown,5.0,31.6,6.95,5.99,2.45,4.78,14.6,61,citizen_science
2018-10-15,IN-WB-001273,802290237749,effluent,turbidity,1.655,NTU,0.1,0,1,mst_livestock,25.7,23.7,7.24,7.86,2.52,1.15,7.5,52,cpcb_river_watch
2024-01-17,IN-WB-001274,072280078233,effluent,ph,6.97,pH,0.01,0,0,industrial_signature,9.6,17.3,6.99,8.42,1.51,3.46,7.8,51,state_spcb_network
2021-02-14,IN-WB-001275,376067347336,surface_water,arsenic,10.146,ppb,0.1,1,1,industrial_signature,5.3,18.2,6.61,9.27,0.55,0.85,6.2,64,smart_city_water
2018-02-22,IN-WB-001276,005562531603,groundwater,fluoride,2.827,mg/L,0.05,1,0,industrial_signature,7.2,27.2,6.58,4.63,3.66,6.35,6.9,22,citizen_science
2019-09-29,IN-WB-001277,390552976133,drinking_water,e_coli,29.0,cfu/100mL,1.0,0,1,ag_runoff_marker,19.2,30.3,7.52,4.56,1.64,1.72,7.5,17,cpcb_river_watch
2025-07-12,IN-WB-001278,510227692789,drinking_water,ammonia,1.468,mg/L,0.05,1,0,ag_runoff_marker,27.5,26.9,7.28,8.66,0.54,2.38,8.1,64,cpcb_river_watch
2025-01-22,IN-WB-001279,923432068686,surface_water,turbidity,8.917,NTU,0.1,1,1,unknown,52.1,26.9,7.83,8.4,2.39,5.43,7.1,41,citizen_science
2024-07-06,IN-WB-001280,233862341935,surface_water,nitrate,1.978,mg/L,0.05,0,0,mst_human,75.8,19.1,7.13,5.81,2.34,5.04,2.5,46,citizen_science
2018-07-13,IN-WB-001281,248553833696,surface_water,ammonia,6.242,mg/L,0.05,1,0,ag_runoff_marker,25.8,24.6,7.15,1.62,2.11,3.97,10.8,16,smart_city_water
2019-07-20,IN-WB-001282,727302173897,effluent,fluoride,24.468,mg/L,0.05,1,0,ag_runoff_marker,13.5,22.0,7.84,6.93,2.83,6.19,6.8,68,smart_city_water
2025-12-22,IN-WB-001283,638775673349,drinking_water,turbidity,1.352,NTU,0.1,0,0,mst_wildlife,51.2,22.8,7.04,4.37,0.73,3.77,0.7,54,research_partner
2020-07-22,IN-WB-001284,127378743446,surface_water,arsenic,10.378,ppb,0.1,1,1,mst_livestock,11.6,23.3,6.29,5.48,5.62,8.65,2.4,32,jal_shakti_mission
2018-08-18,IN-WB-001285,150977628269,effluent,ammonia,2.479,mg/L,0.05,1,0,ag_runoff_marker,4.8,20.0,7.89,7.09,3.59,0.69,5.3,80,smart_city_water
2020-01-26,IN-WB-001286,518724262128,effluent,dissolved_oxygen,9.343,mg/L,0.05,0,0,ag_runoff_marker,46.8,28.5,6.83,7.31,6.86,2.59,18.1,17,research_partner
2025-11-25,IN-WB-001287,009073233497,surface_water,fluoride,2.233,mg/L,0.05,1,0,mst_human,66.1,17.9,7.35,9.33,1.63,2.51,11.3,36,jal_shakti_mission
2024-12-24,IN-WB-001288,694616101917,groundwater,arsenic,9.719,ppb,0.1,0,0,mst_wildlife,9.6,16.2,6.86,6.2,3.58,2.28,4.6,60,state_spcb_network
2025-10-25,IN-WB-001289,901904341456,groundwater,ph,7.536,pH,0.01,0,1,unknown,117.3,19.3,6.62,5.24,0.57,4.05,6.5,63,state_spcb_network
2023-08-29,IN-WB-001290,729286485140,drinking_water,e_coli,22.0,cfu/100mL,1.0,0,0,mst_wildlife,33.9,29.3,5.97,8.27,1.3,3.23,16.0,15,state_spcb_network
2020-01-01,IN-WB-001291,504806908503,groundwater,arsenic,13.858,ppb,0.1,1,1,unknown,29.7,26.0,7.54,7.4,0.85,5.26,4.8,37,smart_city_water
2023-03-15,IN-WB-001292,015783251376,groundwater,e_coli,26.0,cfu/100mL,1.0,0,0,unknown,12.6,13.3,4.92,6.22,3.13,1.05,3.5,55,jal_shakti_mission
2024-11-20,IN-WB-001293,927749020210,effluent,lead,11.442,ppb,0.1,0,0,ag_runoff_marker,50.2,27.6,8.21,6.85,1.05,17.01,13.7,69,citizen_science
2024-10-24,IN-WB-001294,099223907373,groundwater,turbidity,3.225,NTU,0.1,0,0,ag_runoff_marker,5.1,23.7,8.02,6.2,1.79,1.99,16.1,67,jal_shakti_mission
2025-07-02,IN-WB-001295,496485588506,surface_water,fluoride,1.78,mg/L,0.05,1,0,ag_runoff_marker,14.8,21.5,6.66,7.91,2.53,3.42,4.8,55,state_spcb_network
2024-09-29,IN-WB-001296,403754991470,surface_water,turbidity,2.192,NTU,0.1,0,0,mst_human,10.4,22.5,8.41,9.5,1.83,2.3,10.4,44,cpcb_river_watch
2017-08-04,IN-WB-001297,768407898722,surface_water,lead,12.047,ppb,0.1,0,0,industrial_signature,6.2,16.0,8.74,5.64,0.89,2.9,7.2,39,jal_shakti_mission
2022-05-18,IN-WB-001298,496024324371,surface_water,dissolved_oxygen,7.272,mg/L,0.05,0,1,industrial_signature,43.7,25.0,7.11,7.47,9.48,1.77,4.9,51,jal_shakti_mission
2022-11-19,IN-WB-001299,340409517563,surface_water,fluoride,6.498,mg/L,0.05,1,1,mst_human,27.3,16.4,7.59,4.35,2.79,3.2,16.7,68,research_partner
2018-04-15,IN-WB-001300,405418374854,drinking_water,e_coli,130.0,cfu/100mL,1.0,1,1,mst_livestock,41.4,21.9,7.4,5.08,9.55,4.32,4.6,38,state_spcb_network
2017-06-29,IN-WB-001301,626424314759,drinking_water,arsenic,5.67,ppb,0.1,0,1,unknown,15.6,21.9,8.36,7.7,1.11,0.4,12.5,37,cpcb_river_watch
2024-05-10,IN-WB-001302,665407226637,drinking_water,fluoride,2.987,mg/L,0.05,1,1,mst_livestock,48.7,28.6,6.33,6.69,1.88,2.09,7.7,63,research_partner
2021-01-23,IN-WB-001303,623269483328,drinking_water,cadmium,7.132,ppb,0.1,1,0,unknown,21.5,24.2,7.14,5.03,2.72,2.03,6.5,61,cpcb_river_watch
2018-01-12,IN-WB-001304,084087845189,surface_water,lead,3.762,ppb,0.1,0,0,ag_runoff_marker,13.1,28.2,7.94,6.81,8.65,17.41,5.0,33,citizen_science
2024-06-21,IN-WB-001305,003347721362,surface_water,dissolved_oxygen,7.29,mg/L,0.05,0,0,unknown,11.3,16.8,7.87,8.21,9.49,5.41,3.7,18,cpcb_river_watch
2024-11-04,IN-WB-001306,164165867894,surface_water,cadmium,14.076,ppb,0.1,1,0,ag_runoff_marker,3.4,23.4,7.27,4.48,1.79,9.03,6.2,11,citizen_science
2025-10-12,IN-WB-001307,663705784375,surface_water,fluoride,1.279,mg/L,0.05,0,0,industrial_signature,57.3,27.2,8.27,9.59,1.42,4.25,5.2,44,cpcb_river_watch
2022-01-02,IN-WB-001308,615551932365,effluent,turbidity,2.015,NTU,0.1,0,0,industrial_signature,51.7,31.5,7.46,7.72,2.53,2.9,7.9,22,smart_city_water
2021-10-23,IN-WB-001309,966773569030,groundwater,dissolved_oxygen,5.839,mg/L,0.05,0,0,unknown,280.0,17.2,7.38,7.75,6.63,3.64,3.2,58,jal_shakti_mission
2025-11-01,IN-WB-001310,082055691422,surface_water,ammonia,0.946,mg/L,0.05,0,0,ag_runoff_marker,14.9,19.0,7.79,6.8,2.83,6.68,6.6,11,jal_shakti_mission
2023-05-17,IN-WB-001311,915414174547,surface_water,fluoride,2.65,mg/L,0.05,1,0,industrial_signature,11.0,27.0,7.26,9.6,3.28,11.02,9.8,71,research_partner
2021-02-11,IN-WB-001312,337648423832,groundwater,turbidity,1.087,NTU,0.1,0,0,industrial_signature,4.3,33.7,7.34,8.34,6.59,3.46,4.6,36,citizen_science
2020-05-07,IN-WB-001313,468605972480,surface_water,e_coli,28.0,cfu/100mL,1.0,0,1,ag_runoff_marker,47.7,25.7,6.75,6.21,5.79,1.65,12.4,28,cpcb_river_watch
2019-04-29,IN-WB-001314,620923867983,surface_water,arsenic,9.859,ppb,0.1,0,1,mst_wildlife,38.7,17.3,9.35,8.01,5.97,5.7,13.4,32,cpcb_river_watch
2019-01-23,IN-WB-001315,981779260116,drinking_water,ph,7.636,pH,0.01,0,0,mst_wildlife,81.2,17.5,6.97,5.63,4.47,1.37,3.2,26,jal_shakti_mission
2025-09-05,IN-WB-001316,115551355639,effluent,e_coli,36.0,cfu/100mL,1.0,0,0,ag_runoff_marker,8.8,24.8,7.81,6.35,8.02,3.71,4.3,69,citizen_science
2017-09-07,IN-WB-001317,509496407930,effluent,e_coli,97.0,cfu/100mL,1.0,0,0,unknown,38.3,26.1,8.64,9.15,1.03,4.69,2.9,54,cpcb_river_watch
2025-02-09,IN-WB-001318,974895676439,groundwater,dissolved_oxygen,5.368,mg/L,0.05,0,0,industrial_signature,12.6,22.7,6.36,7.42,16.43,2.49,9.9,44,cpcb_river_watch
2025-09-12,IN-WB-001319,811881931059,surface_water,cadmium,4.802,ppb,0.1,0,0,mst_wildlife,67.3,17.5,7.73,7.86,6.35,1.32,8.1,20,cpcb_river_watch
2024-09-21,IN-WB-001320,217772649409,effluent,turbidity,4.591,NTU,0.1,0,0,mst_livestock,32.5,30.6,7.32,8.67,2.39,1.89,2.4,41,state_spcb_network
2018-10-03,IN-WB-001321,240631899629,drinking_water,nitrate,2.478,mg/L,0.05,0,0,unknown,5.0,21.9,8.56,7.68,6.6,2.11,4.7,28,state_spcb_network
2023-07-03,IN-WB-001322,224995513432,groundwater,turbidity,6.688,NTU,0.1,1,1,unknown,17.8,27.2,6.66,5.5,2.06,1.17,9.2,0,state_spcb_network
2019-06-09,IN-WB-001323,079934958188,drinking_water,ph,7.737,pH,0.01,0,0,mst_livestock,3.5,13.4,6.77,9.46,3.97,2.0,8.0,30,citizen_science
2021-02-14,IN-WB-001324,602624877340,groundwater,nitrate,10.409,mg/L,0.05,1,0,unknown,7.1,31.2,7.27,7.63,4.36,0.85,17.2,53,citizen_science
2019-02-10,IN-WB-001325,958461057925,surface_water,arsenic,7.66,ppb,0.1,0,1,industrial_signature,7.4,19.9,6.95,7.74,5.42,4.36,3.3,34,research_partner
2022-01-02,IN-WB-001326,514208570824,effluent,ph,6.511,pH,0.01,0,0,mst_wildlife,11.3,32.1,6.98,6.89,1.88,3.55,7.3,39,cpcb_river_watch
2022-05-25,IN-WB-001327,649328542281,groundwater,dissolved_oxygen,6.977,mg/L,0.05,0,0,mst_human,15.9,27.7,8.72,8.58,5.51,3.36,3.7,61,state_spcb_network
2023-08-22,IN-WB-001328,424861184261,groundwater,dissolved_oxygen,6.4,mg/L,0.05,0,1,mst_wildlife,23.3,15.4,7.39,9.86,1.91,2.0,8.0,58,state_spcb_network
2025-06-14,IN-WB-001329,752221354387,surface_water,dissolved_oxygen,7.248,mg/L,0.05,0,0,ag_runoff_marker,22.3,25.5,6.75,6.2,4.88,2.22,6.5,77,smart_city_water
2024-07-06,IN-WB-001330,986707154507,surface_water,ammonia,4.322,mg/L,0.05,1,1,mst_livestock,19.7,33.9,7.03,8.5,2.68,1.4,8.9,3,research_partner
2018-04-26,IN-WB-001331,287588627126,surface_water,lead,5.617,ppb,0.1,0,0,mst_human,27.1,20.4,7.58,6.85,0.63,4.07,5.5,27,state_spcb_network
2025-06-15,IN-WB-001332,073647397140,surface_water,arsenic,4.03,ppb,0.1,0,0,ag_runoff_marker,6.5,33.9,7.54,3.6,1.51,0.92,12.6,58,state_spcb_network
2021-10-23,IN-WB-001333,972531306431,surface_water,dissolved_oxygen,6.296,mg/L,0.05,0,0,ag_runoff_marker,21.5,26.3,6.9,4.55,5.36,2.91,4.5,50,state_spcb_network
2024-03-07,IN-WB-001334,705824005394,surface_water,ph,5.971,pH,0.01,1,0,industrial_signature,73.0,32.0,6.16,7.48,2.13,1.64,3.6,44,smart_city_water
2021-11-12,IN-WB-001335,929381435191,groundwater,nitrate,2.876,mg/L,0.05,0,0,industrial_signature,17.3,25.0,7.26,8.42,7.18,11.09,8.7,31,smart_city_water
2018-04-30,IN-WB-001336,814983529489,effluent,cadmium,6.14,ppb,0.1,1,0,mst_wildlife,31.3,23.3,7.25,7.77,1.03,4.14,27.1,46,research_partner
2025-03-07,IN-WB-001337,994977230237,drinking_water,dissolved_oxygen,7.706,mg/L,0.05,0,0,unknown,28.8,35.0,6.85,8.03,4.74,2.72,2.5,45,cpcb_river_watch
2023-04-24,IN-WB-001338,790139493993,surface_water,lead,2.034,ppb,0.1,0,0,ag_runoff_marker,43.6,28.3,8.2,10.94,2.62,1.12,3.3,9,cpcb_river_watch
2025-12-01,IN-WB-001339,225671587041,drinking_water,e_coli,24.0,cfu/100mL,1.0,0,0,unknown,26.0,22.6,7.7,7.65,2.23,0.91,8.7,46,citizen_science
2022-09-06,IN-WB-001340,865217408597,groundwater,dissolved_oxygen,8.707,mg/L,0.05,0,0,mst_livestock,43.0,26.5,7.39,6.38,1.06,4.04,16.3,33,research_partner
2025-06-24,IN-WB-001341,214399854462,groundwater,e_coli,45.0,cfu/100mL,1.0,0,0,unknown,31.7,20.6,7.05,6.6,3.22,11.46,9.2,57,citizen_science
2019-12-22,IN-WB-001342,012930511166,surface_water,ph,7.988,pH,0.01,0,0,industrial_signature,36.3,24.6,8.51,9.42,1.21,3.77,4.8,48,cpcb_river_watch
