soc_access_service_date,soc_access_benefit_delivery_method,soc_access_eload_card_transactions_count,soc_access_eload_card_spend_usd,soc_access_authorized_retailer_density,soc_access_caseworker_caseload_avg,soc_access_appointment_no_show_rate,soc_access_document_verification_time_days,soc_access_language_service_request_count,soc_access_disability_accommodation_count,soc_access_office_distance_miles_avg,soc_access_mobile_office_visits_count,soc_access_website_uptime_pct,soc_access_application_completion_rate,soc_access_benefit_error_rate,soc_access_grievance_filed_count,soc_access_grievance_resolution_days,soc_access_client_satisfaction_score,soc_access_cross_program_referral_rate,soc_access_service_gap_index
2023-02-20,EBT_CARD,1458776,44056848.11,10.8894,517.77,18.797,24.08,17616,16231,23.867,4039,92.2346,56.24,10.89,1430,29.78,3.906,98.73,0.8128
2023-02-21,EBT_CARD,1345203,36322372.68,12.9586,380.5,10.918,30.81,5077,8554,35.253,2668,95.5627,18.14,10.438,3374,24.68,3.193,49.79,0.2387
2023-02-22,CHECK,998249,12632802.02,16.69,372.31,0.993,24.0,22489,8685,8.745,5481,99.7608,50.07,10.592,7843,96.04,0.591,19.24,0.3384
2023-02-23,DIRECT_DEPOSIT,1155468,20341947.37,17.3567,386.14,39.354,53.29,23810,161,35.76,5492,99.1099,27.33,11.272,6526,28.74,9.78,83.32,0.763
2023-02-24,EBT_CARD,2382871,53868611.99,18.0373,113.52,42.736,45.22,5003,162,5.559,3705,97.317,27.28,6.742,5288,71.75,8.98,99.46,0.4297
2023-02-25,EBT_CARD,2290798,27867676.9,11.6195,355.8,12.485,54.42,15224,6800,3.766,3498,93.4671,80.82,5.648,833,113.25,8.095,6.56,0.0637
2023-02-26,MOBILE_WALLET,1476166,14209421.2,16.2175,304.12,30.419,3.6,10870,15383,42.13,2497,90.8522,83.21,10.055,5887,63.46,2.889,93.27,0.4491
2023-02-27,EBT_CARD,1358432,62218299.58,12.7731,101.96,24.967,2.06,6363,7111,25.951,2763,90.5233,35.77,7.771,5890,21.24,0.132,2.99,0.0812
2023-02-28,EBT_CARD,1163438,87153161.04,20.4728,487.8,31.731,43.29,17083,8458,12.701,2125,85.2404,69.8,4.043,3505,10.77,8.899,85.19,0.7251
2023-03-01,EBT_CARD,1826630,68376185.34,23.1411,307.84,29.287,13.77,8640,7255,37.405,673,86.7635,81.17,8.431,2778,31.4,9.048,79.01,0.8843
2023-03-02,CHECK,996995,84298764.02,9.3371,393.9,19.328,16.13,21941,9730,1.154,3000,93.0786,94.48,1.965,7393,65.16,7.452,20.76,0.6541
2023-03-03,DIRECT_DEPOSIT,501743,11953451.06,19.8753,399.9,8.89,35.13,2164,4421,7.868,5658,90.6367,69.37,11.339,3348,64.61,1.171,38.14,0.4006
2023-03-04,EBT_CARD,1889425,52234193.35,4.3748,86.53,19.65,8.65,10050,1017,26.093,4634,98.2878,20.41,1.454,4060,19.45,2.935,99.72,0.1335
2023-03-05,EBT_CARD,561686,32333492.32,24.5965,397.69,16.347,28.63,19781,6434,26.872,5164,92.7509,46.77,1.835,1898,11.45,3.538,53.34,0.122
2023-03-06,EBT_CARD,1084626,35522840.79,2.4997,93.36,2.638,51.29,22427,5168,9.416,4731,99.689,99.14,9.26,4873,11.93,0.546,54.65,0.9751
2023-03-07,EBT_CARD,916254,63243978.99,0.453,207.18,22.918,41.76,8364,2079,25.56,1247,90.0471,71.5,9.063,7254,67.84,7.578,70.51,0.0098
2023-03-08,CHECK,589482,43656152.69,0.4847,59.62,20.801,50.48,5359,5260,25.579,281,98.4112,88.19,1.956,2933,40.84,3.117,52.83,0.5516
2023-03-09,EBT_CARD,2435380,36683137.71,9.2865,23.51,8.387,3.76,19215,81,5.519,5957,85.6303,22.24,5.749,6199,17.11,2.945,79.33,0.7346
2023-03-10,DIRECT_DEPOSIT,1158723,29317135.01,1.8656,154.24,27.768,6.9,10009,18912,12.931,3300,92.9734,61.16,4.876,4459,52.56,1.722,84.95,0.7654
2023-03-11,DIRECT_DEPOSIT,1292021,83367144.99,9.63,73.61,11.449,12.89,4359,1542,43.447,1731,86.8805,42.03,3.247,1909,79.63,8.909,75.13,0.2101
2023-03-12,DIRECT_DEPOSIT,1759022,16974139.78,22.7247,497.75,36.975,42.84,14110,3082,38.663,2421,99.9566,81.78,8.897,712,69.66,5.432,51.27,0.9123
2023-03-13,IN_PERSON_PICKUP,296177,21565249.94,19.171,37.43,6.319,49.09,8501,1996,11.736,1801,92.1897,52.83,9.188,1554,27.72,5.381,71.65,0.8916
2023-03-14,EBT_CARD,232823,9531629.27,10.7353,369.85,6.195,49.59,416,18516,40.843,4450,96.8218,57.86,2.278,7158,6.96,7.243,5.07,0.1945
2023-03-15,CHECK,974913,46980931.68,8.3895,594.05,6.261,32.93,12196,6880,5.529,3890,87.4819,32.92,5.893,2543,76.32,6.855,91.08,0.549
2023-03-16,DIRECT_DEPOSIT,474743,23078106.83,8.2752,264.93,14.528,18.09,23176,14552,28.147,4534,98.658,85.98,6.219,5668,26.43,7.828,9.12,0.0916
2023-03-17,CHECK,1118693,16383346.87,3.1395,18.01,34.023,36.78,654,825,2.346,3745,96.6241,20.34,0.324,7377,36.44,1.894,10.78,0.3324
2023-03-18,EBT_CARD,266284,6223265.22,18.0917,273.01,32.629,4.83,2541,18215,9.806,1430,98.7162,39.19,10.464,6155,68.31,9.306,44.8,0.9192
2023-03-19,EBT_CARD,1416451,56508858.66,12.1315,227.31,8.902,6.72,13645,16242,40.473,2656,90.4603,71.51,3.067,5756,2.51,6.556,26.84,0.715
2023-03-20,VOUCHER,836442,28546134.89,4.7091,203.35,23.315,49.69,13279,16313,1.564,1920,89.0484,94.28,10.375,6765,25.5,9.64,75.04,0.7067
2023-03-21,DIRECT_DEPOSIT,1271194,92821640.9,11.6316,248.54,22.209,17.96,8233,10937,3.024,1485,97.4555,98.62,9.097,2330,86.43,6.083,34.85,0.2841
2023-03-22,DIRECT_DEPOSIT,1376696,102754542.64,2.813,523.58,9.237,15.22,15860,6562,36.081,4795,87.9736,88.18,9.473,2515,103.16,7.985,58.53,0.7682
2023-03-23,CHECK,2183892,106287919.61,0.3966,80.74,29.559,2.43,20174,15745,2.939,4305,87.6277,77.01,2.33,7172,15.51,3.614,17.23,0.6087
2023-03-24,EBT_CARD,2303031,123193743.48,24.0442,297.34,23.023,20.87,18889,11738,21.81,3404,99.3908,25.32,4.202,7892,61.41,4.586,87.05,0.9764
2023-03-25,IN_PERSON_PICKUP,142578,9518575.59,12.6325,263.47,11.911,55.35,19391,6777,19.367,519,98.1809,81.48,0.888,914,8.71,3.48,72.37,0.5078
2023-03-26,EBT_CARD,1153194,41127046.35,21.4388,588.32,39.505,41.89,8980,11768,8.394,106,92.579,23.41,1.778,3728,78.33,1.643,41.16,0.2342
2023-03-27,EBT_CARD,996983,79313058.39,14.5091,281.66,24.703,11.32,17486,15187,3.108,3335,92.0411,39.63,0.393,7030,92.87,4.028,81.39,0.2117
2023-03-28,DIRECT_DEPOSIT,786368,18814953.84,16.0614,498.84,33.913,25.03,14574,15670,7.865,2824,99.3062,95.45,5.656,5712,86.44,6.803,9.16,0.1187
2023-03-29,DIRECT_DEPOSIT,1457940,97050121.09,7.1912,324.03,36.268,21.21,5154,2312,38.434,4887,90.3563,86.1,3.029,5896,67.93,5.885,82.88,0.3307
2023-03-30,EBT_CARD,1492015,119507573.56,15.1712,396.45,31.312,17.4,19386,8834,2.217,3334,95.6524,37.32,1.417,3855,34.42,7.367,65.24,0.6731
2023-03-31,DIRECT_DEPOSIT,585106,4247227.58,2.9491,450.77,6.35,54.4,19396,10195,15.688,1166,98.2585,30.72,6.282,4251,54.81,6.154,43.36,0.3882
2023-04-01,MOBILE_WALLET,720186,48869767.17,24.2,595.33,27.592,53.08,6937,18854,32.038,4569,93.7996,67.78,9.781,2035,100.53,9.422,69.24,0.1242
2023-04-02,DIRECT_DEPOSIT,1297862,91178292.88,16.5457,108.51,32.473,41.84,10984,12505,19.581,1854,88.3597,32.38,7.235,6445,36.66,1.847,16.08,0.2873
2023-04-03,EBT_CARD,535757,19897686.46,23.0829,191.72,3.654,44.28,7854,9843,37.783,3878,94.8988,15.24,2.272,7101,93.49,3.544,35.37,0.7136
2023-04-04,EBT_CARD,1269630,20122261.88,6.9952,279.23,6.388,27.29,16524,3718,15.788,5180,86.5099,23.22,7.474,2237,84.0,1.01,25.34,0.1066
2023-04-05,EBT_CARD,1118298,14443153.53,15.9781,421.11,12.243,27.23,9444,15986,40.342,78,92.921,75.1,2.974,7553,117.2,6.466,31.76,0.1463
2023-04-06,VOUCHER,660564,14146033.15,18.6901,196.55,34.317,29.74,19721,13950,5.418,3142,88.2331,90.67,9.274,7022,28.85,4.529,84.11,0.7633
2023-04-07,DIRECT_DEPOSIT,2224779,36725069.45,23.9226,239.26,28.84,52.53,20647,16797,2.096,2793,92.6422,12.97,3.967,4903,47.4,0.587,32.46,0.0023
2023-04-08,EBT_CARD,1497792,78639529.44,12.0697,408.49,37.822,36.06,9824,9516,24.07,1152,92.3503,45.39,1.847,334,93.11,7.207,33.08,0.8734
2023-04-09,VOUCHER,1926108,77493698.73,19.129,79.11,38.978,7.39,12680,706,20.189,607,93.5844,62.14,8.085,3911,93.69,2.622,19.54,0.3067
2023-04-10,DIRECT_DEPOSIT,560711,15906296.84,13.3224,465.1,33.886,56.25,6782,937,29.085,4058,85.3175,88.25,9.529,2050,17.82,2.241,68.66,0.2503
2023-04-11,DIRECT_DEPOSIT,864605,23118164.13,13.9496,170.13,33.25,42.49,2380,2870,19.367,5996,85.4976,44.88,5.638,6817,31.51,6.847,37.53,0.1167
2023-04-12,DIRECT_DEPOSIT,2452971,146472837.4,20.6992,197.08,13.145,40.33,6831,1619,25.883,4443,96.0417,68.16,4.283,4308,103.19,0.142,29.53,0.4638
2023-04-13,DIRECT_DEPOSIT,1337395,73936271.73,8.147,553.17,7.068,4.05,6278,14193,1.333,5753,97.9428,75.64,8.017,5061,32.58,1.203,17.6,0.6996
2023-04-14,EBT_CARD,294390,12909918.63,14.9766,199.61,1.871,52.17,963,17,13.05,2507,86.3539,16.11,0.502,206,15.38,1.918,60.97,0.2973
2023-04-15,DIRECT_DEPOSIT,2166281,104218818.53,24.7151,311.65,37.77,31.8,8173,16842,5.874,3310,88.067,50.65,11.859,6871,93.81,5.529,15.8,0.5736
2023-04-16,EBT_CARD,2475788,58386015.79,12.282,570.09,26.842,26.09,101,1616,4.201,2675,98.3701,13.59,0.864,3011,28.25,3.793,5.15,0.1837
2023-04-17,EBT_CARD,432316,33525909.26,8.2065,392.27,15.578,57.41,4990,2844,39.806,981,93.0012,80.13,5.989,3690,73.46,6.788,30.74,0.1834
2023-04-18,EBT_CARD,1884533,87921291.24,21.1841,58.69,21.039,5.28,2760,8385,34.086,4657,97.3713,72.68,5.859,7338,88.83,3.879,2.58,0.8188
2023-04-19,EBT_CARD,1197698,64407685.47,14.154,233.81,33.657,50.22,21079,13810,5.322,4552,98.3174,98.21,6.46,5029,97.19,0.559,69.82,0.6274
2023-04-20,DIRECT_DEPOSIT,1042253,62558823.07,9.9157,32.93,6.551,40.37,18271,11088,13.287,2989,94.1965,55.4,5.331,3832,92.71,1.281,52.86,0.081
2023-04-21,CHECK,131746,5969075.48,16.0322,468.32,31.964,1.57,253,12487,11.126,5653,91.0406,84.56,3.175,6310,88.02,1.181,69.24,0.5578
2023-04-22,DIRECT_DEPOSIT,1179355,58319569.36,5.8267,172.33,27.05,46.8,4894,18743,35.24,4670,87.0917,55.42,7.116,1502,100.19,8.806,52.02,0.698
2023-04-23,CHECK,545060,35761057.68,12.7926,518.86,16.661,20.92,5176,2744,8.075,5634,86.2398,87.18,2.556,7720,31.0,5.681,91.59,0.2306
2023-04-24,CHECK,1325887,101994754.93,9.9992,513.15,12.467,1.55,248,2040,42.133,1470,93.7229,13.31,11.311,5022,59.59,7.1,72.21,0.9808
2023-04-25,DIRECT_DEPOSIT,459618,10614868.88,19.7699,393.5,14.344,13.08,14683,3769,30.969,106,95.051,64.58,7.545,1670,105.1,3.674,83.65,0.5766
2023-04-26,EBT_CARD,2115420,171703377.0,18.5879,367.91,25.522,13.75,6588,6326,42.476,3566,88.0421,51.7,1.173,6941,101.29,4.284,35.23,0.9227
2023-04-27,EBT_CARD,1847035,149785727.3,15.8925,151.07,30.736,57.07,9969,11332,34.029,85,94.2972,45.07,4.669,7197,79.97,6.941,21.55,0.7312
2023-04-28,DIRECT_DEPOSIT,1242981,30785313.38,6.0071,164.61,5.125,47.23,13549,2347,26.61,2329,93.3193,61.23,7.556,4198,15.16,6.417,38.85,0.0017
2023-04-29,EBT_CARD,2434459,35404946.17,3.5923,243.76,16.524,53.27,15985,8608,30.162,2246,88.5214,34.28,3.484,4146,113.95,8.239,68.78,0.1771
2023-04-30,IN_PERSON_PICKUP,418381,8571679.51,1.901,13.6,12.194,30.74,23087,6501,0.625,4902,99.9265,14.56,8.742,7371,6.9,3.607,38.76,0.5117
2023-05-01,DIRECT_DEPOSIT,189235,7961161.18,20.873,226.97,36.42,9.4,23524,4258,35.78,5370,87.2496,17.38,11.188,6314,17.7,2.693,61.23,0.9118
2023-05-02,EBT_CARD,620930,31819000.54,3.9165,562.44,34.41,44.82,15349,19573,36.98,454,94.7647,37.37,10.238,4304,119.82,9.737,16.01,0.6325
2023-05-03,EBT_CARD,1057043,61210216.39,20.2402,416.07,32.216,19.14,22678,1689,29.684,4828,94.8508,27.47,6.634,4501,5.59,6.467,89.07,0.1211
2023-05-04,CHECK,2145614,38169130.78,10.8406,57.39,32.589,46.33,11762,706,18.257,4907,90.6319,86.54,6.899,2576,28.89,2.92,13.55,0.5119
2023-05-05,MOBILE_WALLET,1864486,29583875.88,7.1495,223.84,11.063,30.08,21189,11029,10.554,2774,85.386,90.73,9.043,2069,56.17,7.719,91.89,0.448
2023-05-06,DIRECT_DEPOSIT,1989722,167021249.13,13.0167,25.86,19.067,26.09,5349,4040,25.402,4261,88.5621,78.47,2.67,348,30.48,2.333,29.26,0.9352
2023-05-07,EBT_CARD,2008974,98993084.96,4.9722,87.73,30.727,54.12,24363,18696,22.428,5298,92.2652,51.26,6.69,4977,43.01,4.901,17.59,0.2984
2023-05-08,VOUCHER,2112329,90205850.29,22.9557,42.67,1.73,45.13,6117,4281,40.976,2031,90.8213,87.26,2.476,186,53.71,5.305,80.32,0.6921
2023-05-09,EBT_CARD,2102993,90040763.12,14.5399,229.8,35.89,32.73,6461,1028,29.322,859,89.9114,36.34,10.411,7295,48.6,2.168,15.56,0.0243
2023-05-10,DIRECT_DEPOSIT,1603300,12698443.54,8.0334,355.42,31.562,46.13,1781,3744,33.931,1537,93.0455,54.41,5.82,6859,22.86,4.046,85.27,0.547
2023-05-11,IN_PERSON_PICKUP,345239,20959903.51,24.3777,504.56,13.72,55.64,10653,6212,14.877,175,97.5916,91.36,11.567,1456,68.56,8.664,11.5,0.0964
2023-05-12,EBT_CARD,1997825,56529218.45,13.2952,370.81,20.162,39.08,7793,2867,3.102,2491,99.5127,85.28,1.337,1018,106.56,0.383,30.37,0.7392
2023-05-13,CHECK,362080,5760063.43,16.226,157.82,19.009,20.35,23920,18184,22.544,3252,86.2018,17.94,6.875,7299,56.57,8.48,92.28,0.9284
2023-05-14,CHECK,1219445,9592968.56,22.336,113.89,35.111,52.65,8379,17123,35.609,822,87.5719,24.18,5.529,7415,60.15,0.56,88.69,0.9266
2023-05-15,EBT_CARD,1338414,11578075.3,24.9594,560.24,15.862,17.06,8473,19020,13.012,5942,87.211,88.86,1.875,1032,8.51,9.197,75.15,0.743
2023-05-16,DIRECT_DEPOSIT,2348263,33411925.37,10.092,425.98,36.176,3.28,13941,12378,31.775,2866,91.7551,64.46,11.767,2212,20.05,7.113,39.14,0.5977
2023-05-17,DIRECT_DEPOSIT,1676790,83074194.85,8.7354,116.69,5.642,31.15,10327,12892,7.816,1502,93.6912,94.37,1.187,6687,115.56,3.319,94.89,0.4488
2023-05-18,CHECK,54144,4532218.26,12.418,423.23,18.296,52.19,19143,2607,28.732,3342,91.8773,97.99,8.13,2849,59.16,0.851,16.13,0.3363
2023-05-19,DIRECT_DEPOSIT,2381500,15303207.91,6.5871,99.65,7.758,44.71,1164,18319,8.145,3254,94.1144,67.09,10.936,6001,63.19,3.9,85.75,0.997
2023-05-20,DIRECT_DEPOSIT,2334309,45499405.8,9.0426,232.35,38.834,19.05,6972,5378,43.718,4699,85.6805,17.77,10.83,2768,34.37,4.039,58.88,0.7884
2023-05-21,EBT_CARD,1858501,21120083.06,19.8141,237.93,17.009,57.33,3076,19355,44.07,555,85.7526,56.53,9.075,5487,45.88,5.657,55.57,0.5781
2023-05-22,EBT_CARD,95899,3027330.71,3.0996,24.07,9.281,59.97,21941,9004,33.253,5965,100.0097,42.68,2.606,710,56.76,3.465,42.62,0.3718
2023-05-23,EBT_CARD,310061,12362740.29,20.0948,60.87,5.767,15.08,18269,8854,27.765,4222,98.3778,92.75,9.532,2835,62.16,6.5,43.02,0.3257
2023-05-24,EBT_CARD,1980954,113433868.16,11.7469,265.71,1.633,18.09,13405,10921,8.265,1083,85.7139,86.22,1.742,7217,20.24,0.398,63.15,0.9956
2023-05-25,EBT_CARD,1109442,81274369.94,18.271,467.56,16.337,17.18,4539,15433,26.672,2463,85.789,30.34,5.138,3208,117.94,4.179,38.06,0.975
2023-05-26,VOUCHER,434039,6363560.92,2.3726,550.19,9.411,7.17,8630,969,0.252,61,91.0801,77.78,2.173,7114,119.09,9.613,45.29,0.7779
2023-05-27,DIRECT_DEPOSIT,1985075,92733099.13,14.3846,363.35,12.961,29.09,21337,15341,37.142,577,96.8402,26.86,4.392,321,56.63,7.938,36.27,0.5812
2023-05-28,EBT_CARD,881696,15265964.21,22.7527,293.64,36.26,3.44,14504,2318,17.509,2667,92.8683,26.9,8.361,3691,19.4,3.317,24.2,0.8196
2023-05-29,EBT_CARD,1671038,105313938.42,12.2449,9.8,26.2,45.16,15962,13640,21.081,3531,96.2014,21.42,1.989,7192,104.89,9.995,53.18,0.3071
2023-05-30,EBT_CARD,285016,19154573.44,20.1358,227.51,10.541,59.17,13293,2339,30.062,228,92.4025,32.15,11.056,2815,107.7,2.382,87.35,0.168
2023-05-31,EBT_CARD,146368,4862282.65,22.8634,175.71,23.691,49.78,12139,13228,18.533,2793,94.8686,22.25,4.103,4397,51.49,2.03,7.2,0.8578
2023-06-01,EBT_CARD,1038118,15923912.74,20.9361,531.89,39.069,15.86,2771,14086,14.171,765,91.8217,45.06,9.14,1397,71.82,4.495,69.17,0.152
2023-06-02,EBT_CARD,248935,8157453.87,7.3275,368.19,42.172,23.7,2069,2749,7.488,2125,94.7278,12.36,2.297,426,91.11,0.735,50.88,0.835
2023-06-03,EBT_CARD,803259,55395836.74,11.3412,38.52,32.139,55.03,6445,10630,18.892,741,97.3669,92.38,4.024,3125,33.87,8.697,57.2,0.4179
2023-06-04,EBT_CARD,2464314,44981462.29,7.91,176.63,21.603,38.16,3992,3360,25.385,652,92.468,41.13,7.298,3465,79.75,3.118,84.14,0.1777
2023-06-05,EBT_CARD,961370,31975037.5,1.7052,395.96,3.388,38.05,11041,7822,26.348,5262,95.8101,14.26,10.463,1716,114.21,0.35,91.69,0.4627
2023-06-06,EBT_CARD,2458741,66882789.14,23.5948,144.54,27.295,29.52,14349,420,15.584,2501,92.9042,35.7,10.87,3598,62.23,7.322,67.25,0.1219
2023-06-07,EBT_CARD,480383,17836685.64,18.1539,257.1,3.379,0.95,4598,9304,12.977,575,90.5433,23.97,10.134,6435,69.82,4.325,46.64,0.2371
2023-06-08,EBT_CARD,2211486,54316989.88,4.7146,536.07,13.811,17.62,13578,11499,29.754,664,87.3324,71.61,7.324,6522,118.44,0.1,21.46,0.2245
2023-06-09,EBT_CARD,720614,49738379.07,4.6851,399.81,3.394,16.03,5696,8612,10.187,1809,89.5415,41.44,3.907,2594,73.04,6.171,63.41,0.4062
2023-06-10,EBT_CARD,1046822,49513294.4,20.868,240.06,37.632,48.1,18438,8083,23.805,2399,85.2926,96.06,9.006,1942,90.59,8.027,41.84,0.3355
2023-06-11,EBT_CARD,1684160,102432925.93,2.2761,323.58,25.526,36.53,8174,3600,39.883,3980,99.4867,46.68,5.101,1705,105.29,6.5,51.25,0.058
2023-06-12,EBT_CARD,2134848,95085231.66,13.3519,250.39,29.635,47.89,15176,14651,29.357,90,89.9618,61.46,1.945,5217,10.65,1.993,80.44,0.3002
2023-06-13,EBT_CARD,76741,6038020.08,14.1497,50.31,0.57,28.58,20991,18494,29.021,3955,94.2069,23.63,9.752,1950,14.68,1.145,69.3,0.9591
2023-06-14,EBT_CARD,229939,1622009.46,6.8286,124.41,31.176,30.72,24994,13826,44.987,2479,89.172,36.4,0.821,2362,32.51,3.714,54.53,0.05
2023-06-15,EBT_CARD,1112054,57732484.97,9.1025,316.91,28.905,33.0,24329,12998,8.694,769,85.7841,72.04,1.423,2321,42.56,0.053,7.35,0.3466
2023-06-16,DIRECT_DEPOSIT,735208,59323817.97,8.035,265.77,0.015,25.87,14449,4688,10.083,669,98.6712,93.39,5.075,582,53.27,7.204,3.17,0.2009
2023-06-17,DIRECT_DEPOSIT,976269,40140617.55,1.7172,487.31,44.114,21.21,394,5716,5.651,1573,99.0613,23.45,9.337,5063,47.05,0.492,85.54,0.0614
2023-06-18,DIRECT_DEPOSIT,2006134,62009447.18,20.1592,416.96,24.664,57.01,2027,5481,7.469,3888,97.9754,27.52,5.16,3293,7.7,6.105,95.51,0.8176
2023-06-19,IN_PERSON_PICKUP,1642660,102375842.93,12.3646,367.74,21.244,34.09,9141,6207,7.512,4161,93.7055,23.17,4.691,7838,32.1,5.909,60.01,0.5859
2023-06-20,CHECK,1870954,44807955.65,16.958,338.98,9.045,30.23,19439,15812,0.938,1294,85.5336,91.49,6.912,4821,47.27,1.318,35.69,0.2419
2023-06-21,DIRECT_DEPOSIT,164932,11423513.57,1.7285,458.77,41.278,26.19,17311,9358,17.204,5686,99.0747,91.26,0.481,6528,62.78,3.374,53.45,0.0422
2023-06-22,EBT_CARD,457869,8646324.93,17.1523,591.66,29.49,31.33,6195,13088,13.037,5282,92.9578,93.6,5.648,5796,30.99,0.507,37.89,0.791
2023-06-23,EBT_CARD,1622738,111303140.29,23.8219,406.25,33.946,33.2,6301,8373,10.877,3311,91.3139,98.22,11.694,2139,69.95,9.937,25.62,0.4647
2023-06-24,EBT_CARD,494575,17487144.35,12.6522,174.37,20.278,29.04,5426,15196,5.379,2116,90.698,83.99,2.12,1606,21.1,8.315,69.63,0.9677
2023-06-25,MOBILE_WALLET,905256,42345185.7,12.8405,234.68,24.755,55.76,1261,9274,30.217,239,91.1631,83.97,11.491,4016,53.12,7.971,56.33,0.7265
2023-06-26,EBT_CARD,81580,5877530.02,8.8095,467.4,10.397,35.99,6046,5299,8.841,1976,86.7242,96.52,1.342,2031,89.99,6.75,36.54,0.297
2023-06-27,EBT_CARD,442064,13142764.6,18.712,17.66,16.336,47.95,21494,6264,6.809,887,92.5433,37.46,3.777,3460,32.3,1.946,63.7,0.7488
2023-06-28,EBT_CARD,330672,3790111.3,18.7091,14.55,43.142,4.4,8857,14954,7.597,436,92.5594,68.28,9.194,7201,118.53,2.002,69.69,0.4856
2023-06-29,DIRECT_DEPOSIT,1579400,22132040.58,7.4349,69.25,29.078,18.98,9891,9959,10.542,4059,89.9905,33.72,9.094,2312,83.04,5.339,73.86,0.1449
2023-06-30,EBT_CARD,1785011,46282699.29,14.7649,351.36,1.525,8.66,24610,6169,18.66,2334,94.1696,34.36,1.561,233,66.84,9.043,80.88,0.4383
2023-07-01,EBT_CARD,1715378,69124358.78,9.9474,458.91,27.896,46.6,15255,7404,10.254,3506,91.9597,84.83,11.295,6806,17.1,2.883,98.94,0.529
2023-07-02,VOUCHER,231483,3725059.95,21.5957,129.49,43.428,49.51,19103,19911,30.562,705,89.7188,88.89,4.707,518,97.17,2.107,90.55,0.4324
2023-07-03,EBT_CARD,1510021,44325642.5,21.2936,438.43,38.329,44.37,6164,6872,22.525,4656,95.9689,36.03,7.892,2118,98.6,1.013,40.87,0.6162
2023-07-04,EBT_CARD,1780941,53239562.67,22.0613,99.56,4.399,25.84,14041,2991,29.149,1595,94.988,14.07,8.795,6613,29.56,8.557,91.19,0.603
2023-07-05,VOUCHER,2225883,134502442.64,20.6289,323.36,20.602,20.53,10807,11872,8.457,3705,91.1281,27.97,9.22,1076,73.1,8.379,74.33,0.3717
2023-07-06,EBT_CARD,392859,22006899.46,2.0603,182.56,6.423,55.11,3814,300,42.167,5636,96.3682,34.17,11.375,2524,73.5,0.442,4.51,0.7103
2023-07-07,CHECK,1090575,46796326.74,20.0784,43.25,26.887,20.52,5044,12651,27.703,5062,91.1293,42.44,1.274,4055,30.19,1.272,51.9,0.2281
2023-07-08,EBT_CARD,1777767,34776116.13,2.5797,194.48,0.975,1.73,10998,13225,38.354,1496,95.6874,33.51,2.574,4371,80.24,1.149,30.23,0.5106
2023-07-09,IN_PERSON_PICKUP,244090,15066926.27,10.1694,308.78,0.35,22.22,23458,4386,32.519,2279,93.3705,98.93,10.517,6253,75.71,7.443,58.83,0.4826
2023-07-10,EBT_CARD,649010,24256102.33,5.4644,110.74,37.538,32.8,15019,2614,36.816,3988,91.1076,50.92,7.386,6474,65.49,5.739,39.54,0.8297
2023-07-11,EBT_CARD,998256,70242151.1,8.0744,578.42,17.731,8.66,14581,15435,3.432,3306,87.5687,71.28,9.69,3142,85.94,3.452,42.13,0.6725
2023-07-12,EBT_CARD,502455,38742589.5,15.0003,273.65,31.447,11.2,10179,16427,43.951,5182,97.4358,59.2,3.553,6571,76.86,7.024,91.95,0.6758
2023-07-13,DIRECT_DEPOSIT,228343,6353361.45,9.84,295.5,6.895,6.49,18628,15087,21.966,3988,91.4829,71.55,6.27,5644,78.39,7.962,82.3,0.1363
2023-07-14,DIRECT_DEPOSIT,404031,12457343.55,19.3088,199.02,9.011,26.82,12935,18537,2.444,4393,98.531,36.85,0.521,2647,22.2,9.752,45.53,0.1725
2023-07-15,EBT_CARD,266066,14753551.38,20.5192,374.74,25.53,41.95,11295,9847,4.283,3577,95.7261,37.27,1.214,5212,10.32,1.831,31.19,0.7362
2023-07-16,EBT_CARD,1177609,50886793.24,0.8842,455.33,4.056,24.51,1252,5209,30.173,4727,91.0752,25.06,5.812,1323,19.21,3.648,52.89,0.6851
2023-07-17,DIRECT_DEPOSIT,2174282,170221787.05,3.6325,46.58,6.277,17.78,2778,3556,28.85,4745,87.6703,85.58,4.998,920,110.65,0.15,74.02,0.1693
2023-07-18,MOBILE_WALLET,117306,8725813.36,6.9293,70.24,25.132,38.87,14245,16811,19.161,4000,87.5444,43.41,0.609,3392,14.23,7.489,41.57,0.02
2023-07-19,EBT_CARD,2324872,50675228.89,17.6207,352.76,13.367,43.82,5846,8040,38.996,1927,95.6245,38.24,2.476,784,117.75,8.927,60.62,0.7511
2023-07-20,MOBILE_WALLET,1608719,99783152.35,12.1585,230.94,27.466,50.05,16785,3259,39.849,1076,88.1026,54.4,6.658,5595,119.15,1.209,76.19,0.9995
2023-07-21,CHECK,1685300,43953420.38,13.9847,471.0,44.58,45.27,16921,16062,37.367,1986,86.0367,12.36,4.363,6369,65.33,9.945,91.91,0.5388
2023-07-22,EBT_CARD,1817833,63652389.12,20.0987,452.7,33.873,58.26,16014,11195,25.338,4452,92.9368,31.83,8.243,5450,54.43,0.008,92.43,0.1289
2023-07-23,DIRECT_DEPOSIT,1763392,108149169.12,22.6502,237.02,3.691,33.87,23270,14943,39.023,945,88.9839,42.8,2.697,7732,69.32,5.858,72.11,0.6272
2023-07-24,EBT_CARD,2313328,91940083.0,11.4274,300.52,35.076,30.8,23648,14478,15.049,5908,96.735,31.04,1.907,2165,71.94,7.929,88.28,0.5538
